Date,High_DHR,Low_DHR,Open_DHR,Close_DHR,Volume_DHR
2000-02-18,6.910222053527832,6.605669021606445,6.878716945648193,6.7001848220825195,2985781
2000-02-22,6.805203914642334,6.59516716003418,6.7001848220825195,6.679182052612305,2767963
2000-02-23,6.710687160491943,6.553159236907959,6.658177852630615,6.605669021606445,3377379
2000-02-24,6.637174129486084,6.301115036010742,6.605669021606445,6.4796462059021,3317270
2000-02-25,6.584664821624756,6.364126205444336,6.437639236450195,6.458642959594727,1735407
2000-02-28,6.658177852630615,6.374628067016602,6.5111517906188965,6.59516716003418,1528301
2000-02-29,6.920723915100098,6.59516716003418,6.59516716003418,6.857713222503662,4314713
2000-03-01,7.067749977111816,6.878716945648193,6.889218807220459,6.962731838226318,3770166
2000-03-02,6.962731838226318,6.731690883636475,6.952229976654053,6.784200191497803,2298998
2000-03-03,6.868215084075928,6.62667179107666,6.784200191497803,6.721189022064209,2656673
2000-03-06,6.763195991516113,6.605669021606445,6.721189022064209,6.742193222045898,3088739
2000-03-07,6.7001848220825195,6.353623867034912,6.7001848220825195,6.353623867034912,2881038
2000-03-08,6.364126205444336,6.122582912445068,6.353623867034912,6.238102912902832,2690595
2000-03-09,6.385129928588867,6.143587112426758,6.217100143432617,6.385129928588867,2622155
2000-03-10,6.542656898498535,6.3431220054626465,6.3431220054626465,6.458642959594727,1458670
2000-03-13,6.458642959594727,6.248604774475098,6.458642959594727,6.311615943908691,2584662
2000-03-14,6.448141098022461,6.196095943450928,6.301115036010742,6.311615943908691,3391067
2000-03-15,6.584664821624756,6.1750922203063965,6.248604774475098,6.563661098480225,5589487
2000-03-16,7.330296993255615,6.500649929046631,6.52165412902832,7.29879093170166,5163372
2000-03-17,7.4878249168396,7.162267208099365,7.29879093170166,7.29879093170166,3724341
2000-03-20,7.330296993255615,6.962731838226318,7.256783962249756,7.235779762268066,2782246
2000-03-21,7.340798854827881,7.046747207641602,7.235779762268066,7.340798854827881,2125814
2000-03-22,7.29879093170166,7.109757900238037,7.29879093170166,7.141263008117676,1801467
2000-03-23,7.172769069671631,7.036244869232178,7.141263008117676,7.162267208099365,2963166
2000-03-24,7.35129976272583,6.931225776672363,7.141263008117676,6.941728115081787,1877049
2000-03-27,7.3723039627075195,6.899721145629883,6.899721145629883,7.277787208557129,3486288
2000-03-28,7.613846778869629,7.277787208557129,7.277787208557129,7.445816993713379,2770938
2000-03-29,7.939404010772705,7.403810024261475,7.435315132141113,7.939404010772705,3053626
2000-03-30,8.47499942779541,7.876392841339111,7.897397041320801,8.411988258361816,4802127
2000-03-31,8.611522674560547,8.31747055053711,8.453994750976562,8.5695161819458,3517235
2000-04-03,8.73754596710205,8.443493843078613,8.5695161819458,8.67453384399414,3524376
2000-04-04,9.010594367980957,8.538009643554688,8.71654224395752,8.82155990600586,4687861
2000-04-05,9.010594367980957,8.590519905090332,8.779553413391113,8.979087829589844,2078799
2000-04-06,9.168122291564941,8.84256362915039,8.979087829589844,8.937081336975098,1828843
2000-04-07,8.895073890686035,8.506505012512207,8.895073890686035,8.695537567138672,1568770
2000-04-10,8.67453384399414,8.496003150939941,8.67453384399414,8.622024536132812,1294414
2000-04-11,8.82155990600586,8.580018043518066,8.664032936096191,8.71654224395752,1156343
2000-04-12,8.82155990600586,8.47499942779541,8.71654224395752,8.517006874084473,1711602
2000-04-13,8.800557136535645,8.31747055053711,8.47499942779541,8.685035705566406,1650898
2000-04-14,8.64302921295166,8.04442310333252,8.64302921295166,8.075928688049316,1247993
2000-04-17,8.527507781982422,8.012916564941406,8.075928688049316,8.369980812072754,2565022
2000-04-18,8.369980812072754,8.191449165344238,8.348977088928223,8.285965919494629,1655064
2000-04-19,8.769050598144531,8.31747055053711,8.327973365783691,8.622024536132812,2645365
2000-04-20,8.926579475402832,8.506505012512207,8.64302921295166,8.895073890686035,1853244
2000-04-24,9.000091552734375,8.800557136535645,8.895073890686035,8.979087829589844,1641971
2000-04-25,9.262639045715332,8.926579475402832,8.937081336975098,9.231133460998535,2339467
2000-04-26,9.735221862792969,9.231133460998535,9.231133460998535,9.399163246154785,2873896
2000-04-27,9.619702339172363,9.304645538330078,9.304645538330078,9.577693939208984,1793730
2000-04-28,9.640705108642578,9.420166015625,9.577693939208984,9.598697662353516,1462836
2000-05-01,9.903251647949219,9.441169738769531,9.51468276977539,9.892749786376953,2331730
2000-05-02,9.892749786376953,9.672210693359375,9.892749786376953,9.703717231750488,1521755
2000-05-03,9.66170883178711,9.430667877197266,9.66170883178711,9.462174415588379,2369224
2000-05-04,9.441169738769531,9.283641815185547,9.420166015625,9.325650215148926,1721124
2000-05-05,9.68271255493164,9.157620429992676,9.157620429992676,9.672210693359375,2579306
2000-05-08,9.892749786376953,9.546189308166504,9.7562255859375,9.567192077636719,2819144
2000-05-09,9.567192077636719,9.399163246154785,9.525184631347656,9.441169738769531,2358511
2000-05-10,9.48317813873291,9.325650215148926,9.48317813873291,9.325650215148926,1990124
2000-05-11,9.451671600341797,9.304645538330078,9.325650215148926,9.325650215148926,2403146
2000-05-12,9.399163246154785,9.199626922607422,9.31514835357666,9.294143676757812,1705651
2000-05-15,9.273139953613281,9.115612983703613,9.2416353225708,9.2416353225708,2384697
2000-05-16,9.48317813873291,9.252137184143066,9.325650215148926,9.325650215148926,2972688
2000-05-17,9.283641815185547,9.084107398986816,9.283641815185547,9.2416353225708,1230735
2000-05-18,9.210128784179688,9.042099952697754,9.199626922607422,9.052600860595703,845089
2000-05-19,8.926579475402832,8.67453384399414,8.905574798583984,8.67453384399414,1849673
2000-05-22,8.695537567138672,8.517006874084473,8.67453384399414,8.653531074523926,2700118
2000-05-23,8.611522674560547,8.254460334777832,8.5695161819458,8.306968688964844,2526339
2000-05-24,8.517006874084473,8.296467781066895,8.369980812072754,8.380481719970703,2512651
2000-05-25,8.506505012512207,8.359478950500488,8.380481719970703,8.40148639678955,3901096
2000-05-26,8.380481719970703,8.06542682647705,8.359478950500488,8.096932411193848,1242637
2000-05-30,8.222954750061035,8.117936134338379,8.117936134338379,8.149441719055176,1951440
2000-05-31,8.180947303771973,8.096932411193848,8.149441719055176,8.096932411193848,1184909
2000-06-01,8.06542682647705,7.928903102874756,8.012916564941406,8.054924964904785,3473195
2000-06-02,8.47499942779541,8.096932411193848,8.096932411193848,8.453994750976562,2007383
2000-06-05,8.422490119934082,8.327973365783691,8.40148639678955,8.411988258361816,1856814
2000-06-06,8.538009643554688,8.390983581542969,8.538009643554688,8.411988258361816,2069872
2000-06-07,8.453994750976562,8.222954750061035,8.432991981506348,8.233455657958984,1636020
2000-06-08,8.380481719970703,8.191449165344238,8.243958473205566,8.243958473205566,1327146
2000-06-09,8.40148639678955,8.233455657958984,8.285965919494629,8.390983581542969,1033151
2000-06-12,8.464496612548828,8.254460334777832,8.369980812072754,8.285965919494629,1373567
2000-06-13,8.40148639678955,8.180947303771973,8.40148639678955,8.296467781066895,1036126
2000-06-14,8.31747055053711,8.054924964904785,8.254460334777832,8.107434272766113,1916328
2000-06-15,8.233455657958984,8.06542682647705,8.06542682647705,8.13893985748291,1695533
2000-06-16,8.338475227355957,8.21245288848877,8.275464057922363,8.243958473205566,2468016
2000-06-19,8.233455657958984,7.991913795471191,8.233455657958984,8.023419380187988,1784208
2000-06-20,8.04442310333252,7.865890979766846,7.981411933898926,7.991913795471191,2365653
2000-06-21,8.002415657043457,7.865890979766846,7.981411933898926,7.981411933898926,2174020
2000-06-22,8.13893985748291,7.886895179748535,8.002415657043457,8.096932411193848,2177591
2000-06-23,8.13893985748291,7.9604082107543945,8.13893985748291,8.012916564941406,1303341
2000-06-26,8.222954750061035,7.991913795471191,7.991913795471191,8.06542682647705,1712197
2000-06-27,8.296467781066895,8.04442310333252,8.06542682647705,8.243958473205566,2717971
2000-06-28,8.254460334777832,8.054924964904785,8.128437995910645,8.209827423095703,3845748
2000-06-29,8.21245288848877,8.075928688049316,8.180947303771973,8.128437995910645,2532885
2000-06-30,8.31747055053711,8.149441719055176,8.149441719055176,8.306968688964844,3124447
2000-07-03,8.338475227355957,8.222954750061035,8.296467781066895,8.338475227355957,731418
2000-07-05,8.338475227355957,8.002415657043457,8.338475227355957,8.054924964904785,1859195
2000-07-06,8.054924964904785,7.792377948760986,7.9604082107543945,7.886895179748535,3907047
2000-07-07,8.033921241760254,7.876392841339111,7.897397041320801,7.991913795471191,2100224
2000-07-10,8.04442310333252,7.897397041320801,7.9604082107543945,7.949905872344971,2171044
2000-07-11,7.991913795471191,7.781877040863037,7.97091007232666,7.792377948760986,2516817
2000-07-12,7.981411933898926,7.792377948760986,7.802879810333252,7.897397041320801,3132779
2000-07-13,7.897397041320801,7.7713751792907715,7.792377948760986,7.802879810333252,1461051
2000-07-14,7.865890979766846,7.666356086730957,7.802879810333252,7.687359809875488,1403918
2000-07-17,7.760872840881348,7.592843055725098,7.708364009857178,7.655854225158691,3467839
2000-07-18,7.834385871887207,7.676857948303223,7.676857948303223,7.834385871887207,3397613
2000-07-19,7.897397041320801,7.645351886749268,7.897397041320801,7.802879810333252,1806228
2000-07-20,8.023419380187988,7.8553900718688965,7.897397041320801,8.023419380187988,1741954
2000-07-21,8.128437995910645,7.876392841339111,8.012916564941406,7.949905872344971,3399994
2000-07-24,8.243958473205566,8.033921241760254,8.086429595947266,8.201951026916504,1983578
2000-07-25,8.527507781982422,8.191449165344238,8.191449165344238,8.422490119934082,3135755
2000-07-26,8.422490119934082,8.243958473205566,8.380481719970703,8.380481719970703,2172235
2000-07-27,8.464496612548828,8.075928688049316,8.411988258361816,8.159942626953125,1405109
2000-07-28,8.264962196350098,8.117936134338379,8.222954750061035,8.201951026916504,1445578
2000-07-31,8.559014320373535,8.201951026916504,8.201951026916504,8.559014320373535,2099629
2000-08-01,8.559014320373535,8.31747055053711,8.559014320373535,8.327973365783691,1725885
2000-08-02,8.496003150939941,8.31747055053711,8.380481719970703,8.40148639678955,1406299
2000-08-03,8.538009643554688,8.180947303771973,8.443493843078613,8.538009643554688,1782423
2000-08-04,9.115612983703613,8.622024536132812,8.622024536132812,9.063102722167969,4592640
2000-08-07,9.147117614746094,8.863568305969238,9.094609260559082,8.947583198547363,1665777
2000-08-08,9.063102722167969,8.853066444396973,8.947583198547363,9.021096229553223,1666967
2000-08-09,9.325650215148926,9.084107398986816,9.210128784179688,9.210128784179688,2674527
2000-08-10,9.273139953613281,9.157620429992676,9.231133460998535,9.252137184143066,1946679
2000-08-11,9.325650215148926,9.220630645751953,9.252137184143066,9.31514835357666,1511042
2000-08-14,9.304645538330078,8.968586921691895,9.262639045715332,9.294143676757812,1719934
2000-08-15,9.283641815185547,8.979087829589844,9.273139953613281,8.979087829589844,2688215
2000-08-16,9.000091552734375,8.832061767578125,8.98958969116211,8.863568305969238,2764392
2000-08-17,8.958085060119629,8.84256362915039,8.863568305969238,8.937081336975098,2916746
2000-08-18,9.262639045715332,8.905574798583984,8.91607666015625,9.231133460998535,3113735
2000-08-21,9.294143676757812,9.147117614746094,9.199626922607422,9.199626922607422,1075405
2000-08-22,9.262639045715332,9.126113891601562,9.199626922607422,9.189126014709473,756414
2000-08-23,9.252137184143066,9.042099952697754,9.189126014709473,9.2416353225708,1668157
2000-08-24,9.34665298461914,9.189126014709473,9.2416353225708,9.34665298461914,1913352
2000-08-25,9.34665298461914,9.210128784179688,9.34665298461914,9.304645538330078,1519969
2000-08-28,9.49367904663086,9.294143676757812,9.34665298461914,9.325650215148926,1066478
2000-08-29,9.535687446594238,9.325650215148926,9.325650215148926,9.48317813873291,2271622
2000-08-30,9.49367904663086,9.283641815185547,9.48317813873291,9.325650215148926,1078976
2000-08-31,9.462174415588379,9.252137184143066,9.283641815185547,9.441169738769531,2017500
2000-09-01,9.51468276977539,9.367656707763672,9.48317813873291,9.462174415588379,903412
2000-09-05,9.472676277160645,9.34665298461914,9.420166015625,9.399163246154785,1362259
2000-09-06,9.147117614746094,8.926579475402832,9.073604583740234,9.031598091125488,4033810
2000-09-07,9.199626922607422,9.031598091125488,9.199626922607422,9.115612983703613,3412491
2000-09-08,9.157620429992676,8.653531074523926,9.157620429992676,8.88457202911377,3136350
2000-09-11,9.010594367980957,8.779553413391113,8.926579475402832,8.82155990600586,1622332
2000-09-12,8.937081336975098,8.71654224395752,8.853066444396973,8.88457202911377,2619775
2000-09-13,9.031598091125488,8.863568305969238,8.88457202911377,8.88457202911377,1218832
2000-09-14,8.926579475402832,8.685035705566406,8.863568305969238,8.769050598144531,909958
2000-09-15,8.947583198547363,8.601020812988281,8.947583198547363,8.81105899810791,3726126
2000-09-18,8.81105899810791,8.443493843078613,8.81105899810791,8.443493843078613,4714642
2000-09-19,8.453994750976562,7.834385871887207,8.453994750976562,8.06542682647705,4889016
2000-09-20,8.264962196350098,8.023419380187988,8.191449165344238,8.149441719055176,2816764
2000-09-21,8.159942626953125,7.991913795471191,8.13893985748291,8.107434272766113,1704460
2000-09-22,8.117936134338379,7.939404010772705,8.107434272766113,8.075928688049316,1765164
2000-09-25,8.296467781066895,8.180947303771973,8.180947303771973,8.201951026916504,1652089
2000-09-26,8.411988258361816,8.04442310333252,8.201951026916504,8.06542682647705,2950073
2000-09-27,8.117936134338379,7.865890979766846,8.033921241760254,8.075928688049316,2541812
2000-09-28,8.47499942779541,7.981411933898926,8.075928688049316,8.422490119934082,3019109
2000-09-29,8.432991981506348,8.243958473205566,8.432991981506348,8.359478950500488,2349584
2000-10-02,8.527507781982422,8.233455657958984,8.31747055053711,8.31747055053711,1697319
2000-10-03,8.47499942779541,8.254460334777832,8.31747055053711,8.380481719970703,2074633
2000-10-04,8.706040382385254,8.348977088928223,8.380481719970703,8.653531074523926,2389458
2000-10-05,8.779553413391113,8.559014320373535,8.695537567138672,8.71654224395752,4163549
2000-10-06,9.010594367980957,8.590519905090332,8.758548736572266,8.632527351379395,1675894
2000-10-09,8.695537567138672,8.485501289367676,8.590519905090332,8.67453384399414,1562224
2000-10-10,9.031598091125488,8.664032936096191,8.67453384399414,8.748046875,2705474
2000-10-11,9.031598091125488,8.748046875,8.748046875,8.926579475402832,6535153
2000-10-12,9.000091552734375,8.506505012512207,8.926579475402832,8.64302921295166,2558476
2000-10-13,8.874070167541504,8.5695161819458,8.64302921295166,8.863568305969238,1881215
2000-10-16,9.052600860595703,8.853066444396973,8.863568305969238,9.000091552734375,1454505
2000-10-17,9.210128784179688,8.769050598144531,9.063102722167969,8.82155990600586,2848306
2000-10-18,8.979087829589844,8.653531074523926,8.82155990600586,8.91607666015625,2084750
2000-10-19,9.49367904663086,9.136615753173828,9.136615753173828,9.273139953613281,4658104
2000-10-20,9.546189308166504,9.105111122131348,9.189126014709473,9.535687446594238,2402551
2000-10-23,9.619702339172363,9.472676277160645,9.535687446594238,9.48317813873291,2497772
2000-10-24,9.546189308166504,9.283641815185547,9.51468276977539,9.367656707763672,2798910
2000-10-25,9.399163246154785,9.042099952697754,9.399163246154785,9.147117614746094,2137122
2000-10-26,9.525184631347656,9.189126014709473,9.189126014709473,9.357154846191406,3404755
2000-10-27,9.798233032226562,9.40966510772705,9.40966510772705,9.693215370178223,2133551
2000-10-30,10.060779571533203,9.7562255859375,9.7562255859375,10.01877212524414,2624536
2000-10-31,10.606876373291016,9.903251647949219,9.987266540527344,10.606876373291016,4742018
2000-11-01,10.785408020019531,10.396839141845703,10.585872650146484,10.449348449707031,6641087
2000-11-02,10.596373558044434,10.35483169555664,10.449348449707031,10.480854034423828,2869135
2000-11-03,10.533363342285156,10.239311218261719,10.438846588134766,10.33382797241211,2102009
2000-11-06,10.50185775756836,10.26031494140625,10.365333557128906,10.50185775756836,2345418
2000-11-07,10.50185775756836,10.396839141845703,10.50185775756836,10.407341003417969,2394814
2000-11-08,10.638381958007812,10.417842864990234,10.417842864990234,10.491355895996094,1688987
2000-11-09,10.554367065429688,10.291820526123047,10.533363342285156,10.407341003417969,1925255
2000-11-10,10.407341003417969,10.18680191040039,10.407341003417969,10.26031494140625,1552106
2000-11-13,10.270816802978516,10.071282386779785,10.270816802978516,10.270816802978516,2225797
2000-11-14,10.900927543640137,10.344329833984375,10.35483169555664,10.459850311279297,4761658
2000-11-15,10.806411743164062,10.459850311279297,10.50185775756836,10.701393127441406,2959595
2000-11-16,10.890425682067871,10.575370788574219,10.795909881591797,10.669886589050293,1292033
2000-11-17,10.911430358886719,10.659385681152344,10.753902435302734,10.732898712158203,2207348
2000-11-20,10.869422912597656,10.596373558044434,10.732898712158203,10.680389404296875,2322803
2000-11-21,10.816912651062012,10.617378234863281,10.617378234863281,10.764404296875,1655064
2000-11-22,10.83791732788086,10.50185775756836,10.753902435302734,10.533363342285156,1052790
2000-11-24,10.921932220458984,10.575370788574219,10.575370788574219,10.869422912597656,783195
2000-11-27,11.058456420898438,10.669886589050293,10.911430358886719,10.848419189453125,4458140
2000-11-28,10.900927543640137,10.596373558044434,10.85892105102539,10.680389404296875,2144859
2000-11-29,10.96393871307373,10.575370788574219,10.638381958007812,10.921932220458984,1536633
2000-11-30,10.974440574645996,10.711894989013672,10.93243408203125,10.953437805175781,1833604
2000-12-01,11.310501098632812,10.85892105102539,10.995445251464844,10.96393871307373,3561870
2000-12-04,11.068958282470703,10.816912651062012,10.96393871307373,11.058456420898438,2187113
2000-12-05,11.51003646850586,11.215984344482422,11.310501098632812,11.478530883789062,3272040
2000-12-06,11.468029022216797,11.1004638671875,11.4365234375,11.194979667663574,1987148
2000-12-07,11.405017852783203,11.142471313476562,11.226486206054688,11.384014129638672,1445578
2000-12-08,11.573046684265137,11.342005729675293,11.415518760681152,11.415518760681152,1839555
2000-12-11,11.730574607849121,11.321002960205078,11.384014129638672,11.520538330078125,1403918
2000-12-12,11.615055084228516,11.36301040649414,11.520538330078125,11.415518760681152,1584244
2000-12-13,11.394515991210938,10.921932220458984,11.342005729675293,10.93243408203125,3025655
2000-12-14,11.016448974609375,10.491355895996094,10.890425682067871,10.554367065429688,4822361
2000-12-15,11.016448974609375,10.522860527038574,10.522860527038574,10.942935943603516,5228837
2000-12-18,11.121466636657715,10.764404296875,10.900927543640137,10.911430358886719,2831047
2000-12-19,10.921932220458984,10.753902435302734,10.911430358886719,10.774906158447266,3691014
2000-12-20,10.774906158447266,10.365333557128906,10.774906158447266,10.491355895996094,6216757
2000-12-21,10.543865203857422,10.417842864990234,10.543865203857422,10.470352172851562,3730292
2000-12-22,10.627880096435547,10.449348449707031,10.491355895996094,10.627880096435547,3255972
2000-12-26,11.11096477508545,10.596373558044434,10.659385681152344,11.03745174407959,2028808
2000-12-27,11.457527160644531,11.1004638671875,11.131969451904297,11.426020622253418,2415644
2000-12-28,11.594051361083984,11.342005729675293,11.573046684265137,11.541542053222656,3576748
2000-12-29,11.70957088470459,11.478530883789062,11.552043914794922,11.489031791687012,1712197
2001-01-02,11.541542053222656,11.142471313476562,11.489031791687012,11.17397689819336,4905680
2001-01-03,11.457527160644531,10.743399620056152,11.184477806091309,11.373512268066406,4077255
2001-01-04,11.541542053222656,11.047953605651855,11.415518760681152,11.163475036621094,3123257
2001-01-05,11.142471313476562,10.806411743164062,11.142471313476562,10.85892105102539,2062730
2001-01-08,10.491355895996094,9.672210693359375,10.249813079833984,9.82973861694336,16823809
2001-01-09,10.323326110839844,9.997769355773926,10.081783294677734,10.176300048828125,9072204
2001-01-10,10.407341003417969,9.987266540527344,10.102787017822266,10.396839141845703,8369948
2001-01-11,10.711894989013672,10.365333557128906,10.50185775756836,10.669886589050293,3930257
2001-01-12,10.743399620056152,10.522860527038574,10.711894989013672,10.711894989013672,2687620
2001-01-16,10.680389404296875,10.407341003417969,10.669886589050293,10.680389404296875,4119509
2001-01-17,10.50185775756836,10.197303771972656,10.375835418701172,10.417842864990234,7232649
2001-01-18,10.575370788574219,10.407341003417969,10.459850311279297,10.470352172851562,3586865
2001-01-19,10.512359619140625,10.281318664550781,10.512359619140625,10.344329833984375,4951505
2001-01-22,10.438846588134766,10.228809356689453,10.344329833984375,10.344329833984375,4220682
2001-01-23,10.554367065429688,10.291820526123047,10.386337280273438,10.543865203857422,8630021
2001-01-24,10.701393127441406,10.417842864990234,10.585872650146484,10.543865203857422,4012980
2001-01-25,10.627880096435547,10.480854034423828,10.50185775756836,10.596373558044434,5559135
2001-01-26,10.638381958007812,10.4283447265625,10.596373558044434,10.596373558044434,2292452
2001-01-29,10.664847373962402,10.515299797058105,10.553947448730469,10.577470779418945,1928230
2001-01-30,10.690051078796387,10.459850311279297,10.577470779418945,10.688370704650879,1641971
2001-01-31,10.915210723876953,10.646363258361816,10.646363258361816,10.834556579589844,4423027
2001-02-01,10.878244400024414,10.812712669372559,10.834556579589844,10.841278076171875,2740587
2001-02-02,10.896727561950684,10.787508010864258,10.851360321044922,10.878244400024414,4910441
2001-02-05,11.00594711303711,10.782466888427734,11.00594711303711,10.861440658569336,2577520
2001-02-06,10.99754524230957,10.86312198638916,10.921932220458984,10.947136878967285,2566213
2001-02-07,10.913531303405762,10.703493118286133,10.83791732788086,10.769024848937988,1358093
2001-02-08,10.918571472167969,10.779107093811035,10.779107093811035,10.886646270751953,1644352
2001-02-09,10.879924774169922,10.649724006652832,10.879924774169922,10.705174446105957,3213717
2001-02-12,10.83791732788086,10.678289413452148,10.690051078796387,10.821113586425781,2672741
2001-02-13,10.854720115661621,10.737098693847656,10.83791732788086,10.80431079864502,2429927
2001-02-14,10.921932220458984,10.779107093811035,10.80431079864502,10.908490180969238,3147062
2001-02-15,11.16557502746582,10.888325691223145,10.891687393188477,11.089962005615234,4114748
2001-02-16,11.170616149902344,10.636281967163086,11.08828067779541,10.769024848937988,1730051
2001-02-20,10.869842529296875,10.720295906066895,10.767345428466797,10.821113586425781,2143668
2001-02-21,10.905129432678223,10.720295906066895,10.812712669372559,10.787508010864258,3864792
2001-02-22,10.920251846313477,10.636281967163086,10.787508010864258,10.67660903930664,4834859
2001-02-23,10.711894989013672,10.43968677520752,10.67660903930664,10.533782958984375,4179618
2001-02-26,10.871522903442383,10.548906326293945,10.619479179382324,10.864802360534668,2606682
2001-02-27,10.955537796020508,10.725337028503418,10.86648178100586,10.772385597229004,2962571
2001-02-28,10.777425765991211,10.52706241607666,10.774065971374512,10.659806251525879,3785640
2001-03-01,10.81943416595459,10.659806251525879,10.659806251525879,10.703493118286133,7088627
2001-03-02,10.750541687011719,10.627880096435547,10.69509220123291,10.668207168579102,2813788
2001-03-05,10.812712669372559,10.668207168579102,10.668207168579102,10.762304306030273,2743562
2001-03-06,10.930334091186523,10.669886589050293,10.83791732788086,10.669886589050293,2165688
2001-03-07,10.795909881591797,10.690051078796387,10.711894989013672,10.770705223083496,3427965
2001-03-08,10.905129432678223,10.67996883392334,10.812712669372559,10.799269676208496,2619775
2001-03-09,10.799269676208496,10.33382797241211,10.799269676208496,10.384237289428711,3448199
2001-03-12,10.375835418701172,10.081783294677734,10.375835418701172,10.10026741027832,4446832
2001-03-13,10.123790740966797,9.85494327545166,10.106987953186035,9.893589973449707,4722974
2001-03-14,9.787731170654297,9.49367904663086,9.779330253601074,9.636505126953125,4215921
2001-03-15,9.745723724365234,9.636505126953125,9.636505126953125,9.72052001953125,3416657
2001-03-16,9.72052001953125,9.49367904663086,9.72052001953125,9.586095809936523,5687089
2001-03-19,9.703717231750488,9.5810546875,9.586095809936523,9.703717231750488,4364109
2001-03-20,9.807894706726074,9.527284622192383,9.72052001953125,9.527284622192383,4470042
2001-03-21,9.577693939208984,9.224831581115723,9.527284622192383,9.275240898132324,7211819
2001-03-22,9.266839027404785,8.772831916809082,9.2416353225708,9.202987670898438,7121954
2001-03-23,9.323968887329102,9.125694274902344,9.1912260055542,9.293724060058594,2747728
2001-03-26,9.66170883178711,9.124013900756836,9.317248344421387,9.628103256225586,3072671
2001-03-27,9.636505126953125,9.527284622192383,9.577693939208984,9.619702339172363,3211337
2001-03-28,9.611300468444824,9.342453002929688,9.579375267028809,9.389500617980957,3879076
2001-03-29,9.40966510772705,9.208028793334961,9.354214668273926,9.231553077697754,2566213
2001-03-30,9.2416353225708,9.043359756469727,9.239954948425293,9.167701721191406,2477538
2001-04-02,9.407983779907227,9.063523292541504,9.208028793334961,9.073604583740234,4347445
2001-04-03,9.071925163269043,8.761070251464844,9.071925163269043,8.762749671936035,4251034
2001-04-04,9.090408325195312,8.779553413391113,8.779553413391113,9.056801795959473,4510511
2001-04-05,9.275240898132324,9.093769073486328,9.098810195922852,9.243314743041992,3584485
2001-04-06,9.243314743041992,9.041679382324219,9.2416353225708,9.112252235412598,3625549
2001-04-09,9.283641815185547,9.098810195922852,9.140816688537598,9.171062469482422,1722909
2001-04-10,9.35925579071045,9.157620429992676,9.213069915771484,9.2735595703125,3838607
2001-04-11,9.300444602966309,8.68713665008545,9.300444602966309,8.732504844665527,8070596
2001-04-12,9.157620429992676,8.655211448669434,8.745946884155273,9.075284957885742,7590919
