Date,High_BWA,Low_BWA,Open_BWA,Close_BWA,Volume_BWA
2000-04-25,4.621479034423828,4.373899936676025,4.373899936676025,4.593969821929932,1693094
2000-04-26,4.6421098709106445,4.559584140777588,4.621479034423828,4.593969821929932,731584
2000-04-27,4.559584140777588,4.463303089141846,4.559584140777588,4.504566192626953,690688
2000-04-28,4.6627421379089355,4.5183210372924805,4.525197982788086,4.600846767425537,1197798
2000-05-01,4.690250873565674,4.580215930938721,4.607724189758301,4.635232925415039,1116006
2000-05-02,4.669619083404541,4.621479034423828,4.6421098709106445,4.628355979919434,942426
2000-05-03,4.621479034423828,4.4014081954956055,4.621479034423828,4.4014081954956055,701594
2000-05-04,4.621479034423828,4.4014081954956055,4.428916931152344,4.504566192626953,921523
2000-05-05,4.71776008605957,4.525197982788086,4.538951873779297,4.607724189758301,663424
2000-05-08,4.593969821929932,4.4976887702941895,4.593969821929932,4.5183210372924805,758848
2000-05-09,4.683373928070068,4.4976887702941895,4.511444091796875,4.6627421379089355,1267776
2000-05-10,4.724637031555176,4.6627421379089355,4.6627421379089355,4.690250873565674,966054
2000-05-11,4.834671974182129,4.731513977050781,4.731513977050781,4.834671974182129,1380467
2000-05-12,4.951584815979004,4.752145767211914,4.834671974182129,4.765900135040283,1226880
2000-05-15,4.779654026031494,4.704004764556885,4.779654026031494,4.731513977050781,771571
2000-05-16,4.869058132171631,4.772777080535889,4.772777080535889,4.855303764343262,627072
2000-05-17,4.862181186676025,4.731513977050781,4.827795028686523,4.807162761688232,1430451
2000-05-18,4.814040184020996,4.772777080535889,4.807162761688232,4.772777080535889,1026944
2000-05-19,4.7934088706970215,4.71776008605957,4.772777080535889,4.731513977050781,594355
2000-05-22,4.745267868041992,4.525197982788086,4.71776008605957,4.593969821929932,1269594
2000-05-23,4.587092876434326,4.545829772949219,4.566461086273193,4.545829772949219,1340480
2000-05-24,4.607724189758301,4.545829772949219,4.559584140777588,4.566461086273193,2321075
2000-05-25,4.583653926849365,4.477057933807373,4.580215930938721,4.532074928283691,1386829
2000-05-26,4.511444091796875,4.373899936676025,4.511444091796875,4.380776882171631,1480435
2000-05-30,4.4839348793029785,4.346391201019287,4.380776882171631,4.4839348793029785,2028442
2000-05-31,4.477057933807373,4.373899936676025,4.470180034637451,4.373899936676025,1415910
2000-06-01,4.470180034637451,4.387653827667236,4.387653827667236,4.470180034637451,474394
2000-06-02,4.525197982788086,4.45642614364624,4.4839348793029785,4.463303089141846,785203
2000-06-05,4.552707195281982,4.449549198150635,4.449549198150635,4.511444091796875,1428634
2000-06-06,4.5183210372924805,4.4014081954956055,4.5183210372924805,4.408286094665527,737037
2000-06-07,4.463303089141846,4.4014081954956055,4.422039985656738,4.422039985656738,579814
2000-06-08,4.428916931152344,4.30512809753418,4.428916931152344,4.312005043029785,1099648
2000-06-09,4.318881988525391,4.16758394241333,4.318881988525391,4.16758394241333,966963
2000-06-12,4.263864040374756,4.04379415512085,4.181337833404541,4.250110149383545,2165670
2000-06-13,4.263864040374756,4.2088470458984375,4.222600936889648,4.236355781555176,1301402
2000-06-14,4.2088470458984375,4.16758394241333,4.2088470458984375,4.16758394241333,613440
2000-06-15,4.1882147789001465,4.04379415512085,4.140075206756592,4.078179836273193,1613120
2000-06-16,4.098812103271484,3.940635919570923,4.0575480461120605,3.940635919570923,1459533
2000-06-19,4.071302890777588,3.9681448936462402,3.9681448936462402,3.9818990230560303,599808
2000-06-20,4.009407997131348,3.9475131034851074,4.009407997131348,3.9475131034851074,636160
2000-06-21,3.975022077560425,3.920003890991211,3.9612679481506348,3.920003890991211,1217792
2000-06-22,4.002531051635742,3.885617971420288,3.975022077560425,3.9818990230560303,1741261
2000-06-23,4.0300397872924805,3.9818990230560303,3.9818990230560303,4.0300397872924805,873357
2000-06-26,4.126319885253906,4.0300397872924805,4.0575480461120605,4.04379415512085,1055117
2000-06-27,4.098812103271484,4.0300397872924805,4.0300397872924805,4.0575480461120605,3036301
2000-06-28,4.078179836273193,4.0575480461120605,4.064425945281982,4.071302890777588,1644928
2000-06-29,4.0919342041015625,4.0575480461120605,4.071302890777588,4.0575480461120605,2381965
2000-06-30,4.078179836273193,3.8649868965148926,4.071302890777588,3.8649868965148926,2579174
2000-07-03,4.071302890777588,3.892496109008789,3.892496109008789,4.071302890777588,884262
2000-07-05,4.050671100616455,3.9818990230560303,4.0300397872924805,4.050671100616455,1058752
2000-07-06,4.0575480461120605,3.9956541061401367,4.050671100616455,4.036917209625244,1943923
2000-07-07,4.064425945281982,3.9475131034851074,4.050671100616455,3.9475131034851074,1275955
2000-07-10,4.071302890777588,3.9681448936462402,3.975022077560425,4.071302890777588,1474074
2000-07-11,4.071302890777588,4.016284942626953,4.071302890777588,4.04379415512085,956058
2000-07-12,4.071302890777588,4.04379415512085,4.071302890777588,4.071302890777588,999680
2000-07-13,4.071302890777588,3.9612679481506348,4.071302890777588,4.0300397872924805,906074
2000-07-14,4.050671100616455,3.9887759685516357,4.016284942626953,4.036917209625244,1923930
2000-07-17,4.078179836273193,4.023161888122559,4.023161888122559,4.050671100616455,1191437
2000-07-18,4.064425945281982,4.023161888122559,4.0300397872924805,4.04379415512085,746125
2000-07-19,4.085056781768799,4.036917209625244,4.050671100616455,4.064425945281982,1155085
2000-07-20,4.085056781768799,4.0300397872924805,4.064425945281982,4.064425945281982,1323213
2000-07-21,4.0300397872924805,3.9131269454956055,4.0300397872924805,3.9612679481506348,2587354
2000-07-24,3.9612679481506348,3.858109951019287,3.9475131034851074,3.9475131034851074,1331392
2000-07-25,3.9612679481506348,3.8443551063537598,3.9475131034851074,3.920003890991211,757939
2000-07-26,3.9337589740753174,3.741197109222412,3.9337589740753174,3.8168458938598633,1193254
2000-07-27,3.8512320518493652,3.7687060832977295,3.8237240314483643,3.7893381118774414,1713997
2000-07-28,3.796215057373047,3.64491605758667,3.7687060832977295,3.6724250316619873,1404096
2000-07-31,3.7480740547180176,3.6724250316619873,3.6861801147460938,3.7343199253082275,1498611
2000-08-01,3.7824599742889404,3.7480740547180176,3.7549519538879395,3.7824599742889404,656154
2000-08-02,3.892496109008789,3.761828899383545,3.809968948364258,3.858109951019287,1703091
2000-08-03,3.940635919570923,3.858109951019287,3.858109951019287,3.920003890991211,1118733
2000-08-04,3.9887759685516357,3.940635919570923,3.9612679481506348,3.9612679481506348,1387738
2000-08-07,3.975022077560425,3.920003890991211,3.975022077560425,3.9475131034851074,653427
2000-08-08,4.016284942626953,3.9475131034851074,3.9475131034851074,3.975022077560425,2391962
2000-08-09,4.009407997131348,3.871864080429077,4.002531051635742,3.885617971420288,2841818
2000-08-10,3.954390048980713,3.8649868965148926,3.9131269454956055,3.8787410259246826,1827597
2000-08-11,4.085056781768799,3.871864080429077,3.892496109008789,4.071302890777588,1026035
2000-08-14,4.126319885253906,4.036917209625244,4.071302890777588,4.050671100616455,1210522
2000-08-15,4.064425945281982,3.9956541061401367,4.064425945281982,4.023161888122559,1250509
2000-08-16,4.071302890777588,4.016284942626953,4.016284942626953,4.0575480461120605,1273229
2000-08-17,4.064425945281982,3.9475131034851074,4.064425945281982,4.002531051635742,885171
2000-08-18,4.009407997131348,3.9818990230560303,3.9956541061401367,3.9887759685516357,564365
2000-08-21,4.050671100616455,3.9612679481506348,4.002531051635742,3.9612679481506348,619802
2000-08-22,4.0575480461120605,3.9475131034851074,3.9475131034851074,4.04379415512085,1195072
2000-08-23,4.071302890777588,4.016284942626953,4.071302890777588,4.019723892211914,1030579
2000-08-24,4.04379415512085,4.002531051635742,4.0300397872924805,4.009407997131348,1220518
2000-08-25,3.9887759685516357,3.920003890991211,3.9818990230560303,3.954390048980713,1455898
2000-08-28,3.9887759685516357,3.9131269454956055,3.9612679481506348,3.920003890991211,951514
2000-08-29,3.9612679481506348,3.8993730545043945,3.90625,3.940635919570923,976051
2000-08-30,3.920003890991211,3.761828899383545,3.920003890991211,3.761828899383545,1109645
2000-08-31,3.858109951019287,3.761828899383545,3.7687060832977295,3.7824599742889404,1851226
2000-09-01,3.837477922439575,3.7687060832977295,3.7893381118774414,3.837477922439575,444403
2000-09-05,3.8512320518493652,3.8168458938598633,3.837477922439575,3.8512320518493652,880627
2000-09-06,3.9681448936462402,3.8443551063537598,3.8443551063537598,3.885617971420288,644339
2000-09-07,3.920003890991211,3.8237240314483643,3.8993730545043945,3.8237240314483643,907891
2000-09-08,3.892496109008789,3.8237240314483643,3.8306009769439697,3.8409171104431152,712499
2000-09-11,3.8787410259246826,3.8168458938598633,3.8787410259246826,3.8168458938598633,788838
2000-09-12,3.7549519538879395,3.610529899597168,3.6999340057373047,3.7343199253082275,2134771
2000-09-13,3.761828899383545,3.727442979812622,3.741197109222412,3.7343199253082275,990592
2000-09-14,3.7480740547180176,3.64491605758667,3.741197109222412,3.6793019771575928,1127821
2000-09-15,3.6793019771575928,3.548635959625244,3.6724250316619873,3.548635959625244,1053299
2000-09-18,3.5898990631103516,3.5211269855499268,3.576143980026245,3.5417580604553223,1761254
2000-09-19,3.576143980026245,3.466109037399292,3.5555129051208496,3.5073719024658203,1240512
2000-09-20,3.534881114959717,3.4936180114746094,3.5211269855499268,3.5280039310455322,979686
2000-09-21,3.5142500400543213,3.4110920429229736,3.4110920429229736,3.500494956970215,1066931
2000-09-22,3.548635959625244,3.4454779624938965,3.4798638820648193,3.5417580604553223,1330483
2000-09-25,3.6036529541015625,3.5211269855499268,3.548635959625244,3.596776008605957,927885
2000-09-26,3.617408037185669,3.4936180114746094,3.6036529541015625,3.5211269855499268,979686
2000-09-27,3.548635959625244,3.4248459339141846,3.4936180114746094,3.4729859828948975,1860314
2000-09-28,3.7687060832977295,3.4936180114746094,3.4936180114746094,3.7136878967285156,1780339
2000-09-29,3.7205660343170166,3.596776008605957,3.7205660343170166,3.64491605758667,841549
2000-10-02,3.796215057373047,3.651793956756592,3.651793956756592,3.693057060241699,944243
2000-10-03,3.727442979812622,3.6586709022521973,3.7205660343170166,3.6793019771575928,706138
2000-10-04,4.19509220123291,3.741197109222412,3.741197109222412,4.078179836273193,2790016
2000-10-05,4.153829097747803,4.064425945281982,4.098812103271484,4.112565994262695,1696730
2000-10-06,4.085056781768799,3.9612679481506348,4.085056781768799,3.975022077560425,1155994
2000-10-09,4.098812103271484,3.920003890991211,3.9887759685516357,4.023161888122559,867904
2000-10-10,4.04379415512085,3.7549519538879395,4.036917209625244,3.7549519538879395,1432269
2000-10-11,3.926882028579712,3.7205660343170166,3.7549519538879395,3.7480740547180176,2474662
2000-10-12,3.761828899383545,3.5898990631103516,3.761828899383545,3.63116192817688,1632205
2000-10-13,3.809968948364258,3.610529899597168,3.63116192817688,3.6793019771575928,1494976
2000-10-16,3.7480740547180176,3.6793019771575928,3.6999340057373047,3.6793019771575928,1007859
2000-10-17,3.7343199253082275,3.651793956756592,3.693057060241699,3.6861801147460938,890624
2000-10-18,3.6999340057373047,3.6586709022521973,3.665548086166382,3.693057060241699,732493
2000-10-19,3.7824599742889404,3.6999340057373047,3.6999340057373047,3.7687060832977295,617984
2000-10-20,3.7687060832977295,3.63116192817688,3.7687060832977295,3.64491605758667,1885760
2000-10-23,3.8512320518493652,3.64491605758667,3.64491605758667,3.8168458938598633,1178714
2000-10-24,3.9337589740753174,3.741197109222412,3.7480740547180176,3.90625,1375923
2000-10-25,3.975022077560425,3.8512320518493652,3.892496109008789,3.940635919570923,1514970
2000-10-26,3.9818990230560303,3.8237240314483643,3.9818990230560303,3.8993730545043945,1326848
2000-10-27,3.954390048980713,3.871864080429077,3.8787410259246826,3.926882028579712,475302
2000-10-30,4.126319885253906,3.926882028579712,3.9337589740753174,4.098812103271484,948787
2000-10-31,4.19509220123291,4.002531051635742,4.119442939758301,4.153829097747803,1195981
2000-11-01,4.222600936889648,4.023161888122559,4.140075206756592,4.16758394241333,1089651
2000-11-02,4.19509220123291,4.126319885253906,4.153829097747803,4.19509220123291,817920
2000-11-03,4.229477882385254,4.016284942626953,4.2088470458984375,4.016284942626953,583450
2000-11-06,4.112565994262695,4.016284942626953,4.04379415512085,4.085056781768799,1265958
2000-11-07,4.098812103271484,3.9887759685516357,4.098812103271484,3.9887759685516357,383514
2000-11-08,4.0575480461120605,3.975022077560425,4.002531051635742,3.9956541061401367,689779
2000-11-09,4.050671100616455,3.9956541061401367,4.016284942626953,4.04379415512085,619802
2000-11-10,4.0575480461120605,3.9818990230560303,4.0575480461120605,3.9887759685516357,778842
2000-11-13,4.050671100616455,3.9612679481506348,3.975022077560425,4.036917209625244,713408
2000-11-14,4.050671100616455,4.016284942626953,4.016284942626953,4.016284942626953,538918
2000-11-15,4.112565994262695,3.9612679481506348,4.016284942626953,4.10568904876709,560730
2000-11-16,4.0919342041015625,3.9612679481506348,4.0919342041015625,4.009407997131348,901530
2000-11-17,4.009407997131348,3.9337589740753174,4.009407997131348,3.954390048980713,818829
2000-11-20,3.9681448936462402,3.926882028579712,3.954390048980713,3.9681448936462402,636160
2000-11-21,3.9681448936462402,3.892496109008789,3.9681448936462402,3.9337589740753174,870630
2000-11-22,3.920003890991211,3.8512320518493652,3.8512320518493652,3.8787410259246826,724314
2000-11-24,4.0300397872924805,3.8787410259246826,3.8787410259246826,4.016284942626953,644339
2000-11-27,4.10568904876709,4.009407997131348,4.0300397872924805,4.036917209625244,1215974
2000-11-28,4.036917209625244,3.975022077560425,4.036917209625244,3.9956541061401367,936064
2000-11-29,4.050671100616455,3.975022077560425,3.9818990230560303,4.04379415512085,919706
2000-11-30,4.064425945281982,3.9681448936462402,4.036917209625244,4.0300397872924805,566182
2000-12-01,4.085056781768799,3.871864080429077,3.9612679481506348,4.04379415512085,1610394
2000-12-04,4.016284942626953,3.809968948364258,4.016284942626953,3.885617971420288,3208064
2000-12-05,4.098812103271484,3.8787410259246826,3.9131269454956055,3.892496109008789,1609485
2000-12-06,3.920003890991211,3.8168458938598633,3.885617971420288,3.892496109008789,966963
2000-12-07,3.920003890991211,3.809968948364258,3.892496109008789,3.871864080429077,2077517
2000-12-08,4.002531051635742,3.8649868965148926,3.8649868965148926,4.002531051635742,1641293
2000-12-11,4.0300397872924805,3.892496109008789,4.009407997131348,3.8993730545043945,932429
2000-12-12,3.926882028579712,3.8237240314483643,3.8993730545043945,3.8237240314483643,802470
2000-12-13,3.809968948364258,3.7549519538879395,3.796215057373047,3.775583028793335,684326
2000-12-14,3.809968948364258,3.7549519538879395,3.796215057373047,3.7824599742889404,691597
2000-12-15,3.8512320518493652,3.7549519538879395,3.761828899383545,3.8237240314483643,1434995
2000-12-18,3.809968948364258,3.727442979812622,3.809968948364258,3.809968948364258,877901
2000-12-19,3.8649868965148926,3.7549519538879395,3.809968948364258,3.7893381118774414,748851
2000-12-20,3.7549519538879395,3.7136878967285156,3.741197109222412,3.727442979812622,1075110
2000-12-21,3.8787410259246826,3.6861801147460938,3.741197109222412,3.8443551063537598,1782157
2000-12-22,3.9612679481506348,3.775583028793335,3.8443551063537598,3.9475131034851074,1335936
2000-12-26,4.19509220123291,3.920003890991211,3.926882028579712,4.140075206756592,777024
2000-12-27,4.332635879516602,4.050671100616455,4.126319885253906,4.332635879516602,1829414
2000-12-28,4.422039985656738,4.236355781555176,4.318881988525391,4.4014081954956055,2009357
2000-12-29,4.463303089141846,4.387653827667236,4.4014081954956055,4.4014081954956055,2114778
2001-01-02,4.504566192626953,4.346391201019287,4.4014081954956055,4.373899936676025,1494976
2001-01-03,4.6764960289001465,4.332635879516602,4.332635879516602,4.669619083404541,2045709
2001-01-04,4.882812976837158,4.607724189758301,4.6421098709106445,4.738390922546387,1837594
2001-01-05,4.71776008605957,4.511444091796875,4.71776008605957,4.538951873779297,1573133
2001-01-08,4.580215930938721,4.373899936676025,4.538951873779297,4.580215930938721,1123277
2001-01-09,4.538951873779297,4.387653827667236,4.538951873779297,4.4014081954956055,1818509
2001-01-10,4.4014081954956055,4.284495830535889,4.4014081954956055,4.353268146514893,1520422
2001-01-11,4.45642614364624,4.312005043029785,4.373899936676025,4.428916931152344,1097830
2001-01-12,4.415163040161133,4.30512809753418,4.415163040161133,4.394530773162842,624346
2001-01-16,4.4976887702941895,4.215723991394043,4.380776882171631,4.4014081954956055,2050253
2001-01-17,4.552707195281982,4.428916931152344,4.428916931152344,4.4839348793029785,886080
2001-01-18,4.511444091796875,4.415163040161133,4.4839348793029785,4.415163040161133,445312
2001-01-19,4.442671775817871,4.30512809753418,4.422039985656738,4.30512809753418,762483
2001-01-22,4.45642614364624,4.291372776031494,4.332635879516602,4.387653827667236,1146906
2001-01-23,4.511444091796875,4.387653827667236,4.387653827667236,4.504566192626953,670694
2001-01-24,4.4839348793029785,4.415163040161133,4.4839348793029785,4.435793876647949,288998
2001-01-25,4.6421098709106445,4.415163040161133,4.415163040161133,4.628355979919434,1260506
2001-01-26,4.6421098709106445,4.538951873779297,4.607724189758301,4.628355979919434,1122368
2001-01-29,4.731513977050781,4.622579097747803,4.622579097747803,4.7150092124938965,1108736
2001-01-30,4.6764960289001465,4.577465057373047,4.6764960289001465,4.632482051849365,2237466
2001-01-31,4.647887229919434,4.622579097747803,4.643486022949219,4.643486022949219,1674918
2001-02-01,4.6875,4.632482051849365,4.643486022949219,4.6875,2859994
2001-02-02,4.764524936676025,4.6764960289001465,4.6764960289001465,4.745819091796875,1032397
2001-02-05,4.7755279541015625,4.728212833404541,4.732614040374756,4.732614040374756,467123
2001-02-06,4.951584815979004,4.752420902252197,4.753520965576172,4.929576873779297,1179622
2001-02-07,4.94058084487915,4.82504415512085,4.929576873779297,4.8745598793029785,3115366
2001-02-08,4.858055114746094,4.731513977050781,4.731513977050781,4.841548919677734,748851
2001-02-09,4.869058132171631,4.702905178070068,4.869058132171631,4.730413913726807,543462
2001-02-12,4.807437896728516,4.749120235443115,4.753520965576172,4.759023189544678,538918
2001-02-13,4.7964348793029785,4.737016201019287,4.737016201019287,4.774427890777588,1561318
2001-02-14,4.785430908203125,4.760122776031494,4.774427890777588,4.771127223968506,854272
2001-02-15,4.781030178070068,4.749120235443115,4.749120235443115,4.777729034423828,1811238
2001-02-16,4.786531925201416,4.709506988525391,4.770026206970215,4.76892614364624,986048
2001-02-20,4.8910651206970215,4.716108798980713,4.76892614364624,4.716108798980713,818829
2001-02-21,4.731513977050781,4.6599907875061035,4.6610918045043945,4.6764960289001465,786112
2001-02-22,4.685298919677734,4.493837833404541,4.6764960289001465,4.624780178070068,1437722
2001-02-23,4.704004764556885,4.577465057373047,4.621479034423828,4.704004764556885,666150
2001-02-26,4.839348793029785,4.6764960289001465,4.6875,4.830545902252197,1749440
2001-02-27,5.061620235443115,4.819541931152344,4.819541931152344,4.873459815979004,1825779
2001-02-28,4.877861022949219,4.720510959625244,4.875659942626953,4.808538913726807,1111462
2001-03-01,4.852552890777588,4.737016201019287,4.786531925201416,4.764524936676025,1116915
2001-03-02,5.061620235443115,4.748019218444824,4.748019218444824,4.951584815979004,2299264
2001-03-05,4.9900970458984375,4.9108710289001465,4.979093074798584,4.928476810455322,657971
2001-03-06,5.045114040374756,4.942781925201416,4.951584815979004,4.958187103271484,507110
2001-03-07,5.0,4.929576873779297,4.968090057373047,4.98129415512085,642522
2001-03-08,5.073723793029785,4.984594821929932,4.984594821929932,5.040712833404541,1045120
2001-03-09,5.061620235443115,4.937280178070068,5.0506157875061035,5.017605781555176,2302899
2001-03-12,5.070423126220703,4.9493842124938965,5.006601810455322,4.9493842124938965,2092966
2001-03-13,4.9900970458984375,4.819541931152344,4.9735918045043945,4.84705114364624,1876672
2001-03-14,4.841548919677734,4.709506988525391,4.786531925201416,4.748019218444824,1095104
2001-03-15,4.766725063323975,4.704004764556885,4.753520965576172,4.731513977050781,753395
2001-03-16,4.7755279541015625,4.632482051849365,4.742517948150635,4.633583068847656,924250
2001-03-19,4.782129764556885,4.6357831954956055,4.643486022949219,4.759023189544678,989683
2001-03-20,4.78433084487915,4.5994720458984375,4.742517948150635,4.5994720458984375,1393190
2001-03-21,4.615976810455322,4.430017948150635,4.615976810455322,4.454225063323975,1381376
2001-03-22,4.450923919677734,4.226451873779297,4.450923919677734,4.280370235443115,2461030
2001-03-23,4.45642614364624,4.280370235443115,4.280370235443115,4.432218074798584,1371379
2001-03-26,4.647887229919434,4.408010959625244,4.423415184020996,4.5994720458984375,1395008
2001-03-27,4.6566901206970215,4.447622776031494,4.593969821929932,4.6566901206970215,1607667
2001-03-28,4.643486022949219,4.494937896728516,4.643486022949219,4.553256988525391,848819
2001-03-29,4.555458068847656,4.390405178070068,4.525747776031494,4.412412166595459,1936653
2001-03-30,4.461927890777588,4.389305114746094,4.423415184020996,4.409111022949219,1554048
2001-04-02,4.472930908203125,4.394805908203125,4.4256157875061035,4.409111022949219,1681280
2001-04-03,4.414612770080566,4.340888977050781,4.414612770080566,4.357394218444824,988774
2001-04-04,4.522447109222412,4.35629415512085,4.35629415512085,4.437719821929932,1058752
