Date,High_BN,Low_BN,Open_BN,Close_BN,Volume_BN
2000-01-03,1.2189240455627441,1.1963510513305664,1.2189240455627441,1.2189240455627441,28796
2000-01-04,1.2019939422607422,1.1737780570983887,1.1737780570983887,1.1963510513305664,135119
2000-01-05,1.2358529567718506,1.1850650310516357,1.1963510513305664,1.2245670557022095,62022
2000-01-06,1.2189240455627441,1.2076369524002075,1.2076369524002075,1.2189240455627441,29903
2000-01-07,1.241495966911316,1.2245670557022095,1.2245670557022095,1.241495966911316,19936
2000-01-10,1.2527819871902466,1.2302099466323853,1.2471389770507812,1.2527819871902466,128474
2000-01-11,1.241495966911316,1.2189240455627441,1.241495966911316,1.2189240455627441,62022
2000-01-12,1.2302099466323853,1.2245670557022095,1.2302099466323853,1.2302099466323853,42086
2000-01-13,1.2302099466323853,1.1963510513305664,1.2189240455627441,1.2076369524002075,48732
2000-01-14,1.2076369524002075,1.1963510513305664,1.2076369524002075,1.1963510513305664,34334
2000-01-18,1.190708041191101,1.1794209480285645,1.1794209480285645,1.1850650310516357,77527
2000-01-19,1.1963510513305664,1.1963510513305664,1.1963510513305664,1.1963510513305664,107431
2000-01-20,1.190708041191101,1.1737780570983887,1.190708041191101,1.1737780570983887,184958
2000-01-21,1.1737780570983887,1.1737780570983887,1.1737780570983887,1.1737780570983887,86388
2000-01-24,1.1512060165405273,1.0609149932861328,1.1512060165405273,1.0778440237045288,306787
2000-01-25,1.1737780570983887,1.0665580034255981,1.0947740077972412,1.0834879875183105,104108
2000-01-26,1.1512060165405273,1.1060600280761719,1.1286330223083496,1.1399190425872803,93033
2000-01-27,1.241495966911316,1.1286330223083496,1.1399190425872803,1.241495966911316,131797
2000-01-28,1.2076369524002075,1.1512060165405273,1.2076369524002075,1.1568490266799927,7753
2000-01-31,1.1681350469589233,1.117347002029419,1.1681350469589233,1.117347002029419,15505
2000-02-01,1.1286330223083496,1.1060600280761719,1.1060600280761719,1.1060600280761719,34334
2000-02-02,1.1399190425872803,1.0834879875183105,1.0834879875183105,1.0947740077972412,59807
2000-02-03,1.1004170179367065,1.0722010135650635,1.0722010135650635,1.0947740077972412,18828
2000-02-04,1.1117030382156372,1.0891309976577759,1.0891309976577759,1.0947740077972412,53162
2000-02-07,1.117347002029419,1.0834879875183105,1.0834879875183105,1.117347002029419,70882
2000-02-08,1.0947740077972412,1.0947740077972412,1.0947740077972412,1.0947740077972412,2215
2000-02-09,1.0834879875183105,1.038341999053955,1.0834879875183105,1.0496289730072021,191603
2000-02-10,1.0834879875183105,1.0496289730072021,1.0496289730072021,1.0722010135650635,127366
2000-02-11,1.0947740077972412,1.0665580034255981,1.0834879875183105,1.0665580034255981,270238
2000-02-14,1.0834879875183105,1.0665580034255981,1.0778440237045288,1.0722010135650635,54269
2000-02-15,1.0778440237045288,1.0665580034255981,1.0778440237045288,1.0778440237045288,89710
2000-02-16,1.0778440237045288,1.0609149932861328,1.0665580034255981,1.0609149932861328,103001
2000-02-17,1.0722010135650635,1.0496289730072021,1.0609149932861328,1.0496289730072021,103001
2000-02-18,1.038341999053955,1.038341999053955,1.038341999053955,1.038341999053955,44301
2000-02-22,1.0496289730072021,1.0157699584960938,1.0496289730072021,1.0496289730072021,35441
2000-02-23,1.0609149932861328,1.0496289730072021,1.0496289730072021,1.0609149932861328,18828
2000-02-24,1.0665580034255981,1.0496289730072021,1.0496289730072021,1.0552719831466675,14398
2000-02-25,1.0552719831466675,1.0326989889144897,1.0326989889144897,1.038341999053955,29903
2000-02-28,1.0834879875183105,1.0326989889144897,1.0439850091934204,1.0778440237045288,78635
2000-02-29,1.0609149932861328,1.0552719831466675,1.0609149932861328,1.0609149932861328,39871
2000-03-01,1.0891309976577759,1.0496289730072021,1.0496289730072021,1.0834879875183105,65345
2000-03-02,1.0834879875183105,1.0609149932861328,1.0834879875183105,1.0609149932861328,94140
2000-03-03,1.0834879875183105,1.0609149932861328,1.0609149932861328,1.0834879875183105,66452
2000-03-06,1.1117030382156372,1.0722010135650635,1.0722010135650635,1.0778440237045288,63129
2000-03-07,1.0722010135650635,1.021412968635559,1.0722010135650635,1.0496289730072021,46516
2000-03-08,1.0496289730072021,1.021412968635559,1.0496289730072021,1.0326989889144897,49839
2000-03-09,1.0270559787750244,0.9931970238685608,1.010125994682312,1.010125994682312,361056
2000-03-10,1.010125994682312,0.9931970238685608,0.9931970238685608,0.9988399744033813,103001
2000-03-13,1.0044829845428467,0.9762669801712036,0.9931970238685608,1.0044829845428467,97463
2000-03-14,0.9931970238685608,0.9875540137290955,0.9931970238685608,0.9875540137290955,37656
2000-03-15,0.9988399744033813,0.9480519890785217,0.9819110035896301,0.9988399744033813,89710
2000-03-16,1.0157699584960938,0.9706240296363831,1.0157699584960938,1.0044829845428467,129582
2000-03-17,1.0270559787750244,0.9931970238685608,1.0270559787750244,0.9988399744033813,138442
2000-03-20,1.021412968635559,0.9762669801712036,0.9762669801712036,1.010125994682312,66452
2000-03-21,1.0552719831466675,1.0044829845428467,1.0044829845428467,1.0552719831466675,131797
2000-03-22,1.0947740077972412,1.038341999053955,1.038341999053955,1.0947740077972412,91925
2000-03-23,1.0778440237045288,1.0722010135650635,1.0722010135650635,1.0778440237045288,24366
2000-03-24,1.0496289730072021,1.0326989889144897,1.0496289730072021,1.0326989889144897,35441
2000-03-27,1.0326989889144897,1.010125994682312,1.010125994682312,1.0270559787750244,43194
2000-03-28,1.0439850091934204,1.0044829845428467,1.0044829845428467,1.0439850091934204,44301
2000-03-29,1.0439850091934204,1.0270559787750244,1.0439850091934204,1.0270559787750244,40979
2000-03-30,1.1117030382156372,1.0270559787750244,1.0270559787750244,1.0834879875183105,148410
2000-03-31,1.162492036819458,1.0722010135650635,1.0722010135650635,1.1512060165405273,336691
2000-04-03,1.162492036819458,1.1060600280761719,1.162492036819458,1.1060600280761719,71990
2000-04-04,1.117347002029419,1.0834879875183105,1.0834879875183105,1.117347002029419,34334
2000-04-05,1.1117030382156372,1.0722010135650635,1.0947740077972412,1.0778440237045288,62022
2000-04-06,1.0947740077972412,1.0778440237045288,1.0778440237045288,1.0947740077972412,49839
2000-04-07,1.0834879875183105,1.0722010135650635,1.0834879875183105,1.0834879875183105,77527
2000-04-10,1.0722010135650635,1.0496289730072021,1.0722010135650635,1.0496289730072021,36549
2000-04-11,1.0609149932861328,1.038341999053955,1.038341999053955,1.0439850091934204,55377
2000-04-12,1.1117030382156372,1.038341999053955,1.0552719831466675,1.1060600280761719,68667
2000-04-13,1.1117030382156372,1.0834879875183105,1.0947740077972412,1.0834879875183105,60914
2000-04-14,1.0834879875183105,1.0609149932861328,1.0609149932861328,1.0834879875183105,73097
2000-04-17,1.0722010135650635,1.0609149932861328,1.0722010135650635,1.0609149932861328,8860
2000-04-18,1.0722010135650635,1.0496289730072021,1.0665580034255981,1.0496289730072021,34334
2000-04-19,1.0834879875183105,1.0326989889144897,1.0326989889144897,1.0834879875183105,77527
2000-04-20,1.1060600280761719,1.0722010135650635,1.0722010135650635,1.0891309976577759,54269
2000-04-24,1.0891309976577759,1.0665580034255981,1.0891309976577759,1.0722010135650635,261378
2000-04-25,1.0834879875183105,1.0609149932861328,1.0778440237045288,1.0609149932861328,50947
2000-04-26,1.0778440237045288,1.038341999053955,1.0665580034255981,1.038341999053955,78635
2000-04-27,1.0609149932861328,1.0270559787750244,1.0609149932861328,1.0270559787750244,126259
2000-04-28,1.0722010135650635,1.0496289730072021,1.0552719831466675,1.0722010135650635,44301
2000-05-01,1.0947740077972412,1.0609149932861328,1.0609149932861328,1.0834879875183105,83065
2000-05-02,1.0609149932861328,1.0609149932861328,1.0609149932861328,1.0609149932861328,28796
2000-05-03,1.0778440237045288,1.0609149932861328,1.0722010135650635,1.0778440237045288,52054
2000-05-04,1.0665580034255981,1.038341999053955,1.0665580034255981,1.0439850091934204,33226
2000-05-05,1.0552719831466675,1.0326989889144897,1.0552719831466675,1.0326989889144897,65345
2000-05-08,1.0722010135650635,1.0552719831466675,1.0552719831466675,1.0722010135650635,62022
2000-05-09,1.0609149932861328,1.0439850091934204,1.0552719831466675,1.0609149932861328,89710
2000-05-10,1.0891309976577759,1.0665580034255981,1.0722010135650635,1.0834879875183105,77527
2000-05-11,1.1286330223083496,1.1060600280761719,1.1117030382156372,1.1286330223083496,71990
2000-05-12,1.1455620527267456,1.1117030382156372,1.1286330223083496,1.1117030382156372,222614
2000-05-15,1.1512060165405273,1.117347002029419,1.117347002029419,1.1455620527267456,80850
2000-05-16,1.1568490266799927,1.1229900121688843,1.1229900121688843,1.1286330223083496,48732
2000-05-17,1.1229900121688843,1.1117030382156372,1.1229900121688843,1.1117030382156372,45409
2000-05-18,1.117347002029419,1.0834879875183105,1.0834879875183105,1.117347002029419,52054
2000-05-19,1.1004170179367065,1.0665580034255981,1.0947740077972412,1.0722010135650635,15505
2000-05-22,1.0496289730072021,1.0496289730072021,1.0496289730072021,1.0496289730072021,2215
2000-05-23,1.0778440237045288,1.0496289730072021,1.0496289730072021,1.0778440237045288,69775
2000-05-24,1.0778440237045288,1.0439850091934204,1.0778440237045288,1.0722010135650635,46516
2000-05-25,1.0834879875183105,1.0552719831466675,1.0834879875183105,1.0552719831466675,416433
2000-05-26,1.0834879875183105,1.0778440237045288,1.0778440237045288,1.0834879875183105,7753
2000-05-30,1.117347002029419,1.0609149932861328,1.0609149932861328,1.0947740077972412,45409
2000-05-31,1.1060600280761719,1.1060600280761719,1.1060600280761719,1.1060600280761719,8860
2000-06-01,1.1004170179367065,1.0891309976577759,1.0947740077972412,1.0947740077972412,131797
2000-06-02,1.1060600280761719,1.0891309976577759,1.1060600280761719,1.1060600280761719,27688
2000-06-05,1.1060600280761719,1.0609149932861328,1.0947740077972412,1.0609149932861328,180528
2000-06-06,1.0722010135650635,1.0439850091934204,1.0609149932861328,1.0439850091934204,54269
2000-06-07,1.0665580034255981,1.0496289730072021,1.0665580034255981,1.0609149932861328,48732
2000-06-08,1.0834879875183105,1.0665580034255981,1.0722010135650635,1.0722010135650635,106323
2000-06-09,1.0778440237045288,1.0496289730072021,1.0722010135650635,1.0778440237045288,19936
2000-06-12,1.0834879875183105,1.0609149932861328,1.0609149932861328,1.0609149932861328,147302
2000-06-13,1.0834879875183105,1.0722010135650635,1.0722010135650635,1.0834879875183105,29903
2000-06-14,1.0947740077972412,1.0609149932861328,1.0609149932861328,1.0722010135650635,116291
2000-06-15,1.0834879875183105,1.0778440237045288,1.0778440237045288,1.0834879875183105,8860
2000-06-16,1.1060600280761719,1.0778440237045288,1.0778440237045288,1.0891309976577759,33226
2000-06-19,1.0947740077972412,1.0722010135650635,1.0947740077972412,1.0891309976577759,503928
2000-06-20,1.1117030382156372,1.0722010135650635,1.1117030382156372,1.0778440237045288,53162
2000-06-21,1.0834879875183105,1.0496289730072021,1.0834879875183105,1.0665580034255981,87495
2000-06-22,1.0609149932861328,1.0496289730072021,1.0496289730072021,1.0609149932861328,894888
2000-06-23,1.0609149932861328,1.0496289730072021,1.0496289730072021,1.0609149932861328,16613
2000-06-26,1.0722010135650635,1.0496289730072021,1.0722010135650635,1.0609149932861328,58699
2000-06-27,1.0609149932861328,1.0496289730072021,1.0496289730072021,1.0496289730072021,39871
2000-06-28,1.0609149932861328,1.0439850091934204,1.0609149932861328,1.0496289730072021,149517
2000-06-29,1.0609149932861328,1.0496289730072021,1.0609149932861328,1.0552719831466675,57592
2000-06-30,1.0722010135650635,1.0552719831466675,1.0609149932861328,1.0722010135650635,67560
2000-07-03,1.0496289730072021,1.0496289730072021,1.0496289730072021,1.0496289730072021,11075
2000-07-05,1.0609149932861328,1.0496289730072021,1.0609149932861328,1.0496289730072021,106323
2000-07-06,1.0496289730072021,1.038341999053955,1.0496289730072021,1.0439850091934204,48732
2000-07-07,1.0439850091934204,1.038341999053955,1.038341999053955,1.038341999053955,116291
2000-07-10,1.0496289730072021,1.0326989889144897,1.0326989889144897,1.0439850091934204,128474
2000-07-11,1.0834879875183105,1.0439850091934204,1.0439850091934204,1.0778440237045288,96356
2000-07-12,1.1286330223083496,1.0834879875183105,1.0834879875183105,1.1286330223083496,155055
2000-07-13,1.1455620527267456,1.0947740077972412,1.117347002029419,1.1455620527267456,114076
2000-07-14,1.1455620527267456,1.134276032447815,1.1399190425872803,1.134276032447815,54269
2000-07-17,1.1455620527267456,1.0947740077972412,1.1399190425872803,1.1060600280761719,118506
2000-07-18,1.1681350469589233,1.1399190425872803,1.1399190425872803,1.1568490266799927,666736
2000-07-19,1.1737780570983887,1.162492036819458,1.162492036819458,1.1737780570983887,518326
2000-07-20,1.2076369524002075,1.1737780570983887,1.1737780570983887,1.2076369524002075,151732
2000-07-21,1.2132799625396729,1.1512060165405273,1.1963510513305664,1.1794209480285645,79742
2000-07-24,1.1737780570983887,1.1455620527267456,1.1737780570983887,1.1455620527267456,29903
2000-07-25,1.1568490266799927,1.1286330223083496,1.1286330223083496,1.1568490266799927,63129
2000-07-26,1.1568490266799927,1.1229900121688843,1.1399190425872803,1.1286330223083496,45409
2000-07-27,1.1286330223083496,1.1117030382156372,1.1117030382156372,1.1286330223083496,75312
