Date,High_MKC,Low_MKC,Open_MKC,Close_MKC,Volume_MKC
2002-07-15,11.9350004196167,11.515000343322754,11.845000267028809,11.859999656677246,608200
2002-07-16,11.930000305175781,11.399999618530273,11.774999618530273,11.524999618530273,742800
2002-07-17,11.789999961853027,11.550000190734863,11.600000381469727,11.630000114440918,1017200
2002-07-18,11.6899995803833,11.0,11.630000114440918,11.145000457763672,793600
2002-07-19,11.074999809265137,10.350000381469727,11.074999809265137,10.574999809265137,1510400
2002-07-22,10.845000267028809,10.364999771118164,10.574999809265137,10.725000381469727,1417600
2002-07-23,11.100000381469727,10.649999618530273,10.649999618530273,10.9350004196167,1207200
2002-07-24,11.350000381469727,10.680000305175781,10.835000038146973,11.335000038146973,980000
2002-07-25,12.020000457763672,11.425000190734863,11.460000038146973,11.824999809265137,1122400
2002-07-26,11.744999885559082,11.364999771118164,11.710000038146973,11.425000190734863,980800
2002-07-29,11.729999542236328,11.5,11.550000190734863,11.609999656677246,1050800
2002-07-30,11.524999618530273,11.149999618530273,11.524999618530273,11.255000114440918,1076400
2002-07-31,11.5,11.225000381469727,11.225000381469727,11.375,1239000
2002-08-01,11.649999618530273,11.25,11.25,11.539999961853027,1285800
2002-08-02,11.65999984741211,11.210000038146973,11.539999961853027,11.359999656677246,618600
2002-08-05,11.420000076293945,11.005000114440918,11.300000190734863,11.09000015258789,280600
2002-08-06,11.274999618530273,11.050000190734863,11.09000015258789,11.125,603800
2002-08-07,11.300000190734863,11.074999809265137,11.300000190734863,11.270000457763672,441800
2002-08-08,11.399999618530273,11.164999961853027,11.164999961853027,11.380000114440918,631200
2002-08-09,11.470000267028809,11.175000190734863,11.380000114440918,11.324999809265137,333400
2002-08-12,11.425000190734863,11.0,11.0,11.274999618530273,499800
2002-08-13,11.260000228881836,10.994999885559082,11.149999618530273,11.039999961853027,545600
2002-08-14,11.420000076293945,11.039999961853027,11.039999961853027,11.399999618530273,644600
2002-08-15,11.425000190734863,11.119999885559082,11.350000381469727,11.380000114440918,705600
2002-08-16,11.460000038146973,11.300000190734863,11.324999809265137,11.375,409400
2002-08-19,11.600000381469727,11.354999542236328,11.380000114440918,11.479999542236328,680200
2002-08-20,11.46500015258789,11.125,11.425000190734863,11.175000190734863,722800
2002-08-21,11.380000114440918,11.100000381469727,11.225000381469727,11.3100004196167,889400
2002-08-22,11.625,11.375,11.4350004196167,11.550000190734863,604000
2002-08-23,11.645000457763672,11.5,11.5,11.569999694824219,562800
2002-08-26,11.649999618530273,11.545000076293945,11.600000381469727,11.579999923706055,427000
2002-08-27,11.699999809265137,11.449999809265137,11.6899995803833,11.505000114440918,501400
2002-08-28,11.5,11.385000228881836,11.390000343322754,11.425000190734863,256600
2002-08-29,11.65999984741211,11.225000381469727,11.324999809265137,11.600000381469727,710000
2002-08-30,11.720000267028809,11.524999618530273,11.524999618530273,11.574999809265137,465400
2002-09-03,11.53499984741211,11.204999923706055,11.449999809265137,11.385000228881836,494200
2002-09-04,11.524999618530273,11.319999694824219,11.350000381469727,11.520000457763672,359000
2002-09-05,11.569999694824219,11.359999656677246,11.489999771118164,11.359999656677246,578400
2002-09-06,11.505000114440918,11.380000114440918,11.399999618530273,11.425000190734863,526600
2002-09-09,11.414999961853027,11.03499984741211,11.050000190734863,11.239999771118164,910800
2002-09-10,11.350000381469727,11.079999923706055,11.199999809265137,11.300000190734863,614200
2002-09-11,11.390000343322754,11.244999885559082,11.350000381469727,11.274999618530273,230000
2002-09-12,11.225000381469727,11.050000190734863,11.164999961853027,11.095000267028809,459600
2002-09-13,11.3149995803833,11.0,11.095000267028809,11.244999885559082,378200
2002-09-16,11.449999809265137,11.100000381469727,11.135000228881836,11.430000305175781,616400
2002-09-17,11.539999961853027,11.305000305175781,11.5,11.354999542236328,507200
2002-09-18,11.369999885559082,11.09000015258789,11.305000305175781,11.300000190734863,322400
2002-09-19,11.390000343322754,11.164999961853027,11.390000343322754,11.25,535200
2002-09-20,11.529999732971191,11.359999656677246,11.5,11.4350004196167,2207200
2002-09-23,11.489999771118164,11.324999809265137,11.324999809265137,11.385000228881836,752600
2002-09-24,11.335000038146973,11.154999732971191,11.295000076293945,11.300000190734863,385200
2002-09-25,11.5,11.079999923706055,11.300000190734863,11.420000076293945,1466800
2002-09-26,11.920000076293945,11.40999984741211,11.430000305175781,11.914999961853027,629400
2002-09-27,11.850000381469727,11.59000015258789,11.850000381469727,11.6899995803833,652000
2002-09-30,11.609999656677246,11.175000190734863,11.600000381469727,11.399999618530273,1103800
2002-10-01,11.944999694824219,11.444999694824219,11.449999809265137,11.875,750000
2002-10-02,12.0,11.354999542236328,12.0,11.354999542236328,700200
2002-10-03,11.880000114440918,11.470000267028809,11.470000267028809,11.829999923706055,711800
2002-10-04,11.899999618530273,11.71500015258789,11.829999923706055,11.829999923706055,636200
2002-10-07,12.020000457763672,11.824999809265137,11.875,11.859999656677246,483000
2002-10-08,12.135000228881836,11.875,11.925000190734863,12.024999618530273,903800
2002-10-09,12.229999542236328,12.024999618530273,12.024999618530273,12.069999694824219,1699600
2002-10-10,12.194999694824219,11.75,12.095000267028809,11.75,1908400
2002-10-11,12.055000305175781,11.75,11.925000190734863,12.010000228881836,689400
2002-10-14,12.140000343322754,11.954999923706055,12.010000228881836,12.069999694824219,477400
2002-10-15,12.395000457763672,12.199999809265137,12.300000190734863,12.25,807200
2002-10-16,12.300000190734863,11.96500015258789,12.234999656677246,11.994999885559082,740600
2002-10-17,12.100000381469727,11.899999618530273,12.0,12.0,738400
2002-10-18,12.020000457763672,11.875,12.0,11.944999694824219,577000
2002-10-21,12.069999694824219,11.869999885559082,11.899999618530273,11.989999771118164,966600
2002-10-22,12.0,11.699999809265137,12.0,11.739999771118164,797400
2002-10-23,11.800000190734863,11.220000267028809,11.800000190734863,11.220000267028809,2129200
2002-10-24,11.550000190734863,10.895000457763672,11.550000190734863,10.90999984741211,1544000
2002-10-25,11.319999694824219,10.90999984741211,10.90999984741211,11.175000190734863,775600
2002-10-28,11.25,10.640000343322754,11.25,10.649999618530273,903600
2002-10-29,10.954999923706055,10.640000343322754,10.725000381469727,10.850000381469727,759200
2002-10-30,10.994999885559082,10.734999656677246,10.854999542236328,10.789999961853027,677600
2002-10-31,11.25,10.899999618530273,10.899999618530273,11.119999885559082,1748800
2002-11-01,11.149999618530273,10.994999885559082,11.125,11.039999961853027,1309400
2002-11-04,11.225000381469727,10.979999542236328,11.145000457763672,11.0600004196167,750800
2002-11-05,11.199999809265137,11.020000457763672,11.055000305175781,11.130000114440918,875400
2002-11-06,11.199999809265137,11.0600004196167,11.149999618530273,11.100000381469727,637200
2002-11-07,11.260000228881836,11.130000114440918,11.175000190734863,11.25,553400
2002-11-08,11.75,11.359999656677246,11.75,11.399999618530273,1027200
2002-11-11,11.600000381469727,11.399999618530273,11.524999618530273,11.600000381469727,969000
2002-11-12,11.75,11.449999809265137,11.600000381469727,11.545000076293945,779800
2002-11-13,11.949999809265137,11.454999923706055,11.475000381469727,11.78499984741211,639800
2002-11-14,11.975000381469727,11.824999809265137,11.850000381469727,11.859999656677246,491600
2002-11-15,12.21500015258789,11.875,11.875,12.074999809265137,543200
2002-11-18,12.095000267028809,11.770000457763672,12.050000190734863,11.84000015258789,706400
2002-11-19,11.9350004196167,11.789999961853027,11.899999618530273,11.899999618530273,416600
2002-11-20,12.010000228881836,11.699999809265137,12.0,11.984999656677246,555000
2002-11-21,12.074999809265137,11.699999809265137,11.989999771118164,11.729999542236328,789000
2002-11-22,12.024999618530273,11.635000228881836,11.699999809265137,11.800000190734863,781200
2002-11-25,12.050000190734863,11.710000038146973,11.710000038146973,11.949999809265137,513400
2002-11-26,12.045000076293945,11.899999618530273,11.944999694824219,12.0,556000
2002-11-27,12.114999771118164,11.729999542236328,11.949999809265137,11.899999618530273,696600
2002-11-29,12.024999618530273,11.8100004196167,12.024999618530273,11.895000457763672,202000
2002-12-02,12.020000457763672,11.595000267028809,12.0,11.744999885559082,562600
2002-12-03,11.944999694824219,11.670000076293945,11.670000076293945,11.829999923706055,570800
2002-12-04,12.015000343322754,11.75,11.75,11.829999923706055,430600
2002-12-05,11.925000190734863,11.734999656677246,11.84000015258789,11.774999618530273,440000
2002-12-06,11.890000343322754,11.53499984741211,11.6899995803833,11.675000190734863,774000
2002-12-09,11.75,11.555000305175781,11.625,11.675000190734863,1249400
2002-12-10,11.975000381469727,11.680000305175781,11.725000381469727,11.914999961853027,595200
2002-12-11,11.9399995803833,11.774999618530273,11.925000190734863,11.899999618530273,712800
2002-12-12,11.975000381469727,11.845000267028809,11.899999618530273,11.925000190734863,616200
2002-12-13,11.984999656677246,11.854999542236328,11.875,11.875,466000
2002-12-16,11.949999809265137,11.824999809265137,11.875,11.845000267028809,643400
2002-12-17,12.109999656677246,11.835000038146973,11.850000381469727,12.020000457763672,963000
2002-12-18,12.079999923706055,11.789999961853027,12.0,11.819999694824219,682200
2002-12-19,11.975000381469727,11.6850004196167,11.800000190734863,11.789999961853027,841400
2002-12-20,11.949999809265137,11.8149995803833,11.949999809265137,11.9399995803833,1056000
2002-12-23,12.074999809265137,11.925000190734863,11.925000190734863,12.0,638800
2002-12-24,12.0,11.835000038146973,12.0,11.845000267028809,618600
2002-12-26,11.8149995803833,11.699999809265137,11.789999961853027,11.720000267028809,992000
2002-12-27,11.725000381469727,11.5,11.725000381469727,11.529999732971191,710000
2002-12-30,11.640000343322754,11.5,11.53499984741211,11.595000267028809,857400
2002-12-31,11.649999618530273,11.4350004196167,11.625,11.600000381469727,1136200
2003-01-02,11.84000015258789,11.545000076293945,11.625,11.800000190734863,526800
2003-01-03,11.805000305175781,11.614999771118164,11.800000190734863,11.770000457763672,458200
2003-01-06,11.8100004196167,11.585000038146973,11.770000457763672,11.595000267028809,732400
2003-01-07,11.609999656677246,11.380000114440918,11.5600004196167,11.494999885559082,541800
2003-01-08,11.569999694824219,11.350000381469727,11.484999656677246,11.380000114440918,780600
2003-01-09,11.550000190734863,11.359999656677246,11.505000114440918,11.46500015258789,969200
2003-01-10,11.489999771118164,11.425000190734863,11.425000190734863,11.46500015258789,1394200
2003-01-13,11.520000457763672,11.425000190734863,11.5,11.494999885559082,639600
2003-01-14,11.699999809265137,11.475000381469727,11.475000381469727,11.699999809265137,949000
2003-01-15,11.725000381469727,11.430000305175781,11.699999809265137,11.430000305175781,778400
2003-01-16,11.604999542236328,11.449999809265137,11.510000228881836,11.479999542236328,1322600
2003-01-17,11.539999961853027,11.350000381469727,11.479999542236328,11.350000381469727,1837600
2003-01-21,11.414999961853027,11.335000038146973,11.375,11.34000015258789,760600
2003-01-22,11.5,11.300000190734863,11.375,11.395000457763672,989600
2003-01-23,11.470000267028809,11.369999885559082,11.470000267028809,11.380000114440918,582400
2003-01-24,11.404999732971191,11.274999618530273,11.375,11.274999618530273,776600
2003-01-27,11.34000015258789,11.149999618530273,11.34000015258789,11.180000305175781,578800
2003-01-28,11.255000114440918,11.104999542236328,11.199999809265137,11.130000114440918,797400
2003-01-29,11.204999923706055,10.854999542236328,11.149999618530273,11.050000190734863,1447400
2003-01-30,11.175000190734863,11.050000190734863,11.104999542236328,11.079999923706055,943600
2003-01-31,11.274999618530273,11.050000190734863,11.050000190734863,11.199999809265137,785200
2003-02-03,11.395000457763672,11.25,11.25,11.305000305175781,917200
2003-02-04,11.475000381469727,11.289999961853027,11.350000381469727,11.399999618530273,572800
2003-02-05,11.574999809265137,11.399999618530273,11.449999809265137,11.399999618530273,496600
2003-02-06,11.404999732971191,11.324999809265137,11.395000457763672,11.324999809265137,504600
2003-02-07,11.454999923706055,11.28499984741211,11.324999809265137,11.28499984741211,455400
2003-02-10,11.475000381469727,11.289999961853027,11.385000228881836,11.34000015258789,587200
2003-02-11,11.375,11.199999809265137,11.350000381469727,11.220000267028809,910200
2003-02-12,11.25,11.109999656677246,11.220000267028809,11.149999618530273,848800
2003-02-13,11.199999809265137,11.130000114440918,11.149999618530273,11.164999961853027,443600
2003-02-14,11.300000190734863,11.130000114440918,11.175000190734863,11.135000228881836,569800
2003-02-18,11.5649995803833,11.225000381469727,11.225000381469727,11.510000228881836,778400
2003-02-19,11.524999618530273,11.25,11.524999618530273,11.25,632200
2003-02-20,11.380000114440918,11.175000190734863,11.375,11.234999656677246,548200
2003-02-21,11.46500015258789,11.194999694824219,11.25,11.295000076293945,481600
2003-02-24,11.364999771118164,11.104999542236328,11.295000076293945,11.175000190734863,675400
2003-02-25,11.470000267028809,11.149999618530273,11.149999618530273,11.364999771118164,678400
2003-02-26,11.475000381469727,11.274999618530273,11.475000381469727,11.305000305175781,532600
2003-02-27,11.505000114440918,11.300000190734863,11.425000190734863,11.444999694824219,1164400
2003-02-28,11.640000343322754,11.46500015258789,11.475000381469727,11.5649995803833,1224800
2003-03-03,11.720000267028809,11.475000381469727,11.574999809265137,11.555000305175781,918800
2003-03-04,11.850000381469727,11.5,11.5,11.75,1514200
2003-03-05,11.699999809265137,11.4350004196167,11.699999809265137,11.555000305175781,1145000
2003-03-06,11.635000228881836,11.420000076293945,11.505000114440918,11.5649995803833,980600
2003-03-07,11.920000076293945,11.53499984741211,11.53499984741211,11.829999923706055,817800
2003-03-10,11.854999542236328,11.609999656677246,11.835000038146973,11.699999809265137,710000
2003-03-11,11.944999694824219,11.725000381469727,11.774999618530273,11.760000228881836,645200
2003-03-12,11.975000381469727,11.675000190734863,11.675000190734863,11.925000190734863,679600
2003-03-13,12.194999694824219,11.994999885559082,12.0,12.095000267028809,756800
2003-03-14,12.095000267028809,11.800000190734863,12.095000267028809,11.845000267028809,900600
2003-03-17,12.199999809265137,11.845000267028809,11.845000267028809,12.1899995803833,793200
2003-03-18,12.350000381469727,12.0,12.199999809265137,12.279999732971191,1052800
2003-03-19,12.5649995803833,12.149999618530273,12.149999618530273,12.5600004196167,870400
2003-03-20,13.375,12.725000381469727,13.100000381469727,12.789999961853027,32450400
2003-03-21,12.975000381469727,12.774999618530273,12.845000267028809,12.944999694824219,4323600
2003-03-24,12.944999694824219,12.585000038146973,12.944999694824219,12.725000381469727,2197800
2003-03-25,12.729999542236328,12.399999618530273,12.729999542236328,12.494999885559082,4580000
2003-03-26,12.369999885559082,12.154999732971191,12.350000381469727,12.170000076293945,3368000
2003-03-27,12.475000381469727,12.074999809265137,12.170000076293945,12.385000228881836,1259200
2003-03-28,12.380000114440918,11.949999809265137,12.380000114440918,11.979999542236328,2069000
2003-03-31,12.100000381469727,11.850000381469727,11.960000038146973,12.069999694824219,1456800
2003-04-01,12.145000457763672,11.960000038146973,12.069999694824219,12.015000343322754,1107400
2003-04-02,12.324999809265137,12.015000343322754,12.100000381469727,12.28499984741211,1244200
2003-04-03,12.25,12.045000076293945,12.180000305175781,12.085000038146973,1009200
2003-04-04,12.164999961853027,12.029999732971191,12.085000038146973,12.119999885559082,780800
2003-04-07,12.380000114440918,12.024999618530273,12.149999618530273,12.074999809265137,937400
2003-04-08,12.199999809265137,12.0,12.149999618530273,12.055000305175781,707000
2003-04-09,12.069999694824219,11.845000267028809,11.944999694824219,11.979999542236328,1140000
2003-04-10,12.475000381469727,11.960000038146973,12.010000228881836,12.210000038146973,1143000
2003-04-11,12.350000381469727,12.1850004196167,12.210000038146973,12.239999771118164,773800
2003-04-14,12.475000381469727,12.21500015258789,12.21500015258789,12.430000305175781,698000
2003-04-15,12.4350004196167,12.3100004196167,12.430000305175781,12.4350004196167,438200
2003-04-16,12.460000038146973,12.100000381469727,12.399999618530273,12.164999961853027,606400
2003-04-17,12.3149995803833,12.135000228881836,12.149999618530273,12.3149995803833,628000
2003-04-21,12.425000190734863,12.119999885559082,12.3149995803833,12.289999961853027,802400
2003-04-22,12.550000190734863,12.194999694824219,12.289999961853027,12.545000076293945,890200
2003-04-23,12.494999885559082,12.295000076293945,12.479999542236328,12.350000381469727,1072800
2003-04-24,12.385000228881836,12.15999984741211,12.305000305175781,12.210000038146973,673200
2003-04-25,12.3100004196167,12.100000381469727,12.145000457763672,12.145000457763672,579000
2003-04-28,12.479999542236328,12.145000457763672,12.145000457763672,12.46500015258789,873600
2003-04-29,12.649999618530273,12.345000267028809,12.46500015258789,12.449999809265137,1201000
2003-04-30,12.475000381469727,12.335000038146973,12.470000267028809,12.395000457763672,1185400
2003-05-01,12.449999809265137,12.1899995803833,12.420000076293945,12.395000457763672,774600
2003-05-02,12.635000228881836,12.319999694824219,12.350000381469727,12.604999542236328,971600
2003-05-05,12.625,12.420000076293945,12.569999694824219,12.524999618530273,710800
2003-05-06,12.569999694824219,12.449999809265137,12.510000228881836,12.569999694824219,783200
2003-05-07,12.585000038146973,12.345000267028809,12.5600004196167,12.375,678600
2003-05-08,12.479999542236328,12.3100004196167,12.414999961853027,12.460000038146973,1038000
2003-05-09,13.350000381469727,12.569999694824219,12.585000038146973,12.984999656677246,2469800
2003-05-12,13.270000457763672,12.975000381469727,13.0,13.180000305175781,928600
2003-05-13,13.180000305175781,13.0,13.180000305175781,13.039999961853027,837600
2003-05-14,13.074999809265137,12.895000457763672,13.074999809265137,12.96500015258789,544000
2003-05-15,13.024999618530273,12.920000076293945,13.0,12.949999809265137,592800
2003-05-16,12.949999809265137,12.845000267028809,12.899999618530273,12.875,1044200
2003-05-19,12.895000457763672,12.800000190734863,12.875,12.850000381469727,993000
2003-05-20,12.875,12.704999923706055,12.854999542236328,12.800000190734863,994000
2003-05-21,12.789999961853027,12.649999618530273,12.699999809265137,12.664999961853027,1155000
2003-05-22,12.925000190734863,12.670000076293945,12.670000076293945,12.920000076293945,756000
2003-05-23,13.03499984741211,12.850000381469727,12.895000457763672,13.0,631600
2003-05-27,13.15999984741211,12.96500015258789,13.03499984741211,13.145000457763672,597600
2003-05-28,13.329999923706055,13.050000190734863,13.175000190734863,13.229999542236328,1385400
2003-05-29,13.354999542236328,13.154999732971191,13.265000343322754,13.270000457763672,674400
2003-05-30,13.5,13.270000457763672,13.270000457763672,13.449999809265137,677200
2003-06-02,13.574999809265137,13.420000076293945,13.475000381469727,13.475000381469727,587000
2003-06-03,13.595000267028809,13.414999961853027,13.494999885559082,13.529999732971191,625000
2003-06-04,13.585000038146973,13.449999809265137,13.5600004196167,13.5600004196167,738600
2003-06-05,13.604999542236328,13.425000190734863,13.5600004196167,13.574999809265137,1194200
2003-06-06,13.600000381469727,13.5,13.550000190734863,13.524999618530273,951200
2003-06-09,13.550000190734863,13.364999771118164,13.479999542236328,13.425000190734863,589200
2003-06-10,13.5,13.34000015258789,13.449999809265137,13.475000381469727,385200
2003-06-11,13.5600004196167,13.375,13.5,13.555000305175781,585800
2003-06-12,13.619999885559082,13.40999984741211,13.600000381469727,13.539999961853027,576000
2003-06-13,13.609999656677246,13.449999809265137,13.545000076293945,13.529999732971191,354800
2003-06-16,13.704999923706055,13.5600004196167,13.600000381469727,13.699999809265137,427000
2003-06-17,13.734999656677246,13.539999961853027,13.675000190734863,13.614999771118164,536400
2003-06-18,13.795000076293945,13.619999885559082,13.630000114440918,13.670000076293945,410000
2003-06-19,13.670000076293945,13.399999618530273,13.670000076293945,13.4399995803833,649400
2003-06-20,13.604999542236328,13.4399995803833,13.53499984741211,13.470000267028809,904600
2003-06-23,13.5,13.1899995803833,13.475000381469727,13.21500015258789,458400
2003-06-24,13.404999732971191,13.175000190734863,13.239999771118164,13.350000381469727,554000
2003-06-25,13.475000381469727,13.229999542236328,13.385000228881836,13.229999542236328,543200
2003-06-26,13.324999809265137,13.114999771118164,13.194999694824219,13.204999923706055,626600
2003-06-27,13.729999542236328,13.039999961853027,13.210000038146973,13.699999809265137,2564000
2003-06-30,13.800000190734863,13.449999809265137,13.800000190734863,13.600000381469727,1081600
2003-07-01,13.510000228881836,13.175000190734863,13.484999656677246,13.324999809265137,2136600
2003-07-02,13.270000457763672,13.149999618530273,13.25,13.194999694824219,1661200
2003-07-03,13.199999809265137,13.0649995803833,13.199999809265137,13.154999732971191,863200
2003-07-07,13.225000381469727,13.074999809265137,13.175000190734863,13.145000457763672,742200
2003-07-08,13.225000381469727,12.975000381469727,13.085000038146973,13.045000076293945,784000
2003-07-09,13.074999809265137,12.78499984741211,13.0600004196167,12.925000190734863,1280400
2003-07-10,12.925000190734863,12.800000190734863,12.925000190734863,12.850000381469727,967600
2003-07-11,13.005000114440918,12.739999771118164,12.899999618530273,12.789999961853027,1004600
2003-07-14,12.949999809265137,12.649999618530273,12.949999809265137,12.680000305175781,1085400
2003-07-15,12.850000381469727,12.630000114440918,12.760000228881836,12.779999732971191,878200
2003-07-16,12.850000381469727,12.649999618530273,12.819999694824219,12.75,1013600
2003-07-17,12.850000381469727,12.664999961853027,12.6899995803833,12.710000038146973,729800
2003-07-18,12.949999809265137,12.734999656677246,12.75,12.920000076293945,958000
2003-07-21,12.875,12.654999732971191,12.824999809265137,12.699999809265137,729200
2003-07-22,13.0,12.755000114440918,12.800000190734863,12.850000381469727,562400
2003-07-23,12.949999809265137,12.864999771118164,12.875,12.930000305175781,1086400
2003-07-24,13.119999885559082,12.859999656677246,13.0,12.899999618530273,628000
2003-07-25,13.109999656677246,12.875,12.880000114440918,13.104999542236328,647000
2003-07-28,13.239999771118164,13.0,13.135000228881836,13.109999656677246,655200
2003-07-29,13.15999984741211,12.880000114440918,13.085000038146973,13.024999618530273,676400
2003-07-30,13.074999809265137,12.899999618530273,13.074999809265137,12.9399995803833,742400
2003-07-31,13.005000114440918,12.760000228881836,12.84000015258789,12.779999732971191,773800
2003-08-01,12.845000267028809,12.649999618530273,12.755000114440918,12.6899995803833,578400
2003-08-04,12.704999923706055,12.5600004196167,12.649999618530273,12.699999809265137,745400
2003-08-05,12.8149995803833,12.600000381469727,12.71500015258789,12.649999618530273,493600
2003-08-06,12.800000190734863,12.630000114440918,12.720000267028809,12.789999961853027,717400
2003-08-07,12.835000038146973,12.635000228881836,12.71500015258789,12.774999618530273,632200
2003-08-08,12.875,12.699999809265137,12.774999618530273,12.84000015258789,419400
2003-08-11,12.949999809265137,12.755000114440918,12.869999885559082,12.800000190734863,463600
2003-08-12,12.854999542236328,12.6850004196167,12.835000038146973,12.845000267028809,565800
2003-08-13,12.984999656677246,12.800000190734863,12.850000381469727,12.824999809265137,805800
2003-08-14,13.069999694824219,12.899999618530273,12.899999618530273,12.989999771118164,1030400
2003-08-15,13.010000228881836,12.8100004196167,13.010000228881836,12.880000114440918,293000
2003-08-18,13.055000305175781,12.869999885559082,12.960000038146973,13.03499984741211,500000
2003-08-19,13.055000305175781,12.899999618530273,13.0,13.045000076293945,845600
2003-08-20,13.140000343322754,13.045000076293945,13.045000076293945,13.050000190734863,479000
2003-08-21,13.239999771118164,13.050000190734863,13.085000038146973,13.199999809265137,598200
2003-08-22,13.274999618530273,13.164999961853027,13.244999885559082,13.180000305175781,890000
2003-08-25,13.295000076293945,13.074999809265137,13.135000228881836,13.164999961853027,863600
2003-08-26,13.300000190734863,13.024999618530273,13.09000015258789,13.274999618530273,1015000
2003-08-27,13.244999885559082,13.145000457763672,13.239999771118164,13.1899995803833,526000
2003-08-28,13.319999694824219,13.104999542236328,13.170000076293945,13.289999961853027,477200
2003-08-29,13.404999732971191,13.199999809265137,13.28499984741211,13.350000381469727,511600
2003-09-02,13.5,13.34000015258789,13.34000015258789,13.475000381469727,966200
2003-09-03,13.494999885559082,13.399999618530273,13.46500015258789,13.489999771118164,686000
2003-09-04,13.475000381469727,13.359999656677246,13.460000038146973,13.404999732971191,648800
2003-09-05,13.399999618530273,13.279999732971191,13.399999618530273,13.319999694824219,738400
2003-09-08,13.3149995803833,13.244999885559082,13.274999618530273,13.274999618530273,679600
2003-09-09,13.295000076293945,13.095000267028809,13.175000190734863,13.21500015258789,595200
2003-09-10,13.270000457763672,13.1899995803833,13.1899995803833,13.25,769200
2003-09-11,13.46500015258789,13.319999694824219,13.324999809265137,13.390000343322754,677800
2003-09-12,13.5,13.300000190734863,13.350000381469727,13.5,546200
2003-09-15,13.524999618530273,13.385000228881836,13.470000267028809,13.5,730200
2003-09-16,13.515000343322754,13.470000267028809,13.475000381469727,13.5,584200
2003-09-17,13.635000228881836,13.430000305175781,13.460000038146973,13.539999961853027,599600
2003-09-18,13.649999618530273,13.53499984741211,13.600000381469727,13.600000381469727,428600
2003-09-19,13.649999618530273,13.520000457763672,13.600000381469727,13.600000381469727,864800
2003-09-22,13.604999542236328,13.385000228881836,13.600000381469727,13.460000038146973,415000
2003-09-23,13.640000343322754,13.399999618530273,13.475000381469727,13.600000381469727,714800
2003-09-24,13.880000114440918,13.449999809265137,13.5,13.729999542236328,1112000
2003-09-25,13.829999923706055,13.649999618530273,13.78499984741211,13.699999809265137,741600
2003-09-26,13.774999618530273,13.609999656677246,13.75,13.739999771118164,755800
2003-09-29,13.850000381469727,13.744999885559082,13.75,13.850000381469727,613800
2003-09-30,13.850000381469727,13.6850004196167,13.850000381469727,13.710000038146973,884200
2003-10-01,13.975000381469727,13.699999809265137,13.725000381469727,13.975000381469727,928800
2003-10-02,14.164999961853027,14.010000228881836,14.024999618530273,14.130000114440918,1259800
2003-10-03,14.4350004196167,14.175000190734863,14.175000190734863,14.279999732971191,920000
2003-10-06,14.319999694824219,14.125,14.279999732971191,14.244999885559082,568200
2003-10-07,14.404999732971191,14.175000190734863,14.225000381469727,14.404999732971191,548200
2003-10-08,14.364999771118164,14.279999732971191,14.364999771118164,14.3149995803833,752400
2003-10-09,14.604999542236328,14.420000076293945,14.425000190734863,14.539999961853027,1026000
2003-10-10,14.604999542236328,14.449999809265137,14.5,14.600000381469727,776800
2003-10-13,14.800000190734863,14.65999984741211,14.675000190734863,14.78499984741211,689800
2003-10-14,14.899999618530273,14.699999809265137,14.779999732971191,14.875,1399200
2003-10-15,14.970000267028809,14.770000457763672,14.854999542236328,14.819999694824219,588200
2003-10-16,14.850000381469727,14.739999771118164,14.800000190734863,14.8100004196167,489600
2003-10-17,14.875,14.59000015258789,14.824999809265137,14.645000457763672,507200
2003-10-20,14.739999771118164,14.53499984741211,14.739999771118164,14.649999618530273,541600
2003-10-21,14.824999809265137,14.600000381469727,14.625,14.8149995803833,507200
2003-10-22,14.795000076293945,14.630000114440918,14.774999618530273,14.779999732971191,638200
2003-10-23,14.925000190734863,14.704999923706055,14.774999618530273,14.925000190734863,514600
2003-10-24,14.925000190734863,14.600000381469727,14.925000190734863,14.774999618530273,456200
2003-10-27,15.039999961853027,14.824999809265137,14.824999809265137,14.899999618530273,697000
2003-10-28,15.104999542236328,14.880000114440918,14.899999618530273,15.104999542236328,528800
2003-10-29,15.074999809265137,14.824999809265137,15.074999809265137,14.949999809265137,971200
2003-10-30,15.029999732971191,14.795000076293945,14.949999809265137,14.824999809265137,808000
2003-10-31,14.869999885559082,14.779999732971191,14.829999923706055,14.819999694824219,894000
2003-11-03,14.824999809265137,14.75,14.75,14.819999694824219,734200
2003-11-04,14.854999542236328,14.760000228881836,14.819999694824219,14.824999809265137,603000
2003-11-05,14.829999923706055,14.649999618530273,14.824999809265137,14.694999694824219,770400
2003-11-06,14.829999923706055,14.585000038146973,14.649999618530273,14.829999923706055,954400
2003-11-07,14.880000114440918,14.725000381469727,14.880000114440918,14.734999656677246,910000
2003-11-10,14.649999618530273,14.3149995803833,14.524999618530273,14.604999542236328,1109200
2003-11-11,14.699999809265137,14.59000015258789,14.614999771118164,14.680000305175781,570000
2003-11-12,14.6899995803833,14.579999923706055,14.680000305175781,14.664999961853027,740800
2003-11-13,14.649999618530273,14.385000228881836,14.649999618530273,14.449999809265137,1707200
2003-11-14,14.5,14.430000305175781,14.475000381469727,14.460000038146973,813800
2003-11-17,14.46500015258789,14.210000038146973,14.46500015258789,14.289999961853027,791400
2003-11-18,14.295000076293945,14.145000457763672,14.28499984741211,14.149999618530273,1098000
