Date,High_OTIS,Low_OTIS,Open_OTIS,Close_OTIS,Volume_OTIS
2020-07-10,57.310001373291016,56.040000915527344,56.22999954223633,56.97999954223633,2137300
2020-07-13,57.939998626708984,56.46500015258789,56.560001373291016,56.88999938964844,2882500
2020-07-14,57.45000076293945,56.029998779296875,56.220001220703125,57.369998931884766,2755100
2020-07-15,59.0,57.86000061035156,58.0099983215332,58.20000076293945,2358400
2020-07-16,58.560001373291016,57.65800094604492,58.0,58.31999969482422,2628800
2020-07-17,59.029998779296875,58.150001525878906,58.72999954223633,58.54999923706055,2983100
2020-07-20,59.650001525878906,57.9900016784668,58.41999816894531,58.560001373291016,2407800
2020-07-21,58.939998626708984,58.099998474121094,58.380001068115234,58.439998626708984,2314000
2020-07-22,58.93000030517578,57.68000030517578,57.959999084472656,58.47999954223633,2034300
2020-07-23,59.46799850463867,58.34000015258789,58.5,59.060001373291016,2566500
2020-07-24,59.19499969482422,57.630001068115234,59.18000030517578,58.130001068115234,3142100
2020-07-27,58.439998626708984,57.599998474121094,57.86000061035156,58.31999969482422,2670300
2020-07-28,61.83000183105469,59.70000076293945,59.81999969482422,60.279998779296875,4473600
2020-07-29,64.36000061035156,60.959999084472656,60.959999084472656,64.30000305175781,4885400
2020-07-30,64.5199966430664,63.150001525878906,63.439998626708984,63.38999938964844,2307000
2020-07-31,63.439998626708984,62.18000030517578,63.439998626708984,62.7400016784668,3156100
2020-08-03,63.81999969482422,62.7400016784668,63.02000045776367,63.209999084472656,3200500
2020-08-04,62.900001525878906,61.970001220703125,62.58000183105469,62.61000061035156,1739400
2020-08-05,63.650001525878906,62.34000015258789,62.7400016784668,63.09000015258789,2645000
2020-08-06,63.52000045776367,62.8650016784668,62.88999938964844,63.47999954223633,1557400
2020-08-07,64.47000122070312,63.15999984741211,63.15999984741211,64.41000366210938,1169100
2020-08-10,65.30000305175781,64.29000091552734,64.29000091552734,65.20999908447266,1572700
2020-08-11,65.94999694824219,64.33000183105469,65.5199966430664,64.37000274658203,2787700
2020-08-12,65.47000122070312,64.22000122070312,64.97000122070312,64.9000015258789,1496600
2020-08-13,64.95999908447266,63.83000183105469,64.95999908447266,64.0,1436200
2020-08-14,64.51000213623047,63.599998474121094,63.709999084472656,64.06999969482422,1633900
2020-08-17,64.52999877929688,63.709999084472656,64.45999908447266,63.959999084472656,1785500
2020-08-18,64.4000015258789,63.375,63.849998474121094,63.45000076293945,1680200
2020-08-19,63.59000015258789,62.59000015258789,63.47999954223633,62.91999816894531,1549000
2020-08-20,63.25,61.810001373291016,62.15999984741211,62.970001220703125,1291500
2020-08-21,63.7400016784668,62.59000015258789,63.029998779296875,63.630001068115234,2649500
2020-08-24,64.2300033569336,63.040000915527344,63.61000061035156,63.79999923706055,3199900
2020-08-25,64.80999755859375,63.904998779296875,64.41000366210938,64.29000091552734,1604100
2020-08-26,64.79000091552734,63.74800109863281,64.27999877929688,64.18000030517578,1161900
2020-08-27,64.90499877929688,63.16999816894531,64.47000122070312,63.22999954223633,1341700
2020-08-28,63.630001068115234,62.650001525878906,63.27000045776367,63.59000015258789,1129900
2020-08-31,63.84000015258789,62.84000015258789,63.61000061035156,62.900001525878906,1736400
2020-09-01,64.27999877929688,62.32500076293945,62.52000045776367,64.05000305175781,2334100
2020-09-02,65.55999755859375,63.650001525878906,63.72999954223633,65.33999633789062,1827200
2020-09-03,65.44999694824219,61.060001373291016,64.87999725341797,61.849998474121094,3096800
2020-09-04,62.599998474121094,60.43000030517578,62.5,61.4900016784668,2697000
2020-09-08,61.75,60.459999084472656,61.43000030517578,60.630001068115234,2137900
2020-09-09,62.529998779296875,61.0,61.029998779296875,62.08000183105469,1888500
2020-09-10,61.97999954223633,59.72999954223633,61.97999954223633,59.900001525878906,3828900
2020-09-11,60.709999084472656,59.775001525878906,60.2599983215332,60.13999938964844,2273400
2020-09-14,60.56999969482422,59.06700134277344,60.56999969482422,59.9900016784668,2420100
2020-09-15,61.619998931884766,60.029998779296875,60.029998779296875,60.29999923706055,1629400
2020-09-16,61.0099983215332,59.400001525878906,60.86000061035156,59.790000915527344,2457000
2020-09-17,61.09000015258789,58.040000915527344,58.75,61.040000915527344,2219900
2020-09-18,62.63999938964844,60.38999938964844,61.15999984741211,60.880001068115234,3806500
2020-09-21,60.220001220703125,58.66999816894531,60.0,59.40999984741211,2512100
2020-09-22,61.119998931884766,58.86000061035156,58.939998626708984,60.9900016784668,1841500
2020-09-23,61.77000045776367,60.20000076293945,60.77000045776367,60.40999984741211,1733700
2020-09-24,62.75,60.459999084472656,60.849998474121094,62.08000183105469,2374800
2020-09-25,62.349998474121094,61.189998626708984,61.61000061035156,61.54999923706055,1557600
2020-09-28,62.880001068115234,61.900001525878906,62.27000045776367,62.5099983215332,1233900
2020-09-29,62.7599983215332,61.880001068115234,62.41999816894531,62.40999984741211,1435400
2020-09-30,63.599998474121094,61.95000076293945,62.709999084472656,62.41999816894531,2494000
2020-10-01,64.22000122070312,61.7599983215332,62.869998931884766,62.369998931884766,2342500
2020-10-02,63.439998626708984,61.5099983215332,61.619998931884766,63.15999984741211,1447800
2020-10-05,64.62999725341797,63.23500061035156,63.7400016784668,64.54000091552734,1447700
2020-10-06,65.0,63.48500061035156,64.43000030517578,63.83000183105469,2107000
2020-10-07,65.62000274658203,64.375,64.62999725341797,65.05000305175781,1648100
2020-10-08,65.51000213623047,64.4800033569336,64.79000091552734,64.70999908447266,1213200
2020-10-09,65.66999816894531,64.30000305175781,65.0199966430664,65.3499984741211,1187000
2020-10-12,65.98500061035156,65.16999816894531,65.8499984741211,65.69000244140625,1185800
2020-10-13,65.80000305175781,64.61599731445312,65.16000366210938,65.12999725341797,1415900
2020-10-14,66.0,64.52999877929688,65.5,65.61000061035156,1633600
2020-10-15,65.43499755859375,64.01000213623047,64.66999816894531,65.19999694824219,982100
2020-10-16,65.80999755859375,64.80999755859375,65.30000305175781,65.02999877929688,1047500
2020-10-19,65.44000244140625,64.08000183105469,64.9000015258789,64.36000061035156,910500
2020-10-20,65.73999786376953,64.33999633789062,64.68000030517578,64.38999938964844,720000
2020-10-21,64.83000183105469,63.709999084472656,64.25,63.720001220703125,1082600
2020-10-22,63.9900016784668,62.97999954223633,63.9900016784668,63.2400016784668,4980300
2020-10-23,64.0199966430664,63.119998931884766,63.470001220703125,63.45000076293945,2308600
2020-10-26,63.88999938964844,61.369998931884766,63.84000015258789,63.209999084472656,3026000
2020-10-27,63.2400016784668,61.86000061035156,62.90999984741211,61.970001220703125,1973200
2020-10-28,61.2599983215332,58.77000045776367,61.0099983215332,58.9900016784668,2570900
2020-10-29,61.189998626708984,58.79999923706055,58.88999938964844,60.790000915527344,2122600
2020-10-30,61.29999923706055,59.79999923706055,60.349998474121094,61.279998779296875,2036100
2020-11-02,62.77000045776367,61.09000015258789,62.189998626708984,62.13999938964844,1819100
2020-11-03,63.849998474121094,62.08000183105469,62.93000030517578,62.709999084472656,1545600
2020-11-04,63.64500045776367,61.95000076293945,62.68000030517578,62.29999923706055,2042700
2020-11-05,63.95000076293945,62.59000015258789,63.31999969482422,62.630001068115234,1495700
2020-11-06,63.810001373291016,62.66999816894531,62.970001220703125,63.58000183105469,1145800
2020-11-09,67.29000091552734,63.43000030517578,67.0,63.5,2420100
2020-11-10,65.91799926757812,63.31999969482422,63.380001068115234,65.73999786376953,2174600
2020-11-11,66.33000183105469,64.73999786376953,65.86000061035156,66.12000274658203,1319500
2020-11-12,66.45999908447266,65.41999816894531,66.18000030517578,65.98999786376953,1774700
2020-11-13,66.73999786376953,65.2300033569336,66.23999786376953,65.56999969482422,1438500
2020-11-16,67.63999938964844,65.68000030517578,66.22000122070312,67.38999938964844,2338900
2020-11-17,67.94999694824219,66.30500030517578,67.16000366210938,67.19999694824219,1465000
2020-11-18,67.9800033569336,66.51000213623047,67.30999755859375,66.62999725341797,2182800
2020-11-19,67.19000244140625,65.5999984741211,66.62999725341797,66.16000366210938,1809900
2020-11-20,66.73999786376953,66.0,66.08999633789062,66.31999969482422,1811200
2020-11-23,67.52999877929688,66.55000305175781,66.63999938964844,67.25,1885500
2020-11-24,68.04000091552734,66.87999725341797,68.04000091552734,67.4000015258789,4738800
2020-11-25,67.47000122070312,66.41999816894531,67.44000244140625,67.37999725341797,1125400
2020-11-27,68.20999908447266,66.9000015258789,67.55000305175781,67.33999633789062,1645000
2020-11-30,67.69999694824219,66.37999725341797,66.83999633789062,66.94000244140625,1831000
2020-12-01,68.16000366210938,66.7699966430664,67.41999816894531,66.83000183105469,2928100
2020-12-02,67.2699966430664,65.55999755859375,66.91999816894531,65.69000244140625,1379600
2020-12-03,66.8499984741211,65.36000061035156,65.7699966430664,65.48999786376953,1061900
2020-12-04,66.04299926757812,64.87999725341797,65.6500015258789,65.16000366210938,2054300
2020-12-07,65.30999755859375,64.01000213623047,64.9800033569336,64.8499984741211,1917600
2020-12-08,66.1500015258789,64.68000030517578,64.77999877929688,66.11000061035156,2641500
2020-12-09,66.20999908447266,65.19000244140625,65.75,65.48999786376953,1668600
2020-12-10,66.13999938964844,63.849998474121094,65.20999908447266,64.0,2056600
2020-12-11,63.880001068115234,62.95000076293945,63.33000183105469,63.72999954223633,2023900
2020-12-14,64.48999786376953,62.52000045776367,64.48999786376953,62.779998779296875,1377800
2020-12-15,65.58999633789062,62.959999084472656,63.11000061035156,64.7300033569336,2041100
2020-12-16,65.33000183105469,64.33999633789062,64.93000030517578,65.23999786376953,1760600
2020-12-17,66.31999969482422,65.5,65.75,65.79000091552734,1873700
2020-12-18,66.19999694824219,64.54000091552734,65.98999786376953,65.61000061035156,4028700
2020-12-21,66.4800033569336,64.5999984741211,64.94000244140625,66.1500015258789,2201300
2020-12-22,65.98999786376953,65.09500122070312,65.83999633789062,65.41000366210938,1151500
2020-12-23,66.23999786376953,65.30000305175781,65.48999786376953,65.62999725341797,972500
2020-12-24,65.9800033569336,65.29000091552734,65.44999694824219,65.79000091552734,992100
2020-12-28,66.5999984741211,65.54000091552734,66.18000030517578,66.0,786400
2020-12-29,66.5999984741211,65.12999725341797,66.30999755859375,65.69000244140625,1008400
2020-12-30,66.83000183105469,65.79000091552734,65.79000091552734,66.72000122070312,1082200
2020-12-31,67.69000244140625,66.56999969482422,66.86000061035156,67.55000305175781,1238200
2021-01-04,68.0199966430664,65.55000305175781,67.55000305175781,65.58999633789062,2569600
2021-01-05,66.41999816894531,64.75900268554688,65.81999969482422,65.0999984741211,1366100
2021-01-06,67.33000183105469,65.25,65.81999969482422,66.91000366210938,1596000
2021-01-07,67.95500183105469,66.84500122070312,67.30000305175781,67.77999877929688,1542500
2021-01-08,67.97000122070312,65.8499984741211,67.47000122070312,66.83000183105469,1914000
2021-01-11,66.79000091552734,65.80999755859375,66.22000122070312,66.36000061035156,1506200
2021-01-12,66.80000305175781,65.06999969482422,66.2699966430664,65.2300033569336,1722000
2021-01-13,65.53500366210938,63.849998474121094,65.19000244140625,63.970001220703125,3172600
2021-01-14,65.37000274658203,63.79999923706055,64.19999694824219,64.94000244140625,3088300
2021-01-15,65.69000244140625,63.5099983215332,64.80999755859375,65.52999877929688,1841100
2021-01-19,66.44999694824219,64.91999816894531,66.0,65.37000274658203,2489200
2021-01-20,66.5,64.88999938964844,65.80000305175781,65.19000244140625,1737200
2021-01-21,65.23999786376953,63.45000076293945,65.23999786376953,63.52000045776367,3945600
2021-01-22,65.20999908447266,63.20000076293945,63.52000045776367,64.87999725341797,3546500
2021-01-25,64.61000061035156,62.0,64.0,64.22000122070312,4500200
2021-01-26,65.08999633789062,62.27000045776367,64.5999984741211,63.5099983215332,2742100
2021-01-27,63.0099983215332,61.279998779296875,62.68000030517578,62.2400016784668,3241300
2021-01-28,64.81999969482422,62.33000183105469,62.599998474121094,63.83000183105469,3235000
2021-01-29,65.98999786376953,63.45000076293945,65.11000061035156,64.6500015258789,10353200
2021-02-01,66.01000213623047,63.0,65.98999786376953,64.55000305175781,3731500
2021-02-02,66.77999877929688,64.5,65.05000305175781,64.63999938964844,4327800
2021-02-03,64.87000274658203,62.95000076293945,64.63999938964844,64.05000305175781,3542100
2021-02-04,64.12999725341797,63.0,63.88999938964844,63.290000915527344,2303900
2021-02-05,64.19999694824219,62.630001068115234,62.7400016784668,63.93000030517578,3697900
2021-02-08,64.52999877929688,63.150001525878906,63.75,63.72999954223633,1787100
2021-02-09,64.59300231933594,63.209999084472656,63.540000915527344,64.36000061035156,2819100
2021-02-10,65.9000015258789,64.5999984741211,64.94000244140625,65.30999755859375,1934100
2021-02-11,65.20600128173828,62.8849983215332,65.04000091552734,63.43000030517578,4298900
2021-02-12,64.54000091552734,62.88999938964844,62.88999938964844,63.93000030517578,2021600
2021-02-16,64.33999633789062,62.58000183105469,64.30999755859375,63.189998626708984,3228400
2021-02-17,63.369998931884766,62.61899948120117,63.310001373291016,62.689998626708984,2178600
2021-02-18,63.58000183105469,62.310001373291016,62.459999084472656,63.060001373291016,2258400
2021-02-19,63.45500183105469,62.939998626708984,63.31999969482422,63.040000915527344,3852700
2021-02-22,63.595001220703125,62.52000045776367,62.849998474121094,63.22999954223633,2560000
2021-02-23,63.56999969482422,62.560001373291016,62.84000015258789,63.22999954223633,2571200
2021-02-24,64.41000366210938,63.029998779296875,63.09000015258789,64.3499984741211,2257300
2021-02-25,64.91000366210938,64.01000213623047,64.27999877929688,64.45999908447266,2431700
2021-02-26,64.88999938964844,63.59000015258789,64.88999938964844,63.709999084472656,3278300
2021-03-01,65.75,64.06999969482422,64.12000274658203,64.93000030517578,1896000
2021-03-02,65.84500122070312,64.33000183105469,64.7300033569336,65.41000366210938,2657500
2021-03-03,67.6500015258789,65.06999969482422,65.51000213623047,67.0,3210800
2021-03-04,66.9000015258789,63.34000015258789,66.83000183105469,63.95000076293945,3634400
2021-03-05,65.11000061035156,62.7599983215332,64.5199966430664,64.87000274658203,2168000
2021-03-08,66.33000183105469,64.58999633789062,64.97000122070312,65.22000122070312,1636700
2021-03-09,66.6500015258789,64.91999816894531,65.69000244140625,64.93000030517578,2547300
2021-03-10,66.49500274658203,64.61000061035156,64.66999816894531,66.25,1814900
2021-03-11,67.63999938964844,65.88999938964844,66.0999984741211,67.30000305175781,2214700
2021-03-12,67.6500015258789,65.98999786376953,67.6500015258789,66.0,1938200
2021-03-15,66.63999938964844,65.51499938964844,65.94000244140625,66.61000061035156,1495700
2021-03-16,67.97000122070312,66.58000183105469,67.12000274658203,67.69999694824219,2371800
2021-03-17,68.6500015258789,67.36000061035156,67.98999786376953,68.58000183105469,1729500
2021-03-18,68.63999938964844,67.45999908447266,68.1500015258789,68.1500015258789,2752800
2021-03-19,67.88999938964844,66.5199966430664,67.88999938964844,66.86000061035156,3149000
2021-03-22,66.94000244140625,65.63999938964844,66.80999755859375,66.81999969482422,1391500
2021-03-23,67.70999908447266,66.19999694824219,66.41999816894531,66.95999908447266,1364500
2021-03-24,67.95999908447266,66.87999725341797,66.87999725341797,67.16999816894531,1378000
2021-03-25,68.13999938964844,66.76000213623047,67.41000366210938,67.86000061035156,1738900
2021-03-26,69.37999725341797,67.62000274658203,68.16000366210938,69.04000091552734,1989400
2021-03-29,70.66999816894531,69.5,69.83000183105469,69.91000366210938,2038300
2021-03-30,70.48999786376953,69.41999816894531,70.06999969482422,69.73999786376953,2604800
2021-03-31,70.0199966430664,68.2699966430664,70.0199966430664,68.44999694824219,3783100
2021-04-01,69.63999938964844,68.31999969482422,68.88999938964844,69.26000213623047,1579200
2021-04-05,69.69999694824219,68.91999816894531,69.08000183105469,69.2300033569336,1126600
2021-04-06,70.46499633789062,68.88999938964844,69.5,69.72000122070312,1972800
2021-04-07,70.2699966430664,69.41000366210938,69.86000061035156,69.62999725341797,7225700
2021-04-08,69.6449966430664,68.91999816894531,69.48999786376953,69.41000366210938,1881700
2021-04-09,70.94999694824219,69.44999694824219,69.68000030517578,70.75,3557700
2021-04-12,71.1050033569336,70.31999969482422,70.62000274658203,70.6500015258789,1986000
2021-04-13,71.23500061035156,70.19200134277344,70.44999694824219,71.12000274658203,1513400
2021-04-14,71.07499694824219,70.05999755859375,71.0,70.4000015258789,3099700
2021-04-15,71.23999786376953,70.11000061035156,70.63999938964844,70.97000122070312,1495600
2021-04-16,71.41000366210938,69.8499984741211,71.41000366210938,70.58000183105469,2548500
2021-04-19,71.38500213623047,70.3499984741211,70.70999908447266,71.02999877929688,2641300
2021-04-20,71.69000244140625,70.33000183105469,71.63999938964844,70.47000122070312,3682300
2021-04-21,71.08000183105469,69.83000183105469,70.44999694824219,71.04000091552734,3080300
2021-04-22,71.75,70.61000061035156,71.2300033569336,70.94999694824219,2415600
2021-04-23,71.9800033569336,70.73999786376953,71.06999969482422,71.27999877929688,2574700
2021-04-26,76.87999725341797,74.55000305175781,76.44000244140625,76.2699966430664,6077800
2021-04-27,79.26000213623047,76.12000274658203,76.5,79.0,6143800
2021-04-28,79.5,77.98999786376953,79.18000030517578,78.0,3492300
2021-04-29,79.12000274658203,78.0199966430664,78.0199966430664,78.69000244140625,2492200
2021-04-30,78.66999816894531,77.55000305175781,78.25,77.87000274658203,3659500
2021-05-03,79.0999984741211,77.91000366210938,78.48999786376953,78.4000015258789,2739900
2021-05-04,79.55999755859375,78.37999725341797,78.37999725341797,78.72000122070312,3402100
2021-05-05,79.23999786376953,77.76000213623047,78.88999938964844,78.05999755859375,2075500
2021-05-06,78.87899780273438,77.69999694824219,78.43000030517578,78.36000061035156,2983500
2021-05-07,78.94999694824219,77.91000366210938,78.08000183105469,78.19000244140625,2780700
2021-05-10,79.0999984741211,78.02999877929688,78.66999816894531,78.25,4867400
2021-05-11,78.11000061035156,76.8499984741211,77.79000091552734,77.62000274658203,2939200
2021-05-12,77.95999908447266,76.11000061035156,77.76000213623047,76.12999725341797,2392700
2021-05-13,77.5250015258789,75.81999969482422,75.98999786376953,77.1500015258789,2658300
2021-05-14,79.44000244140625,77.41000366210938,77.6500015258789,78.87999725341797,3255300
2021-05-17,79.18000030517578,78.0999984741211,78.7300033569336,79.01000213623047,2234000
2021-05-18,79.69000244140625,78.56999969482422,79.55000305175781,78.5999984741211,2941000
2021-05-19,78.0,77.02999877929688,77.94000244140625,77.47000122070312,5465700
2021-05-20,77.86000061035156,76.86000061035156,77.12000274658203,77.36000061035156,6751500
2021-05-21,78.30000305175781,77.27999877929688,77.62000274658203,77.56999969482422,2245000
2021-05-24,78.33000183105469,77.20999908447266,77.5999984741211,78.12999725341797,1547500
2021-05-25,78.61000061035156,77.66000366210938,78.27999877929688,77.69000244140625,2288600
2021-05-26,78.2300033569336,77.55000305175781,77.7699966430664,77.7699966430664,1890100
2021-05-27,79.08999633789062,77.69000244140625,78.1500015258789,78.70999908447266,2818900
2021-05-28,78.70999908447266,77.83000183105469,78.4800033569336,78.33000183105469,1915000
2021-06-01,79.83000183105469,78.2750015258789,79.16999816894531,78.41000366210938,2207600
2021-06-02,78.76000213623047,77.7699966430664,78.41999816894531,78.2699966430664,1898600
2021-06-03,79.43000030517578,77.66999816894531,78.25,79.13999938964844,1949900
2021-06-04,79.91999816894531,79.22000122070312,79.25,79.87000274658203,1644000
2021-06-07,80.80500030517578,79.47000122070312,80.4000015258789,79.61000061035156,1723600
2021-06-08,80.94999694824219,79.375,79.76000213623047,80.8499984741211,2647600
2021-06-09,81.18000030517578,80.33000183105469,80.79000091552734,80.75,1947300
2021-06-10,81.55999755859375,79.79000091552734,81.05000305175781,80.41999816894531,1753200
2021-06-11,80.98999786376953,79.69999694824219,80.8499984741211,80.54000091552734,1527800
2021-06-14,80.80000305175781,80.12999725341797,80.56999969482422,80.80000305175781,1232700
2021-06-15,81.2699966430664,80.4229965209961,80.97000122070312,80.98999786376953,1341500
2021-06-16,81.30999755859375,80.29000091552734,81.01000213623047,80.62999725341797,2578100
2021-06-17,81.19000244140625,79.44499969482422,80.91999816894531,80.47000122070312,3734700
2021-06-18,80.16999816894531,78.92500305175781,79.76000213623047,79.5,4490800
2021-06-21,81.0999984741211,79.66999816894531,80.08999633789062,81.04000091552734,2582700
2021-06-22,81.80999755859375,80.75,81.04000091552734,81.37000274658203,1757800
2021-06-23,81.66000366210938,80.73999786376953,81.63999938964844,80.81999969482422,1276400
2021-06-24,81.69999694824219,80.69000244140625,80.88999938964844,81.37000274658203,1679100
2021-06-25,81.91000366210938,81.27999877929688,81.51000213623047,81.6500015258789,2532100
2021-06-28,81.75,80.73999786376953,81.5999984741211,81.66000366210938,1940000
2021-06-29,82.47000122070312,81.58000183105469,81.69000244140625,82.08000183105469,1844000
2021-06-30,82.41000366210938,81.2300033569336,81.8499984741211,81.7699966430664,1981700
2021-07-01,82.38999938964844,81.69999694824219,82.19000244140625,82.08000183105469,1576100
2021-07-02,82.94000244140625,81.8499984741211,82.19000244140625,82.66000366210938,1113100
2021-07-06,82.56999969482422,81.69999694824219,82.2699966430664,82.25,1570300
2021-07-07,84.6500015258789,82.31999969482422,82.86000061035156,84.08000183105469,1645300
2021-07-08,83.93000030517578,82.45999908447266,82.91999816894531,83.08999633789062,1478100
2021-07-09,84.01000213623047,83.2300033569336,83.83999633789062,83.81999969482422,1073300
2021-07-12,83.88999938964844,83.23999786376953,83.47000122070312,83.81999969482422,1506700
2021-07-13,84.38999938964844,83.30000305175781,84.01000213623047,83.52999877929688,1683000
2021-07-14,84.98200225830078,83.4000015258789,83.4000015258789,84.77999877929688,1772100
2021-07-15,85.41999816894531,84.5,84.5,85.2300033569336,1769100
2021-07-16,85.55000305175781,84.87000274658203,85.06999969482422,84.91999816894531,1654800
