Date,High_WRB,Low_WRB,Open_WRB,Close_WRB,Volume_WRB
2000-05-11,1.887516975402832,1.843621015548706,1.865568995475769,1.8820300102233887,640153
2000-05-12,1.9862829446792603,1.887516975402832,1.909464955329895,1.9314130544662476,707358
2000-05-15,1.9917700290679932,1.8765430450439453,1.9259259700775146,1.9862829446792603,247177
2000-05-16,1.9917700290679932,1.9204390048980713,1.958847999572754,1.958847999572754,304130
2000-05-17,1.958847999572754,1.8216739892959595,1.909464955329895,1.8930039405822754,3314672
2000-05-18,1.914952039718628,1.8765430450439453,1.887516975402832,1.8820300102233887,1710872
2000-05-19,1.887516975402832,1.843621015548706,1.887516975402832,1.865568995475769,2402283
2000-05-22,1.8984910249710083,1.8107000589370728,1.8600820302963257,1.8984910249710083,233508
2000-05-23,1.909464955329895,1.8710559606552124,1.8984910249710083,1.8984910249710083,92264
2000-05-24,1.8984910249710083,1.865568995475769,1.8792870044708252,1.8930039405822754,213005
2000-05-25,1.8984910249710083,1.8765430450439453,1.8984910249710083,1.8765430450439453,144661
2000-05-26,1.9204390048980713,1.8545949459075928,1.8765430450439453,1.909464955329895,618511
2000-05-30,1.9314130544662476,1.909464955329895,1.9204390048980713,1.9204390048980713,215283
2000-05-31,1.9423869848251343,1.909464955329895,1.9314130544662476,1.936900019645691,285905
2000-06-01,1.9533610343933105,1.9259259700775146,1.9259259700775146,1.936900019645691,6096263
2000-06-02,1.9643349647521973,1.909464955329895,1.9533610343933105,1.936900019645691,1354345
2000-06-05,1.9533610343933105,1.9204390048980713,1.9533610343933105,1.9314130544662476,665213
2000-06-06,1.9423869848251343,1.8765430450439453,1.936900019645691,1.8930039405822754,304130
2000-06-07,1.9204390048980713,1.8765430450439453,1.9039779901504517,1.887516975402832,202753
2000-06-08,1.8984910249710083,1.8710559606552124,1.8984910249710083,1.8765430450439453,142383
2000-06-09,1.887516975402832,1.843621015548706,1.8820300102233887,1.8600820302963257,547889
2000-06-12,1.8710559606552124,1.8216739892959595,1.8216739892959595,1.8600820302963257,239203
2000-06-13,1.8820300102233887,1.8600820302963257,1.8600820302963257,1.8710559606552124,238064
2000-06-14,1.8930039405822754,1.8765430450439453,1.8820300102233887,1.8765430450439453,1151592
2000-06-15,1.887516975402832,1.865568995475769,1.8765430450439453,1.865568995475769,3659808
2000-06-16,1.8765430450439453,1.843621015548706,1.8710559606552124,1.8545949459075928,1034269
2000-06-19,1.8545949459075928,1.8216739892959595,1.843621015548706,1.8216739892959595,439678
2000-06-20,1.8491079807281494,1.7668039798736572,1.8107000589370728,1.7668039798736572,861131
2000-06-21,1.7887519598007202,1.7668039798736572,1.7668039798736572,1.7668039798736572,305269
2000-06-22,1.7722909450531006,1.733881950378418,1.7668039798736572,1.733881950378418,1438636
2000-06-23,1.7668039798736572,1.7229080200195312,1.733881950378418,1.7283949851989746,996680
2000-06-26,1.733881950378418,1.7009600400924683,1.7283949851989746,1.733881950378418,211866
2000-06-27,1.7613170146942139,1.7009600400924683,1.7283949851989746,1.7064470052719116,975038
2000-06-28,1.717421054840088,1.668038010597229,1.7009600400924683,1.7009600400924683,502327
2000-06-29,1.7009600400924683,1.6515779495239258,1.7009600400924683,1.6625510454177856,432844
2000-06-30,1.668038010597229,1.5912209749221802,1.668038010597229,1.6460909843444824,1094639
2000-07-03,1.668038010597229,1.6241430044174194,1.668038010597229,1.6460909843444824,545611
2000-07-05,1.6790119409561157,1.6131689548492432,1.6570639610290527,1.6131689548492432,858853
2000-07-06,1.6790119409561157,1.6460909843444824,1.6460909843444824,1.6625510454177856,375891
2000-07-07,1.7009600400924683,1.668038010597229,1.668038010597229,1.689985990524292,2668823
2000-07-10,1.7448559999465942,1.6790119409561157,1.6790119409561157,1.717421054840088,274514
2000-07-11,1.7448559999465942,1.7009600400924683,1.7064470052719116,1.717421054840088,563836
2000-07-12,1.7777780294418335,1.717421054840088,1.717421054840088,1.7558300495147705,658378
2000-07-13,1.7777780294418335,1.733881950378418,1.7777780294418335,1.7448559999465942,233508
2000-07-14,1.7613170146942139,1.733881950378418,1.733881950378418,1.7558300495147705,545611
2000-07-17,1.7997260093688965,1.7503429651260376,1.7503429651260376,1.7722909450531006,2515050
2000-07-18,1.7777780294418335,1.7448559999465942,1.7668039798736572,1.7668039798736572,1575323
2000-07-19,1.7668039798736572,1.7229080200195312,1.7613170146942139,1.7613170146942139,842906
2000-07-20,1.7668039798736572,1.733881950378418,1.733881950378418,1.7448559999465942,402089
2000-07-21,1.7668039798736572,1.733881950378418,1.733881950378418,1.7448559999465942,792788
2000-07-24,1.7613170146942139,1.733881950378418,1.753085970878601,1.7558300495147705,2208642
2000-07-25,1.7722909450531006,1.733881950378418,1.7393690347671509,1.7668039798736572,1808831
2000-07-26,2.052125930786133,1.7613170146942139,1.7613170146942139,2.01371693611145,5378653
2000-07-27,2.085047960281372,1.9643349647521973,1.9643349647521973,2.0631000995635986,2550361
2000-07-28,2.096021890640259,2.0192039012908936,2.0192039012908936,2.096021890640259,527386
2000-07-31,2.1508920192718506,2.0740740299224854,2.1069960594177246,2.128943920135498,1724541
2000-08-01,2.2716050148010254,2.1069960594177246,2.1069960594177246,2.255143880844116,3089138
2000-08-02,2.3045270442962646,2.238682985305786,2.282578945159912,2.2441699504852295,5099583
2000-08-03,2.238682985305786,2.1508920192718506,2.2331960201263428,2.19478702545166,2003611
2000-08-04,2.2167348861694336,2.1508920192718506,2.1508920192718506,2.172840118408203,2476322
2000-08-07,2.189300060272217,2.1028809547424316,2.1673529148101807,2.128943920135498,2355581
2000-08-08,2.139918088912964,2.096021890640259,2.096021890640259,2.1179699897766113,451069
2000-08-09,2.1344308853149414,2.1069960594177246,2.128943920135498,2.128943920135498,1746183
2000-08-10,2.1508920192718506,2.1069960594177246,2.128943920135498,2.1179699897766113,911250
2000-08-11,2.19478702545166,2.1069960594177246,2.19478702545166,2.1344308853149414,1904513
2000-08-14,2.1838130950927734,2.085047960281372,2.128943920135498,2.1069960594177246,1024017
2000-08-15,2.1179699897766113,2.096021890640259,2.112483024597168,2.096021890640259,184528
2000-08-16,2.112483024597168,2.085047960281372,2.1015090942382812,2.085047960281372,910111
2000-08-17,2.0877909660339355,2.024691104888916,2.085047960281372,2.0740740299224854,818986
2000-08-18,2.057612895965576,2.01371693611145,2.0466389656066895,2.057612895965576,2032088
2000-08-21,2.0740740299224854,2.008229970932007,2.0301780700683594,2.0192039012908936,3511730
2000-08-22,2.0740740299224854,2.008229970932007,2.008229970932007,2.0631000995635986,3755489
2000-08-23,2.128943920135498,2.052125930786133,2.0740740299224854,2.0905349254608154,1530900
2000-08-24,2.1344308853149414,2.0301780700683594,2.0301780700683594,2.1344308853149414,1414716
2000-08-25,2.2277090549468994,2.112483024597168,2.1454050540924072,2.205760955810547,2851073
2000-08-28,2.238682985305786,2.128943920135498,2.19478702545166,2.19478702545166,347414
2000-08-29,2.2606310844421387,2.222222089767456,2.2331960201263428,2.238682985305786,831516
2000-08-30,2.2880659103393555,2.2277090549468994,2.2277090549468994,2.282578945159912,3279361
2000-08-31,2.3539090156555176,2.282578945159912,2.282578945159912,2.326474905014038,2618705
2000-09-01,2.3319621086120605,2.293553113937378,2.326474905014038,2.2990400791168213,298434
2000-09-05,2.337449073791504,2.293553113937378,2.326474905014038,2.326474905014038,192502
2000-09-06,2.326474905014038,2.2606310844421387,2.326474905014038,2.282578945159912,929475
2000-09-07,2.337449073791504,2.2880659103393555,2.2880659103393555,2.3155009746551514,83152
2000-09-08,2.529491901397705,2.359395980834961,2.3703699111938477,2.4581620693206787,2499103
2000-09-11,2.491084098815918,2.4115231037139893,2.4252400398254395,2.480109930038452,1930711
2000-09-12,2.5898489952087402,2.4691359996795654,2.480109930038452,2.529491901397705,916945
2000-09-13,2.6666669845581055,2.491084098815918,2.5185189247131348,2.661180019378662,3095972
2000-09-14,2.677640914916992,2.633744955062866,2.677640914916992,2.644718885421753,1497867
2000-09-15,2.677640914916992,2.6392319202423096,2.6392319202423096,2.6666669845581055,4607508
2000-09-18,2.6502060890197754,2.5898489952087402,2.644718885421753,2.6063098907470703,1525205
2000-09-19,2.7325100898742676,2.6063098907470703,2.6063098907470703,2.6995880603790283,732417
2000-09-20,2.7434840202331543,2.6556930541992188,2.661180019378662,2.7215359210968018,2066259
2000-09-21,2.754457950592041,2.677640914916992,2.677640914916992,2.6995880603790283,1348650
2000-09-22,2.7215359210968018,2.677640914916992,2.677640914916992,2.7215359210968018,517134
2000-09-25,2.8203020095825195,2.7325100898742676,2.7654318809509277,2.809328079223633,3310116
2000-09-26,2.9300410747528076,2.7873799800872803,2.8203020095825195,2.908092975616455,4485628
2000-09-27,3.093277931213379,2.919066905975342,2.9300410747528076,3.006859064102173,4654209
2000-09-28,3.0178329944610596,2.9410150051116943,2.9684500694274902,3.0013720989227295,1873758
2000-09-29,3.0672149658203125,2.962963104248047,2.9739370346069336,3.0342938899993896,1865784
2000-10-02,3.0507540702819824,2.9739370346069336,3.0507540702819824,3.0178329944610596,1880592
2000-10-03,3.039781093597412,2.995884895324707,3.0288069248199463,2.995884895324707,850880
2000-10-04,3.039781093597412,2.995884895324707,2.995884895324707,3.023319959640503,702802
2000-10-05,3.039781093597412,2.9300410747528076,3.0096020698547363,2.979423999786377,978455
2000-10-06,2.962963104248047,2.908092975616455,2.9300410747528076,2.962963104248047,1276889
2000-10-09,2.9327850341796875,2.7434840202331543,2.9327850341796875,2.8312759399414062,1830473
2000-10-10,2.80246901512146,2.7215359210968018,2.7873799800872803,2.7434840202331543,1468252
2000-10-11,2.891632080078125,2.6995880603790283,2.7325100898742676,2.8696839809417725,977316
2000-10-12,2.8861451148986816,2.7434840202331543,2.842250108718872,2.7599449157714844,1489894
2000-10-13,2.8861451148986816,2.7325100898742676,2.754457950592041,2.8861451148986816,3231520
2000-10-16,3.012346029281616,2.8312759399414062,2.891632080078125,2.962963104248047,1364597
2000-10-17,3.039781093597412,2.962963104248047,3.012346029281616,2.995884895324707,3146091
2000-10-18,2.995884895324707,2.962963104248047,2.962963104248047,2.9849109649658203,511439
2000-10-19,3.0288069248199463,2.979423999786377,2.979423999786377,3.0013720989227295,1203989
2000-10-20,3.0288069248199463,2.9300410747528076,3.027435064315796,2.962963104248047,924919
2000-10-23,2.995884895324707,2.942387104034424,2.942387104034424,2.9903979301452637,757477
2000-10-24,3.0013720989227295,2.9410150051116943,2.995884895324707,2.995884895324707,1894261
2000-10-25,3.039781093597412,2.979423999786377,2.979423999786377,2.9849109649658203,2120934
2000-10-26,2.995884895324707,2.958847999572754,2.960218906402588,2.995884895324707,1312200
2000-10-27,3.039781093597412,2.9684500694274902,2.9684500694274902,3.006859064102173,2168775
2000-10-30,3.259258985519409,2.9849109649658203,2.9849109649658203,3.2098770141601562,4301100
2000-10-31,3.204390048980713,2.951988935470581,3.193416118621826,2.9903979301452637,6581503
2000-11-01,3.105623960494995,2.962963104248047,2.9739370346069336,2.962963104248047,2312297
2000-11-02,3.0288069248199463,2.9684500694274902,2.9739370346069336,2.9849109649658203,1313339
2000-11-03,3.0836760997772217,2.9849109649658203,2.9849109649658203,3.061728000640869,4150744
2000-11-06,3.176954984664917,3.045267105102539,3.116597890853882,3.1220850944519043,1505841
2000-11-07,3.1550068855285645,3.1220850944519043,3.1220850944519043,3.1275720596313477,667491
2000-11-08,3.1824419498443604,3.1275720596313477,3.133059024810791,3.1275720596313477,519413
2000-11-09,3.160494089126587,3.1275720596313477,3.1275720596313477,3.160494089126587,312103
2000-11-10,3.1824419498443604,3.105623960494995,3.1385459899902344,3.1824419498443604,601425
2000-11-13,3.204390048980713,3.072701930999756,3.0740740299224854,3.1989030838012695,1213102
2000-11-14,3.3689990043640137,3.1989030838012695,3.1989030838012695,3.3415639400482178,2598202
2000-11-15,3.3799729347229004,3.303154945373535,3.3360769748687744,3.330590009689331,1676700
2000-11-16,3.3415639400482178,3.314129114151001,3.314129114151001,3.330590009689331,656100
2000-11-17,3.347050905227661,3.2812070846557617,3.3456790447235107,3.2921810150146484,4976564
2000-11-20,3.3415639400482178,3.2373108863830566,3.303154945373535,3.3360769748687744,1705177
2000-11-21,3.358025074005127,3.303154945373535,3.3086419105529785,3.330590009689331,2689327
2000-11-22,3.358025074005127,3.0836760997772217,3.3360769748687744,3.2482850551605225,1551403
2000-11-24,3.3689990043640137,3.242798089981079,3.242798089981079,3.3689990043640137,687994
2000-11-27,3.330590009689331,3.204390048980713,3.3196160793304443,3.204390048980713,2021836
2000-11-28,3.3689990043640137,3.2208499908447266,3.270232915878296,3.330590009689331,1893122
2000-11-29,3.4183809757232666,3.3251030445098877,3.3251030445098877,3.371742010116577,1030852
2000-11-30,3.4019200801849365,3.149519920349121,3.347050905227661,3.149519920349121,2512772
2000-12-01,3.40740704536438,3.160494089126587,3.1618659496307373,3.2962958812713623,1388517
2000-12-04,3.456789970397949,3.2812070846557617,3.2812070846557617,3.396433115005493,3001430
2000-12-05,3.4732511043548584,3.390947103500366,3.467763900756836,3.434842109680176,1445470
2000-12-06,3.467763900756836,3.4019200801849365,3.42386794090271,3.4458160400390625,1356623
2000-12-07,3.4897119998931885,3.4128940105438232,3.4622769355773926,3.456789970397949,760894
2000-12-08,3.62139892578125,3.484225034713745,3.4897119998931885,3.511660099029541,1690369
2000-12-11,3.6104249954223633,3.500685930252075,3.5226340293884277,3.60493803024292,777980
2000-12-12,3.5994510650634766,3.4732511043548584,3.57613205909729,3.544581890106201,813291
2000-12-13,3.555556058883667,3.3196160793304443,3.555556058883667,3.5226340293884277,1443192
2000-12-14,3.5336079597473145,3.42386794090271,3.42386794090271,3.500685930252075,1557098
2000-12-15,3.5226340293884277,3.4458160400390625,3.4458160400390625,3.5226340293884277,874800
2000-12-18,3.7640600204467773,3.467763900756836,3.467763900756836,3.709191083908081,2245092
2000-12-19,3.736625909805298,3.5336079597473145,3.544581890106201,3.6433470249176025,2525302
2000-12-20,3.786007881164551,3.5994510650634766,3.5994510650634766,3.7119340896606445,3280500
2000-12-21,3.8683130741119385,3.7146780490875244,3.775033950805664,3.8518519401550293,1860089
2000-12-22,4.060357093811035,3.835391044616699,3.835391044616699,4.027434825897217,1935267
2000-12-26,4.181069850921631,4.027434825897217,4.0877909660339355,4.148148059844971,3065217
2000-12-27,4.159121990203857,4.0658440589904785,4.153635025024414,4.137174129486084,2352164
2000-12-28,4.148148059844971,3.9890260696411133,4.126200199127197,4.148148059844971,1035408
2000-12-29,4.159121990203857,4.027434825897217,4.104251861572266,4.142661094665527,1714289
2001-01-02,4.153635025024414,3.9012351036071777,4.153635025024414,4.0877909660339355,3716761
2001-01-03,4.093277931213379,3.9615910053253174,4.0877909660339355,4.038409233093262,2508216
2001-01-04,3.9945130348205566,3.495198965072632,3.951988935470581,3.495198965072632,3872813
2001-01-05,3.593964099884033,3.358025074005127,3.467763900756836,3.555556058883667,1445470
2001-01-08,3.7640600204467773,3.577502965927124,3.665294885635376,3.681756019592285,830377
2001-01-09,3.758573055267334,3.5336079597473145,3.7311389446258545,3.5500690937042236,3053827
2001-01-10,3.5226340293884277,3.42386794090271,3.495198965072632,3.463649034500122,2102709
2001-01-11,3.6982169151306152,3.4540469646453857,3.4540469646453857,3.665294885635376,3739542
2001-01-12,3.6982169151306152,3.4787380695343018,3.6982169151306152,3.5349791049957275,4214531
2001-01-16,3.681756019592285,3.4897119998931885,3.5171470642089844,3.5829899311065674,929475
2001-01-17,3.60493803024292,3.555556058883667,3.60493803024292,3.555556058883667,4009500
2001-01-18,3.577502965927124,3.42386794090271,3.577502965927124,3.434842109680176,882773
2001-01-19,3.396433115005493,3.3360769748687744,3.396433115005493,3.3415639400482178,3115336
2001-01-22,3.434842109680176,3.270232915878296,3.327846050262451,3.2757198810577393,4020891
2001-01-23,3.2812070846557617,3.160494089126587,3.2716050148010254,3.1879289150238037,9937181
2001-01-24,3.314129114151001,3.1714680194854736,3.1714680194854736,3.303154945373535,7718288
2001-01-25,3.323730945587158,3.2318239212036133,3.3196160793304443,3.2373108863830566,4949227
2001-01-26,3.2812070846557617,3.2208499908447266,3.242798089981079,3.2208499908447266,6306989
2001-01-29,3.3251030445098877,3.22633695602417,3.22633695602417,3.2318239212036133,2446706
2001-01-30,3.303154945373535,3.2098770141601562,3.3004119396209717,3.253772020339966,922641
2001-01-31,3.2812070846557617,3.072701930999756,3.2812070846557617,3.072701930999756,4112016
2001-02-01,3.1275720596313477,3.0672149658203125,3.0740740299224854,3.089163064956665,1508119
2001-02-02,3.1714680194854736,3.078188896179199,3.078188896179199,3.1481480598449707,919223
2001-02-05,3.290808916091919,3.0836760997772217,3.1275720596313477,3.1550068855285645,1950075
2001-02-06,3.22633695602417,3.1220850944519043,3.149519920349121,3.1508920192718506,2615288
2001-02-07,3.2812070846557617,3.1824419498443604,3.1824419498443604,3.2812070846557617,13020623
2001-02-08,3.500685930252075,3.2757198810577393,3.286694049835205,3.42386794090271,6919805
2001-02-09,3.467763900756836,3.3251030445098877,3.4183809757232666,3.4458160400390625,12206194
2001-02-12,3.665294885635376,3.440329074859619,3.4458160400390625,3.60493803024292,9080606
2001-02-13,3.6872429847717285,3.593964099884033,3.6200270652770996,3.6872429847717285,4156439
2001-02-14,3.681756019592285,3.5994510650634766,3.6433470249176025,3.6543209552764893,822403
2001-02-15,3.6159119606018066,3.500685930252075,3.60493803024292,3.555556058883667,8503102
2001-02-16,3.786007881164551,3.5336079597473145,3.539094924926758,3.6982169151306152,2701856
2001-02-20,3.786007881164551,3.632373094558716,3.7009599208831787,3.6460909843444824,4175803
2001-02-21,3.8244171142578125,3.577502965927124,3.5994510650634766,3.62139892578125,2554917
2001-02-22,3.648833990097046,3.5665290355682373,3.6104249954223633,3.6159119606018066,3059522
2001-02-23,3.747598886489868,3.5884768962860107,3.5994510650634766,3.737997055053711,2420508
2001-02-26,3.9163239002227783,3.648833990097046,3.6598079204559326,3.81892991065979,2455819
2001-02-27,3.8957479000091553,3.7530860900878906,3.81892991065979,3.835391044616699,3010542
2001-02-28,3.8079559803009033,3.6543209552764893,3.786007881164551,3.747598886489868,5510784
2001-03-01,3.939642906188965,3.7311389446258545,3.747598886489868,3.873800039291382,36471642
2001-03-02,4.071331024169922,3.8079559803009033,3.829904079437256,4.049383163452148,6881077
2001-03-05,4.192043781280518,3.939642906188965,4.159121990203857,4.049383163452148,3958242
2001-03-06,4.170095920562744,4.005486965179443,4.148148059844971,4.093277931213379,3395545
2001-03-07,4.137174129486084,4.060357093811035,4.120713233947754,4.126200199127197,3731569
2001-03-08,4.159121990203857,4.071331024169922,4.101509094238281,4.120713233947754,3223547
2001-03-09,4.224966049194336,4.093277931213379,4.098764896392822,4.224966049194336,3119892
2001-03-12,4.279835224151611,4.082304954528809,4.159121990203857,4.115225791931152,3570961
2001-03-13,4.186556816101074,4.115225791931152,4.137174129486084,4.142661094665527,2352164
2001-03-14,4.181069850921631,4.010973930358887,4.137174129486084,4.131687164306641,6772866
2001-03-15,4.137174129486084,4.072701930999756,4.123456954956055,4.098764896392822,1854394
2001-03-16,4.115225791931152,3.9780519008636475,4.093277931213379,4.01646089553833,2517328
2001-03-19,4.043896198272705,3.873800039291382,4.043896198272705,4.01646089553833,2853352
2001-03-20,4.093277931213379,4.005486965179443,4.005486965179443,4.0658440589904785,2371528
2001-03-21,4.0658440589904785,4.005486965179443,4.0658440589904785,4.027434825897217,1442053
2001-03-22,4.01646089553833,3.8518519401550293,4.005486965179443,3.879287004470825,2324827
2001-03-23,4.0877909660339355,3.8518519401550293,3.8518519401550293,4.060357093811035,2007028
