Date,High_APD,Low_APD,Open_APD,Close_APD,Volume_APD
2000-04-26,30.064754486083984,28.272432327270508,28.67715072631836,28.503700256347656,1107052
2000-04-27,29.313135147094727,27.809898376464844,28.15679931640625,28.44588279724121,625683
2000-04-28,29.024051666259766,27.7520809173584,27.7520809173584,28.734968185424805,753457
2000-05-01,29.660036087036133,28.041166305541992,28.503700256347656,29.19750213623047,657248
2000-05-02,29.83348846435547,28.850601196289062,28.96623420715332,29.660036087036133,1203802
2000-05-03,29.255319595336914,28.214616775512695,29.255319595336914,28.272432327270508,533257
2000-05-04,29.544403076171875,28.619333267211914,29.08186912536621,28.67715072631836,509475
2000-05-05,29.428770065307617,28.214616775512695,28.214616775512695,29.024051666259766,460722
2000-05-08,29.139684677124023,28.619333267211914,28.908418655395508,28.908418655395508,653032
2000-05-09,28.792783737182617,28.041166305541992,28.67715072631836,28.041166305541992,1648957
2000-05-10,29.370952606201172,28.15679931640625,28.15679931640625,28.850601196289062,1003600
2000-05-11,32.37742614746094,30.41165542602539,30.52729034423828,32.14616012573242,2952211
2000-05-12,33.30249786376953,30.700740814208984,30.989824295043945,33.071231842041016,1645498
2000-05-15,33.01341247558594,31.625808715820312,31.914894104003906,32.2039794921875,830424
2000-05-16,32.839962005615234,31.16327476501465,32.839962005615234,31.510175704956055,562769
2000-05-17,32.435245513916016,31.33672523498535,31.510175704956055,31.683626174926758,907283
2000-05-18,32.60869598388672,31.683626174926758,31.683626174926758,32.34851837158203,540392
2000-05-19,33.591583251953125,32.08834457397461,32.14616012573242,33.30249786376953,808804
2000-05-22,34.45883560180664,33.475948333740234,33.53376388549805,33.85175704956055,894744
2000-05-23,36.13552474975586,33.591583251953125,33.88066482543945,35.730804443359375,1397733
2000-05-24,35.90425491333008,33.93848419189453,35.846439361572266,34.51665115356445,1209747
2000-05-25,34.574466705322266,32.37742614746094,34.22756576538086,32.89778137207031,953983
2000-05-26,32.49306106567383,30.52729034423828,32.37742614746094,31.85707664489746,789130
2000-05-30,32.2039794921875,30.874191284179688,31.914894104003906,32.03052520751953,566876
2000-05-31,32.955596923828125,32.03052520751953,32.49306106567383,32.03052520751953,577903
2000-06-01,33.70721435546875,31.510175704956055,32.03052520751953,33.591583251953125,563201
2000-06-02,34.97918701171875,33.30249786376953,33.591583251953125,33.70721435546875,769132
2000-06-05,33.93848419189453,33.24468231201172,33.76503372192383,33.30249786376953,433373
2000-06-06,33.30249786376953,32.26179504394531,32.839962005615234,32.550880432128906,517799
2000-06-07,32.60869598388672,31.799259185791016,32.14616012573242,31.914894104003906,563417
2000-06-08,31.799259185791016,30.874191284179688,31.799259185791016,31.221092224121094,789130
2000-06-09,31.625808715820312,30.9320068359375,31.33672523498535,31.221092224121094,731188
2000-06-12,33.12904739379883,31.04764175415039,32.03052520751953,31.16327476501465,718433
2000-06-13,32.03052520751953,31.105457305908203,31.914894104003906,31.16327476501465,704488
2000-06-14,32.37742614746094,31.04764175415039,31.04764175415039,31.85707664489746,554661
2000-06-15,32.839962005615234,31.45235824584961,32.72433090209961,32.2039794921875,1170831
2000-06-16,32.2039794921875,31.04764175415039,31.683626174926758,32.14616012573242,748593
2000-06-19,32.37742614746094,31.278907775878906,32.08834457397461,31.5679931640625,908256
2000-06-20,31.45235824584961,28.792783737182617,31.33672523498535,29.83348846435547,1711547
2000-06-21,29.48658561706543,28.330249786376953,29.48658561706543,28.908418655395508,926741
2000-06-22,29.370952606201172,28.3880672454834,28.96623420715332,29.08186912536621,752484
2000-06-23,29.775671005249023,28.619333267211914,29.19750213623047,28.67715072631836,573146
2000-06-26,29.48658561706543,28.330249786376953,29.255319595336914,28.792783737182617,1397409
2000-06-27,31.33672523498535,28.908418655395508,29.024051666259766,30.700740814208984,608171
2000-06-28,31.5679931640625,29.370952606201172,30.180389404296875,30.787464141845703,599739
2000-06-29,30.816373825073242,28.850601196289062,29.83348846435547,30.238204956054688,560066
2000-06-30,30.006938934326172,28.330249786376953,29.660036087036133,28.503700256347656,1119051
2000-07-03,28.96623420715332,28.3880672454834,28.5615177154541,28.792783737182617,921661
2000-07-05,29.313135147094727,28.67715072631836,29.255319595336914,29.08186912536621,878421
2000-07-06,29.313135147094727,28.214616775512695,29.313135147094727,28.5615177154541,938416
2000-07-07,28.792783737182617,27.7520809173584,28.67715072631836,27.983348846435547,612387
2000-07-10,28.503700256347656,27.289546966552734,27.7520809173584,27.694265365600586,1004465
2000-07-11,28.214616775512695,27.058279037475586,27.462997436523438,28.214616775512695,1487240
2000-07-12,28.098981857299805,27.462997436523438,27.983348846435547,27.86771583557129,960360
2000-07-13,28.734968185424805,28.041166305541992,28.214616775512695,28.5615177154541,1064569
2000-07-14,29.139684677124023,28.041166305541992,28.330249786376953,29.08186912536621,2501002
2000-07-17,29.775671005249023,28.330249786376953,29.60222053527832,28.503700256347656,959279
2000-07-18,28.67715072631836,27.983348846435547,28.44588279724121,28.098981857299805,526771
2000-07-19,28.44588279724121,27.462997436523438,28.041166305541992,27.694265365600586,545256
2000-07-20,29.139684677124023,28.041166305541992,28.67715072631836,28.15679931640625,1660308
2000-07-21,30.180389404296875,28.330249786376953,28.44588279724121,29.08186912536621,1731005
2000-07-24,29.949121475219727,28.96623420715332,29.949121475219727,29.60222053527832,938416
2000-07-25,30.9320068359375,29.544403076171875,29.775671005249023,30.180389404296875,1257852
2000-07-26,30.874191284179688,30.006938934326172,30.52729034423828,30.180389404296875,1106295
2000-07-27,31.45235824584961,29.949121475219727,29.949121475219727,30.469472885131836,1150725
2000-07-28,31.105457305908203,30.12257194519043,30.296022415161133,30.52729034423828,673571
2000-07-31,31.394542694091797,30.585105895996094,30.585105895996094,30.874191284179688,540824
2000-08-01,31.105457305908203,30.700740814208984,30.874191284179688,30.874191284179688,356514
2000-08-02,30.874191284179688,30.353839874267578,30.52729034423828,30.758556365966797,772375
2000-08-03,31.5679931640625,30.585105895996094,30.585105895996094,31.45235824584961,653465
2000-08-04,31.5679931640625,31.105457305908203,31.45235824584961,31.45235824584961,615413
2000-08-07,31.85707664489746,30.989824295043945,30.989824295043945,31.625808715820312,682111
2000-08-08,31.97270965576172,31.221092224121094,31.683626174926758,31.914894104003906,507746
2000-08-09,32.550880432128906,31.625808715820312,32.26179504394531,32.03052520751953,430670
2000-08-10,32.37742614746094,31.33672523498535,32.26179504394531,31.683626174926758,369810
2000-08-11,32.89778137207031,31.45235824584961,31.45235824584961,32.49306106567383,445372
2000-08-14,33.18686294555664,31.799259185791016,32.37742614746094,33.071231842041016,508070
2000-08-15,33.18686294555664,31.914894104003906,32.72433090209961,33.01341247558594,453480
2000-08-16,33.591583251953125,32.839962005615234,33.01341247558594,33.475948333740234,410564
2000-08-17,34.22756576538086,33.01341247558594,33.24468231201172,34.16975021362305,530122
2000-08-18,34.16975021362305,32.72433090209961,34.16975021362305,32.955596923828125,597361
2000-08-21,33.18686294555664,32.319610595703125,32.89778137207031,32.955596923828125,383755
2000-08-22,33.01341247558594,32.14616012573242,32.89778137207031,32.955596923828125,378566
2000-08-23,34.34320068359375,32.839962005615234,33.30249786376953,34.054115295410156,909445
2000-08-24,34.74791717529297,33.82284927368164,33.88066482543945,34.51665115356445,765132
2000-08-25,34.97918701171875,34.40101623535156,34.74791717529297,34.690101623535156,546121
2000-08-28,34.97918701171875,34.632286071777344,34.632286071777344,34.690101623535156,528393
2000-08-29,35.210453033447266,34.690101623535156,34.86355209350586,34.97918701171875,589253
2000-08-30,34.92136764526367,34.111934661865234,34.74791717529297,34.16975021362305,367216
2000-08-31,34.111934661865234,33.53376388549805,33.76503372192383,33.60603713989258,700812
2000-09-01,33.996299743652344,32.72433090209961,33.591583251953125,33.82284927368164,383755
2000-09-05,34.74791717529297,33.70721435546875,34.22756576538086,34.74791717529297,744593
2000-09-06,36.19334030151367,34.690101623535156,34.690101623535156,36.07770538330078,559634
2000-09-07,35.730804443359375,33.591583251953125,35.730804443359375,34.22756576538086,1975636
2000-09-08,34.16975021362305,32.60869598388672,33.996299743652344,33.30249786376953,739296
2000-09-11,33.30249786376953,32.66651153564453,33.30249786376953,32.89778137207031,623088
2000-09-12,32.955596923828125,32.08834457397461,32.955596923828125,32.839962005615234,676382
2000-09-13,32.839962005615234,31.625808715820312,32.839962005615234,32.319610595703125,867719
2000-09-14,33.18686294555664,32.14616012573242,32.319610595703125,32.60869598388672,883826
2000-09-15,32.37742614746094,31.510175704956055,32.14616012573242,32.319610595703125,1077757
2000-09-18,32.14616012573242,31.16327476501465,32.14616012573242,31.65471839904785,892366
2000-09-19,31.625808715820312,30.874191284179688,31.33672523498535,31.625808715820312,867719
2000-09-20,31.5679931640625,30.64292335510254,31.278907775878906,30.989824295043945,1155913
2000-09-21,31.33672523498535,30.52729034423828,30.758556365966797,30.9320068359375,1156994
2000-09-22,31.33672523498535,30.353839874267578,30.989824295043945,31.33672523498535,1328549
2000-09-25,31.683626174926758,30.52729034423828,31.221092224121094,30.874191284179688,541905
2000-09-26,31.105457305908203,30.296022415161133,30.758556365966797,30.585105895996094,800913
2000-09-27,30.989824295043945,30.238204956054688,30.52729034423828,30.989824295043945,561363
2000-09-28,32.839962005615234,30.758556365966797,30.9320068359375,32.60869598388672,625250
2000-09-29,34.45883560180664,31.683626174926758,32.60869598388672,33.30249786376953,1164021
2000-10-02,33.53376388549805,32.72433090209961,33.53376388549805,33.12904739379883,520285
2000-10-03,34.690101623535156,33.01341247558594,33.475948333740234,34.16975021362305,873124
2000-10-04,35.38390350341797,34.054115295410156,34.40101623535156,34.28538513183594,833343
2000-10-05,35.03700256347656,33.475948333740234,34.51665115356445,35.03700256347656,620602
2000-10-06,35.846439361572266,34.28538513183594,34.80573654174805,35.210453033447266,690002
2000-10-09,36.71369171142578,34.40101623535156,35.210453033447266,35.326087951660156,883177
2000-10-10,35.96207046508789,34.97918701171875,35.55735397338867,35.44172286987305,763186
2000-10-11,36.07770538330078,34.632286071777344,35.67298889160156,35.210453033447266,980467
2000-10-12,34.97918701171875,32.955596923828125,34.97918701171875,34.111934661865234,567633
2000-10-13,33.53376388549805,31.914894104003906,33.53376388549805,33.24468231201172,954739
2000-10-16,34.574466705322266,32.72433090209961,32.72433090209961,33.76503372192383,481910
2000-10-17,34.574466705322266,32.66651153564453,33.996299743652344,33.18686294555664,459857
2000-10-18,33.24468231201172,32.37742614746094,33.071231842041016,33.01341247558594,505476
2000-10-19,31.914894104003906,28.214616775512695,31.914894104003906,30.469472885131836,3058798
2000-10-20,31.45235824584961,30.006938934326172,30.12257194519043,31.16327476501465,871827
2000-10-23,32.60869598388672,31.04764175415039,31.16327476501465,31.45235824584961,605901
2000-10-24,33.591583251953125,31.683626174926758,31.683626174926758,33.591583251953125,1409840
2000-10-25,33.996299743652344,33.591583251953125,33.70721435546875,33.82284927368164,1370492
2000-10-26,33.88066482543945,32.66651153564453,33.88066482543945,33.12904739379883,748593
2000-10-27,34.22756576538086,32.49306106567383,32.78214645385742,33.64939880371094,1109538
2000-10-30,34.16975021362305,33.41813278198242,33.41813278198242,33.82284927368164,1698683
2000-10-31,34.92136764526367,32.955596923828125,33.475948333740234,34.51665115356445,954091
2000-11-01,34.97918701171875,33.475948333740234,34.97918701171875,34.054115295410156,498449
2000-11-02,33.93848419189453,33.18686294555664,33.30249786376953,33.591583251953125,632385
2000-11-03,33.88066482543945,32.78214645385742,33.071231842041016,33.24468231201172,736269
2000-11-06,33.53376388549805,32.78214645385742,33.30249786376953,32.955596923828125,637250
2000-11-07,33.53376388549805,33.01341247558594,33.41813278198242,33.30249786376953,795616
2000-11-08,34.80573654174805,32.78214645385742,33.996299743652344,33.76503372192383,688381
2000-11-09,34.28538513183594,32.319610595703125,34.22756576538086,33.30249786376953,774645
2000-11-10,33.88066482543945,32.03052520751953,32.839962005615234,32.03052520751953,578767
2000-11-13,32.839962005615234,31.510175704956055,32.26179504394531,31.799259185791016,1099593
2000-11-14,32.14616012573242,30.064754486083984,32.03052520751953,31.914894104003906,2492029
2000-11-15,32.78214645385742,31.741443634033203,31.914894104003906,32.03052520751953,1078298
2000-11-16,31.683626174926758,30.469472885131836,31.625808715820312,30.64292335510254,553796
2000-11-17,32.37742614746094,30.700740814208984,31.278907775878906,31.16327476501465,1111809
2000-11-20,31.625808715820312,30.585105895996094,31.625808715820312,30.874191284179688,495422
2000-11-21,31.221092224121094,30.41165542602539,30.41165542602539,30.758556365966797,1023491
2000-11-22,31.221092224121094,29.949121475219727,30.758556365966797,31.04764175415039,580929
2000-11-24,31.683626174926758,30.9320068359375,31.04764175415039,31.221092224121094,356081
2000-11-27,31.45235824584961,30.52729034423828,31.45235824584961,31.221092224121094,614224
2000-11-28,31.85707664489746,30.816373825073242,31.105457305908203,30.9320068359375,818966
2000-11-29,31.914894104003906,30.989824295043945,30.989824295043945,31.799259185791016,1102620
2000-11-30,31.97270965576172,31.394542694091797,31.741443634033203,31.85707664489746,778536
2000-12-01,32.78214645385742,32.2039794921875,32.78214645385742,32.550880432128906,655843
2000-12-04,34.111934661865234,32.14616012573242,32.14616012573242,33.996299743652344,1105431
2000-12-05,34.16975021362305,32.78214645385742,34.16975021362305,33.82284927368164,1077325
2000-12-06,33.93848419189453,32.435245513916016,33.64939880371094,33.12904739379883,863611
2000-12-07,33.360313415527344,32.550880432128906,32.78214645385742,32.89778137207031,531312
2000-12-08,33.53376388549805,32.14616012573242,32.72433090209961,33.41813278198242,812912
2000-12-11,33.30249786376953,32.14616012573242,33.12904739379883,33.12904739379883,599090
2000-12-12,33.76503372192383,32.72433090209961,33.071231842041016,33.64939880371094,705136
2000-12-13,34.34320068359375,33.18686294555664,33.475948333740234,34.111934661865234,1107268
2000-12-14,34.632286071777344,33.30249786376953,33.996299743652344,33.41813278198242,885123
2000-12-15,33.64939880371094,32.60869598388672,33.071231842041016,32.60869598388672,1012032
2000-12-18,34.40101623535156,32.66651153564453,32.66651153564453,33.82284927368164,504719
2000-12-19,36.3089714050293,33.88066482543945,33.93848419189453,35.03700256347656,1094729
2000-12-20,35.730804443359375,33.64939880371094,35.615169525146484,34.34320068359375,892690
2000-12-21,35.90425491333008,34.80573654174805,35.03700256347656,35.67298889160156,692597
2000-12-22,37.17622756958008,35.15263748168945,35.15263748168945,36.887142181396484,1077757
2000-12-26,38.15911102294922,36.01988983154297,36.887142181396484,37.81221008300781,740701
2000-12-27,39.08418273925781,36.366790771484375,37.69657516479492,38.96854782104492,879718
2000-12-28,38.737281799316406,36.42460632324219,38.04347610473633,38.67946243286133,1205207
2000-12-29,38.737281799316406,37.75439453125,38.737281799316406,37.9278450012207,853666
2001-01-02,38.67946243286133,37.118408203125,37.5809440612793,37.407493591308594,927498
2001-01-03,38.621646881103516,36.482425689697266,37.81221008300781,37.69657516479492,1113646
2001-01-04,39.257633209228516,37.465309143066406,37.5809440612793,38.2169303894043,1330062
2001-01-05,38.5638313293457,36.82932662963867,38.44819641113281,37.75439453125,675841
2001-01-08,38.33256149291992,37.407493591308594,37.63875961303711,37.69657516479492,963603
2001-01-09,37.465309143066406,36.07770538330078,37.00277328491211,36.366790771484375,1225962
2001-01-10,37.17622756958008,35.326087951660156,36.71369171142578,36.54024124145508,940362
2001-01-11,36.366790771484375,34.92136764526367,36.366790771484375,35.210453033447266,879394
2001-01-12,35.26826858520508,33.996299743652344,35.26826858520508,34.632286071777344,606441
2001-01-16,35.094818115234375,33.475948333740234,33.76503372192383,34.45883560180664,1585935
2001-01-17,35.094818115234375,33.591583251953125,34.92136764526367,34.111934661865234,866205
2001-01-18,34.34320068359375,33.360313415527344,33.996299743652344,33.88066482543945,679949
2001-01-19,33.76503372192383,32.60869598388672,33.41813278198242,33.24468231201172,647843
2001-01-22,34.16975021362305,32.37742614746094,33.53376388549805,33.591583251953125,1175912
2001-01-23,34.86355209350586,33.41813278198242,33.591583251953125,33.591583251953125,1044570
2001-01-24,34.22756576538086,33.071231842041016,33.360313415527344,34.16975021362305,1308334
2001-01-25,35.38390350341797,34.16975021362305,34.22756576538086,34.574466705322266,1583233
2001-01-26,34.34320068359375,33.41813278198242,34.34320068359375,33.64939880371094,840369
2001-01-29,34.690101623535156,33.12673568725586,33.41350555419922,34.2830696105957,710866
2001-01-30,35.198890686035156,33.77428436279297,35.06013107299805,35.189640045166016,1500320
2001-01-31,35.707679748535156,34.838111877441406,35.06938171386719,34.93986892700195,1221098
2001-02-01,35.38390350341797,34.32932662963867,34.45883560180664,35.10638427734375,1036679
2001-02-02,35.43015670776367,34.690101623535156,35.10638427734375,35.12488555908203,886528
2001-02-05,36.271968841552734,35.11563491821289,35.13413619995117,36.02220153808594,1073865
2001-02-06,36.76225662231445,34.690101623535156,36.72525405883789,35.53191375732422,2608669
2001-02-07,36.07770538330078,34.85661315917969,35.15263748168945,35.86494064331055,805561
2001-02-08,37.00277328491211,35.985198974609375,37.00277328491211,36.58649444580078,1691549
2001-02-09,36.44773483276367,35.89269256591797,36.07770538330078,36.08695602416992,1246501
2001-02-12,36.40148162841797,35.615169525146484,36.3182258605957,36.06845474243164,694002
2001-02-13,36.54024124145508,35.994449615478516,36.07770538330078,36.5217399597168,1425190
2001-02-14,37.17853927612305,36.23496627807617,37.00277328491211,36.493988037109375,1212017
2001-02-15,37.55781555175781,36.72525405883789,37.465309143066406,36.95652389526367,1632742
2001-02-16,36.632747650146484,35.615169525146484,36.123958587646484,36.37372970581055,1462701
2001-02-20,37.4190559387207,36.54024124145508,36.864013671875,37.24329376220703,1103377
2001-02-21,36.9102668762207,35.171138763427734,36.771507263183594,35.994449615478516,1492321
2001-02-22,37.00277328491211,35.337650299072266,36.07770538330078,35.80018615722656,804480
2001-02-23,35.985198974609375,34.33857345581055,35.985198974609375,34.56059265136719,1167804
2001-02-26,36.07770538330078,34.828861236572266,34.958370208740234,35.92044448852539,1443459
2001-02-27,36.55874252319336,35.80018615722656,35.80018615722656,36.38298034667969,990953
2001-02-28,37.51156234741211,36.60499572753906,36.60499572753906,37.51156234741211,1357412
2001-03-01,37.465309143066406,36.503238677978516,37.280296325683594,36.97502136230469,1284336
2001-03-02,37.25254440307617,36.33672332763672,37.04903030395508,37.18778991699219,1024572
2001-03-05,37.650325775146484,36.72525405883789,36.72525405883789,37.4190559387207,1728627
2001-03-06,39.31544876098633,37.465309143066406,37.789085388183594,38.69565200805664,2029686
2001-03-07,39.45420837402344,38.40888214111328,38.69565200805664,39.31544876098633,1296443
2001-03-08,39.916744232177734,38.455135345458984,39.29694747924805,39.777984619140625,1283796
2001-03-09,40.19426345825195,39.03792953491211,39.74098205566406,39.546714782714844,1006843
2001-03-12,39.50046157836914,38.03885269165039,38.899166107177734,38.103607177734375,1054407
2001-03-13,38.02035140991211,36.3089714050293,37.4190559387207,37.74283218383789,1168021
2001-03-14,38.66790008544922,37.00277328491211,37.465309143066406,37.05827713012695,841126
2001-03-15,37.23404312133789,36.67900085449219,37.05827713012695,36.87326431274414,657680
2001-03-16,37.604068756103516,36.17021179199219,36.17021179199219,36.73450469970703,1401517
2001-03-19,37.946346282958984,36.771507263183594,36.9102668762207,37.437557220458984,891825
2001-03-20,38.112857818603516,35.73543167114258,36.07770538330078,36.790008544921875,1761598
2001-03-21,36.641998291015625,35.37465286254883,36.632747650146484,35.7169303894043,1301416
2001-03-22,35.10638427734375,33.672523498535156,35.10638427734375,34.801109313964844,1318171
2001-03-23,36.133209228515625,34.85661315917969,34.92136764526367,35.92044448852539,1288768
2001-03-26,37.00277328491211,35.91119384765625,35.92044448852539,36.484737396240234,909662
2001-03-27,36.3089714050293,35.43015670776367,36.07770538330078,36.07770538330078,1878994
2001-03-28,36.06845474243164,34.88436508178711,35.52266311645508,35.95744705200195,953442
2001-03-29,35.93894577026367,34.680850982666016,35.337650299072266,35.013877868652344,1146509
2001-03-30,35.80018615722656,34.45883560180664,34.92136764526367,35.52266311645508,1244555
2001-04-02,36.947269439697266,35.985198974609375,36.07770538330078,36.632747650146484,1768300
2001-04-03,36.44773483276367,35.51341247558594,36.44773483276367,35.5966682434082,830965
2001-04-04,37.141536712646484,35.13413619995117,35.13413619995117,36.71600341796875,1391139
2001-04-05,37.9278450012207,36.493988037109375,36.70675277709961,37.56706619262695,1644201
2001-04-06,37.465309143066406,36.07770538330078,37.465309143066406,37.17853927612305,767186
2001-04-09,38.79740905761719,37.576316833496094,37.604068756103516,38.242366790771484,899068
2001-04-10,40.18501281738281,38.78815841674805,38.85291290283203,40.02775192260742,1493402
2001-04-11,39.88899230957031,38.66790008544922,39.68547439575195,39.36170196533203,1612744
2001-04-12,39.80573654174805,38.57539367675781,39.130435943603516,39.36170196533203,981332
2001-04-16,40.67530059814453,39.102684020996094,39.31544876098633,39.777984619140625,834964
2001-04-17,39.59296798706055,38.71415328979492,39.03792953491211,39.121185302734375,1261959
2001-04-18,40.70305252075195,38.66790008544922,39.130435943603516,40.67530059814453,1103701
2001-04-19,40.33302688598633,39.269195556640625,40.33302688598633,39.583717346191406,979278
2001-04-20,40.055503845214844,38.83441162109375,39.583717346191406,39.130435943603516,755511
