Date,High_TSCO,Low_TSCO,Open_TSCO,Close_TSCO,Volume_TSCO
2000-03-16,1.2109379768371582,1.1171879768371582,1.1640629768371582,1.207031011581421,329600
2000-03-17,1.203125,1.125,1.175781011581421,1.171875,137600
2000-03-20,1.203125,1.152343988418579,1.171875,1.203125,408000
2000-03-21,1.2421879768371582,1.160156011581421,1.171875,1.234375,112000
2000-03-22,1.269531011581421,1.203125,1.203125,1.25,313600
2000-03-23,1.277343988418579,1.234375,1.246093988418579,1.277343988418579,70400
2000-03-24,1.2734379768371582,1.1953129768371582,1.2402340173721313,1.2109379768371582,776000
2000-03-27,1.28125,1.1953129768371582,1.1953129768371582,1.2109379768371582,393600
2000-03-28,1.265625,1.1953129768371582,1.21875,1.230468988418579,118400
2000-03-29,1.21875,1.1875,1.207031011581421,1.21875,710400
2000-03-30,1.28125,1.2109379768371582,1.2285159826278687,1.25,169600
2000-03-31,1.3125,1.2578129768371582,1.265625,1.28125,217600
2000-04-03,1.34375,1.28125,1.296875,1.28125,83200
2000-04-04,1.328125,1.2734379768371582,1.328125,1.285156011581421,827200
2000-04-05,1.316406011581421,1.2578129768371582,1.3125,1.2890629768371582,352000
2000-04-06,1.3125,1.234375,1.3125,1.296875,534400
2000-04-07,1.3359379768371582,1.296875,1.296875,1.3359379768371582,248000
2000-04-10,1.3125,1.277343988418579,1.3125,1.285156011581421,54400
2000-04-11,1.359375,1.3046879768371582,1.3203129768371582,1.359375,324800
2000-04-12,1.3671879768371582,1.3359379768371582,1.359375,1.3359379768371582,51200
2000-04-13,1.375,1.234375,1.34375,1.234375,857600
2000-04-14,1.234375,1.1875,1.2265629768371582,1.234375,43200
2000-04-17,1.234375,1.1875,1.1875,1.1875,368000
2000-04-18,1.25,1.21875,1.21875,1.25,121600
2000-04-19,1.2109379768371582,1.2109379768371582,1.2109379768371582,1.2109379768371582,32000
2000-04-20,1.25,1.2109379768371582,1.25,1.21875,105600
2000-04-24,1.21875,1.1796879768371582,1.21875,1.1953129768371582,38400
2000-04-25,1.21875,1.171875,1.203125,1.21875,67200
2000-04-26,1.253906011581421,1.238281011581421,1.238281011581421,1.25,504000
2000-04-27,1.246093988418579,1.246093988418579,1.246093988418579,1.246093988418579,8000
2000-04-28,1.246093988418579,1.0,1.2421879768371582,1.03125,432000
2000-05-01,1.1171879768371582,1.03125,1.0625,1.0546879768371582,400000
2000-05-02,1.125,1.058593988418579,1.0625,1.058593988418579,313600
2000-05-03,1.0625,1.027343988418579,1.0625,1.058593988418579,393600
2000-05-04,1.125,1.0625,1.0625,1.125,76800
2000-05-05,1.1796879768371582,1.152343988418579,1.1660159826278687,1.1796879768371582,184000
2000-05-08,1.1640629768371582,1.1640629768371582,1.1640629768371582,1.1640629768371582,11200
2000-05-09,1.175781011581421,1.136718988418579,1.160156011581421,1.175781011581421,227200
2000-05-10,1.1621090173721313,1.109375,1.1621090173721313,1.125,52800
2000-05-11,1.125,1.097656011581421,1.113281011581421,1.097656011581421,73600
2000-05-12,1.125,1.0859379768371582,1.125,1.09375,80000
2000-05-15,1.125,1.09375,1.1035159826278687,1.113281011581421,182400
2000-05-16,1.152343988418579,1.121093988418579,1.121093988418579,1.125,137600
2000-05-17,1.1484379768371582,1.097656011581421,1.1484379768371582,1.097656011581421,134400
2000-05-18,1.125,1.0859379768371582,1.113281011581421,1.0859379768371582,416000
2000-05-19,1.0859379768371582,1.0,1.0859379768371582,1.019531011581421,924800
2000-05-22,1.058593988418579,1.035156011581421,1.035156011581421,1.050781011581421,395200
2000-05-23,1.109375,1.035156011581421,1.0488280057907104,1.0546879768371582,324800
2000-05-24,1.046875,1.03125,1.03125,1.03125,179200
2000-05-25,1.046875,0.921875,1.046875,0.9765629768371582,252800
2000-05-26,1.03125,0.9492189884185791,0.984375,1.03125,89600
2000-05-30,1.0546879768371582,1.0078129768371582,1.0546879768371582,1.0234379768371582,65600
2000-05-31,1.015625,0.9453129768371582,1.015625,0.9453129768371582,188800
2000-06-01,0.96875,0.8789060115814209,0.9453129768371582,0.9414060115814209,225600
2000-06-02,0.953125,0.9453129768371582,0.953125,0.9472659826278687,81600
2000-06-05,0.9765629768371582,0.9609379768371582,0.96875,0.96875,646400
2000-06-06,1.015625,0.984375,0.9902340173721313,0.9921879768371582,164800
2000-06-07,1.015625,0.984375,1.0,0.9960939884185791,75200
2000-06-08,1.0,0.9765629768371582,1.0,0.9765629768371582,145600
2000-06-09,0.9804689884185791,0.875,0.9804689884185791,0.9179689884185791,478400
2000-06-12,0.921875,0.90625,0.921875,0.90625,313600
2000-06-13,0.9140629768371582,0.90625,0.90625,0.9101560115814209,89600
2000-06-14,0.9375,0.875,0.9140629768371582,0.9375,238400
2000-06-15,0.9375,0.8320310115814209,0.9375,0.859375,952000
2000-06-16,0.90625,0.84375,0.8496090173721313,0.8867189884185791,374400
2000-06-19,0.8945310115814209,0.859375,0.8925780057907104,0.8632810115814209,113600
2000-06-20,0.8945310115814209,0.8222659826278687,0.8945310115814209,0.859375,654400
2000-06-21,0.8671879768371582,0.8242189884185791,0.8359379768371582,0.8671879768371582,355200
2000-06-22,0.890625,0.859375,0.875,0.890625,235200
2000-06-23,0.8984379768371582,0.8359379768371582,0.890625,0.8476560115814209,459200
2000-06-26,0.859375,0.828125,0.8398439884185791,0.8359379768371582,160000
2000-06-27,0.8554689884185791,0.75,0.8554689884185791,0.78125,748800
2000-06-28,0.8398439884185791,0.7617189884185791,0.7617189884185791,0.8320310115814209,568000
2000-06-29,0.9140629768371582,0.8203129768371582,0.828125,0.90625,1294400
2000-06-30,1.1171879768371582,0.8554689884185791,0.8554689884185791,1.035156011581421,2518400
2000-07-03,1.074218988418579,0.9726560115814209,1.0234379768371582,0.9726560115814209,398400
2000-07-05,0.9726560115814209,0.890625,0.9726560115814209,0.890625,633600
2000-07-06,0.90625,0.875,0.890625,0.8867189884185791,433600
2000-07-07,0.8867189884185791,0.7851560115814209,0.875,0.8476560115814209,1156800
2000-07-10,0.8828129768371582,0.8046879768371582,0.8671879768371582,0.875,536000
2000-07-11,0.8828129768371582,0.859375,0.8828129768371582,0.875,788800
2000-07-12,0.921875,0.8945310115814209,0.8964840173721313,0.90625,651200
2000-07-13,0.9296879768371582,0.8945310115814209,0.8945310115814209,0.9296879768371582,1067200
2000-07-14,0.9375,0.9257810115814209,0.9296879768371582,0.9257810115814209,59200
2000-07-17,0.9257810115814209,0.890625,0.9257810115814209,0.890625,100800
2000-07-18,0.9375,0.875,0.875,0.921875,492800
2000-07-19,0.9375,0.90625,0.9375,0.90625,147200
2000-07-20,0.9179689884185791,0.890625,0.8984379768371582,0.90625,187200
2000-07-21,0.921875,0.8671879768371582,0.921875,0.8671879768371582,97600
2000-07-24,0.90625,0.8671879768371582,0.8867189884185791,0.90625,299200
2000-07-25,0.9648439884185791,0.8984379768371582,0.90625,0.9648439884185791,283200
2000-07-26,0.9648439884185791,0.9296879768371582,0.9296879768371582,0.9375,209600
2000-07-27,0.9453129768371582,0.921875,0.9414060115814209,0.9296879768371582,244800
2000-07-28,0.921875,0.90625,0.921875,0.9140629768371582,350400
2000-07-31,0.9140629768371582,0.8984379768371582,0.90625,0.9140629768371582,30400
2000-08-01,0.90625,0.890625,0.8945310115814209,0.890625,40000
2000-08-02,0.90625,0.890625,0.90625,0.890625,24000
2000-08-03,0.8984379768371582,0.890625,0.8984379768371582,0.8984379768371582,46400
2000-08-04,0.9140629768371582,0.890625,0.90625,0.890625,347200
2000-08-07,0.9140629768371582,0.9023439884185791,0.9023439884185791,0.9023439884185791,16000
2000-08-08,0.9140629768371582,0.890625,0.9140629768371582,0.890625,276800
2000-08-09,0.9140629768371582,0.890625,0.90625,0.90625,548800
2000-08-10,0.8984379768371582,0.890625,0.890625,0.8984379768371582,73600
2000-08-11,0.9101560115814209,0.9023439884185791,0.9023439884185791,0.9101560115814209,33600
2000-08-14,0.90625,0.8984379768371582,0.90625,0.8984379768371582,40000
2000-08-15,0.9101560115814209,0.9023439884185791,0.90625,0.9101560115814209,51200
2000-08-16,0.9179689884185791,0.90625,0.9101560115814209,0.90625,723200
2000-08-17,0.921875,0.8984379768371582,0.8984379768371582,0.9023439884185791,86400
2000-08-18,0.8984379768371582,0.8554689884185791,0.8984379768371582,0.875,440000
2000-08-21,0.8828129768371582,0.8710939884185791,0.8789060115814209,0.8789060115814209,67200
2000-08-22,0.875,0.8671879768371582,0.8671879768371582,0.8671879768371582,126400
2000-08-23,0.8710939884185791,0.8671879768371582,0.8671879768371582,0.8710939884185791,88000
2000-08-24,0.8828129768371582,0.875,0.875,0.8789060115814209,48000
2000-08-25,0.875,0.859375,0.875,0.875,140800
2000-08-28,0.8671879768371582,0.84375,0.859375,0.8476560115814209,163200
2000-08-29,0.8457030057907104,0.75,0.8457030057907104,0.8007810115814209,704000
2000-08-30,0.8203129768371582,0.7578129768371582,0.8007810115814209,0.8164060115814209,371200
2000-08-31,0.8125,0.7890629768371582,0.8085939884185791,0.8125,59200
2000-09-01,0.8203129768371582,0.8085939884185791,0.8164060115814209,0.8085939884185791,1355200
2000-09-05,0.8359379768371582,0.8085939884185791,0.8359379768371582,0.8359379768371582,19200
2000-09-06,0.8359379768371582,0.8125,0.8125,0.8359379768371582,16000
2000-09-07,0.828125,0.8085939884185791,0.8085939884185791,0.828125,36800
2000-09-08,0.8359379768371582,0.8164060115814209,0.8164060115814209,0.8359379768371582,24000
2000-09-11,0.828125,0.8046879768371582,0.828125,0.8125,36800
2000-09-12,0.8203129768371582,0.8046879768371582,0.8203129768371582,0.8085939884185791,96000
2000-09-13,0.8125,0.8085939884185791,0.8085939884185791,0.8085939884185791,28800
2000-09-14,0.8476560115814209,0.8164060115814209,0.8164060115814209,0.8476560115814209,57600
2000-09-15,0.8554689884185791,0.8085939884185791,0.828125,0.828125,662400
2000-09-18,0.8242189884185791,0.796875,0.8125,0.796875,48000
2000-09-19,0.75,0.6875,0.75,0.7148439884185791,1396800
2000-09-20,0.7265629768371582,0.6914060115814209,0.7226560115814209,0.71875,576000
2000-09-21,0.7246090173721313,0.6914060115814209,0.7226560115814209,0.7148439884185791,683200
2000-09-22,0.6953129768371582,0.6640629768371582,0.6835939884185791,0.671875,1708800
2000-09-25,0.6875,0.6679689884185791,0.6875,0.671875,550400
2000-09-26,0.6679689884185791,0.609375,0.6679689884185791,0.6328129768371582,126400
2000-09-27,0.65625,0.6054689884185791,0.640625,0.65625,931200
2000-09-28,0.6835939884185791,0.65625,0.65625,0.6835939884185791,763200
2000-09-29,0.703125,0.6640629768371582,0.6875,0.6875,1158400
2000-10-02,0.6914060115814209,0.640625,0.6914060115814209,0.6601560115814209,153600
2000-10-03,0.671875,0.6328129768371582,0.671875,0.671875,86400
2000-10-04,0.671875,0.65625,0.671875,0.6640629768371582,1764800
2000-10-05,0.6796879768371582,0.6445310115814209,0.65625,0.65625,332800
2000-10-06,0.6445310115814209,0.625,0.6445310115814209,0.6445310115814209,160000
2000-10-09,0.6640629768371582,0.6328129768371582,0.6445310115814209,0.6640629768371582,11200
2000-10-10,0.6640629768371582,0.6445310115814209,0.6640629768371582,0.6445310115814209,32000
2000-10-11,0.6582030057907104,0.6328129768371582,0.6582030057907104,0.6328129768371582,123200
2000-10-12,0.6386719942092896,0.6171879768371582,0.6328129768371582,0.6328129768371582,193600
2000-10-13,0.6445310115814209,0.59375,0.6445310115814209,0.6328129768371582,619200
2000-10-16,0.625,0.5859379768371582,0.625,0.6132810115814209,96000
2000-10-17,0.6152340173721313,0.53125,0.6152340173721313,0.5546879768371582,4033600
2000-10-18,0.5546879768371582,0.53125,0.53125,0.5507810115814209,3804800
2000-10-19,0.578125,0.5507810115814209,0.5507810115814209,0.5742189884185791,86400
2000-10-20,0.578125,0.5703129768371582,0.5761719942092896,0.5703129768371582,182400
2000-10-23,0.5859379768371582,0.5625,0.5742189884185791,0.5859379768371582,86400
2000-10-24,0.578125,0.5585939884185791,0.578125,0.5585939884185791,438400
2000-10-25,0.59375,0.5585939884185791,0.5625,0.5625,1505600
2000-10-26,0.59375,0.5703129768371582,0.59375,0.578125,278400
2000-10-27,0.578125,0.5625,0.578125,0.5625,249600
2000-10-30,0.5664060115814209,0.5507810115814209,0.5625,0.5546879768371582,60800
2000-10-31,0.5664060115814209,0.546875,0.5625,0.5664060115814209,206400
2000-11-01,0.5644530057907104,0.5546879768371582,0.5605469942092896,0.5625,547200
2000-11-02,0.5625,0.5273439884185791,0.5625,0.5273439884185791,1963200
2000-11-03,0.5429689884185791,0.515625,0.53125,0.5429689884185791,640000
2000-11-06,0.5429689884185791,0.53125,0.5351560115814209,0.5429689884185791,272000
2000-11-07,0.5878909826278687,0.5390629768371582,0.5507810115814209,0.5585939884185791,267200
2000-11-08,0.5585939884185791,0.5585939884185791,0.5585939884185791,0.5585939884185791,17600
2000-11-09,0.5859379768371582,0.5390629768371582,0.5683590173721313,0.5546879768371582,260800
2000-11-10,0.5859379768371582,0.5625,0.5859379768371582,0.5703129768371582,137600
2000-11-13,0.5351560115814209,0.5234379768371582,0.53125,0.53125,182400
2000-11-14,0.5273439884185791,0.5195310115814209,0.5273439884185791,0.5195310115814209,132800
2000-11-15,0.5703129768371582,0.5585939884185791,0.5693359971046448,0.5585939884185791,9600
2000-11-16,0.5585939884185791,0.5039060115814209,0.5585939884185791,0.5039060115814209,153600
2000-11-17,0.546875,0.5039060115814209,0.5253909826278687,0.5078129768371582,184000
2000-11-20,0.5253909826278687,0.484375,0.5195310115814209,0.5,812800
2000-11-21,0.5,0.40625,0.5,0.44335898756980896,1152000
2000-11-22,0.484375,0.4414060115814209,0.4492189884185791,0.4570310115814209,624000
2000-11-24,0.4960939884185791,0.453125,0.46875,0.4960939884185791,30400
2000-11-27,0.4960939884185791,0.4541020095348358,0.4541020095348358,0.4882810115814209,249600
2000-11-28,0.4960939884185791,0.4765630066394806,0.4960939884185791,0.4765630066394806,355200
2000-11-29,0.4765630066394806,0.4648439884185791,0.4765630066394806,0.4765630066394806,313600
2000-11-30,0.4921880066394806,0.4570310115814209,0.4921880066394806,0.4648439884185791,1155200
2000-12-01,0.5,0.4609380066394806,0.5,0.4609380066394806,220800
2000-12-04,0.515625,0.4570310115814209,0.5117189884185791,0.46875,393600
2000-12-05,0.4921880066394806,0.4570310115814209,0.4755859971046448,0.4609380066394806,627200
2000-12-06,0.4726560115814209,0.4648439884185791,0.4648439884185791,0.4726560115814209,104000
2000-12-07,0.4882810115814209,0.46875,0.46875,0.4882810115814209,216000
2000-12-08,0.4882810115814209,0.4765630066394806,0.4882810115814209,0.4882810115814209,684800
2000-12-11,0.4921880066394806,0.4726560115814209,0.4765630066394806,0.4921880066394806,808000
2000-12-12,0.5097659826278687,0.46875,0.4921880066394806,0.49414101243019104,6596800
2000-12-13,0.5625,0.46875,0.5234379768371582,0.4921880066394806,2384000
2000-12-14,0.5078129768371582,0.4921880066394806,0.4921880066394806,0.5078129768371582,294400
2000-12-15,0.515625,0.5039060115814209,0.5117189884185791,0.515625,379200
2000-12-18,0.5195310115814209,0.4726560115814209,0.5195310115814209,0.47851601243019104,195200
2000-12-19,0.5039060115814209,0.4765630066394806,0.4990229904651642,0.4765630066394806,806400
2000-12-20,0.4921880066394806,0.4726560115814209,0.4736329913139343,0.4765630066394806,73600
2000-12-21,0.4921880066394806,0.4804689884185791,0.4882810115814209,0.4921880066394806,371200
2000-12-22,0.5078129768371582,0.47851601243019104,0.4990229904651642,0.5039060115814209,1614400
2000-12-26,0.5136719942092896,0.484375,0.5029299855232239,0.48632800579071045,264000
2000-12-27,0.49804699420928955,0.484375,0.48632800579071045,0.48632800579071045,220800
2000-12-28,0.5390629768371582,0.48632800579071045,0.48632800579071045,0.5273439884185791,737600
2000-12-29,0.5507810115814209,0.5,0.5058590173721313,0.53125,945600
2001-01-02,0.546875,0.53125,0.53125,0.5351560115814209,686400
2001-01-03,0.671875,0.5429689884185791,0.5429689884185791,0.5625,384000
2001-01-04,0.6210939884185791,0.5859379768371582,0.6201170086860657,0.6054689884185791,124800
2001-01-05,0.6210939884185791,0.5390629768371582,0.6210939884185791,0.5625,544000
2001-01-08,0.5625,0.5429689884185791,0.5625,0.5429689884185791,153600
2001-01-09,0.5859379768371582,0.5625,0.5625,0.5859379768371582,57600
2001-01-10,0.59375,0.5625,0.5703129768371582,0.59375,217600
2001-01-11,0.6875,0.59375,0.59375,0.6640629768371582,1003200
2001-01-12,0.7695310115814209,0.6621090173721313,0.6621090173721313,0.7421879768371582,1257600
2001-01-16,0.796875,0.734375,0.7382810115814209,0.78125,1020800
2001-01-17,0.8164060115814209,0.7890629768371582,0.8007810115814209,0.8125,1280000
2001-01-18,0.8359379768371582,0.796875,0.8125,0.8046879768371582,2038400
2001-01-19,0.828125,0.7734379768371582,0.8203129768371582,0.8046879768371582,980800
2001-01-22,0.8242189884185791,0.7890629768371582,0.8046879768371582,0.8242189884185791,196800
2001-01-23,0.8320310115814209,0.8164060115814209,0.8242189884185791,0.8242189884185791,188800
2001-01-24,0.8466799855232239,0.8320310115814209,0.8320310115814209,0.84375,102400
2001-01-25,0.9140629768371582,0.84375,0.84375,0.8867189884185791,1339200
2001-01-26,0.9101560115814209,0.859375,0.8710939884185791,0.90625,585600
2001-01-29,0.9179689884185791,0.890625,0.8984379768371582,0.9140629768371582,251200
2001-01-30,0.9101560115814209,0.8984379768371582,0.9101560115814209,0.90625,190400
2001-01-31,0.921875,0.8867189884185791,0.90625,0.921875,430400
2001-02-01,0.9296879768371582,0.9101560115814209,0.9257810115814209,0.9257810115814209,206400
2001-02-02,0.9257810115814209,0.890625,0.9238280057907104,0.90625,512000
2001-02-05,0.9140629768371582,0.8828129768371582,0.8994140028953552,0.8828129768371582,246400
2001-02-06,0.8867189884185791,0.8515629768371582,0.8671879768371582,0.8867189884185791,1766400
2001-02-07,0.8828129768371582,0.8671879768371582,0.8828129768371582,0.8789060115814209,156800
2001-02-08,0.8828129768371582,0.875,0.875,0.8789060115814209,256000
2001-02-09,0.8828129768371582,0.8710939884185791,0.8730469942092896,0.8789060115814209,552000
2001-02-12,0.8867189884185791,0.8710939884185791,0.8828129768371582,0.8828129768371582,1724800
2001-02-13,0.8828129768371582,0.8789060115814209,0.8828129768371582,0.8789060115814209,1371200
2001-02-14,0.8828129768371582,0.8671879768371582,0.8789060115814209,0.8828129768371582,1801600
2001-02-15,0.8828129768371582,0.8710939884185791,0.8828129768371582,0.875,540800
2001-02-16,0.8828129768371582,0.875,0.875,0.875,348800
2001-02-20,0.90625,0.8789060115814209,0.8789060115814209,0.8828129768371582,524800
2001-02-21,0.8828129768371582,0.8671879768371582,0.875,0.8710939884185791,1019200
2001-02-22,0.8984379768371582,0.8710939884185791,0.8710939884185791,0.890625,168000
2001-02-23,0.8867189884185791,0.8671879768371582,0.8867189884185791,0.875,294400
2001-02-26,0.9023439884185791,0.8671879768371582,0.8671879768371582,0.9023439884185791,315200
2001-02-27,0.90625,0.890625,0.890625,0.9023439884185791,76800
2001-02-28,0.9023439884185791,0.8945310115814209,0.9023439884185791,0.9023439884185791,131200
2001-03-01,0.9140629768371582,0.90625,0.90625,0.9140629768371582,70400
2001-03-02,0.9296879768371582,0.90625,0.90625,0.921875,80000
2001-03-05,0.9335939884185791,0.921875,0.9257810115814209,0.9296879768371582,155200
2001-03-06,0.921875,0.9023439884185791,0.921875,0.9140629768371582,1060800
2001-03-07,0.921875,0.9023439884185791,0.9101560115814209,0.90625,774400
2001-03-08,0.921875,0.9023439884185791,0.921875,0.90625,1035200
2001-03-09,0.90625,0.890625,0.90625,0.8945310115814209,628800
2001-03-12,0.8945310115814209,0.8671879768371582,0.8945310115814209,0.8828129768371582,1078400
2001-03-13,0.9023439884185791,0.875,0.890625,0.8945310115814209,1139200
2001-03-14,0.890625,0.8710939884185791,0.890625,0.8789060115814209,51200
2001-03-15,0.8828129768371582,0.875,0.875,0.875,416000
2001-03-16,0.8945310115814209,0.875,0.8789060115814209,0.8789060115814209,420800
2001-03-19,0.8828129768371582,0.8710939884185791,0.8828129768371582,0.8789060115814209,32000
2001-03-20,0.90625,0.859375,0.8710939884185791,0.875,308800
2001-03-21,0.875,0.859375,0.875,0.859375,147200
2001-03-22,0.8710939884185791,0.8203129768371582,0.8515629768371582,0.8515629768371582,654400
2001-03-23,0.875,0.8554689884185791,0.875,0.8554689884185791,364800
2001-03-26,0.875,0.8671879768371582,0.875,0.8671879768371582,4800
2001-03-27,0.9023439884185791,0.8359379768371582,0.8515629768371582,0.8554689884185791,691200
2001-03-28,0.8867189884185791,0.8515629768371582,0.8564450144767761,0.8867189884185791,97600
2001-03-29,0.875,0.8671879768371582,0.875,0.875,44800
2001-03-30,0.8828129768371582,0.8710939884185791,0.8789060115814209,0.875,284800
2001-04-02,0.8945310115814209,0.8789060115814209,0.8886719942092896,0.8789060115814209,121600
2001-04-03,0.8828129768371582,0.8710939884185791,0.8789060115814209,0.8710939884185791,35200
2001-04-04,0.8828129768371582,0.8671879768371582,0.8710939884185791,0.8828129768371582,318400
2001-04-05,0.9023439884185791,0.8671879768371582,0.8720700144767761,0.8710939884185791,220800
2001-04-06,0.875,0.8671879768371582,0.8730469942092896,0.8710939884185791,526400
2001-04-09,0.8768749833106995,0.8706250190734863,0.8706250190734863,0.875,52800
2001-04-10,0.8812500238418579,0.8706250190734863,0.878125011920929,0.8706250190734863,16000
2001-04-11,0.8824999928474426,0.875,0.8762500286102295,0.8806250095367432,512000
2001-04-12,0.875,0.8687499761581421,0.875,0.8743749856948853,345600
2001-04-16,0.8743749856948853,0.8681250214576721,0.8731250166893005,0.871874988079071,121600
2001-04-17,0.878125011920929,0.8700000047683716,0.878125011920929,0.8700000047683716,44800
2001-04-18,0.8843749761581421,0.862500011920929,0.8793749809265137,0.8812500238418579,361600
2001-04-19,0.8956249952316284,0.8712499737739563,0.878125011920929,0.8806250095367432,494400
2001-04-20,0.8862500190734863,0.8687499761581421,0.875,0.8799999952316284,646400
2001-04-23,0.875,0.8712499737739563,0.871874988079071,0.875,318400
2001-04-24,0.875,0.84375,0.8681250214576721,0.8687499761581421,1676800
2001-04-25,0.8762500286102295,0.8712499737739563,0.8762500286102295,0.875,209600
2001-04-26,0.9375,0.859375,0.859375,0.893750011920929,553600
2001-04-27,0.940625011920929,0.8812500238418579,0.887499988079071,0.940625011920929,352000
2001-04-30,0.949999988079071,0.9375,0.9375,0.949999988079071,131200
2001-05-01,1.019374966621399,0.9431250095367432,0.9437500238418579,1.0,352000
2001-05-02,1.0256249904632568,0.9893749952316284,0.9893749952316284,1.0256249904632568,35200
2001-05-03,1.0137499570846558,0.9906250238418579,1.0081249475479126,0.9925000071525574,134400
2001-05-04,1.027500033378601,0.9925000071525574,0.9962499737739563,1.006250023841858,52800
2001-05-07,1.011875033378601,1.0012500286102295,1.0012500286102295,1.011875033378601,16000
2001-05-08,1.024999976158142,1.0,1.024999976158142,1.006250023841858,142400
2001-05-09,1.011875033378601,0.9937499761581421,1.0043749809265137,1.0031249523162842,185600
2001-05-10,0.9975000023841858,0.9549999833106995,0.9943749904632568,0.9624999761581421,102400
2001-05-11,1.0256249904632568,0.9624999761581421,0.9624999761581421,0.9993749856948853,483200
2001-05-14,1.006250023841858,0.9993749856948853,0.9993749856948853,1.006250023841858,67200
2001-05-15,1.0281250476837158,0.9850000143051147,1.0125000476837158,0.9850000143051147,67200
2001-05-16,1.0262500047683716,0.9937499761581421,1.0,0.9937499761581421,110400
2001-05-17,1.027500033378601,1.0,1.0018750429153442,1.015625,88000
2001-05-18,1.0081249475479126,1.0006250143051147,1.0081249475479126,1.0006250143051147,32000
2001-05-21,1.009374976158142,0.9850000143051147,1.0081249475479126,0.9862499833106995,449600
2001-05-22,0.9918749928474426,0.9624999761581421,0.9918749928474426,0.971875011920929,649600
2001-05-23,0.9725000262260437,0.9649999737739563,0.9700000286102295,0.9725000262260437,316800
