Date,High_MMM,Low_MMM,Open_MMM,Close_MMM,Volume_MMM
2005-05-26,77.80000305175781,76.55000305175781,77.80000305175781,76.9800033569336,3051300
2005-05-27,77.44999694824219,76.93000030517578,76.93000030517578,76.9800033569336,1511700
2005-05-31,77.27999877929688,76.6500015258789,77.01000213623047,76.6500015258789,3337000
2005-06-01,77.80000305175781,76.45999908447266,76.77999877929688,77.0,2085900
2005-06-02,77.12000274658203,76.33999633789062,77.01000213623047,76.56999969482422,2219200
2005-06-03,76.8499984741211,75.75,76.58999633789062,76.0,2305500
2005-06-06,76.25,75.58000183105469,75.86000061035156,76.16000366210938,1611100
2005-06-07,77.44000244140625,76.20999908447266,76.5,76.33999633789062,2725100
2005-06-08,76.97000122070312,76.36000061035156,76.91999816894531,76.55999755859375,2042700
2005-06-09,77.02999877929688,75.80000305175781,76.55999755859375,76.18000030517578,2720900
2005-06-10,76.58000183105469,75.4000015258789,76.54000091552734,75.79000091552734,2776900
2005-06-13,76.94999694824219,75.5999984741211,75.95999908447266,76.08999633789062,2556500
2005-06-14,77.04000091552734,76.3499984741211,76.61000061035156,76.66000366210938,2363200
2005-06-15,77.05000305175781,75.80000305175781,76.9000015258789,76.12999725341797,2612400
2005-06-16,76.9800033569336,75.75,76.12999725341797,76.66999816894531,2295700
2005-06-17,78.55000305175781,76.8499984741211,77.66999816894531,76.91999816894531,3939400
2005-06-20,77.88999938964844,77.08999633789062,77.5,77.19000244140625,2281200
2005-06-21,77.98999786376953,77.0,77.4000015258789,77.19000244140625,2822300
2005-06-22,78.51000213623047,77.31999969482422,77.8499984741211,77.87999725341797,3977800
2005-06-23,78.25,75.58000183105469,78.20999908447266,75.87000274658203,4737000
2005-06-24,76.30999755859375,75.30000305175781,75.75,75.4800033569336,4004000
2005-06-27,76.31999969482422,75.5,75.68000030517578,75.79000091552734,2282700
2005-06-28,77.22000122070312,76.05000305175781,76.30000305175781,77.0999984741211,3008000
2005-06-29,77.08000183105469,75.97000122070312,77.06999969482422,76.04000091552734,2225100
2005-06-30,74.55000305175781,72.25,74.0,72.30000305175781,14756900
2005-07-01,73.12000274658203,71.02999877929688,72.30999755859375,73.0,8866000
2005-07-05,73.87000274658203,73.0,73.04000091552734,73.62000274658203,3999300
2005-07-06,73.62999725341797,72.83000183105469,73.62999725341797,72.83000183105469,3753600
2005-07-07,73.9000015258789,71.37000274658203,72.0,73.80999755859375,3714400
2005-07-08,75.23999786376953,73.5999984741211,73.9000015258789,75.0,3345000
2005-07-11,76.16000366210938,75.0199966430664,75.38999938964844,76.12999725341797,3709900
2005-07-12,76.13999938964844,74.86000061035156,76.13999938964844,74.87000274658203,3687700
2005-07-13,75.43000030517578,74.51000213623047,75.0999984741211,75.12000274658203,3299300
2005-07-14,75.97000122070312,75.06999969482422,75.12000274658203,75.43000030517578,2791600
2005-07-15,76.73999786376953,75.08000183105469,75.80000305175781,75.44999694824219,3573800
2005-07-18,76.13999938964844,74.27999877929688,75.44999694824219,74.52999877929688,4631600
2005-07-19,74.8499984741211,73.98999786376953,74.56999969482422,74.29000091552734,4230400
2005-07-20,74.75,73.98999786376953,74.11000061035156,74.68000030517578,2828100
2005-07-21,75.4000015258789,74.2699966430664,75.12000274658203,74.55000305175781,2799900
2005-07-22,74.94999694824219,74.0,74.80000305175781,74.70999908447266,2857200
2005-07-25,75.30000305175781,73.9000015258789,74.83999633789062,74.16999816894531,2943200
2005-07-26,74.62999725341797,73.77999877929688,74.62999725341797,73.77999877929688,2664000
2005-07-27,74.19999694824219,73.33000183105469,74.08999633789062,73.6500015258789,3194500
2005-07-28,74.79000091552734,73.63999938964844,73.69000244140625,74.69999694824219,3188600
2005-07-29,75.31999969482422,74.41999816894531,74.87000274658203,75.0,3068200
2005-08-01,75.3499984741211,74.70999908447266,75.0999984741211,75.30000305175781,2502800
2005-08-02,75.48999786376953,74.6500015258789,75.30999755859375,74.87999725341797,2441800
2005-08-03,74.76000213623047,73.91999816894531,74.55000305175781,74.19000244140625,3350800
2005-08-04,74.19000244140625,73.0,74.19000244140625,73.3499984741211,3281100
2005-08-05,73.6500015258789,72.91000366210938,73.3499984741211,72.98999786376953,2693800
2005-08-08,73.20999908447266,72.0,72.87999725341797,72.33999633789062,3747200
2005-08-09,72.9000015258789,71.93000030517578,72.47000122070312,72.0,3984500
2005-08-10,72.69999694824219,71.80999755859375,72.18000030517578,72.0,5062400
2005-08-11,72.44000244140625,71.83000183105469,72.22000122070312,72.36000061035156,3486300
2005-08-12,72.44000244140625,71.94000244140625,72.3499984741211,71.94000244140625,2723100
2005-08-15,72.62000274658203,71.19999694824219,72.0,72.18000030517578,3377900
2005-08-16,72.30000305175781,71.6500015258789,72.23999786376953,71.66000366210938,2481900
2005-08-17,72.05999755859375,71.13999938964844,71.23999786376953,71.76000213623047,2634100
2005-08-18,71.98999786376953,71.27999877929688,71.88999938964844,71.91999816894531,3032700
2005-08-19,72.9000015258789,71.93000030517578,72.16000366210938,72.06999969482422,2924100
2005-08-22,72.95999908447266,71.4000015258789,72.36000061035156,71.91999816894531,2856200
2005-08-23,71.91999816894531,70.8499984741211,71.91999816894531,70.98999786376953,3331300
2005-08-24,71.62000274658203,70.44000244140625,70.7300033569336,71.31999969482422,3735600
2005-08-25,71.54000091552734,71.05000305175781,71.52999877929688,71.30000305175781,2167600
2005-08-26,71.30999755859375,70.55000305175781,71.18000030517578,70.98999786376953,2995900
2005-08-29,71.37000274658203,70.41000366210938,70.5,71.08000183105469,1881100
2005-08-30,71.3499984741211,70.66000366210938,71.08000183105469,70.9800033569336,2386200
2005-08-31,71.23999786376953,70.51000213623047,70.86000061035156,71.1500015258789,2845000
2005-09-01,71.73999786376953,70.61000061035156,71.4000015258789,70.86000061035156,3004600
2005-09-02,71.69000244140625,71.04000091552734,71.38999938964844,71.5,2507300
2005-09-06,72.76000213623047,71.77999877929688,72.08000183105469,72.69999694824219,3239300
2005-09-07,74.30000305175781,72.69999694824219,72.83000183105469,73.7699966430664,3857400
2005-09-08,73.81999969482422,72.22000122070312,72.25,73.12000274658203,3615200
2005-09-09,73.87000274658203,73.0999984741211,73.44999694824219,73.5199966430664,2527100
2005-09-12,74.5199966430664,73.5,73.7300033569336,74.2300033569336,3933600
2005-09-13,74.58000183105469,73.9800033569336,74.04000091552734,74.0,3004200
2005-09-14,74.4800033569336,73.55999755859375,74.1500015258789,73.72000122070312,2407400
2005-09-15,73.81999969482422,72.83999633789062,73.5199966430664,73.30999755859375,2450300
2005-09-16,73.81999969482422,72.80999755859375,73.66999816894531,73.3499984741211,3959500
2005-09-19,73.30000305175781,72.1500015258789,73.25,72.5,2860100
2005-09-20,72.9800033569336,72.19999694824219,72.38999938964844,72.3499984741211,2664100
2005-09-21,72.72000122070312,71.9000015258789,72.36000061035156,72.33000183105469,2942500
2005-09-22,73.1500015258789,72.18000030517578,72.19999694824219,72.80000305175781,2442400
2005-09-23,72.95999908447266,72.23999786376953,72.80000305175781,72.55000305175781,2181800
2005-09-26,73.41999816894531,72.91000366210938,73.0999984741211,73.12999725341797,2588900
2005-09-27,73.38999938964844,72.80000305175781,73.0,73.18000030517578,1991400
2005-09-28,73.6500015258789,72.22000122070312,73.5199966430664,72.68000030517578,3060100
2005-09-29,73.38999938964844,72.4800033569336,72.88999938964844,73.18000030517578,2824000
2005-09-30,73.4800033569336,73.0,73.18000030517578,73.36000061035156,1855800
2005-10-03,73.62999725341797,72.44999694824219,73.26000213623047,72.52999877929688,2140800
2005-10-04,72.9000015258789,71.4000015258789,72.52999877929688,71.5,2830800
2005-10-05,71.93000030517578,71.1500015258789,71.41000366210938,71.16999816894531,3615700
2005-10-06,71.7699966430664,70.48999786376953,71.36000061035156,71.11000061035156,3921100
2005-10-07,71.98999786376953,71.2699966430664,71.51000213623047,71.7300033569336,2306900
2005-10-10,72.19999694824219,71.26000213623047,72.0,71.38999938964844,1958900
2005-10-11,71.30000305175781,70.3499984741211,71.25,70.55000305175781,2861300
2005-10-12,71.25,70.1500015258789,70.29000091552734,70.37999725341797,3729600
2005-10-13,70.87999725341797,69.70999908447266,70.11000061035156,70.06999969482422,3405300
2005-10-14,70.77999877929688,70.08000183105469,70.27999877929688,70.72000122070312,2565900
2005-10-17,72.69000244140625,70.77999877929688,71.01000213623047,72.47000122070312,4737100
2005-10-18,75.38999938964844,73.08999633789062,73.30000305175781,74.70999908447266,7015700
2005-10-19,75.6500015258789,74.13999938964844,74.72000122070312,75.6500015258789,4182700
2005-10-20,75.94999694824219,74.51000213623047,75.6500015258789,74.9000015258789,3332200
2005-10-21,75.6500015258789,74.72000122070312,74.75,74.88999938964844,3111500
2005-10-24,75.63999938964844,74.9800033569336,75.38999938964844,75.55999755859375,2375400
2005-10-25,76.29000091552734,75.12999725341797,75.75,75.66999816894531,2938700
2005-10-26,76.18000030517578,75.16999816894531,75.58000183105469,75.16999816894531,2012200
2005-10-27,75.9000015258789,74.76000213623047,75.41999816894531,74.80999755859375,1929700
2005-10-28,76.23999786376953,74.80999755859375,75.25,76.23999786376953,2727000
2005-10-31,76.4800033569336,75.54000091552734,76.23999786376953,75.9800033569336,3530400
2005-11-01,75.51000213623047,74.51000213623047,75.5,74.86000061035156,3679400
2005-11-02,75.41000366210938,74.4000015258789,75.08000183105469,75.1500015258789,3676700
2005-11-03,75.7300033569336,74.61000061035156,75.30000305175781,75.13999938964844,2522500
2005-11-04,75.9000015258789,74.87999725341797,75.3499984741211,75.12999725341797,2476100
2005-11-07,76.33999633789062,75.3499984741211,75.6500015258789,75.8499984741211,1821300
2005-11-08,76.37999725341797,75.5,75.8499984741211,75.94999694824219,1895000
2005-11-09,76.66999816894531,75.81999969482422,76.0,76.08999633789062,2414900
2005-11-10,77.30000305175781,75.76000213623047,76.08999633789062,77.18000030517578,3005100
2005-11-11,77.75,77.2699966430664,77.41000366210938,77.55000305175781,2075500
2005-11-14,77.8499984741211,77.2300033569336,77.3499984741211,77.62999725341797,2305200
2005-11-15,78.58000183105469,77.47000122070312,77.58000183105469,78.05999755859375,2579200
2005-11-16,78.63999938964844,76.5199966430664,78.4000015258789,76.91000366210938,4949300
2005-11-17,77.44999694824219,76.58000183105469,77.30000305175781,77.26000213623047,3958500
2005-11-18,78.75,77.6500015258789,78.75,78.16000366210938,3700000
2005-11-21,79.37999725341797,78.11000061035156,78.4000015258789,79.2300033569336,2577200
2005-11-22,79.31999969482422,77.6500015258789,79.0999984741211,78.27999877929688,4084500
2005-11-23,78.37999725341797,77.77999877929688,78.06999969482422,78.12999725341797,2635000
2005-11-25,78.3499984741211,77.75,78.06999969482422,78.31999969482422,1165000
2005-11-28,78.55000305175781,77.93000030517578,78.48999786376953,78.19999694824219,2268000
2005-11-29,78.75,78.16999816894531,78.20999908447266,78.3499984741211,2498300
2005-11-30,79.19999694824219,78.2300033569336,78.3499984741211,78.4800033569336,2928400
2005-12-01,79.83999633789062,78.73999786376953,78.7699966430664,79.2699966430664,2796200
2005-12-02,79.73999786376953,78.94000244140625,79.05000305175781,79.4000015258789,1734400
2005-12-05,79.79000091552734,78.13999938964844,79.0999984741211,78.31999969482422,2861800
2005-12-06,78.69999694824219,77.5199966430664,78.44999694824219,77.69999694824219,3448600
2005-12-07,78.9000015258789,77.0999984741211,78.4000015258789,77.37999725341797,3821000
2005-12-08,77.98999786376953,76.8499984741211,77.83000183105469,76.94000244140625,2247000
2005-12-09,78.08000183105469,76.91000366210938,77.45999908447266,77.86000061035156,2526300
2005-12-12,78.16000366210938,76.77999877929688,77.87000274658203,77.11000061035156,1990800
2005-12-13,77.80000305175781,76.68000030517578,77.4000015258789,76.94999694824219,2458300
2005-12-14,77.91000366210938,76.83000183105469,76.83000183105469,77.55000305175781,2102600
2005-12-15,77.9800033569336,76.97000122070312,77.37000274658203,77.48999786376953,2910600
2005-12-16,78.18000030517578,76.9000015258789,77.94000244140625,77.08999633789062,4755800
2005-12-19,77.75,76.8499984741211,76.9000015258789,77.56999969482422,2731100
2005-12-20,78.26000213623047,77.30000305175781,77.31999969482422,77.43000030517578,2974100
2005-12-21,78.25,77.55999755859375,77.62999725341797,78.05000305175781,1919700
2005-12-22,78.94000244140625,77.69999694824219,78.4800033569336,78.63999938964844,2386500
2005-12-23,78.93000030517578,73.47000122070312,77.88999938964844,78.5999984741211,1095700
2005-12-27,78.98999786376953,77.3499984741211,78.63999938964844,77.37999725341797,1826700
2005-12-28,78.45999908447266,77.54000091552734,77.58999633789062,78.19999694824219,1615600
2005-12-29,78.66999816894531,78.0999984741211,78.3499984741211,78.29000091552734,1374000
2005-12-30,78.30000305175781,77.44999694824219,78.11000061035156,77.5,1728600
2006-01-03,79.3499984741211,77.23999786376953,77.76000213623047,79.11000061035156,3117200
2006-01-04,79.48999786376953,78.25,79.48999786376953,78.70999908447266,2558000
2006-01-05,78.6500015258789,77.55999755859375,78.41000366210938,77.98999786376953,2529500
2006-01-06,78.9000015258789,77.63999938964844,78.63999938964844,78.62999725341797,2479500
2006-01-09,79.83000183105469,78.45999908447266,78.5,79.0199966430664,1845600
2006-01-10,79.01000213623047,78.08000183105469,79.0,78.52999877929688,1919900
2006-01-11,78.66000366210938,77.83999633789062,78.44000244140625,78.37000274658203,1909900
2006-01-12,78.2300033569336,77.19999694824219,78.19999694824219,77.69999694824219,2121100
2006-01-13,78.19999694824219,76.94999694824219,76.94999694824219,77.5,1925300
2006-01-17,77.62000274658203,77.0,77.0999984741211,77.08999633789062,2073400
2006-01-18,77.27999877929688,76.5199966430664,77.0,77.18000030517578,1833600
2006-01-19,77.37000274658203,76.69999694824219,77.19000244140625,76.91000366210938,1807100
2006-01-20,76.91000366210938,75.18000030517578,76.91000366210938,75.23999786376953,3284500
2006-01-23,76.2300033569336,74.80999755859375,75.5,75.69999694824219,2953500
2006-01-24,75.5999984741211,73.72000122070312,74.01000213623047,74.19999694824219,5511200
2006-01-25,73.83000183105469,72.75,73.25,73.0,7475200
2006-01-26,73.43000030517578,72.0199966430664,73.22000122070312,72.69999694824219,5027500
2006-01-27,73.25,72.4000015258789,72.44999694824219,72.6500015258789,3813100
2006-01-30,73.33999633789062,72.41999816894531,72.9000015258789,72.6500015258789,3463600
2006-01-31,73.25,71.95999908447266,72.4000015258789,72.75,5317900
2006-02-01,73.4000015258789,72.01000213623047,72.30000305175781,73.19000244140625,3829100
2006-02-02,73.68000030517578,72.05000305175781,73.16000366210938,72.1500015258789,3207100
2006-02-03,72.08999633789062,71.0,71.75,71.0999984741211,3258300
2006-02-06,71.30000305175781,70.98999786376953,71.0,71.16999816894531,2551500
2006-02-07,71.29000091552734,70.56999969482422,71.16000366210938,70.6500015258789,3132800
2006-02-08,71.27999877929688,70.30000305175781,70.6500015258789,71.0,2846100
2006-02-09,72.87999725341797,71.25,71.36000061035156,72.12000274658203,3798100
2006-02-10,72.98999786376953,71.5,72.29000091552734,72.61000061035156,2931700
2006-02-13,73.41999816894531,72.63999938964844,72.69000244140625,72.91000366210938,2320300
2006-02-14,74.12000274658203,73.41000366210938,73.5,73.69999694824219,3859400
2006-02-15,74.18000030517578,73.08999633789062,73.70999908447266,73.12999725341797,2672900
2006-02-16,73.3499984741211,72.5,73.19999694824219,73.05000305175781,2923000
2006-02-17,74.1500015258789,73.08000183105469,73.1500015258789,73.7699966430664,2338600
2006-02-21,74.0999984741211,72.8499984741211,73.66999816894531,73.19999694824219,3706300
2006-02-22,73.73999786376953,72.9800033569336,73.19000244140625,72.9800033569336,2674100
2006-02-23,74.08000183105469,73.0,73.0999984741211,73.6500015258789,2694800
2006-02-24,74.16000366210938,73.12999725341797,73.94000244140625,73.91000366210938,1931100
2006-02-27,74.66000366210938,73.69000244140625,74.0,73.69000244140625,2774300
2006-02-28,74.08000183105469,73.12000274658203,73.69999694824219,73.58999633789062,2695300
2006-03-01,74.19000244140625,73.51000213623047,74.19000244140625,73.66999816894531,2035500
2006-03-02,73.80000305175781,72.98999786376953,73.63999938964844,73.05000305175781,2657100
2006-03-03,73.29000091552734,72.66000366210938,73.05000305175781,72.87999725341797,3093200
2006-03-06,72.80000305175781,71.54000091552734,72.45999908447266,71.94999694824219,3587200
2006-03-07,72.33999633789062,71.5999984741211,71.80000305175781,72.2699966430664,2954800
2006-03-08,73.06999969482422,72.05000305175781,72.51000213623047,72.37999725341797,2494700
2006-03-09,72.76000213623047,71.7699966430664,72.52999877929688,71.80000305175781,2148800
2006-03-10,72.80000305175781,71.87999725341797,71.9000015258789,72.31999969482422,1832700
2006-03-13,72.5199966430664,71.87999725341797,72.5,72.08999633789062,1997600
2006-03-14,73.75,72.18000030517578,72.18000030517578,73.52999877929688,2629000
2006-03-15,74.23999786376953,73.01000213623047,73.27999877929688,74.0,2863500
2006-03-16,75.45999908447266,74.29000091552734,74.48999786376953,74.88999938964844,4338200
2006-03-17,75.44999694824219,74.75,75.30000305175781,74.79000091552734,4049500
2006-03-20,75.19000244140625,74.55000305175781,74.83999633789062,75.0,1748700
2006-03-21,75.33999633789062,74.62999725341797,75.19999694824219,74.93000030517578,3197700
2006-03-22,76.1500015258789,74.76000213623047,74.76000213623047,76.06999969482422,2954700
2006-03-23,76.95999908447266,76.01000213623047,76.68000030517578,76.7699966430664,3468700
2006-03-24,77.05999755859375,76.37999725341797,76.6500015258789,76.80000305175781,3419400
2006-03-27,77.2300033569336,76.51000213623047,76.69999694824219,76.83999633789062,2792500
2006-03-28,77.19999694824219,76.1500015258789,76.83999633789062,76.30000305175781,3511000
2006-03-29,78.73999786376953,77.55999755859375,77.80999755859375,77.55999755859375,5262600
2006-03-30,77.62000274658203,76.0,77.56999969482422,76.5199966430664,3362600
2006-03-31,76.87999725341797,75.61000061035156,76.5199966430664,75.69000244140625,3125800
2006-04-03,77.19000244140625,75.76000213623047,75.97000122070312,75.83999633789062,3603000
2006-04-04,77.98999786376953,76.5199966430664,76.5199966430664,77.0,3634600
2006-04-05,77.9000015258789,76.80000305175781,77.88999938964844,77.45999908447266,2784100
2006-04-06,82.01000213623047,79.54000091552734,79.98999786376953,81.37999725341797,10471100
2006-04-07,82.08000183105469,80.80999755859375,81.25,81.02999877929688,4107900
2006-04-10,81.37000274658203,80.11000061035156,80.11000061035156,80.9800033569336,2564200
2006-04-11,81.12000274658203,80.16999816894531,80.16999816894531,80.79000091552734,2791600
2006-04-12,81.37000274658203,79.9800033569336,79.9800033569336,81.0999984741211,2456800
2006-04-13,81.54000091552734,80.58000183105469,80.9000015258789,80.97000122070312,1793900
2006-04-17,80.70999908447266,79.30999755859375,80.55000305175781,80.26000213623047,3122500
2006-04-18,82.19999694824219,80.33999633789062,80.36000061035156,81.58999633789062,4374600
2006-04-19,82.38999938964844,81.66000366210938,81.69000244140625,81.87999725341797,2922500
2006-04-20,82.97000122070312,81.37000274658203,81.8499984741211,82.5999984741211,4281500
2006-04-21,85.5,83.91000366210938,84.0,85.05999755859375,9268200
2006-04-24,85.9000015258789,84.0,84.01000213623047,85.45999908447266,4363700
2006-04-25,85.5,84.4000015258789,85.0,84.80999755859375,3955800
2006-04-26,85.6500015258789,84.5999984741211,84.83999633789062,85.5199966430664,2704600
2006-04-27,85.68000030517578,84.5,85.0,85.2300033569336,2991300
2006-04-28,85.51000213623047,84.94000244140625,85.0,85.43000030517578,2531000
2006-05-01,85.7300033569336,84.83999633789062,85.51000213623047,84.97000122070312,2848100
2006-05-02,85.30999755859375,83.58000183105469,85.1500015258789,84.5,3807300
2006-05-03,85.9000015258789,84.61000061035156,84.75,85.9000015258789,3317600
2006-05-04,86.66999816894531,85.83999633789062,85.9000015258789,86.47000122070312,3324700
2006-05-05,87.30000305175781,86.54000091552734,86.69000244140625,87.30000305175781,3632000
2006-05-08,88.3499984741211,87.05999755859375,87.0999984741211,88.12999725341797,3523600
2006-05-09,87.80000305175781,86.81999969482422,87.61000061035156,87.58000183105469,4014700
2006-05-10,87.76000213623047,87.2300033569336,87.25,87.6500015258789,2818300
2006-05-11,87.63999938964844,86.77999877929688,87.25,87.16999816894531,2558100
2006-05-12,87.66000366210938,86.25,86.9000015258789,86.56999969482422,2526500
2006-05-15,87.20999908447266,86.06999969482422,86.69999694824219,87.12000274658203,2597500
2006-05-16,87.33000183105469,86.22000122070312,87.12000274658203,86.76000213623047,3198400
2006-05-17,85.97000122070312,84.12000274658203,85.9000015258789,84.41999816894531,4156000
2006-05-18,84.83000183105469,83.62999725341797,83.62999725341797,84.1500015258789,2690500
2006-05-19,84.91999816894531,83.70999908447266,84.55999755859375,84.30999755859375,2796400
2006-05-22,84.58999633789062,82.58999633789062,84.30999755859375,83.7300033569336,3006500
2006-05-23,84.0199966430664,83.01000213623047,83.5999984741211,83.44000244140625,2783600
2006-05-24,84.0999984741211,82.6500015258789,83.19000244140625,83.81999969482422,2906600
2006-05-25,84.2300033569336,82.86000061035156,83.94999694824219,83.26000213623047,2821900
2006-05-26,84.0,82.91000366210938,83.26000213623047,83.87000274658203,1838000
2006-05-30,83.9800033569336,83.3499984741211,83.5,83.45999908447266,2334600
2006-05-31,84.62000274658203,83.1500015258789,83.69999694824219,83.66000366210938,3364300
2006-06-01,84.66999816894531,83.13999938964844,83.66000366210938,84.51000213623047,1721800
2006-06-02,85.2300033569336,84.5,84.80000305175781,84.77999877929688,2318900
2006-06-05,84.33000183105469,82.87999725341797,84.0999984741211,82.94999694824219,2599500
2006-06-06,83.91000366210938,81.29000091552734,83.19999694824219,82.26000213623047,4299900
2006-06-07,82.27999877929688,80.33999633789062,82.26000213623047,80.33999633789062,3797800
2006-06-08,81.94000244140625,79.23999786376953,79.80000305175781,81.75,4435400
2006-06-09,81.87000274658203,80.25,81.38999938964844,80.56999969482422,2561200
2006-06-12,81.08999633789062,79.88999938964844,80.56999969482422,80.16000366210938,2535100
2006-06-13,81.2300033569336,79.94000244140625,80.3499984741211,79.95999908447266,3444200
2006-06-14,80.47000122070312,79.27999877929688,79.80000305175781,79.9000015258789,2488900
2006-06-15,81.33999633789062,79.25,79.6500015258789,80.9000015258789,3190000
2006-06-16,81.1500015258789,80.30999755859375,80.9800033569336,80.51000213623047,3509500
2006-06-19,80.69999694824219,78.88999938964844,80.69999694824219,79.43000030517578,2448300
2006-06-20,80.61000061035156,79.05000305175781,79.43000030517578,79.88999938964844,2139400
2006-06-21,81.31999969482422,79.9000015258789,79.9000015258789,80.4000015258789,2337200
2006-06-22,80.80000305175781,79.29000091552734,80.6500015258789,79.58999633789062,1793800
2006-06-23,80.27999877929688,79.48999786376953,79.5999984741211,79.91999816894531,2398400
2006-06-26,80.3499984741211,79.5999984741211,79.91999816894531,80.20999908447266,1626900
2006-06-27,80.93000030517578,78.62000274658203,80.4000015258789,78.69999694824219,2527400
2006-06-28,79.36000061035156,78.61000061035156,78.70999908447266,79.27999877929688,1787900
2006-06-29,81.5,79.29000091552734,79.29000091552734,81.1500015258789,2765500
2006-06-30,81.75,80.70999908447266,81.63999938964844,80.7699966430664,3268700
2006-07-03,81.2300033569336,80.79000091552734,81.1500015258789,81.12000274658203,654600
2006-07-05,80.91999816894531,80.12000274658203,80.9000015258789,80.55000305175781,2157900
2006-07-06,81.5999984741211,80.80999755859375,80.87000274658203,81.38999938964844,2280500
2006-07-07,76.27999877929688,73.83999633789062,76.27999877929688,74.0999984741211,24358800
2006-07-10,74.62000274658203,72.81999969482422,74.4800033569336,73.11000061035156,9215500
2006-07-11,73.72000122070312,72.63999938964844,73.25,73.08999633789062,5431100
2006-07-12,73.5999984741211,72.45999908447266,73.5,72.72000122070312,4320700
2006-07-13,72.56999969482422,71.41000366210938,72.4800033569336,71.62999725341797,4816000
2006-07-14,71.97000122070312,70.87999725341797,71.66000366210938,71.22000122070312,4350900
2006-07-17,71.48999786376953,70.16999816894531,71.19999694824219,70.66000366210938,5183900
2006-07-18,71.02999877929688,70.48999786376953,70.9000015258789,70.8499984741211,5283000
2006-07-19,71.37999725341797,70.63999938964844,71.1500015258789,71.0199966430664,5367700
2006-07-20,71.69999694824219,71.05999755859375,71.4000015258789,71.0999984741211,3413500
2006-07-21,71.72000122070312,69.91999816894531,71.37000274658203,70.72000122070312,5617600
2006-07-24,71.69000244140625,70.73999786376953,71.05000305175781,71.69000244140625,3472600
2006-07-25,71.01000213623047,67.05000305175781,71.0,68.11000061035156,18859900
2006-07-26,69.83000183105469,67.3499984741211,68.11000061035156,69.05999755859375,9168600
2006-07-27,70.69999694824219,69.45999908447266,69.88999938964844,69.75,6141000
2006-07-28,70.58000183105469,69.77999877929688,70.30999755859375,70.5199966430664,4012000
2006-07-31,70.9800033569336,70.04000091552734,70.0999984741211,70.4000015258789,3069800
2006-08-01,70.11000061035156,69.44000244140625,70.0,69.91000366210938,3403200
2006-08-02,70.08999633789062,69.55000305175781,69.91000366210938,69.61000061035156,4835300
2006-08-03,69.79000091552734,69.20999908447266,69.61000061035156,69.27999877929688,4595900
2006-08-04,70.29000091552734,69.05999755859375,69.9000015258789,69.44999694824219,4134800
2006-08-07,69.41000366210938,68.77999877929688,69.4000015258789,69.0,3613700
2006-08-08,69.51000213623047,68.27999877929688,69.44999694824219,68.55999755859375,4072500
2006-08-09,69.36000061035156,68.18000030517578,69.36000061035156,68.30000305175781,3581000
2006-08-10,69.02999877929688,68.27999877929688,68.41000366210938,68.41000366210938,3124500
2006-08-11,68.94000244140625,68.37000274658203,68.55000305175781,68.52999877929688,3368600
2006-08-14,69.27999877929688,68.44999694824219,68.52999877929688,68.62000274658203,4531200
2006-08-15,69.83999633789062,69.19000244140625,69.48999786376953,69.77999877929688,4650600
2006-08-16,70.94000244140625,70.1500015258789,70.30000305175781,70.79000091552734,5245000
2006-08-17,71.56999969482422,70.5,70.79000091552734,71.19999694824219,3167400
2006-08-18,71.56999969482422,71.02999877929688,71.5199966430664,71.20999908447266,2485700
2006-08-21,71.45999908447266,70.94000244140625,71.30000305175781,71.12000274658203,2436900
2006-08-22,71.7300033569336,71.12000274658203,71.12999725341797,71.29000091552734,2092600
2006-08-23,71.43000030517578,70.04000091552734,71.05000305175781,70.33999633789062,2783700
2006-08-24,70.58000183105469,69.6500015258789,70.5,70.0999984741211,2485000
2006-08-25,70.4000015258789,69.62000274658203,70.05999755859375,69.91999816894531,3085100
2006-08-28,71.29000091552734,69.75,69.75,70.94000244140625,2658400
2006-08-29,71.80999755859375,70.44999694824219,70.94000244140625,71.61000061035156,3208000
2006-08-30,72.0,71.43000030517578,72.0,71.44000244140625,2572100
2006-08-31,71.97000122070312,71.44999694824219,71.80000305175781,71.69999694824219,1780800
2006-09-01,72.31999969482422,71.6500015258789,71.73999786376953,71.72000122070312,2487300
2006-09-05,72.0,71.12999725341797,71.73999786376953,71.3499984741211,2913000
2006-09-06,71.73999786376953,71.04000091552734,71.3499984741211,71.5,2503700
2006-09-07,71.69999694824219,70.58999633789062,71.5,70.58999633789062,3276800
2006-09-08,71.58999633789062,70.5999984741211,70.75,71.51000213623047,2316400
2006-09-11,71.5199966430664,70.80000305175781,71.5199966430664,71.3499984741211,2189500
2006-09-12,72.75,71.22000122070312,71.68000030517578,72.56999969482422,3867600
2006-09-13,73.79000091552734,72.5999984741211,72.5999984741211,73.37000274658203,3556400
2006-09-14,73.7699966430664,73.19999694824219,73.4000015258789,73.52999877929688,2624700
2006-09-15,74.69999694824219,74.0199966430664,74.25,74.13999938964844,5656700
2006-09-18,74.4000015258789,73.5,74.13999938964844,73.88999938964844,2478700
2006-09-19,75.37000274658203,72.95999908447266,74.77999877929688,73.25,2620900
2006-09-20,74.0999984741211,73.16999816894531,73.30000305175781,73.41999816894531,3855000
2006-09-21,73.94999694824219,72.66999816894531,73.75,73.11000061035156,3337700
2006-09-22,73.55999755859375,72.22000122070312,73.30000305175781,73.06999969482422,2408800
2006-09-25,73.80000305175781,72.62999725341797,73.18000030517578,73.69999694824219,4234500
