Date,High_MSI,Low_MSI,Open_MSI,Close_MSI,Volume_MSI
2000-02-24,198.6905517578125,190.0223388671875,192.66049194335938,198.08755493164062,4348877
2000-02-25,197.18304443359375,190.5499725341797,195.3740234375,192.0574951171875,2856272
2000-02-28,195.07252502441406,186.5550537109375,193.18812561035156,191.15298461914062,2821447
2000-02-29,211.3536834716797,192.58511352539062,192.96200561523438,207.43414306640625,5707984
2000-03-01,207.05726623535156,198.6905517578125,206.83114624023438,205.17288208007812,3833459
2000-03-02,211.05218505859375,200.65032958984375,205.02212524414062,210.07229614257812,4043988
2000-03-03,217.60987854003906,210.44918823242188,211.6551971435547,211.42906188964844,3166468
2000-03-06,221.75555419921875,212.8612060546875,212.8612060546875,217.8360137939453,2757683
2000-03-07,222.66006469726562,213.46421813964844,221.9062957763672,213.84109497070312,3611074
2000-03-08,214.74560546875,202.9869842529297,214.74560546875,204.34375,5418601
2000-03-09,203.8161163330078,192.96200561523438,201.70559692382812,197.7860565185547,4343736
2000-03-10,217.00686645507812,199.82119750976562,201.40408325195312,211.05218505859375,8360942
2000-03-13,213.53958129882812,198.9920654296875,201.40408325195312,202.00709533691406,4787347
2000-03-14,206.83114624023438,193.56500244140625,199.89657592773438,194.39413452148438,4714213
2000-03-15,196.5800323486328,180.60037231445312,194.69564819335938,181.95713806152344,5817187
2000-03-16,188.89170837402344,173.0627899169922,186.78118896484375,183.01239013671875,6485920
2000-03-17,183.91690063476562,178.79135131835938,182.10789489746094,180.2988739013672,5914615
2000-03-20,191.07760620117188,180.07273864746094,180.1481170654297,185.87667846679688,4937262
2000-03-21,196.8815460205078,180.44961547851562,183.4646453857422,191.6806182861328,4401862
2000-03-22,200.65032958984375,193.56500244140625,194.77102661132812,197.71067810058594,4002280
2000-03-23,197.7860565185547,194.09263610839844,196.65541076660156,194.77102661132812,3004115
2000-03-24,201.32870483398438,192.20823669433594,195.3740234375,197.2584228515625,3226501
2000-03-27,198.6151885986328,194.92176818847656,198.38905334472656,197.18304443359375,2460174
2000-03-28,203.5146026611328,194.77102661132812,194.77102661132812,197.7860565185547,4102279
2000-03-29,197.33380126953125,182.25863647460938,196.5800323486328,186.9319305419922,5365616
2000-03-30,188.51483154296875,168.6909942626953,180.90187072753906,173.66580200195312,6669748
2000-03-31,179.0928497314453,168.91712951660156,178.1883544921875,176.07781982421875,5765695
2000-04-03,176.90695190429688,164.0177001953125,172.4597930908203,166.73123168945312,5060644
2000-04-04,173.3643035888672,155.65098571777344,169.14324951171875,162.35943603515625,8515003
2000-04-05,178.2637176513672,157.0831298828125,160.399658203125,177.28384399414062,7550502
2000-04-06,179.01748657226562,171.3291473388672,176.07781982421875,174.5703125,3718618
2000-04-07,185.72592163085938,175.0979461669922,175.0979461669922,185.42442321777344,3669614
2000-04-10,190.47459411621094,178.64059448242188,186.3289337158203,182.10789489746094,5391569
2000-04-11,161.60568237304688,145.02301025390625,150.75155639648438,149.54554748535156,25052974
2000-04-12,149.54554748535156,136.2794189453125,147.43502807617188,139.7467041015625,13244805
2000-04-13,148.56565856933594,139.89744567871094,142.30947875976562,141.1034698486328,10623688
2000-04-14,142.15872192382812,130.5508575439453,138.76681518554688,131.4553680419922,8291291
2000-04-17,141.1034698486328,131.4553680419922,132.661376953125,140.50045776367188,7115266
2000-04-18,142.8371124267578,135.67640686035156,140.42507934570312,142.30947875976562,5599196
2000-04-19,142.30947875976562,129.0433349609375,141.7064666748047,129.34483337402344,4574994
2000-04-20,134.47039794921875,130.02322387695312,131.3046112060547,133.8673858642578,4244649
2000-04-24,133.64126586914062,125.726806640625,131.4553680419922,126.63130950927734,4232626
2000-04-25,136.3547821044922,130.2493438720703,132.5106201171875,135.67640686035156,4446471
2000-04-26,143.51548767089844,135.67640686035156,136.73167419433594,142.30947875976562,5035437
2000-04-27,142.9124755859375,137.63616943359375,139.29444885253906,140.50045776367188,3887688
2000-04-28,145.77676391601562,141.8572235107422,142.9124755859375,143.51548767089844,3350214
2000-05-01,149.09329223632812,144.11849975585938,147.13352966308594,146.6812744140625,3524590
2000-05-02,146.6812744140625,139.9728240966797,146.6812744140625,140.34970092773438,3144992
2000-05-03,141.78184509277344,132.661376953125,140.04820251464844,137.18392944335938,3322851
2000-05-04,140.50045776367188,132.8121337890625,138.3899383544922,133.56588745117188,3360579
2000-05-05,136.58091735839844,130.47547912597656,133.56588745117188,132.05836486816406,3812398
2000-05-08,131.75686645507812,127.61119842529297,131.4553680419922,128.89259338378906,3281475
2000-05-09,131.1538543701172,124.4454116821289,130.4001007080078,126.02830505371094,4373089
2000-05-10,116.45558166503906,103.71707153320312,114.87268829345703,104.62158203125,22002094
2000-05-11,112.15916442871094,106.5059814453125,107.33511352539062,111.17927551269531,11572019
2000-05-12,116.9078369140625,111.40540313720703,112.15916442871094,115.40032196044922,7632674
2000-05-15,117.58621978759766,113.36517333984375,115.40032196044922,116.07870483398438,4987179
2000-05-16,120.3751220703125,117.43547058105469,117.58621978759766,118.41535186767578,5742478
2000-05-17,116.45558166503906,113.36517333984375,113.36517333984375,114.5711898803711,4686602
2000-05-18,115.55107116699219,112.23453521728516,115.47570037841797,113.36517333984375,3519367
2000-05-19,112.08378601074219,107.56124114990234,111.55615234375,108.69187927246094,4876152
2000-05-22,110.19939422607422,103.71707153320312,110.19939422607422,105.97834777832031,5172500
2000-05-23,110.80239868164062,105.52609252929688,106.73210906982422,106.12909698486328,5044143
2000-05-24,116.98321533203125,106.12909698486328,107.41048431396484,116.98321533203125,5792975
2000-05-25,118.79222869873047,108.99337768554688,114.5711898803711,111.1039047241211,5499445
2000-05-26,113.21442413330078,109.74713897705078,110.65164947509766,111.1039047241211,3491340
2000-05-30,117.13396453857422,113.96817779541016,114.5711898803711,114.79731750488281,4443818
2000-05-31,122.03338623046875,112.53604125976562,118.18922424316406,113.06367492675781,11706346
2000-06-01,121.80726623535156,116.07870483398438,116.98321533203125,121.80726623535156,7757216
2000-06-02,137.4854278564453,130.2493438720703,133.8673858642578,133.1890106201172,8659916
2000-06-05,138.84219360351562,132.5106201171875,134.7718963623047,138.84219360351562,5582806
2000-06-06,142.6863555908203,132.96287536621094,138.16380310058594,134.7718963623047,5008627
2000-06-07,136.128662109375,130.927734375,133.8673858642578,136.128662109375,3799933
2000-06-08,139.29444885253906,128.21420288085938,137.4854278564453,131.1538543701172,6425887
2000-06-09,133.41513061523438,122.56101989746094,132.05836486816406,126.63130950927734,6198637
2000-06-12,130.927734375,124.82229614257812,126.85743713378906,126.1790542602539,3553529
2000-06-13,127.08356475830078,121.43038177490234,121.43038177490234,127.08356475830078,4101920
2000-06-14,127.08356475830078,115.32494354248047,127.08356475830078,117.81234741210938,8635510
2000-06-15,124.82229614257812,113.74205780029297,116.68170928955078,124.37004089355469,5350110
2000-06-16,125.27455139160156,119.84748840332031,123.69165802001953,124.82229614257812,3611267
2000-06-19,123.91778564453125,118.49073028564453,119.3952407836914,123.91778564453125,4310182
2000-06-20,125.50067901611328,119.3952407836914,122.56101989746094,124.82229614257812,4037797
2000-06-21,127.53582000732422,122.78714752197266,123.2394027709961,125.95292663574219,4045176
2000-06-22,127.3096923828125,119.3952407836914,126.85743713378906,122.1087646484375,3582439
2000-06-23,121.88263702392578,113.74205780029297,120.29974365234375,117.13396453857422,5556576
2000-06-26,110.80239868164062,107.41048431396484,108.54112243652344,109.44563293457031,8970885
2000-06-27,114.64656066894531,108.0888671875,108.76725006103516,111.02852630615234,5803395
2000-06-28,111.7069091796875,108.54112243652344,109.44563293457031,108.99337768554688,4833256
2000-06-29,109.2195053100586,104.47083282470703,108.76725006103516,106.05372619628906,5394720
2000-06-30,110.80239868164062,104.81002044677734,108.54112243652344,109.67176055908203,4318032
2000-07-03,111.25465393066406,106.95823669433594,108.0888671875,111.25465393066406,1596971
2000-07-05,111.48078155517578,107.18436431884766,110.80239868164062,108.54112243652344,3781608
2000-07-06,116.45558166503906,108.54112243652344,111.25465393066406,115.7771987915039,4548847
2000-07-07,122.56101989746094,117.13396453857422,117.13396453857422,119.3952407836914,4313720
2000-07-10,120.9781265258789,117.13396453857422,119.3952407836914,117.36009216308594,3428433
2000-07-11,122.1087646484375,116.68170928955078,117.58621978759766,121.43038177490234,5020650
2000-07-12,139.29444885253906,117.58621978759766,124.82229614257812,131.1538543701172,6677736
2000-07-13,143.81698608398438,132.5106201171875,140.65121459960938,142.23410034179688,15858487
2000-07-14,142.46022033691406,136.80703735351562,142.23410034179688,137.93768310546875,6095155
2000-07-17,141.1034698486328,137.93768310546875,141.1034698486328,137.93768310546875,2884409
2000-07-18,140.65121459960938,134.7718963623047,137.7115478515625,135.67640686035156,3532550
2000-07-19,136.58091735839844,130.2493438720703,136.3547821044922,132.05836486816406,2921584
2000-07-20,139.0683135986328,132.96287536621094,134.31964111328125,137.4854278564453,3964000
2000-07-21,137.7115478515625,131.83224487304688,137.4854278564453,132.05836486816406,2349036
2000-07-24,135.4502716064453,131.37998962402344,133.1890106201172,131.37998962402344,2276870
2000-07-25,136.128662109375,132.05836486816406,133.8673858642578,134.7718963623047,2194698
2000-07-26,135.22415161132812,132.05836486816406,134.5457763671875,132.5106201171875,2194753
2000-07-27,129.11871337890625,117.13396453857422,128.89259338378906,122.78714752197266,6329453
2000-07-28,124.37004089355469,117.81234741210938,121.43038177490234,120.29974365234375,3592141
2000-07-31,121.88263702392578,119.62136840820312,121.65650939941406,120.29974365234375,2754891
2000-08-01,127.3096923828125,123.69165802001953,124.5961685180664,126.63130950927734,3860712
2000-08-02,134.7718963623047,124.5961685180664,125.04842376708984,132.5106201171875,5203290
2000-08-03,131.37998962402344,121.20425415039062,126.63130950927734,130.02322387695312,6466047
2000-08-04,134.31964111328125,125.726806640625,134.31964111328125,128.21420288085938,3148917
2000-08-07,130.927734375,125.726806640625,129.11871337890625,130.2493438720703,1852551
2000-08-08,129.79708862304688,123.69165802001953,129.11871337890625,127.08356475830078,2755886
2000-08-09,127.98807525634766,123.91778564453125,126.63130950927734,125.27455139160156,2688557
2000-08-10,126.63130950927734,122.1087646484375,126.63130950927734,123.01327514648438,2206417
2000-08-11,123.46553039550781,120.29974365234375,123.01327514648438,123.01327514648438,2234084
2000-08-14,131.1538543701172,123.01327514648438,124.5961685180664,129.34483337402344,1833674
2000-08-15,131.83224487304688,127.3096923828125,127.3096923828125,129.79708862304688,2489609
2000-08-16,134.5457763671875,127.98807525634766,129.34483337402344,131.83224487304688,2704201
2000-08-17,134.7718963623047,132.2845001220703,132.96287536621094,132.73675537109375,2061173
2000-08-18,133.64126586914062,130.2493438720703,133.41513061523438,131.1538543701172,2205920
2000-08-21,132.05836486816406,128.89259338378906,132.05836486816406,130.2493438720703,1683095
2000-08-22,132.5106201171875,129.5709686279297,130.2493438720703,132.05836486816406,3115667
2000-08-23,133.41513061523438,129.34483337402344,129.34483337402344,132.05836486816406,2724543
2000-08-24,130.70159912109375,126.85743713378906,127.08356475830078,127.3096923828125,3432386
2000-08-25,130.2493438720703,127.76194763183594,128.89259338378906,130.2493438720703,2081294
2000-08-28,129.79708862304688,127.76194763183594,129.34483337402344,128.44033813476562,1789036
2000-08-29,130.70159912109375,125.95292663574219,128.89259338378906,129.34483337402344,5016836
2000-08-30,129.34483337402344,125.726806640625,128.89259338378906,127.53582000732422,2826339
2000-08-31,131.83224487304688,126.63130950927734,127.98807525634766,131.1538543701172,3571384
2000-09-01,133.8673858642578,128.6664581298828,132.2845001220703,128.89259338378906,2662991
2000-09-05,131.1538543701172,125.27455139160156,130.70159912109375,127.53582000732422,2805748
2000-09-06,127.08356475830078,124.5961685180664,125.04842376708984,125.50067901611328,2761773
2000-09-07,129.34483337402344,125.50067901611328,125.726806640625,128.44033813476562,3080095
2000-09-08,129.34483337402344,120.52587127685547,126.63130950927734,123.01327514648438,3775887
2000-09-11,125.04842376708984,119.62136840820312,122.56101989746094,120.75199890136719,2623522
2000-09-12,121.43038177490234,115.7771987915039,121.20425415039062,117.58621978759766,3163124
2000-09-13,120.75199890136719,115.7771987915039,116.45558166503906,120.52587127685547,2499587
2000-09-14,127.3096923828125,123.01327514648438,123.91778564453125,124.5961685180664,3955570
2000-09-15,127.08356475830078,122.1087646484375,124.82229614257812,126.63130950927734,3114396
2000-09-18,125.95292663574219,119.3952407836914,125.50067901611328,119.3952407836914,1951472
2000-09-19,128.89259338378906,119.84748840332031,120.75199890136719,128.6664581298828,3108287
2000-09-20,127.08356475830078,121.43038177490234,126.85743713378906,124.37004089355469,2610642
2000-09-21,124.37004089355469,108.54112243652344,122.56101989746094,113.96817779541016,2147048
2000-09-22,117.36009216308594,110.35014343261719,115.7771987915039,117.13396453857422,5400856
2000-09-25,119.3952407836914,111.02852630615234,117.13396453857422,114.87268829345703,3324150
2000-09-26,113.96817779541016,106.73210906982422,113.96817779541016,108.76725006103516,5655967
2000-09-27,109.89788818359375,98.59152221679688,109.67176055908203,105.14921569824219,7288509
2000-09-28,106.27985382080078,101.3050537109375,103.34019470214844,101.53117370605469,5035990
2000-09-29,106.73210906982422,100.1744155883789,102.20955657958984,104.69696044921875,3310828
2000-10-02,105.82759857177734,100.40054321289062,105.3753433227539,101.7573013305664,3472905
2000-10-03,104.47083282470703,98.59152221679688,103.56632232666016,98.59152221679688,3051986
2000-10-04,107.86273956298828,99.49603271484375,101.3050537109375,107.6366195678711,3746230
2000-10-05,107.18436431884766,102.20955657958984,107.18436431884766,103.11406707763672,3073379
2000-10-06,107.6366195678711,97.91313934326172,107.6366195678711,100.40054321289062,4106508
2000-10-09,99.04377746582031,95.87799072265625,98.13926696777344,97.68701171875,4339314
2000-10-10,100.40054321289062,92.486083984375,97.68701171875,94.97348022460938,5055614
2000-10-11,85.25000762939453,74.16976928710938,76.88330078125,77.56167602539062,19940064
2000-10-12,80.50133514404297,72.58687591552734,78.69231414794922,73.03913116455078,9480222
2000-10-13,80.27520751953125,73.49138641357422,73.71751403808594,80.04907989501953,7747487
2000-10-16,85.02388000488281,79.82295227050781,81.40584564208984,80.9535903930664,4906638
2000-10-17,82.76261138916016,75.97879028320312,81.85810089111328,78.01393127441406,4493044
2000-10-18,79.37069702148438,72.36074829101562,72.81300354003906,75.07427978515625,6367651
2000-10-19,84.7977523803711,80.72746276855469,82.084228515625,83.2148666381836,6490065
2000-10-20,85.70226287841797,80.27520751953125,81.17971801757812,84.57162475585938,4328894
2000-10-23,88.64192199707031,83.2148666381836,84.57162475585938,85.92839050292969,3737634
2000-10-24,86.83290100097656,81.63197326660156,86.60677337646484,82.53648376464844,2881203
2000-10-25,82.98873138427734,72.81300354003906,82.53648376464844,76.88330078125,4969877
2000-10-26,79.37069702148438,75.07427978515625,77.78780364990234,78.91844177246094,3982297
2000-10-27,80.27520751953125,76.88330078125,78.69231414794922,79.14456939697266,2976116
2000-10-30,81.85810089111328,78.4661865234375,79.14456939697266,81.40584564208984,2867632
2000-10-31,90.22480773925781,83.2148666381836,83.44098663330078,90.22480773925781,4652799
2000-11-01,89.54642486572266,85.25000762939453,87.73741149902344,87.96353912353516,2851684
2000-11-02,92.25995635986328,88.64192199707031,89.09416961669922,88.86804962158203,3502645
2000-11-03,92.25995635986328,89.32029724121094,89.54642486572266,92.25995635986328,2960168
2000-11-06,94.97348022460938,87.96353912353516,92.25995635986328,89.32029724121094,2684549
2000-11-07,88.86804962158203,85.70226287841797,88.18966674804688,87.28515625,2340910
2000-11-08,88.4157943725586,83.2148666381836,88.4157943725586,84.11936950683594,2292044
2000-11-09,84.11936950683594,79.82295227050781,81.40584564208984,82.98873138427734,2720701
2000-11-10,81.17971801757812,77.78780364990234,80.72746276855469,78.69231414794922,2829462
2000-11-13,83.6671142578125,75.7526626586914,75.97879028320312,82.53648376464844,4135667
2000-11-14,89.77255249023438,85.25000762939453,85.25000762939453,86.83290100097656,3647640
2000-11-15,89.09416961669922,83.6671142578125,86.1545181274414,85.92839050292969,2740132
2000-11-16,86.60677337646484,82.76261138916016,86.60677337646484,83.2148666381836,1827704
2000-11-17,84.34549713134766,80.50133514404297,83.6671142578125,81.17971801757812,2761165
2000-11-20,84.7977523803711,79.5968246459961,79.82295227050781,82.53648376464844,2615175
2000-11-21,83.89324188232422,75.97879028320312,82.53648376464844,80.9535903930664,3110333
2000-11-22,82.31035614013672,75.97879028320312,78.91844177246094,75.97879028320312,3667347
2000-11-24,80.50133514404297,77.3355484008789,79.5968246459961,79.82295227050781,1772121
2000-11-27,82.76261138916016,78.24005889892578,82.31035614013672,78.4661865234375,2864730
2000-11-28,78.24005889892578,74.84815216064453,78.01393127441406,75.07427978515625,3367461
2000-11-29,76.88330078125,73.94364166259766,76.88330078125,75.07427978515625,3704467
2000-11-30,74.3958969116211,70.55172729492188,73.03913116455078,72.58687591552734,5498782
2000-12-01,75.30040740966797,66.02918243408203,72.36074829101562,67.15982055664062,7500033
2000-12-04,69.42109680175781,65.5769271850586,67.83820343017578,66.48143768310547,4385167
2000-12-05,73.2652587890625,67.38594818115234,69.64722442626953,68.74271392822266,6587052
2000-12-06,69.64722442626953,63.76791000366211,68.74271392822266,64.44629669189453,5962625
2000-12-07,64.22016906738281,57.2102165222168,57.88859939575195,64.22016906738281,12686961
2000-12-08,73.03913116455078,66.9336929321289,69.42109680175781,69.64722442626953,6174618
2000-12-11,79.5968246459961,68.74271392822266,70.55172729492188,78.24005889892578,6015388
2000-12-12,77.3355484008789,73.03913116455078,76.20491790771484,75.30040740966797,4030334
2000-12-13,78.24005889892578,72.1346206665039,76.88330078125,72.81300354003906,3718287
2000-12-14,75.52653503417969,72.36074829101562,72.81300354003906,73.03913116455078,2507133
2000-12-15,73.03913116455078,69.42109680175781,72.36074829101562,70.32560729980469,3820027
2000-12-18,73.71751403808594,69.42109680175781,71.45623779296875,69.64722442626953,3019178
2000-12-19,75.7526626586914,68.74271392822266,69.64722442626953,70.32560729980469,4082849
2000-12-20,69.87335205078125,66.70756530761719,68.0643310546875,66.70756530761719,4685606
2000-12-21,67.83820343017578,62.41114807128906,65.35079956054688,63.31565475463867,4244566
2000-12-22,68.51658630371094,63.99403762817383,63.99403762817383,67.83820343017578,3602450
2000-12-26,72.81300354003906,68.0643310546875,68.74271392822266,72.36074829101562,3296539
2000-12-27,77.3355484008789,71.00398254394531,71.00398254394531,76.65717315673828,4243323
2000-12-28,78.4661865234375,74.3958969116211,75.07427978515625,75.30040740966797,3586281
2000-12-29,75.30040740966797,72.81300354003906,74.16976928710938,73.2652587890625,3487222
2001-01-02,75.30040740966797,73.2652587890625,73.94364166259766,73.2652587890625,2255118
2001-01-03,88.4157943725586,73.2652587890625,73.49138641357422,87.28515625,7146609
2001-01-04,86.38064575195312,81.85810089111328,82.98873138427734,83.44098663330078,6485809
2001-01-05,83.2148666381836,76.43104553222656,82.76261138916016,76.65717315673828,4844643
2001-01-08,79.37069702148438,74.3958969116211,76.43104553222656,78.69231414794922,2535104
2001-01-09,77.56167602539062,73.71751403808594,75.97879028320312,74.84815216064453,4688674
2001-01-10,77.3355484008789,71.68236541748047,73.49138641357422,76.65717315673828,5360641
2001-01-11,81.85810089111328,73.49138641357422,75.97879028320312,80.04907989501953,7369852
2001-01-12,80.9535903930664,77.56167602539062,78.91844177246094,80.04907989501953,3555906
2001-01-16,80.72746276855469,75.97879028320312,80.27520751953125,76.88330078125,2525679
2001-01-17,83.44098663330078,78.69231414794922,79.5968246459961,81.17971801757812,4084894
2001-01-18,86.83290100097656,80.04907989501953,81.17971801757812,86.60677337646484,4258358
2001-01-19,90.90319061279297,87.73741149902344,90.45093536376953,89.32029724121094,7332760
2001-01-22,88.64192199707031,84.11936950683594,88.18966674804688,85.02388000488281,3503612
2001-01-23,85.70226287841797,81.85810089111328,82.31035614013672,85.02388000488281,2592510
2001-01-24,87.28515625,83.89324188232422,86.60677337646484,84.7977523803711,2297986
2001-01-25,84.11936950683594,81.40584564208984,83.44098663330078,81.40584564208984,2352961
2001-01-26,82.76261138916016,79.37069702148438,81.40584564208984,81.63197326660156,2018553
2001-01-29,84.08319091796875,78.04106903076172,79.5968246459961,83.57666778564453,3027387
2001-01-30,84.11936950683594,80.93550109863281,81.84001159667969,83.25104522705078,2467885
2001-01-31,85.56658935546875,81.94854736328125,82.52743530273438,82.52743530273438,3359694
2001-02-01,84.08319091796875,77.96870422363281,80.8631362915039,79.81390380859375,2997564
2001-02-02,80.79077911376953,77.06420135498047,80.71841430664062,77.17273712158203,1994341
2001-02-05,76.30441284179688,73.59088134765625,75.97879028320312,73.84414672851562,3200133
2001-02-06,77.02801513671875,72.57783508300781,72.57783508300781,75.43608093261719,2950163
2001-02-07,74.16976928710938,71.99894714355469,73.55470275878906,72.17984771728516,3869225
2001-02-08,73.95269012451172,71.09443664550781,71.99894714355469,71.70950317382812,2368245
2001-02-09,71.63714599609375,68.38091278076172,70.98589324951172,68.38091278076172,3034877
2001-02-12,71.70950317382812,68.38091278076172,68.38091278076172,70.08138275146484,2735627
2001-02-13,73.40998077392578,70.00902557373047,72.10749053955078,71.45623779296875,3202565
2001-02-14,71.27533721923828,68.52562713623047,71.27533721923828,69.1045150756836,2853702
2001-02-15,71.2391586303711,69.1045150756836,69.28541564941406,69.21305847167969,3749491
2001-02-16,67.83820343017578,66.71661376953125,67.36785888671875,67.33168029785156,2877029
2001-02-20,68.74271392822266,64.36488342285156,68.74271392822266,66.2100830078125,2936537
2001-02-21,66.17390441894531,61.687538146972656,64.50960540771484,62.70058822631836,3498361
2001-02-22,65.05231475830078,61.144832611083984,61.615177154541016,62.55586624145508,3979644
2001-02-23,61.50663757324219,57.924781799316406,58.93783187866211,58.79310989379883,8543886
2001-02-26,59.987060546875,56.07958221435547,59.84233856201172,57.49061584472656,5698891
2001-02-27,56.984092712402344,55.28361129760742,56.58610534667969,55.319793701171875,4354792
2001-02-28,56.00722122192383,54.27056121826172,55.717777252197266,54.88562774658203,4266484
2001-03-01,57.707698822021484,53.83639907836914,54.37910461425781,57.635337829589844,4834803
2001-03-02,61.542816162109375,55.28361129760742,55.5368766784668,60.746849060058594,5512270
2001-03-05,61.86844253540039,60.60212707519531,60.710670471191406,60.60212707519531,2648646
2001-03-06,66.3186264038086,62.15788269042969,62.59204864501953,64.03926086425781,3811569
2001-03-07,64.22016906738281,60.60212707519531,62.66440963745117,63.351837158203125,2926835
2001-03-08,64.22016906738281,58.61220932006836,63.31565475463867,58.79310989379883,3566878
2001-03-09,58.06950378417969,56.07958221435547,56.984092712402344,56.26048278808594,4177679
2001-03-12,57.12881088256836,53.72785568237305,54.37910461425781,54.27056121826172,5762516
2001-03-13,55.75395965576172,53.61931610107422,54.27056121826172,54.994171142578125,4246695
2001-03-14,55.5368766784668,51.55703353881836,53.87257766723633,52.42536163330078,4140173
2001-03-15,54.88562774658203,52.09973907470703,54.27056121826172,52.135921478271484,3278075
2001-03-16,52.02737808227539,50.399261474609375,51.15904998779297,50.65252685546875,3915631
2001-03-19,54.668548583984375,51.19523239135742,52.353004455566406,54.27056121826172,2892369
2001-03-20,54.596187591552734,50.94196701049805,54.27056121826172,51.08668899536133,2736870
2001-03-21,54.0534782409668,50.83342742919922,51.08668899536133,51.23141098022461,2911274
2001-03-22,57.16499328613281,50.68870544433594,52.135921478271484,56.73082733154297,3725141
2001-03-23,59.3358154296875,55.35597229003906,57.852420806884766,57.852420806884766,3734621
2001-03-26,61.25337600708008,57.924781799316406,61.25337600708008,58.93783187866211,3037697
2001-03-27,60.421226501464844,55.86249923706055,58.93783187866211,57.74387741088867,2869069
2001-03-28,56.441383361816406,53.329872131347656,55.60923767089844,54.19820022583008,2334083
2001-03-29,54.849449157714844,51.88265609741211,54.08966064453125,52.533905029296875,2386515
2001-03-30,53.29369354248047,50.94196701049805,53.185150146484375,51.59321594238281,2805001
2001-04-02,53.54695510864258,51.19523239135742,52.09973907470703,53.185150146484375,2456774
2001-04-03,51.9911994934082,49.09676742553711,51.73793411254883,49.567115783691406,4869961
2001-04-04,52.533905029296875,48.69878387451172,48.843505859375,50.83342742919922,4204600
2001-04-05,54.08966064453125,52.280643463134766,52.787166595458984,54.08966064453125,3165252
2001-04-06,51.81029510498047,37.98939514160156,51.81029510498047,41.60742950439453,17839837
2001-04-09,45.225467681884766,41.245628356933594,44.32095718383789,41.60742950439453,10343149
2001-04-10,47.034488677978516,43.163185119628906,43.95915603637695,47.034488677978516,10697789
2001-04-11,51.01432800292969,45.94907760620117,50.65252685546875,46.67268371582031,8807565
2001-04-12,48.73496627807617,43.95915603637695,46.12997817993164,47.97517776489258,5543972
2001-04-16,49.8565559387207,46.20233917236328,47.64955520629883,49.748016357421875,3793576
2001-04-17,51.37613296508789,47.97517776489258,48.30080032348633,50.65252685546875,3682245
