Date,High_CEG,Low_CEG,Open_CEG,Close_CEG,Volume_CEG
2022-05-03,60.45000076293945,58.45000076293945,58.45000076293945,59.70000076293945,2224200
2022-05-04,62.29499816894531,59.84299850463867,60.119998931884766,61.810001373291016,2628900
2022-05-05,61.9900016784668,59.16999816894531,61.220001220703125,60.15999984741211,1946800
2022-05-06,61.22999954223633,58.70000076293945,60.2599983215332,60.27000045776367,2861000
2022-05-09,60.56999969482422,56.56999969482422,60.56999969482422,57.619998931884766,2193700
2022-05-10,59.869998931884766,56.73500061035156,58.25,57.040000915527344,2156200
2022-05-11,59.029998779296875,56.529998779296875,57.11000061035156,57.369998931884766,1877000
2022-05-12,57.849998474121094,53.08000183105469,57.310001373291016,53.470001220703125,3785600
2022-05-13,55.9010009765625,53.630001068115234,54.529998779296875,54.61000061035156,2317500
2022-05-16,57.130001068115234,54.34000015258789,54.41999816894531,56.59000015258789,1631900
2022-05-17,59.47999954223633,55.97999954223633,56.849998474121094,59.31999969482422,2215100
2022-05-18,60.255001068115234,56.93000030517578,59.41999816894531,57.279998779296875,4609100
2022-05-19,57.5099983215332,54.91999816894531,57.130001068115234,57.22999954223633,2181100
2022-05-20,58.939998626708984,55.4900016784668,57.5099983215332,56.650001525878906,2266200
2022-05-23,57.59000015258789,55.86000061035156,57.5,56.599998474121094,1581800
2022-05-24,57.36000061035156,55.06999969482422,56.54999923706055,56.779998779296875,1682300
2022-05-25,59.34000015258789,56.880001068115234,56.880001068115234,59.16999816894531,1974700
2022-05-26,63.042999267578125,59.16999816894531,59.18000030517578,62.470001220703125,3260100
2022-05-27,66.63999938964844,62.0,62.400001525878906,66.5999984741211,2793800
2022-05-31,66.38999938964844,61.369998931884766,65.54000091552734,62.08000183105469,7389300
2022-06-01,63.91999816894531,62.150001525878906,62.380001068115234,63.650001525878906,2008600
2022-06-02,64.12000274658203,61.97999954223633,63.689998626708984,63.75,1758500
2022-06-03,65.81999969482422,63.119998931884766,63.2599983215332,65.16999816894531,1793500
2022-06-06,66.94000244140625,65.38500213623047,65.56999969482422,66.38999938964844,2033200
2022-06-07,66.69999694824219,65.16100311279297,65.5199966430664,66.55000305175781,2721700
2022-06-08,66.47000122070312,63.130001068115234,66.44000244140625,64.7699966430664,1922200
2022-06-09,64.45999908447266,61.15999984741211,64.26000213623047,61.209999084472656,1811000
2022-06-10,61.060001373291016,59.209999084472656,59.849998474121094,59.790000915527344,1540800
2022-06-13,58.9900016784668,55.20000076293945,58.27000045776367,55.47999954223633,2113200
2022-06-14,56.47999954223633,53.31999969482422,56.029998779296875,54.439998626708984,2330400
2022-06-15,59.55500030517578,55.68000030517578,55.70000076293945,58.20000076293945,3891700
2022-06-16,58.349998474121094,56.08000183105469,56.33000183105469,58.2599983215332,4837000
2022-06-17,59.5,55.48500061035156,58.54999923706055,58.099998474121094,6478700
2022-06-21,60.939998626708984,58.099998474121094,58.099998474121094,60.380001068115234,4363600
2022-06-22,60.43000030517578,58.8650016784668,59.279998779296875,59.209999084472656,3233400
2022-06-23,61.22999954223633,57.790000915527344,59.880001068115234,58.650001525878906,2667600
2022-06-24,60.34000015258789,57.97999954223633,58.84000015258789,59.279998779296875,6473700
2022-06-27,59.87099838256836,58.41999816894531,59.119998931884766,59.41999816894531,1718900
2022-06-28,60.90999984741211,57.83000183105469,59.84000015258789,58.08000183105469,1401700
2022-06-29,58.154998779296875,56.31999969482422,57.959999084472656,57.310001373291016,1412200
2022-06-30,58.83399963378906,56.54999923706055,56.900001525878906,57.2599983215332,2424400
2022-07-01,58.09000015258789,56.619998931884766,56.720001220703125,57.599998474121094,1531900
2022-07-05,57.369998931884766,52.88999938964844,57.150001525878906,54.939998626708984,2696000
2022-07-06,57.220001220703125,54.560001373291016,55.130001068115234,56.7599983215332,1716600
2022-07-07,59.900001525878906,57.56999969482422,57.56999969482422,59.11000061035156,1872100
2022-07-08,59.810001373291016,57.41999816894531,58.939998626708984,59.650001525878906,2096000
2022-07-11,60.13999938964844,58.40999984741211,59.650001525878906,59.84000015258789,1774700
2022-07-12,61.11000061035156,58.91999816894531,59.40999984741211,59.22999954223633,1808400
2022-07-13,60.279998779296875,58.150001525878906,58.150001525878906,59.81999969482422,1577200
2022-07-14,58.970001220703125,57.09000015258789,58.290000915527344,57.91999816894531,2608600
2022-07-15,56.645999908447266,52.63999938964844,54.959999084472656,55.65999984741211,5186100
2022-07-18,56.66999816894531,54.59000015258789,56.33000183105469,54.810001373291016,2583100
2022-07-19,55.5,54.16999816894531,55.439998626708984,55.0,2326200
2022-07-20,55.345001220703125,53.369998931884766,55.15999984741211,54.06999969482422,2803600
2022-07-21,54.85499954223633,53.310001373291016,53.86000061035156,54.15999984741211,1816800
2022-07-22,55.599998474121094,53.41999816894531,54.790000915527344,54.0,1503100
2022-07-25,55.060001373291016,53.369998931884766,53.97999954223633,54.959999084472656,1847700
2022-07-26,56.66999816894531,54.88999938964844,55.400001525878906,55.5,1993500
2022-07-27,55.7599983215332,54.18000030517578,55.029998779296875,55.529998779296875,1557200
2022-07-28,65.94000244140625,62.189998626708984,62.58000183105469,64.58999633789062,8460600
2022-07-29,66.5999984741211,63.63999938964844,63.849998474121094,66.0999984741211,3895200
2022-08-01,66.5999984741211,64.12999725341797,66.05000305175781,65.30000305175781,2735200
2022-08-02,66.79000091552734,64.98999786376953,65.30000305175781,65.83999633789062,1722900
2022-08-03,67.37999725341797,65.54000091552734,66.62999725341797,67.16999816894531,2286700
2022-08-04,68.37000274658203,65.51000213623047,65.51000213623047,67.45999908447266,2425900
2022-08-05,75.9800033569336,69.75,69.76000213623047,74.30000305175781,4216800
2022-08-08,77.62999725341797,74.97000122070312,77.01000213623047,75.88999938964844,3183600
2022-08-09,76.7699966430664,75.0199966430664,75.75,75.72000122070312,2945700
2022-08-10,77.19999694824219,75.5,76.05000305175781,77.12000274658203,2134600
2022-08-11,80.05999755859375,76.68000030517578,77.12000274658203,78.83000183105469,2540200
2022-08-12,81.68000030517578,79.04000091552734,79.6500015258789,81.5,2170800
2022-08-15,82.43000030517578,80.25,80.25,81.19999694824219,1980100
2022-08-16,82.11000061035156,80.9000015258789,81.0999984741211,81.4000015258789,1878800
2022-08-17,81.44999694824219,79.0999984741211,80.41999816894531,79.69999694824219,2502200
2022-08-18,82.1449966430664,79.41999816894531,79.41999816894531,81.5999984741211,1939600
2022-08-19,81.27999877929688,79.8499984741211,80.30999755859375,80.83999633789062,1704000
2022-08-22,80.75,79.5199966430664,80.75,79.6500015258789,1724600
2022-08-23,80.88999938964844,79.5999984741211,80.2699966430664,79.75,1065800
2022-08-24,80.81500244140625,79.30999755859375,79.66000366210938,80.37000274658203,1430200
2022-08-25,82.83000183105469,79.76499938964844,80.01000213623047,82.73999786376953,1551700
2022-08-26,83.2300033569336,80.5999984741211,82.73999786376953,80.83000183105469,1641000
2022-08-29,81.98999786376953,79.1500015258789,79.6500015258789,81.0,1191200
2022-08-30,81.58000183105469,78.9800033569336,81.58000183105469,79.69000244140625,1802800
2022-08-31,82.38999938964844,79.56999969482422,80.26000213623047,81.58999633789062,3016500
2022-09-01,82.94000244140625,81.16000366210938,81.58999633789062,82.5199966430664,2421100
2022-09-02,83.69000244140625,80.95999908447266,82.58000183105469,81.06999969482422,2232200
2022-09-06,82.69999694824219,81.08000183105469,81.69999694824219,82.26000213623047,2013300
2022-09-07,84.45999908447266,81.68399810791016,82.5999984741211,82.9000015258789,1759100
2022-09-08,85.94999694824219,82.87000274658203,82.87000274658203,85.79000091552734,2184400
2022-09-09,87.80999755859375,85.43499755859375,86.5,87.51000213623047,1905300
2022-09-12,88.66000366210938,87.45999908447266,88.55999755859375,88.12999725341797,1733800
2022-09-13,88.02999877929688,85.7699966430664,86.9000015258789,86.37999725341797,1974200
2022-09-14,88.52999877929688,86.26000213623047,86.37999725341797,88.05000305175781,3600300
2022-09-15,88.26000213623047,86.30999755859375,87.87999725341797,86.80000305175781,3631800
2022-09-16,86.86000061035156,84.89299774169922,86.61000061035156,85.56999969482422,6245600
2022-09-19,89.69999694824219,85.25,85.4000015258789,89.36000061035156,4407400
2022-09-20,90.18000030517578,87.55999755859375,88.41000366210938,87.75,4626000
2022-09-21,90.08999633789062,87.2300033569336,88.79000091552734,87.27999877929688,2155100
2022-09-22,88.0,84.62999725341797,88.0,85.37999725341797,1863300
2022-09-23,84.33999633789062,82.15499877929688,83.78500366210938,83.8499984741211,2678800
2022-09-26,84.94999694824219,81.6500015258789,83.66999816894531,82.91999816894531,1973300
2022-09-27,85.41500091552734,83.08000183105469,83.69000244140625,83.97000122070312,1777800
2022-09-28,85.52999877929688,83.18000030517578,84.11000061035156,85.0199966430664,1564300
2022-09-29,86.20999908447266,82.06999969482422,85.05000305175781,83.04000091552734,1823700
2022-09-30,84.44999694824219,82.22000122070312,83.27999877929688,83.19000244140625,3267800
2022-10-03,86.91000366210938,83.87000274658203,85.02999877929688,86.58999633789062,2026700
2022-10-04,89.46499633789062,87.16000366210938,88.30000305175781,89.33999633789062,1679100
2022-10-05,89.47000122070312,85.58999633789062,87.68000030517578,88.16999816894531,1766700
2022-10-06,89.90899658203125,85.94999694824219,88.2300033569336,86.27999877929688,1677300
2022-10-07,85.75,83.37000274658203,85.70999908447266,84.38999938964844,2017200
2022-10-10,85.62999725341797,83.93000030517578,84.94999694824219,84.72000122070312,982800
2022-10-11,85.31999969482422,82.55000305175781,84.41000366210938,82.87999725341797,1534200
2022-10-12,83.58999633789062,81.68000030517578,83.11000061035156,82.16000366210938,1878400
2022-10-13,84.31999969482422,79.30000305175781,80.55999755859375,83.81999969482422,2746500
2022-10-14,84.76000213623047,80.70999908447266,84.20999908447266,81.26000213623047,1693300
2022-10-17,86.29000091552734,83.13999938964844,83.22000122070312,85.19000244140625,1678900
2022-10-18,87.4000015258789,84.51000213623047,86.5,86.51000213623047,1598900
2022-10-19,86.2300033569336,84.55999755859375,85.08999633789062,85.69000244140625,1325800
2022-10-20,86.7300033569336,84.18000030517578,86.37000274658203,84.55999755859375,2076500
2022-10-21,87.45999908447266,83.66000366210938,84.69999694824219,87.27999877929688,1749200
2022-10-24,87.70999908447266,85.56999969482422,87.56800079345703,87.58000183105469,1325000
2022-10-25,88.55999755859375,86.75,87.5,88.1500015258789,1647200
2022-10-26,89.68000030517578,87.33000183105469,89.68000030517578,88.77999877929688,1370100
2022-10-27,93.13999938964844,89.80500030517578,89.80500030517578,93.04000091552734,3345800
2022-10-28,95.25199890136719,91.81999969482422,92.88999938964844,93.75,1958000
2022-10-31,95.41999816894531,93.375,94.13999938964844,94.54000091552734,2276600
2022-11-01,96.23999786376953,94.00499725341797,95.23999786376953,95.5199966430664,1467400
2022-11-02,96.29000091552734,92.9800033569336,94.68000030517578,93.08999633789062,1966100
2022-11-03,95.44999694824219,92.16000366210938,92.16000366210938,94.41000366210938,1484400
2022-11-04,96.20999908447266,92.74500274658203,95.08999633789062,94.31999969482422,1974300
2022-11-07,95.05999755859375,92.95999908447266,95.05999755859375,93.5,2120300
2022-11-08,93.1050033569336,86.08000183105469,89.55999755859375,87.54000091552734,4345400
2022-11-09,89.91999816894531,86.33000183105469,87.0,87.3499984741211,2241500
2022-11-10,95.83999633789062,88.19999694824219,90.5,95.13999938964844,4885600
2022-11-11,95.87000274658203,91.6050033569336,95.29000091552734,92.30999755859375,3133200
2022-11-14,94.72000122070312,92.0,92.0,93.91999816894531,1997000
2022-11-15,94.75,92.6500015258789,94.51000213623047,93.5,2537200
2022-11-16,94.5199966430664,91.27999877929688,94.30999755859375,91.68000030517578,1384600
2022-11-17,91.45999908447266,88.87000274658203,90.43000030517578,90.05000305175781,1792500
2022-11-18,93.44000244140625,90.0260009765625,90.12000274658203,93.30000305175781,2515700
2022-11-21,94.22000122070312,92.76000213623047,94.06999969482422,93.38999938964844,1744800
2022-11-22,96.36000061035156,94.08999633789062,94.55999755859375,96.2699966430664,1567600
2022-11-23,97.88999938964844,94.41500091552734,96.02999877929688,96.62000274658203,1135900
2022-11-25,97.44999694824219,96.0,96.5999984741211,97.16000366210938,631700
2022-11-28,96.58999633789062,94.37999725341797,96.06999969482422,94.80999755859375,1590100
2022-11-29,95.11000061035156,93.31999969482422,94.69000244140625,94.43000030517578,1436200
2022-11-30,96.94000244140625,93.76000213623047,94.13999938964844,96.12000274658203,3361800
2022-12-01,97.77999877929688,93.87999725341797,97.0,94.47000122070312,1748600
2022-12-02,93.48999786376953,91.04000091552734,92.98999786376953,92.04000091552734,1848700
2022-12-05,91.61000061035156,89.80000305175781,91.01000213623047,90.05999755859375,2397000
2022-12-06,90.87999725341797,89.80000305175781,89.86000061035156,90.77999877929688,1237500
2022-12-07,93.19999694824219,90.58999633789062,90.87999725341797,91.97000122070312,1237200
2022-12-08,92.98500061035156,90.93000030517578,92.33000183105469,91.41000366210938,1002400
2022-12-09,91.86000061035156,89.69000244140625,91.36000061035156,89.72000122070312,1384600
2022-12-12,90.91999816894531,89.06999969482422,89.9800033569336,90.87999725341797,1554100
2022-12-13,92.70999908447266,90.38999938964844,91.9800033569336,90.83999633789062,1629900
2022-12-14,92.29000091552734,89.87999725341797,91.54000091552734,90.8499984741211,2561600
2022-12-15,90.8499984741211,89.43000030517578,90.80999755859375,89.69999694824219,2245100
2022-12-16,88.5999984741211,85.93000030517578,88.1500015258789,88.19999694824219,3911700
2022-12-19,88.66999816894531,87.0,88.37999725341797,87.7300033569336,1238100
2022-12-20,88.12000274658203,87.125,88.0,87.55999755859375,1306600
2022-12-21,90.16999816894531,86.70999908447266,87.98999786376953,89.6500015258789,1409500
2022-12-22,89.375,86.52999877929688,89.12999725341797,87.33000183105469,1548300
2022-12-23,88.2300033569336,87.12999725341797,87.5199966430664,88.04000091552734,600700
2022-12-27,88.91000366210938,87.2699966430664,88.44000244140625,87.63999938964844,634400
2022-12-28,88.33999633789062,86.41999816894531,87.94999694824219,86.61000061035156,752000
2022-12-29,87.69000244140625,86.27999877929688,87.16000366210938,86.7699966430664,870800
2022-12-30,86.5999984741211,85.12000274658203,86.5999984741211,86.20999908447266,1343300
2023-01-03,86.12000274658203,80.79000091552734,86.0,81.91000366210938,4030600
2023-01-04,83.73999786376953,81.29000091552734,81.94999694824219,83.41000366210938,2612200
2023-01-05,83.91999816894531,81.88500213623047,82.91999816894531,82.41000366210938,1906300
2023-01-06,85.16000366210938,83.08000183105469,83.62000274658203,83.5,1914100
2023-01-09,85.20999908447266,83.58000183105469,83.8499984741211,84.0,1301500
2023-01-10,83.48999786376953,81.58000183105469,83.4000015258789,83.08000183105469,1376700
2023-01-11,84.375,82.44000244140625,83.0,84.11000061035156,1696200
2023-01-12,84.80000305175781,82.7699966430664,83.87999725341797,84.33999633789062,1496700
2023-01-13,85.70500183105469,83.44999694824219,83.80999755859375,85.16000366210938,1366200
2023-01-17,85.0199966430664,83.0,83.93000030517578,83.37000274658203,2763600
2023-01-18,84.51000213623047,81.7699966430664,83.31999969482422,81.8499984741211,2084900
2023-01-19,81.79000091552734,80.75499725341797,81.5999984741211,80.83999633789062,1635500
2023-01-20,83.0999984741211,80.44999694824219,81.12000274658203,83.0,1795100
2023-01-23,84.29000091552734,82.55799865722656,82.93000030517578,84.13999938964844,1596200
2023-01-24,84.2300033569336,82.9800033569336,84.0,83.91000366210938,1176000
2023-01-25,83.55999755859375,82.48999786376953,83.41999816894531,83.4000015258789,1535200
2023-01-26,86.06999969482422,83.27999877929688,83.62999725341797,85.87999725341797,2161100
2023-01-27,86.66000366210938,84.83999633789062,85.87999725341797,86.58000183105469,1455100
2023-01-30,86.8499984741211,82.25,85.91999816894531,82.4000015258789,3045800
2023-01-31,85.5,82.37999725341797,82.87999725341797,85.36000061035156,2509000
2023-02-01,85.87000274658203,82.875,85.45500183105469,85.41000366210938,2623400
2023-02-02,86.68000030517578,83.75499725341797,85.4800033569336,85.33000183105469,2389600
2023-02-03,85.16000366210938,83.05000305175781,84.37999725341797,83.19999694824219,1807200
2023-02-06,83.8499984741211,82.51000213623047,83.01000213623047,83.26000213623047,1502000
2023-02-07,86.2699966430664,82.33000183105469,83.33000183105469,85.93000030517578,2032900
2023-02-08,85.0,84.13999938964844,84.75,84.33999633789062,2005900
2023-02-09,85.45999908447266,83.93000030517578,84.93000030517578,84.41999816894531,1975000
2023-02-10,87.0,84.16999816894531,84.20999908447266,86.80999755859375,1350300
2023-02-13,87.30000305175781,85.94000244140625,86.88999938964844,86.38999938964844,1173500
2023-02-14,87.60199737548828,85.1500015258789,85.91999816894531,86.05999755859375,2383100
2023-02-15,86.48500061035156,84.36000061035156,84.5,86.01000213623047,2030600
2023-02-16,87.91999816894531,84.92500305175781,85.0,85.62999725341797,3037600
2023-02-17,86.04000091552734,81.9000015258789,85.19999694824219,84.55000305175781,3570700
2023-02-21,83.01000213623047,79.9000015258789,81.61000061035156,80.37000274658203,5056000
2023-02-22,79.30999755859375,76.4000015258789,79.30999755859375,77.80000305175781,3341000
2023-02-23,79.44499969482422,78.0,78.0,79.22000122070312,1584900
2023-02-24,79.41000366210938,77.4800033569336,77.7300033569336,79.2699966430664,1529100
2023-02-27,80.0999984741211,77.99500274658203,79.41999816894531,78.37000274658203,1326200
2023-02-28,77.98999786376953,74.4000015258789,77.80999755859375,74.88999938964844,3584800
2023-03-01,75.38999938964844,72.83000183105469,74.12999725341797,74.3499984741211,2594400
2023-03-02,76.7300033569336,74.0,74.12999725341797,76.18000030517578,1949900
2023-03-03,79.19999694824219,76.0,76.2300033569336,78.9800033569336,2304600
2023-03-06,78.87999725341797,77.3499984741211,78.36000061035156,78.80000305175781,2295000
2023-03-07,79.06999969482422,77.31999969482422,79.06999969482422,77.9000015258789,2203900
2023-03-08,78.44999694824219,77.0999984741211,77.75,78.06999969482422,1261600
2023-03-09,80.19000244140625,77.4000015258789,78.04000091552734,78.63999938964844,3110500
2023-03-10,79.77999877929688,77.23999786376953,79.19000244140625,77.55000305175781,2895700
2023-03-13,78.6050033569336,76.48999786376953,76.93000030517578,77.0999984741211,2242400
2023-03-14,79.0999984741211,77.16999816894531,77.5,77.93000030517578,2142800
2023-03-15,77.87999725341797,76.3499984741211,77.29000091552734,77.33000183105469,1957000
2023-03-16,79.04000091552734,76.02999877929688,76.62000274658203,78.43000030517578,1962900
2023-03-17,78.45999908447266,75.98500061035156,77.72000122070312,76.7699966430664,3896500
2023-03-20,78.43000030517578,76.91000366210938,77.05999755859375,77.0,1629500
2023-03-21,78.11000061035156,75.97000122070312,77.58000183105469,76.5199966430664,2045700
2023-03-22,76.33000183105469,74.4000015258789,76.2699966430664,74.41999816894531,1863400
2023-03-23,75.12999725341797,72.7699966430664,74.66999816894531,73.4000015258789,1655400
2023-03-24,73.5199966430664,71.16000366210938,72.55999755859375,73.44000244140625,2777200
2023-03-27,75.42500305175781,73.44000244140625,73.44000244140625,75.2699966430664,3225500
2023-03-28,76.80999755859375,74.85399627685547,75.06999969482422,75.51000213623047,1752200
2023-03-29,76.55999755859375,75.42500305175781,76.29000091552734,75.87999725341797,2299500
2023-03-30,77.44000244140625,76.0,76.69000244140625,76.81999969482422,1737800
2023-03-31,78.5999984741211,76.7300033569336,76.81999969482422,78.5,2984400
2023-04-03,78.55000305175781,76.4800033569336,78.0,76.62000274658203,1894900
2023-04-04,76.97000122070312,75.12000274658203,76.66999816894531,76.0199966430664,1316200
2023-04-05,77.12000274658203,75.68000030517578,75.87999725341797,76.5,1204800
2023-04-06,76.9800033569336,76.16000366210938,76.61000061035156,76.95999908447266,1223000
2023-04-10,77.37000274658203,75.86000061035156,76.52999877929688,77.33000183105469,1485500
2023-04-11,77.80999755859375,77.17500305175781,77.76000213623047,77.41999816894531,1371500
2023-04-12,77.94999694824219,76.66000366210938,77.93000030517578,76.80999755859375,1171100
2023-04-13,77.58999633789062,76.16999816894531,76.69000244140625,77.13999938964844,1324700
2023-04-14,76.63500213623047,75.5,76.31999969482422,76.43000030517578,1328400
2023-04-17,76.82499694824219,74.66000366210938,76.58000183105469,75.04000091552734,1093300
2023-04-18,75.94999694824219,74.16999816894531,75.33999633789062,74.4800033569336,1235200
2023-04-19,75.4000015258789,74.50299835205078,74.97000122070312,74.75,1039300
2023-04-20,76.56999969482422,74.69000244140625,74.73999786376953,76.47000122070312,1926900
2023-04-21,76.96499633789062,75.95999908447266,76.81999969482422,76.55000305175781,1178900
2023-04-24,77.33499908447266,75.5999984741211,76.43000030517578,77.29000091552734,1094300
2023-04-25,77.13999938964844,75.83999633789062,76.63999938964844,76.93000030517578,1722400
2023-04-26,76.97000122070312,75.45999908447266,76.51000213623047,75.86000061035156,3100600
2023-04-27,77.23999786376953,75.9800033569336,76.2699966430664,76.75,1865700
2023-04-28,77.47000122070312,76.30000305175781,76.9000015258789,77.4000015258789,2233400
2023-05-01,77.6500015258789,76.76000213623047,77.5199966430664,77.05000305175781,1788300
2023-05-02,77.4000015258789,75.94999694824219,76.7300033569336,76.79000091552734,2554000
2023-05-03,77.5999984741211,76.1500015258789,77.19999694824219,76.51000213623047,1607000
2023-05-04,80.37000274658203,74.91000366210938,76.9800033569336,78.58999633789062,3830400
2023-05-05,80.44999694824219,78.27999877929688,79.12000274658203,79.48999786376953,2359300
2023-05-08,79.8499984741211,78.08000183105469,79.73999786376953,78.70999908447266,2360100
2023-05-09,79.0999984741211,77.80999755859375,77.9800033569336,78.94999694824219,3158300
2023-05-10,80.12000274658203,78.74500274658203,79.8499984741211,79.45500183105469,1629400
2023-05-11,79.55000305175781,78.23999786376953,78.58000183105469,79.12000274658203,2497400
2023-05-12,80.38999938964844,78.86000061035156,79.44999694824219,79.8499984741211,1991000
2023-05-15,81.08999633789062,79.18000030517578,80.62999725341797,80.2699966430664,2048300
2023-05-16,80.19000244140625,78.33000183105469,80.19000244140625,79.0,3709100
2023-05-17,80.62999725341797,78.70999908447266,79.08999633789062,80.38999938964844,2329500
