Date,High_RI,Low_RI,Open_RI,Close_RI,Volume_RI
2000-01-03,0.5,0.5,0.5,0.5,0
2000-01-04,0.6000000238418579,0.41999998688697815,0.6000000238418579,0.6000000238418579,429500
2000-01-05,0.6100000143051147,0.550000011920929,0.6100000143051147,0.6100000143051147,106691
2000-01-06,0.6499999761581421,0.5699999928474426,0.6499999761581421,0.6499999761581421,27300
2000-01-07,0.699999988079071,0.6499999761581421,0.699999988079071,0.699999988079071,24481
2000-01-10,0.800000011920929,0.6299999952316284,0.7099999785423279,0.7099999785423279,195550
2000-01-11,0.699999988079071,0.6499999761581421,0.6499999761581421,0.6499999761581421,59800
2000-01-12,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,2000
2000-01-13,0.6700000166893005,0.6399999856948853,0.6399999856948853,0.6399999856948853,16000
2000-01-14,0.6700000166893005,0.6399999856948853,0.6399999856948853,0.6399999856948853,18500
2000-01-18,0.6800000071525574,0.6000000238418579,0.6800000071525574,0.6800000071525574,160000
2000-01-19,0.6800000071525574,0.6499999761581421,0.6499999761581421,0.6499999761581421,35500
2000-01-20,0.7599999904632568,0.6000000238418579,0.7300000190734863,0.7300000190734863,170500
2000-01-21,0.8100000023841858,0.699999988079071,0.8100000023841858,0.8100000023841858,368300
2000-01-24,1.0199999809265137,0.8500000238418579,1.0199999809265137,1.0199999809265137,364975
2000-01-25,1.159999966621399,1.0,1.100000023841858,1.100000023841858,298900
2000-01-26,1.149999976158142,1.0499999523162842,1.100000023841858,1.100000023841858,86400
2000-01-27,1.100000023841858,1.0499999523162842,1.0499999523162842,1.0499999523162842,36700
2000-01-28,1.0499999523162842,0.9800000190734863,1.0,1.0,55660
2000-01-31,1.149999976158142,0.949999988079071,0.949999988079071,0.949999988079071,65200
2000-02-01,0.9700000286102295,0.8999999761581421,0.9300000071525574,0.9300000071525574,30000
2000-02-02,1.0499999523162842,0.8999999761581421,1.0,1.0,70950
2000-02-03,1.0399999618530273,0.9900000095367432,1.0399999618530273,1.0399999618530273,26500
2000-02-04,1.059999942779541,0.9800000190734863,1.0099999904632568,1.0099999904632568,55550
2000-02-07,1.100000023841858,1.0,1.0499999523162842,1.0499999523162842,113500
2000-02-08,1.1200000047683716,1.0499999523162842,1.100000023841858,1.100000023841858,109415
2000-02-09,1.4500000476837158,1.100000023841858,1.4500000476837158,1.4500000476837158,177575
2000-02-10,1.75,1.600000023841858,1.6399999856948853,1.6399999856948853,257775
2000-02-11,1.6799999475479126,1.5,1.600000023841858,1.600000023841858,75159
2000-02-14,1.649999976158142,1.5,1.5,1.5,66520
2000-02-15,1.4500000476837158,1.350000023841858,1.399999976158142,1.399999976158142,71900
2000-02-16,1.4900000095367432,1.350000023841858,1.440000057220459,1.440000057220459,48400
2000-02-17,1.5299999713897705,1.4700000286102295,1.4700000286102295,1.4700000286102295,11552
2000-02-18,1.5,1.2999999523162842,1.440000057220459,1.440000057220459,35450
2000-02-22,1.5,1.350000023841858,1.4800000190734863,1.4800000190734863,61622
2000-02-23,1.5,1.350000023841858,1.4199999570846558,1.4199999570846558,48300
2000-02-24,1.440000057220459,1.350000023841858,1.350000023841858,1.350000023841858,13200
2000-02-25,1.3899999856948853,1.2699999809265137,1.3899999856948853,1.3899999856948853,53550
2000-02-28,2.1500000953674316,1.3600000143051147,2.1500000953674316,2.1500000953674316,579684
2000-02-29,2.299999952316284,2.0,2.069999933242798,2.069999933242798,139456
2000-03-01,2.0999999046325684,1.7000000476837158,1.899999976158142,1.899999976158142,69150
2000-03-02,1.899999976158142,1.75,1.7999999523162842,1.7999999523162842,112790
2000-03-03,2.0,1.7999999523162842,1.899999976158142,1.899999976158142,51400
2000-03-06,2.0999999046325684,1.9500000476837158,2.049999952316284,2.049999952316284,105340
2000-03-07,2.3499999046325684,2.049999952316284,2.1500000953674316,2.1500000953674316,176022
2000-03-08,2.25,2.0,2.0,2.0,80425
2000-03-09,2.0,1.600000023841858,1.7999999523162842,1.7999999523162842,99175
2000-03-10,2.0,1.7999999523162842,1.7999999523162842,1.7999999523162842,49027
2000-03-13,1.9600000381469727,1.75,1.75,1.75,28700
2000-03-14,1.9500000476837158,1.600000023841858,1.649999976158142,1.649999976158142,87795
2000-03-15,1.7400000095367432,1.5,1.7000000476837158,1.7000000476837158,50841
2000-03-16,1.7000000476837158,1.399999976158142,1.7000000476837158,1.7000000476837158,50300
2000-03-17,1.649999976158142,1.399999976158142,1.399999976158142,1.399999976158142,49140
2000-03-20,1.649999976158142,1.2999999523162842,1.309999942779541,1.309999942779541,24900
2000-03-21,1.4500000476837158,1.2999999523162842,1.350000023841858,1.350000023841858,35000
2000-03-22,1.4199999570846558,1.350000023841858,1.4199999570846558,1.4199999570846558,161650
2000-03-23,1.5399999618530273,1.25,1.25,1.25,64700
2000-03-24,1.399999976158142,1.2699999809265137,1.350000023841858,1.350000023841858,25900
2000-03-27,1.399999976158142,1.2999999523162842,1.399999976158142,1.399999976158142,21300
2000-03-28,1.4700000286102295,1.2999999523162842,1.399999976158142,1.399999976158142,9160
2000-03-29,1.4800000190734863,1.340000033378601,1.340000033378601,1.340000033378601,41400
2000-03-30,1.4700000286102295,1.25,1.25,1.25,57050
2000-03-31,1.4600000381469727,1.25,1.4600000381469727,1.4600000381469727,84350
2000-04-03,1.6399999856948853,1.4800000190734863,1.600000023841858,1.600000023841858,41500
2000-04-04,1.600000023841858,1.2000000476837158,1.5499999523162842,1.5499999523162842,67200
2000-04-05,1.5099999904632568,1.2999999523162842,1.4900000095367432,1.4900000095367432,11000
2000-04-06,1.5,1.5,1.5,1.5,5400
2000-04-07,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,4000
2000-04-10,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,3000
2000-04-11,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,2000
2000-04-12,1.2999999523162842,1.2599999904632568,1.2599999904632568,1.2599999904632568,4000
2000-04-13,1.2000000476837158,1.1699999570846558,1.1699999570846558,1.1699999570846558,12000
2000-04-14,1.149999976158142,1.0,1.0,1.0,21200
2000-04-17,0.8999999761581421,0.75,0.8999999761581421,0.8999999761581421,23520
2000-04-18,1.2000000476837158,0.8999999761581421,1.2000000476837158,1.2000000476837158,32600
2000-04-19,1.100000023841858,1.0,1.100000023841858,1.100000023841858,20275
2000-04-20,1.100000023841858,1.0,1.100000023841858,1.100000023841858,17900
2000-04-24,1.159999966621399,1.0,1.0,1.0,10050
2000-04-25,1.0199999809265137,1.0,1.0199999809265137,1.0199999809265137,1500
2000-04-26,1.0,0.949999988079071,0.949999988079071,0.949999988079071,1100
2000-04-27,1.0,0.800000011920929,1.0,1.0,26600
2000-04-28,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,4500
2000-05-01,1.2000000476837158,1.0499999523162842,1.2000000476837158,1.2000000476837158,33500
2000-05-02,1.350000023841858,1.100000023841858,1.2999999523162842,1.2999999523162842,38500
2000-05-03,1.25,1.25,1.25,1.25,4200
2000-05-04,1.2999999523162842,1.149999976158142,1.2400000095367432,1.2400000095367432,6450
2000-05-05,1.25,1.2000000476837158,1.25,1.25,11800
2000-05-08,1.25,1.2300000190734863,1.2300000190734863,1.2300000190734863,1000
2000-05-09,1.2899999618530273,1.2300000190734863,1.2300000190734863,1.2300000190734863,10100
2000-05-10,1.2000000476837158,1.100000023841858,1.100000023841858,1.100000023841858,3000
2000-05-11,1.0,1.0,1.0,1.0,700
2000-05-12,1.0,1.0,1.0,1.0,0
2000-05-15,1.149999976158142,1.0,1.149999976158142,1.149999976158142,12998
2000-05-16,1.190000057220459,1.1299999952316284,1.149999976158142,1.149999976158142,10300
2000-05-17,1.2000000476837158,1.100000023841858,1.100000023841858,1.100000023841858,1098
2000-05-18,1.100000023841858,1.0,1.0,1.0,2000
2000-05-19,1.100000023841858,0.949999988079071,1.100000023841858,1.100000023841858,9200
2000-05-22,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0
2000-05-23,1.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,1500
2000-05-24,0.9800000190734863,0.8999999761581421,0.8999999761581421,0.8999999761581421,3500
2000-05-25,1.100000023841858,0.9900000095367432,1.0499999523162842,1.0499999523162842,11200
2000-05-26,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,15000
2000-05-30,1.0,1.0,1.0,1.0,14900
2000-05-31,1.2999999523162842,0.8500000238418579,1.2999999523162842,1.2999999523162842,36700
2000-06-01,1.2999999523162842,1.2799999713897705,1.2999999523162842,1.2999999523162842,5000
2000-06-02,1.2699999809265137,1.2699999809265137,1.2699999809265137,1.2699999809265137,7000
2000-06-05,1.1799999475479126,1.100000023841858,1.100000023841858,1.100000023841858,2012
2000-06-06,1.090000033378601,1.0,1.0,1.0,3000
2000-06-07,1.2899999618530273,1.1399999856948853,1.149999976158142,1.149999976158142,8475
2000-06-08,1.25,1.2000000476837158,1.2000000476837158,1.2000000476837158,9500
2000-06-09,1.399999976158142,1.1799999475479126,1.350000023841858,1.350000023841858,19600
2000-06-12,1.2999999523162842,1.1200000047683716,1.1200000047683716,1.1200000047683716,6935
2000-06-13,1.350000023841858,1.2999999523162842,1.350000023841858,1.350000023841858,16000
2000-06-14,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,2000
2000-06-15,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0
2000-06-16,1.399999976158142,1.25,1.399999976158142,1.399999976158142,23000
2000-06-19,1.25,1.25,1.25,1.25,3000
2000-06-20,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,25000
2000-06-21,1.2000000476837158,1.1399999856948853,1.1399999856948853,1.1399999856948853,4900
