Date,High_RTX,Low_RTX,Open_RTX,Close_RTX,Volume_RTX
2000-01-03,20.453115463256836,19.509124755859375,20.433448791503906,19.66645622253418,3401096
2000-01-04,19.64678955078125,18.565134048461914,19.233795166015625,18.860132217407227,5350163
2000-01-05,18.958463668823242,18.407804489135742,18.860132217407227,18.486469268798828,6204409
2000-01-06,19.45012664794922,17.89647674560547,18.407804489135742,19.3714599609375,9770125
2000-01-07,20.354782104492188,19.07646369934082,19.3714599609375,20.138452529907227,6348055
2000-01-10,20.531780242919922,20.040119171142578,20.138452529907227,20.335115432739258,3909258
2000-01-11,20.2761173248291,19.804122924804688,20.256450653076172,19.863121032714844,3511690
2000-01-12,20.61044692993164,19.863121032714844,19.882787704467773,20.31545066833496,4023666
2000-01-13,20.728445053100586,20.138452529907227,20.197450637817383,20.531780242919922,3347070
2000-01-14,20.531780242919922,19.823789596557617,20.531780242919922,20.079452514648438,4831831
2000-01-18,19.961454391479492,18.938798904418945,19.823789596557617,19.7451229095459,7745739
2000-01-19,19.98111915588379,19.01746368408203,19.627124786376953,19.09613037109375,5754087
2000-01-20,19.29279327392578,18.270137786865234,19.214128494262695,18.663467407226562,6102078
2000-01-21,19.194461822509766,18.270137786865234,18.72246742248535,19.07646369934082,7201984
2000-01-24,20.059785842895508,18.72246742248535,19.66645622253418,18.879798889160156,8651152
2000-01-25,18.76180076599121,17.621145248413086,18.683134078979492,17.89647674560547,8228160
2000-01-26,18.250471115112305,17.424480438232422,17.89647674560547,17.935808181762695,7009397
2000-01-27,18.05380630493164,16.991819381713867,17.935808181762695,17.365480422973633,6155468
2000-01-28,17.345815658569336,16.20516014099121,17.286815643310547,16.441158294677734,11385821
2000-01-31,16.91315269470215,16.46082305908203,16.55915641784668,16.657489776611328,6506637
2000-02-01,16.991819381713867,16.53948974609375,16.834487915039062,16.89348602294922,8373394
2000-02-02,17.149150848388672,16.736154556274414,16.952486038208008,16.91315269470215,4869014
2000-02-03,17.109817504882812,16.20516014099121,17.070484161376953,16.657489776611328,7058338
2000-02-04,16.834487915039062,15.733165740966797,16.677154541015625,16.165828704833984,10730199
2000-02-07,16.362491607666016,15.831498146057129,16.106828689575195,16.106828689575195,11746524
2000-02-08,16.24449348449707,15.713499069213867,16.047828674316406,16.047828674316406,7658344
2000-02-09,16.53948974609375,15.890497207641602,16.323158264160156,15.929829597473145,8769055
2000-02-10,16.26416015625,15.654500007629395,15.969162940979004,15.77249813079834,5535440
2000-02-11,16.067495346069336,14.966174125671387,15.77249813079834,15.221837997436523,6336932
2000-02-14,16.20516014099121,15.359502792358398,15.359502792358398,15.831498146057129,7424444
2000-02-15,16.6378231048584,15.615166664123535,15.929829597473145,16.50015640258789,10315788
2000-02-16,16.952486038208008,16.362491607666016,16.57882308959961,16.401824951171875,6143392
2000-02-17,17.1884822845459,16.362491607666016,16.991819381713867,17.031152725219727,6334072
2000-02-18,17.149150848388672,16.323158264160156,17.070484161376953,16.480491638183594,4666893
2000-02-22,17.129484176635742,16.146160125732422,16.87381935119629,16.834487915039062,4588714
2000-02-23,17.109817504882812,16.59848976135254,16.834487915039062,16.59848976135254,5782371
2000-02-24,16.716487884521484,15.79216480255127,16.6378231048584,16.008495330810547,7706650
2000-02-25,16.087162017822266,15.693833351135254,15.890497207641602,15.752832412719727,6911514
2000-02-28,16.28382682800293,15.733165740966797,15.969162940979004,16.067495346069336,11246306
2000-02-29,16.362491607666016,15.890497207641602,16.362491607666016,16.028162002563477,5150902
2000-03-01,16.087162017822266,15.339836120605469,16.028162002563477,15.988828659057617,5820189
2000-03-02,16.165828704833984,15.615166664123535,15.969162940979004,15.988828659057617,5262132
2000-03-03,16.657489776611328,15.733165740966797,15.910163879394531,16.30349349975586,5078444
2000-03-06,16.57882308959961,15.497167587280273,16.46082305908203,15.733165740966797,5253552
2000-03-07,16.22482681274414,15.339836120605469,15.77249813079834,15.890497207641602,5278022
2000-03-08,15.890497207641602,15.418501853942871,15.890497207641602,15.497167587280273,5309485
2000-03-09,15.418501853942871,14.631843566894531,15.261171340942383,15.123504638671875,7058656
2000-03-10,15.575834274291992,14.769509315490723,15.044839859008789,15.379169464111328,6406212
2000-03-13,15.556166648864746,15.162837982177734,15.261171340942383,15.418501853942871,4731724
2000-03-14,15.929829597473145,15.595499992370605,15.595499992370605,15.713499069213867,7657391
2000-03-15,17.46381378173828,15.536500930786133,15.752832412719727,16.952486038208008,9841630
2000-03-16,18.230806350708008,17.070484161376953,17.267148971557617,17.935808181762695,10592910
2000-03-17,18.368471145629883,17.050817489624023,17.621145248413086,17.1884822845459,8560579
2000-03-20,18.19147300720215,16.972152709960938,17.1884822845459,17.660478591918945,5574530
2000-03-21,18.19147300720215,17.385147094726562,17.54248046875,17.85714340209961,5469338
2000-03-22,18.329137802124023,17.424480438232422,18.0931396484375,17.562145233154297,8359729
2000-03-23,18.368471145629883,17.306482315063477,17.581811904907227,18.368471145629883,5560864
2000-03-24,18.565134048461914,17.77847671508789,18.0931396484375,17.955474853515625,5240840
2000-03-27,18.525802612304688,17.935808181762695,18.525802612304688,18.073474884033203,4734584
2000-03-28,18.329137802124023,17.935808181762695,17.935808181762695,18.19147300720215,3827583
2000-03-29,18.329137802124023,17.719478607177734,18.05380630493164,18.13247299194336,3656607
2000-03-30,19.509124755859375,18.0931396484375,18.0931396484375,19.312461853027344,6609287
2000-03-31,20.29578399658203,18.801132202148438,18.879798889160156,19.882787704467773,8862489
2000-04-03,20.099119186401367,18.801132202148438,19.882787704467773,19.469791412353516,6804734
2000-04-04,20.099119186401367,18.74213218688965,19.823789596557617,19.882787704467773,4932256
2000-04-05,19.7451229095459,19.03713035583496,19.587791442871094,19.194461822509766,4320809
2000-04-06,19.70578956604004,19.115795135498047,19.214128494262695,19.35179328918457,3677264
2000-04-07,19.469791412353516,18.879798889160156,19.35179328918457,19.174795150756836,3918792
2000-04-10,20.138452529907227,19.115795135498047,19.174795150756836,20.138452529907227,5824003
2000-04-11,20.68911361694336,19.72545623779297,19.784456253051758,20.217117309570312,7272853
2000-04-12,20.531780242919922,20.177785873413086,20.177785873413086,20.217117309570312,7556013
2000-04-13,20.354782104492188,19.13546371459961,20.177785873413086,19.155128479003906,7534085
2000-04-14,18.565134048461914,17.640811920166016,17.975141525268555,17.699811935424805,8042882
2000-04-17,18.781465530395508,18.13247299194336,18.250471115112305,18.74213218688965,4419009
2000-04-18,18.9977970123291,17.876808166503906,18.486469268798828,18.270137786865234,4291571
2000-04-19,19.64678955078125,18.486469268798828,18.604467391967773,19.233795166015625,4810539
2000-04-20,20.335115432739258,18.840465545654297,18.879798889160156,20.158117294311523,7115542
2000-04-24,20.807111740112305,20.138452529907227,20.453115463256836,20.413782119750977,8239918
2000-04-25,20.66944694519043,19.922121047973633,20.453115463256836,20.31545066833496,5261179
2000-04-26,20.29578399658203,19.07646369934082,20.197450637817383,19.07646369934082,5925699
2000-04-27,19.764789581298828,18.879798889160156,19.03713035583496,19.509124755859375,3638492
2000-04-28,19.784456253051758,19.115795135498047,19.509124755859375,19.568124771118164,2216973
2000-05-01,20.02045249938965,19.194461822509766,19.33212661743164,19.509124755859375,3667094
2000-05-02,20.099119186401367,19.3714599609375,19.64678955078125,19.7451229095459,4782890
2000-05-03,19.568124771118164,19.05679702758789,19.273128509521484,19.29279327392578,2444518
2000-05-04,19.587791442871094,18.879798889160156,19.33212661743164,19.430458068847656,5121347
2000-05-05,20.748111724853516,19.39112663269043,19.509124755859375,20.55144691467285,5380672
2000-05-08,21.062774658203125,19.489458084106445,20.472782135009766,19.587791442871094,6002289
2000-05-09,19.98111915588379,19.3714599609375,19.627124786376953,19.66645622253418,3826948
2000-05-10,19.98111915588379,18.565134048461914,19.804122924804688,18.801132202148438,6842552
2000-05-11,20.29578399658203,19.312461853027344,19.39112663269043,19.98111915588379,4171761
2000-05-12,20.413782119750977,19.784456253051758,20.02045249938965,20.217117309570312,3846016
2000-05-15,20.453115463256836,19.98111915588379,19.98111915588379,20.158117294311523,3619424
2000-05-16,20.90544319152832,20.236783981323242,20.413782119750977,20.826778411865234,3461160
2000-05-17,20.68911361694336,20.335115432739258,20.68911361694336,20.512115478515625,3440503
2000-05-18,20.728445053100586,20.256450653076172,20.433448791503906,20.418699264526367,2936472
2000-05-19,20.099119186401367,19.39112663269043,19.98111915588379,19.627124786376953,3433829
2000-05-22,19.823789596557617,19.39112663269043,19.823789596557617,19.489458084106445,5487770
2000-05-23,19.64678955078125,19.01746368408203,19.64678955078125,19.13546371459961,5133741
2000-05-24,19.469791412353516,18.565134048461914,19.469791412353516,18.840465545654297,7510885
2000-05-25,18.840465545654297,18.388137817382812,18.840465545654297,18.683134078979492,5905995
2000-05-26,18.919132232666016,18.368471145629883,18.919132232666016,18.545469284057617,2667613
2000-05-30,18.74213218688965,18.17180633544922,18.4668025970459,18.565134048461914,5636183
2000-05-31,19.312461853027344,18.4668025970459,18.545469284057617,19.01746368408203,4507675
2000-06-01,19.469791412353516,18.270137786865234,18.565134048461914,19.41079330444336,5209695
2000-06-02,20.413782119750977,19.70578956604004,19.764789581298828,19.863121032714844,4972617
2000-06-05,19.3714599609375,18.801132202148438,19.233795166015625,19.115795135498047,3889554
2000-06-06,19.489458084106445,18.919132232666016,19.115795135498047,19.3714599609375,2998443
2000-06-07,19.587791442871094,18.840465545654297,19.39112663269043,18.879798889160156,3076622
2000-06-08,18.329137802124023,17.621145248413086,18.250471115112305,17.916141510009766,11416329
2000-06-09,18.663467407226562,18.05380630493164,18.0931396484375,18.4668025970459,6127184
2000-06-12,18.604467391967773,18.329137802124023,18.486469268798828,18.338970184326172,2804267
2000-06-13,18.506135940551758,17.935808181762695,18.486469268798828,17.994808197021484,4267418
2000-06-14,18.958463668823242,18.250471115112305,18.250471115112305,18.801132202148438,5128021
2000-06-15,19.430458068847656,18.545469284057617,18.820798873901367,18.76180076599121,3457028
2000-06-16,18.958463668823242,18.309471130371094,18.604467391967773,18.525802612304688,5740739
2000-06-19,18.663467407226562,17.719478607177734,18.643800735473633,18.05380630493164,6803780
2000-06-20,17.975141525268555,17.345815658569336,17.935808181762695,17.50314712524414,8663546
2000-06-21,18.073474884033203,17.424480438232422,17.975141525268555,17.89647674560547,4428543
2000-06-22,18.250471115112305,17.50314712524414,18.250471115112305,17.77847671508789,4195278
2000-06-23,18.014474868774414,17.562145233154297,17.77847671508789,17.955474853515625,2465810
2000-06-26,18.250471115112305,17.77847671508789,18.17180633544922,17.955474853515625,2383500
2000-06-27,18.289804458618164,17.719478607177734,17.935808181762695,17.77847671508789,4823568
2000-06-28,18.15213966369629,17.680145263671875,17.77847671508789,17.85222625732422,4080870
2000-06-29,17.660478591918945,17.050817489624023,17.640811920166016,17.149150848388672,5517644
2000-06-30,18.560218811035156,16.991819381713867,17.286815643310547,18.525802612304688,8059726
2000-07-03,18.11280632019043,17.424480438232422,18.0931396484375,17.83747673034668,2695897
2000-07-05,18.624134063720703,18.13247299194336,18.407804489135742,18.486469268798828,4492739
2000-07-06,18.604467391967773,18.13247299194336,18.486469268798828,18.15213966369629,3962330
2000-07-07,18.545469284057617,18.17180633544922,18.230806350708008,18.486469268798828,4541680
2000-07-10,18.74213218688965,18.329137802124023,18.506135940551758,18.663467407226562,4699944
2000-07-11,18.899465560913086,18.42746925354004,18.683134078979492,18.879798889160156,5405460
2000-07-12,18.9977970123291,18.329137802124023,18.624134063720703,18.958463668823242,6174854
2000-07-13,19.155128479003906,18.840465545654297,18.958463668823242,19.03713035583496,5045393
2000-07-14,19.430458068847656,18.9977970123291,19.194461822509766,19.233795166015625,2694626
2000-07-17,19.174795150756836,18.958463668823242,19.155128479003906,19.04696273803711,2327567
2000-07-18,18.958463668823242,18.368471145629883,18.958463668823242,18.565134048461914,3181496
2000-07-19,19.01746368408203,18.014474868774414,18.879798889160156,18.0931396484375,6564477
2000-07-20,18.250471115112305,17.89647674560547,18.0931396484375,18.05380630493164,6670940
2000-07-21,18.565134048461914,18.05380630493164,18.05380630493164,18.486469268798828,5604721
2000-07-24,18.72246742248535,18.368471145629883,18.4471378326416,18.584802627563477,2675876
2000-07-25,18.879798889160156,18.289804458618164,18.565134048461914,18.329137802124023,3711904
2000-07-26,18.407804489135742,17.916141510009766,18.407804489135742,18.05380630493164,4762869
2000-07-27,18.289804458618164,17.719478607177734,18.0931396484375,18.0931396484375,4938294
2000-07-28,18.17180633544922,17.719478607177734,18.0931396484375,18.073474884033203,3164335
2000-07-31,18.801132202148438,18.230806350708008,18.250471115112305,18.368471145629883,2525557
2000-08-01,18.72246742248535,18.4471378326416,18.604467391967773,18.643800735473633,4869967
2000-08-02,18.683134078979492,18.270137786865234,18.604467391967773,18.309471130371094,2790602
2000-08-03,18.368471145629883,17.876808166503906,18.309471130371094,17.975141525268555,3971864
2000-08-04,18.584802627563477,17.935808181762695,18.11280632019043,18.565134048461914,5454719
2000-08-07,19.194461822509766,18.4471378326416,18.72246742248535,19.194461822509766,4671342
2000-08-08,19.35179328918457,18.879798889160156,19.174795150756836,19.273128509521484,4082141
2000-08-09,19.430458068847656,18.9977970123291,19.430458068847656,19.155128479003906,3856185
2000-08-10,19.587791442871094,19.155128479003906,19.233795166015625,19.233795166015625,4483522
2000-08-11,19.29279327392578,18.938798904418945,19.29279327392578,19.115795135498047,3590822
2000-08-14,19.194461822509766,18.919132232666016,18.958463668823242,19.174795150756836,2162947
2000-08-15,19.273128509521484,18.801132202148438,19.194461822509766,18.899465560913086,3820274
2000-08-16,19.233795166015625,18.938798904418945,19.194461822509766,19.07646369934082,2483289
2000-08-17,19.784456253051758,18.958463668823242,19.155128479003906,19.66645622253418,5713726
2000-08-18,19.804122924804688,19.35179328918457,19.804122924804688,19.35179328918457,2451191
2000-08-21,20.059785842895508,19.509124755859375,19.548458099365234,19.98111915588379,4603969
2000-08-22,20.217117309570312,19.68612289428711,20.059785842895508,20.059785842895508,4831831
2000-08-23,20.256450653076172,19.627124786376953,19.98111915588379,20.167951583862305,5125161
2000-08-24,20.453115463256836,19.70578956604004,20.177785873413086,19.902454376220703,4846768
2000-08-25,20.118785858154297,19.68612289428711,20.02045249938965,19.902454376220703,2663482
2000-08-28,20.138452529907227,19.66645622253418,19.882787704467773,20.079452514648438,3427791
2000-08-29,20.00078773498535,19.627124786376953,20.00078773498535,19.68612289428711,2841768
2000-08-30,19.66645622253418,19.03713035583496,19.66645622253418,19.194461822509766,3267937
2000-08-31,19.70578956604004,19.174795150756836,19.194461822509766,19.64678955078125,4003327
2000-09-01,19.7451229095459,19.3714599609375,19.72545623779297,19.509124755859375,2256380
2000-09-05,19.509124755859375,19.194461822509766,19.233795166015625,19.273128509521484,2836047
2000-09-06,20.177785873413086,19.233795166015625,19.253461837768555,20.079452514648438,6319771
2000-09-07,20.63011360168457,19.863121032714844,20.413782119750977,19.98111915588379,7694256
2000-09-08,19.941787719726562,19.155128479003906,19.941787719726562,19.469791412353516,5216369
2000-09-11,19.922121047973633,19.430458068847656,19.469791412353516,19.784456253051758,4664668
2000-09-12,19.823789596557617,19.33212661743164,19.548458099365234,19.784456253051758,4704393
2000-09-13,19.902454376220703,19.627124786376953,19.804122924804688,19.804122924804688,5041579
2000-09-14,20.256450653076172,20.079452514648438,20.138452529907227,20.138452529907227,8179854
2000-09-15,21.180774688720703,20.040119171142578,20.453115463256836,20.118785858154297,16632063
2000-09-18,20.453115463256836,19.863121032714844,20.29578399658203,20.256450653076172,7687900
2000-09-19,20.413782119750977,19.3714599609375,20.413782119750977,19.70578956604004,9907415
2000-09-20,20.099119186401367,18.565134048461914,19.823789596557617,19.98111915588379,16404518
2000-09-21,19.843454360961914,19.273128509521484,19.35179328918457,19.587791442871094,7242344
2000-09-22,20.68911361694336,19.253461837768555,19.7451229095459,20.61044692993164,12751407
2000-09-25,21.397104263305664,20.728445053100586,20.767778396606445,21.00377655029297,8637804
2000-09-26,21.475770950317383,20.96444320678711,21.121774673461914,21.121774673461914,5933008
2000-09-27,22.026432037353516,20.98410987854004,21.180774688720703,21.652769088745117,9919491
2000-09-28,22.931089401245117,21.711767196655273,21.86910057067871,22.49842643737793,10719712
2000-09-29,22.53775978088379,21.593769073486328,22.341094970703125,21.82976722717285,5851651
2000-10-02,21.947765350341797,21.23977279663086,21.672435760498047,21.475770950317383,6009916
2000-10-03,22.8524227142334,21.53476905822754,21.633102416992188,22.22309684753418,5761078
2000-10-04,22.655757904052734,22.085430145263672,22.262428283691406,22.20343017578125,5348574
2000-10-05,22.950754165649414,22.105098724365234,22.12476348876953,22.891756057739258,5243382
2000-10-06,22.950754165649414,22.478759765625,22.931089401245117,22.655757904052734,5167428
2000-10-09,22.911422729492188,21.86910057067871,22.57709312438965,22.046098709106445,4289664
2000-10-10,22.773757934570312,21.987098693847656,22.12476348876953,22.596759796142578,5977818
2000-10-11,22.931089401245117,22.321428298950195,22.49842643737793,22.49842643737793,7166390
2000-10-12,22.596759796142578,21.22010612487793,22.45909309387207,21.397104263305664,7409507
2000-10-13,22.085430145263672,21.27910614013672,21.318439483642578,21.928098678588867,5623471
2000-10-16,22.754091262817383,21.88876724243164,21.967432022094727,22.675424575805664,5026960
2000-10-17,22.793424606323242,21.928098678588867,22.754091262817383,21.928098678588867,4155871
2000-10-18,22.14443016052246,21.338106155395508,21.88876724243164,21.515104293823242,8593630
2000-10-19,21.751100540161133,20.138452529907227,21.161108016967773,20.138452529907227,8704542
2000-10-20,21.141441345214844,18.840465545654297,19.39112663269043,20.453115463256836,54523993
2000-10-23,20.767778396606445,19.823789596557617,20.6497802734375,19.98111915588379,16488100
2000-10-24,20.374448776245117,19.941787719726562,20.138452529907227,20.354782104492188,11852669
2000-10-25,20.57111358642578,19.98111915588379,20.394115447998047,20.138452529907227,10445133
2000-10-26,21.161108016967773,20.256450653076172,20.29578399658203,20.92510986328125,6841916
2000-10-27,21.23977279663086,20.6497802734375,21.082441329956055,21.161108016967773,5466796
2000-10-30,22.026432037353516,21.22010612487793,21.23977279663086,21.672435760498047,5975593
2000-10-31,22.065765380859375,21.200441360473633,21.711767196655273,21.967432022094727,7522326
2000-11-01,21.928098678588867,21.377439498901367,21.770767211914062,21.593769073486328,4221337
2000-11-02,21.88876724243164,21.397104263305664,21.672435760498047,21.633102416992188,2740707
2000-11-03,21.652769088745117,20.63011360168457,21.475770950317383,21.121774673461914,4449200
2000-11-06,22.026432037353516,21.25943946838379,21.29877281188965,21.967432022094727,3990932
2000-11-07,21.947765350341797,21.23977279663086,21.947765350341797,21.416772842407227,3379803
2000-11-08,21.53476905822754,21.121774673461914,21.416772842407227,21.29877281188965,4841683
2000-11-09,21.613435745239258,21.023441314697266,21.377439498901367,21.377439498901367,3853007
2000-11-10,21.515104293823242,20.512115478515625,21.338106155395508,20.826778411865234,4398988
2000-11-13,21.00377655029297,20.55144691467285,20.61044692993164,20.787445068359375,3917521
2000-11-14,21.357772827148438,20.826778411865234,20.826778411865234,21.180774688720703,4207990
2000-11-15,21.338106155395508,20.98410987854004,21.161108016967773,21.102108001708984,4348457
2000-11-16,21.672435760498047,21.121774673461914,21.25943946838379,21.5741024017334,3991250
2000-11-17,22.085430145263672,21.5741024017334,21.692102432250977,21.82976722717285,4199409
2000-11-20,22.026432037353516,21.456104278564453,21.84943389892578,21.711767196655273,4068158
2000-11-21,22.55742645263672,21.731435775756836,21.947765350341797,22.026432037353516,7431117
2000-11-22,22.262428283691406,21.692102432250977,21.86910057067871,22.085430145263672,5952076
2000-11-24,22.636091232299805,22.026432037353516,22.026432037353516,22.636091232299805,2516340
2000-11-27,22.891756057739258,21.790433883666992,22.891756057739258,22.006765365600586,6649965
2000-11-28,22.006765365600586,21.456104278564453,22.006765365600586,21.515104293823242,5699425
2000-11-29,21.987098693847656,21.751100540161133,21.751100540161133,21.82976722717285,5098783
2000-11-30,22.57709312438965,21.672435760498047,21.790433883666992,22.28209686279297,7184505
2000-12-01,22.636091232299805,22.026432037353516,22.14443016052246,22.18376350402832,6554625
2000-12-04,22.931089401245117,21.928098678588867,22.18376350402832,22.83275604248047,10498841
2000-12-05,23.875078201293945,23.12775230407715,23.206418991088867,23.875078201293945,11460821
2000-12-06,24.288074493408203,23.639080047607422,23.894744873046875,23.71774673461914,8797975
2000-12-07,23.73741340637207,23.42275047302246,23.501415252685547,23.69808006286621,6502188
2000-12-08,24.248741149902344,23.48175048828125,23.914411544799805,23.540748596191406,9075732
2000-12-11,23.658748626708984,22.636091232299805,23.560415267944336,22.734424591064453,8501786
2000-12-12,23.580081939697266,22.734424591064453,22.8524227142334,23.12775230407715,9234632
2000-12-13,23.580081939697266,22.53775978088379,23.40308380126953,22.53775978088379,6453565
2000-12-14,22.970422744750977,22.026432037353516,22.57709312438965,22.40009307861328,4812763
2000-12-15,23.10808753967285,22.262428283691406,22.262428283691406,22.40009307861328,8663864
2000-12-18,23.48175048828125,22.51809310913086,22.675424575805664,23.226085662841797,5101961
2000-12-19,23.560415267944336,22.950754165649414,23.285085678100586,23.521081924438477,6552718
2000-12-20,23.44241714477539,22.891756057739258,22.970422744750977,23.068754196166992,7112046
2000-12-21,23.619415283203125,22.773757934570312,22.931089401245117,23.599748611450195,5796036
2000-12-22,24.07174301147461,23.521081924438477,23.521081924438477,23.914411544799805,6790750
2000-12-26,24.622404098510742,23.69808006286621,23.914411544799805,24.445405960083008,4664351
2000-12-27,25.094398498535156,23.914411544799805,24.36673927307129,25.094398498535156,4339877
2000-12-28,24.897733688354492,24.543737411499023,24.897733688354492,24.760068893432617,6341381
2000-12-29,25.01573371887207,24.622404098510742,24.858402252197266,24.740402221679688,4268372
2001-01-02,24.465072631835938,23.46208381652832,24.465072631835938,23.67841339111328,5387346
2001-01-03,23.99307632446289,23.029420852661133,23.521081924438477,23.639080047607422,7914491
2001-01-04,23.99307632446289,22.872089385986328,23.953744888305664,23.14742088317871,7748282
2001-01-05,23.285085678100586,22.360761642456055,23.285085678100586,22.380428314208984,6629308
2001-01-08,23.10808753967285,22.40009307861328,22.45909309387207,22.773757934570312,6004195
2001-01-09,23.186752319335938,22.105098724365234,23.14742088317871,22.22309684753418,6388416
2001-01-10,22.872089385986328,21.741268157958984,22.105098724365234,22.734424591064453,6035975
2001-01-11,23.304750442504883,22.911422729492188,22.990087509155273,23.245752334594727,5776651
2001-01-12,23.245752334594727,21.86910057067871,23.245752334594727,22.24276351928711,7496266
2001-01-16,22.655757904052734,21.810100555419922,22.341094970703125,22.321428298950195,7352939
2001-01-17,23.088420867919922,22.53775978088379,22.773757934570312,22.695091247558594,7469571
