Date,High_APH,Low_APH,Open_APH,Close_APH,Volume_APH
2000-02-22,2.25,2.162108898162842,2.240233898162842,2.228516101837158,3017600
2000-02-23,2.273437976837158,2.140625,2.244141101837158,2.265625,2908800
2000-02-24,2.335937976837158,2.269531011581421,2.273437976837158,2.310547113418579,2489600
2000-02-25,2.394531011581421,2.294922113418579,2.3125,2.310547113418579,3660800
2000-02-28,2.34375,2.283202886581421,2.320312976837158,2.34375,3929600
2000-02-29,2.539062976837158,2.34375,2.34375,2.498047113418579,4016000
2000-03-01,2.671875,2.486327886581421,2.5,2.671875,4195200
2000-03-02,2.664062976837158,2.542968988418579,2.664062976837158,2.570312976837158,3702400
2000-03-03,2.640625,2.5625,2.59375,2.564452886581421,1468800
2000-03-06,2.621093988418579,2.550781011581421,2.566406011581421,2.578125,3625600
2000-03-07,2.597656011581421,2.4375,2.578125,2.455077886581421,1539200
2000-03-08,2.439452886581421,2.292968988418579,2.421875,2.378906011581421,2928000
2000-03-09,2.414062976837158,2.351562976837158,2.371093988418579,2.402343988418579,1244800
2000-03-10,2.75,2.613281011581421,2.648437976837158,2.691406011581421,12816000
2000-03-13,2.664062976837158,2.574218988418579,2.617187976837158,2.601562976837158,3014400
2000-03-14,2.671875,2.509766101837158,2.621093988418579,2.523437976837158,2569600
2000-03-15,2.810547113418579,2.601562976837158,2.6875,2.691406011581421,12323200
2000-03-16,2.773437976837158,2.662108898162842,2.707031011581421,2.761718988418579,3283200
2000-03-17,2.96875,2.71875,2.742187976837158,2.966797113418579,6848000
2000-03-20,2.984375,2.898437976837158,2.966797113418579,2.908202886581421,4560000
2000-03-21,2.9375,2.853516101837158,2.900391101837158,2.898437976837158,3971200
2000-03-22,2.953125,2.90625,2.90625,2.931641101837158,1465600
2000-03-23,3.074218988418579,2.9375,2.9375,3.066406011581421,2624000
2000-03-24,3.242187976837158,3.015625,3.058593988418579,3.015625,6700800
2000-03-27,3.257812976837158,2.972656011581421,2.984375,3.228516101837158,4716800
2000-03-28,3.222656011581421,3.097656011581421,3.222656011581421,3.121093988418579,2576000
2000-03-29,3.205077886581421,3.007812976837158,3.148437976837158,3.011718988418579,3193600
2000-03-30,3.048827886581421,2.980468988418579,3.007812976837158,3.011718988418579,4361600
2000-03-31,3.208983898162842,3.025391101837158,3.039062976837158,3.195312976837158,4569600
2000-04-03,3.179687976837158,3.134766101837158,3.179687976837158,3.146483898162842,4224000
2000-04-04,3.1875,2.828125,3.128906011581421,3.15625,6582400
2000-04-05,3.25,3.113281011581421,3.148437976837158,3.25,3174400
2000-04-06,3.46875,3.277343988418579,3.3125,3.453125,5251200
2000-04-07,3.757812976837158,3.457031011581421,3.507812976837158,3.707031011581421,6723200
2000-04-10,3.75,3.605468988418579,3.75,3.667968988418579,5603200
2000-04-11,3.667968988418579,3.460937976837158,3.59375,3.664062976837158,3990400
2000-04-12,3.734375,3.546875,3.666016101837158,3.601562976837158,7296000
2000-04-13,3.585937976837158,3.363281011581421,3.554687976837158,3.542968988418579,7564800
2000-04-14,3.46875,2.875,3.46875,2.894531011581421,5744000
2000-04-17,3.125,2.90625,2.921875,3.03125,8134400
2000-04-18,3.5625,3.09375,3.09375,3.507812976837158,7123200
2000-04-19,3.671875,3.515625,3.65625,3.603516101837158,3523200
2000-04-20,3.626952886581421,3.470702886581421,3.599608898162842,3.53125,2512000
2000-04-24,3.505858898162842,3.390625,3.484375,3.441406011581421,2736000
2000-04-25,3.783202886581421,3.558593988418579,3.59375,3.75,7030400
2000-04-26,3.96875,3.625,3.75,3.636718988418579,4273600
2000-04-27,3.90625,3.535156011581421,3.574218988418579,3.75,5209600
2000-04-28,4.0,3.710937976837158,3.75,3.984375,3748800
2000-05-01,3.890625,3.578125,3.890625,3.738281011581421,6798400
2000-05-02,3.835937976837158,3.597656011581421,3.699218988418579,3.6875,3171200
2000-05-03,3.609375,3.164062976837158,3.609375,3.226562976837158,4315200
2000-05-04,3.433593988418579,3.234375,3.3125,3.421875,2840000
2000-05-05,3.683593988418579,3.40625,3.40625,3.683593988418579,3550400
2000-05-08,3.875,3.683593988418579,3.683593988418579,3.734375,3292800
2000-05-09,3.75,3.179687976837158,3.703125,3.359375,4084800
2000-05-10,3.328125,2.90625,3.328125,2.976562976837158,4390400
2000-05-11,3.175781011581421,2.984375,2.992187976837158,3.160156011581421,3449600
2000-05-12,3.371093988418579,3.21875,3.25,3.230468988418579,5636800
2000-05-15,3.171875,3.03125,3.117187976837158,3.136718988418579,4038400
2000-05-16,3.296875,3.046875,3.195312976837158,3.070312976837158,8649600
2000-05-17,3.070312976837158,2.96875,3.046875,3.066406011581421,55344000
2000-05-18,3.277343988418579,3.0625,3.109375,3.226562976837158,36171200
2000-05-19,3.203125,3.074218988418579,3.203125,3.089843988418579,8577600
2000-05-22,3.132812976837158,2.84375,3.101562976837158,2.953125,14403200
2000-05-23,3.039062976837158,2.90625,2.96875,2.90625,9488000
2000-05-24,2.921875,2.699218988418579,2.90625,2.8125,7073600
2000-05-25,2.910156011581421,2.765625,2.808593988418579,2.78125,4281600
2000-05-26,2.855468988418579,2.710937976837158,2.828125,2.800781011581421,2715200
2000-05-30,3.007812976837158,2.785156011581421,2.785156011581421,3.0,3937600
2000-05-31,3.0,2.796875,2.953125,2.859375,5224000
2000-06-01,3.09375,2.90625,2.90625,3.074218988418579,6265600
2000-06-02,3.3125,3.039062976837158,3.3125,3.191406011581421,8368000
2000-06-05,3.175781011581421,3.054687976837158,3.175781011581421,3.070312976837158,5651200
2000-06-06,3.1875,3.0625,3.082031011581421,3.097656011581421,3408000
2000-06-07,3.167968988418579,3.097656011581421,3.097656011581421,3.132812976837158,2752000
2000-06-08,3.175781011581421,3.09375,3.136718988418579,3.128906011581421,1638400
2000-06-09,3.230468988418579,3.144531011581421,3.179687976837158,3.226562976837158,2057600
2000-06-12,3.308593988418579,3.082031011581421,3.230468988418579,3.113281011581421,2966400
2000-06-13,3.226562976837158,2.9375,3.226562976837158,3.105468988418579,4310400
2000-06-14,3.199218988418579,3.054687976837158,3.105468988418579,3.0625,2145600
2000-06-15,3.601562976837158,3.292968988418579,3.429687976837158,3.539062976837158,13643200
2000-06-16,3.734375,3.507812976837158,3.601562976837158,3.589843988418579,4888000
2000-06-19,3.671875,3.515625,3.609375,3.667968988418579,5350400
2000-06-20,3.738281011581421,3.53125,3.609375,3.664062976837158,4862400
2000-06-21,3.972656011581421,3.65625,3.664062976837158,3.914062976837158,3843200
2000-06-22,3.945312976837158,3.816406011581421,3.914062976837158,3.90625,4304000
2000-06-23,3.933593988418579,3.851562976837158,3.90625,3.875,5420800
2000-06-26,3.921875,3.804687976837158,3.890625,3.84375,5440000
2000-06-27,3.90625,3.664062976837158,3.859375,3.695312976837158,5355200
2000-06-28,4.0625,3.671875,3.71875,3.945312976837158,6262400
2000-06-29,3.960937976837158,3.792968988418579,3.949218988418579,3.804687976837158,6304000
2000-06-30,4.15625,3.71875,3.804687976837158,4.130858898162842,10940800
2000-07-03,4.25,4.121094226837158,4.136719226837158,4.234375,3564800
2000-07-05,4.34375,4.101562976837158,4.242187976837158,4.144530773162842,9233600
2000-07-06,4.1875,3.976562976837158,4.136719226837158,4.101562976837158,5974400
2000-07-07,4.304687976837158,4.117187976837158,4.164062976837158,4.28125,4294400
2000-07-10,4.328125,4.234375,4.285155773162842,4.273437976837158,3388800
2000-07-11,4.359375,4.191405773162842,4.273437976837158,4.257812976837158,4974400
2000-07-12,4.398437976837158,4.234375,4.246094226837158,4.375,3164800
2000-07-13,4.375,4.15625,4.375,4.265625,4672000
2000-07-14,4.296875,4.1875,4.296875,4.242187976837158,2262400
2000-07-17,4.3125,4.15625,4.15625,4.285155773162842,2614400
2000-07-18,4.359375,4.085937976837158,4.320312976837158,4.09375,4700800
2000-07-19,4.292969226837158,3.945312976837158,4.054687976837158,4.222655773162842,5348800
2000-07-20,4.371094226837158,4.09375,4.257812976837158,4.125,5014400
2000-07-21,4.117187976837158,3.8125,4.109375,4.015625,3099200
2000-07-24,4.207030773162842,4.011719226837158,4.015625,4.046875,1897600
2000-07-25,4.101562976837158,3.953125,4.070312976837158,3.980468988418579,2792000
2000-07-26,4.011719226837158,3.839843988418579,4.011719226837158,3.875,3252800
2000-07-27,3.71875,3.4375,3.71875,3.472656011581421,10814400
2000-07-28,3.625,3.023437976837158,3.457031011581421,3.511718988418579,13030400
2000-07-31,3.316406011581421,3.09375,3.28125,3.277343988418579,6976000
2000-08-01,3.398437976837158,3.234375,3.328125,3.335937976837158,4342400
2000-08-02,3.421875,3.25,3.273437976837158,3.339843988418579,5612800
2000-08-03,3.25,3.171875,3.25,3.203125,5673600
2000-08-04,3.40625,3.234375,3.25,3.367187976837158,7214400
2000-08-07,3.671875,3.40625,3.40625,3.523437976837158,5272000
2000-08-08,3.671875,3.507812976837158,3.671875,3.558593988418579,4024000
2000-08-09,3.734375,3.582031011581421,3.59375,3.589843988418579,3832000
2000-08-10,3.679687976837158,3.574218988418579,3.574218988418579,3.59375,2704000
2000-08-11,3.632812976837158,3.492187976837158,3.5625,3.503906011581421,1832000
2000-08-14,3.582031011581421,3.453125,3.46875,3.5625,1403200
2000-08-15,3.726562976837158,3.59375,3.59375,3.683593988418579,1211200
2000-08-16,3.96875,3.738281011581421,3.761718988418579,3.785156011581421,4992000
2000-08-17,3.914062976837158,3.71875,3.742187976837158,3.855468988418579,3321600
2000-08-18,3.921875,3.820312976837158,3.867187976837158,3.882812976837158,1592000
2000-08-21,3.992187976837158,3.929687976837158,3.929687976837158,3.972656011581421,1940800
2000-08-22,4.074219226837158,3.847656011581421,3.984375,3.875,3729600
2000-08-23,3.957031011581421,3.847656011581421,3.875,3.875,2443200
2000-08-24,3.929687976837158,3.867187976837158,3.882812976837158,3.882812976837158,2660800
2000-08-25,3.902343988418579,3.828125,3.890625,3.855468988418579,2036800
2000-08-28,3.875,3.792968988418579,3.828125,3.820312976837158,1070400
2000-08-29,3.898437976837158,3.828125,3.875,3.898437976837158,1496000
2000-08-30,4.203125,3.953125,3.953125,4.09375,6081600
2000-08-31,4.210937976837158,4.0,4.140625,4.0,3217600
2000-09-01,4.296875,4.03125,4.03125,4.160155773162842,4528000
2000-09-05,4.273437976837158,4.105469226837158,4.1875,4.152344226837158,2812800
2000-09-06,4.203125,4.054687976837158,4.15625,4.066405773162842,2195200
2000-09-07,4.125,4.007812976837158,4.074219226837158,4.0625,2694400
2000-09-08,4.070312976837158,3.9375,4.0625,3.949218988418579,1352000
2000-09-11,4.136719226837158,3.929687976837158,3.960937976837158,4.0625,2776000
2000-09-12,4.109375,3.96875,4.09375,3.972656011581421,2774400
2000-09-13,3.929687976837158,3.816406011581421,3.925781011581421,3.859375,2204800
2000-09-14,3.96875,3.859375,3.859375,3.875,2158400
2000-09-15,3.882812976837158,3.75,3.882812976837158,3.753906011581421,1097600
2000-09-18,3.792968988418579,3.578125,3.71875,3.613281011581421,3046400
2000-09-19,3.738281011581421,3.625,3.648437976837158,3.679687976837158,2411200
2000-09-20,3.671875,3.550781011581421,3.671875,3.605468988418579,1779200
2000-09-21,3.609375,3.542968988418579,3.585937976837158,3.578125,2347200
2000-09-22,3.5625,3.449218988418579,3.53125,3.476562976837158,1948800
2000-09-25,3.5625,3.363281011581421,3.5,3.433593988418579,4049600
2000-09-26,3.507812976837158,3.375,3.414062976837158,3.414062976837158,2921600
2000-09-27,3.5,3.34375,3.46875,3.34375,2747200
2000-09-28,3.46875,3.359375,3.410156011581421,3.449218988418579,2947200
2000-09-29,3.597656011581421,3.515625,3.53125,3.558593988418579,3664000
2000-10-02,3.625,3.46875,3.625,3.542968988418579,2320000
2000-10-03,3.574218988418579,3.457031011581421,3.574218988418579,3.476562976837158,3302400
2000-10-04,3.605468988418579,3.398437976837158,3.476562976837158,3.578125,3689600
2000-10-05,3.611327886581421,3.527343988418579,3.59375,3.546875,2473600
2000-10-06,3.578125,3.445312976837158,3.546875,3.5,1340800
2000-10-09,3.523437976837158,3.398437976837158,3.523437976837158,3.480468988418579,1569600
2000-10-10,3.460937976837158,3.3125,3.4375,3.316406011581421,3256000
2000-10-11,3.507812976837158,3.125,3.21875,3.5,5529600
2000-10-12,3.597656011581421,3.1875,3.5,3.257812976837158,2555200
2000-10-13,3.648437976837158,3.1875,3.25,3.636718988418579,3060800
2000-10-16,3.75,3.515625,3.746093988418579,3.679687976837158,2897600
2000-10-17,3.957031011581421,3.609375,3.835937976837158,3.65625,6184000
2000-10-18,3.769531011581421,3.492187976837158,3.570312976837158,3.574218988418579,4988800
2000-10-19,4.109375,3.734375,3.78125,4.070312976837158,5782400
2000-10-20,4.183594226837158,4.03125,4.132812976837158,4.066405773162842,3169600
2000-10-23,4.265625,4.054687976837158,4.089844226837158,4.226562976837158,2574400
2000-10-24,4.234375,4.082030773162842,4.1875,4.140625,3432000
2000-10-25,4.042969226837158,3.886718988418579,4.039062976837158,3.90625,2700800
2000-10-26,3.953125,3.769531011581421,3.890625,3.953125,2456000
2000-10-27,4.007812976837158,3.90625,3.953125,3.925781011581421,1680000
2000-10-30,3.96875,3.789062976837158,3.894531011581421,3.96875,1627200
2000-10-31,4.058594226837158,3.953125,3.953125,4.015625,3331200
2000-11-01,4.046875,3.988281011581421,4.039062976837158,4.035155773162842,1582400
2000-11-02,4.0625,4.015625,4.0625,4.058594226837158,1310400
2000-11-03,4.101562976837158,4.027344226837158,4.058594226837158,4.0625,1187200
2000-11-06,4.0625,3.980468988418579,4.0625,4.007812976837158,1600000
2000-11-07,4.007812976837158,3.960937976837158,3.992187976837158,3.972656011581421,1430400
2000-11-08,4.03125,3.964843988418579,3.964843988418579,4.007812976837158,1089600
2000-11-09,4.007812976837158,3.859375,3.984375,3.898437976837158,2043200
2000-11-10,3.820312976837158,3.707031011581421,3.8125,3.773437976837158,1200000
2000-11-13,3.75,3.5625,3.71875,3.738281011581421,1832000
2000-11-14,3.875,3.761718988418579,3.796875,3.875,1150400
2000-11-15,4.058594226837158,3.851562976837158,3.914062976837158,4.039062976837158,1572800
2000-11-16,4.050780773162842,3.9375,4.039062976837158,3.957031011581421,1707200
2000-11-17,3.96875,3.847656011581421,3.945312976837158,3.949218988418579,732800
2000-11-20,3.921875,3.660156011581421,3.917968988418579,3.683593988418579,2355200
2000-11-21,3.78125,3.625,3.636718988418579,3.753906011581421,1992000
2000-11-22,3.746093988418579,3.65625,3.714843988418579,3.71875,1465600
2000-11-24,3.710937976837158,3.289062976837158,3.710937976837158,3.289062976837158,6172800
2000-11-27,3.765625,3.476562976837158,3.546875,3.765625,8190400
2000-11-28,3.726562976837158,3.484375,3.71875,3.511718988418579,4947200
2000-11-29,3.59375,3.480468988418579,3.480468988418579,3.578125,2784000
2000-11-30,3.5625,2.980468988418579,3.5625,3.335937976837158,8676800
2000-12-01,3.46875,3.296875,3.375,3.402343988418579,4214400
2000-12-04,3.421875,3.25,3.417968988418579,3.292968988418579,3128000
2000-12-05,3.398437976837158,3.316406011581421,3.324218988418579,3.375,4993600
2000-12-06,3.519531011581421,3.347656011581421,3.421875,3.378906011581421,2568000
2000-12-07,3.425781011581421,3.292968988418579,3.34375,3.417968988418579,1388800
2000-12-08,3.621093988418579,3.476562976837158,3.492187976837158,3.550781011581421,2702400
2000-12-11,3.761718988418579,3.597656011581421,3.597656011581421,3.6875,3179200
2000-12-12,3.679687976837158,3.511718988418579,3.679687976837158,3.515625,1148800
2000-12-13,3.585937976837158,3.425781011581421,3.546875,3.425781011581421,2169600
2000-12-14,3.457031011581421,3.277343988418579,3.429687976837158,3.3125,2198400
2000-12-15,3.25,2.75,3.25,2.773437976837158,16217600
2000-12-18,2.902343988418579,2.441406011581421,2.859375,2.679687976837158,17283200
2000-12-19,2.742187976837158,2.417968988418579,2.703125,2.484375,12553600
2000-12-20,2.453125,2.0,2.445312976837158,2.121093988418579,41169600
2000-12-21,2.21875,2.054687976837158,2.132812976837158,2.089843988418579,19312000
2000-12-22,2.308593988418579,2.078125,2.132812976837158,2.144531011581421,11094400
2000-12-26,2.21875,2.113281011581421,2.160156011581421,2.125,6891200
2000-12-27,2.25,2.132812976837158,2.15625,2.140625,10624000
2000-12-28,2.242187976837158,2.140625,2.140625,2.222656011581421,9676800
2000-12-29,2.453125,2.253906011581421,2.261718988418579,2.449218988418579,10728000
2001-01-02,2.429687976837158,2.320312976837158,2.417968988418579,2.394531011581421,14462400
2001-01-03,2.542968988418579,2.28125,2.339843988418579,2.457031011581421,8404800
2001-01-04,2.601562976837158,2.4375,2.460937976837158,2.5625,6955200
2001-01-05,2.609375,2.347656011581421,2.585937976837158,2.347656011581421,4568000
2001-01-08,2.46875,2.332031011581421,2.421875,2.445312976837158,4462400
2001-01-09,2.441406011581421,2.394531011581421,2.441406011581421,2.414062976837158,2502400
2001-01-10,2.585937976837158,2.367187976837158,2.398437976837158,2.570312976837158,5904000
2001-01-11,2.765625,2.527343988418579,2.554687976837158,2.746093988418579,8505600
2001-01-12,2.882812976837158,2.742187976837158,2.789062976837158,2.832031011581421,5428800
2001-01-16,2.914062976837158,2.765625,2.835937976837158,2.90625,5190400
2001-01-17,3.078125,2.960937976837158,2.960937976837158,2.980468988418579,7502400
2001-01-18,3.058593988418579,2.929687976837158,3.023437976837158,3.039062976837158,6748800
2001-01-19,3.171875,3.117187976837158,3.171875,3.117187976837158,4028800
2001-01-22,3.121093988418579,2.976562976837158,3.121093988418579,3.011718988418579,5024000
2001-01-23,3.054687976837158,2.890625,3.011718988418579,2.9375,8718400
2001-01-24,3.078125,2.914062976837158,2.914062976837158,3.003906011581421,4729600
2001-01-25,3.0,2.929687976837158,3.0,2.949218988418579,2660800
2001-01-26,2.953125,2.855468988418579,2.867187976837158,2.9375,2649600
2001-01-29,2.9774999618530273,2.903125047683716,2.921875,2.953125,2977600
2001-01-30,3.0374999046325684,2.950000047683716,2.9593749046325684,3.0331249237060547,2785600
2001-01-31,3.0999999046325684,3.012500047683716,3.043750047683716,3.0250000953674316,2728000
2001-02-01,3.078125,3.034374952316284,3.0562500953674316,3.065624952316284,3062400
2001-02-02,3.0625,2.911875009536743,3.046875,2.9124999046325684,3499200
2001-02-05,2.815000057220459,2.703125,2.8125,2.765000104904175,5198400
2001-02-06,2.887500047683716,2.7406249046325684,2.7643749713897705,2.8531250953674316,3329600
2001-02-07,2.840625047683716,2.703125,2.8031249046325684,2.739375114440918,3396800
2001-02-08,2.713124990463257,2.594374895095825,2.6875,2.6187500953674316,4192000
2001-02-09,2.622499942779541,2.5,2.622499942779541,2.533750057220459,3964800
2001-02-12,2.5218749046325684,2.471874952316284,2.5,2.5218749046325684,4947200
2001-02-13,2.5843749046325684,2.523750066757202,2.5374999046325684,2.5374999046325684,2664000
2001-02-14,2.575000047683716,2.442500114440918,2.5625,2.496875047683716,4096000
2001-02-15,2.8218750953674316,2.53125,2.53125,2.703125,6248000
2001-02-16,2.609375,2.5,2.546875,2.568125009536743,5217600
2001-02-20,2.5999999046325684,2.4375,2.59375,2.438124895095825,4812800
2001-02-21,2.484375,2.375,2.375,2.4124999046325684,4352000
2001-02-22,2.4937500953674316,2.3375000953674316,2.409374952316284,2.4200000762939453,3708800
2001-02-23,2.393749952316284,2.2281250953674316,2.390625,2.3812499046325684,4452800
2001-02-26,2.65625,2.4000000953674316,2.4156250953674316,2.5875000953674316,6129600
2001-02-27,2.53125,2.28125,2.53125,2.3187499046325684,6000000
2001-02-28,2.3125,2.221874952316284,2.3031249046325684,2.231250047683716,4763200
2001-03-01,2.231874942779541,2.1875,2.231250047683716,2.21875,2915200
2001-03-02,2.4124999046325684,2.0999999046325684,2.15625,2.2881250381469727,12544000
2001-03-05,2.34375,2.265625,2.2850000858306885,2.2906250953674316,4376000
2001-03-06,2.4468750953674316,2.3125,2.3125,2.4206249713897705,7360000
2001-03-07,2.453125,2.40625,2.424999952316284,2.450000047683716,4755200
2001-03-08,2.46875,2.3993749618530273,2.424999952316284,2.434999942779541,3739200
2001-03-09,2.416249990463257,2.262500047683716,2.416249990463257,2.315624952316284,3177600
2001-03-12,2.206249952316284,2.128124952316284,2.206249952316284,2.140625,5656000
2001-03-13,2.1875,2.088749885559082,2.1656250953674316,2.143125057220459,4809600
2001-03-14,2.1624999046325684,2.059375047683716,2.09375,2.09375,5342400
2001-03-15,2.1343750953674316,2.0625,2.1343750953674316,2.078125,3302400
2001-03-16,2.09375,1.896875023841858,2.0875000953674316,1.896875023841858,7441600
2001-03-19,2.0218749046325684,1.7687499523162842,1.896875023841858,1.990625023841858,14408000
2001-03-20,1.9874999523162842,1.931249976158142,1.9812500476837158,1.9793750047683716,6300800
2001-03-21,2.0062499046325684,1.9375,2.0062499046325684,1.962499976158142,4804800
2001-03-22,1.953125,1.890625,1.943750023841858,1.9431250095367432,7001600
2001-03-23,2.1343750953674316,1.9718749523162842,1.9718749523162842,2.1187500953674316,6889600
2001-03-26,2.140625,2.0737500190734863,2.125,2.0743749141693115,5779200
2001-03-27,2.0999999046325684,2.0625,2.0843749046325684,2.0999999046325684,3044800
2001-03-28,2.090625047683716,1.9356249570846558,2.0843749046325684,1.9356249570846558,5353600
2001-03-29,1.959375023841858,1.875,1.90625,1.8875000476837158,10027200
2001-03-30,1.975000023841858,1.868749976158142,1.875,1.96875,12350400
2001-04-02,1.96875,1.931249976158142,1.96875,1.9375,3939200
2001-04-03,1.90625,1.84375,1.90625,1.8562500476837158,8000000
2001-04-04,1.9031250476837158,1.8193750381469727,1.8406250476837158,1.871250033378601,4814400
2001-04-05,2.0,1.912500023841858,1.928125023841858,2.0,4134400
2001-04-06,1.9874999523162842,1.865625023841858,1.9874999523162842,1.9249999523162842,2841600
2001-04-09,2.055000066757202,1.931249976158142,1.9500000476837158,2.007499933242798,6316800
2001-04-10,2.206249952316284,2.059375047683716,2.0625,2.181874990463257,4118400
2001-04-11,2.40625,2.234375,2.234375,2.309375047683716,7443200
2001-04-12,2.4124999046325684,2.234375,2.2562499046325684,2.40625,3924800
2001-04-16,2.375,2.237499952316284,2.375,2.3031249046325684,6012800
2001-04-17,2.3375000953674316,2.2437500953674316,2.2874999046325684,2.315624952316284,5259200
2001-04-18,2.53125,2.4281249046325684,2.46875,2.5093750953674316,6355200
2001-04-19,2.75,2.46875,2.4937500953674316,2.75,6635200
2001-04-20,2.734375,2.628124952316284,2.734375,2.6318750381469727,2363200
2001-04-23,2.5562500953674316,2.515625,2.53125,2.533750057220459,2697600
2001-04-24,2.536875009536743,2.458125114440918,2.533750057220459,2.458125114440918,3134400
2001-04-25,2.551875114440918,2.375,2.421875,2.53125,4068800
2001-04-26,2.643749952316284,2.5218749046325684,2.5625,2.640625,3521600
2001-04-27,2.71875,2.65625,2.6875,2.6781249046325684,3252800
2001-04-30,2.7093749046325684,2.6312499046325684,2.6781249046325684,2.6312499046325684,6916800
2001-05-01,2.6937499046325684,2.621875047683716,2.6312499046325684,2.690000057220459,2566400
2001-05-02,2.9593749046325684,2.734375,2.734375,2.840625047683716,8676800
2001-05-03,2.9043750762939453,2.778125047683716,2.8031249046325684,2.862499952316284,9998400
2001-05-04,2.953125,2.78125,2.8125,2.9375,7888000
2001-05-07,2.9375,2.875,2.90625,2.916249990463257,4249600
2001-05-08,2.9375,2.903125047683716,2.9375,2.9375,2508800
2001-05-09,3.034374952316284,2.893749952316284,2.90625,2.9806249141693115,5393600
2001-05-10,3.0062499046325684,2.9393749237060547,3.0062499046325684,2.9600000381469727,3708800
2001-05-11,2.96875,2.930000066757202,2.9375,2.942500114440918,2099200
2001-05-14,2.956249952316284,2.903125047683716,2.909374952316284,2.950000047683716,2355200
2001-05-15,2.960624933242798,2.918750047683716,2.950000047683716,2.934375047683716,3017600
2001-05-16,2.9625000953674316,2.90625,2.909374952316284,2.947499990463257,4918400
2001-05-17,3.263124942779541,2.9625000953674316,2.9625000953674316,3.237499952316284,10699200
2001-05-18,3.304374933242798,3.206249952316284,3.268749952316284,3.299999952316284,4528000
2001-05-21,3.5331249237060547,3.3125,3.331249952316284,3.53125,5654400
2001-05-22,3.624375104904175,3.4906249046325684,3.5625,3.5250000953674316,6313600
2001-05-23,3.4912500381469727,3.3450000286102295,3.4906249046325684,3.3843750953674316,9089600
2001-05-24,3.385624885559082,3.253124952316284,3.385624885559082,3.3125,3937600
2001-05-25,3.3499999046325684,3.28125,3.3375000953674316,3.296875,2593600
2001-05-29,3.296875,3.1656250953674316,3.28125,3.166249990463257,3744000
2001-05-30,3.1581249237060547,3.030625104904175,3.09375,3.0374999046325684,9267200
2001-05-31,3.174999952316284,3.0625,3.0625,3.164375066757202,3680000
2001-06-01,3.2249999046325684,3.1449999809265137,3.21875,3.1500000953674316,3774400
2001-06-04,3.125,3.034374952316284,3.0875000953674316,3.0625,4547200
2001-06-05,3.1875,3.075000047683716,3.078125,3.171875,4902400
2001-06-06,3.2125000953674316,3.1312499046325684,3.168750047683716,3.200624942779541,2123200
2001-06-07,3.2249999046325684,3.1500000953674316,3.171875,3.195625066757202,2153600
