Date,High_PSX,Low_PSX,Open_PSX,Close_PSX,Volume_PSX
2012-06-25,33.689998626708984,32.7599983215332,33.689998626708984,32.869998931884766,3518600
2012-06-26,33.97999954223633,32.400001525878906,32.810001373291016,32.58000183105469,3274700
2012-06-27,33.400001525878906,31.420000076293945,32.61000061035156,31.889999389648438,3615600
2012-06-28,32.400001525878906,31.290000915527344,31.540000915527344,32.310001373291016,3115900
2012-06-29,33.380001068115234,32.650001525878906,32.779998779296875,33.2400016784668,4599500
2012-07-02,34.31999969482422,33.369998931884766,33.59000015258789,34.0,3868500
2012-07-03,34.630001068115234,33.83000183105469,34.02000045776367,34.2400016784668,3647400
2012-07-05,34.2400016784668,33.540000915527344,33.83000183105469,33.79999923706055,2711300
2012-07-06,33.68000030517578,32.91999816894531,33.400001525878906,33.369998931884766,1907800
2012-07-09,33.7599983215332,32.650001525878906,33.08000183105469,33.25,2264600
2012-07-10,33.470001220703125,32.5,33.470001220703125,32.68000030517578,2972900
2012-07-11,33.63999938964844,32.349998474121094,32.65999984741211,33.47999954223633,2583000
2012-07-12,33.189998626708984,32.54999923706055,33.150001525878906,33.0099983215332,3505600
2012-07-13,35.08000183105469,33.5099983215332,33.61000061035156,34.939998626708984,4801300
2012-07-16,36.119998931884766,34.560001373291016,34.689998626708984,36.099998474121094,4895700
2012-07-17,36.79999923706055,35.86000061035156,36.15999984741211,36.689998626708984,3604100
2012-07-18,37.66999816894531,36.59000015258789,36.650001525878906,37.099998474121094,2839200
2012-07-19,37.0,35.5,36.91999816894531,35.599998474121094,3758600
2012-07-20,35.439998626708984,34.90999984741211,35.18000030517578,35.31999969482422,3290000
2012-07-23,35.279998779296875,34.5,34.790000915527344,35.02000045776367,3245900
2012-07-24,35.41999816894531,34.61000061035156,35.25,35.22999954223633,2351600
2012-07-25,35.88999938964844,34.869998931884766,35.599998474121094,35.400001525878906,3551300
2012-07-26,36.060001373291016,35.59000015258789,35.7599983215332,35.959999084472656,2951300
2012-07-27,36.90999984741211,35.900001525878906,36.22999954223633,36.52000045776367,6158600
2012-07-30,37.650001525878906,36.83000183105469,36.86000061035156,37.650001525878906,2830300
2012-07-31,38.36000061035156,37.5099983215332,37.7400016784668,37.599998474121094,6958400
2012-08-01,40.18000030517578,37.779998779296875,39.08000183105469,38.27000045776367,6639700
2012-08-02,39.06999969482422,37.84000015258789,37.939998626708984,38.29999923706055,4434800
2012-08-03,39.849998474121094,38.599998474121094,38.599998474121094,39.66999816894531,4516000
2012-08-06,40.349998474121094,39.77000045776367,39.939998626708984,40.06999969482422,3405100
2012-08-07,40.83000183105469,39.59000015258789,40.38999938964844,39.77000045776367,4636800
2012-08-08,40.20000076293945,39.459999084472656,39.599998474121094,40.150001525878906,4002600
2012-08-09,40.599998474121094,39.880001068115234,39.900001525878906,40.31999969482422,2888200
2012-08-10,40.43000030517578,39.75,40.2599983215332,40.0,2107700
2012-08-13,40.349998474121094,39.77000045776367,39.86000061035156,40.150001525878906,2213500
2012-08-14,40.45000076293945,39.79999923706055,40.189998626708984,39.93000030517578,2533900
2012-08-15,40.65999984741211,39.93000030517578,40.540000915527344,40.36000061035156,4009400
2012-08-16,41.2599983215332,40.369998931884766,40.529998779296875,41.18000030517578,3862100
2012-08-17,42.93000030517578,41.470001220703125,41.619998931884766,42.77000045776367,5536300
2012-08-20,43.45000076293945,42.75,42.869998931884766,43.06999969482422,3809500
2012-08-21,43.380001068115234,41.4900016784668,43.380001068115234,41.54999923706055,4469400
2012-08-22,41.529998779296875,40.41999816894531,41.36000061035156,41.47999954223633,4384500
2012-08-23,41.630001068115234,41.04999923706055,41.47999954223633,41.33000183105469,1996300
2012-08-24,41.540000915527344,40.7400016784668,41.150001525878906,41.36000061035156,2562300
2012-08-27,42.38999938964844,40.970001220703125,41.43000030517578,41.06999969482422,3779200
2012-08-28,42.470001220703125,40.900001525878906,40.900001525878906,41.959999084472656,3770300
2012-08-29,42.38999938964844,41.650001525878906,41.900001525878906,41.97999954223633,2674300
2012-08-30,42.70000076293945,41.619998931884766,41.790000915527344,42.47999954223633,2523800
2012-08-31,43.0,41.099998474121094,42.70000076293945,42.0,5791200
2012-09-04,42.45000076293945,41.47999954223633,42.06999969482422,42.40999984741211,2620700
2012-09-05,42.58000183105469,41.43000030517578,42.4900016784668,41.7400016784668,2881800
2012-09-06,43.7400016784668,42.15999984741211,42.15999984741211,43.41999816894531,4222200
2012-09-07,44.310001373291016,43.36000061035156,43.47999954223633,44.2599983215332,3458100
2012-09-10,44.849998474121094,43.93000030517578,43.93000030517578,44.540000915527344,4417300
2012-09-11,46.099998474121094,44.459999084472656,44.63999938964844,45.59000015258789,6304700
2012-09-12,47.40999984741211,46.040000915527344,46.13999938964844,46.279998779296875,5269800
2012-09-13,46.849998474121094,45.369998931884766,46.29999923706055,46.63999938964844,5292000
2012-09-14,48.220001220703125,46.0099983215332,47.15999984741211,46.72999954223633,6718600
2012-09-17,46.970001220703125,46.0,46.16999816894531,46.13999938964844,4833400
2012-09-18,45.779998779296875,44.439998626708984,45.529998779296875,45.52000045776367,6108200
2012-09-19,46.599998474121094,45.5099983215332,45.529998779296875,45.56999969482422,3505400
2012-09-20,46.310001373291016,45.16999816894531,45.38999938964844,45.779998779296875,3233500
2012-09-21,47.09000015258789,46.040000915527344,46.040000915527344,46.81999969482422,5960500
2012-09-24,46.91999816894531,46.2599983215332,46.689998626708984,46.7400016784668,2453800
2012-09-25,47.29999923706055,45.959999084472656,47.0,45.97999954223633,2912200
2012-09-26,46.33000183105469,45.22999954223633,45.689998626708984,45.529998779296875,3626000
2012-09-27,46.7400016784668,45.68000030517578,45.79999923706055,46.529998779296875,3180100
2012-09-28,46.529998779296875,46.02000045776367,46.43000030517578,46.369998931884766,3253700
2012-10-01,47.02000045776367,46.2599983215332,46.599998474121094,46.560001373291016,2785500
2012-10-02,46.959999084472656,46.27000045776367,46.68000030517578,46.41999816894531,2911900
2012-10-03,46.40999984741211,45.0,46.27000045776367,45.15999984741211,5392000
2012-10-04,45.65999984741211,45.08000183105469,45.59000015258789,45.38999938964844,6196000
2012-10-05,47.68000030517578,45.7599983215332,45.869998931884766,46.02000045776367,7658200
2012-10-08,46.56999969482422,45.560001373291016,45.959999084472656,45.93000030517578,3414600
2012-10-09,46.75,46.060001373291016,46.15999984741211,46.09000015258789,3667800
2012-10-10,46.33000183105469,44.689998626708984,46.02000045776367,45.150001525878906,5564600
2012-10-11,45.650001525878906,44.56999969482422,45.380001068115234,44.599998474121094,4600600
2012-10-12,44.619998931884766,42.45000076293945,44.33000183105469,43.91999816894531,6634300
2012-10-15,44.43000030517578,43.40999984741211,43.849998474121094,44.380001068115234,2722000
2012-10-16,46.790000915527344,44.599998474121094,44.77000045776367,46.4900016784668,5742000
2012-10-17,47.220001220703125,46.310001373291016,46.54999923706055,46.650001525878906,2842000
2012-10-18,46.630001068115234,45.38999938964844,46.619998931884766,45.560001373291016,3402300
2012-10-19,46.09000015258789,44.54999923706055,45.529998779296875,44.63999938964844,3002400
2012-10-22,45.72999954223633,44.72999954223633,44.72999954223633,45.58000183105469,3421700
2012-10-23,45.08000183105469,43.93000030517578,44.90999984741211,44.91999816894531,4079100
2012-10-24,45.650001525878906,44.65999984741211,45.0,44.779998779296875,3478700
2012-10-25,45.45000076293945,44.54999923706055,45.13999938964844,45.029998779296875,2903900
2012-10-26,47.619998931884766,44.81999969482422,45.56999969482422,47.5,6123800
2012-10-31,48.400001525878906,46.63999938964844,47.81999969482422,47.15999984741211,4791200
2012-11-01,47.650001525878906,46.38999938964844,47.0,47.380001068115234,4291500
2012-11-02,48.150001525878906,46.06999969482422,48.0099983215332,46.209999084472656,2826000
2012-11-05,47.900001525878906,46.22999954223633,46.22999954223633,47.7599983215332,3024100
2012-11-06,51.0,47.86000061035156,48.0,50.040000915527344,8220800
2012-11-07,50.08000183105469,48.75,49.22999954223633,49.459999084472656,6708500
2012-11-08,49.970001220703125,48.939998626708984,49.34000015258789,49.0,3699100
2012-11-09,48.560001373291016,47.16999816894531,48.11000061035156,47.40999984741211,5424200
2012-11-12,48.11000061035156,47.279998779296875,47.43000030517578,47.349998474121094,2699200
2012-11-13,47.7599983215332,46.560001373291016,47.0,46.86000061035156,3129100
2012-11-14,47.459999084472656,45.709999084472656,47.16999816894531,45.7599983215332,3542400
2012-11-15,46.189998626708984,44.939998626708984,45.529998779296875,45.34000015258789,3805000
2012-11-16,45.91999816894531,44.95000076293945,45.560001373291016,45.77000045776367,4591900
2012-11-19,48.25,46.380001068115234,46.400001525878906,48.119998931884766,4339700
2012-11-20,49.06999969482422,47.869998931884766,48.189998626708984,49.060001373291016,3492900
2012-11-21,49.650001525878906,48.84000015258789,49.31999969482422,49.38999938964844,3805700
2012-11-23,50.0,49.40999984741211,49.58000183105469,49.81999969482422,1698700
2012-11-26,49.97999954223633,49.06999969482422,49.54999923706055,49.560001373291016,2943300
2012-11-27,50.41999816894531,49.0099983215332,49.5099983215332,50.060001373291016,4638900
2012-11-28,51.27000045776367,49.25,49.65999984741211,51.0,5404800
2012-11-29,51.65999984741211,50.83000183105469,51.20000076293945,51.560001373291016,3951100
2012-11-30,52.529998779296875,51.45000076293945,51.68000030517578,52.369998931884766,5323100
2012-12-03,52.7599983215332,51.02000045776367,52.650001525878906,51.560001373291016,5670000
2012-12-04,52.2400016784668,51.47999954223633,51.47999954223633,51.560001373291016,3726600
2012-12-05,51.95000076293945,50.27000045776367,51.45000076293945,50.689998626708984,3332400
2012-12-06,51.209999084472656,50.29999923706055,50.689998626708984,50.970001220703125,3405700
2012-12-07,52.75,51.060001373291016,51.189998626708984,52.34000015258789,4854900
2012-12-10,54.31999969482422,52.20000076293945,52.209999084472656,53.58000183105469,7741300
2012-12-11,53.91999816894531,52.72999954223633,53.720001220703125,53.040000915527344,5205500
2012-12-12,53.5,52.939998626708984,53.33000183105469,53.04999923706055,8427100
2012-12-13,52.599998474121094,51.2400016784668,52.599998474121094,52.209999084472656,7136600
2012-12-14,53.540000915527344,51.79999923706055,52.0,53.470001220703125,5120800
2012-12-17,53.86000061035156,53.18000030517578,53.560001373291016,53.52000045776367,4292300
2012-12-18,53.70000076293945,53.0,53.439998626708984,53.16999816894531,3922800
2012-12-19,53.380001068115234,51.84000015258789,53.279998779296875,52.5,6409900
2012-12-20,52.720001220703125,51.70000076293945,52.58000183105469,52.41999816894531,4391700
2012-12-21,52.380001068115234,51.33000183105469,51.709999084472656,52.15999984741211,5053600
2012-12-24,52.400001525878906,51.900001525878906,52.220001220703125,51.970001220703125,975200
2012-12-26,52.619998931884766,51.31999969482422,52.15999984741211,51.36000061035156,2322700
2012-12-27,51.709999084472656,50.400001525878906,51.5,51.560001373291016,2885400
2012-12-28,51.5,50.52000045776367,51.060001373291016,50.56999969482422,2999100
2012-12-31,53.220001220703125,50.400001525878906,50.400001525878906,53.099998474121094,4233600
2013-01-02,55.310001373291016,53.22999954223633,54.25,55.2599983215332,5229900
2013-01-03,55.16999816894531,52.869998931884766,55.029998779296875,53.189998626708984,5291900
2013-01-04,53.68000030517578,52.290000915527344,53.119998931884766,53.13999938964844,4161100
2013-01-07,52.47999954223633,50.77000045776367,52.47999954223633,51.36000061035156,6884000
2013-01-08,51.779998779296875,51.08000183105469,51.20000076293945,51.59000015258789,3575600
2013-01-09,52.150001525878906,51.02000045776367,51.560001373291016,51.31999969482422,4429800
2013-01-10,51.84000015258789,51.220001220703125,51.63999938964844,51.5099983215332,3403400
2013-01-11,51.70000076293945,50.36000061035156,51.279998779296875,50.58000183105469,4615800
2013-01-14,51.41999816894531,50.119998931884766,50.66999816894531,51.349998474121094,5000100
2013-01-15,52.33000183105469,51.20000076293945,51.349998474121094,52.2400016784668,4499600
2013-01-16,54.54999923706055,52.06999969482422,52.130001068115234,54.52000045776367,8024800
2013-01-17,55.83000183105469,54.189998626708984,54.97999954223633,55.150001525878906,5976600
2013-01-18,55.7400016784668,54.58000183105469,55.209999084472656,55.06999969482422,5998800
2013-01-22,55.2400016784668,53.91999816894531,55.2400016784668,54.61000061035156,4462000
2013-01-23,56.189998626708984,54.20000076293945,54.720001220703125,55.52000045776367,4293900
2013-01-24,56.95000076293945,55.369998931884766,55.5,56.119998931884766,4702100
2013-01-25,56.88999938964844,56.11000061035156,56.5,56.810001373291016,3612300
2013-01-28,57.68000030517578,56.5,57.09000015258789,57.09000015258789,4055400
2013-01-29,60.45000076293945,57.959999084472656,58.0,59.880001068115234,8446300
2013-01-30,62.90999984741211,60.650001525878906,62.380001068115234,60.7599983215332,7922300
2013-01-31,61.04999923706055,59.90999984741211,60.369998931884766,60.56999969482422,5450400
2013-02-01,63.25,61.220001220703125,62.0,62.75,4709200
2013-02-04,62.25,61.15999984741211,62.130001068115234,61.220001220703125,3796500
2013-02-05,61.97999954223633,60.97999954223633,61.720001220703125,61.0099983215332,4578900
2013-02-06,62.5,60.709999084472656,60.790000915527344,61.720001220703125,5068700
2013-02-07,63.34000015258789,61.0,61.880001068115234,63.2599983215332,4392600
2013-02-08,65.23999786376953,63.220001220703125,63.40999984741211,64.0199966430664,4745800
2013-02-11,64.66000366210938,63.720001220703125,64.0,64.18000030517578,3097900
2013-02-12,64.77999877929688,63.779998779296875,64.62000274658203,64.43000030517578,3702400
2013-02-13,64.5,63.849998474121094,64.5,64.11000061035156,2777100
2013-02-14,64.91999816894531,63.75,63.77000045776367,64.83000183105469,3560000
2013-02-15,65.37999725341797,63.529998779296875,64.55000305175781,64.16999816894531,3787800
2013-02-19,64.87999725341797,63.65999984741211,63.66999816894531,64.76000213623047,3091700
2013-02-20,64.94999694824219,62.540000915527344,64.75,62.63999938964844,4847000
2013-02-21,62.91999816894531,61.220001220703125,62.31999969482422,62.290000915527344,5032600
2013-02-22,64.12000274658203,62.5099983215332,62.779998779296875,64.11000061035156,3049300
2013-02-25,64.73999786376953,61.310001373291016,64.48999786376953,61.34000015258789,4294800
2013-02-26,61.689998626708984,59.939998626708984,61.47999954223633,61.22999954223633,4346900
2013-02-27,63.119998931884766,61.0,61.29999923706055,62.9900016784668,2581500
2013-02-28,64.2699966430664,62.0,62.86000061035156,62.959999084472656,4226400
2013-03-01,63.93000030517578,62.189998626708984,62.709999084472656,63.900001525878906,3150000
2013-03-04,65.73999786376953,63.540000915527344,63.84000015258789,65.68000030517578,3758500
2013-03-05,66.05000305175781,64.5199966430664,66.04000091552734,65.7699966430664,3920300
2013-03-06,66.97000122070312,65.4000015258789,66.0,66.05000305175781,2929700
2013-03-07,66.12000274658203,64.79000091552734,65.88999938964844,65.87000274658203,3429800
2013-03-08,66.27999877929688,65.5999984741211,66.08000183105469,66.02999877929688,4045300
2013-03-11,66.08000183105469,63.939998626708984,65.9000015258789,65.69000244140625,4966800
2013-03-12,66.4000015258789,65.20999908447266,65.66000366210938,66.22000122070312,4134600
2013-03-13,66.04000091552734,64.19999694824219,65.87999725341797,64.55000305175781,4784800
2013-03-14,65.44999694824219,64.29000091552734,64.95999908447266,64.94999694824219,3832700
2013-03-15,65.23999786376953,64.11000061035156,64.48999786376953,64.1500015258789,5979000
2013-03-18,65.29000091552734,63.0099983215332,63.31999969482422,65.02999877929688,3643900
2013-03-19,66.3499984741211,64.66000366210938,64.87999725341797,65.41000366210938,4124400
2013-03-20,68.44000244140625,65.94999694824219,66.0,67.54000091552734,5087500
2013-03-21,67.83999633789062,66.11000061035156,67.0,66.81999969482422,3394800
2013-03-22,67.79000091552734,66.83999633789062,66.97000122070312,67.55000305175781,2650400
2013-03-25,68.69999694824219,66.6500015258789,67.94000244140625,66.86000061035156,3905300
2013-03-26,67.41000366210938,66.37000274658203,66.9800033569336,67.23999786376953,3243600
2013-03-27,68.29000091552734,66.45999908447266,67.12999725341797,68.2699966430664,3920600
2013-03-28,70.5199966430664,67.95999908447266,68.37999725341797,69.97000122070312,6211100
2013-04-01,70.19000244140625,68.7300033569336,70.0,69.36000061035156,3015200
2013-04-02,70.19999694824219,66.70999908447266,70.16999816894531,66.83999633789062,5679900
2013-04-03,66.87999725341797,61.470001220703125,66.83999633789062,62.459999084472656,14028500
2013-04-04,63.95000076293945,61.939998626708984,62.56999969482422,62.38999938964844,6139100
2013-04-05,62.970001220703125,60.20000076293945,61.2599983215332,62.310001373291016,5289600
2013-04-08,63.79999923706055,61.900001525878906,62.290000915527344,63.619998931884766,3969300
2013-04-09,65.2300033569336,62.86000061035156,63.95000076293945,64.66000366210938,4291500
2013-04-10,65.20999908447266,63.04999923706055,64.77999877929688,63.86000061035156,6005500
2013-04-11,63.86000061035156,61.810001373291016,63.810001373291016,62.0099983215332,6204800
2013-04-12,61.7400016784668,59.06999969482422,61.369998931884766,60.66999816894531,8305100
2013-04-15,59.9900016784668,57.08000183105469,59.18000030517578,57.52000045776367,7897200
2013-04-16,59.31999969482422,57.77000045776367,58.150001525878906,59.279998779296875,5644000
2013-04-17,58.790000915527344,57.15999984741211,58.54999923706055,57.9900016784668,4602100
2013-04-18,58.540000915527344,56.130001068115234,57.91999816894531,57.22999954223633,4270200
2013-04-19,58.13999938964844,56.459999084472656,58.13999938964844,57.84000015258789,5045100
2013-04-22,60.34000015258789,58.06999969482422,58.119998931884766,59.43000030517578,3659300
2013-04-23,61.41999816894531,59.36000061035156,59.59000015258789,61.150001525878906,5318500
2013-04-24,63.04999923706055,61.310001373291016,61.40999984741211,61.81999969482422,4771700
2013-04-25,63.09000015258789,61.779998779296875,62.040000915527344,61.900001525878906,4384100
2013-04-26,62.08000183105469,61.13999938964844,61.849998474121094,61.599998474121094,3034700
2013-04-29,62.29999923706055,61.47999954223633,61.970001220703125,61.79999923706055,3444900
2013-04-30,62.20000076293945,60.02000045776367,61.93000030517578,60.95000076293945,5457000
2013-05-01,61.939998626708984,59.54999923706055,61.11000061035156,59.66999816894531,5678600
2013-05-02,60.68000030517578,59.15999984741211,60.06999969482422,60.29999923706055,4212400
2013-05-03,62.65999984741211,60.4900016784668,60.79999923706055,62.18000030517578,4548900
2013-05-06,64.23999786376953,62.31999969482422,62.4900016784668,63.869998931884766,3682400
2013-05-07,65.33999633789062,64.0199966430664,64.25,64.4800033569336,4676600
2013-05-08,64.47000122070312,62.849998474121094,64.2300033569336,63.40999984741211,3664300
2013-05-09,63.27000045776367,61.880001068115234,63.22999954223633,62.130001068115234,3436900
2013-05-10,62.20000076293945,61.0,61.72999954223633,61.380001068115234,5059200
2013-05-13,62.279998779296875,60.38999938964844,61.130001068115234,61.970001220703125,3829500
2013-05-14,64.18000030517578,62.0,62.060001373291016,64.08000183105469,6212800
2013-05-15,65.4800033569336,63.72999954223633,63.72999954223633,64.94999694824219,5621700
2013-05-16,65.41000366210938,63.720001220703125,64.70999908447266,63.84000015258789,3994700
2013-05-17,65.91999816894531,64.18000030517578,64.19999694824219,65.45999908447266,5521600
2013-05-20,66.8499984741211,65.31999969482422,65.31999969482422,65.95999908447266,4531600
2013-05-21,66.70999908447266,64.88999938964844,66.0999984741211,65.41999816894531,4505200
2013-05-22,66.62000274658203,64.80000305175781,65.30000305175781,65.38999938964844,4482700
2013-05-23,65.55999755859375,63.900001525878906,64.44000244140625,65.25,2380300
2013-05-24,65.5,63.79999923706055,64.7699966430664,65.47000122070312,2518400
2013-05-28,66.9800033569336,65.91999816894531,66.38999938964844,66.5199966430664,2792000
2013-05-29,67.33999633789062,65.6500015258789,66.20999908447266,66.83999633789062,3135200
2013-05-30,67.11000061035156,65.68000030517578,66.3499984741211,66.7699966430664,2896400
2013-05-31,67.88999938964844,66.27999877929688,66.63999938964844,66.56999969482422,3506400
2013-06-03,67.08999633789062,64.27999877929688,67.04000091552734,66.08000183105469,4022900
2013-06-04,66.18000030517578,64.30000305175781,65.80000305175781,65.18000030517578,2890200
2013-06-05,65.3499984741211,63.529998779296875,64.94000244140625,63.61000061035156,3064900
2013-06-06,65.1500015258789,63.349998474121094,63.68000030517578,65.0,2637300
2013-06-07,66.19999694824219,65.18000030517578,65.44000244140625,65.87000274658203,2774600
2013-06-10,66.38999938964844,65.01000213623047,65.93000030517578,65.11000061035156,2372500
2013-06-11,64.7300033569336,63.70000076293945,64.05000305175781,63.959999084472656,3202200
2013-06-12,65.20999908447266,63.18000030517578,64.87999725341797,63.310001373291016,3967600
2013-06-13,64.81999969482422,62.369998931884766,63.09000015258789,64.51000213623047,3336300
2013-06-14,64.97000122070312,63.77000045776367,64.70999908447266,63.810001373291016,1833900
2013-06-17,64.69000244140625,63.97999954223633,64.19999694824219,64.26000213623047,3341200
2013-06-18,65.0,64.25,64.4800033569336,64.38999938964844,2336900
2013-06-19,64.87000274658203,63.5099983215332,64.2699966430664,63.630001068115234,3341500
2013-06-20,62.689998626708984,60.060001373291016,62.58000183105469,60.38999938964844,5087000
2013-06-21,61.22999954223633,58.060001373291016,61.02000045776367,59.25,6354700
2013-06-24,58.77000045776367,56.84000015258789,58.459999084472656,57.189998626708984,4938400
2013-06-25,59.709999084472656,58.290000915527344,58.290000915527344,59.40999984741211,3453600
2013-06-26,60.959999084472656,59.560001373291016,60.099998474121094,59.720001220703125,2706600
2013-06-27,60.40999984741211,58.45000076293945,60.31999969482422,59.220001220703125,3883300
2013-06-28,59.75,58.77000045776367,59.13999938964844,58.90999984741211,3573800
2013-07-01,60.2400016784668,58.66999816894531,59.2400016784668,58.900001525878906,3486700
2013-07-02,59.209999084472656,56.61000061035156,58.849998474121094,57.08000183105469,4998500
2013-07-03,57.709999084472656,54.79999923706055,56.75,57.68000030517578,6190900
2013-07-05,57.88999938964844,55.40999984741211,57.84000015258789,57.2400016784668,3653200
2013-07-08,59.16999816894531,57.63999938964844,57.709999084472656,58.75,3067800
2013-07-09,59.369998931884766,58.40999984741211,59.02000045776367,58.5099983215332,3271200
2013-07-10,58.630001068115234,55.939998626708984,58.40999984741211,56.09000015258789,5874000
2013-07-11,57.900001525878906,56.02000045776367,57.04999923706055,57.7599983215332,5355200
2013-07-12,59.63999938964844,56.900001525878906,56.900001525878906,59.09000015258789,6108800
2013-07-15,59.849998474121094,58.779998779296875,59.45000076293945,59.22999954223633,4202400
2013-07-16,59.41999816894531,57.150001525878906,59.209999084472656,57.63999938964844,6289800
2013-07-17,58.41999816894531,57.099998474121094,57.81999969482422,58.040000915527344,3527400
2013-07-18,58.279998779296875,56.709999084472656,58.189998626708984,56.91999816894531,4328100
2013-07-19,57.83000183105469,56.720001220703125,57.439998626708984,57.4900016784668,3960500
2013-07-22,58.45000076293945,57.18000030517578,57.880001068115234,57.959999084472656,4093500
2013-07-23,59.709999084472656,58.349998474121094,58.470001220703125,59.4900016784668,3938200
2013-07-24,59.650001525878906,57.70000076293945,59.650001525878906,58.84000015258789,4041900
2013-07-25,59.70000076293945,58.2400016784668,58.68000030517578,59.41999816894531,4551000
2013-07-26,59.84000015258789,58.709999084472656,59.25,59.0,2603600
2013-07-29,59.290000915527344,58.56999969482422,59.0,58.959999084472656,852400
2013-07-30,59.25,57.90999984741211,59.04999923706055,58.470001220703125,4076700
2013-07-31,61.970001220703125,57.130001068115234,57.31999969482422,61.5,8186700
2013-08-01,61.90999984741211,60.31999969482422,61.869998931884766,60.52000045776367,3918500
2013-08-02,60.130001068115234,58.06999969482422,60.130001068115234,58.40999984741211,5612800
2013-08-05,58.29999923706055,57.29999923706055,58.279998779296875,57.79999923706055,4125100
2013-08-06,59.150001525878906,57.63999938964844,57.63999938964844,58.310001373291016,4863300
2013-08-07,58.689998626708984,57.560001373291016,58.2400016784668,57.959999084472656,3824100
2013-08-08,59.36000061035156,57.900001525878906,58.02000045776367,59.0,3254800
2013-08-09,59.310001373291016,58.56999969482422,59.0,58.91999816894531,3178500
