Date,High_AF.PA,Low_AF.PA,Open_AF.PA,Close_AF.PA,Volume_AF.PA
2000-02-10,82.71302795410156,79.68694305419922,81.25041961669922,80.7460708618164,89308
2000-02-11,86.24346160888672,81.70433044433594,83.21737670898438,83.21737670898438,47061
2000-02-14,85.99128723144531,80.94780731201172,84.67998504638672,80.94780731201172,41121
2000-02-15,83.6712875366211,77.66954803466797,83.21737670898438,78.17389678955078,101914
2000-02-16,80.94780731201172,78.42607116699219,80.94780731201172,79.08172607421875,42142
2000-02-17,79.1825942993164,75.39998626708984,79.1825942993164,76.66085052490234,168133
2000-02-18,79.58606719970703,76.15650939941406,78.42607116699219,76.66085052490234,96559
2000-02-21,78.07302856445312,76.15650939941406,76.86259460449219,77.16519927978516,65541
2000-02-22,81.90607452392578,76.91302490234375,77.01390075683594,80.34259033203125,102733
2000-02-23,84.62954711914062,81.19998168945312,84.62954711914062,83.3686752319336,106109
2000-02-24,84.73041534423828,80.69563293457031,84.62954711914062,80.69563293457031,53258
2000-02-25,82.15824127197266,78.17389678955078,81.19998168945312,78.930419921875,32869
2000-02-28,79.93911743164062,77.16519927978516,78.17389678955078,79.63650512695312,27618
2000-02-29,83.72172546386719,78.930419921875,79.68694305419922,81.09911346435547,157195
2000-03-01,81.95650482177734,80.7460708618164,81.25041961669922,81.19998168945312,58499
2000-03-02,82.20867919921875,78.17389678955078,81.95650482177734,78.17389678955078,53804
2000-03-03,80.59476470947266,77.82085418701172,79.68694305419922,78.6782455444336,83569
2000-03-06,79.1825942993164,77.16519927978516,77.16519927978516,78.17389678955078,154722
2000-03-07,79.68694305419922,78.17389678955078,78.17389678955078,79.1825942993164,28589
2000-03-08,79.1825942993164,77.71998596191406,78.27476501464844,78.32520294189453,17102
2000-03-09,83.72172546386719,78.6782455444336,79.68694305419922,81.55302429199219,52259
2000-03-10,83.72172546386719,77.16519927978516,81.70433044433594,77.16519927978516,74521
2000-03-13,79.43476867675781,77.3165054321289,77.3165054321289,77.92172241210938,13832
2000-03-14,79.58606719970703,77.16519927978516,78.17389678955078,77.41737365722656,24722
2000-03-15,78.17389678955078,75.7530288696289,77.51824951171875,75.7530288696289,56143
2000-03-16,80.19129180908203,76.15650939941406,78.42607116699219,79.68694305419922,43722
2000-03-17,80.69563293457031,77.71998596191406,80.69563293457031,77.97216033935547,41633
2000-03-20,79.08172607421875,77.3165054321289,78.42607116699219,78.6782455444336,35098
2000-03-21,78.6782455444336,76.71128845214844,78.6782455444336,76.71128845214844,81095
2000-03-22,78.27476501464844,76.40868377685547,77.16519927978516,77.41737365722656,105169
2000-03-23,77.41737365722656,75.34954833984375,76.91302490234375,76.15650939941406,165623
2000-03-24,79.33390045166016,75.39998626708984,75.65216064453125,79.33390045166016,79644
2000-03-27,79.88867950439453,78.42607116699219,79.33390045166016,78.6782455444336,21092
2000-03-28,81.09911346435547,78.930419921875,79.1825942993164,79.93911743164062,58561
2000-03-29,84.47824096679688,80.69563293457031,80.69563293457031,83.31824493408203,194297
2000-03-30,86.94954681396484,83.51998138427734,84.52867889404297,83.97389221191406,121972
2000-03-31,83.97389221191406,80.94780731201172,83.46955108642578,80.94780731201172,36177
2000-04-03,83.21737670898438,79.93911743164062,80.99824523925781,82.76345825195312,64693
2000-04-04,87.65563201904297,82.76345825195312,82.76345825195312,87.50433349609375,147271
2000-04-05,90.7825927734375,85.7391128540039,86.99998474121094,90.7825927734375,157465
2000-04-06,91.0347671508789,88.51302337646484,90.7825927734375,89.26954650878906,74518
2000-04-07,88.51302337646484,84.73041534423828,88.51302337646484,87.25215911865234,40599
2000-04-10,87.50433349609375,86.24346160888672,86.99998474121094,86.84867858886719,57724
2000-04-11,88.00867462158203,86.99998474121094,86.99998474121094,87.40345764160156,22676
2000-04-12,90.42955017089844,88.26084899902344,88.76519775390625,90.42955017089844,47947
2000-04-13,90.27824401855469,86.99998474121094,88.26084899902344,90.07650756835938,30682
2000-04-14,90.5304183959961,86.99998474121094,86.99998474121094,90.5304183959961,74421
2000-04-17,86.09215545654297,80.69563293457031,80.69563293457031,86.09215545654297,49365
2000-04-18,88.26084899902344,86.24346160888672,86.24346160888672,87.45389556884766,43493
2000-04-19,87.75650024414062,86.74781036376953,86.99998474121094,86.74781036376953,69229
2000-04-20,86.34432983398438,85.2347640991211,85.7391128540039,85.2347640991211,36832
2000-04-21,85.2347640991211,85.2347640991211,85.2347640991211,85.2347640991211,0
2000-04-24,85.2347640991211,85.2347640991211,85.2347640991211,85.2347640991211,0
2000-04-25,86.99998474121094,83.26780700683594,84.42781066894531,86.99998474121094,22696
2000-04-26,86.74781036376953,85.28520202636719,85.33563232421875,85.7391128540039,24498
2000-04-27,85.4869384765625,83.77215576171875,85.08345794677734,83.97389221191406,9047
2000-04-28,84.73041534423828,83.21737670898438,84.47824096679688,83.72172546386719,29061
2000-05-01,83.72172546386719,83.72172546386719,83.72172546386719,83.72172546386719,0
2000-05-02,84.73041534423828,83.77215576171875,84.73041534423828,84.22606658935547,26535
2000-05-03,84.47824096679688,83.57041931152344,83.72172546386719,84.47824096679688,15966
2000-05-04,84.47824096679688,82.86433410644531,83.77215576171875,83.620849609375,26048
2000-05-05,84.1756362915039,82.81389617919922,83.72172546386719,83.01563262939453,23572
2000-05-08,84.73041534423828,83.21737670898438,83.26780700683594,84.47824096679688,18009
2000-05-09,88.00867462158203,84.1756362915039,85.2347640991211,84.1756362915039,58205
2000-05-10,85.7391128540039,84.02433013916016,84.47824096679688,84.47824096679688,14068
2000-05-11,87.0504150390625,82.71302795410156,85.4869384765625,87.0504150390625,26656
2000-05-12,87.50433349609375,84.57911682128906,87.0504150390625,86.74781036376953,19678
2000-05-15,87.90780639648438,82.25911712646484,87.75650024414062,85.7391128540039,66078
2000-05-16,84.67998504638672,83.21737670898438,83.77215576171875,83.26780700683594,120881
2000-05-17,84.67998504638672,83.21737670898438,83.26780700683594,83.46955108642578,113473
2000-05-18,83.9234619140625,82.20867919921875,82.71302795410156,83.77215576171875,26845
2000-05-19,83.72172546386719,81.95650482177734,82.76345825195312,82.71302795410156,23739
2000-05-22,82.46085357666016,80.69563293457031,82.00694274902344,80.84693908691406,43240
2000-05-23,81.19998168945312,77.71998596191406,80.69563293457031,78.47650909423828,43801
2000-05-24,78.98085021972656,77.21563720703125,78.17389678955078,77.66954803466797,50698
2000-05-25,81.55302429199219,79.1825942993164,79.1825942993164,81.40172576904297,37170
2000-05-26,81.70433044433594,80.34259033203125,81.40172576904297,81.70433044433594,11664
2000-05-29,83.21737670898438,81.25041961669922,81.8051986694336,82.71302795410156,19984
2000-05-30,84.98258972167969,82.00694274902344,83.21737670898438,84.98258972167969,39359
2000-05-31,88.56346130371094,85.2347640991211,87.50433349609375,87.25215911865234,98549
2000-06-01,87.75650024414062,86.24346160888672,87.25215911865234,87.75650024414062,31797
2000-06-02,89.26954650878906,86.7982406616211,87.85737609863281,88.10955047607422,61364
2000-06-05,91.53910827636719,89.01737213134766,89.77389526367188,90.7825927734375,81194
2000-06-06,93.20346069335938,90.83302307128906,91.84172058105469,92.69911193847656,69901
2000-06-07,92.5982437133789,90.88346099853516,92.2956314086914,91.7912826538086,41017
2000-06-08,95.37215423583984,91.53910827636719,91.53910827636719,94.81737518310547,97602
2000-06-09,95.62432861328125,93.00172424316406,93.05215454101562,95.62432861328125,49255
2000-06-12,95.62432861328125,95.62432861328125,95.62432861328125,95.62432861328125,0
2000-06-13,95.32171630859375,92.79998016357422,93.9599838256836,93.30432891845703,72073
2000-06-14,93.30432891845703,92.3460693359375,92.79998016357422,92.79998016357422,23236
2000-06-15,92.79998016357422,89.26954650878906,92.54780578613281,89.26954650878906,54534
2000-06-16,92.3460693359375,89.01737213134766,89.01737213134766,92.3460693359375,30182
2000-06-19,93.05215454101562,91.63998413085938,92.54780578613281,92.2956314086914,37659
2000-06-20,92.79998016357422,91.0347671508789,91.0347671508789,92.5982437133789,47324
2000-06-21,92.54780578613281,90.7825927734375,91.28694152832031,91.7912826538086,54141
2000-06-22,92.2956314086914,90.7825927734375,91.53910827636719,91.28694152832031,27450
2000-06-23,92.2956314086914,89.77389526367188,91.74085235595703,92.2956314086914,47601
2000-06-26,90.68172454833984,88.76519775390625,88.76519775390625,89.82433319091797,8879
2000-06-27,92.2956314086914,89.77389526367188,90.68172454833984,92.2956314086914,15352
2000-06-28,90.7825927734375,89.77389526367188,89.92520141601562,90.7825927734375,24135
2000-06-29,91.48867797851562,90.27824401855469,90.7825927734375,91.28694152832031,15426
2000-06-30,91.28694152832031,90.27824401855469,90.27824401855469,91.28694152832031,24026
2000-07-03,91.28694152832031,90.02606964111328,90.02606964111328,90.7825927734375,10016
2000-07-04,90.83302307128906,90.02606964111328,90.7825927734375,90.7825927734375,15142
2000-07-05,90.27824401855469,89.01737213134766,89.77389526367188,89.77389526367188,26766
2000-07-06,92.24520111083984,88.76519775390625,89.01737213134766,91.99302673339844,24874
2000-07-07,92.24520111083984,89.92520141601562,90.37911224365234,90.5304183959961,26357
2000-07-10,91.7912826538086,89.01737213134766,89.01737213134766,90.7825927734375,28179
2000-07-11,95.32171630859375,90.02606964111328,90.02606964111328,95.32171630859375,112865
2000-07-12,97.5912857055664,94.91824340820312,95.32171630859375,96.58258819580078,138075
2000-07-13,97.0869369506836,95.32171630859375,96.58258819580078,96.93563079833984,53536
2000-07-14,96.93563079833984,96.93563079833984,96.93563079833984,96.93563079833984,0
2000-07-17,100.86954498291016,94.81737518310547,95.82606506347656,100.86954498291016,123212
2000-07-18,101.62606811523438,98.34780883789062,100.86954498291016,100.86954498291016,134180
2000-07-19,104.39997863769531,99.86084747314453,100.36519622802734,103.39128112792969,105990
2000-07-20,105.35823822021484,101.42433166503906,103.39128112792969,104.39997863769531,129575
2000-07-21,104.90432739257812,99.91128540039062,99.91128540039062,103.39128112792969,48236
2000-07-24,102.78606414794922,97.18780517578125,97.339111328125,100.86954498291016,61010
2000-07-25,102.88693237304688,90.7825927734375,97.89389038085938,97.339111328125,79521
2000-07-26,101.97911071777344,94.06085205078125,94.81737518310547,98.34780883789062,116509
2000-07-27,98.80171966552734,97.5912857055664,97.79302215576172,98.29737091064453,26823
2000-07-28,98.29737091064453,96.43128204345703,98.29737091064453,98.29737091064453,11768
2000-07-31,98.80171966552734,96.83476257324219,96.83476257324219,97.99476623535156,12639
2000-08-01,102.3825912475586,97.339111328125,98.34780883789062,101.12171936035156,33609
2000-08-02,102.13041687011719,98.39823913574219,98.39823913574219,99.91128540039062,35405
2000-08-03,100.31476593017578,96.17911529541016,99.91128540039062,98.09563446044922,43833
2000-08-04,98.9530258178711,95.92694091796875,96.58258819580078,98.34780883789062,28932
2000-08-07,98.85215759277344,95.97737121582031,98.85215759277344,98.85215759277344,42908
2000-08-08,105.40867614746094,99.35649871826172,99.35649871826172,105.40867614746094,142273
2000-08-09,105.15650177001953,102.23128509521484,102.3825912475586,103.59302520751953,63740
2000-08-10,105.40867614746094,101.42433166503906,101.42433166503906,105.40867614746094,36686
2000-08-11,105.40867614746094,102.02954864501953,102.02954864501953,105.15650177001953,34276
2000-08-14,105.15650177001953,102.88693237304688,102.88693237304688,104.39997863769531,17306
2000-08-15,104.90432739257812,103.39128112792969,103.39128112792969,103.39128112792969,13152
2000-08-16,105.66085052490234,104.1982421875,104.1982421875,105.40867614746094,66267
2000-08-17,105.30780792236328,103.39128112792969,103.39128112792969,104.95476531982422,44907
2000-08-18,105.20693969726562,103.13910675048828,103.13910675048828,105.15650177001953,32978
2000-08-21,105.15650177001953,103.39128112792969,103.49215698242188,105.15650177001953,21507
2000-08-22,103.9460678100586,101.97911071777344,103.18954467773438,102.634765625,51295
2000-08-23,105.25736999511719,102.13041687011719,102.13041687011719,105.25736999511719,36943
2000-08-24,105.30780792236328,103.84519958496094,105.15650177001953,104.90432739257812,67957
2000-08-25,107.12345886230469,103.39128112792969,103.39128112792969,105.91302490234375,72192
2000-08-28,105.91302490234375,103.6434555053711,103.6434555053711,103.69389343261719,69744
2000-08-29,104.55128479003906,102.634765625,103.44171905517578,103.44171905517578,63118
2000-08-30,105.76171875,102.88693237304688,102.88693237304688,104.65215301513672,74042
2000-08-31,111.46084594726562,102.43302154541016,102.43302154541016,108.888671875,167806
2000-09-01,109.59476470947266,106.97215270996094,107.42606353759766,106.97215270996094,57966
2000-09-04,110.95649719238281,106.41737365722656,106.97215270996094,108.9391098022461,74195
2000-09-05,114.23475646972656,109.4434585571289,110.95649719238281,114.184326171875,199977
2000-09-06,115.69737243652344,112.97389221191406,114.48693084716797,114.38606262207031,188062
2000-09-07,115.64693450927734,113.07476043701172,113.47824096679688,113.73041534423828,68984
2000-09-08,114.48693084716797,109.49388885498047,113.73041534423828,109.89736938476562,99750
2000-09-11,112.97389221191406,109.94780731201172,110.14954376220703,110.85562896728516,29315
2000-09-12,110.95649719238281,106.66954040527344,110.7547607421875,110.35128021240234,57380
2000-09-13,110.04867553710938,106.66954040527344,108.48519897460938,107.17388916015625,65085
2000-09-14,109.94780731201172,106.66954040527344,106.71997833251953,108.83824157714844,12896
2000-09-15,110.90606689453125,107.42606353759766,109.69563293457031,107.42606353759766,80280
2000-09-18,107.42606353759766,103.44171905517578,106.97215270996094,103.6434555053711,80028
2000-09-19,106.87128448486328,102.3825912475586,103.69389343261719,104.1478042602539,90054
2000-09-20,107.17388916015625,102.43302154541016,106.16519927978516,103.44171905517578,52939
2000-09-21,103.34085083007812,98.902587890625,103.18954467773438,100.86954498291016,84670
2000-09-22,100.36519622802734,97.339111328125,98.34780883789062,99.75997924804688,45989
2000-09-25,101.37389373779297,97.6417236328125,97.84346008300781,100.61737060546875,53652
2000-09-26,100.86954498291016,98.902587890625,100.66780853271484,99.1547622680664,31402
2000-09-27,101.82780456542969,98.44867706298828,98.44867706298828,101.82780456542969,30155
2000-09-28,101.37389373779297,99.65911102294922,100.36519622802734,100.86954498291016,18485
2000-09-29,100.86954498291016,99.35649871826172,100.86954498291016,100.8191146850586,17270
2000-10-02,101.37389373779297,99.60867309570312,99.60867309570312,100.8191146850586,30245
2000-10-03,104.1982421875,100.41563415527344,100.7686767578125,103.34085083007812,40968
2000-10-04,104.95476531982422,102.634765625,102.88693237304688,104.60172271728516,60605
2000-10-05,106.92171478271484,102.68519592285156,103.8956298828125,106.41737365722656,59689
2000-10-06,106.41737365722656,104.1478042602539,105.86258697509766,105.40867614746094,45437
2000-10-09,105.61041259765625,101.42433166503906,101.42433166503906,104.90432739257812,40669
2000-10-10,104.65215301513672,102.3825912475586,102.43302154541016,103.44171905517578,30503
2000-10-11,102.73563385009766,100.11302185058594,102.3825912475586,100.41563415527344,56721
2000-10-12,101.82780456542969,97.89389038085938,100.16345977783203,98.44867706298828,56820
2000-10-13,95.82606506347656,89.82433319091797,95.11997985839844,95.01911163330078,92784
2000-10-16,96.58258819580078,91.63998413085938,95.32171630859375,94.56520080566406,63410
2000-10-17,96.93563079833984,92.54780578613281,94.06085205078125,92.54780578613281,79980
2000-10-18,93.75823974609375,83.31824493408203,93.50606536865234,87.20172119140625,74951
2000-10-19,92.24520111083984,88.21041870117188,88.26084899902344,89.77389526367188,80126
2000-10-20,92.69911193847656,89.26954650878906,90.7825927734375,92.69911193847656,83744
2000-10-23,95.82606506347656,91.53910827636719,91.53910827636719,95.82606506347656,39782
2000-10-24,97.5912857055664,93.80867767333984,96.58258819580078,97.23824310302734,28005
2000-10-25,97.5912857055664,95.82606506347656,96.07823944091797,97.5912857055664,20875
2000-10-26,97.5912857055664,95.775634765625,95.92694091796875,97.339111328125,26437
2000-10-27,99.35649871826172,96.33041381835938,96.38085174560547,96.83476257324219,31807
2000-10-30,99.60867309570312,96.63302612304688,96.83476257324219,98.85215759277344,35745
2000-10-31,106.16519927978516,99.86084747314453,99.96172332763672,105.91302490234375,96437
2000-11-01,105.86258697509766,103.69389343261719,105.86258697509766,105.66085052490234,20468
2000-11-02,107.3251953125,102.88693237304688,103.39128112792969,106.66954040527344,48201
2000-11-03,106.66954040527344,104.4504165649414,105.66085052490234,105.35823822021484,22848
2000-11-06,106.06432342529297,103.6434555053711,103.6434555053711,105.5095443725586,23061
2000-11-07,113.47824096679688,104.65215301513672,105.35823822021484,110.95649719238281,162125
2000-11-08,114.48693084716797,109.84693145751953,109.94780731201172,110.95649719238281,93544
2000-11-09,111.96519470214844,108.9391098022461,109.94780731201172,110.95649719238281,38315
2000-11-10,115.4956283569336,109.99823760986328,110.95649719238281,113.32693481445312,160353
2000-11-13,114.94084930419922,110.4521484375,110.4521484375,113.47824096679688,77330
2000-11-14,112.97389221191406,110.09910583496094,112.72171783447266,111.71302032470703,100559
2000-11-15,113.42780303955078,110.7547607421875,110.95649719238281,113.22606658935547,58734
2000-11-16,117.26084899902344,111.96519470214844,112.11650085449219,116.75650024414062,129943
2000-11-17,117.26084899902344,112.3686752319336,114.99127960205078,114.48693084716797,86652
2000-11-20,115.19302368164062,111.057373046875,111.057373046875,113.98258972167969,51764
2000-11-21,117.71475982666016,112.46954345703125,114.48693084716797,117.46258544921875,55626
2000-11-22,117.5634536743164,115.9999771118164,115.9999771118164,117.0591049194336,68161
2000-11-23,115.9999771118164,112.46954345703125,112.51998138427734,113.42780303955078,48517
2000-11-24,113.42780303955078,111.057373046875,113.42780303955078,112.21736907958984,31906
2000-11-27,113.78084564208984,109.74606323242188,109.74606323242188,112.41910552978516,60872
2000-11-28,112.97389221191406,110.4521484375,111.51128387451172,112.46954345703125,21659
2000-11-29,118.52171325683594,111.0069351196289,111.0069351196289,115.94954681396484,180607
2000-11-30,115.4956283569336,105.40867614746094,115.4956283569336,107.77910614013672,232413
2000-12-01,108.888671875,105.40867614746094,108.43476104736328,107.72867584228516,38114
2000-12-04,108.9391098022461,106.41737365722656,108.73737335205078,106.92171478271484,26018
2000-12-05,111.56171417236328,106.16519927978516,106.92171478271484,110.7547607421875,46860
2000-12-06,118.52171325683594,111.51128387451172,113.22606658935547,117.15998077392578,180048
2000-12-07,117.00867462158203,112.51998138427734,114.08345794677734,113.52867126464844,77684
2000-12-08,116.65563201904297,112.46954345703125,112.46954345703125,115.9999771118164,38507
2000-12-11,120.03475952148438,113.78084564208984,115.747802734375,118.37041473388672,60505
2000-12-12,118.52171325683594,114.99127960205078,117.5634536743164,116.85736846923828,50352
2000-12-13,119.53041076660156,114.03302001953125,115.9999771118164,118.42084503173828,68686
2000-12-14,118.01736450195312,114.03302001953125,115.9999771118164,115.9999771118164,121807
2000-12-15,118.42084503173828,115.4956283569336,116.50432586669922,117.51302337646484,38784
2000-12-18,117.51302337646484,115.9999771118164,115.9999771118164,117.46258544921875,20767
2000-12-19,117.51302337646484,114.53736877441406,115.9999771118164,116.25215148925781,43034
2000-12-20,120.13562774658203,114.73910522460938,114.73910522460938,117.311279296875,74690
2000-12-21,119.98432159423828,115.24345397949219,116.0504150390625,118.47128295898438,55440
2000-12-22,121.04345703125,117.21041107177734,117.26084899902344,119.53041076660156,63953
2000-12-25,119.53041076660156,119.53041076660156,119.53041076660156,119.53041076660156,0
2000-12-26,119.53041076660156,119.53041076660156,119.53041076660156,119.53041076660156,0
2000-12-27,118.52171325683594,115.9999771118164,116.10084533691406,117.96693420410156,24361
2000-12-28,119.78258514404297,116.70606231689453,117.96693420410156,118.9251937866211,52933
2000-12-29,126.33910369873047,118.57215118408203,118.9251937866211,126.08692932128906,110670
2001-01-01,126.08692932128906,126.08692932128906,126.08692932128906,126.08692932128906,0
2001-01-02,136.2243194580078,122.3043212890625,123.51475524902344,129.11302185058594,97130
2001-01-03,127.3478012084961,118.11824035644531,125.12866973876953,121.04345703125,116092
2001-01-04,128.60867309570312,122.3043212890625,123.11128234863281,127.09562683105469,75335
2001-01-05,126.08692932128906,119.83302307128906,124.1199722290039,121.04345703125,68199
2001-01-08,118.52171325683594,115.747802734375,117.26084899902344,115.89910888671875,34875
2001-01-09,116.85736846923828,113.52867126464844,115.747802734375,115.747802734375,52887
2001-01-10,116.95823669433594,112.620849609375,115.9999771118164,114.28519439697266,31606
2001-01-11,115.9999771118164,112.67127990722656,112.67127990722656,113.47824096679688,14228
2001-01-12,116.85736846923828,112.21736907958984,113.78084564208984,112.97389221191406,30711
2001-01-15,115.747802734375,112.46954345703125,112.46954345703125,113.32693481445312,22050
2001-01-16,118.47128295898438,113.22606658935547,113.32693481445312,118.21910858154297,44782
2001-01-17,118.52171325683594,113.98258972167969,118.52171325683594,117.76519775390625,36178
2001-01-18,120.9930191040039,114.99127960205078,114.99127960205078,120.9930191040039,16186
2001-01-19,122.5564956665039,117.5634536743164,119.68171691894531,121.19475555419922,32010
2001-01-22,122.10258483886719,118.52171325683594,118.52171325683594,119.27823638916016,37513
2001-01-23,123.56519317626953,119.32867431640625,119.32867431640625,121.04345703125,67695
2001-01-24,121.04345703125,121.04345703125,121.04345703125,121.04345703125,0
2001-01-25,118.26953887939453,114.48693084716797,118.26953887939453,115.9999771118164,36390
2001-01-26,115.9999771118164,115.9999771118164,115.9999771118164,115.9999771118164,0
2001-01-29,115.9999771118164,113.8817138671875,113.98258972167969,115.4956283569336,39025
2001-01-30,118.01736450195312,113.98258972167969,116.50432586669922,115.9999771118164,44683
2001-01-31,118.9251937866211,114.03302001953125,114.48693084716797,117.96693420410156,54790
2001-02-01,124.06954193115234,117.00867462158203,118.52171325683594,122.90953826904297,108423
2001-02-02,124.57389068603516,118.67301940917969,121.14432525634766,118.77388763427734,63920
2001-02-05,121.54780578613281,117.311279296875,117.5634536743164,118.01736450195312,74479
2001-02-06,120.03475952148438,114.73910522460938,119.02606201171875,116.95823669433594,59428
2001-02-07,118.21910858154297,115.04171752929688,115.747802734375,115.04171752929688,26944
2001-02-08,118.01736450195312,113.47824096679688,116.55476379394531,113.73041534423828,51638
2001-02-09,115.9999771118164,107.72867584228516,114.99127960205078,107.72867584228516,114228
2001-02-12,110.85562896728516,104.65215301513672,110.85562896728516,107.42606353759766,138177
2001-02-13,110.19998168945312,107.98085021972656,110.19998168945312,108.9391098022461,63983
2001-02-14,109.4434585571289,108.18258666992188,108.18258666992188,109.09041595458984,20688
2001-02-15,114.4365005493164,109.59476470947266,110.4521484375,114.23475646972656,45770
2001-02-16,114.33563232421875,110.95649719238281,114.33563232421875,113.12519836425781,28103
2001-02-19,113.47824096679688,108.53562927246094,113.12519836425781,109.1912841796875,66863
2001-02-20,113.98258972167969,108.73737335205078,109.89736938476562,111.51128387451172,52034
2001-02-21,108.18258666992188,105.5095443725586,107.42606353759766,105.5095443725586,118304
2001-02-22,106.92171478271484,105.25736999511719,105.91302490234375,105.66085052490234,40610
2001-02-23,107.6278076171875,104.75302124023438,106.92171478271484,104.75302124023438,65111
2001-02-26,109.39302062988281,106.16519927978516,109.39302062988281,106.71997833251953,34014
2001-02-27,108.68693542480469,103.44171905517578,108.43476104736328,105.91302490234375,46757
2001-02-28,106.87128448486328,102.88693237304688,104.90432739257812,103.08867645263672,41255
2001-03-01,106.41737365722656,100.86954498291016,103.44171905517578,105.66085052490234,44897
2001-03-02,105.91302490234375,99.60867309570312,105.66085052490234,101.12171936035156,166278
2001-03-05,104.55128479003906,101.07128143310547,101.87824249267578,103.39128112792969,48375
2001-03-06,108.43476104736328,104.65215301513672,105.40867614746094,106.26606750488281,48567
2001-03-07,109.69563293457031,106.16519927978516,108.18258666992188,109.69563293457031,31619
2001-03-08,110.19998168945312,107.17388916015625,109.94780731201172,107.17388916015625,27594
2001-03-09,108.83824157714844,106.41737365722656,107.77910614013672,107.5773696899414,22263
2001-03-12,108.9391098022461,105.91302490234375,108.43476104736328,105.91302490234375,15570
2001-03-13,109.34259033203125,100.36519622802734,105.4591064453125,107.67823791503906,62195
2001-03-14,107.67823791503906,107.67823791503906,107.67823791503906,107.67823791503906,0
2001-03-15,102.3825912475586,98.59998321533203,100.86954498291016,99.60867309570312,59361
2001-03-16,102.3321533203125,99.91128540039062,100.86954498291016,101.52519989013672,23700
2001-03-19,102.634765625,97.69215393066406,102.634765625,99.30606842041016,45064
2001-03-20,101.32345581054688,98.85215759277344,100.91998291015625,100.61737060546875,22839
2001-03-21,101.22258758544922,97.84346008300781,100.36519622802734,98.80171966552734,44475
2001-03-22,100.466064453125,90.7825927734375,100.466064453125,90.7825927734375,70587
2001-03-23,99.60867309570312,90.5304183959961,93.9599838256836,98.14606475830078,91021
2001-03-26,100.7182388305664,95.42259216308594,100.7182388305664,96.58258819580078,35529
2001-03-27,100.86954498291016,97.0869369506836,97.84346008300781,97.99476623535156,33695
2001-03-28,101.32345581054688,98.59998321533203,100.86954498291016,100.36519622802734,35245
2001-03-29,99.35649871826172,96.43128204345703,99.35649871826172,97.74259185791016,44568
2001-03-30,99.81041717529297,96.33041381835938,97.5912857055664,97.84346008300781,30602
2001-04-02,99.60867309570312,95.62432861328125,99.35649871826172,99.1547622680664,31349
2001-04-03,98.09563446044922,91.28694152832031,98.09563446044922,92.54780578613281,36942
2001-04-04,95.82606506347656,90.27824401855469,93.80867767333984,91.0347671508789,65643
2001-04-05,94.31302642822266,88.56346130371094,91.28694152832031,94.1617202758789,139390
2001-04-06,95.82606506347656,92.04345703125,94.81737518310547,95.7251968383789,32208
2001-04-09,96.27998352050781,92.54780578613281,95.82606506347656,92.64867401123047,31400
2001-04-10,96.43128204345703,94.36345672607422,95.5234603881836,96.43128204345703,33985
