Date,High_KMB,Low_KMB,Open_KMB,Close_KMB,Volume_KMB
2000-04-17,56.32789993286133,51.77373123168945,53.57143020629883,56.32789993286133,2391912
2000-04-18,56.56759262084961,54.650047302246094,55.848514556884766,55.848514556884766,2529797
2000-04-19,55.968360900878906,55.18935775756836,55.848514556884766,55.608821868896484,1545205
2000-04-20,57.5263671875,55.24928283691406,55.608821868896484,57.16682434082031,1555426
2000-04-24,57.94582748413086,56.44774627685547,56.56759262084961,57.88590621948242,1787493
2000-04-25,59.204219818115234,56.44774627685547,57.94582748413086,58.485137939453125,3356687
2000-04-26,58.1255989074707,56.987056732177734,57.76605987548828,57.5263671875,2118020
2000-04-27,57.04698181152344,55.78858947753906,56.56759262084961,56.44774627685547,1749007
2000-04-28,56.20805358886719,53.99089050292969,55.848514556884766,55.54889678955078,1679021
2000-05-01,56.148128509521484,54.17066192626953,54.17066192626953,54.769893646240234,1480330
2000-05-02,55.66874313354492,53.87104415893555,54.82981872558594,55.488975524902344,1782696
2000-05-03,55.54889678955078,54.650047302246094,54.650047302246094,55.42905044555664,1066155
2000-05-04,56.50767135620117,54.7099723815918,55.488975524902344,56.028282165527344,1797089
2000-05-05,56.867210388183594,55.42905044555664,56.08820724487305,56.50767135620117,1569089
2000-05-08,56.987056732177734,55.848514556884766,55.968360900878906,56.20805358886719,892808
2000-05-09,58.30537033081055,56.50767135620117,56.68743896484375,57.94582748413086,1215721
2000-05-10,58.1255989074707,56.80728530883789,57.5263671875,57.5263671875,1538321
2000-05-11,59.6836051940918,57.4664421081543,57.76605987548828,59.02444839477539,1396994
2000-05-12,58.78475570678711,56.68743896484375,58.78475570678711,57.73609924316406,1019950
2000-05-15,59.443912506103516,57.58628845214844,57.76605987548828,58.485137939453125,1096089
2000-05-16,59.92329788208008,57.5263671875,58.724830627441406,58.724830627441406,1199972
2000-05-17,60.3427619934082,58.1255989074707,58.365291595458984,59.983219146728516,1265055
2000-05-18,59.50383377075195,57.88590621948242,59.324066162109375,58.365291595458984,1148760
2000-05-19,58.00575256347656,57.04698181152344,57.40652084350586,58.00575256347656,1096193
2000-05-22,59.204219818115234,57.346595764160156,59.204219818115234,57.5263671875,1429849
2000-05-23,57.58628845214844,55.3691291809082,57.28667449951172,57.28667449951172,1091291
2000-05-24,58.30537033081055,57.28667449951172,57.346595764160156,57.346595764160156,842431
2000-05-25,57.16682434082031,55.66874313354492,57.106903076171875,56.028282165527344,1113924
2000-05-26,56.20805358886719,54.94966506958008,56.08820724487305,55.608821868896484,806448
2000-05-30,56.50767135620117,55.66874313354492,55.728668212890625,56.20805358886719,1437358
2000-05-31,58.42521667480469,55.608821868896484,56.08820724487305,58.00575256347656,1996719
2000-06-01,59.50383377075195,57.226749420166016,57.5263671875,58.724830627441406,1767676
2000-06-02,59.38398742675781,56.74736404418945,58.724830627441406,57.4664421081543,1103703
2000-06-05,58.00575256347656,56.987056732177734,57.5263671875,57.16682434082031,952780
2000-06-06,58.604984283447266,56.987056732177734,57.226749420166016,58.1255989074707,957578
2000-06-07,57.94582748413086,56.20805358886719,57.5263671875,56.26797866821289,1630418
2000-06-08,56.68743896484375,54.470279693603516,54.470279693603516,55.848514556884766,2446565
2000-06-09,57.28667449951172,56.08820724487305,56.08820724487305,56.50767135620117,1194444
2000-06-12,56.92713165283203,56.20805358886719,56.38782501220703,56.29793930053711,1159399
2000-06-13,56.44774627685547,54.82981872558594,56.44774627685547,55.54889678955078,1552401
2000-06-14,57.4664421081543,55.54889678955078,55.54889678955078,56.80728530883789,1406694
2000-06-15,57.82598114013672,56.44774627685547,57.4664421081543,57.04698181152344,1364140
2000-06-16,56.38782501220703,55.009586334228516,55.608821868896484,56.20805358886719,1735761
2000-06-19,56.68743896484375,55.18935775756836,55.968360900878906,55.24928283691406,1567525
2000-06-20,55.3691291809082,51.11457443237305,55.3691291809082,52.133270263671875,3421144
2000-06-21,52.73250198364258,50.81495666503906,52.133270263671875,52.432884216308594,3032105
2000-06-22,53.391658782958984,51.35426712036133,52.4928092956543,52.07334518432617,2123444
2000-06-23,53.33173370361328,51.95349884033203,52.432884216308594,52.67258071899414,1327009
2000-06-26,54.17066192626953,52.4928092956543,52.67258071899414,52.61265563964844,1376239
2000-06-27,53.81112289428711,52.253116607666016,52.73250198364258,53.391658782958984,2379917
2000-06-28,54.35042953491211,51.83365249633789,53.93096923828125,51.87859344482422,2147433
2000-06-29,54.889739990234375,51.294342041015625,51.893577575683594,54.05081558227539,3038468
2000-06-30,55.18935775756836,52.133270263671875,53.33173370361328,55.009586334228516,4013464
2000-07-03,55.728668212890625,53.57143020629883,54.889739990234375,55.06951141357422,777035
2000-07-05,56.20805358886719,53.93096923828125,55.3092041015625,55.24928283691406,1771327
2000-07-06,56.028282165527344,53.93096923828125,55.3092041015625,53.93096923828125,1862902
2000-07-07,54.82981872558594,52.97219467163086,54.53020095825195,53.81112289428711,1184535
2000-07-10,55.54889678955078,53.751197814941406,53.81112289428711,54.590126037597656,1282577
2000-07-11,56.148128509521484,54.94966506958008,55.24928283691406,55.9084358215332,1067615
2000-07-12,56.028282165527344,54.590126037597656,55.848514556884766,55.9084358215332,1296449
2000-07-13,56.92713165283203,55.968360900878906,56.50767135620117,56.44774627685547,1544162
2000-07-14,57.5263671875,55.66874313354492,57.346595764160156,55.78858947753906,978125
2000-07-17,56.80728530883789,54.7099723815918,56.56759262084961,55.3691291809082,943289
2000-07-18,55.488975524902344,54.650047302246094,55.3691291809082,54.82981872558594,1651799
2000-07-19,55.18935775756836,54.35042953491211,54.7099723815918,55.18935775756836,1009207
2000-07-20,55.9084358215332,54.7099723815918,55.129432678222656,55.129432678222656,1008268
2000-07-21,55.3691291809082,53.391658782958984,55.18935775756836,54.41035461425781,1660978
2000-07-24,55.848514556884766,54.41035461425781,55.728668212890625,54.590126037597656,1147196
2000-07-25,55.488975524902344,53.99089050292969,54.82981872558594,54.7099723815918,902404
2000-07-26,57.82598114013672,55.06951141357422,56.08820724487305,57.28667449951172,3816858
2000-07-27,57.88590621948242,56.26797866821289,57.88590621948242,56.68743896484375,1842251
2000-07-28,57.5263671875,56.62751770019531,57.16682434082031,57.4664421081543,1380306
2000-07-31,57.64621353149414,55.009586334228516,57.40652084350586,55.06951141357422,1810022
2000-08-01,57.4664421081543,55.129432678222656,55.3691291809082,57.04698181152344,1823998
2000-08-02,59.26414108276367,56.68743896484375,56.80728530883789,58.84468078613281,1727729
2000-08-03,59.26414108276367,57.82598114013672,58.84468078613281,57.82598114013672,1261404
2000-08-04,58.00575256347656,56.74736404418945,57.58628845214844,56.867210388183594,1411075
2000-08-07,57.5263671875,56.56759262084961,56.867210388183594,56.56759262084961,1146779
2000-08-08,56.80728530883789,55.78858947753906,56.56759262084961,56.08820724487305,1811691
2000-08-09,56.148128509521484,54.35042953491211,55.848514556884766,54.650047302246094,2267691
2000-08-10,56.26797866821289,54.94966506958008,55.06951141357422,55.968360900878906,1849552
2000-08-11,56.987056732177734,55.42905044555664,55.608821868896484,56.32789993286133,1012962
2000-08-14,58.66490936279297,56.56759262084961,56.56759262084961,58.485137939453125,2417153
2000-08-15,58.90460205078125,56.56759262084961,58.485137939453125,57.16682434082031,1476471
2000-08-16,57.346595764160156,55.968360900878906,57.16682434082031,55.968360900878906,821363
2000-08-17,56.56759262084961,54.650047302246094,55.968360900878906,54.82981872558594,1433499
2000-08-18,57.76605987548828,55.009586334228516,55.06951141357422,57.5263671875,2007879
2000-08-21,58.365291595458984,56.80728530883789,57.4664421081543,56.80728530883789,1273503
2000-08-22,57.04698181152344,55.66874313354492,56.867210388183594,55.9084358215332,787152
2000-08-23,56.028282165527344,55.18935775756836,55.848514556884766,55.728668212890625,785066
2000-08-24,56.028282165527344,55.009586334228516,55.54889678955078,55.129432678222656,1044147
2000-08-25,57.04698181152344,54.94966506958008,55.608821868896484,56.74736404418945,1168473
2000-08-28,56.68743896484375,56.028282165527344,56.32789993286133,56.20805358886719,1121851
2000-08-29,56.32789993286133,55.78858947753906,55.968360900878906,55.968360900878906,712891
2000-08-30,56.028282165527344,55.06951141357422,55.9084358215332,55.488975524902344,817399
2000-08-31,56.987056732177734,55.608821868896484,55.728668212890625,56.103187561035156,1157939
2000-09-01,56.68743896484375,55.3691291809082,56.68743896484375,55.9084358215332,972493
2000-09-05,56.68743896484375,55.78858947753906,55.9084358215332,56.50767135620117,1008685
2000-09-06,56.74736404418945,55.728668212890625,56.50767135620117,56.20805358886719,1253686
2000-09-07,56.56759262084961,55.24928283691406,56.32789993286133,56.32789993286133,1421818
2000-09-08,56.32789993286133,54.94966506958008,56.32789993286133,55.129432678222656,2361143
2000-09-11,54.7099723815918,52.4928092956543,54.650047302246094,53.21188735961914,3407585
2000-09-12,53.631351470947266,52.31303787231445,53.57143020629883,52.79242706298828,3603669
2000-09-13,53.1519660949707,51.534034729003906,52.79242706298828,51.65388488769531,2391078
2000-09-14,51.174495697021484,48.23825454711914,50.3355712890625,48.89741134643555,6764376
2000-09-15,50.035953521728516,48.837486267089844,48.837486267089844,48.89741134643555,4260759
2000-09-18,50.69511032104492,48.0584831237793,48.657718658447266,49.43672180175781,2376058
2000-09-19,50.09587860107422,49.25695037841797,49.676414489746094,49.49664306640625,2157133
2000-09-20,49.25695037841797,47.93864059448242,49.13710403442383,48.23825454711914,1943109
2000-09-21,49.916107177734375,47.87871551513672,48.23825454711914,49.73633575439453,2383568
2000-09-22,52.79242706298828,50.994728088378906,51.77373123168945,52.07334518432617,2374181
2000-09-25,51.77373123168945,50.51533889770508,51.77373123168945,50.9348030090332,1459366
2000-09-26,51.893577575683594,50.81495666503906,50.81495666503906,51.294342041015625,1179112
2000-09-27,51.534034729003906,50.035953521728516,51.35426712036133,51.174495697021484,1349538
2000-09-28,54.590126037597656,51.893577575683594,51.893577575683594,54.29050827026367,2060029
2000-09-29,54.29050827026367,53.271812438964844,54.05081558227539,53.511505126953125,2291575
2000-10-02,53.092041015625,51.414188385009766,52.85234832763672,52.73250198364258,2168188
2000-10-03,54.29050827026367,52.97219467163086,53.57143020629883,53.57143020629883,2016849
2000-10-04,54.889739990234375,53.93096923828125,54.11073684692383,53.99089050292969,1689764
2000-10-05,55.608821868896484,53.99089050292969,54.23058319091797,54.769893646240234,2087252
2000-10-06,56.44774627685547,55.608821868896484,56.08820724487305,56.26797866821289,2024567
2000-10-09,56.867210388183594,53.391658782958984,56.26797866821289,54.23058319091797,1892315
2000-10-10,54.650047302246094,52.97219467163086,53.69127655029297,53.391658782958984,2017996
2000-10-11,56.08820724487305,53.092041015625,53.21188735961914,55.78858947753906,2018518
2000-10-12,57.04698181152344,53.69127655029297,56.08820724487305,54.11073684692383,1473863
2000-10-13,56.56759262084961,53.81112289428711,54.35042953491211,55.24928283691406,1699360
2000-10-16,57.40652084350586,55.488975524902344,55.608821868896484,56.68743896484375,1450500
2000-10-17,57.4664421081543,55.42905044555664,57.4664421081543,55.728668212890625,1258275
2000-10-18,58.245445251464844,55.3691291809082,56.08820724487305,57.58628845214844,3750211
2000-10-19,57.58628845214844,54.889739990234375,57.346595764160156,56.987056732177734,2456474
2000-10-20,57.346595764160156,56.38782501220703,56.92713165283203,57.346595764160156,1177651
2000-10-23,57.70613479614258,56.44774627685547,57.226749420166016,56.50767135620117,1883032
2000-10-24,61.36145782470703,56.74736404418945,56.74736404418945,61.36145782470703,3748438
2000-10-25,61.30153274536133,58.604984283447266,61.30153274536133,60.10306930541992,4257526
2000-10-26,60.64237976074219,59.623680114746094,59.743526458740234,60.04314422607422,1899616
2000-10-27,63.039310455322266,59.92329788208008,60.04314422607422,62.73969268798828,2109676
2000-10-30,66.15531921386719,62.44007873535156,62.73969268798828,65.07669830322266,4359323
2000-10-31,65.07669830322266,60.40268325805664,65.07669830322266,63.27900314331055,4948826
2000-11-01,64.0580062866211,61.36145782470703,63.27900314331055,62.799617767333984,2877324
2000-11-02,62.320228576660156,60.64237976074219,62.080535888671875,61.24161148071289,1851429
2000-11-03,62.200382232666016,60.40268325805664,61.30153274536133,62.200382232666016,2013094
2000-11-06,63.0992317199707,62.200382232666016,62.55992126464844,62.200382232666016,1930489
2000-11-07,62.200382232666016,61.12176513671875,61.36145782470703,61.840843200683594,1798758
2000-11-08,62.679771423339844,61.06184005737305,61.36145782470703,61.840843200683594,1846631
2000-11-09,63.81831359863281,62.44007873535156,62.44007873535156,63.39884948730469,3671151
2000-11-10,63.69846725463867,62.26030731201172,63.39884948730469,62.799617767333984,1723036
2000-11-13,63.99808120727539,62.55992126464844,62.55992126464844,63.578617095947266,1855080
2000-11-14,63.0992317199707,61.12176513671875,62.679771423339844,61.840843200683594,2240990
2000-11-15,63.75838851928711,61.60115051269531,62.55992126464844,62.85953903198242,1448623
2000-11-16,62.5,60.64237976074219,62.200382232666016,61.54122543334961,1868430
2000-11-17,62.919464111328125,61.840843200683594,62.200382232666016,62.61984634399414,1933305
2000-11-20,64.11792755126953,62.55992126464844,62.61984634399414,63.99808120727539,2410790
2000-11-21,65.3763198852539,64.0580062866211,64.0580062866211,65.31639862060547,2810885
2000-11-22,66.99424743652344,64.95685577392578,65.2564697265625,66.21524047851562,2174238
2000-11-24,66.45494079589844,63.75838851928711,66.21524047851562,64.77708435058594,857137
2000-11-27,64.47747039794922,63.51869583129883,64.35762023925781,63.63854217529297,1170976
2000-11-28,65.61601257324219,63.99808120727539,64.77708435058594,65.31639862060547,1673181
2000-11-29,67.11409759521484,64.7171630859375,65.43624114990234,66.934326171875,1927255
2000-11-30,67.35379028320312,66.2751693725586,66.934326171875,67.05416870117188,2643171
2000-12-01,68.61217498779297,66.63470458984375,66.8144760131836,67.89309692382812,2366046
2000-12-04,70.2301025390625,67.84275817871094,67.89070129394531,68.83988189697266,2508102
2000-12-05,68.07286834716797,63.27900314331055,68.07286834716797,64.45829010009766,3392462
2000-12-06,65.67593383789062,63.95973205566406,63.95973205566406,64.76509857177734,1797610
2000-12-07,66.44295501708984,64.92809295654297,65.00479125976562,66.05944061279297,1492012
2000-12-08,65.34036254882812,63.528282165527344,65.19654846191406,63.72003936767578,2318172
2000-12-11,63.51869583129883,61.275169372558594,62.76126480102539,62.464046478271484,2204902
2000-12-12,64.42952728271484,63.029720306396484,63.35570526123047,63.13518524169922,1645645
2000-12-13,63.748802185058594,62.416107177734375,63.13518524169922,62.44486999511719,1828692
2000-12-14,62.799617767333984,61.792903900146484,62.320228576660156,62.60786056518555,1415455
2000-12-15,63.652923583984375,61.36145782470703,61.36145782470703,61.840843200683594,2859176
2000-12-18,63.988494873046875,61.131351470947266,61.64908981323242,63.27900314331055,1680899
2000-12-19,64.46788024902344,63.374881744384766,63.51869583129883,63.95973205566406,1434021
2000-12-20,65.10066986083984,63.61457443237305,65.10066986083984,63.61457443237305,2454179
2000-12-21,65.97315216064453,63.374881744384766,63.61457443237305,65.18695831298828,1917138
2000-12-22,65.6567611694336,64.39118194580078,64.95685577392578,64.70757293701172,1274442
2000-12-26,65.10066986083984,63.42281723022461,64.69799041748047,64.99520874023438,1365809
2000-12-27,68.17832946777344,65.19654846191406,65.19654846191406,65.96356964111328,2890466
2000-12-28,68.07286834716797,65.37871551513672,66.82646179199219,67.5934829711914,2058256
2000-12-29,68.83988189697266,67.50719451904297,68.40843963623047,67.77565002441406,1238250
2001-01-02,68.1303939819336,66.34707641601562,67.10450744628906,66.34707641601562,2168084
2001-01-03,67.20996856689453,63.38446807861328,66.5867691040039,63.38446807861328,3013123
2001-01-04,63.27900314331055,58.00575256347656,62.89549255371094,60.3355712890625,6585502
2001-01-05,63.90220642089844,59.71236801147461,60.73825454711914,63.087249755859375,2724629
2001-01-08,64.86097717285156,63.23106384277344,63.23106384277344,64.33365631103516,1605803
2001-01-09,65.10066986083984,63.13518524169922,64.57334899902344,64.14189910888672,1952809
2001-01-10,64.59252166748047,62.73250198364258,63.56663513183594,64.0460205078125,1565543
2001-01-11,65.10066986083984,63.28858947753906,63.95014572143555,63.662513732910156,2344768
2001-01-12,63.99808120727539,61.802494049072266,63.662513732910156,62.8092041015625,1725435
2001-01-16,64.13230895996094,62.818790435791016,62.818790435791016,63.489933013916016,1365600
2001-01-17,62.991371154785156,60.59444046020508,62.991371154785156,61.02588653564453,2711279
2001-01-18,62.751678466796875,61.11217498779297,62.080535888671875,61.54362487792969,1828796
2001-01-19,61.466922760009766,59.56855010986328,61.12176513671875,61.179290771484375,2297520
2001-01-22,62.21476364135742,60.46979904174805,61.2176399230957,60.88207244873047,1629375
2001-01-23,60.86289596557617,58.97411346435547,60.49856185913086,59.80824661254883,2155360
2001-01-24,62.16682434082031,59.25215530395508,60.21092987060547,61.61073684692383,3527739
2001-01-25,63.27900314331055,61.12176513671875,61.37104415893555,62.320228576660156,2251107
2001-01-26,63.47075653076172,61.28475570678711,63.42281723022461,61.45733642578125,1315327
2001-01-29,61.36145782470703,60.11505126953125,61.36145782470703,60.11505126953125,1511203
2001-01-30,62.02301025390625,60.23969268798828,60.40268325805664,62.013423919677734,2069833
2001-01-31,62.97219467163086,61.45733642578125,61.5532112121582,62.080535888671875,1738681
2001-02-01,64.14189910888672,62.080535888671875,62.080535888671875,64.13230895996094,1715422
2001-02-02,64.19942474365234,62.770851135253906,63.892616271972656,63.892616271972656,1493785
2001-02-05,64.45829010009766,62.93384552001953,62.93384552001953,63.27900314331055,1450396
2001-02-06,64.29530334472656,62.991371154785156,63.75838851928711,63.7967414855957,1101199
2001-02-07,64.81304168701172,63.30776596069336,63.7967414855957,64.7171630859375,1759437
2001-02-08,64.76509857177734,63.95014572143555,64.23777770996094,64.46788024902344,1481894
2001-02-09,65.2444839477539,63.67210006713867,64.18983459472656,64.86097717285156,1798236
2001-02-12,65.44583129882812,64.1514892578125,64.86097717285156,64.92809295654297,1055829
2001-02-13,66.13614654541016,64.62128448486328,64.947265625,65.96356964111328,1699673
2001-02-14,65.31159973144531,64.09396362304688,65.31159973144531,64.18983459472656,1950723
2001-02-15,66.29913330078125,63.85426712036133,64.90892028808594,65.85810089111328,2472640
2001-02-16,67.1907958984375,66.09779357910156,66.09779357910156,66.98945617675781,2434153
2001-02-20,68.95494079589844,66.74017333984375,67.01821899414062,68.75359344482422,2601138
2001-02-21,67.98657989501953,65.9539794921875,67.97698974609375,66.68264770507812,1726895
2001-02-22,67.76605987548828,66.39501190185547,66.68264770507812,66.87439727783203,1647106
2001-02-23,67.20996856689453,65.96356964111328,67.11409759521484,66.97027587890625,1784990
2001-02-26,67.4592514038086,65.52252960205078,66.5867691040039,67.18120574951172,1821287
2001-02-27,68.29338073730469,66.97027587890625,67.54553985595703,68.07286834716797,1481894
2001-02-28,68.76318359375,67.41131591796875,68.07286834716797,68.55225372314453,2132518
2001-03-01,68.1303939819336,65.86769104003906,68.12080383300781,67.1236801147461,1849552
2001-03-02,68.88782501220703,67.37296295166016,67.55513000488281,68.51390075683594,3954534
2001-03-05,69.02204895019531,68.092041015625,69.02204895019531,68.78235626220703,2094657
2001-03-06,67.97698974609375,66.95110321044922,67.88111114501953,67.40172576904297,1340777
2001-03-07,68.32215118408203,67.13327026367188,67.13327026367188,67.8235855102539,2032911
2001-03-08,69.21380615234375,67.70853424072266,68.07286834716797,68.8302993774414,2570578
2001-03-09,68.60018920898438,66.91275024414062,68.07286834716797,68.21668243408203,1660665
2001-03-12,68.4659652709961,67.57430267333984,68.07286834716797,67.62224578857422,1524136
2001-03-13,67.78523254394531,65.74304962158203,67.62224578857422,66.33748626708984,2257991
2001-03-14,66.69223022460938,64.95685577392578,65.37871551513672,65.42665100097656,1925587
2001-03-15,65.86769104003906,64.1131362915039,65.67593383789062,65.00479125976562,1352875
2001-03-16,65.42665100097656,63.75838851928711,63.75838851928711,64.81304168701172,1973773
2001-03-19,65.14861297607422,64.19942474365234,64.82262420654297,64.33365631103516,1424217
2001-03-20,67.11409759521484,64.36241912841797,64.90892028808594,66.53883361816406,2590395
2001-03-21,66.53883361816406,63.85426712036133,66.53883361816406,64.24736022949219,4127255
2001-03-22,64.07478332519531,61.38063430786133,63.374881744384766,63.940555572509766,3603774
2001-03-23,64.81304168701172,63.01054763793945,64.7171630859375,64.3432388305664,3243000
2001-03-26,64.74592590332031,63.42281723022461,64.57334899902344,63.85426712036133,2564007
2001-03-27,64.37200164794922,63.25982666015625,63.99808120727539,63.90220642089844,3055260
2001-03-28,66.1169662475586,63.42281723022461,63.892616271972656,65.8485107421875,2757171
2001-03-29,64.7171630859375,62.60786056518555,64.55416870117188,63.85426712036133,3377025
2001-03-30,65.19654846191406,63.56663513183594,64.33365631103516,65.03355407714844,1844963
2001-04-02,65.85810089111328,63.71044921875,65.19654846191406,64.18025207519531,1758081
2001-04-03,64.18025207519531,62.703739166259766,64.18025207519531,63.13518524169922,1556469
2001-04-04,64.09396362304688,62.128475189208984,63.27900314331055,64.09396362304688,2657251
2001-04-05,65.5800552368164,63.27900314331055,65.5800552368164,64.22818756103516,1590054
2001-04-06,63.91179275512695,61.917545318603516,63.51869583129883,63.75838851928711,1425885
2001-04-09,64.99520874023438,63.80632781982422,63.85426712036133,64.69799041748047,1744313
2001-04-10,64.6788101196289,62.799617767333984,63.873443603515625,63.662513732910156,2048765
2001-04-11,63.71044921875,61.792903900146484,63.71044921875,62.511985778808594,1930593
2001-04-12,63.4611701965332,62.32981872558594,62.94343185424805,62.8283805847168,1393448
2001-04-16,64.0460205078125,61.89836883544922,62.703739166259766,62.703739166259766,1405130
