Date,High_MELI,Low_MELI,Open_MELI,Close_MELI,Volume_MELI
2007-11-06,45.79999923706055,43.20000076293945,43.5,45.47999954223633,138200
2007-11-07,44.84000015258789,37.34000015258789,44.34000015258789,39.400001525878906,462700
2007-11-08,40.0,36.18000030517578,40.0,37.52000045776367,346600
2007-11-09,37.77000045776367,34.38999938964844,37.77000045776367,36.7599983215332,287700
2007-11-12,38.0,32.66999816894531,36.650001525878906,35.18000030517578,310300
2007-11-13,41.599998474121094,35.349998474121094,36.02000045776367,41.060001373291016,329600
2007-11-14,46.86000061035156,41.5,45.0,43.189998626708984,442800
2007-11-15,47.70000076293945,42.33000183105469,43.33000183105469,46.439998626708984,618800
2007-11-16,47.20000076293945,43.709999084472656,46.540000915527344,46.5099983215332,379900
2007-11-19,47.04999923706055,44.02000045776367,46.029998779296875,44.689998626708984,249400
2007-11-20,46.11000061035156,43.0,45.150001525878906,43.619998931884766,226300
2007-11-21,43.0,40.34000015258789,42.599998474121094,41.20000076293945,111200
2007-11-23,42.52000045776367,40.0099983215332,40.2599983215332,42.36000061035156,119000
2007-11-26,43.11000061035156,41.0,42.58000183105469,41.16999816894531,126800
2007-11-27,42.29999923706055,41.0,41.720001220703125,41.119998931884766,156500
2007-11-28,43.61000061035156,40.61000061035156,41.25,43.61000061035156,277400
2007-11-29,44.0,42.150001525878906,43.5,43.0,96900
2007-11-30,43.77000045776367,42.25,43.5,42.40999984741211,191800
2007-12-03,45.84000015258789,44.040000915527344,44.11000061035156,44.709999084472656,526000
2007-12-04,45.619998931884766,42.810001373291016,45.619998931884766,43.36000061035156,337900
2007-12-05,45.599998474121094,43.56999969482422,44.849998474121094,44.2400016784668,254500
2007-12-06,44.5,43.2599983215332,44.2400016784668,44.029998779296875,259700
2007-12-07,44.90999984741211,43.349998474121094,44.29999923706055,43.77000045776367,109600
2007-12-10,50.4900016784668,44.0,44.099998474121094,49.970001220703125,857200
2007-12-11,50.0,47.029998779296875,49.68000030517578,47.4900016784668,657500
2007-12-12,53.91999816894531,48.630001068115234,48.880001068115234,50.79999923706055,649700
2007-12-13,54.72999954223633,49.97999954223633,50.61000061035156,53.630001068115234,353000
2007-12-14,65.45999908447266,57.52000045776367,59.5,61.54999923706055,6186300
2007-12-17,66.66000366210938,58.400001525878906,66.66000366210938,60.34000015258789,2901800
2007-12-18,62.38999938964844,56.36000061035156,61.95000076293945,59.68000030517578,1600400
2007-12-19,60.43000030517578,57.959999084472656,59.25,59.900001525878906,720300
2007-12-20,61.880001068115234,58.619998931884766,60.9900016784668,60.470001220703125,655400
2007-12-21,62.0,59.2599983215332,61.810001373291016,60.060001373291016,610400
2007-12-24,61.77000045776367,59.16999816894531,60.70000076293945,60.400001525878906,366100
2007-12-26,72.95999908447266,60.45000076293945,60.84000015258789,72.8499984741211,2040100
2007-12-27,81.16999816894531,72.0,72.6500015258789,75.30000305175781,4763900
2007-12-28,80.73999786376953,77.06999969482422,80.7300033569336,78.80999755859375,2393400
2007-12-31,78.9800033569336,72.69999694824219,78.0,73.87999725341797,1296500
2008-01-02,76.80999755859375,68.0,75.9800033569336,70.0999984741211,2081400
2008-01-03,72.81999969482422,68.80999755859375,72.79000091552734,69.44000244140625,1224600
2008-01-04,67.8499984741211,63.16999816894531,66.4800033569336,64.08999633789062,1356200
2008-01-07,66.7699966430664,58.459999084472656,66.16000366210938,61.369998931884766,1853300
2008-01-08,65.48999786376953,60.5,62.5,61.099998474121094,1183200
2008-01-09,61.36000061035156,56.58000183105469,60.06999969482422,60.68000030517578,1573600
2008-01-10,65.9800033569336,58.68000030517578,59.63999938964844,64.05999755859375,1506600
2008-01-11,67.5,61.02000045776367,63.43000030517578,62.599998474121094,1446100
2008-01-14,65.0,62.65999984741211,64.41000366210938,64.70999908447266,742600
2008-01-15,66.0,59.79999923706055,63.90999984741211,59.97999954223633,835000
2008-01-16,59.25,50.97999954223633,57.279998779296875,54.22999954223633,2382200
2008-01-17,55.4900016784668,43.41999816894531,54.400001525878906,45.40999984741211,2724600
2008-01-18,49.06999969482422,45.20000076293945,48.459999084472656,47.04999923706055,2180800
2008-01-22,49.470001220703125,40.15999984741211,40.38999938964844,47.709999084472656,1374100
2008-01-23,50.7400016784668,44.5,45.970001220703125,50.02000045776367,1318900
2008-01-24,57.7400016784668,51.11000061035156,51.970001220703125,56.63999938964844,1986700
2008-01-25,61.75,53.0,59.95000076293945,54.060001373291016,1869700
2008-01-28,46.68000030517578,40.54999923706055,43.45000076293945,42.599998474121094,4790000
2008-01-29,44.790000915527344,41.25,44.459999084472656,41.70000076293945,1913100
2008-01-30,41.0,35.959999084472656,40.79999923706055,36.11000061035156,3316900
2008-01-31,37.900001525878906,34.0,34.61000061035156,37.029998779296875,2218000
2008-02-01,38.880001068115234,36.720001220703125,38.5,37.47999954223633,1546900
2008-02-04,38.310001373291016,36.459999084472656,38.279998779296875,36.4900016784668,1099600
2008-02-05,38.25,34.790000915527344,35.47999954223633,36.2599983215332,1224200
2008-02-06,37.68000030517578,33.79999923706055,37.619998931884766,33.95000076293945,1144700
2008-02-07,34.45000076293945,31.399999618530273,33.13999938964844,31.729999542236328,1816400
2008-02-08,32.939998626708984,31.0,32.0,31.719999313354492,1221600
2008-02-11,36.47999954223633,32.25,32.5099983215332,36.150001525878906,2545000
2008-02-12,38.869998931884766,34.11000061035156,37.400001525878906,34.61000061035156,2550200
2008-02-13,36.900001525878906,34.0,35.47999954223633,36.75,1228100
2008-02-14,38.40999984741211,35.0,37.29999923706055,35.38999938964844,1330200
2008-02-15,36.29999923706055,34.43000030517578,35.27000045776367,35.790000915527344,658000
2008-02-19,37.47999954223633,34.58000183105469,37.060001373291016,34.630001068115234,970200
2008-02-20,35.43000030517578,32.90999984741211,33.75,34.58000183105469,807600
2008-02-21,35.189998626708984,32.97999954223633,34.900001525878906,33.150001525878906,518100
2008-02-22,33.88999938964844,32.209999084472656,33.08000183105469,33.400001525878906,456900
2008-02-25,33.9900016784668,32.66999816894531,33.31999969482422,33.83000183105469,610600
2008-02-26,34.02000045776367,32.75,33.099998474121094,33.380001068115234,575700
2008-02-27,37.0099983215332,33.0,33.04999923706055,36.630001068115234,1515200
2008-02-28,38.40999984741211,35.91999816894531,35.91999816894531,37.380001068115234,1410300
2008-02-29,37.58000183105469,35.849998474121094,36.81999969482422,36.150001525878906,694800
2008-03-03,39.45000076293945,37.060001373291016,38.349998474121094,37.59000015258789,1285500
2008-03-04,37.77000045776367,34.099998474121094,36.86000061035156,35.869998931884766,1227700
2008-03-05,38.04999923706055,36.400001525878906,36.72999954223633,37.130001068115234,1374800
2008-03-06,41.79999923706055,37.81999969482422,38.27000045776367,39.2400016784668,3316500
2008-03-07,39.720001220703125,35.2400016784668,37.599998474121094,36.54999923706055,1555100
2008-03-10,37.209999084472656,33.709999084472656,36.86000061035156,33.95000076293945,735700
2008-03-11,36.650001525878906,34.7599983215332,35.41999816894531,36.4900016784668,727100
2008-03-12,40.0,35.959999084472656,36.5,38.83000183105469,1288200
2008-03-13,39.0,35.560001373291016,37.45000076293945,38.599998474121094,1311400
2008-03-14,40.0,37.119998931884766,39.22999954223633,38.2400016784668,789800
2008-03-17,37.779998779296875,35.13999938964844,36.029998779296875,35.150001525878906,954700
2008-03-18,37.75,35.790000915527344,36.560001373291016,37.22999954223633,704900
2008-03-19,38.88999938964844,36.2599983215332,37.43000030517578,36.349998474121094,719600
2008-03-20,37.5,35.7400016784668,37.08000183105469,36.349998474121094,751400
2008-03-24,39.75,36.56999969482422,36.56999969482422,38.5,798300
2008-03-25,40.939998626708984,37.34000015258789,39.08000183105469,40.45000076293945,1434200
2008-03-26,42.58000183105469,39.83000183105469,41.56999969482422,41.54999923706055,1917100
2008-03-27,41.720001220703125,38.75,41.709999084472656,38.88999938964844,1013300
2008-03-28,39.75,36.88999938964844,39.470001220703125,37.040000915527344,596500
2008-03-31,40.38999938964844,36.63999938964844,37.31999969482422,39.7599983215332,1572400
2008-04-01,40.81999969482422,38.56999969482422,40.52000045776367,40.81999969482422,1222000
2008-04-02,40.369998931884766,39.0,40.11000061035156,39.209999084472656,515700
2008-04-03,39.790000915527344,38.25,38.95000076293945,39.63999938964844,578500
2008-04-04,43.54999923706055,39.25,39.849998474121094,43.220001220703125,2068800
2008-04-07,44.400001525878906,42.75,44.11000061035156,43.70000076293945,1195000
2008-04-08,45.83000183105469,42.810001373291016,43.41999816894531,45.36000061035156,1485000
2008-04-09,46.720001220703125,43.86000061035156,46.720001220703125,45.150001525878906,1125600
2008-04-10,47.2400016784668,43.38999938964844,45.04999923706055,47.13999938964844,1378100
2008-04-11,47.400001525878906,45.02000045776367,45.650001525878906,46.4900016784668,1471000
2008-04-14,46.790000915527344,44.689998626708984,45.79999923706055,44.689998626708984,870800
2008-04-15,46.0,44.599998474121094,45.02000045776367,45.84000015258789,648300
2008-04-16,49.349998474121094,46.72999954223633,46.900001525878906,48.97999954223633,1183400
2008-04-17,50.72999954223633,47.45000076293945,48.779998779296875,50.02000045776367,1123900
2008-04-18,53.599998474121094,50.2400016784668,52.400001525878906,50.25,1539700
2008-04-21,53.2400016784668,49.5,50.25,51.84000015258789,875200
2008-04-22,52.97999954223633,50.0,51.880001068115234,50.52000045776367,562500
2008-04-23,51.95000076293945,49.630001068115234,50.900001525878906,51.400001525878906,449800
2008-04-24,52.7599983215332,48.709999084472656,50.939998626708984,51.810001373291016,796600
2008-04-25,52.4900016784668,50.849998474121094,52.119998931884766,51.900001525878906,536600
2008-04-28,53.029998779296875,51.16999816894531,52.119998931884766,52.0,442400
2008-04-29,52.33000183105469,49.529998779296875,52.060001373291016,49.869998931884766,499900
2008-04-30,51.25,48.0,49.869998931884766,50.58000183105469,1059300
2008-05-01,51.400001525878906,49.369998931884766,50.45000076293945,50.25,742900
2008-05-02,52.0,49.79999923706055,51.5,49.9900016784668,553900
2008-05-05,56.779998779296875,50.22999954223633,50.7400016784668,56.0,2908000
2008-05-06,57.25,53.0,56.20000076293945,54.75,1472900
2008-05-07,57.560001373291016,54.0,55.560001373291016,56.04999923706055,1631600
2008-05-08,57.709999084472656,54.27000045776367,56.36000061035156,55.0,1597600
2008-05-09,55.97999954223633,53.650001525878906,54.63999938964844,54.02000045776367,1059600
2008-05-12,53.9900016784668,50.11000061035156,53.79999923706055,52.2599983215332,1473600
2008-05-13,56.560001373291016,52.59000015258789,52.59000015258789,55.86000061035156,2504400
2008-05-14,55.97999954223633,50.68000030517578,50.900001525878906,53.88999938964844,3763700
2008-05-15,55.439998626708984,54.029998779296875,54.650001525878906,54.4900016784668,814300
2008-05-16,55.20000076293945,53.75,55.0,54.70000076293945,827400
2008-05-19,55.5,52.880001068115234,54.59000015258789,53.38999938964844,1018800
2008-05-20,53.720001220703125,51.5,52.18000030517578,53.560001373291016,653100
2008-05-21,53.5,48.75,53.0,50.41999816894531,1475800
2008-05-22,51.790000915527344,44.25,50.33000183105469,44.630001068115234,2082500
2008-05-23,46.349998474121094,40.40999984741211,44.0,45.290000915527344,2973900
2008-05-27,45.349998474121094,42.79999923706055,45.349998474121094,43.45000076293945,731200
2008-05-28,46.15999984741211,43.560001373291016,44.900001525878906,44.900001525878906,843900
2008-05-29,44.88999938964844,43.560001373291016,44.599998474121094,44.779998779296875,584200
2008-05-30,47.31999969482422,44.439998626708984,44.439998626708984,46.95000076293945,1236000
2008-06-02,48.68000030517578,45.880001068115234,47.599998474121094,46.33000183105469,721400
2008-06-03,47.77000045776367,43.88999938964844,46.34000015258789,45.470001220703125,547800
2008-06-04,47.130001068115234,44.47999954223633,45.119998931884766,46.279998779296875,467700
2008-06-05,47.900001525878906,46.5,46.68000030517578,47.880001068115234,610900
2008-06-06,47.560001373291016,44.08000183105469,47.470001220703125,44.5,848700
2008-06-09,44.400001525878906,39.650001525878906,44.029998779296875,40.40999984741211,1676300
2008-06-10,39.400001525878906,37.0,39.0,38.75,1427900
2008-06-11,39.459999084472656,37.619998931884766,39.25,37.86000061035156,596200
2008-06-12,39.189998626708984,36.77000045776367,38.5,37.11000061035156,614800
2008-06-13,38.970001220703125,37.279998779296875,37.279998779296875,38.279998779296875,497900
2008-06-16,40.5,37.869998931884766,38.060001373291016,39.95000076293945,565700
2008-06-17,43.369998931884766,40.61000061035156,40.630001068115234,41.13999938964844,986100
2008-06-18,40.97999954223633,39.08000183105469,40.70000076293945,39.68000030517578,993200
2008-06-19,41.029998779296875,38.61000061035156,39.63999938964844,40.63999938964844,421300
2008-06-20,40.15999984741211,38.279998779296875,39.209999084472656,38.75,674000
2008-06-23,39.189998626708984,37.04999923706055,38.869998931884766,37.45000076293945,444100
2008-06-24,38.900001525878906,37.0,37.099998474121094,37.86000061035156,514300
2008-06-25,39.45000076293945,37.869998931884766,37.869998931884766,38.79999923706055,372100
2008-06-26,38.34000015258789,34.72999954223633,37.029998779296875,35.220001220703125,1215900
2008-06-27,36.20000076293945,33.130001068115234,35.099998474121094,35.900001525878906,2374000
2008-06-30,36.34000015258789,34.459999084472656,35.560001373291016,34.4900016784668,575600
2008-07-01,35.439998626708984,32.54999923706055,34.08000183105469,35.02000045776367,1256700
2008-07-02,35.83000183105469,32.75,35.279998779296875,32.95000076293945,623400
2008-07-03,32.849998474121094,28.309999465942383,32.560001373291016,29.520000457763672,1149800
2008-07-07,29.969999313354492,26.0,29.530000686645508,27.469999313354492,2456200
2008-07-08,28.0,25.850000381469727,27.5,26.790000915527344,1447700
2008-07-09,32.650001525878906,27.649999618530273,28.5,31.229999542236328,3833400
2008-07-10,31.979999542236328,29.65999984741211,30.549999237060547,30.959999084472656,997700
2008-07-11,30.940000534057617,27.899999618530273,30.260000228881836,30.149999618530273,1004300
2008-07-14,31.700000762939453,29.270000457763672,31.350000381469727,30.540000915527344,941400
2008-07-15,33.150001525878906,27.940000534057617,30.139999389648438,31.75,1337100
2008-07-16,34.279998779296875,30.809999465942383,32.0,34.150001525878906,942800
2008-07-17,35.25,33.099998474121094,34.220001220703125,33.29999923706055,898800
2008-07-18,34.459999084472656,32.540000915527344,33.02000045776367,33.720001220703125,582900
2008-07-21,34.779998779296875,33.119998931884766,33.880001068115234,34.439998626708984,526700
2008-07-22,34.9900016784668,33.04999923706055,33.790000915527344,34.29999923706055,652000
2008-07-23,34.29999923706055,33.349998474121094,34.11000061035156,33.95000076293945,570800
2008-07-24,34.47999954223633,32.33000183105469,34.380001068115234,32.90999984741211,670100
2008-07-25,33.36000061035156,32.31999969482422,33.0,33.0,400400
2008-07-28,33.7599983215332,30.81999969482422,32.959999084472656,31.09000015258789,587200
2008-07-29,34.34000015258789,29.030000686645508,29.75,33.38999938964844,1157700
2008-07-30,34.27000045776367,31.979999542236328,32.56999969482422,33.25,380300
2008-07-31,36.560001373291016,32.119998931884766,32.7599983215332,35.849998474121094,909800
2008-08-01,36.689998626708984,34.59000015258789,35.31999969482422,35.84000015258789,415500
2008-08-04,35.68000030517578,32.599998474121094,35.68000030517578,32.63999938964844,627000
2008-08-05,34.970001220703125,32.630001068115234,33.119998931884766,33.16999816894531,633800
2008-08-06,36.34000015258789,33.380001068115234,33.540000915527344,35.290000915527344,594200
2008-08-07,35.97999954223633,33.849998474121094,35.0,35.61000061035156,440500
2008-08-08,37.5,35.11000061035156,35.56999969482422,36.79999923706055,412800
2008-08-11,38.540000915527344,36.45000076293945,37.5,36.97999954223633,976200
2008-08-12,37.95000076293945,35.54999923706055,35.869998931884766,36.04999923706055,573700
2008-08-13,35.279998779296875,32.4900016784668,34.40999984741211,34.619998931884766,1321700
2008-08-14,35.119998931884766,33.95000076293945,34.45000076293945,34.61000061035156,565600
2008-08-15,35.119998931884766,33.709999084472656,35.119998931884766,34.599998474121094,337100
2008-08-18,34.75,31.979999542236328,34.709999084472656,32.29999923706055,500900
2008-08-19,32.189998626708984,31.1299991607666,32.0099983215332,31.850000381469727,573400
2008-08-20,32.5,30.3700008392334,31.969999313354492,31.0,616500
2008-08-21,30.780000686645508,29.75,30.780000686645508,30.1299991607666,630600
2008-08-22,31.190000534057617,29.950000762939453,30.229999542236328,30.0,634700
2008-08-25,30.40999984741211,29.559999465942383,30.110000610351562,30.049999237060547,387100
2008-08-26,30.219999313354492,28.93000030517578,29.809999465942383,29.309999465942383,512800
2008-08-27,30.40999984741211,29.209999084472656,29.209999084472656,29.989999771118164,347400
2008-08-28,31.280000686645508,30.059999465942383,30.059999465942383,31.059999465942383,482800
2008-08-29,31.0,29.90999984741211,30.790000915527344,30.8700008392334,299300
2008-09-02,31.43000030517578,29.399999618530273,31.40999984741211,29.68000030517578,346600
2008-09-03,29.780000686645508,28.329999923706055,29.639999389648438,28.93000030517578,359700
2008-09-04,28.65999984741211,26.0,28.65999984741211,26.5,737200
2008-09-05,29.200000762939453,26.309999465942383,26.56999969482422,28.829999923706055,640700
2008-09-08,30.299999237060547,27.219999313354492,29.8799991607666,28.6200008392334,415600
2008-09-09,28.68000030517578,26.280000686645508,28.549999237060547,26.43000030517578,538800
2008-09-10,26.979999542236328,26.010000228881836,26.59000015258789,26.100000381469727,515200
2008-09-11,25.809999465942383,23.549999237060547,25.600000381469727,24.799999237060547,1023200
2008-09-12,26.100000381469727,24.100000381469727,24.510000228881836,25.860000610351562,967100
2008-09-15,26.799999237060547,24.520000457763672,25.440000534057617,25.530000686645508,802600
2008-09-16,26.0,24.440000534057617,24.450000762939453,25.920000076293945,1006900
2008-09-17,25.850000381469727,22.760000228881836,25.270000457763672,23.850000381469727,1354700
2008-09-18,28.399999618530273,22.3700008392334,23.440000534057617,28.399999618530273,1625100
2008-09-19,30.790000915527344,28.1200008392334,30.100000381469727,30.739999771118164,1550000
2008-09-22,30.3799991607666,26.610000610351562,30.3799991607666,26.649999618530273,586400
2008-09-23,26.8700008392334,24.459999084472656,26.510000228881836,25.260000228881836,658400
2008-09-24,25.510000228881836,24.219999313354492,25.010000228881836,24.299999237060547,418800
2008-09-25,25.0,23.3799991607666,24.75,23.6299991607666,778800
2008-09-26,22.90999984741211,21.5,22.90999984741211,22.459999084472656,894600
2008-09-29,21.84000015258789,17.049999237060547,21.829999923706055,20.100000381469727,1246500
2008-09-30,21.209999084472656,18.850000381469727,20.200000762939453,20.350000381469727,1221300
2008-10-01,21.1299991607666,19.65999984741211,20.209999084472656,20.360000610351562,514700
2008-10-02,20.059999465942383,17.15999984741211,20.059999465942383,17.6299991607666,1319200
2008-10-03,19.049999237060547,17.350000381469727,18.040000915527344,17.3700008392334,743200
2008-10-06,19.950000762939453,15.109999656677246,16.59000015258789,19.1200008392334,2063800
2008-10-07,19.989999771118164,17.65999984741211,19.989999771118164,17.770000457763672,1108400
2008-10-08,20.850000381469727,16.5,16.8799991607666,19.280000686645508,1748800
2008-10-09,20.329999923706055,16.899999618530273,19.760000228881836,17.350000381469727,831400
2008-10-10,18.190000534057617,16.1200008392334,16.600000381469727,17.200000762939453,1641000
2008-10-13,21.59000015258789,18.270000457763672,18.270000457763672,21.139999389648438,1321200
2008-10-14,23.260000228881836,21.020000457763672,23.0,21.579999923706055,912000
2008-10-15,20.959999084472656,18.079999923706055,20.510000228881836,18.200000762939453,499800
2008-10-16,19.440000534057617,16.68000030517578,18.559999465942383,19.0,920800
2008-10-17,19.360000610351562,17.15999984741211,18.170000076293945,17.59000015258789,744800
2008-10-20,18.459999084472656,17.18000030517578,17.940000534057617,18.100000381469727,339300
2008-10-21,18.799999237060547,15.949999809265137,17.760000228881836,16.020000457763672,730900
2008-10-22,16.290000915527344,14.130000114440918,15.8100004196167,14.25,1038000
2008-10-23,14.369999885559082,11.8100004196167,14.329999923706055,12.359999656677246,1026600
2008-10-24,12.65999984741211,9.760000228881836,9.829999923706055,12.239999771118164,905000
2008-10-27,12.09000015258789,10.75,11.869999885559082,11.0600004196167,523800
2008-10-28,12.25,10.729999542236328,11.399999618530273,12.130000114440918,763600
2008-10-29,13.399999618530273,11.989999771118164,12.300000190734863,12.890000343322754,550700
2008-10-30,14.100000381469727,13.1899995803833,13.59000015258789,13.350000381469727,683800
2008-10-31,14.0,13.119999885559082,13.1899995803833,13.670000076293945,391800
2008-11-03,14.430000305175781,12.949999809265137,13.779999732971191,13.199999809265137,267900
2008-11-04,15.010000228881836,13.130000114440918,13.130000114440918,14.920000076293945,679700
2008-11-05,14.850000381469727,13.859999656677246,14.850000381469727,13.920000076293945,597600
2008-11-06,14.079999923706055,12.270000457763672,13.8100004196167,12.359999656677246,659200
2008-11-07,12.970000267028809,11.8100004196167,12.649999618530273,12.149999618530273,456200
2008-11-10,12.600000381469727,11.130000114440918,12.600000381469727,11.630000114440918,372700
2008-11-11,11.800000190734863,10.130000114440918,11.210000038146973,10.329999923706055,808400
2008-11-12,13.170000076293945,10.680000305175781,11.449999809265137,10.779999732971191,1620100
2008-11-13,11.479999542236328,9.350000381469727,10.510000228881836,11.170000076293945,1153200
2008-11-14,10.899999618530273,9.949999809265137,10.899999618530273,10.270000457763672,679900
2008-11-17,10.850000381469727,10.010000228881836,10.270000457763672,10.149999618530273,552700
2008-11-18,10.460000038146973,9.720000267028809,10.270000457763672,10.079999923706055,493200
2008-11-19,10.390000343322754,9.15999984741211,10.09000015258789,9.210000038146973,459200
2008-11-20,9.15999984741211,8.0600004196167,9.0,8.279999732971191,571200
2008-11-21,9.079999923706055,7.909999847412109,8.470000267028809,8.880000114440918,1152800
2008-11-24,10.40999984741211,8.890000343322754,9.0600004196167,10.369999885559082,498900
2008-11-25,11.199999809265137,10.15999984741211,10.5600004196167,10.619999885559082,516700
2008-11-26,12.109999656677246,10.15999984741211,10.350000381469727,12.100000381469727,367300
2008-11-28,12.319999694824219,11.600000381469727,11.9399995803833,12.319999694824219,126500
2008-12-01,12.170000076293945,10.220000267028809,12.0,10.25,592800
2008-12-02,11.4399995803833,10.40999984741211,10.569999694824219,10.8100004196167,545400
2008-12-03,11.84000015258789,10.34000015258789,10.470000267028809,11.670000076293945,409000
2008-12-04,12.119999885559082,10.880000114440918,11.430000305175781,11.069999694824219,343800
2008-12-05,11.75,10.5,10.899999618530273,11.75,316000
2008-12-08,16.110000610351562,12.010000228881836,12.09000015258789,15.979999542236328,922800
2008-12-09,15.75,13.890000343322754,15.0,14.350000381469727,740800
2008-12-10,16.459999084472656,14.600000381469727,14.600000381469727,15.6899995803833,510800
2008-12-11,16.850000381469727,15.260000228881836,15.449999809265137,15.550000190734863,532900
2008-12-12,17.170000076293945,14.75,15.0,17.170000076293945,501300
2008-12-15,17.75,14.90999984741211,17.260000228881836,15.100000381469727,565700
2008-12-16,15.84000015258789,14.539999961853027,15.40999984741211,14.970000267028809,721900
2008-12-17,15.130000114440918,13.930000305175781,14.739999771118164,14.579999923706055,861500
2008-12-18,15.75,14.199999809265137,14.850000381469727,14.550000190734863,549700
2008-12-19,15.65999984741211,14.6899995803833,14.90999984741211,15.359999656677246,852800
2008-12-22,15.8100004196167,13.09000015258789,15.470000267028809,13.579999923706055,645800
2008-12-23,14.609999656677246,13.369999885559082,13.75,14.229999542236328,387600
