Date,High_TJX,Low_TJX,Open_TJX,Close_TJX,Volume_TJX
2000-03-31,3.070312976837158,2.765625,2.890625,2.773437976837158,44549600
2000-04-03,3.0,2.8125,2.8125,2.976562976837158,18180000
2000-04-04,3.054687976837158,2.78125,2.976562976837158,2.914062976837158,21895200
2000-04-05,2.984375,2.882812976837158,2.945312976837158,2.960937976837158,9339200
2000-04-06,2.960937976837158,2.8125,2.953125,2.875,29628000
2000-04-07,2.945312976837158,2.820312976837158,2.875,2.859375,18076800
2000-04-10,2.828125,2.75,2.820312976837158,2.773437976837158,22452000
2000-04-11,2.765625,2.664062976837158,2.75,2.71875,20360800
2000-04-12,2.789062976837158,2.695312976837158,2.71875,2.695312976837158,18223200
2000-04-13,2.765625,2.632812976837158,2.726562976837158,2.632812976837158,26545600
2000-04-14,2.632812976837158,2.421875,2.625,2.46875,21734400
2000-04-17,2.523437976837158,2.476562976837158,2.5,2.5,16349600
2000-04-18,2.546875,2.484375,2.5,2.515625,9162400
2000-04-19,2.585937976837158,2.523437976837158,2.546875,2.554687976837158,7352800
2000-04-20,2.585937976837158,2.539062976837158,2.578125,2.5625,11044000
2000-04-24,2.585937976837158,2.523437976837158,2.53125,2.554687976837158,11687200
2000-04-25,2.539062976837158,2.46875,2.523437976837158,2.476562976837158,21580800
2000-04-26,2.5,2.304687976837158,2.492187976837158,2.320312976837158,20153600
2000-04-27,2.304687976837158,2.171875,2.25,2.25,18437600
2000-04-28,2.484375,2.367187976837158,2.40625,2.398437976837158,15627200
2000-05-01,2.429687976837158,2.382812976837158,2.414062976837158,2.421875,13691200
2000-05-02,2.398437976837158,2.257812976837158,2.375,2.382812976837158,17750400
2000-05-03,2.328125,2.226562976837158,2.328125,2.234375,19820000
2000-05-04,2.390625,2.296875,2.34375,2.335937976837158,13243200
2000-05-05,2.40625,2.304687976837158,2.304687976837158,2.351562976837158,9849600
2000-05-08,2.351562976837158,2.25,2.34375,2.273437976837158,16074400
2000-05-09,2.34375,2.28125,2.304687976837158,2.320312976837158,8495200
2000-05-10,2.320312976837158,2.265625,2.296875,2.28125,9864800
2000-05-11,2.28125,2.203125,2.265625,2.25,11016800
2000-05-12,2.28125,2.242187976837158,2.265625,2.257812976837158,9217600
2000-05-15,2.4375,2.265625,2.265625,2.4375,13791200
2000-05-16,2.578125,2.46875,2.546875,2.5,19102400
2000-05-17,2.5,2.445312976837158,2.46875,2.453125,14739200
2000-05-18,2.507812976837158,2.390625,2.390625,2.5,16905600
2000-05-19,2.578125,2.476562976837158,2.476562976837158,2.5625,15934400
2000-05-22,2.609375,2.523437976837158,2.578125,2.546875,8154400
2000-05-23,2.710937976837158,2.554687976837158,2.5625,2.648437976837158,11828800
2000-05-24,2.664062976837158,2.570312976837158,2.664062976837158,2.609375,17385600
2000-05-25,2.65625,2.59375,2.609375,2.609375,12440000
2000-05-26,2.609375,2.585937976837158,2.609375,2.585937976837158,3437600
2000-05-30,2.671875,2.585937976837158,2.59375,2.632812976837158,4646400
2000-05-31,2.773437976837158,2.640625,2.664062976837158,2.703125,6007200
2000-06-01,2.796875,2.648437976837158,2.65625,2.742187976837158,9860800
2000-06-02,2.789062976837158,2.742187976837158,2.75,2.78125,6104800
2000-06-05,2.796875,2.71875,2.78125,2.71875,5858400
2000-06-06,2.671875,2.523437976837158,2.671875,2.539062976837158,8768800
2000-06-07,2.679687976837158,2.554687976837158,2.554687976837158,2.648437976837158,6613600
2000-06-08,2.65625,2.554687976837158,2.65625,2.609375,7303200
2000-06-09,2.640625,2.59375,2.59375,2.59375,5076800
2000-06-12,2.625,2.507812976837158,2.625,2.515625,5986400
2000-06-13,2.5,2.445312976837158,2.492187976837158,2.492187976837158,7775200
2000-06-14,2.492187976837158,2.40625,2.46875,2.445312976837158,10728000
2000-06-15,2.5625,2.453125,2.453125,2.515625,6537600
2000-06-16,2.523437976837158,2.460937976837158,2.515625,2.5,14128800
2000-06-19,2.507812976837158,2.4375,2.492187976837158,2.445312976837158,7685600
2000-06-20,2.4375,2.328125,2.4375,2.328125,11052000
2000-06-21,2.382812976837158,2.273437976837158,2.359375,2.296875,14386400
2000-06-22,2.367187976837158,2.289062976837158,2.328125,2.289062976837158,15035200
2000-06-23,2.320312976837158,2.28125,2.3125,2.320312976837158,12373600
2000-06-26,2.359375,2.296875,2.3125,2.304687976837158,6770400
2000-06-27,2.40625,2.3125,2.320312976837158,2.398437976837158,11615200
2000-06-28,2.40625,2.335937976837158,2.390625,2.376952886581421,7752800
2000-06-29,2.367187976837158,2.320312976837158,2.359375,2.34375,4445600
2000-06-30,2.390625,2.328125,2.328125,2.34375,15845600
2000-07-03,2.335937976837158,2.304687976837158,2.328125,2.320312976837158,3979200
2000-07-05,2.3125,2.234375,2.304687976837158,2.289062976837158,6499200
2000-07-06,2.289062976837158,2.210937976837158,2.265625,2.25,17416800
2000-07-07,2.28125,2.21875,2.28125,2.273437976837158,27703200
2000-07-10,2.28125,2.210937976837158,2.273437976837158,2.28125,22993600
2000-07-11,2.3125,2.234375,2.28125,2.3125,16064800
2000-07-12,2.3125,2.28125,2.3125,2.304687976837158,8149600
2000-07-13,2.320312976837158,2.265625,2.304687976837158,2.3125,12140000
2000-07-14,2.328125,2.28125,2.296875,2.328125,7180000
2000-07-17,2.328125,2.242187976837158,2.328125,2.265625,7552800
2000-07-18,2.28125,2.21875,2.265625,2.242187976837158,8664800
2000-07-19,2.242187976837158,2.164062976837158,2.242187976837158,2.179687976837158,14768800
2000-07-20,2.210937976837158,2.101562976837158,2.203125,2.140625,24919200
2000-07-21,2.195312976837158,2.140625,2.148437976837158,2.148437976837158,12356800
2000-07-24,2.195312976837158,2.140625,2.148437976837158,2.1875,17780800
2000-07-25,2.203125,2.140625,2.1875,2.148437976837158,15572800
2000-07-26,2.1875,2.140625,2.140625,2.15625,16120000
2000-07-27,2.195312976837158,2.101562976837158,2.179687976837158,2.117187976837158,18575200
2000-07-28,2.109375,2.0,2.078125,2.023437976837158,28556000
2000-07-31,2.109375,2.046875,2.0625,2.09375,12873600
2000-08-01,2.09375,2.015625,2.0625,2.03125,11684000
2000-08-02,2.121093988418579,2.015625,2.015625,2.09375,10177600
2000-08-03,2.148437976837158,2.03125,2.09375,2.03125,20838400
2000-08-04,2.0625,1.9765629768371582,2.0625,2.007812976837158,20959200
2000-08-07,2.132812976837158,1.9921879768371582,2.0,2.117187976837158,13138400
2000-08-08,2.25,2.109375,2.109375,2.210937976837158,15715200
2000-08-09,2.21875,2.148437976837158,2.21875,2.1875,18500000
2000-08-10,2.179687976837158,2.101562976837158,2.171875,2.101562976837158,15093600
2000-08-11,2.1875,2.09375,2.09375,2.164062976837158,13938400
2000-08-14,2.171875,2.09375,2.15625,2.171875,19681600
2000-08-15,2.203125,2.109375,2.1875,2.109375,19424800
2000-08-16,2.140625,2.101562976837158,2.125,2.132812976837158,16945600
2000-08-17,2.171875,2.132812976837158,2.140625,2.164062976837158,25502400
2000-08-18,2.164062976837158,2.148437976837158,2.164062976837158,2.15625,16007200
2000-08-21,2.1875,2.15625,2.15625,2.179687976837158,6924800
2000-08-22,2.226562976837158,2.179687976837158,2.1875,2.21875,7669600
2000-08-23,2.359375,2.21875,2.21875,2.335937976837158,21364800
2000-08-24,2.34375,2.28125,2.335937976837158,2.304687976837158,21323200
2000-08-25,2.335937976837158,2.304687976837158,2.304687976837158,2.3125,5734400
2000-08-28,2.328125,2.28125,2.296875,2.28125,10559200
2000-08-29,2.304687976837158,2.257812976837158,2.28125,2.28125,16126400
2000-08-30,2.3125,2.28125,2.296875,2.304687976837158,7344000
2000-08-31,2.382812976837158,2.265625,2.296875,2.353516101837158,18947200
2000-09-01,2.53125,2.351562976837158,2.351562976837158,2.492187976837158,11868800
2000-09-05,2.617187976837158,2.484375,2.492187976837158,2.59375,10949600
2000-09-06,2.601562976837158,2.554687976837158,2.578125,2.5625,14427200
2000-09-07,2.6875,2.5625,2.5625,2.65625,16331200
2000-09-08,2.796875,2.75,2.773437976837158,2.757812976837158,10237600
2000-09-11,2.75,2.6875,2.742187976837158,2.703125,9432800
2000-09-12,2.75,2.710937976837158,2.726562976837158,2.75,11209600
2000-09-13,2.835937976837158,2.757812976837158,2.757812976837158,2.804687976837158,5596800
2000-09-14,2.835937976837158,2.789062976837158,2.820312976837158,2.820312976837158,6351200
2000-09-15,2.882812976837158,2.804687976837158,2.867187976837158,2.828125,13888800
2000-09-18,2.859375,2.75,2.859375,2.75,7976800
2000-09-19,2.734375,2.632812976837158,2.71875,2.664062976837158,8520000
2000-09-20,2.679687976837158,2.632812976837158,2.664062976837158,2.65625,7199200
2000-09-21,2.78125,2.640625,2.65625,2.773437976837158,11818400
2000-09-22,2.820312976837158,2.726562976837158,2.773437976837158,2.765625,8021600
2000-09-25,2.859375,2.78125,2.796875,2.804687976837158,7283200
2000-09-26,2.828125,2.734375,2.8125,2.75,12717600
2000-09-27,2.757812976837158,2.640625,2.75,2.679687976837158,22944000
2000-09-28,2.757812976837158,2.695312976837158,2.695312976837158,2.742187976837158,7696800
2000-09-29,2.820312976837158,2.742187976837158,2.75,2.8125,6129600
2000-10-02,2.96875,2.820312976837158,2.820312976837158,2.820312976837158,9492000
2000-10-03,2.890625,2.820312976837158,2.820312976837158,2.867187976837158,7280800
2000-10-04,3.203125,2.867187976837158,2.867187976837158,3.039062976837158,35366400
2000-10-05,3.289062976837158,3.140625,3.25,3.210937976837158,26942400
2000-10-06,3.242187976837158,3.054687976837158,3.242187976837158,3.085937976837158,20085600
2000-10-09,3.117187976837158,3.0625,3.101562976837158,3.09375,12187200
2000-10-10,3.09375,3.03125,3.085937976837158,3.039062976837158,11436000
2000-10-11,3.015625,2.875,3.007812976837158,2.921875,12628000
2000-10-12,2.914062976837158,2.84375,2.90625,2.882812976837158,20308000
2000-10-13,3.03125,2.882812976837158,2.890625,2.9375,9182400
2000-10-16,3.125,2.945312976837158,2.953125,3.039062976837158,11832800
2000-10-17,3.054687976837158,2.875,3.046875,2.898437976837158,12966400
2000-10-18,3.0,2.867187976837158,2.875,2.953125,12331200
2000-10-19,3.09375,2.96875,2.96875,3.085937976837158,8630400
2000-10-20,3.101562976837158,3.007812976837158,3.101562976837158,3.007812976837158,8976800
2000-10-23,3.0625,2.984375,3.007812976837158,3.039062976837158,8408800
2000-10-24,3.203125,3.046875,3.046875,3.195312976837158,8068800
2000-10-25,3.1875,3.101562976837158,3.1875,3.125,15268800
2000-10-26,3.164062976837158,3.117187976837158,3.125,3.148437976837158,5775200
2000-10-27,3.1875,3.148437976837158,3.148437976837158,3.1875,5846400
2000-10-30,3.375,3.1875,3.1875,3.273437976837158,9960800
2000-10-31,3.429687976837158,3.289062976837158,3.289062976837158,3.40625,12412000
2000-11-01,3.4375,3.304687976837158,3.421875,3.351562976837158,14724000
2000-11-02,3.476562976837158,3.320312976837158,3.335937976837158,3.460937976837158,15237600
2000-11-03,3.5,3.40625,3.484375,3.421875,15877600
2000-11-06,3.625,3.421875,3.421875,3.617187976837158,23108000
2000-11-07,3.679687976837158,3.585937976837158,3.625,3.640625,21449600
2000-11-08,3.9375,3.671875,3.671875,3.71875,36545600
2000-11-09,3.6875,3.390625,3.6875,3.476562976837158,16743200
2000-11-10,3.492187976837158,3.382812976837158,3.492187976837158,3.382812976837158,10675200
2000-11-13,3.523437976837158,3.3125,3.351562976837158,3.515625,9580000
2000-11-14,3.609375,2.8125,3.546875,3.039062976837158,114961600
2000-11-15,3.226562976837158,3.046875,3.09375,3.210937976837158,25321600
2000-11-16,3.226562976837158,3.179687976837158,3.1875,3.21875,8201600
2000-11-17,3.28125,3.1875,3.28125,3.226562976837158,8479200
2000-11-20,3.234375,3.054687976837158,3.21875,3.078125,9172000
2000-11-21,3.125,3.085937976837158,3.09375,3.09375,11735200
2000-11-22,3.148437976837158,3.085937976837158,3.09375,3.125,6595200
2000-11-24,3.140625,3.101562976837158,3.140625,3.140625,2480800
2000-11-27,3.320312976837158,3.148437976837158,3.148437976837158,3.3125,13741600
2000-11-28,3.320312976837158,3.09375,3.3125,3.140625,18801600
2000-11-29,3.179687976837158,3.085937976837158,3.171875,3.09375,14211200
2000-11-30,3.21875,3.101562976837158,3.101562976837158,3.203125,25686400
2000-12-01,3.4375,3.257812976837158,3.4375,3.28125,14481600
2000-12-04,3.484375,3.289062976837158,3.296875,3.445312976837158,16308000
2000-12-05,3.664062976837158,3.445312976837158,3.5,3.65625,17222400
2000-12-06,3.65625,3.515625,3.648437976837158,3.515625,12130400
2000-12-07,3.554687976837158,3.429687976837158,3.523437976837158,3.46875,6341600
2000-12-08,3.515625,3.460937976837158,3.5,3.476562976837158,10621600
2000-12-11,3.375,3.273437976837158,3.375,3.335937976837158,9277600
2000-12-12,3.421875,3.25,3.28125,3.351562976837158,5884000
2000-12-13,3.40625,3.265625,3.40625,3.289062976837158,9288000
2000-12-14,3.289062976837158,3.078125,3.289062976837158,3.109375,25936800
2000-12-15,3.085937976837158,2.984375,2.984375,3.03125,22756800
2000-12-18,3.148437976837158,3.0625,3.0625,3.132812976837158,5469600
2000-12-19,3.148437976837158,2.984375,3.140625,2.992187976837158,23902400
2000-12-20,3.039062976837158,2.984375,3.007812976837158,3.007812976837158,12153600
2000-12-21,3.21875,3.054687976837158,3.070312976837158,3.164062976837158,13784800
2000-12-22,3.273437976837158,3.164062976837158,3.179687976837158,3.203125,7368800
2000-12-26,3.335937976837158,3.226562976837158,3.226562976837158,3.28125,7648800
2000-12-27,3.648437976837158,3.28125,3.28125,3.5625,21604800
2000-12-28,3.554687976837158,3.476562976837158,3.554687976837158,3.515625,7287200
2000-12-29,3.617187976837158,3.46875,3.507812976837158,3.46875,10660800
2001-01-02,3.570312976837158,3.429687976837158,3.5,3.429687976837158,6704000
2001-01-03,3.765625,3.421875,3.4375,3.710937976837158,14215200
2001-01-04,3.757812976837158,3.601562976837158,3.625,3.679687976837158,22256000
2001-01-05,3.648437976837158,3.414062976837158,3.648437976837158,3.546875,12950400
2001-01-08,3.609375,3.515625,3.5625,3.570312976837158,6118400
2001-01-09,3.742187976837158,3.59375,3.59375,3.695312976837158,12219200
2001-01-10,3.742187976837158,3.664062976837158,3.703125,3.671875,12905600
2001-01-11,3.671875,3.609375,3.65625,3.617187976837158,10503200
2001-01-12,3.671875,3.5625,3.617187976837158,3.625,7568800
2001-01-16,3.648437976837158,3.59375,3.609375,3.609375,10085600
2001-01-17,3.625,3.570312976837158,3.609375,3.578125,11560800
2001-01-18,3.578125,3.515625,3.5625,3.515625,12277600
2001-01-19,3.507812976837158,3.390625,3.5,3.4375,13512000
2001-01-22,3.648437976837158,3.476562976837158,3.476562976837158,3.601562976837158,10532800
2001-01-23,3.734375,3.601562976837158,3.601562976837158,3.710937976837158,10667200
2001-01-24,3.8125,3.679687976837158,3.710937976837158,3.710937976837158,16905600
2001-01-25,3.773437976837158,3.6875,3.710937976837158,3.757812976837158,8588000
2001-01-26,3.804687976837158,3.75,3.765625,3.789062976837158,9619200
2001-01-29,3.9124999046325684,3.78125,3.788749933242798,3.8424999713897705,13421600
2001-01-30,3.8112499713897705,3.7149999141693115,3.8112499713897705,3.7537500858306885,10181600
2001-01-31,3.9375,3.7437500953674316,3.7750000953674316,3.875,22312800
2001-02-01,4.025000095367432,3.90625,4.0,3.9962499141693115,14117600
2001-02-02,4.099999904632568,3.971250057220459,4.09375,4.012499809265137,20815200
2001-02-05,4.113749980926514,3.9887499809265137,4.099999904632568,4.011250019073486,22342400
2001-02-06,4.048749923706055,3.744999885559082,3.9937500953674316,3.9075000286102295,45325600
2001-02-07,4.056250095367432,3.7512500286102295,3.8762500286102295,3.807499885559082,31675200
2001-02-08,3.932499885559082,3.637500047683716,3.932499885559082,3.674999952316284,25032000
2001-02-09,3.6812500953674316,3.559999942779541,3.612499952316284,3.5662500858306885,12229600
2001-02-12,3.6937499046325684,3.5625,3.5625,3.6737499237060547,9684800
2001-02-13,3.84375,3.700000047683716,3.700000047683716,3.771250009536743,10632800
2001-02-14,3.887500047683716,3.783750057220459,3.8712499141693115,3.8762500286102295,11556000
2001-02-15,3.8812499046325684,3.7874999046325684,3.8499999046325684,3.8812499046325684,7546400
2001-02-16,4.036250114440918,3.9000000953674316,3.9124999046325684,3.981250047683716,14260000
2001-02-20,4.21875,4.0,4.0,4.012499809265137,12986400
2001-02-21,4.0,3.819999933242798,4.0,3.887500047683716,7784000
2001-02-22,3.875,3.6500000953674316,3.875,3.765000104904175,13300000
2001-02-23,3.84375,3.59375,3.831249952316284,3.833750009536743,10644000
2001-02-26,4.025000095367432,3.8524999618530273,3.875,4.010000228881836,10453600
2001-02-27,4.087500095367432,3.924999952316284,4.018750190734863,3.9800000190734863,12234400
2001-02-28,4.0625,3.612499952316284,4.005000114440918,3.822499990463257,25921600
2001-03-01,3.84375,3.59375,3.8375000953674316,3.637500047683716,16067200
2001-03-02,3.762500047683716,3.6575000286102295,3.700000047683716,3.7125000953674316,11494400
2001-03-05,3.7774999141693115,3.711250066757202,3.737499952316284,3.7387499809265137,8249600
2001-03-06,3.831249952316284,3.757499933242798,3.8125,3.8262500762939453,7008800
2001-03-07,4.002500057220459,3.7774999141693115,3.8125,3.9987499713897705,9160800
2001-03-08,4.131249904632568,3.924999952316284,3.9700000286102295,4.105000019073486,12845600
2001-03-09,4.074999809265137,3.927500009536743,4.067500114440918,3.953749895095825,10426400
2001-03-12,3.9512500762939453,3.8125,3.950000047683716,3.8499999046325684,8344000
2001-03-13,3.90625,3.78125,3.9000000953674316,3.8612499237060547,11052000
2001-03-14,3.848750114440918,3.733750104904175,3.8125,3.747499942779541,15036800
2001-03-15,3.8125,3.71875,3.747499942779541,3.765000104904175,12808000
2001-03-16,3.762500047683716,3.643749952316284,3.7249999046325684,3.713749885559082,15605600
2001-03-19,3.921250104904175,3.788749933242798,3.799999952316284,3.9124999046325684,11321600
2001-03-20,4.018750190734863,3.877500057220459,3.9124999046325684,3.96875,15464800
2001-03-21,4.081250190734863,3.9375,3.96875,3.9774999618530273,21248800
2001-03-22,3.997499942779541,3.796250104904175,3.997499942779541,3.901249885559082,16254400
2001-03-23,3.961250066757202,3.78125,3.8887500762939453,3.9175000190734863,11749600
2001-03-26,3.990000009536743,3.875,3.956249952316284,3.882499933242798,14960000
2001-03-27,3.90625,3.762500047683716,3.8125,3.887500047683716,23019200
2001-03-28,4.043749809265137,3.768749952316284,3.8125,3.9512500762939453,26683200
2001-03-29,4.06125020980835,3.90625,3.924999952316284,4.0,13179200
2001-03-30,4.168749809265137,3.981250047683716,3.981250047683716,4.0,30416000
2001-04-02,3.9625000953674316,3.875,3.875,3.934999942779541,17977600
2001-04-03,3.9987499713897705,3.716249942779541,3.987499952316284,3.734999895095825,26736800
2001-04-04,3.8125,3.733750104904175,3.734999895095825,3.755000114440918,20464800
2001-04-05,3.8125,3.6337499618530273,3.737499952316284,3.726249933242798,25020800
2001-04-06,3.762500047683716,3.6524999141693115,3.7587499618530273,3.684999942779541,21120800
2001-04-09,3.697499990463257,3.536250114440918,3.684999942779541,3.674999952316284,20084000
2001-04-10,3.6649999618530273,3.59375,3.65625,3.6237499713897705,20061600
2001-04-11,3.71875,3.4387500286102295,3.606250047683716,3.674999952316284,24297600
2001-04-12,3.625,3.466249942779541,3.53125,3.5637500286102295,40300000
2001-04-16,3.575000047683716,3.461250066757202,3.4749999046325684,3.473750114440918,15896800
2001-04-17,3.543750047683716,3.4649999141693115,3.487499952316284,3.4700000286102295,19076800
2001-04-18,3.799999952316284,3.487499952316284,3.487499952316284,3.7300000190734863,14360000
2001-04-19,3.875,3.7437500953674316,3.7437500953674316,3.8012499809265137,11671200
2001-04-20,3.8187499046325684,3.728749990463257,3.8187499046325684,3.7437500953674316,11098400
2001-04-23,3.856250047683716,3.706249952316284,3.7125000953674316,3.7437500953674316,7077600
2001-04-24,3.7874999046325684,3.612499952316284,3.6624999046325684,3.731250047683716,13561600
2001-04-25,3.78125,3.6862499713897705,3.7325000762939453,3.7362499237060547,12774400
2001-04-26,3.9375,3.692500114440918,3.737499952316284,3.877500057220459,11937600
2001-04-27,4.025000095367432,3.901249885559082,3.90625,3.9574999809265137,11096000
2001-04-30,4.050000190734863,3.8862500190734863,4.0,3.916249990463257,8803200
2001-05-01,4.0625,3.9149999618530273,3.9175000190734863,4.059999942779541,12003200
2001-05-02,4.09375,4.025000095367432,4.050000190734863,4.038750171661377,6588800
2001-05-03,3.9862499237060547,3.918750047683716,3.9749999046325684,3.944999933242798,7404000
2001-05-04,3.983750104904175,3.8262500762939453,3.8812499046325684,3.9649999141693115,7093600
2001-05-07,3.96875,3.913749933242798,3.966249942779541,3.9287500381469727,5156800
2001-05-08,4.037499904632568,3.9312500953674316,3.9312500953674316,3.9600000381469727,9212800
2001-05-09,3.9774999618530273,3.9312500953674316,3.9600000381469727,3.9549999237060547,9140800
2001-05-10,4.1875,3.9749999046325684,4.006249904632568,4.15625,16482400
2001-05-11,4.316249847412109,4.15500020980835,4.15749979019165,4.28125,16570400
2001-05-14,4.257500171661377,4.211249828338623,4.256249904632568,4.237500190734863,8286400
2001-05-15,4.28125,4.143750190734863,4.224999904632568,4.28125,15541600
2001-05-16,4.356249809265137,4.1875,4.224999904632568,4.331250190734863,16221600
2001-05-17,4.393750190734863,4.287499904632568,4.332499980926514,4.300000190734863,9830400
2001-05-18,4.297500133514404,4.15625,4.275000095367432,4.226250171661377,19556000
2001-05-21,4.28125,4.199999809265137,4.237500190734863,4.252500057220459,10613600
2001-05-22,4.341249942779541,4.222499847412109,4.252500057220459,4.235000133514404,5468800
2001-05-23,4.238749980926514,4.150000095367432,4.21999979019165,4.230000019073486,8731200
2001-05-24,4.268750190734863,4.199999809265137,4.231249809265137,4.255000114440918,8546400
2001-05-25,4.268750190734863,4.21999979019165,4.268750190734863,4.236249923706055,7980800
2001-05-29,4.262499809265137,4.162499904632568,4.237500190734863,4.25,9092000
2001-05-30,4.287499904632568,4.139999866485596,4.25124979019165,4.183750152587891,11811200
2001-05-31,4.243750095367432,4.182499885559082,4.199999809265137,4.182499885559082,14184000
2001-06-01,4.223750114440918,4.15625,4.1875,4.1875,12806400
2001-06-04,4.195000171661377,4.088749885559082,4.195000171661377,4.121250152587891,6866400
2001-06-05,4.224999904632568,4.081250190734863,4.131249904632568,4.211249828338623,10837600
2001-06-06,4.24875020980835,4.162499904632568,4.162499904632568,4.196249961853027,4032000
2001-06-07,4.211249828338623,4.082499980926514,4.09375,4.206250190734863,10435200
2001-06-08,4.206250190734863,4.068749904632568,4.206250190734863,4.153749942779541,6568800
2001-06-11,4.176249980926514,4.099999904632568,4.15500020980835,4.162499904632568,5401600
2001-06-12,4.243750095367432,4.099999904632568,4.1875,4.224999904632568,5088800
2001-06-13,4.212500095367432,4.081250190734863,4.212500095367432,4.09499979019165,9244000
2001-06-14,4.143750190734863,4.045000076293945,4.106249809265137,4.073750019073486,5709600
2001-06-15,4.050000190734863,3.9625000953674316,3.9937500953674316,3.981250047683716,11596800
2001-06-18,4.139999866485596,4.008749961853027,4.012499809265137,4.033750057220459,8700800
2001-06-19,4.175000190734863,4.09375,4.09375,4.12375020980835,6340000
2001-06-20,4.1875,4.087500095367432,4.106249809265137,4.131249904632568,9578400
2001-06-21,4.28249979019165,4.139999866485596,4.150000095367432,4.263750076293945,10504000
