Date,High_K,Low_K,Open_K,Close_K,Volume_K
2000-04-19,25.938966751098633,25.2347412109375,25.762910842895508,25.762910842895508,709929
2000-04-20,25.704225540161133,24.530515670776367,25.704225540161133,24.823944091796875,595122
2000-04-24,24.823944091796875,24.354459762573242,24.823944091796875,24.530515670776367,733466
2000-04-25,26.291080474853516,23.65023422241211,24.530515670776367,26.056337356567383,1274166
2000-04-26,26.056337356567383,24.589202880859375,26.056337356567383,24.706573486328125,771486
2000-04-27,24.7652587890625,22.06572723388672,24.7652587890625,22.41783905029297,2614469
2000-04-28,22.946008682250977,21.889671325683594,22.476526260375977,22.76995277404785,1222407
2000-05-01,23.943662643432617,22.828638076782227,22.828638076782227,23.591548919677734,1171074
2000-05-02,23.29812240600586,22.828638076782227,23.004695892333984,23.29812240600586,713550
2000-05-03,24.647886276245117,23.708919525146484,24.178403854370117,23.884977340698242,1695161
2000-05-04,24.7652587890625,23.474178314208984,24.061033248901367,23.884977340698242,670098
2000-05-05,24.589202880859375,23.53286361694336,24.413145065307617,23.708919525146484,610352
2000-05-08,24.061033248901367,23.474178314208984,23.708919525146484,23.708919525146484,1358088
2000-05-09,23.53286361694336,23.239437103271484,23.356807708740234,23.474178314208984,1001952
2000-05-10,23.65023422241211,23.29812240600586,23.474178314208984,23.474178314208984,635166
2000-05-11,23.474178314208984,23.004695892333984,23.474178314208984,23.004695892333984,1169370
2000-05-12,23.708919525146484,23.356807708740234,23.474178314208984,23.65023422241211,1115055
2000-05-15,25.176055908203125,23.826290130615234,23.884977340698242,25.176055908203125,912173
2000-05-16,26.877933502197266,25.704225540161133,26.173709869384766,25.762910842895508,1792289
2000-05-17,26.115022659301758,25.410797119140625,25.586854934692383,25.528169631958008,1045937
2000-05-18,25.704225540161133,25.11737060546875,25.586854934692383,25.410797119140625,403103
2000-05-19,26.525821685791016,25.2347412109375,25.2347412109375,26.291080474853516,799176
2000-05-22,27.640844345092773,26.34976577758789,26.34976577758789,27.523473739624023,1005999
2000-05-23,28.873239517211914,27.23004722595215,27.46478843688965,28.579811096191406,1438709
2000-05-24,30.046947479248047,29.225351333618164,30.046947479248047,29.40140724182129,2164826
2000-05-25,29.460094451904297,27.171361923217773,29.460094451904297,27.640844345092773,855515
2000-05-26,27.992958068847656,27.23004722595215,27.23004722595215,27.640844345092773,679257
2000-05-30,28.990610122680664,27.46478843688965,28.28638458251953,28.990610122680664,829529
2000-05-31,28.81455421447754,28.110328674316406,28.755868911743164,28.521127700805664,1021122
2000-06-01,28.579811096191406,27.875587463378906,28.28638458251953,28.16901397705078,816536
2000-06-02,28.81455421447754,27.8169002532959,28.227699279785156,28.345069885253906,813660
2000-06-05,28.579811096191406,27.46478843688965,28.227699279785156,27.640844345092773,421847
2000-06-06,27.640844345092773,26.58450698852539,27.640844345092773,27.46478843688965,602151
2000-06-07,28.16901397705078,26.408451080322266,27.3474178314209,27.69953155517578,1215378
2000-06-08,28.579811096191406,26.81924819946289,27.69953155517578,28.579811096191406,812169
2000-06-09,28.40375518798828,26.643192291259766,28.345069885253906,26.760562896728516,507153
2000-06-12,27.992958068847656,26.877933502197266,26.995304107666016,27.787559509277344,703113
2000-06-13,28.521127700805664,27.640844345092773,27.93427276611328,27.992958068847656,652206
2000-06-14,28.05164337158203,27.46478843688965,27.93427276611328,27.8169002532959,533991
2000-06-15,28.40375518798828,27.758216857910156,27.93427276611328,28.28638458251953,828357
2000-06-16,27.93427276611328,26.995304107666016,27.758216857910156,27.171361923217773,840818
2000-06-19,27.640844345092773,26.408451080322266,27.23004722595215,26.58450698852539,676382
2000-06-20,26.291080474853516,25.352113723754883,26.291080474853516,25.586854934692383,925911
2000-06-21,25.645540237426758,24.7652587890625,25.645540237426758,24.941314697265625,888104
2000-06-22,25.586854934692383,25.0,25.058685302734375,25.176055908203125,602045
2000-06-23,26.877933502197266,25.352113723754883,25.410797119140625,26.81924819946289,793745
2000-06-26,27.171361923217773,26.232393264770508,26.291080474853516,26.81924819946289,682239
2000-06-27,26.936620712280273,25.821596145629883,26.877933502197266,26.173709869384766,510029
2000-06-28,26.643192291259766,25.821596145629883,26.291080474853516,26.203052520751953,459548
2000-06-29,26.34976577758789,26.056337356567383,26.056337356567383,26.115022659301758,572331
2000-06-30,28.40375518798828,26.525821685791016,26.643192291259766,27.93427276611328,1701231
2000-07-03,28.873239517211914,27.053991317749023,27.8169002532959,28.873239517211914,700131
2000-07-05,28.638498306274414,27.93427276611328,28.638498306274414,28.345069885253906,1175547
2000-07-06,28.345069885253906,27.3474178314209,28.345069885253906,27.992958068847656,397778
2000-07-07,28.16901397705078,27.58216094970703,27.8169002532959,27.992958068847656,478185
2000-07-10,27.93427276611328,27.171361923217773,27.758216857910156,27.69953155517578,550712
2000-07-11,27.875587463378906,26.936620712280273,27.3474178314209,27.8169002532959,524513
2000-07-12,27.58216094970703,27.053991317749023,27.58216094970703,27.288732528686523,357947
2000-07-13,27.46478843688965,26.760562896728516,27.288732528686523,27.171361923217773,318009
2000-07-14,27.640844345092773,26.877933502197266,26.877933502197266,27.3474178314209,282332
2000-07-17,27.58216094970703,25.880281448364258,27.58216094970703,26.291080474853516,448046
2000-07-18,27.23004722595215,25.821596145629883,26.291080474853516,27.23004722595215,507153
2000-07-19,27.875587463378906,26.70187759399414,27.69953155517578,27.171361923217773,563598
2000-07-20,27.58216094970703,26.643192291259766,27.23004722595215,26.760562896728516,434094
2000-07-21,26.936620712280273,25.821596145629883,26.760562896728516,25.997652053833008,404381
2000-07-24,25.938966751098633,25.469484329223633,25.821596145629883,25.821596145629883,552735
2000-07-25,26.525821685791016,25.762910842895508,25.938966751098633,26.232393264770508,406724
2000-07-26,26.056337356567383,25.410797119140625,25.997652053833008,25.469484329223633,592779
2000-07-27,25.762910842895508,24.941314697265625,25.2347412109375,25.0,739217
2000-07-28,25.704225540161133,24.413145065307617,25.2347412109375,24.7652587890625,587028
2000-07-31,25.176055908203125,24.295774459838867,24.88262939453125,24.354459762573242,640917
2000-08-01,25.528169631958008,24.354459762573242,24.413145065307617,25.352113723754883,740495
2000-08-02,25.352113723754883,24.7652587890625,25.352113723754883,25.0,442401
2000-08-03,25.352113723754883,24.530515670776367,24.88262939453125,24.530515670776367,475523
2000-08-04,25.0,24.471830368041992,24.647886276245117,24.7652587890625,466044
2000-08-07,24.941314697265625,24.295774459838867,24.647886276245117,24.413145065307617,665306
2000-08-08,24.530515670776367,24.061033248901367,24.178403854370117,24.178403854370117,588732
2000-08-09,24.530515670776367,23.826290130615234,24.119718551635742,24.354459762573242,570414
2000-08-10,25.528169631958008,24.413145065307617,24.413145065307617,25.058685302734375,921758
2000-08-11,25.410797119140625,24.88262939453125,25.176055908203125,25.058685302734375,298520
2000-08-14,25.058685302734375,24.471830368041992,25.0,24.589202880859375,483404
2000-08-15,24.823944091796875,24.471830368041992,24.7652587890625,24.647886276245117,409173
2000-08-16,24.823944091796875,24.237089157104492,24.589202880859375,24.413145065307617,485321
2000-08-17,24.7652587890625,24.178403854370117,24.413145065307617,24.471830368041992,668607
2000-08-18,24.354459762573242,23.943662643432617,24.295774459838867,24.002347946166992,475736
2000-08-21,24.589202880859375,24.002347946166992,24.002347946166992,24.237089157104492,861798
2000-08-22,24.354459762573242,23.884977340698242,24.237089157104492,24.061033248901367,438674
2000-08-23,24.295774459838867,23.884977340698242,24.178403854370117,24.061033248901367,425681
2000-08-24,24.295774459838867,23.356807708740234,24.119718551635742,23.41549301147461,708758
2000-08-25,23.474178314208984,22.946008682250977,23.474178314208984,23.063379287719727,468068
2000-08-28,23.474178314208984,23.063379287719727,23.122066497802734,23.063379287719727,468281
2000-08-29,22.8873233795166,22.06572723388672,22.06572723388672,22.30046844482422,851894
2000-08-30,22.1830997467041,21.59624481201172,22.06572723388672,21.71361541748047,679683
2000-08-31,22.1830997467041,21.654930114746094,21.889671325683594,21.772300720214844,436437
2000-09-01,22.124412536621094,21.654930114746094,21.83098602294922,21.71361541748047,476375
2000-09-05,21.83098602294922,21.420188903808594,21.71361541748047,21.537559509277344,513969
2000-09-06,21.889671325683594,21.244131088256836,21.772300720214844,21.30281639099121,2876033
2000-09-07,21.71361541748047,21.30281639099121,21.30281639099121,21.59624481201172,531755
2000-09-08,23.65023422241211,21.94835662841797,22.30046844482422,23.239437103271484,1068515
2000-09-11,23.122066497802734,22.593896865844727,23.063379287719727,22.711267471313477,516419
2000-09-12,23.474178314208984,22.711267471313477,22.76995277404785,23.18075180053711,539955
2000-09-13,23.474178314208984,22.828638076782227,23.356807708740234,22.828638076782227,505130
2000-09-14,23.356807708740234,22.359155654907227,23.356807708740234,22.6525821685791,563385
2000-09-15,23.29812240600586,22.53521156311035,22.76995277404785,23.004695892333984,954666
2000-09-18,22.76995277404785,22.241783142089844,22.76995277404785,22.41783905029297,557102
2000-09-19,22.8873233795166,22.007041931152344,22.41783905029297,22.6525821685791,467535
2000-09-20,22.76995277404785,21.772300720214844,22.711267471313477,21.94835662841797,719088
2000-09-21,22.53521156311035,21.94835662841797,22.06572723388672,22.241783142089844,279456
2000-09-22,22.828638076782227,22.359155654907227,22.476526260375977,22.711267471313477,394476
2000-09-25,23.004695892333984,22.06572723388672,23.004695892333984,22.1830997467041,398949
2000-09-26,22.6525821685791,22.30046844482422,22.30046844482422,22.53521156311035,503958
2000-09-27,22.76995277404785,22.30046844482422,22.6525821685791,22.76995277404785,334943
2000-09-28,22.711267471313477,22.359155654907227,22.711267471313477,22.593896865844727,490539
2000-09-29,23.004695892333984,22.6525821685791,22.6525821685791,22.711267471313477,509922
2000-10-02,22.828638076782227,22.06572723388672,22.53521156311035,22.41783905029297,741453
2000-10-03,23.122066497802734,22.1830997467041,22.30046844482422,22.828638076782227,448046
2000-10-04,22.76995277404785,22.30046844482422,22.711267471313477,22.53521156311035,362100
2000-10-05,24.002347946166992,22.53521156311035,22.53521156311035,23.767606735229492,1008662
2000-10-06,24.119718551635742,23.18075180053711,23.884977340698242,23.356807708740234,577656
2000-10-09,24.061033248901367,23.239437103271484,23.239437103271484,23.591548919677734,503426
2000-10-10,24.413145065307617,23.591548919677734,23.65023422241211,24.061033248901367,899073
2000-10-11,24.647886276245117,23.239437103271484,23.943662643432617,23.474178314208984,830381
2000-10-12,23.884977340698242,23.18075180053711,23.708919525146484,23.29812240600586,505982
2000-10-13,23.41549301147461,22.828638076782227,23.29812240600586,23.18075180053711,525578
2000-10-16,23.591548919677734,23.18075180053711,23.239437103271484,23.41549301147461,647946
2000-10-17,23.239437103271484,21.94835662841797,22.8873233795166,22.359155654907227,1091945
2000-10-18,22.53521156311035,21.59624481201172,22.41783905029297,21.772300720214844,1145301
2000-10-19,22.359155654907227,21.420188903808594,21.59624481201172,21.94835662841797,670631
2000-10-20,21.772300720214844,20.774648666381836,21.59624481201172,21.06807518005371,822287
2000-10-23,21.71361541748047,21.244131088256836,21.244131088256836,21.420188903808594,882672
2000-10-24,21.654930114746094,21.244131088256836,21.537559509277344,21.361501693725586,832937
2000-10-25,21.83098602294922,21.18544578552246,21.478872299194336,21.361501693725586,955944
2000-10-26,23.122066497802734,20.246479034423828,21.30281639099121,22.828638076782227,2399232
2000-10-27,23.65023422241211,22.30046844482422,22.6525821685791,23.474178314208984,1385885
2000-10-30,24.237089157104492,23.41549301147461,23.474178314208984,23.826290130615234,936348
2000-10-31,24.178403854370117,23.356807708740234,23.943662643432617,23.826290130615234,742518
2000-11-01,24.295774459838867,23.591548919677734,23.591548919677734,24.119718551635742,965636
2000-11-02,25.176055908203125,24.178403854370117,24.178403854370117,24.647886276245117,1422947
2000-11-03,25.410797119140625,24.589202880859375,24.647886276245117,24.941314697265625,875430
2000-11-06,25.469484329223633,25.11737060546875,25.11737060546875,25.352113723754883,1025808
2000-11-07,25.352113723754883,25.058685302734375,25.2347412109375,25.176055908203125,517803
2000-11-08,25.2347412109375,24.530515670776367,25.11737060546875,24.7652587890625,749973
2000-11-09,25.058685302734375,24.237089157104492,24.7652587890625,24.354459762573242,965849
2000-11-10,24.7652587890625,23.826290130615234,23.943662643432617,24.471830368041992,1917213
2000-11-13,24.471830368041992,23.53286361694336,24.471830368041992,23.826290130615234,830061
2000-11-14,23.65023422241211,22.30046844482422,23.65023422241211,22.711267471313477,1465653
2000-11-15,23.767606735229492,22.476526260375977,22.76995277404785,23.708919525146484,1711029
2000-11-16,25.469484329223633,23.767606735229492,23.767606735229492,25.058685302734375,1951293
2000-11-17,25.821596145629883,25.0,25.2347412109375,25.352113723754883,2114771
2000-11-20,26.232393264770508,25.058685302734375,25.11737060546875,25.821596145629883,883950
2000-11-21,26.995304107666016,25.704225540161133,25.880281448364258,26.70187759399414,1435088
2000-11-22,26.643192291259766,26.115022659301758,26.58450698852539,26.408451080322266,815684
2000-11-24,26.291080474853516,25.352113723754883,26.291080474853516,25.469484329223633,286805
2000-11-27,25.528169631958008,24.647886276245117,25.469484329223633,25.11737060546875,1030388
2000-11-28,25.11737060546875,23.53286361694336,23.943662643432617,23.826290130615234,2478362
2000-11-29,24.061033248901367,23.356807708740234,23.826290130615234,23.53286361694336,1173843
2000-11-30,23.708919525146484,22.711267471313477,23.29812240600586,23.122066497802734,1498136
2000-12-01,23.356807708740234,23.004695892333984,23.004695892333984,23.29812240600586,511733
2000-12-04,23.943662643432617,23.239437103271484,23.239437103271484,23.884977340698242,871277
2000-12-05,23.708919525146484,22.1830997467041,23.708919525146484,22.41783905029297,927722
2000-12-06,23.122066497802734,22.1830997467041,22.1830997467041,22.476526260375977,693209
2000-12-07,23.53286361694336,22.6525821685791,22.711267471313477,22.8873233795166,501828
2000-12-08,22.711267471313477,22.241783142089844,22.6525821685791,22.41783905029297,852533
2000-12-11,22.30046844482422,21.772300720214844,22.1830997467041,22.007041931152344,799602
2000-12-12,22.124412536621094,21.94835662841797,21.94835662841797,21.94835662841797,488303
2000-12-13,23.474178314208984,21.83098602294922,21.83098602294922,23.29812240600586,1326458
2000-12-14,23.18075180053711,22.53521156311035,23.063379287719727,22.593896865844727,701729
2000-12-15,23.239437103271484,22.593896865844727,23.004695892333984,22.8873233795166,1548617
2000-12-18,23.591548919677734,22.6525821685791,23.122066497802734,23.474178314208984,1297916
2000-12-19,24.706573486328125,23.41549301147461,23.474178314208984,24.706573486328125,1603145
2000-12-20,25.058685302734375,24.002347946166992,25.0,24.295774459838867,1122936
2000-12-21,24.589202880859375,24.178403854370117,24.237089157104492,24.413145065307617,668075
2000-12-22,24.471830368041992,23.826290130615234,24.295774459838867,24.237089157104492,674784
2000-12-26,24.530515670776367,23.884977340698242,24.002347946166992,24.295774459838867,1027725
2000-12-27,24.706573486328125,24.354459762573242,24.354459762573242,24.413145065307617,493734
2000-12-28,24.941314697265625,24.178403854370117,24.530515670776367,24.7652587890625,570095
2000-12-29,25.0,24.647886276245117,24.941314697265625,24.647886276245117,425468
2001-01-02,25.293426513671875,24.471830368041992,24.471830368041992,24.706573486328125,408641
2001-01-03,25.410797119140625,24.471830368041992,24.7652587890625,24.706573486328125,1351485
2001-01-04,24.413145065307617,22.76995277404785,24.413145065307617,23.474178314208984,2236713
2001-01-05,24.061033248901367,23.239437103271484,23.474178314208984,23.884977340698242,855515
2001-01-08,24.119718551635742,23.65023422241211,24.061033248901367,24.119718551635742,858284
2001-01-09,25.0,23.884977340698242,23.943662643432617,24.823944091796875,711207
2001-01-10,25.2347412109375,24.530515670776367,24.7652587890625,24.88262939453125,916859
2001-01-11,24.647886276245117,24.061033248901367,24.647886276245117,24.178403854370117,973730
2001-01-12,24.178403854370117,23.884977340698242,24.178403854370117,24.061033248901367,733146
2001-01-16,24.941314697265625,24.119718551635742,24.178403854370117,24.589202880859375,708651
2001-01-17,25.352113723754883,24.647886276245117,25.352113723754883,24.823944091796875,696723
2001-01-18,25.058685302734375,24.413145065307617,24.88262939453125,24.7652587890625,1139763
2001-01-19,24.7652587890625,23.826290130615234,24.7652587890625,23.943662643432617,1345841
2001-01-22,24.237089157104492,23.41549301147461,23.884977340698242,23.708919525146484,1578224
2001-01-23,24.061033248901367,23.884977340698242,24.061033248901367,24.002347946166992,685328
2001-01-24,24.647886276245117,24.295774459838867,24.589202880859375,24.530515670776367,823245
2001-01-25,24.471830368041992,23.41549301147461,24.471830368041992,24.354459762573242,2051616
2001-01-26,25.293426513671875,24.7652587890625,24.88262939453125,25.11737060546875,824630
2001-01-29,25.03286361694336,24.422534942626953,25.023473739624023,24.629108428955078,606518
2001-01-30,24.976526260375977,24.356807708740234,24.53521156311035,24.873239517211914,1161383
2001-01-31,24.88262939453125,24.507041931152344,24.88262939453125,24.60093879699707,835919
2001-02-01,25.333332061767578,24.610328674316406,24.610328674316406,25.333332061767578,670737
2001-02-02,25.793426513671875,25.258216857910156,25.352113723754883,25.39906120300293,1137420
2001-02-05,26.056337356567383,25.39906120300293,25.39906120300293,25.896713256835938,1089708
2001-02-06,25.896713256835938,25.492958068847656,25.896713256835938,25.615022659301758,697362
2001-02-07,26.056337356567383,25.793426513671875,25.91549301147461,25.91549301147461,845504
2001-02-08,26.262910842895508,25.943662643432617,26.103286743164062,26.037559509277344,591501
2001-02-09,26.291080474853516,25.924882888793945,26.056337356567383,26.206573486328125,672228
2001-02-12,26.384977340698242,26.159624099731445,26.272300720214844,26.338027954101562,792999
2001-02-13,26.507041931152344,25.83098602294922,26.291080474853516,26.384977340698242,774255
2001-02-14,26.30046844482422,25.258216857910156,26.291080474853516,25.352113723754883,901416
2001-02-15,25.539905548095703,25.164318084716797,25.539905548095703,25.46478843688965,780219
2001-02-16,26.009389877319336,25.492958068847656,25.492958068847656,25.93427276611328,798005
2001-02-20,26.28169059753418,25.46478843688965,25.46478843688965,25.68075180053711,625901
2001-02-21,25.821596145629883,25.23004722595215,25.68075180053711,25.446008682250977,514715
2001-02-22,25.80281639099121,25.342723846435547,25.446008682250977,25.389671325683594,850829
2001-02-23,25.54929542541504,25.089202880859375,25.39906120300293,25.39906120300293,973197
2001-02-26,25.48356819152832,24.826290130615234,24.976526260375977,25.352113723754883,453051
2001-02-27,25.333332061767578,24.676055908203125,25.11737060546875,24.751174926757812,954453
2001-02-28,25.070423126220703,24.572769165039062,24.835681915283203,24.96713638305664,1123256
2001-03-01,26.291080474853516,24.60093879699707,24.741783142089844,26.215961456298828,1117292
2001-03-02,25.83098602294922,25.211267471313477,25.821596145629883,25.427230834960938,834002
2001-03-05,25.727699279785156,25.267606735229492,25.446008682250977,25.56807518005371,412475
2001-03-06,25.774648666381836,25.323944091796875,25.39906120300293,25.624412536621094,657957
2001-03-07,25.68075180053711,25.192487716674805,25.586854934692383,25.39906120300293,399908
2001-03-08,25.671361923217773,25.305164337158203,25.380281448364258,25.643192291259766,357095
2001-03-09,25.840375900268555,25.39906120300293,25.586854934692383,25.727699279785156,376797
2001-03-12,25.643192291259766,25.342723846435547,25.63380241394043,25.352113723754883,377969
2001-03-13,25.91549301147461,25.39906120300293,25.446008682250977,25.91549301147461,865206
2001-03-14,25.539905548095703,25.352113723754883,25.39906120300293,25.427230834960938,681600
2001-03-15,25.953052520751953,25.211267471313477,25.370891571044922,25.840375900268555,996521
2001-03-16,26.15023422241211,25.586854934692383,25.63380241394043,25.69953155517578,1475877
2001-03-19,25.962440490722656,25.361501693725586,25.80281639099121,25.380281448364258,882566
2001-03-20,25.615022659301758,24.76995277404785,25.39906120300293,24.76995277404785,568284
2001-03-21,24.929576873779297,24.413145065307617,24.694835662841797,24.413145065307617,446981
2001-03-22,24.58216094970703,23.80281639099121,24.037559509277344,24.488262176513672,784373
2001-03-23,24.88262939453125,24.046947479248047,24.488262176513672,24.676055908203125,1059249
2001-03-26,24.835681915283203,24.356807708740234,24.835681915283203,24.638498306274414,426213
2001-03-27,24.920188903808594,24.544601440429688,24.760562896728516,24.788732528686523,804608
2001-03-28,25.333332061767578,24.788732528686523,24.788732528686523,25.136150360107422,615357
2001-03-29,25.427230834960938,25.070423126220703,25.145540237426758,25.267606735229492,731336
2001-03-30,25.492958068847656,25.154930114746094,25.211267471313477,25.380281448364258,1249139
2001-04-02,25.539905548095703,24.88262939453125,25.258216857910156,25.126760482788086,1021761
2001-04-03,24.760562896728516,24.272300720214844,24.413145065307617,24.43192481994629,1018247
2001-04-04,25.492958068847656,24.36619758605957,24.413145065307617,25.352113723754883,882246
2001-04-05,25.361501693725586,24.619718551635742,25.361501693725586,24.873239517211914,578828
2001-04-06,25.446008682250977,24.60093879699707,24.788732528686523,24.929576873779297,694593
2001-04-09,25.352113723754883,24.854459762573242,25.070423126220703,25.107980728149414,538358
2001-04-10,25.305164337158203,24.413145065307617,24.88262939453125,24.619718551635742,668394
2001-04-11,24.591548919677734,24.08450698852539,24.553991317749023,24.460094451904297,776598
2001-04-12,25.258216857910156,24.460094451904297,24.460094451904297,25.192487716674805,887039
2001-04-16,25.436620712280273,24.36619758605957,25.305164337158203,24.45070457458496,971706
2001-04-17,24.929576873779297,24.460094451904297,24.460094451904297,24.854459762573242,454968
2001-04-18,24.88262939453125,23.708919525146484,24.88262939453125,23.990610122680664,1849373
2001-04-19,24.68544578552246,23.502347946166992,23.755868911743164,24.58216094970703,975327
2001-04-20,24.553991317749023,23.474178314208984,24.413145065307617,23.690141677856445,1010685
2001-04-23,24.413145065307617,23.84976577758789,23.924882888793945,24.225351333618164,845610
2001-04-24,24.272300720214844,23.643192291259766,24.225351333618164,23.643192291259766,784053
