Date,High_AI.PA,Low_AI.PA,Open_AI.PA,Close_AI.PA,Volume_AI.PA
2000-05-17,25.547483444213867,24.861644744873047,25.358877182006836,24.981666564941406,693014
2000-05-18,25.530338287353516,25.033105850219727,25.050251007080078,25.11883544921875,555098
2000-05-19,25.924694061279297,25.033105850219727,25.18741798400879,25.20456314086914,1680401
2000-05-22,26.456220626831055,25.25600242614746,25.341732025146484,26.233322143554688,1254219
2000-05-23,26.610532760620117,25.718942642211914,26.010425567626953,26.31905174255371,2930211
2000-05-24,26.06186294555664,25.18741798400879,25.821819305419922,25.667505264282227,1824365
2000-05-25,25.924694061279297,24.87879180908203,25.890403747558594,24.87879180908203,1068852
2000-05-26,25.170272827148438,24.604455947875977,24.861644744873047,24.81020736694336,1386250
2000-05-29,25.341732025146484,24.81020736694336,25.015958786010742,24.87879180908203,3989026
2000-05-30,25.478900909423828,24.913082122802734,24.913082122802734,25.06739616394043,1601216
2000-05-31,25.976133346557617,25.06739616394043,25.37602424621582,25.804672241210938,2247129
2000-06-01,25.976133346557617,25.37602424621582,25.87325668334961,25.547483444213867,420151
2000-06-02,25.958986282348633,25.547483444213867,25.547483444213867,25.804672241210938,574980
2000-06-05,26.113300323486328,25.1359806060791,26.04471778869629,25.547483444213867,814483
2000-06-06,25.650358200073242,24.895936965942383,25.547483444213867,25.153125762939453,853046
2000-06-07,25.461753845214844,24.518726348876953,25.393169403076172,24.81020736694336,1196631
2000-06-08,25.37602424621582,24.43299674987793,25.101688385009766,24.55301856994629,2373987
2000-06-09,25.18741798400879,24.535871505737305,24.81020736694336,24.621601104736328,2844016
2000-06-12,24.621601104736328,24.621601104736328,24.621601104736328,24.621601104736328,0
2000-06-13,24.861644744873047,24.26153564453125,24.861644744873047,24.38155746459961,937101
2000-06-14,24.621601104736328,24.00434684753418,24.518726348876953,24.19295310974121,1480237
2000-06-15,25.76352310180664,24.537586212158203,25.254287719726562,24.70733070373535,1571554
2000-06-16,25.631498336791992,24.895936965942383,25.42403221130371,25.292009353637695,748631
2000-06-19,25.78238296508789,25.292009353637695,25.44289207458496,25.461753845214844,639350
2000-06-20,25.876686096191406,25.084543228149414,25.820104598999023,25.44289207458496,762872
2000-06-21,25.461753845214844,24.518726348876953,25.42403221130371,24.65074920654297,1032477
2000-06-22,25.06568145751953,24.424423217773438,24.65074920654297,24.424423217773438,512185
2000-06-23,24.726192474365234,24.179235458374023,24.6884708404541,24.330120086669922,1032975
2000-06-26,25.159984588623047,24.556446075439453,24.65074920654297,24.85821533203125,490414
2000-06-27,25.21656608581543,24.575307846069336,25.21656608581543,24.895936965942383,646661
2000-06-28,24.9902400970459,24.61302947998047,24.895936965942383,24.801633834838867,555656
2000-06-29,25.480613708496094,24.82049560546875,24.914798736572266,25.19770622253418,2608422
2000-06-30,25.76352310180664,24.85821533203125,24.914798736572266,25.76352310180664,1238627
2000-07-03,25.89554786682129,25.122264862060547,25.55605697631836,25.89554786682129,797850
2000-07-04,26.3293399810791,25.91440773010254,25.95212745666504,26.3293399810791,1210271
2000-07-05,26.367061614990234,24.726192474365234,26.34819984436035,25.42403221130371,1074119
2000-07-06,25.593778610229492,24.914798736572266,25.367450714111328,25.38631248474121,936663
2000-07-07,25.744661331176758,25.084543228149414,25.348590850830078,25.650358200073242,929808
2000-07-10,25.93326759338379,24.895936965942383,25.91440773010254,24.895936965942383,804795
2000-07-11,25.631498336791992,25.103403091430664,25.461753845214844,25.159984588623047,614907
2000-07-12,25.461753845214844,25.02796173095703,25.348590850830078,25.292009353637695,570677
2000-07-13,25.461753845214844,25.084543228149414,25.21656608581543,25.084543228149414,535609
2000-07-14,25.084543228149414,25.084543228149414,25.084543228149414,25.084543228149414,0
2000-07-17,25.612638473510742,25.103403091430664,25.348590850830078,25.461753845214844,463384
2000-07-18,25.612638473510742,25.103403091430664,25.348590850830078,25.178844451904297,769192
2000-07-19,25.42403221130371,24.971378326416016,25.19770622253418,25.04682159423828,900535
2000-07-20,25.348590850830078,24.933658599853516,25.00909996032715,25.159984588623047,537428
2000-07-21,25.38631248474121,25.084543228149414,25.084543228149414,25.273147583007812,643973
2000-07-24,25.40517234802246,25.103403091430664,25.292009353637695,25.40517234802246,716696
2000-07-25,25.480613708496094,25.178844451904297,25.461753845214844,25.273147583007812,357836
2000-07-26,25.499475479125977,25.04682159423828,25.461753845214844,25.235427856445312,532778
2000-07-27,25.820104598999023,25.141124725341797,25.235427856445312,25.650358200073242,2783056
2000-07-28,25.706941604614258,25.084543228149414,25.612638473510742,25.348590850830078,1943781
2000-07-31,25.93326759338379,25.273147583007812,25.367450714111328,25.93326759338379,911372
2000-08-01,26.31047821044922,25.55605697631836,26.216175079345703,25.91440773010254,1057831
2000-08-02,26.12187385559082,25.499475479125977,25.876686096191406,25.857826232910156,461667
2000-08-03,25.838964462280273,25.461753845214844,25.78238296508789,25.744661331176758,844858
2000-08-04,26.14073371887207,25.499475479125977,25.650358200073242,25.95212745666504,405767
2000-08-07,26.27275848388672,25.838964462280273,26.12187385559082,26.216175079345703,582040
2000-08-08,26.404781341552734,25.95212745666504,26.235036849975586,26.34819984436035,572422
2000-08-09,26.404781341552734,25.857826232910156,26.178455352783203,25.93326759338379,625315
2000-08-10,26.12187385559082,25.650358200073242,25.89554786682129,25.89554786682129,674444
2000-08-11,26.593387603759766,25.857826232910156,25.93326759338379,26.442502975463867,719994
2000-08-14,27.159204483032227,26.367061614990234,26.593387603759766,27.06490135192871,767983
2000-08-15,27.291227340698242,26.612247467041016,27.008319854736328,26.87629508972168,381149
2000-08-16,27.498693466186523,26.895156860351562,27.06490135192871,27.06490135192871,781026
2000-08-17,27.61185646057129,26.800853729248047,27.04604148864746,27.61185646057129,654429
2000-08-18,27.668439865112305,26.895156860351562,27.649578094482422,27.08376121520996,653130
2000-08-21,27.328948974609375,26.461362838745117,26.970598220825195,26.763132095336914,547740
2000-08-22,27.06490135192871,26.103012084960938,26.895156860351562,26.31047821044922,922719
2000-08-23,26.404781341552734,25.76352310180664,26.178455352783203,26.3293399810791,960841
2000-08-24,26.49908447265625,25.95212745666504,26.15959358215332,26.423641204833984,765539
2000-08-25,27.272367477416992,26.235036849975586,26.235036849975586,27.08376121520996,674009
2000-08-28,27.328948974609375,26.3293399810791,27.08376121520996,26.87629508972168,447367
2000-08-29,26.970598220825195,26.536806106567383,26.612247467041016,26.85743522644043,3790269
2000-08-30,27.08376121520996,26.31047821044922,26.744272232055664,26.66883087158203,623602
2000-08-31,27.06490135192871,26.423641204833984,26.951738357543945,27.06490135192871,798369
2000-09-01,27.328948974609375,26.5179443359375,26.781993865966797,27.272367477416992,1002886
2000-09-04,27.347810745239258,26.951738357543945,27.10262107849121,27.347810745239258,573132
2000-09-05,27.838184356689453,27.121482849121094,27.347810745239258,27.838184356689453,1030642
2000-09-06,27.913625717163086,27.498693466186523,27.61185646057129,27.819324493408203,637812
2000-09-07,28.026790618896484,27.404390335083008,27.42325210571289,27.913625717163086,1343332
2000-09-08,26.385921478271484,25.593778610229492,26.008710861206055,26.12187385559082,5222766
2000-09-11,26.800853729248047,26.12187385559082,26.216175079345703,26.404781341552734,2262610
2000-09-12,26.555665969848633,25.669219970703125,26.404781341552734,26.046430587768555,2338032
2000-09-13,26.574527740478516,26.065292358398438,26.065292358398438,26.216175079345703,1008018
2000-09-14,26.480224609375,25.95212745666504,26.31047821044922,26.197315216064453,1211416
2000-09-15,26.197315216064453,25.650358200073242,26.103012084960938,25.650358200073242,2557236
2000-09-18,25.78238296508789,25.159984588623047,25.57491683959961,25.38631248474121,2242473
2000-09-19,25.725801467895508,24.9902400970459,25.19770622253418,25.688081741333008,1271738
2000-09-20,25.612638473510742,24.575307846069336,25.40517234802246,24.70733070373535,2304374
2000-09-21,25.02796173095703,24.556446075439453,24.726192474365234,24.556446075439453,1618674
2000-09-22,25.103403091430664,23.990629196166992,24.49986457824707,24.895936965942383,1335501
2000-09-25,25.38631248474121,25.084543228149414,25.235427856445312,25.329729080200195,757549
2000-09-26,25.329729080200195,24.782773971557617,25.329729080200195,24.952518463134766,1034131
2000-09-27,25.273147583007812,24.556446075439453,24.952518463134766,24.85821533203125,986306
2000-09-28,25.141124725341797,24.66960906982422,24.66960906982422,25.02796173095703,640564
2000-09-29,25.06568145751953,24.61302947998047,24.726192474365234,25.06568145751953,1286091
2000-10-02,25.461753845214844,24.386701583862305,24.405563354492188,25.141124725341797,970660
2000-10-03,25.084543228149414,24.70733070373535,24.82049560546875,24.83935546875,419107
2000-10-04,25.02796173095703,24.311260223388672,24.70733070373535,24.518726348876953,1255015
2000-10-05,25.21656608581543,24.424423217773438,24.424423217773438,25.141124725341797,867201
2000-10-06,25.650358200073242,24.895936965942383,24.914798736572266,25.612638473510742,956758
2000-10-09,25.44289207458496,24.311260223388672,25.38631248474121,24.556446075439453,770745
2000-10-10,25.235427856445312,24.49986457824707,24.61302947998047,24.952518463134766,627144
2000-10-11,25.084543228149414,24.27353858947754,24.66960906982422,24.49986457824707,1101982
2000-10-12,24.745052337646484,23.688861846923828,24.518726348876953,23.688861846923828,1148879
2000-10-13,25.235427856445312,23.481395721435547,23.575698852539062,25.235427856445312,1863799
2000-10-16,25.19770622253418,24.12265396118164,25.00909996032715,24.556446075439453,949171
2000-10-17,24.8770751953125,24.12265396118164,24.25467872619629,24.386701583862305,714671
2000-10-18,24.405563354492188,23.575698852539062,24.198095321655273,23.575698852539062,1196480
2000-10-19,24.25467872619629,23.839746475219727,24.25467872619629,23.990629196166992,845950
2000-10-20,24.27353858947754,23.934049606323242,23.971769332885742,24.141515731811523,766917
2000-10-23,24.61302947998047,24.084932327270508,24.141515731811523,24.330120086669922,832075
2000-10-24,24.745052337646484,24.235816955566406,24.25467872619629,24.745052337646484,1245339
2000-10-25,24.801633834838867,24.443283081054688,24.48100471496582,24.518726348876953,1311647
2000-10-26,25.141124725341797,24.518726348876953,24.518726348876953,24.83935546875,998008
2000-10-27,24.82049560546875,23.74544334411621,24.537586212158203,23.839746475219727,3571744
2000-10-30,24.66960906982422,23.952909469604492,24.047212600708008,24.537586212158203,596392
2000-10-31,26.31047821044922,24.9902400970459,25.084543228149414,26.27275848388672,2981894
2000-11-01,26.763132095336914,25.91440773010254,25.93326759338379,26.27275848388672,830192
2000-11-02,26.951738357543945,26.103012084960938,26.103012084960938,26.781993865966797,1240217
2000-11-03,26.800853729248047,26.367061614990234,26.781993865966797,26.593387603759766,1165787
2000-11-06,26.895156860351562,26.612247467041016,26.744272232055664,26.819713592529297,849084
2000-11-07,26.87629508972168,26.631107330322266,26.781993865966797,26.87629508972168,513590
2000-11-08,27.10262107849121,26.461362838745117,26.64996910095215,26.461362838745117,1611304
2000-11-09,26.781993865966797,25.95212745666504,26.404781341552734,26.027570724487305,794361
2000-11-10,26.64996910095215,26.065292358398438,26.3293399810791,26.64996910095215,1134902
2000-11-13,26.404781341552734,25.95212745666504,26.15959358215332,26.14073371887207,906749
2000-11-14,26.763132095336914,25.876686096191406,26.216175079345703,26.72541046142578,755635
2000-11-15,27.10262107849121,26.480224609375,26.763132095336914,27.008319854736328,1214900
2000-11-16,27.272367477416992,26.612247467041016,26.970598220825195,27.272367477416992,842615
2000-11-17,27.23464584350586,26.819713592529297,27.027179718017578,27.159204483032227,937395
2000-11-20,27.291227340698242,26.781993865966797,27.06490135192871,27.159204483032227,1232360
2000-11-21,27.875904083251953,26.819713592529297,27.121482849121094,27.78160285949707,2192724
2000-11-22,27.875904083251953,27.121482849121094,27.347810745239258,27.536415100097656,1346794
2000-11-23,27.706159591674805,27.159204483032227,27.159204483032227,27.328948974609375,1019519
2000-11-24,27.913625717163086,27.159204483032227,27.159204483032227,27.706159591674805,1321212
2000-11-27,28.38513946533203,27.366670608520508,27.536415100097656,28.064510345458984,2202665
2000-11-28,28.29083824157715,27.57413673400879,27.913625717163086,27.93248748779297,7220645
2000-11-29,28.34741973876953,27.59299659729004,27.61185646057129,28.3096981048584,1602396
2000-11-30,28.70577049255371,28.12109375,28.253116607666016,28.34741973876953,2115160
2000-12-01,28.856653213500977,28.215394973754883,28.29083824157715,28.38513946533203,1057837
2000-12-04,28.196535110473633,27.366670608520508,28.13995361328125,27.61185646057129,753721
2000-12-05,28.422861099243164,27.44211196899414,27.55527687072754,28.422861099243164,1567313
2000-12-06,28.668048858642578,27.97020721435547,28.064510345458984,28.51716423034668,982876
2000-12-07,28.34741973876953,27.725021362304688,28.026790618896484,28.196535110473633,775629
2000-12-08,29.23386573791504,28.0079288482666,28.0079288482666,28.36627960205078,2227998
2000-12-11,29.08298110961914,28.29083824157715,28.29083824157715,28.668048858642578,1219619
2000-12-12,28.856653213500977,27.98906898498535,28.38513946533203,28.856653213500977,1900219
2000-12-13,29.045259475708008,27.61185646057129,28.762351989746094,27.61185646057129,1059008
2000-12-14,28.29083824157715,27.253507614135742,28.083370208740234,28.102231979370117,1819993
2000-12-15,28.913236618041992,27.57413673400879,27.875904083251953,28.913236618041992,1689981
2000-12-18,29.177284240722656,28.36627960205078,28.49830436706543,28.913236618041992,1133349
2000-12-19,29.23386573791504,28.34741973876953,28.668048858642578,29.23386573791504,1529037
2000-12-20,29.23386573791504,28.74349021911621,29.045259475708008,29.23386573791504,1776543
2000-12-21,29.516773223876953,28.70577049255371,29.045259475708008,29.516773223876953,1776384
2000-12-22,29.422470092773438,28.950956344604492,29.21500587463379,29.21500587463379,1424719
2000-12-25,29.21500587463379,29.21500587463379,29.21500587463379,29.21500587463379,0
2000-12-26,29.21500587463379,29.21500587463379,29.21500587463379,29.21500587463379,0
2000-12-27,29.61107635498047,28.686908721923828,28.686908721923828,29.61107635498047,768333
2000-12-28,29.893985748291016,29.158422470092773,29.365888595581055,29.893985748291016,700138
2000-12-29,29.98828887939453,29.62993621826172,29.7996826171875,29.96942710876465,615209
2001-01-01,29.96942710876465,29.96942710876465,29.96942710876465,29.96942710876465,0
2001-01-02,29.78082275390625,28.932096481323242,29.705379486083984,29.045259475708008,783592
2001-01-03,29.045259475708008,28.29083824157715,29.045259475708008,28.837793350219727,1037302
2001-01-04,29.61107635498047,28.611467361450195,28.668048858642578,29.61107635498047,1560860
2001-01-05,29.9505672454834,29.06412124633789,29.403610229492188,29.7996826171875,1747053
2001-01-08,30.15803337097168,29.08298110961914,29.761960983276367,30.15803337097168,1570446
2001-01-09,30.554105758666992,29.83740234375,29.83740234375,30.554105758666992,2857921
2001-01-10,30.139171600341797,29.328168869018555,30.139171600341797,29.7996826171875,2575925
2001-01-11,29.98828887939453,29.25272560119629,29.98828887939453,29.705379486083984,1431214
2001-01-12,29.893985748291016,28.70577049255371,29.158422470092773,28.70577049255371,2034128
2001-01-15,29.045259475708008,28.592607498168945,28.70577049255371,28.856653213500977,652255
2001-01-16,28.950956344604492,28.234256744384766,28.74349021911621,28.234256744384766,1262327
2001-01-17,28.913236618041992,27.95134735107422,28.196535110473633,28.818933486938477,1020367
2001-01-18,28.668048858642578,27.913625717163086,28.668048858642578,28.0079288482666,1184254
2001-01-19,28.34741973876953,27.93248748779297,28.0079288482666,28.215394973754883,1047779
2001-01-22,28.3096981048584,27.59299659729004,28.102231979370117,28.29083824157715,1451431
2001-01-23,28.29083824157715,27.762741088867188,28.29083824157715,28.13995361328125,694401
2001-01-24,28.13995361328125,28.13995361328125,28.13995361328125,28.13995361328125,0
2001-01-25,28.253116607666016,27.44211196899414,27.78160285949707,27.57413673400879,3199576
2001-01-26,27.57413673400879,27.57413673400879,27.57413673400879,27.57413673400879,0
2001-01-29,27.517555236816406,26.895156860351562,27.253507614135742,27.008319854736328,2780606
2001-01-30,27.44211196899414,26.781993865966797,27.159204483032227,27.272367477416992,1336545
2001-01-31,27.913625717163086,26.763132095336914,27.61185646057129,27.517555236816406,2708504
2001-02-01,27.517555236816406,26.970598220825195,27.159204483032227,26.989458084106445,1399693
2001-02-02,27.44211196899414,26.951738357543945,27.159204483032227,27.159204483032227,1209974
2001-02-05,27.159204483032227,26.819713592529297,26.970598220825195,27.06490135192871,1706603
2001-02-06,27.253507614135742,26.970598220825195,27.06490135192871,26.970598220825195,1347892
2001-02-07,27.42325210571289,26.800853729248047,26.970598220825195,27.347810745239258,1652527
2001-02-08,27.97020721435547,27.347810745239258,27.44211196899414,27.687299728393555,1258122
2001-02-09,28.064510345458984,27.743881225585938,27.743881225585938,27.97020721435547,863675
2001-02-12,28.1588134765625,27.42325210571289,27.913625717163086,28.1588134765625,825940
2001-02-13,28.29083824157715,27.819324493408203,28.196535110473633,28.29083824157715,1037927
2001-02-14,28.479442596435547,28.064510345458984,28.29083824157715,28.479442596435547,1090137
2001-02-15,28.649187088012695,28.234256744384766,28.404001235961914,28.649187088012695,746706
2001-02-16,28.950956344604492,28.422861099243164,28.668048858642578,28.89437484741211,1270333
2001-02-19,29.196144104003906,28.51716423034668,28.51716423034668,28.87551498413086,970835
2001-02-20,28.950956344604492,28.253116607666016,28.74349021911621,28.49830436706543,781737
2001-02-21,28.53602409362793,27.875904083251953,28.53602409362793,28.0079288482666,954579
2001-02-22,28.29083824157715,27.61185646057129,27.913625717163086,27.93248748779297,1695564
2001-02-23,28.479442596435547,27.725021362304688,27.725021362304688,28.12109375,1215488
2001-02-26,28.460582733154297,27.725021362304688,27.913625717163086,28.1588134765625,7378784
2001-02-27,28.1588134765625,27.55527687072754,28.1588134765625,27.93248748779297,1211268
2001-02-28,28.422861099243164,27.649578094482422,28.271976470947266,28.045650482177734,1435169
2001-03-01,28.89437484741211,27.838184356689453,28.12109375,28.89437484741211,2102578
2001-03-02,29.7996826171875,28.72463035583496,28.72463035583496,29.78082275390625,2520508
2001-03-05,31.25194549560547,30.082590103149414,30.082590103149414,30.91245460510254,4998664
2001-03-06,30.91245460510254,29.81854248046875,30.91245460510254,30.17689323425293,2770092
2001-03-07,31.025619506835938,29.7996826171875,29.7996826171875,31.025619506835938,2106326
2001-03-08,33.38318634033203,31.30852699279785,31.30852699279785,32.062950134277344,5040709
2001-03-09,33.194583892822266,29.422470092773438,31.68573760986328,30.17689323425293,7655817
2001-03-12,31.23308563232422,29.422470092773438,30.17689323425293,30.53524398803711,2022771
2001-03-13,30.459802627563477,29.724239349365234,30.101451873779297,30.02600860595703,858182
2001-03-14,30.02600860595703,30.02600860595703,30.02600860595703,30.02600860595703,0
2001-03-15,29.893985748291016,28.89437484741211,29.422470092773438,29.761960983276367,1491185
2001-03-16,29.7996826171875,29.23386573791504,29.61107635498047,29.23386573791504,936085
2001-03-19,29.761960983276367,29.23386573791504,29.6487979888916,29.347028732299805,675542
2001-03-20,29.912845611572266,29.403610229492188,29.61107635498047,29.403610229492188,1090073
2001-03-21,29.25272560119629,28.762351989746094,29.06412124633789,29.158422470092773,1834139
2001-03-22,29.422470092773438,28.234256744384766,28.762351989746094,28.573745727539062,1850539
2001-03-23,29.290447235107422,28.573745727539062,28.573745727539062,29.177284240722656,1625063
2001-03-26,29.23386573791504,28.51716423034668,29.23386573791504,29.045259475708008,1424724
2001-03-27,30.308916091918945,28.668048858642578,28.969818115234375,30.308916091918945,1383368
2001-03-28,30.308916091918945,29.347028732299805,30.308916091918945,30.101451873779297,1120645
2001-03-29,30.19575309753418,29.365888595581055,29.81854248046875,29.98828887939453,2349177
2001-03-30,30.063730239868164,29.196144104003906,29.98828887939453,30.063730239868164,1493121
2001-04-02,30.74271011352539,29.23386573791504,30.15803337097168,30.459802627563477,1386257
2001-04-03,30.648406982421875,29.23386573791504,30.648406982421875,29.96942710876465,1472421
