Date,High_ACA.PA,Low_ACA.PA,Open_ACA.PA,Close_ACA.PA,Volume_ACA.PA
2002-03-19,17.529817581176758,17.043359756469727,17.043359756469727,17.286588668823242,4169269
2002-03-20,17.529817581176758,16.947805404663086,17.503755569458008,17.364768981933594,2676067
2002-03-21,17.712238311767578,17.043359756469727,17.286588668823242,17.677490234375,2119318
2002-03-22,18.016273498535156,17.38214111328125,17.416889190673828,17.98152732849121,2288700
2002-03-25,18.320308685302734,17.79041862487793,17.799104690551758,18.207380294799805,3171747
2002-03-26,18.25081443786621,17.912033081054688,18.242128372192383,18.120513916015625,2197705
2002-03-27,18.693838119506836,17.97283935546875,17.97283935546875,18.65909194946289,2241141
2002-03-28,18.65909194946289,18.65909194946289,18.65909194946289,18.65909194946289,0
2002-03-29,18.65909194946289,18.65909194946289,18.65909194946289,18.65909194946289,0
2002-04-01,18.65909194946289,18.65909194946289,18.65909194946289,18.65909194946289,0
2002-04-02,19.63200569152832,18.85888671875,18.85888671875,19.63200569152832,2408742
2002-04-03,19.493017196655273,19.006559371948242,19.362716674804688,19.04130744934082,2583101
2002-04-04,19.067367553710938,18.337682723999023,18.954439163208008,18.606971740722656,1269290
2002-04-05,19.14554786682129,18.242128372192383,18.242128372192383,18.93706703186035,1408231
2002-04-08,18.93706703186035,18.598283767700195,18.867572784423828,18.598283767700195,1576499
2002-04-09,19.14554786682129,18.6417179107666,18.6417179107666,19.04999351501465,1198432
2002-04-10,19.414836883544922,18.693838119506836,18.919692993164062,18.85019874572754,1207551
2002-04-11,19.02393341064453,18.676464080810547,18.772018432617188,18.676464080810547,394692
2002-04-12,19.23241424560547,18.76333236694336,19.067367553710938,19.015247344970703,1129204
2002-04-15,19.3453426361084,18.971813201904297,19.02393341064453,19.249788284301758,1532959
2002-04-16,19.988161087036133,19.33665657043457,19.362716674804688,19.892606735229492,2572385
2002-04-17,20.127147674560547,19.22372817993164,19.99684715270996,19.545137405395508,808563
2002-04-18,19.9360408782959,19.510391235351562,19.545137405395508,19.892606735229492,612558
2002-04-19,20.41381072998047,19.675437927246094,19.849172592163086,20.257448196411133,1158582
2002-04-22,20.848146438598633,20.075027465820312,20.153209686279297,20.19664192199707,1400132
2002-04-23,20.41381072998047,20.153209686279297,20.19664192199707,20.28350830078125,805193
2002-04-24,20.3095703125,19.9360408782959,20.153209686279297,19.9360408782959,698544
2002-04-25,20.41381072998047,19.553823471069336,19.979473114013672,20.326942443847656,719244
2002-04-26,20.804712295532227,20.248762130737305,20.326942443847656,20.38775062561035,716649
2002-04-29,20.69178581237793,19.9360408782959,20.326942443847656,19.979473114013672,651926
2002-04-30,20.41381072998047,19.892606735229492,19.979473114013672,20.37906265258789,696175
2002-05-01,20.37906265258789,20.37906265258789,20.37906265258789,20.37906265258789,0
2002-05-02,20.58754539489746,20.031593322753906,20.41381072998047,20.127147674560547,595302
2002-05-03,20.39643669128418,19.545137405395508,20.19664192199707,19.545137405395508,906269
2002-05-06,20.153209686279297,19.597257614135742,19.597257614135742,20.153209686279297,620476
2002-05-07,20.240076065063477,19.675437927246094,20.222702026367188,19.866546630859375,673425
2002-05-08,20.370376586914062,19.762306213378906,20.022907257080078,20.3095703125,496870
2002-05-09,20.48330307006836,19.99684715270996,19.99684715270996,20.48330307006836,336455
2002-05-10,21.05662727355957,20.11846160888672,20.11846160888672,20.952388763427734,676895
2002-05-13,20.926326751708984,20.326942443847656,20.78734016418457,20.58754539489746,5049762
2002-05-14,20.848146438598633,20.431184768676758,20.50067710876465,20.544111251831055,487874
2002-05-15,20.717845916748047,20.37906265258789,20.431184768676758,20.717845916748047,262879
2002-05-16,20.78734016418457,20.19664192199707,20.41381072998047,20.19664192199707,584076
2002-05-17,20.457244873046875,19.979473114013672,20.222702026367188,20.040281295776367,879145
2002-05-20,20.457244873046875,19.988161087036133,20.00553321838379,20.326942443847656,461414
2002-05-21,20.717845916748047,20.066341400146484,20.28350830078125,20.648351669311523,527275
2002-05-22,21.021881103515625,20.509363174438477,20.561485290527344,20.97844886779785,2723280
2002-05-23,21.195615768432617,20.544111251831055,20.89158058166504,20.97844886779785,2282813
2002-05-24,21.35197639465332,20.848146438598633,20.848146438598633,21.15218162536621,1007381
2002-05-27,21.282482147216797,20.848146438598633,21.06531524658203,21.021881103515625,464295
2002-05-28,21.108749389648438,20.41381072998047,20.97844886779785,20.67441177368164,575078
2002-05-29,20.717845916748047,20.431184768676758,20.50067710876465,20.717845916748047,874922
2002-05-30,21.021881103515625,20.58754539489746,20.67441177368164,20.76127815246582,1000599
2002-05-31,21.282482147216797,20.67441177368164,20.67441177368164,21.282482147216797,610914
2002-06-03,21.021881103515625,20.648351669311523,20.648351669311523,20.88289451599121,304066
2002-06-04,20.88289451599121,20.19664192199707,20.848146438598633,20.231388092041016,1232234
2002-06-05,20.47461700439453,20.066341400146484,20.240076065063477,20.066341400146484,828288
2002-06-06,21.013195037841797,20.066341400146484,20.066341400146484,20.856834411621094,987284
2002-06-07,20.77865219116211,20.19664192199707,20.41381072998047,20.77865219116211,467008
2002-06-10,20.935014724731445,20.509363174438477,20.67441177368164,20.76127815246582,838037
2002-06-11,21.456218719482422,20.58754539489746,20.59623146057129,21.456218719482422,783189
2002-06-12,21.282482147216797,20.41381072998047,21.282482147216797,20.58754539489746,737716
2002-06-13,20.848146438598633,20.19664192199707,20.535425186157227,20.19664192199707,848448
2002-06-14,20.240076065063477,19.197668075561523,20.153209686279297,19.649377822875977,1613791
2002-06-17,20.127147674560547,19.388776779174805,19.675437927246094,19.849172592163086,1031613
2002-06-18,20.153209686279297,19.849172592163086,19.970787048339844,20.031593322753906,877622
2002-06-19,20.76127815246582,19.953414916992188,19.979473114013672,20.10977554321289,1188293
2002-06-20,20.19664192199707,19.215042114257812,19.90129280090332,19.61463165283203,980988
2002-06-21,20.153209686279297,19.293222427368164,19.414836883544922,20.153209686279297,825306
2002-06-24,20.066341400146484,18.502729415893555,19.979473114013672,19.197668075561523,1182911
2002-06-25,20.19664192199707,18.676464080810547,19.22372817993164,20.19664192199707,1193221
2002-06-26,19.762306213378906,18.693838119506836,18.693838119506836,19.284536361694336,1414097
2002-06-27,19.701499938964844,18.893632888793945,18.989187240600586,18.92837905883789,524317
2002-06-28,19.545137405395508,18.85019874572754,19.24110221862793,19.545137405395508,1121145
2002-07-01,20.066341400146484,19.197668075561523,19.545137405395508,19.80573844909668,678989
2002-07-02,19.588571548461914,17.59062385559082,19.545137405395508,18.111827850341797,1447486
2002-07-03,18.45929718017578,17.347394943237305,18.17263412475586,17.434263229370117,1389871
2002-07-04,18.129201889038086,17.47769546508789,17.47769546508789,17.59930992126465,874652
2002-07-05,18.511417388916016,17.634056091308594,17.98152732849121,18.242128372192383,1173385
2002-07-08,18.676464080810547,18.06839370727539,18.242128372192383,18.242128372192383,832244
2002-07-09,18.502729415893555,17.80779266357422,18.294248580932617,17.80779266357422,996426
2002-07-10,18.93706703186035,18.15526008605957,18.85019874572754,18.328996658325195,4329947
2002-07-11,18.328996658325195,17.938093185424805,18.242128372192383,17.99021339416504,1836066
2002-07-12,18.85019874572754,18.137887954711914,18.85019874572754,18.242128372192383,1142736
2002-07-15,18.415863037109375,17.538503646850586,18.25081443786621,17.80779266357422,1297384
2002-07-16,18.06839370727539,16.982553482055664,17.79041862487793,17.59062385559082,1183297
2002-07-17,18.624343872070312,17.460323333740234,17.460323333740234,18.146574020385742,1195519
2002-07-18,18.242128372192383,17.547189712524414,18.033647537231445,17.720924377441406,851534
2002-07-19,18.06839370727539,16.72195053100586,18.06839370727539,16.72195053100586,1706358
2002-07-22,17.09547996520996,16.15731430053711,16.504783630371094,16.41791534423828,1290903
2002-07-23,16.800132751464844,16.15731430053711,16.41791534423828,16.15731430053711,2038730
2002-07-24,15.636110305786133,14.07249927520752,15.636110305786133,15.41894245147705,5286129
2002-07-25,16.765384674072266,16.15731430053711,16.33104705810547,16.15731430053711,1891943
2002-07-26,16.678516387939453,16.079132080078125,16.079132080078125,16.287614822387695,1716907
2002-07-29,17.581937789916992,16.504783630371094,16.504783630371094,17.373455047607422,1407284
2002-07-30,18.024959564208984,17.460323333740234,17.720924377441406,17.538503646850586,1361144
2002-07-31,18.233442306518555,17.547189712524414,18.059707641601562,18.15526008605957,1395170
2002-08-01,18.415863037109375,17.416889190673828,17.98152732849121,17.460323333740234,1715292
2002-08-02,18.111827850341797,17.373455047607422,17.373455047607422,17.746984481811523,1225809
2002-08-05,18.502729415893555,17.416889190673828,17.416889190673828,18.242128372192383,30795462
2002-08-06,18.96312713623047,17.59062385559082,17.764358520507812,18.676464080810547,5283393
2002-08-07,19.02393341064453,17.634056091308594,18.685150146484375,17.634056091308594,4693113
2002-08-08,18.633031845092773,18.059707641601562,18.15526008605957,18.502729415893555,1746349
2002-08-09,19.43221092224121,18.598283767700195,18.902320861816406,19.397462844848633,1573118
2002-08-12,19.5017032623291,19.032621383666992,19.197668075561523,19.284536361694336,1294209
2002-08-13,20.326942443847656,19.032621383666992,19.284536361694336,19.979473114013672,2055132
2002-08-14,19.944726943969727,19.110801696777344,19.466957092285156,19.110801696777344,1778536
2002-08-15,19.970787048339844,19.458269119262695,19.510391235351562,19.762306213378906,1057468
2002-08-16,19.83180046081543,18.737272262573242,19.762306213378906,19.197668075561523,1834478
2002-08-19,19.979473114013672,18.893632888793945,18.893632888793945,19.979473114013672,885493
2002-08-20,20.022907257080078,19.545137405395508,19.63200569152832,19.80573844909668,1772931
2002-08-21,20.022907257080078,19.414836883544922,19.892606735229492,19.649377822875977,1726988
2002-08-22,19.962100982666016,19.658065795898438,19.892606735229492,19.892606735229492,1117273
2002-08-23,20.257448196411133,19.73624610900879,19.9360408782959,19.849172592163086,1559442
2002-08-26,20.38775062561035,19.7188720703125,19.849172592163086,20.066341400146484,877227
2002-08-27,20.19664192199707,19.7188720703125,20.075027465820312,19.7188720703125,1405583
2002-08-28,19.63200569152832,18.85019874572754,19.44089698791504,19.180295944213867,1847670
2002-08-29,19.162921905517578,18.34636878967285,18.980499267578125,18.76333236694336,1301712
2002-08-30,19.414836883544922,18.633031845092773,19.02393341064453,19.02393341064453,1124795
2002-09-02,19.197668075561523,18.520103454589844,18.93706703186035,18.589597702026367,1241617
2002-09-03,18.43323516845703,17.30396270751953,18.43323516845703,17.469009399414062,2907267
2002-09-04,17.80779266357422,17.0346736907959,17.11285400390625,17.243154525756836,2323834
2002-09-05,17.660118103027344,16.287614822387695,17.503755569458008,16.973865509033203,1718690
2002-09-06,17.651430130004883,16.852251052856445,17.182348251342773,17.156286239624023,1243860
2002-09-09,17.33002281188965,16.53084373474121,17.19972038269043,17.025985717773438,1119491
2002-09-10,17.712238311767578,17.130226135253906,17.243154525756836,17.425575256347656,627791
2002-09-11,18.37242889404297,17.20840835571289,17.712238311767578,17.98152732849121,1014548
2002-09-12,17.764358520507812,16.000953674316406,17.147600173950195,16.200746536254883,5055150
2002-09-13,16.218120574951172,15.436314582824707,16.218120574951172,15.68822956085205,4164973
2002-09-16,16.374481201171875,15.722976684570312,16.105192184448242,16.070446014404297,1368008
2002-09-17,16.765384674072266,15.853278160095215,16.60902214050293,15.931459426879883,1325824
2002-09-18,16.14862632751465,15.306014060974121,15.679544448852539,15.349448204040527,2462596
2002-09-19,15.809844970703125,14.776124000549316,15.557929039001465,14.941171646118164,1797347
2002-09-20,15.462374687194824,14.810871124267578,14.941171646118164,14.88905143737793,1805633
2002-09-23,15.41894245147705,14.315727233886719,14.993291854858398,14.593703269958496,1295310
2002-09-24,14.93248462677002,13.898763656616211,14.680569648742676,14.55026912689209,2074524
2002-09-25,15.071473121643066,13.681595802307129,14.220172882080078,13.907450675964355,1938946
2002-09-26,14.671882629394531,14.1593656539917,14.220172882080078,14.333101272583008,1992485
2002-09-27,15.045412063598633,14.07249927520752,14.376534461975098,14.741376876831055,1739071
2002-09-30,14.55026912689209,13.386246681213379,14.341787338256836,13.516548156738281,1508809
2002-10-01,13.985631942749023,13.42099380493164,13.542609214782715,13.73371696472168,1089630
2002-10-02,14.767436981201172,14.089872360229492,14.1593656539917,14.663195610046387,1133176
2002-10-03,14.645822525024414,13.95957088470459,14.645822525024414,14.246232986450195,1609007
2002-10-04,14.428654670715332,13.116958618164062,14.246232986450195,13.455740928649902,2345375
2002-10-07,13.551295280456543,12.51757526397705,13.551295280456543,12.51757526397705,1680840
2002-10-08,12.891103744506836,12.144044876098633,12.769490242004395,12.595754623413086,2644272
2002-10-09,12.94322395324707,11.69233512878418,12.42202091217041,12.36989974975586,2150991
2002-10-10,13.203825950622559,12.248286247253418,12.36989974975586,12.995345115661621,1632864
2002-10-11,14.680569648742676,13.012718200683594,13.116958618164062,14.202799797058105,2299524
2002-10-14,14.341787338256836,13.690282821655273,14.289667129516602,13.898763656616211,1391701
2002-10-15,15.61873722076416,14.1593656539917,14.1593656539917,15.401568412780762,2177377
2002-10-16,16.15731430053711,14.880365371704102,15.036725997924805,15.41894245147705,2908755
2002-10-17,16.183374404907227,15.462374687194824,15.809844970703125,16.05307388305664,1736583
2002-10-18,16.33104705810547,15.488435745239258,16.287614822387695,15.84459114074707,1248059
2002-10-21,15.809844970703125,14.967231750488281,15.601363182067871,15.114906311035156,1874901
2002-10-22,15.775097846984863,15.045412063598633,15.549242973327637,15.045412063598633,1225700
2002-10-23,15.453688621520996,14.333101272583008,15.453688621520996,14.480774879455566,1817471
2002-10-24,15.358135223388672,14.376534461975098,14.602389335632324,14.637136459350586,825436
2002-10-25,14.73268985748291,13.994318008422852,14.333101272583008,14.141992568969727,1340531
2002-10-28,15.21045970916748,14.463401794433594,15.114906311035156,14.576329231262207,977201
2002-10-29,14.984604835510254,13.924824714660645,14.84561824798584,13.924824714660645,790394
2002-10-30,14.411280632019043,13.994318008422852,14.133305549621582,14.176739692687988,1271565
2002-10-31,14.84561824798584,13.690282821655273,13.976944923400879,14.35047435760498,1729898
2002-11-01,14.506834983825684,13.811897277832031,14.385220527648926,14.05512523651123,700454
2002-11-04,15.184399604797363,14.1593656539917,14.168052673339844,14.897738456726074,1796590
2002-11-05,15.679544448852539,14.663195610046387,14.880365371704102,15.453688621520996,809363
2002-11-06,16.374481201171875,15.41894245147705,15.974891662597656,15.766410827636719,2004491
2002-11-07,16.05307388305664,14.593703269958496,16.05307388305664,14.975918769836426,1302452
2002-11-08,15.288640975952148,14.541582107543945,14.975918769836426,14.541582107543945,1062581
2002-11-11,14.671882629394531,14.185425758361816,14.593703269958496,14.567642211914062,658732
2002-11-12,15.158340454101562,14.289667129516602,14.333101272583008,15.001978874206543,748289
2002-11-13,15.140966415405273,14.619763374328613,14.836931228637695,15.019351959228516,478974
2002-11-14,15.940144538879395,14.706629753112793,15.097533226013184,15.644797325134277,1094897
2002-11-15,15.827218055725098,15.071473121643066,15.636110305786133,15.540555953979492,671131
2002-11-18,15.740350723266602,15.332074165344238,15.549242973327637,15.644797325134277,414906
2002-11-19,15.50580883026123,14.628450393676758,15.462374687194824,15.097533226013184,1181558
2002-11-20,15.384195327758789,14.654509544372559,15.245206832885742,14.767436981201172,1432935
2002-11-21,15.783783912658691,15.22783374786377,15.453688621520996,15.479748725891113,1918989
2002-11-22,15.809844970703125,15.340761184692383,15.679544448852539,15.679544448852539,1094401
2002-11-25,16.504783630371094,14.767436981201172,16.070446014404297,15.114906311035156,3351162
2002-11-26,15.201773643493652,14.333101272583008,14.984604835510254,14.602389335632324,3065152
2002-11-27,15.114906311035156,14.359161376953125,15.114906311035156,14.55026912689209,4219426
2002-11-28,15.201773643493652,13.985631942749023,14.35047435760498,14.081186294555664,3236418
2002-11-29,14.333101272583008,14.003005027770996,14.1593656539917,14.228859901428223,1707355
2002-12-02,14.897738456726074,14.176739692687988,14.246232986450195,14.176739692687988,1785073
2002-12-03,14.419967651367188,13.394933700561523,14.25492000579834,13.464427947998047,1949865
2002-12-04,14.029065132141113,13.308067321777344,13.603416442871094,13.9161376953125,2143540
2002-12-05,14.376534461975098,13.768463134765625,14.037752151489258,14.063812255859375,1554459
2002-12-06,14.098559379577637,13.05615234375,14.07249927520752,13.499175071716309,4676522
2002-12-09,13.881390571594238,13.203825950622559,13.881390571594238,13.638162612915039,2171014
2002-12-10,14.115933418273926,13.62078857421875,13.759777069091797,13.811897277832031,2973958
2002-12-11,13.985631942749023,13.638162612915039,13.985631942749023,13.725029945373535,1313173
2002-12-12,13.898763656616211,13.160391807556152,13.898763656616211,13.290693283081055,2350135
2002-12-13,13.334127426147461,12.639188766479492,13.308067321777344,13.160391807556152,2327356
2002-12-16,13.073525428771973,12.26565933227539,12.94322395324707,12.908476829528809,5301094
2002-12-17,13.37756061553955,12.812923431396484,13.030092239379883,13.221199989318848,7154563
2002-12-18,13.255946159362793,13.030092239379883,13.030092239379883,13.116958618164062,2537241
2002-12-19,13.308067321777344,12.856356620788574,13.290693283081055,12.951910972595215,3041134
2002-12-20,13.195138931274414,12.951910972595215,13.160391807556152,13.116958618164062,1841762
2002-12-23,13.108271598815918,12.812923431396484,13.108271598815918,12.882416725158691,1499302
2002-12-24,13.090899467468262,12.613128662109375,13.090899467468262,12.856356620788574,780755
2002-12-25,12.856356620788574,12.856356620788574,12.856356620788574,12.856356620788574,0
2002-12-26,12.856356620788574,12.856356620788574,12.856356620788574,12.856356620788574,0
2002-12-27,12.769490242004395,12.439393997192383,12.613128662109375,12.691308975219727,929848
2002-12-30,12.682621955871582,12.26565933227539,12.682621955871582,12.456767082214355,1424751
2002-12-31,12.639188766479492,12.335152626037598,12.456767082214355,12.491514205932617,1213052
2003-01-01,12.491514205932617,12.482828140258789,12.491514205932617,12.482828140258789,0
2003-01-02,12.908476829528809,12.300406455993652,12.300406455993652,12.908476829528809,1146641
2003-01-03,12.986658096313477,12.587067604064941,12.986658096313477,12.656561851501465,2407785
2003-01-06,12.682621955871582,12.335152626037598,12.595754623413086,12.491514205932617,1328036
2003-01-07,12.543635368347168,12.378586769104004,12.500201225280762,12.439393997192383,1545593
2003-01-08,12.42202091217041,12.248286247253418,12.352526664733887,12.42202091217041,2323826
2003-01-09,12.639188766479492,12.213539123535156,12.32646656036377,12.595754623413086,1614708
2003-01-10,13.37756061553955,12.508888244628906,12.552322387695312,13.195138931274414,3725393
2003-01-13,13.42099380493164,13.030092239379883,13.264633178710938,13.334127426147461,1192778
2003-01-14,13.464427947998047,13.090899467468262,13.37756061553955,13.116958618164062,1435876
2003-01-15,13.290693283081055,13.073525428771973,13.073525428771973,13.247260093688965,1554945
2003-01-16,13.638162612915039,13.125645637512207,13.125645637512207,13.62078857421875,2523971
2003-01-17,13.559982299804688,12.986658096313477,13.403620719909668,13.030092239379883,1934338
2003-01-20,13.108271598815918,12.856356620788574,12.986658096313477,12.977971076965332,486698
2003-01-21,13.160391807556152,12.865043640136719,12.977971076965332,12.94322395324707,2210693
2003-01-22,13.030092239379883,12.699995994567871,12.873729705810547,12.778176307678223,1916644
2003-01-23,12.94322395324707,12.699995994567871,12.94322395324707,12.812923431396484,1004112
2003-01-24,12.925850868225098,12.699995994567871,12.812923431396484,12.84766960144043,1335430
2003-01-27,12.856356620788574,12.352526664733887,12.682621955871582,12.4654541015625,2345669
2003-01-28,12.639188766479492,12.378586769104004,12.482828140258789,12.56100845336914,2279099
2003-01-29,12.56100845336914,12.248286247253418,12.42202091217041,12.508888244628906,1646972
2003-01-30,12.717369079589844,12.387273788452148,12.508888244628906,12.587067604064941,1208015
2003-01-31,12.647875785827637,12.352526664733887,12.42202091217041,12.439393997192383,1491854
2003-02-03,12.66524887084961,12.378586769104004,12.552322387695312,12.474141120910645,1121924
2003-02-04,12.578381538391113,12.204852104187012,12.578381538391113,12.352526664733887,1176581
2003-02-05,12.726056098937988,12.300406455993652,12.352526664733887,12.647875785827637,3333898
2003-02-06,12.595754623413086,12.230913162231445,12.395959854125977,12.439393997192383,1326696
2003-02-07,12.578381538391113,12.300406455993652,12.361212730407715,12.378586769104004,1234928
2003-02-10,12.4654541015625,12.256973266601562,12.335152626037598,12.413333892822266,2106568
2003-02-11,12.639188766479492,12.361212730407715,12.42202091217041,12.595754623413086,1200975
2003-02-12,12.552322387695312,12.335152626037598,12.378586769104004,12.42202091217041,1075837
2003-02-13,12.552322387695312,12.256973266601562,12.291720390319824,12.552322387695312,1070610
2003-02-14,12.856356620788574,12.474141120910645,12.552322387695312,12.726056098937988,2707995
2003-02-17,12.94322395324707,12.708683013916016,12.752116203308105,12.856356620788574,471811
2003-02-18,12.986658096313477,12.726056098937988,12.856356620788574,12.94322395324707,695477
2003-02-19,12.891103744506836,12.526261329650879,12.873729705810547,12.639188766479492,1000825
2003-02-20,12.830297470092773,12.291720390319824,12.639188766479492,12.4654541015625,1243041
2003-02-21,12.682621955871582,12.291720390319824,12.42202091217041,12.534948348999023,2145955
2003-02-24,12.508888244628906,12.196166038513184,12.387273788452148,12.309093475341797,1013447
2003-02-25,12.32646656036377,12.109297752380371,12.204852104187012,12.12667179107666,1052268
2003-02-26,12.204852104187012,11.779203414916992,12.161418914794922,12.083237648010254,1894830
2003-02-27,12.26565933227539,11.909503936767578,11.952937126159668,12.117984771728516,2185228
2003-02-28,12.152731895446777,11.857382774353027,12.117984771728516,12.031118392944336,1996895
2003-03-03,12.587067604064941,12.031118392944336,12.161418914794922,12.335152626037598,4117828
2003-03-04,12.335152626037598,11.822635650634766,12.291720390319824,11.857382774353027,1973937
2003-03-05,11.98768424987793,11.596780776977539,11.735769271850586,11.83132266998291,1614563
2003-03-06,12.022431373596191,11.640214920043945,11.796575546264648,11.98768424987793,1637445
2003-03-07,12.204852104187012,11.64890193939209,11.92687702178955,11.892129898071289,2413906
2003-03-10,11.98768424987793,11.301432609558105,11.813949584960938,11.379612922668457,2452746
2003-03-11,11.370925903320312,10.901843070983887,11.292745590209961,10.988710403442383,1888162
2003-03-12,11.370925903320312,10.910530090332031,10.910530090332031,11.292745590209961,2476148
2003-03-13,11.55334758758545,11.231939315795898,11.292745590209961,11.44910717010498,2107764
