Date,High_WYNN,Low_WYNN,Open_WYNN,Close_WYNN,Volume_WYNN
2003-04-09,17.270000457763672,16.25,16.280000686645508,16.530000686645508,231300
2003-04-10,16.670000076293945,16.0,16.65999984741211,16.1200008392334,160500
2003-04-11,16.219999313354492,15.770000457763672,16.139999389648438,16.219999313354492,84100
2003-04-14,16.299999237060547,15.880000114440918,16.09000015258789,16.149999618530273,78500
2003-04-15,16.40999984741211,15.899999618530273,16.1299991607666,16.299999237060547,93500
2003-04-16,16.399999618530273,15.970000267028809,16.399999618530273,16.110000610351562,93700
2003-04-17,16.219999313354492,15.800000190734863,16.1200008392334,16.010000228881836,95200
2003-04-21,16.0,15.34000015258789,16.0,15.619999885559082,208700
2003-04-22,15.90999984741211,14.710000038146973,15.90999984741211,15.520000457763672,236700
2003-04-23,17.110000610351562,15.489999771118164,15.489999771118164,16.920000076293945,390300
2003-04-24,16.90999984741211,16.399999618530273,16.8700008392334,16.600000381469727,62500
2003-04-25,17.399999618530273,16.399999618530273,16.489999771118164,17.020000457763672,81100
2003-04-28,17.399999618530273,16.799999237060547,16.959999084472656,17.3700008392334,211900
2003-04-29,17.420000076293945,17.06999969482422,17.149999618530273,17.239999771118164,68200
2003-04-30,17.43000030517578,16.850000381469727,17.43000030517578,17.0,99400
2003-05-01,17.290000915527344,16.3799991607666,17.0,17.15999984741211,170900
2003-05-02,17.170000076293945,16.940000534057617,17.06999969482422,17.149999618530273,173000
2003-05-05,17.25,17.100000381469727,17.200000762939453,17.25,98000
2003-05-06,17.690000534057617,17.190000534057617,17.200000762939453,17.56999969482422,196400
2003-05-07,17.600000381469727,17.389999389648438,17.479999542236328,17.540000915527344,182700
2003-05-08,17.6299991607666,17.110000610351562,17.600000381469727,17.209999084472656,326800
2003-05-09,17.5,16.75,17.260000228881836,16.899999618530273,168800
2003-05-12,17.549999237060547,16.8799991607666,16.899999618530273,17.299999237060547,252200
2003-05-13,17.399999618530273,17.1299991607666,17.329999923706055,17.399999618530273,184700
2003-05-14,17.93000030517578,17.1299991607666,17.43000030517578,17.899999618530273,167400
2003-05-15,17.969999313354492,17.540000915527344,17.90999984741211,17.959999084472656,265100
2003-05-16,19.100000381469727,17.790000915527344,17.920000076293945,19.010000228881836,580300
2003-05-19,19.110000610351562,18.850000381469727,18.899999618530273,18.950000762939453,219100
2003-05-20,19.049999237060547,18.809999465942383,18.950000762939453,19.0,303300
2003-05-21,19.040000915527344,18.40999984741211,19.040000915527344,18.81999969482422,187600
2003-05-22,19.0,18.610000610351562,18.709999084472656,18.979999542236328,168800
2003-05-23,18.760000228881836,18.149999618530273,18.299999237060547,18.639999389648438,427500
2003-05-27,18.799999237060547,18.399999618530273,18.549999237060547,18.56999969482422,136700
2003-05-28,18.700000762939453,18.5,18.6200008392334,18.530000686645508,99800
2003-05-29,18.709999084472656,18.469999313354492,18.700000762939453,18.649999618530273,79000
2003-05-30,18.899999618530273,18.610000610351562,18.649999618530273,18.829999923706055,113100
2003-06-02,19.0,18.809999465942383,18.899999618530273,18.950000762939453,145800
2003-06-03,18.989999771118164,18.450000762939453,18.989999771118164,18.510000228881836,161900
2003-06-04,18.559999465942383,18.049999237060547,18.549999237060547,18.25,260500
2003-06-05,18.5,18.049999237060547,18.239999771118164,18.329999923706055,81600
2003-06-06,18.700000762939453,18.40999984741211,18.5,18.600000381469727,202100
2003-06-09,18.600000381469727,18.0,18.600000381469727,18.270000457763672,63900
2003-06-10,18.450000762939453,17.959999084472656,18.399999618530273,18.0,148800
2003-06-11,18.1200008392334,17.799999237060547,18.049999237060547,18.0,530800
2003-06-12,18.139999389648438,17.719999313354492,18.139999389648438,17.959999084472656,212900
2003-06-13,18.190000534057617,17.860000610351562,18.100000381469727,17.920000076293945,428000
2003-06-16,18.100000381469727,17.850000381469727,18.0,17.989999771118164,263900
2003-06-17,18.0,17.860000610351562,17.969999313354492,17.920000076293945,137900
2003-06-18,18.149999618530273,17.899999618530273,17.940000534057617,17.989999771118164,179700
2003-06-19,18.110000610351562,17.90999984741211,18.110000610351562,18.0,230900
2003-06-20,18.0,17.81999969482422,17.989999771118164,18.0,228300
2003-06-23,17.989999771118164,17.43000030517578,17.989999771118164,17.479999542236328,179100
2003-06-24,17.549999237060547,17.450000762939453,17.5,17.479999542236328,181100
2003-06-25,17.610000610351562,17.200000762939453,17.530000686645508,17.260000228881836,178300
2003-06-26,17.5,17.049999237060547,17.299999237060547,17.420000076293945,221500
2003-06-27,17.790000915527344,17.440000534057617,17.5,17.75,295000
2003-06-30,18.06999969482422,17.43000030517578,17.75,17.739999771118164,989000
2003-07-01,17.780000686645508,15.899999618530273,16.399999618530273,17.56999969482422,8665700
2003-07-02,18.0,17.31999969482422,17.920000076293945,17.700000762939453,1350700
2003-07-03,17.75,17.25,17.389999389648438,17.3799991607666,302500
2003-07-07,17.850000381469727,17.3700008392334,17.5,17.510000228881836,385900
2003-07-08,17.969999313354492,17.459999084472656,17.5,17.899999618530273,1057800
2003-07-09,17.950000762939453,17.510000228881836,17.950000762939453,17.81999969482422,284200
2003-07-10,17.799999237060547,17.6299991607666,17.729999542236328,17.700000762939453,118500
2003-07-11,17.75,17.459999084472656,17.75,17.489999771118164,72400
2003-07-14,17.799999237060547,17.200000762939453,17.489999771118164,17.290000915527344,143000
2003-07-15,17.600000381469727,17.280000686645508,17.280000686645508,17.549999237060547,74800
2003-07-16,17.6299991607666,16.799999237060547,17.5,16.8700008392334,149500
2003-07-17,17.520000457763672,16.270000457763672,16.950000762939453,16.889999389648438,352400
2003-07-18,17.0,16.5,16.899999618530273,16.65999984741211,169000
2003-07-21,17.079999923706055,16.600000381469727,16.600000381469727,16.709999084472656,319000
2003-07-22,16.889999389648438,16.399999618530273,16.889999389648438,16.549999237060547,266900
2003-07-23,16.59000015258789,16.0,16.420000076293945,16.260000228881836,79700
2003-07-24,16.479999542236328,16.25,16.299999237060547,16.350000381469727,74300
2003-07-25,16.530000686645508,16.219999313354492,16.34000015258789,16.399999618530273,87700
2003-07-28,16.6200008392334,16.31999969482422,16.5,16.5,101600
2003-07-29,16.959999084472656,16.31999969482422,16.56999969482422,16.950000762939453,270300
2003-07-30,17.139999389648438,16.84000015258789,17.0,16.979999542236328,167400
2003-07-31,17.15999984741211,16.899999618530273,17.020000457763672,17.049999237060547,424500
2003-08-01,17.270000457763672,16.700000762939453,17.09000015258789,16.719999313354492,95100
2003-08-04,17.09000015258789,16.690000534057617,16.90999984741211,16.799999237060547,278600
2003-08-05,16.889999389648438,16.229999542236328,16.799999237060547,16.229999542236328,323800
2003-08-06,16.389999389648438,16.100000381469727,16.200000762939453,16.389999389648438,172600
2003-08-07,16.309999465942383,15.850000381469727,16.270000457763672,16.030000686645508,583700
2003-08-08,16.09000015258789,15.5,15.989999771118164,15.5,238200
2003-08-11,16.0,15.470000267028809,15.649999618530273,15.630000114440918,266100
2003-08-12,15.75,15.479999542236328,15.710000038146973,15.569999694824219,500400
2003-08-13,15.800000190734863,15.25,15.75,15.289999961853027,365000
2003-08-14,15.4399995803833,14.989999771118164,15.300000190734863,15.3100004196167,561100
2003-08-15,15.649999618530273,15.199999809265137,15.270000457763672,15.600000381469727,98300
2003-08-18,15.75,15.399999618530273,15.510000228881836,15.489999771118164,408700
2003-08-19,15.579999923706055,15.3100004196167,15.579999923706055,15.579999923706055,257300
2003-08-20,15.75,15.359999656677246,15.5,15.600000381469727,318800
2003-08-21,15.640000343322754,15.5,15.5600004196167,15.510000228881836,185200
2003-08-22,16.809999465942383,15.510000228881836,15.600000381469727,16.65999984741211,589200
2003-08-25,16.989999771118164,16.280000686645508,16.729999542236328,16.3700008392334,258600
2003-08-26,16.700000762939453,16.25,16.299999237060547,16.350000381469727,240400
2003-08-27,16.299999237060547,15.989999771118164,16.270000457763672,16.040000915527344,344800
2003-08-28,16.209999084472656,15.75,16.0,16.15999984741211,802800
2003-08-29,16.700000762939453,16.25,16.25,16.649999618530273,293800
2003-09-02,16.84000015258789,16.31999969482422,16.700000762939453,16.649999618530273,202700
2003-09-03,16.790000915527344,16.459999084472656,16.649999618530273,16.5,236500
2003-09-04,16.829999923706055,16.260000228881836,16.639999389648438,16.290000915527344,244400
2003-09-05,16.5,16.239999771118164,16.5,16.31999969482422,195500
2003-09-08,17.290000915527344,16.280000686645508,16.5,16.959999084472656,270600
2003-09-09,16.959999084472656,16.670000076293945,16.700000762939453,16.670000076293945,437300
2003-09-10,16.920000076293945,16.459999084472656,16.809999465942383,16.639999389648438,1050300
2003-09-11,16.739999771118164,16.510000228881836,16.56999969482422,16.65999984741211,227000
2003-09-12,16.969999313354492,16.420000076293945,16.700000762939453,16.969999313354492,231000
2003-09-15,17.209999084472656,16.850000381469727,16.850000381469727,17.139999389648438,670900
2003-09-16,17.450000762939453,16.950000762939453,17.229999542236328,17.350000381469727,484100
2003-09-17,18.06999969482422,17.219999313354492,17.299999237060547,17.940000534057617,299400
2003-09-18,18.049999237060547,17.729999542236328,18.040000915527344,17.760000228881836,340100
2003-09-19,17.969999313354492,17.6299991607666,17.729999542236328,17.93000030517578,337300
2003-09-22,17.979999542236328,17.639999389648438,17.979999542236328,17.65999984741211,597200
2003-09-23,18.5,17.40999984741211,17.649999618530273,18.399999618530273,249100
2003-09-24,18.5,18.149999618530273,18.5,18.309999465942383,136300
2003-09-25,18.450000762939453,18.18000030517578,18.350000381469727,18.309999465942383,216000
2003-09-26,18.299999237060547,18.06999969482422,18.200000762939453,18.079999923706055,703600
2003-09-29,18.469999313354492,18.059999465942383,18.059999465942383,18.280000686645508,458500
2003-09-30,18.479999542236328,18.0,18.399999618530273,18.18000030517578,198000
2003-10-01,18.6200008392334,18.190000534057617,18.190000534057617,18.600000381469727,163300
2003-10-02,19.040000915527344,18.329999923706055,18.479999542236328,18.950000762939453,392700
2003-10-03,19.209999084472656,18.850000381469727,18.989999771118164,19.0,126200
2003-10-06,19.309999465942383,18.979999542236328,19.170000076293945,19.100000381469727,152600
2003-10-07,19.290000915527344,18.780000686645508,19.110000610351562,19.040000915527344,231600
2003-10-08,19.200000762939453,18.639999389648438,19.15999984741211,18.799999237060547,370000
2003-10-09,19.030000686645508,18.540000915527344,18.90999984741211,18.90999984741211,388300
2003-10-10,19.040000915527344,18.639999389648438,19.020000457763672,18.850000381469727,169100
2003-10-13,19.110000610351562,18.75,18.989999771118164,19.010000228881836,81300
2003-10-14,19.260000228881836,18.93000030517578,19.1200008392334,19.25,263400
2003-10-15,19.770000457763672,18.860000610351562,19.299999237060547,19.489999771118164,318100
2003-10-16,19.989999771118164,19.350000381469727,19.600000381469727,19.8799991607666,386600
2003-10-17,20.239999771118164,19.739999771118164,19.989999771118164,20.049999237060547,233000
2003-10-20,20.219999313354492,19.770000457763672,20.219999313354492,20.0,158000
2003-10-21,19.989999771118164,19.760000228881836,19.799999237060547,19.850000381469727,61500
2003-10-22,20.0,19.690000534057617,19.969999313354492,19.889999389648438,76500
2003-10-23,20.020000457763672,19.68000030517578,19.770000457763672,19.770000457763672,175800
2003-10-24,20.209999084472656,19.709999084472656,19.809999465942383,20.209999084472656,383000
2003-10-27,20.649999618530273,20.1200008392334,20.229999542236328,20.649999618530273,117100
2003-10-28,21.479999542236328,20.510000228881836,20.670000076293945,21.459999084472656,889000
2003-10-29,22.899999618530273,21.329999923706055,21.399999618530273,22.489999771118164,610800
2003-10-30,22.280000686645508,20.799999237060547,22.280000686645508,21.100000381469727,1249800
2003-10-31,21.100000381469727,20.1200008392334,21.049999237060547,20.15999984741211,256000
2003-11-03,20.299999237060547,19.260000228881836,20.25,19.75,480800
2003-11-04,20.170000076293945,19.75,19.780000686645508,19.989999771118164,449800
2003-11-05,20.010000228881836,19.780000686645508,20.010000228881836,19.850000381469727,296300
2003-11-06,20.06999969482422,19.81999969482422,19.940000534057617,19.90999984741211,258600
2003-11-07,20.100000381469727,19.950000762939453,19.969999313354492,20.0,154500
2003-11-10,20.049999237060547,19.600000381469727,20.040000915527344,19.959999084472656,107700
2003-11-11,20.25,19.950000762939453,19.989999771118164,20.010000228881836,121300
2003-11-12,20.049999237060547,19.899999618530273,20.049999237060547,19.950000762939453,442500
2003-11-13,20.350000381469727,19.6299991607666,19.899999618530273,19.989999771118164,176400
2003-11-14,20.280000686645508,19.969999313354492,20.030000686645508,20.0,209600
2003-11-17,20.100000381469727,19.790000915527344,19.950000762939453,19.940000534057617,127100
2003-11-18,20.229999542236328,19.68000030517578,19.940000534057617,20.149999618530273,733400
2003-11-19,20.239999771118164,19.760000228881836,20.149999618530273,20.18000030517578,470600
2003-11-20,22.0,20.059999465942383,20.239999771118164,21.5,1730300
2003-11-21,21.8799991607666,21.3799991607666,21.6200008392334,21.5,519400
2003-11-24,21.799999237060547,21.229999542236328,21.3799991607666,21.56999969482422,754300
2003-11-25,23.6299991607666,21.56999969482422,21.68000030517578,23.5,1659400
2003-11-26,24.510000228881836,23.450000762939453,23.489999771118164,24.309999465942383,791800
2003-11-28,24.989999771118164,24.190000534057617,24.3799991607666,24.889999389648438,219700
2003-12-01,24.989999771118164,24.5,24.989999771118164,24.690000534057617,459500
2003-12-02,24.899999618530273,24.459999084472656,24.84000015258789,24.770000457763672,384600
2003-12-03,26.799999237060547,24.760000228881836,24.760000228881836,26.0,883200
2003-12-04,26.290000915527344,25.479999542236328,26.18000030517578,25.850000381469727,442300
2003-12-05,26.059999465942383,25.399999618530273,26.059999465942383,25.610000610351562,321400
2003-12-08,25.8700008392334,25.469999313354492,25.600000381469727,25.530000686645508,475500
2003-12-09,26.0,25.3700008392334,25.420000076293945,25.8700008392334,197100
2003-12-10,26.170000076293945,25.850000381469727,26.139999389648438,26.149999618530273,363800
2003-12-11,26.350000381469727,25.850000381469727,25.850000381469727,26.260000228881836,243300
2003-12-12,27.68000030517578,26.270000457763672,26.3799991607666,27.610000610351562,634100
2003-12-15,28.25,26.969999313354492,27.829999923706055,27.1200008392334,585700
2003-12-16,27.59000015258789,26.43000030517578,27.540000915527344,26.719999313354492,321300
2003-12-17,26.790000915527344,25.989999771118164,26.790000915527344,26.59000015258789,447100
2003-12-18,27.100000381469727,26.239999771118164,26.309999465942383,26.8700008392334,514100
2003-12-19,27.40999984741211,26.6200008392334,26.920000076293945,27.229999542236328,204100
2003-12-22,27.420000076293945,26.8700008392334,27.280000686645508,26.950000762939453,408700
2003-12-23,27.200000762939453,26.889999389648438,26.950000762939453,26.959999084472656,205700
2003-12-24,27.100000381469727,26.549999237060547,27.100000381469727,26.709999084472656,71200
2003-12-26,27.549999237060547,26.690000534057617,26.8799991607666,27.510000228881836,183500
2003-12-29,27.989999771118164,26.959999084472656,27.530000686645508,27.850000381469727,169300
2003-12-30,28.18000030517578,27.6299991607666,27.860000610351562,28.18000030517578,232100
2003-12-31,28.610000610351562,27.989999771118164,27.989999771118164,28.010000228881836,262500
2004-01-02,28.559999465942383,27.959999084472656,28.020000457763672,28.360000610351562,161600
2004-01-05,29.219999313354492,28.0,28.25,28.700000762939453,249200
2004-01-06,28.75,27.889999389648438,28.75,28.270000457763672,519100
2004-01-07,28.760000228881836,27.940000534057617,28.350000381469727,28.520000457763672,552800
2004-01-08,29.0,28.3700008392334,28.540000915527344,28.389999389648438,306100
2004-01-09,28.350000381469727,27.850000381469727,28.309999465942383,27.920000076293945,200800
2004-01-12,28.450000762939453,27.850000381469727,27.850000381469727,28.100000381469727,338200
2004-01-13,28.299999237060547,27.549999237060547,28.200000762939453,27.59000015258789,629400
2004-01-14,28.639999389648438,27.600000381469727,27.899999618530273,28.6299991607666,403700
2004-01-15,28.600000381469727,28.0,28.350000381469727,28.100000381469727,233600
2004-01-16,28.59000015258789,28.059999465942383,28.1200008392334,28.34000015258789,94800
2004-01-20,28.90999984741211,28.0,28.270000457763672,28.6200008392334,316700
2004-01-21,28.829999923706055,28.15999984741211,28.829999923706055,28.239999771118164,187300
2004-01-22,28.299999237060547,27.8799991607666,28.06999969482422,27.899999618530273,134900
2004-01-23,28.0,27.5,27.860000610351562,27.799999237060547,116900
2004-01-26,30.1200008392334,28.760000228881836,28.979999542236328,30.1200008392334,819000
2004-01-27,30.149999618530273,29.09000015258789,29.950000762939453,29.950000762939453,484300
2004-01-28,30.1299991607666,29.25,30.049999237060547,29.25,160800
2004-01-29,29.549999237060547,28.709999084472656,29.510000228881836,29.350000381469727,407200
2004-01-30,29.549999237060547,29.399999618530273,29.399999618530273,29.530000686645508,230700
2004-02-02,30.1299991607666,29.350000381469727,29.479999542236328,29.979999542236328,551200
2004-02-03,30.649999618530273,29.5,29.600000381469727,30.450000762939453,459800
2004-02-04,31.469999313354492,30.270000457763672,30.399999618530273,31.030000686645508,662900
2004-02-05,31.770000457763672,30.940000534057617,30.940000534057617,31.530000686645508,757300
2004-02-06,32.849998474121094,31.010000228881836,31.780000686645508,32.79999923706055,439200
2004-02-09,35.2599983215332,32.68000030517578,32.75,35.2599983215332,1259400
2004-02-10,35.2599983215332,34.04999923706055,35.20000076293945,34.369998931884766,833600
2004-02-11,35.099998474121094,33.77000045776367,34.189998626708984,34.400001525878906,555300
2004-02-12,34.83000183105469,33.849998474121094,34.70000076293945,34.650001525878906,591400
2004-02-13,36.08000183105469,34.66999816894531,34.66999816894531,35.93000030517578,552300
2004-02-17,36.869998931884766,35.900001525878906,36.04999923706055,36.279998779296875,638400
2004-02-18,36.5099983215332,35.08000183105469,36.5099983215332,35.880001068115234,931800
2004-02-19,36.16999816894531,35.59000015258789,35.90999984741211,35.66999816894531,155900
2004-02-20,35.849998474121094,33.7599983215332,35.58000183105469,34.18000030517578,652700
2004-02-23,34.470001220703125,32.86000061035156,34.040000915527344,33.439998626708984,580100
2004-02-24,33.5,32.84000015258789,33.369998931884766,33.11000061035156,366300
2004-02-25,33.75,32.83000183105469,33.349998474121094,33.349998474121094,418600
2004-02-26,34.970001220703125,32.79999923706055,33.599998474121094,34.90999984741211,946800
2004-02-27,36.529998779296875,34.81999969482422,34.970001220703125,36.34000015258789,792200
2004-03-01,38.119998931884766,35.95000076293945,35.95000076293945,37.58000183105469,786300
2004-03-02,38.349998474121094,37.119998931884766,37.91999816894531,37.52000045776367,532200
2004-03-03,38.0,37.0099983215332,37.65999984741211,37.90999984741211,336200
2004-03-04,38.61000061035156,37.41999816894531,38.099998474121094,38.5,392700
2004-03-05,39.369998931884766,38.119998931884766,38.25,39.15999984741211,360700
2004-03-08,40.2599983215332,38.599998474121094,39.27000045776367,38.959999084472656,479300
2004-03-09,39.400001525878906,38.5,39.189998626708984,39.13999938964844,600600
2004-03-10,40.0,38.560001373291016,39.0099983215332,39.15999984741211,804300
2004-03-11,39.0,35.79999923706055,38.939998626708984,35.849998474121094,985600
