Date,High_DG.PA,Low_DG.PA,Open_DG.PA,Close_DG.PA,Volume_DG.PA
2000-02-16,11.151289939880371,10.775734901428223,11.04574203491211,10.849372863769531,922468
2000-02-17,11.126744270324707,10.972103118896484,11.04574203491211,11.04574203491211,802787
2000-02-18,11.291202545166016,10.702095985412598,11.291202545166016,10.788007736206055,408802
2000-02-21,10.849372863769531,10.476271629333496,10.677550315856934,10.481181144714355,547512
2000-02-22,10.547455787658691,9.84298324584961,10.34617805480957,10.333905220031738,919282
2000-02-23,10.702095985412598,10.432088851928711,10.530274391174316,10.55482006072998,386045
2000-02-24,11.291202545166016,10.53518295288086,10.603912353515625,11.283839225769043,1386835
2000-02-25,11.291202545166016,10.530274391174316,11.291202545166016,10.55482006072998,1269904
2000-02-28,11.04574203491211,10.55482006072998,11.04574203491211,10.616185188293457,555787
2000-02-29,10.773280143737793,10.62109375,10.677550315856934,10.726641654968262,324947
2000-03-01,10.92301082611084,10.55482006072998,10.92301082611084,10.579365730285645,1265231
2000-03-02,10.751189231872559,10.481181144714355,10.677550315856934,10.481181144714355,823858
2000-03-03,10.849372863769531,10.481181144714355,10.775734901428223,10.800280570983887,709648
2000-03-06,11.00892162322998,10.802735328674316,10.873918533325195,10.910737991333008,373839
2000-03-07,10.92301082611084,10.628458023071289,10.92301082611084,10.677550315856934,404968
2000-03-08,10.824827194213867,10.579365730285645,10.677550315856934,10.579365730285645,413137
2000-03-09,10.849372863769531,10.702095985412598,10.800280570983887,10.800280570983887,1172952
2000-03-10,10.824827194213867,10.74137020111084,10.800280570983887,10.800280570983887,489434
2000-03-13,10.800280570983887,10.567092895507812,10.800280570983887,10.591638565063477,835187
2000-03-14,10.724187850952148,9.941166877746582,10.567092895507812,10.112990379333496,1084820
2000-03-15,9.95835018157959,9.425699234008789,9.95835018157959,9.499338150024414,779838
2000-03-16,10.449272155761719,9.624523162841797,9.693251609802246,10.309358596801758,1071742
2000-03-17,11.082560539245605,10.456635475158691,10.55482006072998,10.849372863769531,1631783
2000-03-20,11.291202545166016,10.92301082611084,11.021196365356445,11.239656448364258,579640
2000-03-21,11.291202545166016,11.04574203491211,11.291202545166016,11.168472290039062,553472
2000-03-22,11.166016578674316,10.677550315856934,10.92546558380127,10.898465156555176,235361
2000-03-23,10.92301082611084,10.309358596801758,10.800280570983887,10.468908309936523,184432
2000-03-24,10.481181144714355,10.13753604888916,10.309358596801758,10.358450889587402,409327
2000-03-27,10.579365730285645,10.125263214111328,10.432088851928711,10.125263214111328,167244
2000-03-28,10.309358596801758,10.13753604888916,10.186628341674805,10.13753604888916,333458
2000-03-29,10.186628341674805,9.779163360595703,10.13753604888916,9.830710411071777,717719
2000-03-30,10.014805793762207,9.793890953063965,9.84298324584961,9.818436622619629,237206
2000-03-31,9.977987289428711,9.796344757080078,9.818436622619629,9.796344757080078,912715
2000-04-03,10.179265022277832,9.818436622619629,10.039352416992188,10.100716590881348,162392
2000-04-04,11.04574203491211,10.039352416992188,10.186628341674805,11.04574203491211,444233
2000-04-05,11.040831565856934,10.309358596801758,10.444361686706543,11.040831565856934,672628
2000-04-06,10.952466011047363,10.432088851928711,10.635822296142578,10.530274391174316,1076460
2000-04-07,10.677550315856934,10.34617805480957,10.358450889587402,10.55482006072998,322751
2000-04-10,10.677550315856934,10.370723724365234,10.370723724365234,10.677550315856934,250748
2000-04-11,10.55482006072998,9.914167404174805,10.486090660095215,9.990260124206543,336921
2000-04-12,10.306903839111328,10.039352416992188,10.063898086547852,10.186628341674805,333751
2000-04-13,10.395270347595215,10.063898086547852,10.063898086547852,10.309358596801758,110783
2000-04-14,10.675095558166504,10.186628341674805,10.297085762023926,10.314268112182617,257034
2000-04-17,10.014805793762207,9.793890953063965,9.938713073730469,9.93380355834961,395472
2000-04-18,10.184173583984375,9.818436622619629,9.977987289428711,10.117898941040039,362982
2000-04-19,10.186628341674805,9.990260124206543,10.063898086547852,10.063898086547852,664341
2000-04-20,10.306903839111328,10.039352416992188,10.211174011230469,10.306903839111328,99001
2000-04-21,2.576725959777832,2.576725959777832,2.576725959777832,10.306903839111328,0
2000-04-24,2.576725959777832,2.576725959777832,2.576725959777832,10.306903839111328,0
2000-04-25,10.677550315856934,10.333905220031738,10.427180290222168,10.677550315856934,172886
2000-04-26,10.824827194213867,10.44190788269043,10.677550315856934,10.800280570983887,204733
2000-04-27,10.775734901428223,10.55482006072998,10.677550315856934,10.726641654968262,78032
2000-04-28,10.726641654968262,10.483635902404785,10.726641654968262,10.55482006072998,153364
2000-05-01,2.638705015182495,2.638705015182495,2.638705015182495,10.55482006072998,0
2000-05-02,10.800280570983887,10.336359977722168,10.50818157196045,10.702095985412598,231926
2000-05-03,10.861645698547363,10.395270347595215,10.64564037322998,10.861645698547363,133398
2000-05-04,10.861645698547363,10.586730003356934,10.861645698547363,10.775734901428223,109720
2000-05-05,10.800280570983887,10.589183807373047,10.775734901428223,10.751189231872559,103018
2000-05-08,10.871463775634766,10.709460258483887,10.812554359436035,10.709460258483887,68642
2000-05-09,10.849372863769531,10.55482006072998,10.800280570983887,10.616185188293457,124068
2000-05-10,10.92301082611084,10.557273864746094,10.800280570983887,10.92301082611084,187598
2000-05-11,10.873918533325195,10.628458023071289,10.871463775634766,10.869009971618652,68809
2000-05-12,10.996648788452148,10.581819534301758,10.873918533325195,10.996648788452148,143399
2000-05-15,11.00892162322998,10.476271629333496,10.996648788452148,10.476271629333496,198385
2000-05-16,10.748734474182129,10.186628341674805,10.748734474182129,10.186628341674805,400479
2000-05-17,10.751189231872559,10.402633666992188,10.55482006072998,10.751189231872559,85088
2000-05-18,10.800280570983887,10.692277908325195,10.726641654968262,10.800280570983887,147929
2000-05-19,10.873918533325195,10.557273864746094,10.709460258483887,10.677550315856934,289105
2000-05-22,10.689823150634766,10.407543182373047,10.559728622436523,10.55482006072998,226093
2000-05-23,10.567092895507812,10.23572063446045,10.407543182373047,10.549910545349121,106000
2000-05-24,10.432088851928711,10.213628768920898,10.213628768920898,10.358450889587402,151539
2000-05-25,11.119379997253418,10.407543182373047,10.407543182373047,11.04574203491211,550996
2000-05-26,11.536664009094238,11.070287704467773,11.168472290039062,11.413932800292969,975034
2000-05-29,11.769850730895996,11.536664009094238,11.64712142944336,11.600482940673828,773483
2000-05-30,11.683939933776855,11.49984359741211,11.671667098999023,11.585756301879883,1015819
2000-05-31,11.607847213745117,11.4262056350708,11.585756301879883,11.583300590515137,1355678
2000-06-01,11.536664009094238,11.416387557983398,11.497389793395996,11.440934181213379,49588
2000-06-02,11.536664009094238,11.072742462158203,11.536664009094238,11.43847942352295,231890
2000-06-05,11.531753540039062,11.291202545166016,11.413932800292969,11.413932800292969,162376
2000-06-06,11.521936416625977,11.291202545166016,11.487570762634277,11.475297927856445,284933
2000-06-07,11.413932800292969,11.21756362915039,11.291202545166016,11.291202545166016,236473
2000-06-08,11.413932800292969,11.291202545166016,11.389387130737305,11.369750022888184,200887
2000-06-09,11.401659965515137,11.291202545166016,11.36484146118164,11.315749168395996,71518
2000-06-12,2.82893705368042,2.82893705368042,2.82893705368042,11.315749168395996,0
2000-06-13,11.34029483795166,11.151289939880371,11.34029483795166,11.266655921936035,236689
2000-06-14,11.242110252380371,10.996648788452148,11.242110252380371,11.067832946777344,439055
2000-06-15,11.04574203491211,10.824827194213867,11.04574203491211,11.04574203491211,430284
2000-06-16,11.141470909118652,10.886192321777344,11.04574203491211,11.141470909118652,175579
2000-06-19,11.193017959594727,11.04574203491211,11.04574203491211,11.13165283203125,153454
2000-06-20,11.288747787475586,10.964739799499512,11.143925666809082,11.242110252380371,250870
2000-06-21,11.487570762634277,10.851826667785645,10.851826667785645,11.487570762634277,403603
2000-06-22,11.52439022064209,11.119379997253418,11.119379997253418,11.487570762634277,382011
2000-06-23,11.487570762634277,11.094834327697754,11.413932800292969,11.168472290039062,354174
2000-06-26,11.229837417602539,10.92301082611084,11.168472290039062,11.13165283203125,142552
2000-06-27,10.996648788452148,10.746278762817383,10.775734901428223,10.775734901428223,194173
2000-06-28,10.849372863769531,10.71436882019043,10.800280570983887,10.775734901428223,803129
2000-06-29,10.898465156555176,10.55482006072998,10.800280570983887,10.677550315856934,884144
2000-06-30,10.898465156555176,10.579365730285645,10.579365730285645,10.677550315856934,280676
2000-07-03,10.800280570983887,10.677550315856934,10.702095985412598,10.677550315856934,183870
2000-07-04,11.03592300415039,10.689823150634766,10.785552978515625,10.935283660888672,722387
2000-07-05,11.634847640991211,11.04574203491211,11.04574203491211,11.634847640991211,569960
2000-07-06,11.70848560333252,11.335386276245117,11.659394264221191,11.43602466583252,353192
2000-07-07,11.602937698364258,11.428661346435547,11.43602466583252,11.52929973602295,696448
2000-07-10,11.875399589538574,11.52929973602295,11.536664009094238,11.745305061340332,1688627
2000-07-11,11.782123565673828,11.539117813110352,11.745305061340332,11.7330322265625,333523
2000-07-12,12.118406295776367,11.745305061340332,11.782123565673828,12.113496780395508,1378940
2000-07-13,3.028373956680298,3.028373956680298,3.028373956680298,12.113496780395508,0
2000-07-14,3.028373956680298,3.028373956680298,3.028373956680298,12.113496780395508,0
2000-07-17,3.028373956680298,3.028373956680298,3.028373956680298,12.113496780395508,0
2000-07-18,11.769850730895996,11.315749168395996,11.34029483795166,11.745305061340332,4027752
2000-07-19,11.70848560333252,11.070287704467773,11.70848560333252,11.266655921936035,853239
2000-07-20,11.769850730895996,11.315749168395996,11.34029483795166,11.769850730895996,951882
2000-07-21,11.757577896118164,11.315749168395996,11.757577896118164,11.512117385864258,687168
2000-07-24,11.720759391784668,11.367295265197754,11.632392883300781,11.367295265197754,803431
2000-07-25,11.64712142944336,11.315749168395996,11.64712142944336,11.315749168395996,915074
2000-07-26,11.634847640991211,11.315749168395996,11.536664009094238,11.561209678649902,319765
2000-07-27,11.644665718078613,11.497389793395996,11.536664009094238,11.561209678649902,245436
2000-07-28,11.585756301879883,11.291202545166016,11.585756301879883,11.413932800292969,531673
2000-07-31,11.536664009094238,11.301020622253418,11.536664009094238,11.33784008026123,452683
2000-08-01,11.43602466583252,11.22492790222168,11.43602466583252,11.22738265991211,324267
2000-08-02,11.411478042602539,11.232292175292969,11.291202545166016,11.291202545166016,436876
2000-08-03,11.352567672729492,11.264202117919922,11.291202545166016,11.34029483795166,812952
2000-08-04,11.475297927856445,11.315749168395996,11.352567672729492,11.475297927856445,578943
2000-08-07,11.52439022064209,11.389387130737305,11.475297927856445,11.463025093078613,264869
2000-08-08,11.521936416625977,11.413932800292969,11.475297927856445,11.521936416625977,536517
2000-08-09,11.659394264221191,11.418842315673828,11.534209251403809,11.598029136657715,790117
2000-08-10,11.880309104919434,11.561209678649902,11.598029136657715,11.880309104919434,1122793
2000-08-11,11.880309104919434,11.7330322265625,11.880309104919434,11.799306869506836,147986
2000-08-14,11.880309104919434,11.760032653808594,11.880309104919434,11.782123565673828,389825
2000-08-15,12.101223945617676,11.769850730895996,11.782123565673828,12.088951110839844,638407
2000-08-16,12.147860527038574,11.929401397705078,12.02758502960205,12.052130699157715,615658
2000-08-17,12.086496353149414,12.015312194824219,12.06440544128418,12.086496353149414,623610
2000-08-18,13.132160186767578,12.054586410522461,12.076678276062012,13.058521270751953,2838341
2000-08-21,13.132160186767578,12.886698722839355,13.009428977966309,13.033974647521973,1142503
2000-08-22,14.212187767028809,13.046248435974121,13.058521270751953,13.868541717529297,4086079
2000-08-23,14.310372352600098,13.59853458404541,13.794903755187988,14.236734390258789,2106563
2000-08-24,14.50674057006836,13.74581241607666,13.991272926330566,13.74581241607666,1490835
2000-08-25,14.187642097473145,13.647627830505371,14.089456558227539,13.966727256774902,1163704
2000-08-28,14.850385665893555,14.150821685791016,14.334918022155762,14.236734390258789,1315353
2000-08-29,14.29809856414795,13.942180633544922,14.236734390258789,13.966727256774902,546376
2000-08-30,14.175369262695312,13.684447288513184,13.868541717529297,14.175369262695312,1039155
2000-08-31,14.29809856414795,13.966727256774902,14.175369262695312,13.991272926330566,423904
2000-09-01,14.482194900512695,14.064910888671875,14.064910888671875,14.482194900512695,732727
2000-09-04,14.727656364440918,14.359463691711426,14.482194900512695,14.666290283203125,557795
2000-09-05,14.666290283203125,13.991272926330566,14.666290283203125,14.11400318145752,482003
2000-09-06,14.236734390258789,13.74581241607666,13.991272926330566,14.003545761108398,374536
2000-09-07,14.310372352600098,13.856268882751465,13.991272926330566,13.991272926330566,1299172
2000-09-08,14.126276016235352,13.696720123291016,13.991272926330566,13.74581241607666,729981
2000-09-11,14.077183723449707,13.758085250854492,13.782630920410156,13.868541717529297,328952
2000-09-12,13.991272926330566,13.647627830505371,13.991272926330566,13.74581241607666,699761
2000-09-13,13.868541717529297,13.659900665283203,13.843996047973633,13.8317232131958,1157153
2000-09-14,14.028092384338379,13.635354995727539,13.72126579284668,13.991272926330566,1516212
2000-09-15,14.727656364440918,13.991272926330566,13.991272926330566,14.43310260772705,709379
2000-09-18,14.604925155639648,14.261280059814453,14.261280059814453,14.482194900512695,902025
2000-09-19,14.53128719329834,14.01581859588623,14.261280059814453,14.457649230957031,861941
2000-09-20,14.469922065734863,13.991272926330566,14.457649230957031,14.236734390258789,284155
2000-09-21,14.334918022155762,13.80717658996582,14.236734390258789,14.212187767028809,723581
2000-09-22,14.236734390258789,13.377620697021484,13.647627830505371,13.917634963989258,949601
2000-09-25,14.273552894592285,13.991272926330566,13.991272926330566,14.236734390258789,274027
2000-09-26,14.236734390258789,13.991272926330566,14.138548851013184,13.991272926330566,343019
2000-09-27,14.212187767028809,13.794903755187988,14.212187767028809,14.028092384338379,480284
2000-09-28,13.991272926330566,13.475805282592773,13.991272926330566,13.942180633544922,506606
2000-09-29,14.212187767028809,13.74581241607666,13.942180633544922,14.175369262695312,817629
2000-10-02,14.334918022155762,13.59853458404541,14.334918022155762,14.126276016235352,381250
2000-10-03,14.22446060180664,14.01581859588623,14.16309642791748,14.212187767028809,170719
2000-10-04,14.347190856933594,13.62308120727539,14.212187767028809,14.175369262695312,596062
2000-10-05,14.285825729370117,13.500350952148438,14.01581859588623,14.236734390258789,1167798
2000-10-06,14.32264518737793,13.549443244934082,14.16309642791748,13.549443244934082,1138698
2000-10-09,14.089456558227539,13.561716079711914,13.74581241607666,13.991272926330566,527485
2000-10-10,14.334918022155762,13.893088340759277,13.991272926330566,14.273552894592285,1099286
2000-10-11,14.261280059814453,13.80717658996582,14.236734390258789,14.212187767028809,926640
2000-10-12,14.347190856933594,13.758085250854492,14.236734390258789,13.868541717529297,1083435
2000-10-13,13.868541717529297,13.267163276672363,13.74581241607666,13.74581241607666,702372
2000-10-16,13.966727256774902,13.451258659362793,13.966727256774902,13.868541717529297,234208
2000-10-17,13.856268882751465,13.59853458404541,13.856268882751465,13.770358085632324,171966
2000-10-18,14.359463691711426,13.74581241607666,13.819450378417969,14.29809856414795,1205222
2000-10-19,14.261280059814453,13.92990779876709,13.92990779876709,14.138548851013184,655167
2000-10-20,14.187642097473145,13.696720123291016,14.187642097473145,14.01581859588623,1173408
2000-10-23,14.482194900512695,13.991272926330566,14.212187767028809,14.482194900512695,877952
2000-10-24,14.50674057006836,14.236734390258789,14.469922065734863,14.482194900512695,880408
2000-10-25,14.482194900512695,14.310372352600098,14.482194900512695,14.43310260772705,1064857
2000-10-26,14.519014358520508,13.966727256774902,14.261280059814453,14.11400318145752,641755
2000-10-27,14.53128719329834,14.003545761108398,14.003545761108398,14.482194900512695,305510
2000-10-30,14.568105697631836,14.01581859588623,14.32264518737793,14.568105697631836,218238
2000-10-31,14.543560028076172,14.138548851013184,14.50674057006836,14.543560028076172,630413
2000-11-01,14.555832862854004,14.261280059814453,14.543560028076172,14.555832862854004,145277
2000-11-02,14.543560028076172,14.29809856414795,14.40855598449707,14.53128719329834,534260
2000-11-03,14.53128719329834,14.187642097473145,14.50674057006836,14.482194900512695,343085
2000-11-06,14.543560028076172,14.236734390258789,14.482194900512695,14.236734390258789,222222
2000-11-07,14.4453763961792,14.01581859588623,14.261280059814453,14.064910888671875,386973
2000-11-08,14.212187767028809,13.868541717529297,14.212187767028809,14.028092384338379,906286
2000-11-09,14.261280059814453,13.819450378417969,13.868541717529297,14.212187767028809,612834
2000-11-10,14.359463691711426,13.991272926330566,14.150821685791016,14.236734390258789,1044895
2000-11-13,14.236734390258789,13.991272926330566,14.236734390258789,14.212187767028809,395692
2000-11-14,14.359463691711426,14.064910888671875,14.064910888671875,14.285825729370117,343541
2000-11-15,14.187642097473145,14.052638053894043,14.175369262695312,14.150821685791016,272576
2000-11-16,14.212187767028809,13.95445442199707,14.003545761108398,14.089456558227539,416457
2000-11-17,14.040365219116211,13.708992958068848,13.758085250854492,14.040365219116211,1013407
2000-11-20,14.028092384338379,13.758085250854492,13.758085250854492,13.758085250854492,451090
2000-11-21,13.92990779876709,13.672174453735352,13.72126579284668,13.92990779876709,495651
2000-11-22,14.064910888671875,13.74581241607666,13.758085250854492,13.991272926330566,1206782
2000-11-23,14.22446060180664,13.758085250854492,13.92990779876709,13.991272926330566,1222927
2000-11-24,14.052638053894043,13.868541717529297,13.893088340759277,13.868541717529297,753207
2000-11-27,14.482194900512695,13.942180633544922,13.991272926330566,14.482194900512695,1111105
2000-11-28,15.414945602416992,14.384010314941406,14.482194900512695,14.973116874694824,3386282
2000-11-29,15.341307640075684,14.752202033996582,14.973116874694824,15.218578338623047,1611417
2000-11-30,15.230851173400879,14.654017448425293,15.169485092163086,15.230851173400879,752005
2000-12-01,15.144939422607422,14.874932289123535,14.874932289123535,14.973116874694824,407812
2000-12-04,14.973116874694824,14.629470825195312,14.973116874694824,14.801294326782227,392013
2000-12-05,15.157212257385254,14.813567161560059,14.813567161560059,15.046754837036133,493267
2000-12-06,15.218578338623047,14.862659454345703,15.157212257385254,14.997662544250488,918084
2000-12-07,15.169485092163086,14.850385665893555,15.095847129821777,14.960844039916992,1173054
2000-12-08,15.022209167480469,14.629470825195312,15.009936332702637,14.752202033996582,429828
2000-12-11,14.874932289123535,14.629470825195312,14.727656364440918,14.752202033996582,997429
2000-12-12,14.82583999633789,14.604925155639648,14.752202033996582,14.690836906433105,323420
2000-12-13,14.936297416687012,14.604925155639648,14.727656364440918,14.8994779586792,1142552
2000-12-14,15.218578338623047,14.629470825195312,14.874932289123535,15.218578338623047,1111639
2000-12-15,15.464037895202637,14.850385665893555,14.850385665893555,15.218578338623047,1211109
2000-12-18,15.586769104003906,15.218578338623047,15.439492225646973,15.586769104003906,744802
2000-12-19,15.832229614257812,15.464037895202637,15.464037895202637,15.63586139678955,1250255
2000-12-20,15.954959869384766,15.451765060424805,15.586769104003906,15.660407066345215,643650
2000-12-21,16.07769012451172,15.464037895202637,15.488585472106934,15.954959869384766,1681465
2000-12-22,16.151329040527344,15.70949935913086,16.12678337097168,16.151329040527344,1456374
2000-12-25,16.151329040527344,16.151329040527344,16.151329040527344,16.151329040527344,0
2000-12-26,16.151329040527344,16.151329040527344,16.151329040527344,16.151329040527344,0
2000-12-27,16.175874710083008,15.832229614257812,15.954959869384766,16.175874710083008,256892
2000-12-28,16.200420379638672,15.807683944702148,16.200420379638672,15.954959869384766,538468
2000-12-29,16.07769012451172,15.856776237487793,16.053144454956055,16.07769012451172,569214
2001-01-01,16.07769012451172,16.07769012451172,16.07769012451172,16.07769012451172,0
2001-01-02,16.48270034790039,15.70949935913086,15.832229614257812,16.48270034790039,648608
2001-01-03,16.323152542114258,16.016326904296875,16.200420379638672,16.07769012451172,1140592
2001-01-04,16.200420379638672,14.887205123901367,16.200420379638672,15.464037895202637,1171436
2001-01-05,16.298606872558594,15.574496269226074,15.70949935913086,16.298606872558594,1224056
2001-01-08,16.249513626098633,15.73404598236084,16.089963912963867,15.795411109924316,378162
2001-01-09,15.954959869384766,15.218578338623047,15.942687034606934,15.218578338623047,561368
2001-01-10,15.574496269226074,15.157212257385254,15.230851173400879,15.218578338623047,1009472
2001-01-11,15.341307640075684,15.059027671813965,15.341307640075684,15.10811996459961,1428015
2001-01-12,15.169485092163086,14.936297416687012,15.120392799377441,14.973116874694824,976603
2001-01-15,15.464037895202637,14.752202033996582,14.985389709472656,15.439492225646973,323094
2001-01-16,15.660407066345215,15.40267276763916,15.464037895202637,15.537676811218262,379041
2001-01-17,15.758591651916504,15.500858306884766,15.537676811218262,15.70949935913086,344140
2001-01-18,15.73404598236084,15.40267276763916,15.70949935913086,15.684952735900879,260098
2001-01-19,15.881321907043457,15.414945602416992,15.697225570678711,15.586769104003906,462285
2001-01-22,15.672679901123047,15.046754837036133,15.586769104003906,15.464037895202637,581929
2001-01-23,15.70949935913086,15.218578338623047,15.218578338623047,15.267669677734375,315573
2001-01-24,15.267669677734375,15.267669677734375,15.267669677734375,15.267669677734375,0
2001-01-25,15.562223434448242,15.181757926940918,15.218578338623047,15.464037895202637,451440
2001-01-26,15.464037895202637,15.464037895202637,15.464037895202637,15.464037895202637,0
2001-01-29,15.464037895202637,14.764474868774414,15.243124008178711,15.046754837036133,311581
2001-01-30,15.439492225646973,14.629470825195312,14.973116874694824,14.850385665893555,672469
2001-01-31,14.850385665893555,14.482194900512695,14.850385665893555,14.604925155639648,1709571
2001-02-01,15.046754837036133,13.819450378417969,13.92990779876709,14.604925155639648,7012655
2001-02-02,15.513131141662598,14.752202033996582,14.752202033996582,15.476311683654785,5530933
2001-02-05,15.464037895202637,14.94857120513916,15.439492225646973,15.464037895202637,937257
2001-02-06,15.464037895202637,15.046754837036133,15.218578338623047,15.341307640075684,468270
2001-02-07,15.414945602416992,15.071301460266113,15.414945602416992,15.230851173400879,318877
2001-02-08,15.586769104003906,15.169485092163086,15.40267276763916,15.488585472106934,828861
2001-02-09,15.464037895202637,15.19403076171875,15.439492225646973,15.341307640075684,515340
2001-02-12,15.439492225646973,15.243124008178711,15.341307640075684,15.267669677734375,332908
2001-02-13,15.414945602416992,15.230851173400879,15.292216300964355,15.31676197052002,401945
2001-02-14,15.488585472106934,15.365854263305664,15.464037895202637,15.451765060424805,515202
2001-02-15,16.175874710083008,15.61131477355957,15.684952735900879,15.97950553894043,1371468
2001-02-16,16.07769012451172,15.721772193908691,16.07769012451172,16.004053115844727,893506
2001-02-19,16.016326904296875,15.697225570678711,16.004053115844727,15.905867576599121,381828
2001-02-20,16.016326904296875,15.905867576599121,16.016326904296875,15.905867576599121,375204
2001-02-21,16.016326904296875,15.844503402709961,16.016326904296875,16.004053115844727,529640
2001-02-22,16.421335220336914,15.783138275146484,15.783138275146484,16.421335220336914,1252700
2001-02-23,16.372243881225586,15.967232704162598,16.200420379638672,16.372243881225586,528136
2001-02-26,16.372243881225586,16.04087257385254,16.200420379638672,16.200420379638672,472869
2001-02-27,16.347698211669922,16.02859878540039,16.02859878540039,16.07769012451172,871507
2001-02-28,16.07769012451172,15.746318817138672,15.954959869384766,16.07769012451172,439723
2001-03-01,15.954959869384766,15.52540397644043,15.954959869384766,15.549949645996094,703415
2001-03-02,16.139055252075195,15.660407066345215,15.660407066345215,16.07769012451172,1023792
2001-03-05,15.954959869384766,15.70949935913086,15.73404598236084,15.746318817138672,389002
2001-03-06,15.81995677947998,15.31676197052002,15.660407066345215,15.464037895202637,1184868
2001-03-07,15.930414199829102,15.378127098083496,15.476311683654785,15.930414199829102,415650
2001-03-08,15.97950553894043,15.684952735900879,15.930414199829102,15.97950553894043,683110
2001-03-09,17.32954216003418,15.97950553894043,15.97950553894043,16.593158721923828,6564559
2001-03-12,17.243629455566406,16.617704391479492,16.654523849487305,16.936803817749023,2408847
2001-03-13,16.666797637939453,16.26178741455078,16.44588279724121,16.323152542114258,1276691
2001-03-14,16.323152542114258,16.323152542114258,16.323152542114258,16.323152542114258,0
2001-03-15,16.323152542114258,15.954959869384766,16.188148498535156,16.323152542114258,673373
2001-03-16,16.359970092773438,16.04087257385254,16.359970092773438,16.12678337097168,1701631
2001-03-19,16.519521713256836,16.151329040527344,16.175874710083008,16.49497413635254,1049979
2001-03-20,16.691343307495117,16.44588279724121,16.44588279724121,16.691343307495117,396160
2001-03-21,16.458154678344727,16.200420379638672,16.44588279724121,16.224966049194336,873536
2001-03-22,16.323152542114258,15.905867576599121,16.237239837646484,15.97950553894043,1322968
2001-03-23,16.44588279724121,15.97950553894043,15.97950553894043,16.44588279724121,546922
2001-03-26,16.470428466796875,16.298606872558594,16.44588279724121,16.44588279724121,774836
2001-03-27,16.642250061035156,16.421335220336914,16.44588279724121,16.642250061035156,1612325
2001-03-28,17.059534072875977,16.372243881225586,16.642250061035156,17.022714614868164,2994264
2001-03-29,17.022714614868164,16.691343307495117,16.691343307495117,16.9981689453125,842284
2001-03-30,17.18226432800293,16.86316680908203,17.022714614868164,17.18226432800293,1734895
2001-04-02,17.1331729888916,16.617704391479492,17.1331729888916,17.022714614868164,1427375
2001-04-03,17.157718658447266,16.838619232177734,16.936803817749023,16.936803817749023,1384501
2001-04-04,17.18226432800293,16.470428466796875,17.18226432800293,16.593158721923828,2333809
2001-04-05,16.789527893066406,16.11450958251953,16.44588279724121,16.11450958251953,2288828
