Date,High_BIM,Low_BIM,Open_BIM,Close_BIM,Volume_BIM
2011-06-27,3.380000114440918,3.200000047683716,3.380000114440918,3.369999885559082,15277
2011-06-28,3.5,2.700000047683716,3.5,3.440000057220459,5246
2011-06-29,3.440000057220459,3.299999952316284,3.440000057220459,3.440000057220459,2460
2011-06-30,3.440000057220459,2.759999990463257,3.440000057220459,2.8499999046325684,7270
2011-07-01,2.890000104904175,2.25,2.880000114440918,2.25,27376
2011-07-05,2.440000057220459,2.3499999046325684,2.3499999046325684,2.359999895095825,1126
2011-07-06,2.299999952316284,2.069999933242798,2.299999952316284,2.200000047683716,2462
2011-07-07,2.25,2.25,2.25,2.25,50
2011-07-08,2.430000066757202,2.2200000286102295,2.299999952316284,2.430000066757202,2049
2011-07-11,2.4100000858306885,2.4100000858306885,2.4100000858306885,2.4100000858306885,50
2011-07-12,2.359999895095825,2.359999895095825,2.359999895095825,2.359999895095825,45
2011-07-13,2.299999952316284,1.8899999856948853,2.299999952316284,2.109999895095825,5242
2011-07-14,2.180000066757202,2.0,2.0,2.180000066757202,700
2011-07-15,2.069999933242798,1.899999976158142,2.069999933242798,2.059999942779541,300
2011-07-18,2.1500000953674316,1.8700000047683716,2.0799999237060547,2.049999952316284,1637
2011-07-19,2.0799999237060547,1.7000000476837158,2.0799999237060547,2.049999952316284,5583
2011-07-20,2.2300000190734863,1.7899999618530273,2.2300000190734863,2.180000066757202,2593
2011-07-21,9150.0,9150.0,9150.0,9150.0,0
2011-07-22,2.049999952316284,1.8799999952316284,2.049999952316284,2.0,508
2011-07-25,2.049999952316284,1.850000023841858,1.8799999952316284,2.049999952316284,1301
2011-07-26,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,300
2011-07-29,1.9800000190734863,1.9800000190734863,1.9800000190734863,1.9800000190734863,55
2011-08-01,1.9500000476837158,1.590000033378601,1.899999976158142,1.590000033378601,11137
2011-08-02,1.75,1.5499999523162842,1.75,1.75,1000
2011-08-03,1.7400000095367432,1.7400000095367432,1.7400000095367432,1.7400000095367432,70
2011-08-04,1.7400000095367432,1.2000000476837158,1.7400000095367432,1.2000000476837158,9142
2011-08-05,1.649999976158142,1.190000057220459,1.2000000476837158,1.649999976158142,9961
2011-08-08,1.659999966621399,1.600000023841858,1.659999966621399,1.6399999856948853,665
2011-08-09,1.6399999856948853,1.5,1.6399999856948853,1.5,500
2011-08-10,1.7000000476837158,1.3700000047683716,1.4900000095367432,1.3700000047683716,4710
2011-08-11,1.4800000190734863,1.2599999904632568,1.3700000047683716,1.4800000190734863,13575
2011-08-12,1.6399999856948853,1.3600000143051147,1.5,1.6399999856948853,10735
2011-08-16,1.6399999856948853,1.600000023841858,1.6399999856948853,1.6399999856948853,1270
2011-08-17,1.6399999856948853,1.3899999856948853,1.6399999856948853,1.6299999952316284,6604
2011-08-18,1.6299999952316284,1.409999966621399,1.6299999952316284,1.5499999523162842,1481
2011-08-19,1.649999976158142,1.2400000095367432,1.5800000429153442,1.559999942779541,30826
2011-08-22,1.5299999713897705,1.5,1.5299999713897705,1.5,200
2011-08-23,1.5,1.5,1.5,1.5,100
2011-08-24,1.5700000524520874,1.5299999713897705,1.5299999713897705,1.5700000524520874,500
2011-08-25,1.5700000524520874,1.5,1.5,1.5700000524520874,2000
2011-08-26,1.559999942779541,1.2599999904632568,1.559999942779541,1.2799999713897705,21138
2011-08-29,1.4700000286102295,1.350000023841858,1.350000023841858,1.3799999952316284,2937
2011-08-30,1.440000057220459,1.1799999475479126,1.440000057220459,1.2000000476837158,24412
2011-08-31,1.2799999713897705,1.2000000476837158,1.2000000476837158,1.2799999713897705,1290
2011-09-01,1.2799999713897705,1.2799999713897705,1.2799999713897705,1.2799999713897705,80
2011-09-02,1.2599999904632568,1.0399999618530273,1.2000000476837158,1.2599999904632568,2818
2011-09-06,1.2300000190734863,1.0199999809265137,1.2300000190734863,1.1399999856948853,4311
2011-09-07,1.350000023841858,1.059999942779541,1.159999966621399,1.2799999713897705,9246
2011-09-08,1.2400000095367432,1.1200000047683716,1.159999966621399,1.2400000095367432,2980
2011-09-09,1.2400000095367432,1.2100000381469727,1.2400000095367432,1.2300000190734863,700
2011-09-12,1.2300000190734863,1.0099999904632568,1.2300000190734863,1.1399999856948853,5405
2011-09-13,1.1399999856948853,0.9200000166893005,1.1399999856948853,1.1299999952316284,12580
2011-09-15,1.1399999856948853,1.0499999523162842,1.1100000143051147,1.1399999856948853,3900
2011-09-16,1.600000023841858,1.1399999856948853,1.1399999856948853,1.600000023841858,13393
2011-09-19,2.25,1.6299999952316284,1.6399999856948853,2.25,10470
2011-09-20,3.0,2.569999933242798,2.569999933242798,3.0,4297
2011-09-21,3.7799999713897705,2.5399999618530273,3.1500000953674316,3.5,15745
2011-09-22,3.5,2.4000000953674316,3.0,3.5,11435
2011-09-23,3.5,2.799999952316284,3.5,3.25,5003
2011-09-26,3.4000000953674316,2.700000047683716,3.4000000953674316,3.0,3055
2011-09-27,3.0,2.5999999046325684,3.0,2.9000000953674316,935
2011-09-28,3.0,2.700000047683716,2.700000047683716,2.880000114440918,501
2011-09-29,2.759999990463257,2.759999990463257,2.759999990463257,2.759999990463257,200
2011-09-30,3.4000000953674316,2.8499999046325684,2.8499999046325684,3.4000000953674316,1944
2011-10-03,3.799999952316284,3.6500000953674316,3.799999952316284,3.799999952316284,780
2011-10-04,4.489999771118164,3.799999952316284,3.799999952316284,4.449999809265137,2410
2011-10-05,5.349999904632568,4.449999809265137,4.5,5.349999904632568,1362
2011-10-06,5.349999904632568,4.300000190734863,5.349999904632568,4.800000190734863,1200
2011-10-07,4.510000228881836,4.5,4.5,4.5,120
2011-10-10,5.199999809265137,4.800000190734863,4.800000190734863,5.0,2330
2011-10-11,4.989999771118164,4.699999809265137,4.989999771118164,4.949999809265137,61
2011-10-12,4.989999771118164,3.799999952316284,4.699999809265137,4.800000190734863,2024
2011-10-13,4.940000057220459,4.449999809265137,4.800000190734863,4.739999771118164,58311
2011-10-14,4.989999771118164,4.199999809265137,4.75,4.849999904632568,1655
2011-10-17,4.699999809265137,4.090000152587891,4.25,4.400000095367432,1160
2011-10-18,4.079999923706055,3.5199999809265137,4.079999923706055,3.880000114440918,1516
2011-10-19,3.700000047683716,3.5,3.5999999046325684,3.700000047683716,230
2011-10-20,3.700000047683716,3.0,3.680000066757202,3.700000047683716,2897
2011-10-21,2.2200000286102295,1.899999976158142,2.200000047683716,2.1600000858306885,6457
2011-10-24,2.359999895095825,2.1600000858306885,2.359999895095825,2.1600000858306885,794
2011-10-26,2.2799999713897705,2.0999999046325684,2.0999999046325684,2.2799999713897705,1780
2011-10-27,2.799999952316284,1.9299999475479126,2.2799999713897705,2.799999952316284,15516
2011-10-28,3.299999952316284,2.799999952316284,3.299999952316284,3.240000009536743,2121
2011-10-31,3.180000066757202,2.6500000953674316,2.6500000953674316,3.180000066757202,4256
2011-11-02,3.180000066757202,2.5999999046325684,3.180000066757202,2.9000000953674316,2225
2011-11-03,3.009999990463257,2.75,2.75,3.009999990463257,251
2011-11-04,2.9000000953674316,2.440000057220459,2.9000000953674316,2.5999999046325684,890
2011-11-07,2.5799999237060547,2.0799999237060547,2.5,2.0799999237060547,2695
2011-11-08,2.5199999809265137,2.0999999046325684,2.0999999046325684,2.4700000286102295,1793
2011-11-09,2.4700000286102295,2.190000057220459,2.4700000286102295,2.200000047683716,3302
2011-11-10,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,181
2011-11-14,2.4000000953674316,2.200000047683716,2.200000047683716,2.4000000953674316,200
2011-11-15,2.4000000953674316,2.200000047683716,2.200000047683716,2.4000000953674316,434
2011-11-16,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,300
2011-11-17,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,17
2011-11-18,2.4000000953674316,2.380000114440918,2.380000114440918,2.4000000953674316,774
2011-11-21,2.5199999809265137,2.5199999809265137,2.5199999809265137,2.5199999809265137,100
2011-11-22,2.5,2.200000047683716,2.5,2.5,375
2011-11-23,2.6700000762939453,2.5999999046325684,2.5999999046325684,2.6700000762939453,160
2011-11-25,9000.0,9000.0,9000.0,9000.0,0
2011-11-28,2.9000000953674316,2.049999952316284,2.5,2.6700000762939453,6730
2011-11-29,2.890000104904175,2.549999952316284,2.799999952316284,2.740000009536743,600
2011-11-30,2.7200000286102295,2.7200000286102295,2.7200000286102295,2.7200000286102295,10
2011-12-01,2.799999952316284,2.6500000953674316,2.740000009536743,2.75,380
2011-12-02,2.6500000953674316,2.450000047683716,2.6500000953674316,2.5999999046325684,305
2011-12-05,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,50
2011-12-06,2.5899999141693115,2.0899999141693115,2.549999952316284,2.299999952316284,4865
2011-12-07,2.299999952316284,1.9600000381469727,2.299999952316284,2.0,2039
2011-12-08,9000.0,9000.0,9000.0,9000.0,0
2011-12-09,2.2799999713897705,1.899999976158142,2.1500000953674316,2.0,1960
2011-12-12,2.0,1.9199999570846558,2.0,2.0,330
2011-12-13,1.9500000476837158,1.600000023841858,1.9500000476837158,1.7999999523162842,6202
2011-12-14,1.7699999809265137,1.7699999809265137,1.7699999809265137,1.7699999809265137,100
2011-12-15,1.8899999856948853,1.649999976158142,1.8200000524520874,1.8899999856948853,1885
2011-12-16,1.8899999856948853,1.6799999475479126,1.8899999856948853,1.6799999475479126,1932
2011-12-19,1.7799999713897705,1.6799999475479126,1.6799999475479126,1.7799999713897705,305
2011-12-20,1.7799999713897705,1.7799999713897705,1.7799999713897705,1.7799999713897705,900
2011-12-21,1.7000000476837158,1.5800000429153442,1.7000000476837158,1.649999976158142,1344
2011-12-22,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0
2011-12-23,1.649999976158142,1.5800000429153442,1.5800000429153442,1.649999976158142,150
2011-12-27,1.600000023841858,1.5800000429153442,1.5800000429153442,1.600000023841858,1872
2011-12-28,1.649999976158142,1.6299999952316284,1.649999976158142,1.649999976158142,160
2011-12-29,1.9700000286102295,1.5800000429153442,1.649999976158142,1.9700000286102295,5867
2011-12-30,2.509999990463257,1.7000000476837158,2.0999999046325684,2.509999990463257,9872
2012-01-03,2.9700000286102295,2.75,2.9700000286102295,2.8499999046325684,500
2012-01-04,2.950000047683716,2.5,2.950000047683716,2.5999999046325684,210
2012-01-05,2.8399999141693115,2.5,2.8399999141693115,2.6500000953674316,328
2012-01-06,2.6500000953674316,2.6500000953674316,2.6500000953674316,2.6500000953674316,0
2012-01-09,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,100
2012-01-10,2.8399999141693115,2.5999999046325684,2.8399999141693115,2.5999999046325684,100
2012-01-11,2.8399999141693115,2.5999999046325684,2.8399999141693115,2.5999999046325684,122
2012-01-12,2.6500000953674316,2.200000047683716,2.6500000953674316,2.200000047683716,3500
2012-01-13,9000.0,9000.0,9000.0,9000.0,0
2012-01-17,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,50
2012-01-18,2.0,1.9900000095367432,1.9900000095367432,2.0,825
2012-01-19,2.0,2.0,2.0,2.0,15
2012-01-20,2.0,2.0,2.0,2.0,50
2012-01-23,2.0,1.9900000095367432,2.0,1.9900000095367432,150
2012-01-24,2.0899999141693115,2.0,2.0,2.0899999141693115,193
2012-01-25,2.5,2.0899999141693115,2.0899999141693115,2.319999933242798,856
2012-01-26,2.490000009536743,2.4200000762939453,2.490000009536743,2.4200000762939453,4876
2012-01-27,2.4200000762939453,2.4200000762939453,2.4200000762939453,2.4200000762939453,0
2012-01-30,2.440000057220459,2.440000057220459,2.440000057220459,2.440000057220459,45
2012-01-31,2.440000057220459,2.4000000953674316,2.440000057220459,2.440000057220459,150
2012-02-01,2.440000057220459,2.440000057220459,2.440000057220459,2.440000057220459,0
2012-02-02,2.4200000762939453,2.0,2.3499999046325684,2.4200000762939453,2100
2012-02-03,2.140000104904175,2.0,2.0999999046325684,2.140000104904175,750
2012-02-06,2.140000104904175,1.9299999475479126,1.9500000476837158,2.0299999713897705,2698
2012-02-07,2.0,1.909999966621399,1.9800000190734863,2.0,1450
2012-02-08,1.9299999475479126,1.9299999475479126,1.9299999475479126,1.9299999475479126,324
2012-02-09,1.940000057220459,1.7799999713897705,1.940000057220459,1.8700000047683716,4590
2012-02-10,1.8700000047683716,1.8700000047683716,1.8700000047683716,1.8700000047683716,0
2012-02-13,1.8700000047683716,1.8700000047683716,1.8700000047683716,1.8700000047683716,0
2012-02-14,1.8700000047683716,1.8700000047683716,1.8700000047683716,1.8700000047683716,0
2012-02-15,1.8300000429153442,1.7999999523162842,1.7999999523162842,1.8300000429153442,2110
2012-02-16,1.8300000429153442,1.7300000190734863,1.7799999713897705,1.8300000429153442,1510
2012-02-17,1.7599999904632568,1.5199999809265137,1.7300000190734863,1.75,8150
2012-02-21,1.7400000095367432,1.590000033378601,1.6799999475479126,1.690000057220459,7050
2012-02-22,1.7899999618530273,1.6100000143051147,1.690000057220459,1.7899999618530273,20940
2012-02-23,1.75,1.600000023841858,1.75,1.649999976158142,4300
2012-02-24,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,68
2012-02-27,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0
2012-02-28,1.8700000047683716,1.649999976158142,1.649999976158142,1.7999999523162842,3253
2012-02-29,1.7899999618530273,1.7899999618530273,1.7899999618530273,1.7899999618530273,400
2012-03-01,1.7899999618530273,1.7899999618530273,1.7899999618530273,1.7899999618530273,60
2012-03-02,1.7999999523162842,1.5700000524520874,1.7999999523162842,1.659999966621399,7251
2012-03-05,1.6299999952316284,1.6299999952316284,1.6299999952316284,1.6299999952316284,500
2012-03-06,1.600000023841858,1.4500000476837158,1.600000023841858,1.5299999713897705,5130
2012-03-07,1.5,1.399999976158142,1.4800000190734863,1.5,9200
2012-03-08,1.5,1.5,1.5,1.5,843
2012-03-09,1.5,1.5,1.5,1.5,0
2012-03-12,1.5,1.5,1.5,1.5,0
2012-03-13,2.1600000858306885,1.5,1.5,1.899999976158142,14194
2012-03-14,2.119999885559082,1.899999976158142,2.119999885559082,2.0799999237060547,13041
2012-03-15,2.0799999237060547,1.9199999570846558,2.0799999237060547,2.0199999809265137,1300
2012-03-16,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,50
2012-03-19,2.2799999713897705,2.0,2.1500000953674316,2.200000047683716,5956
2012-03-20,2.240000009536743,2.109999895095825,2.190000057220459,2.2100000381469727,1780
2012-03-21,2.200000047683716,2.0999999046325684,2.200000047683716,2.1500000953674316,400
2012-03-22,2.1500000953674316,2.049999952316284,2.1500000953674316,2.049999952316284,307
2012-03-23,2.0799999237060547,2.0,2.0799999237060547,2.0,1940
2012-03-26,2.0799999237060547,1.9900000095367432,1.9900000095367432,2.0799999237060547,5450
2012-03-27,2.0999999046325684,2.069999933242798,2.069999933242798,2.0999999046325684,5601
2012-03-28,2.0999999046325684,2.0,2.0,2.0999999046325684,1100
2012-03-29,2.200000047683716,2.049999952316284,2.049999952316284,2.200000047683716,1900
2012-03-30,2.0999999046325684,2.049999952316284,2.0999999046325684,2.049999952316284,1290
2012-04-02,2.049999952316284,2.0,2.049999952316284,2.0,1394
2012-04-03,9000.0,9000.0,9000.0,9000.0,0
2012-04-04,2.0,2.0,2.0,2.0,5
2012-04-05,9000.0,9000.0,9000.0,9000.0,0
2012-04-09,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,0
2012-04-10,2.0,2.0,2.0,2.0,10
2012-04-11,9000.0,9000.0,9000.0,9000.0,0
2012-04-12,2.0,2.0,2.0,2.0,0
2012-04-13,1.899999976158142,1.7999999523162842,1.899999976158142,1.7999999523162842,4300
2012-04-16,1.7599999904632568,1.7300000190734863,1.7300000190734863,1.7599999904632568,1500
2012-04-17,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,100
2012-04-18,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,150
2012-04-19,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,150
2012-04-20,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,200
2012-04-23,1.909999966621399,1.7899999618530273,1.7899999618530273,1.8700000047683716,3970
2012-04-24,1.8700000047683716,1.8700000047683716,1.8700000047683716,1.8700000047683716,0
2012-04-25,1.8700000047683716,1.8700000047683716,1.8700000047683716,1.8700000047683716,0
2012-04-26,1.7899999618530273,1.690000057220459,1.7899999618530273,1.7000000476837158,6020
2012-04-27,1.659999966621399,1.5,1.659999966621399,1.5499999523162842,6300
2012-04-30,1.5499999523162842,1.5,1.5,1.5499999523162842,700
2012-05-01,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,0
2012-05-02,9000.0,9000.0,9000.0,9000.0,0
2012-05-03,1.5499999523162842,1.399999976158142,1.5499999523162842,1.5399999618530273,1200
2012-05-04,1.5399999618530273,1.5099999904632568,1.5099999904632568,1.5399999618530273,5898
2012-05-07,1.5099999904632568,1.440000057220459,1.5099999904632568,1.440000057220459,2070
2012-05-08,1.5399999618530273,1.4600000381469727,1.4600000381469727,1.5399999618530273,1900
2012-05-09,1.440000057220459,1.4199999570846558,1.4199999570846558,1.440000057220459,1970
2012-05-10,1.440000057220459,1.440000057220459,1.440000057220459,1.440000057220459,0
2012-05-11,1.4199999570846558,1.4199999570846558,1.4199999570846558,1.4199999570846558,1
2012-05-14,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,20
2012-05-15,1.340000033378601,1.2400000095367432,1.340000033378601,1.2999999523162842,1842
2012-05-16,1.340000033378601,1.1799999475479126,1.2699999809265137,1.340000033378601,4770
2012-05-17,1.340000033378601,1.340000033378601,1.340000033378601,1.340000033378601,0
2012-05-18,1.340000033378601,1.340000033378601,1.340000033378601,1.340000033378601,0
2012-05-21,9000.0,9000.0,9000.0,9000.0,0
2012-05-22,1.5199999809265137,1.4500000476837158,1.4500000476837158,1.4800000190734863,847
2012-05-23,1.4800000190734863,1.4800000190734863,1.4800000190734863,1.4800000190734863,0
2012-05-24,1.4800000190734863,1.4800000190734863,1.4800000190734863,1.4800000190734863,0
2012-05-25,1.4800000190734863,1.4800000190734863,1.4800000190734863,1.4800000190734863,180
2012-05-29,1.4800000190734863,1.4800000190734863,1.4800000190734863,1.4800000190734863,200
2012-05-30,1.4800000190734863,1.4500000476837158,1.4800000190734863,1.4800000190734863,400
2012-05-31,1.440000057220459,1.350000023841858,1.440000057220459,1.350000023841858,404
2012-06-01,1.350000023841858,1.3200000524520874,1.350000023841858,1.3200000524520874,383
2012-06-04,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,50
2012-06-05,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0
2012-06-06,1.340000033378601,1.2100000381469727,1.2100000381469727,1.340000033378601,40
2012-06-07,1.340000033378601,1.340000033378601,1.340000033378601,1.340000033378601,0
2012-06-08,1.4800000190734863,1.340000033378601,1.340000033378601,1.4800000190734863,400
2012-06-11,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.4700000286102295,300
2012-06-12,1.4700000286102295,1.2799999713897705,1.399999976158142,1.350000023841858,2240
2012-06-13,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,50
2012-06-14,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,0
2012-06-15,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,0
2012-06-18,9000.0,9000.0,9000.0,9000.0,0
2012-06-19,9000.0,9000.0,9000.0,9000.0,0
2012-06-20,9000.0,9000.0,9000.0,9000.0,0
2012-06-21,9000.0,9000.0,9000.0,9000.0,0
2012-06-22,9000.0,9000.0,9000.0,9000.0,0
2012-06-25,9000.0,9000.0,9000.0,9000.0,0
2012-06-26,9000.0,9000.0,9000.0,9000.0,0
2012-06-27,9000.0,9000.0,9000.0,9000.0,0
2012-06-28,9000.0,9000.0,9000.0,9000.0,0
2012-06-29,9000.0,9000.0,9000.0,9000.0,0
2012-07-02,9000.0,9000.0,9000.0,9000.0,0
2012-07-03,9000.0,9000.0,9000.0,9000.0,0
2012-07-05,9000.0,9000.0,9000.0,9000.0,0
2012-07-06,9000.0,9000.0,9000.0,9000.0,0
2012-07-09,9000.0,9000.0,9000.0,9000.0,0
2012-07-10,9000.0,9000.0,9000.0,9000.0,0
2012-07-11,9000.0,9000.0,9000.0,9000.0,0
2012-07-12,9000.0,9000.0,9000.0,9000.0,0
2012-07-13,9000.0,9000.0,9000.0,9000.0,0
2012-07-16,9000.0,9000.0,9000.0,9000.0,0
2012-07-17,9000.0,9000.0,9000.0,9000.0,0
2012-07-18,9000.0,9000.0,9000.0,9000.0,0
2012-07-19,9000.0,9000.0,9000.0,9000.0,0
2012-07-20,9000.0,9000.0,9000.0,9000.0,0
2012-07-23,9000.0,9000.0,9000.0,9000.0,0
2012-07-24,9000.0,9000.0,9000.0,9000.0,0
2012-07-25,9000.0,9000.0,9000.0,9000.0,0
2012-07-26,9000.0,9000.0,9000.0,9000.0,0
2012-07-27,9000.0,9000.0,9000.0,9000.0,0
2012-07-30,9000.0,9000.0,9000.0,9000.0,0
2012-07-31,9000.0,9000.0,9000.0,9000.0,0
2012-08-01,9000.0,9000.0,9000.0,9000.0,0
2012-08-02,9000.0,9000.0,9000.0,9000.0,0
2012-08-03,9000.0,9000.0,9000.0,9000.0,0
2012-08-06,9000.0,9000.0,9000.0,9000.0,0
2012-08-07,9000.0,9000.0,9000.0,9000.0,0
2012-08-08,9000.0,9000.0,9000.0,9000.0,0
2012-08-09,9000.0,9000.0,9000.0,9000.0,0
2012-08-10,9000.0,9000.0,9000.0,9000.0,0
2012-08-13,9000.0,9000.0,9000.0,9000.0,0
2012-08-14,9000.0,9000.0,9000.0,9000.0,0
2012-08-15,9000.0,9000.0,9000.0,9000.0,0
2012-08-16,9000.0,9000.0,9000.0,9000.0,0
2012-08-17,9000.0,9000.0,9000.0,9000.0,0
2012-08-20,9000.0,9000.0,9000.0,9000.0,0
2012-08-21,9000.0,9000.0,9000.0,9000.0,0
2012-08-22,9000.0,9000.0,9000.0,9000.0,0
2012-08-23,9000.0,9000.0,9000.0,9000.0,0
2012-08-24,9000.0,9000.0,9000.0,9000.0,0
2012-08-27,9000.0,9000.0,9000.0,9000.0,0
2012-08-28,9000.0,9000.0,9000.0,9000.0,0
2012-08-29,9000.0,9000.0,9000.0,9000.0,0
2012-08-30,9000.0,9000.0,9000.0,9000.0,0
2012-08-31,9000.0,9000.0,9000.0,9000.0,0
2012-09-04,9000.0,9000.0,9000.0,9000.0,0
2012-09-05,9000.0,9000.0,9000.0,9000.0,0
2012-09-06,9000.0,9000.0,9000.0,9000.0,0
2012-09-07,9000.0,9000.0,9000.0,9000.0,0
2012-09-10,9000.0,9000.0,9000.0,9000.0,0
2012-09-11,9000.0,9000.0,9000.0,9000.0,0
2012-09-12,9000.0,9000.0,9000.0,9000.0,0
2012-09-13,9000.0,9000.0,9000.0,9000.0,0
2012-09-14,9000.0,9000.0,9000.0,9000.0,0
2012-09-17,9000.0,9000.0,9000.0,9000.0,0
2012-09-18,9000.0,9000.0,9000.0,9000.0,0
2012-09-19,9000.0,9000.0,9000.0,9000.0,0
2012-09-20,9000.0,9000.0,9000.0,9000.0,0
2012-09-21,9000.0,9000.0,9000.0,9000.0,0
2012-09-24,9000.0,9000.0,9000.0,9000.0,0
2012-09-25,9000.0,9000.0,9000.0,9000.0,0
2012-09-26,9000.0,9000.0,9000.0,9000.0,0
2012-09-27,9000.0,9000.0,9000.0,9000.0,0
2012-09-28,9000.0,9000.0,9000.0,9000.0,0
2012-10-01,9000.0,9000.0,9000.0,9000.0,0
2012-10-02,9000.0,9000.0,9000.0,9000.0,0
2012-10-03,9000.0,9000.0,9000.0,9000.0,0
2012-10-04,9000.0,9000.0,9000.0,9000.0,0
2012-10-05,9000.0,9000.0,9000.0,9000.0,0
2012-10-08,9000.0,9000.0,9000.0,9000.0,0
2012-10-09,9000.0,9000.0,9000.0,9000.0,0
2012-10-10,9000.0,9000.0,9000.0,9000.0,0
2012-10-11,9000.0,9000.0,9000.0,9000.0,0
2012-10-12,9000.0,9000.0,9000.0,9000.0,0
2012-10-15,9000.0,9000.0,9000.0,9000.0,0
2012-10-16,9000.0,9000.0,9000.0,9000.0,0
2012-10-17,9000.0,9000.0,9000.0,9000.0,0
2012-10-18,9000.0,9000.0,9000.0,9000.0,0
2012-10-19,9000.0,9000.0,9000.0,9000.0,0
2012-10-22,9000.0,9000.0,9000.0,9000.0,0
2012-10-23,9000.0,9000.0,9000.0,9000.0,0
2012-10-24,9000.0,9000.0,9000.0,9000.0,0
2012-10-25,9000.0,9000.0,9000.0,9000.0,0
2012-10-26,9000.0,9000.0,9000.0,9000.0,0
2012-10-31,9000.0,9000.0,9000.0,9000.0,0
2012-11-01,9000.0,9000.0,9000.0,9000.0,0
