Date,High_VK,Low_VK,Open_VK,Close_VK,Volume_VK
2015-02-03,15.651200294494629,15.54520034790039,15.54520034790039,15.565099716186523,22637
2015-02-04,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-02-05,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-02-06,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-02-09,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-02-10,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-02-11,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-02-12,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-02-13,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-02-17,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-02-18,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-02-19,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-02-20,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-02-23,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-02-24,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-02-25,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-02-26,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-02-27,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-02,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-03,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-04,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-05,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-06,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-09,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-10,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-11,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-12,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-13,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-16,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-17,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-18,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-19,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-20,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-23,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-24,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-25,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-26,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-27,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-30,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-03-31,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-04-01,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-04-02,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-04-06,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-04-07,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-04-08,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-04-09,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-04-10,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-04-13,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-04-14,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-04-15,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-04-16,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-04-17,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-04-20,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-04-21,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-04-22,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-04-23,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-04-24,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-04-27,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-04-28,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-04-29,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-04-30,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-05-01,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-05-04,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-05-05,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-05-06,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-05-07,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-05-08,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-05-11,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-05-12,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-05-13,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-05-14,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-05-15,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
2015-05-18,15.565099716186523,15.565099716186523,15.565099716186523,15.565099716186523,0
