Date,High_YUM,Low_YUM,Open_YUM,Close_YUM,Volume_YUM
2000-02-04,5.3581061363220215,5.268241882324219,5.335639953613281,5.32440710067749,4361063
2000-02-07,5.391804218292236,5.212078094482422,5.290708065032959,5.290708065032959,4228084
2000-02-08,5.3805718421936035,5.279475212097168,5.290708065032959,5.3693389892578125,4354943
2000-02-09,5.571530818939209,5.223310947418213,5.313173770904541,5.391804218292236,5385952
2000-02-10,5.515367031097412,4.841391086578369,5.391804218292236,4.942486763000488,18960443
2000-02-11,5.099748134613037,4.830158233642578,4.8750901222229,5.0211181640625,7656620
2000-02-14,5.099748134613037,4.942486763000488,5.099748134613037,5.043583869934082,5138910
2000-02-15,5.133447170257568,4.863856792449951,5.009884834289551,5.099748134613037,4789491
2000-02-16,5.144680023193359,4.9761857986450195,5.077282905578613,5.0211181640625,1999702
2000-02-17,5.3805718421936035,4.987419128417969,5.077282905578613,5.279475212097168,5256311
2000-02-18,5.212078094482422,5.0211181640625,5.212078094482422,5.032351016998291,4312656
2000-02-22,5.066050052642822,4.71782922744751,5.066050052642822,4.85262393951416,4787822
2000-02-23,4.942486763000488,4.818924903869629,4.8750901222229,4.818924903869629,1764344
2000-02-24,4.773993968963623,4.639197826385498,4.773993968963623,4.672896862030029,4273152
2000-02-25,4.7065958976745605,4.627964973449707,4.672896862030029,4.650431156158447,3476944
2000-02-28,4.785225868225098,4.538102149963379,4.661664009094238,4.616733074188232,3263842
2000-02-29,4.85262393951416,4.672896862030029,4.6841301918029785,4.785225868225098,4105119
2000-03-01,5.110980987548828,4.773993968963623,4.773993968963623,5.066050052642822,5094398
2000-03-02,5.054817199707031,4.908789157867432,5.043583869934082,4.9761857986450195,2849881
2000-03-03,5.066050052642822,4.672896862030029,5.066050052642822,4.6953630447387695,4783371
2000-03-06,5.0211181640625,4.6953630447387695,4.785225868225098,4.9761857986450195,3183721
2000-03-07,4.886322975158691,4.71782922744751,4.85262393951416,4.751527786254883,3701173
2000-03-08,4.830158233642578,4.672896862030029,4.762761116027832,4.751527786254883,2719127
2000-03-09,5.054817199707031,4.762761116027832,4.796459197998047,5.0211181640625,3483064
2000-03-10,5.077282905578613,4.942486763000488,5.009884834289551,4.987419128417969,2496010
2000-03-13,5.054817199707031,4.897555828094482,4.908789157867432,4.942486763000488,2596162
2000-03-14,4.9537200927734375,4.729062080383301,4.9537200927734375,4.762761116027832,4512404
2000-03-15,5.212078094482422,4.740294933319092,4.807692050933838,5.122213840484619,9596231
2000-03-16,5.930984973907471,4.9537200927734375,4.987419128417969,5.9085187911987305,11756176
2000-03-17,5.9085187911987305,5.6164631843566895,5.9085187911987305,5.6164631843566895,7712260
2000-03-20,5.6164631843566895,5.3581061363220215,5.526599884033203,5.414269924163818,3777956
2000-03-21,5.582764148712158,5.414269924163818,5.414269924163818,5.515367031097412,2805925
2000-03-22,5.481667995452881,5.223310947418213,5.346872806549072,5.245776176452637,3133645
2000-03-23,5.268241882324219,5.066050052642822,5.200844764709473,5.245776176452637,4000516
2000-03-24,5.414269924163818,5.223310947418213,5.30194091796875,5.3581061363220215,2897175
2000-03-27,5.44796895980835,5.335639953613281,5.3805718421936035,5.335639953613281,5557880
2000-03-28,5.346872806549072,5.1671462059021,5.335639953613281,5.30194091796875,3531471
2000-03-29,5.32440710067749,5.212078094482422,5.268241882324219,5.212078094482422,3783520
2000-03-30,5.650162220001221,5.110980987548828,5.122213840484619,5.6276960372924805,6914939
2000-03-31,5.75125789642334,5.403037071228027,5.582764148712158,5.582764148712158,3835822
2000-04-03,5.650162220001221,5.30194091796875,5.60522985458374,5.44796895980835,3885341
2000-04-04,5.863586902618408,5.44796895980835,5.537831783294678,5.60522985458374,6772501
2000-04-05,5.886053085327148,5.560297966003418,5.560297966003418,5.796189785003662,5677506
2000-04-06,5.796189785003662,5.6164631843566895,5.796189785003662,5.672627925872803,6926624
2000-04-07,5.717558860778809,5.650162220001221,5.706326007843018,5.683860778808594,2765864
2000-04-10,5.784956932067871,5.6276960372924805,5.6389288902282715,5.672627925872803,2549425
2000-04-11,5.886053085327148,5.661395072937012,5.661395072937012,5.841121196746826,2271781
2000-04-12,6.155642986297607,5.863586902618408,5.886053085327148,5.9085187911987305,4240324
2000-04-13,5.998382091522217,5.706326007843018,5.987150192260742,5.706326007843018,3246594
2000-04-14,5.661395072937012,5.1671462059021,5.661395072937012,5.481667995452881,6817013
2000-04-17,5.728792190551758,5.32440710067749,5.32440710067749,5.44796895980835,4196925
2000-04-18,5.526599884033203,5.391804218292236,5.414269924163818,5.436736106872559,1555694
2000-04-19,5.504134178161621,5.313173770904541,5.403037071228027,5.32440710067749,2088169
2000-04-20,5.818655967712402,5.279475212097168,5.279475212097168,5.762491226196289,3643864
2000-04-24,5.953451156616211,5.60522985458374,5.60522985458374,5.942217826843262,5040428
2000-04-25,5.987150192260742,5.762491226196289,5.91975212097168,5.975916862487793,3343408
2000-04-26,6.312903881072998,5.930984973907471,5.953451156616211,6.189342021942139,6874322
2000-04-27,6.391534805297852,5.818655967712402,6.009614944458008,6.391534805297852,10747422
2000-04-28,6.391534805297852,5.964684009552002,6.391534805297852,6.088245868682861,4388883
2000-05-01,6.144410133361816,6.032081127166748,6.0994791984558105,6.05454683303833,3736782
2000-05-02,6.178109169006348,6.043313980102539,6.043313980102539,6.07701301574707,3814122
2000-05-03,6.0994791984558105,5.762491226196289,6.009614944458008,5.964684009552002,2454280
2000-05-04,6.020847797393799,5.436736106872559,5.930984973907471,5.582764148712158,4928035
2000-05-05,5.886053085327148,5.582764148712158,5.672627925872803,5.807423114776611,2700766
2000-05-08,5.784956932067871,5.593997001647949,5.75125789642334,5.6389288902282715,2262879
2000-05-09,5.672627925872803,5.515367031097412,5.6389288902282715,5.672627925872803,3759038
2000-05-10,5.728792190551758,5.6389288902282715,5.650162220001221,5.683860778808594,2877701
2000-05-11,5.9085187911987305,5.728792190551758,5.728792190551758,5.818655967712402,2413107
2000-05-12,5.829888820648193,5.571530818939209,5.807423114776611,5.6164631843566895,2603396
2000-05-15,5.728792190551758,5.537831783294678,5.6164631843566895,5.549065113067627,2085387
2000-05-16,5.998382091522217,5.560297966003418,5.571530818939209,5.818655967712402,4198038
2000-05-17,5.8972859382629395,5.661395072937012,5.75125789642334,5.784956932067871,1865053
2000-05-18,5.930984973907471,5.77372407913208,5.796189785003662,5.818655967712402,2485439
2000-05-19,5.886053085327148,5.526599884033203,5.886053085327148,5.549065113067627,3633848
2000-05-22,5.582764148712158,5.481667995452881,5.571530818939209,5.549065113067627,3080787
2000-05-23,5.75125789642334,5.560297966003418,5.571530818939209,5.695093154907227,3495861
2000-05-24,5.8972859382629395,5.706326007843018,5.706326007843018,5.886053085327148,3950440
2000-05-25,5.975916862487793,5.60522985458374,5.841121196746826,5.6164631843566895,4872395
2000-05-26,5.740025043487549,5.481667995452881,5.593997001647949,5.515367031097412,4295964
2000-05-30,5.504134178161621,5.223310947418213,5.481667995452881,5.3693389892578125,6175484
2000-05-31,5.391804218292236,5.257009029388428,5.391804218292236,5.268241882324219,7198147
2000-06-01,5.391804218292236,5.257009029388428,5.257009029388428,5.3693389892578125,2033086
2000-06-02,5.515367031097412,5.3581061363220215,5.3581061363220215,5.459201812744141,2860452
2000-06-05,5.425502777099609,5.32440710067749,5.414269924163818,5.3693389892578125,3257166
2000-06-06,5.391804218292236,5.32440710067749,5.346872806549072,5.32440710067749,3113614
2000-06-07,5.346872806549072,5.2345428466796875,5.32440710067749,5.257009029388428,3100817
2000-06-08,5.391804218292236,5.189611911773682,5.268241882324219,5.3581061363220215,3568193
2000-06-09,5.436736106872559,5.257009029388428,5.3581061363220215,5.279475212097168,5170625
2000-06-12,5.290708065032959,5.15591287612915,5.279475212097168,5.15591287612915,2746390
2000-06-13,5.15591287612915,5.054817199707031,5.144680023193359,5.066050052642822,3274970
2000-06-14,5.099748134613037,5.032351016998291,5.077282905578613,5.054817199707031,4321559
2000-06-15,5.2345428466796875,5.032351016998291,5.032351016998291,5.122213840484619,5340327
2000-06-16,5.15591287612915,5.032351016998291,5.077282905578613,5.054817199707031,5354237
2000-06-19,5.144680023193359,5.043583869934082,5.043583869934082,5.066050052642822,3886454
2000-06-20,5.110980987548828,4.85262393951416,5.077282905578613,4.85262393951416,19331005
2000-06-21,4.9537200927734375,4.85262393951416,4.85262393951416,4.908789157867432,3230458
2000-06-22,4.920022010803223,4.863856792449951,4.863856792449951,4.8750901222229,3545381
2000-06-23,4.897555828094482,4.85262393951416,4.886322975158691,4.863856792449951,3249376
2000-06-26,4.942486763000488,4.863856792449951,4.863856792449951,4.931253910064697,2551650
2000-06-27,5.0211181640625,4.920022010803223,4.9761857986450195,4.920022010803223,2227269
2000-06-28,4.99865198135376,4.897555828094482,4.920022010803223,4.908789157867432,1270818
2000-06-29,4.9649529457092285,4.785225868225098,4.908789157867432,4.830158233642578,3011793
2000-06-30,5.200844764709473,4.886322975158691,4.897555828094482,5.077282905578613,4003854
2000-07-03,5.178379058837891,4.9649529457092285,5.088514804840088,5.144680023193359,1110018
2000-07-05,5.2345428466796875,5.032351016998291,5.032351016998291,5.223310947418213,3938199
2000-07-06,5.504134178161621,5.212078094482422,5.2345428466796875,5.346872806549072,4734964
2000-07-07,5.829888820648193,5.346872806549072,5.3805718421936035,5.75125789642334,5825508
2000-07-10,5.695093154907227,5.549065113067627,5.683860778808594,5.650162220001221,3078005
2000-07-11,5.740025043487549,5.593997001647949,5.593997001647949,5.6389288902282715,2534958
2000-07-12,5.661395072937012,5.436736106872559,5.661395072937012,5.459201812744141,3245481
2000-07-13,5.459201812744141,5.189611911773682,5.459201812744141,5.189611911773682,4822875
2000-07-14,5.32440710067749,5.009884834289551,5.189611911773682,5.245776176452637,4936381
2000-07-17,5.212078094482422,5.099748134613037,5.099748134613037,5.172761917114258,5104970
2000-07-18,5.200844764709473,4.942486763000488,5.1671462059021,4.942486763000488,5701431
2000-07-19,5.099748134613037,4.6953630447387695,4.85262393951416,5.043583869934082,7223741
2000-07-20,5.257009029388428,4.9649529457092285,5.077282905578613,4.99865198135376,5200671
2000-07-21,5.009884834289551,4.841391086578369,5.009884834289551,4.841391086578369,5081601
2000-07-24,4.863856792449951,4.762761116027832,4.818924903869629,4.762761116027832,4838454
2000-07-25,4.785225868225098,4.672896862030029,4.762761116027832,4.6841301918029785,3225451
2000-07-26,4.6953630447387695,4.54933500289917,4.6841301918029785,4.560567855834961,8301488
2000-07-27,4.560567855834961,4.302210807800293,4.515635967254639,4.313444137573242,13825984
2000-07-28,4.313444137573242,4.234813213348389,4.313444137573242,4.268511772155762,7297186
2000-07-31,4.470705032348633,4.279745101928711,4.290977954864502,4.358375072479248,5838305
2000-08-01,4.6841301918029785,4.358375072479248,4.358375072479248,4.639197826385498,3935974
2000-08-02,4.942486763000488,4.605500221252441,4.605500221252441,4.931253910064697,5145587
2000-08-03,4.942486763000488,4.830158233642578,4.85262393951416,4.931253910064697,2979522
2000-08-04,5.088514804840088,4.942486763000488,4.942486763000488,4.987419128417969,6916608
2000-08-07,4.987419128417969,4.942486763000488,4.9537200927734375,4.9761857986450195,2384174
2000-08-08,5.1671462059021,4.9649529457092285,4.9761857986450195,5.122213840484619,4469005
2000-08-09,5.200844764709473,4.99865198135376,5.200844764709473,5.032351016998291,3825806
2000-08-10,5.245776176452637,5.032351016998291,5.032351016998291,5.212078094482422,3646089
2000-08-11,5.391804218292236,5.212078094482422,5.212078094482422,5.391804218292236,4494043
2000-08-14,5.425502777099609,5.290708065032959,5.391804218292236,5.3581061363220215,3000665
2000-08-15,5.403037071228027,5.32440710067749,5.346872806549072,5.3693389892578125,3420191
2000-08-16,5.3581061363220215,5.212078094482422,5.346872806549072,5.212078094482422,5387065
2000-08-17,5.257009029388428,5.200844764709473,5.257009029388428,5.212078094482422,2153268
2000-08-18,5.6389288902282715,5.403037071228027,5.436736106872559,5.549065113067627,7943166
2000-08-21,5.841121196746826,5.6276960372924805,5.6389288902282715,5.818655967712402,7060716
2000-08-22,5.796189785003662,5.571530818939209,5.75125789642334,5.6164631843566895,3795204
2000-08-23,5.661395072937012,5.47043514251709,5.60522985458374,5.661395072937012,2502131
2000-08-24,5.549065113067627,5.425502777099609,5.549065113067627,5.436736106872559,4366627
2000-08-25,5.47043514251709,5.32440710067749,5.44796895980835,5.403037071228027,3671127
2000-08-28,5.44796895980835,5.279475212097168,5.414269924163818,5.335639953613281,2990650
2000-08-29,5.3693389892578125,5.290708065032959,5.313173770904541,5.346872806549072,2935010
2000-08-30,5.313173770904541,5.212078094482422,5.30194091796875,5.290708065032959,3205977
2000-08-31,5.290708065032959,5.223310947418213,5.290708065032959,5.237351894378662,4534104
2000-09-01,5.3805718421936035,5.2345428466796875,5.2345428466796875,5.3693389892578125,3652210
2000-09-05,5.403037071228027,5.32440710067749,5.3693389892578125,5.3805718421936035,4272039
2000-09-06,5.425502777099609,5.341256141662598,5.346872806549072,5.403037071228027,4149631
2000-09-07,5.75125789642334,5.403037071228027,5.403037071228027,5.75125789642334,7018430
2000-09-08,5.75125789642334,5.515367031097412,5.75125789642334,5.60522985458374,3579878
2000-09-11,5.672627925872803,5.560297966003418,5.582764148712158,5.582764148712158,5999661
2000-09-12,5.593997001647949,5.403037071228027,5.582764148712158,5.504134178161621,4058938
2000-09-13,5.549065113067627,5.47043514251709,5.515367031097412,5.515367031097412,1946287
2000-09-14,5.44796895980835,5.346872806549072,5.425502777099609,5.44796895980835,5175076
2000-09-15,5.6276960372924805,5.481667995452881,5.481667995452881,5.549065113067627,7097995
2000-09-18,5.537831783294678,5.425502777099609,5.526599884033203,5.436736106872559,2231164
2000-09-19,5.425502777099609,5.223310947418213,5.346872806549072,5.2345428466796875,4044472
2000-09-20,5.257009029388428,5.133447170257568,5.133447170257568,5.245776176452637,2445378
2000-09-21,5.3581061363220215,5.1671462059021,5.212078094482422,5.32440710067749,2771985
2000-09-22,5.436736106872559,5.15591287612915,5.313173770904541,5.2345428466796875,2255646
2000-09-25,5.391804218292236,5.189611911773682,5.189611911773682,5.335639953613281,2171073
2000-09-26,5.3805718421936035,5.30194091796875,5.346872806549072,5.335639953613281,2499905
2000-09-27,5.290708065032959,5.178379058837891,5.257009029388428,5.245776176452637,1955746
2000-09-28,5.3581061363220215,5.245776176452637,5.245776176452637,5.335639953613281,3459695
2000-09-29,5.582764148712158,5.32440710067749,5.32440710067749,5.504134178161621,3598795
2000-10-02,5.560297966003418,5.481667995452881,5.515367031097412,5.537831783294678,3594344
2000-10-03,5.593997001647949,5.257009029388428,5.526599884033203,5.313173770904541,3101374
2000-10-04,5.537831783294678,5.30194091796875,5.313173770904541,5.391804218292236,2224487
2000-10-05,5.593997001647949,5.391804218292236,5.414269924163818,5.593997001647949,5284131
2000-10-06,5.695093154907227,5.313173770904541,5.582764148712158,5.3805718421936035,3486402
2000-10-09,5.515367031097412,5.3693389892578125,5.3805718421936035,5.481667995452881,1622462
2000-10-10,5.515367031097412,5.3693389892578125,5.515367031097412,5.414269924163818,1784375
2000-10-11,5.481667995452881,5.335639953613281,5.414269924163818,5.3581061363220215,2273450
2000-10-12,5.3805718421936035,4.796459197998047,5.3805718421936035,4.796459197998047,8149591
2000-10-13,5.133447170257568,4.785225868225098,4.807692050933838,4.9537200927734375,5310838
2000-10-16,5.122213840484619,4.920022010803223,4.9649529457092285,5.0211181640625,2966725
2000-10-17,5.043583869934082,4.796459197998047,5.0211181640625,4.942486763000488,3777956
2000-10-18,5.088514804840088,4.85262393951416,4.897555828094482,5.088514804840088,2270668
2000-10-19,5.110980987548828,4.987419128417969,5.043583869934082,5.032351016998291,2014168
2000-10-20,5.054817199707031,4.9537200927734375,5.032351016998291,4.9761857986450195,1464445
2000-10-23,4.9761857986450195,4.886322975158691,4.942486763000488,4.908789157867432,3596570
2000-10-24,5.009884834289551,4.818924903869629,4.99865198135376,4.863856792449951,2784782
2000-10-25,4.9649529457092285,4.807692050933838,4.8750901222229,4.818924903869629,1979115
2000-10-26,4.830158233642578,4.650431156158447,4.773993968963623,4.773993968963623,5151151
2000-10-27,4.841391086578369,4.740294933319092,4.785225868225098,4.762761116027832,4956411
2000-10-30,5.223310947418213,4.740294933319092,4.762761116027832,5.189611911773682,8676502
2000-10-31,5.492900848388672,5.290708065032959,5.30194091796875,5.391804218292236,6167694
2000-11-01,5.44796895980835,5.346872806549072,5.346872806549072,5.44796895980835,3957673
2000-11-02,5.47043514251709,5.268241882324219,5.425502777099609,5.403037071228027,3957673
2000-11-03,5.436736106872559,5.3805718421936035,5.391804218292236,5.391804218292236,4560254
2000-11-06,5.504134178161621,5.403037071228027,5.414269924163818,5.492900848388672,2576132
2000-11-07,5.549065113067627,5.403037071228027,5.537831783294678,5.481667995452881,3082456
2000-11-08,5.481667995452881,5.3805718421936035,5.47043514251709,5.436736106872559,2111538
2000-11-09,5.481667995452881,5.279475212097168,5.459201812744141,5.459201812744141,2827625
2000-11-10,5.60522985458374,5.346872806549072,5.346872806549072,5.3805718421936035,2993432
2000-11-13,5.481667995452881,5.313173770904541,5.391804218292236,5.425502777099609,3243812
2000-11-14,5.571530818939209,5.425502777099609,5.436736106872559,5.526599884033203,2882152
2000-11-15,5.987150192260742,5.593997001647949,5.593997001647949,5.942217826843262,11303822
2000-11-16,6.234273910522461,5.852354049682617,5.930984973907471,6.07701301574707,6295666
2000-11-17,6.290439128875732,6.088245868682861,6.133178234100342,6.290439128875732,5361470
2000-11-20,6.447699069976807,6.155642986297607,6.245506763458252,6.391534805297852,4889643
2000-11-21,6.436467170715332,6.301671028137207,6.436467170715332,6.3803019523620605,3700616
2000-11-22,6.470164775848389,6.234273910522461,6.290439128875732,6.402768135070801,3323934
2000-11-24,6.447699069976807,6.35783576965332,6.3803019523620605,6.391534805297852,1325345
2000-11-27,6.447699069976807,6.324137210845947,6.425233840942383,6.391534805297852,5510029
2000-11-28,6.6498918533325195,6.402768135070801,6.425233840942383,6.593728065490723,4115691
2000-11-29,6.750988006591797,6.571261882781982,6.571261882781982,6.717289924621582,2913867
2000-11-30,6.69482421875,6.3690690994262695,6.67235803604126,6.470164775848389,10755212
2000-12-01,6.425233840942383,6.144410133361816,6.425233840942383,6.155642986297607,5185648
2000-12-04,6.234273910522461,6.05454683303833,6.144410133361816,6.22304105758667,4716046
2000-12-05,6.20057487487793,6.020847797393799,6.189342021942139,6.144410133361816,5052668
2000-12-06,6.155642986297607,6.065780162811279,6.144410133361816,6.110712051391602,6380239
2000-12-07,6.279205799102783,6.0994791984558105,6.110712051391602,6.234273910522461,2587260
2000-12-08,6.267972946166992,6.155642986297607,6.22304105758667,6.234273910522461,2902182
2000-12-11,6.391534805297852,6.290439128875732,6.335370063781738,6.301671028137207,5118880
2000-12-12,6.470164775848389,6.301671028137207,6.301671028137207,6.414000988006592,2782000
2000-12-13,6.3803019523620605,6.211808204650879,6.3803019523620605,6.211808204650879,4718272
2000-12-14,6.22304105758667,6.020847797393799,6.22304105758667,6.05454683303833,6790862
2000-12-15,6.065780162811279,5.930984973907471,6.05454683303833,6.009614944458008,5185648
2000-12-18,6.3803019523620605,5.998382091522217,6.020847797393799,6.301671028137207,3681699
2000-12-19,6.481398105621338,6.301671028137207,6.301671028137207,6.35783576965332,4164098
2000-12-20,6.402768135070801,6.088245868682861,6.402768135070801,6.0994791984558105,11282123
2000-12-21,6.065780162811279,5.75125789642334,6.065780162811279,5.784956932067871,9095471
2000-12-22,5.796189785003662,5.650162220001221,5.796189785003662,5.740025043487549,4471230
2000-12-26,5.77372407913208,5.695093154907227,5.75125789642334,5.695093154907227,2509364
2000-12-27,5.829888820648193,5.683860778808594,5.683860778808594,5.807423114776611,3016244
2000-12-28,6.065780162811279,5.762491226196289,5.796189785003662,6.009614944458008,3512553
2000-12-29,6.0994791984558105,5.930984973907471,6.009614944458008,5.930984973907471,2866016
2001-01-02,5.942217826843262,5.728792190551758,5.942217826843262,5.740025043487549,4119586
2001-01-03,6.110712051391602,5.75125789642334,5.75125789642334,6.065780162811279,5344778
2001-01-04,6.267972946166992,6.05454683303833,6.05454683303833,6.07701301574707,6414179
2001-01-05,6.088245868682861,5.829888820648193,6.088245868682861,5.886053085327148,6997843
2001-01-08,5.964684009552002,5.75125789642334,5.75125789642334,5.852354049682617,4219181
2001-01-09,5.874820232391357,5.77372407913208,5.784956932067871,5.818655967712402,3343408
2001-01-10,5.953451156616211,5.717558860778809,5.77372407913208,5.874820232391357,5069917
2001-01-11,5.829888820648193,5.728792190551758,5.77372407913208,5.740025043487549,4601984
2001-01-12,5.9085187911987305,5.672627925872803,5.728792190551758,5.874820232391357,5703100
2001-01-16,6.121944904327393,5.784956932067871,5.852354049682617,6.07701301574707,6977812
2001-01-17,6.470164775848389,6.020847797393799,6.032081127166748,6.312903881072998,7554243
2001-01-18,6.470164775848389,6.267972946166992,6.35783576965332,6.312903881072998,12505090
2001-01-19,6.267972946166992,6.05454683303833,6.256740093231201,6.110712051391602,4418372
2001-01-22,6.133178234100342,6.05454683303833,6.07701301574707,6.133178234100342,1924588
2001-01-23,6.267972946166992,6.110712051391602,6.110712051391602,6.245506763458252,3420747
2001-01-24,6.22304105758667,6.043313980102539,6.189342021942139,6.065780162811279,4386658
2001-01-25,6.0994791984558105,5.964684009552002,5.975916862487793,6.032081127166748,3606028
2001-01-26,6.267972946166992,6.032081127166748,6.043313980102539,6.211808204650879,3340069
2001-01-29,6.362329006195068,6.1826019287109375,6.204170227050781,6.306613922119141,4030562
2001-01-30,6.4863409996032715,6.294033050537109,6.294033050537109,6.462975978851318,5643009
2001-01-31,6.524083137512207,6.436017036437988,6.452192783355713,6.47376012802124,5187874
2001-02-01,6.515097141265869,6.2473039627075195,6.47376012802124,6.459382057189941,7425158
2001-02-02,6.425233840942383,6.290439128875732,6.425233840942383,6.335370063781738,4754438
2001-02-05,6.29942512512207,6.20057487487793,6.290439128875732,6.238317966461182,3185946
2001-02-06,6.506111145019531,6.223939895629883,6.254493236541748,6.44680118560791,5972398
2001-02-07,6.495326995849609,6.3803019523620605,6.461178779602051,6.4539899826049805,5147256
2001-02-08,6.450395107269287,6.3173980712890625,6.4162468910217285,6.419841766357422,3450236
2001-02-09,6.4162468910217285,6.281452178955078,6.308411121368408,6.294033050537109,3678917
2001-02-12,6.335370063781738,6.27426290512085,6.295829772949219,6.304817199707031,3726211
2001-02-13,6.556434154510498,6.236519813537598,6.290439128875732,6.47376012802124,6222778
2001-02-14,6.452192783355713,6.236519813537598,6.452192783355713,6.2832489013671875,4661519
2001-02-15,6.488138198852539,6.1844000816345215,6.186196804046631,6.344357013702393,8186870
2001-02-16,6.766715049743652,6.319194793701172,6.344357013702393,6.6498918533325195,8941904
2001-02-20,6.9212799072265625,6.635513782501221,6.6498918533325195,6.887132167816162,5876140
2001-02-21,6.865563869476318,6.604959964752197,6.865563869476318,6.657081127166748,8007709
2001-02-22,6.736161231994629,6.5762038230896,6.6498918533325195,6.669661998748779,3008455
2001-02-23,6.667864799499512,6.572609901428223,6.631918907165527,6.626527786254883,3152562
2001-02-26,6.712797164916992,6.610352039337158,6.626527786254883,6.689432144165039,3319482
2001-02-27,6.910496234893799,6.7235798835754395,6.730769157409668,6.865563869476318,3488628
2001-02-28,6.9572248458862305,6.865563869476318,6.867362022399902,6.919482231140137,4490704
2001-03-01,7.099208831787109,6.82961893081665,6.82961893081665,7.011143207550049,7210388
2001-03-02,7.018332004547119,6.8835368156433105,7.011143207550049,6.915887832641602,3995508
2001-03-05,6.97699499130249,6.773903846740723,6.960820198059082,6.870955944061279,4795612
2001-03-06,6.82961893081665,6.7235798835754395,6.80265998840332,6.757728099822998,5234611
2001-03-07,6.8565778732299805,6.667864799499512,6.667864799499512,6.836808204650879,2959492
2001-03-08,7.208843231201172,6.8206329345703125,6.8206329345703125,7.14414119720459,6920503
2001-03-09,7.2232208251953125,6.985980987548828,7.1261677742004395,7.176492214202881,6093136
2001-03-12,7.162114143371582,6.973400115966797,7.162114143371582,6.975197792053223,3938199
2001-03-13,6.9302659034729,6.5815958976745605,6.9302659034729,6.773903846740723,5513368
2001-03-14,6.6498918533325195,6.538462162017822,6.6498918533325195,6.595973968505859,3432988
2001-03-15,6.595973968505859,6.482746124267578,6.594176769256592,6.515097141265869,3870318
2001-03-16,6.488138198852539,6.356936931610107,6.362329006195068,6.462975978851318,7071288
2001-03-19,6.69482421875,6.461178779602051,6.461178779602051,6.6552839279174805,5140023
2001-03-20,6.707405090332031,6.613946914672852,6.667864799499512,6.642703056335449,5278010
2001-03-21,6.757728099822998,6.631918907165527,6.6498918533325195,6.67685079574585,5020397
2001-03-22,6.664269924163818,6.452192783355713,6.6498918533325195,6.47376012802124,6857630
2001-03-23,6.443205833435059,6.3533430099487305,6.443205833435059,6.362329006195068,4616451
2001-03-26,6.44680118560791,6.3533430099487305,6.434219837188721,6.371315956115723,4792830
2001-03-27,6.37311315536499,6.290439128875732,6.37311315536499,6.308411121368408,5849990
2001-03-28,6.5492448806762695,6.337168216705322,6.362329006195068,6.529475212097168,5131677
2001-03-29,6.8835368156433105,6.470164775848389,6.4845428466796875,6.752336025238037,4923584
2001-03-30,6.878145217895508,6.612150192260742,6.707405090332031,6.863767147064209,4465666
2001-04-02,6.966210842132568,6.80265998840332,6.82961893081665,6.872753143310547,2429242
2001-04-03,6.872753143310547,6.604959964752197,6.872753143310547,6.684040069580078,3333392
2001-04-04,6.800862789154053,6.613946914672852,6.658878803253174,6.793673992156982,3117509
2001-04-05,6.865563869476318,6.766715049743652,6.793673992156982,6.840403079986572,2436476
2001-04-06,6.82961893081665,6.5546369552612305,6.82961893081665,6.671459197998047,3369558
2001-04-09,6.908699035644531,6.766715049743652,6.77570104598999,6.80265998840332,3634961
