Date,High_EQT,Low_EQT,Open_EQT,Close_EQT,Volume_EQT
2000-02-04,4.771707057952881,4.63561487197876,4.754694938659668,4.6781439781188965,265998
2000-02-07,4.712166786193848,4.593087196350098,4.686648845672607,4.610097885131836,190313
2000-02-08,4.6186041831970215,4.542051792144775,4.610097885131836,4.567568778991699,296124
2000-02-09,4.567568778991699,4.456995010375977,4.542051792144775,4.4825119972229,720839
2000-02-10,4.669638156890869,4.4740071296691895,4.516534805297852,4.644121170043945,500399
2000-02-11,4.661131858825684,4.4825119972229,4.6186041831970215,4.4825119972229,401201
2000-02-14,4.610097885131836,4.388948917388916,4.491017818450928,4.567568778991699,844285
2000-02-15,4.720672130584717,4.576075077056885,4.576075077056885,4.695155143737793,267467
2000-02-16,4.729177951812744,4.601592063903809,4.661131858825684,4.70366096496582,641480
2000-02-17,4.865269184112549,4.6781439781188965,4.6781439781188965,4.85676383972168,873677
2000-02-18,4.85676383972168,4.729177951812744,4.85676383972168,4.754694938659668,418101
2000-02-22,4.788718223571777,4.627109050750732,4.7632012367248535,4.695155143737793,614293
2000-02-23,4.6781439781188965,4.627109050750732,4.6781439781188965,4.644121170043945,628254
2000-02-24,4.7632012367248535,4.63561487197876,4.63561487197876,4.712166786193848,422510
2000-02-25,4.720672130584717,4.559063911437988,4.712166786193848,4.584580898284912,345356
2000-02-28,4.746189117431641,4.516534805297852,4.584580898284912,4.70366096496582,443819
2000-02-29,5.154463768005371,4.933314800262451,4.933314800262451,5.137452125549316,1548224
2000-03-01,5.239521026611328,4.873775005340576,5.145957946777344,4.941821098327637,1926646
2000-03-02,5.069406986236572,4.924808979034424,4.924808979034424,5.060901165008545,684099
2000-03-03,5.145957946777344,5.043889045715332,5.043889045715332,5.103429794311523,581227
2000-03-06,5.094923973083496,5.043889045715332,5.086418151855469,5.086418151855469,313025
2000-03-07,5.205498218536377,5.069406986236572,5.069406986236572,5.1884870529174805,415162
2000-03-08,5.273543834686279,5.196991920471191,5.196991920471191,5.273543834686279,568735
2000-03-09,5.3926239013671875,5.265038013458252,5.273543834686279,5.3926239013671875,606210
2000-03-10,5.545726776123047,5.3926239013671875,5.3926239013671875,5.494691848754883,773744
2000-03-13,5.511703968048096,5.452164173126221,5.511703968048096,5.460669994354248,581227
2000-03-14,5.460669994354248,5.3926239013671875,5.443657875061035,5.401130199432373,783297
2000-03-15,5.409635066986084,5.239521026611328,5.375611782073975,5.3160719871521,406344
2000-03-16,5.503198146820068,5.324577808380127,5.3330841064453125,5.469174861907959,1359380
2000-03-17,5.418140888214111,5.34158992767334,5.367106914520264,5.350094795227051,773010
2000-03-20,5.664806842803955,5.375611782073975,5.38411808013916,5.639289855957031,775949
2000-03-21,5.613771915435791,5.545726776123047,5.60526704788208,5.562737941741943,493786
2000-03-22,5.630784034729004,5.4776811599731445,5.630784034729004,5.511703968048096,989776
2000-03-23,5.664806842803955,5.5372209548950195,5.545726776123047,5.588254928588867,858246
2000-03-24,5.76687479019165,5.630784034729004,5.6477952003479,5.6988301277160645,750966
2000-03-27,5.749864101409912,5.630784034729004,5.681818008422852,5.639289855957031,431328
2000-03-28,5.732851982116699,5.630784034729004,5.630784034729004,5.681818008422852,595188
2000-03-29,5.9880242347717285,5.681818008422852,5.690323829650879,5.945495128631592,741413
2000-03-30,6.260207176208496,5.919978141784668,5.945495128631592,6.18365478515625,2227179
2000-03-31,6.18365478515625,6.02204704284668,6.18365478515625,6.098598003387451,1365258
2000-04-03,6.175149917602539,5.9880242347717285,6.098598003387451,6.005034923553467,934666
2000-04-04,6.1071038246154785,5.945495128631592,6.013541221618652,6.005034923553467,1271939
2000-04-05,6.005034923553467,5.936989784240723,6.005034923553467,5.979517936706543,468068
2000-04-06,6.124114990234375,5.971013069152832,5.971013069152832,6.073081016540527,796523
2000-04-07,6.115610122680664,6.030552864074707,6.098598003387451,6.115610122680664,419571
2000-04-10,6.18365478515625,6.073081016540527,6.124114990234375,6.073081016540527,1457108
2000-04-11,6.056069850921631,5.885954856872559,6.056069850921631,5.928483963012695,459250
2000-04-12,6.073081016540527,5.9029669761657715,5.954000949859619,6.030552864074707,795054
2000-04-13,6.149632930755615,6.013541221618652,6.013541221618652,6.073081016540527,543752
2000-04-14,6.124114990234375,5.9880242347717285,6.073081016540527,6.039058208465576,562122
2000-04-17,6.039058208465576,5.664806842803955,6.013541221618652,6.039058208465576,1073543
2000-04-18,6.430321216583252,6.02204704284668,6.02204704284668,6.217678070068359,1712819
2000-04-19,6.387793064117432,6.115610122680664,6.1921610832214355,6.226183891296387,734800
2000-04-20,6.243195056915283,6.09009313583374,6.209173202514648,6.1921610832214355,595188
2000-04-24,6.1921610832214355,6.073081016540527,6.18365478515625,6.166644096374512,799462
2000-04-25,6.243195056915283,6.115610122680664,6.149632930755615,6.226183891296387,1107344
2000-04-26,6.362275123596191,6.260207176208496,6.260207176208496,6.362275123596191,698795
2000-04-27,6.362275123596191,6.294229984283447,6.336758136749268,6.362275123596191,906008
2000-04-28,6.353769779205322,6.209173202514648,6.336758136749268,6.311241149902344,1322640
2000-05-01,6.4813551902771,6.336758136749268,6.336758136749268,6.370780944824219,490112
2000-05-02,6.489861011505127,6.28572416305542,6.396297931671143,6.28572416305542,652502
2000-05-03,6.345263957977295,6.268712997436523,6.268712997436523,6.319746971130371,786971
2000-05-04,6.455838203430176,6.294229984283447,6.345263957977295,6.430321216583252,1058112
2000-05-05,6.549400806427002,6.447332859039307,6.447332859039307,6.540894985198975,545222
2000-05-08,6.625953197479248,6.498366832733154,6.574917793273926,6.50687313079834,830324
2000-05-09,6.532390117645264,6.353769779205322,6.532390117645264,6.353769779205322,1484296
2000-05-10,6.370780944824219,6.311241149902344,6.311241149902344,6.353769779205322,704673
2000-05-11,6.566412925720215,6.362275123596191,6.362275123596191,6.566412925720215,2300659
2000-05-12,6.566412925720215,6.447332859039307,6.566412925720215,6.464344024658203,391648
2000-05-15,6.50687313079834,6.4133100509643555,6.447332859039307,6.50687313079834,835468
2000-05-16,6.685492992401123,6.532390117645264,6.540894985198975,6.634458065032959,512156
2000-05-17,6.7025041580200195,6.60043478012085,6.642963886260986,6.651470184326172,599597
2000-05-18,6.7025041580200195,6.498366832733154,6.66848087310791,6.523883819580078,604006
2000-05-19,6.532390117645264,6.464344024658203,6.532390117645264,6.523883819580078,374013
2000-05-22,6.50687313079834,6.421814918518066,6.489861011505127,6.4813551902771,1369667
2000-05-23,6.60043478012085,6.464344024658203,6.4728498458862305,6.566412925720215,857512
2000-05-24,6.625953197479248,6.4133100509643555,6.532390117645264,6.6174468994140625,847959
2000-05-25,6.7025041580200195,6.566412925720215,6.6174468994140625,6.608941078186035,648094
2000-05-26,6.779056072235107,6.583424091339111,6.625953197479248,6.779056072235107,534200
2000-05-30,6.838595867156982,6.711009979248047,6.787560939788818,6.804573059082031,504073
2000-05-31,6.9236531257629395,6.770549774169922,6.855607032775879,6.770549774169922,561387
2000-06-01,6.991697788238525,6.796067237854004,6.796067237854004,6.906641006469727,398262
2000-06-02,7.195836067199707,6.881124019622803,7.076756000518799,6.9236531257629395,1745150
2000-06-05,6.881124019622803,6.574917793273926,6.881124019622803,6.574917793273926,592249
2000-06-06,6.838595867156982,6.60043478012085,6.60043478012085,6.796067237854004,599597
2000-06-07,6.906641006469727,6.770549774169922,6.796067237854004,6.906641006469727,1017698
2000-06-08,6.93215799331665,6.753538131713867,6.881124019622803,6.830090045928955,687038
2000-06-09,6.88962984085083,6.787560939788818,6.830090045928955,6.787560939788818,1508544
2000-06-12,6.796067237854004,6.634458065032959,6.787560939788818,6.634458065032959,792114
2000-06-13,6.736526966094971,6.523883819580078,6.66848087310791,6.736526966094971,893517
2000-06-14,6.719515800476074,6.608941078186035,6.711009979248047,6.608941078186035,363726
2000-06-15,6.753538131713867,6.591929912567139,6.6174468994140625,6.66848087310791,544487
2000-06-16,6.693997859954834,6.566412925720215,6.642963886260986,6.608941078186035,318903
2000-06-19,6.719515800476074,6.651470184326172,6.685492992401123,6.719515800476074,312290
2000-06-20,6.753538131713867,6.6174468994140625,6.711009979248047,6.728021144866943,801667
2000-06-21,6.770549774169922,6.66848087310791,6.753538131713867,6.66848087310791,334334
2000-06-22,6.7620439529418945,6.634458065032959,6.642963886260986,6.651470184326172,1762785
2000-06-23,6.693997859954834,6.387793064117432,6.634458065032959,6.498366832733154,514360
2000-06-26,6.566412925720215,6.379286766052246,6.532390117645264,6.396297931671143,1096322
2000-06-27,6.404804229736328,6.209173202514648,6.404804229736328,6.209173202514648,1533528
2000-06-28,6.583424091339111,6.234690189361572,6.234690189361572,6.583424091339111,1709880
2000-06-29,6.6174468994140625,6.4728498458862305,6.6174468994140625,6.50687313079834,1074278
2000-06-30,6.625953197479248,6.370780944824219,6.4813551902771,6.568539142608643,4083284
2000-07-03,6.583424091339111,6.4813551902771,6.498366832733154,6.549400806427002,295390
2000-07-05,6.566412925720215,6.387793064117432,6.566412925720215,6.396297931671143,687773
2000-07-06,6.566412925720215,6.396297931671143,6.396297931671143,6.4813551902771,875882
2000-07-07,6.532390117645264,6.447332859039307,6.4813551902771,6.447332859039307,568000
2000-07-10,6.438827037811279,6.379286766052246,6.430321216583252,6.396297931671143,589310
2000-07-11,6.498366832733154,6.396297931671143,6.430321216583252,6.4728498458862305,583431
2000-07-12,6.489861011505127,6.370780944824219,6.489861011505127,6.396297931671143,1213890
2000-07-13,6.583424091339111,6.379286766052246,6.387793064117432,6.532390117645264,914826
2000-07-14,6.591929912567139,6.396297931671143,6.566412925720215,6.421814918518066,518769
2000-07-17,6.574917793273926,6.396297931671143,6.396297931671143,6.532390117645264,700999
2000-07-18,6.60043478012085,6.532390117645264,6.532390117645264,6.540894985198975,279224
2000-07-19,6.625953197479248,6.532390117645264,6.532390117645264,6.583424091339111,1248425
2000-07-20,6.804573059082031,6.634458065032959,6.804573059082031,6.7025041580200195,1293983
2000-07-21,6.804573059082031,6.676987171173096,6.804573059082031,6.693997859954834,1549693
2000-07-24,6.719515800476074,6.659976005554199,6.7025041580200195,6.659976005554199,1615825
2000-07-25,6.940663814544678,6.66848087310791,6.685492992401123,6.898136138916016,1767929
2000-07-26,7.263881206512451,6.872618198394775,6.88962984085083,7.2128472328186035,1598925
2000-07-27,7.408477783203125,7.178823947906494,7.2128472328186035,7.391467094421387,1000798
2000-07-28,7.391467094421387,7.195836067199707,7.391467094421387,7.246870040893555,989041
2000-07-31,7.280892848968506,7.076756000518799,7.263881206512451,7.08526086807251,1130857
2000-08-01,7.314916133880615,7.119284152984619,7.119284152984619,7.314916133880615,660585
2000-08-02,7.519052982330322,7.297904014587402,7.297904014587402,7.451006889343262,900130
2000-08-03,7.757213115692139,7.433996200561523,7.485030174255371,7.578592777252197,1341010
2000-08-04,7.612616062164307,7.425489902496338,7.578592777252197,7.604109764099121,494520
2000-08-07,7.657270908355713,7.553075790405273,7.6381330490112305,7.657270908355713,423980
2000-08-08,7.672155857086182,7.468019008636475,7.621120929718018,7.52755880355835,459985
2000-08-09,7.57008695602417,7.4169840812683105,7.561581134796143,7.485030174255371,712021
2000-08-10,7.706179141998291,7.493535995483398,7.493535995483398,7.657270908355713,574614
2000-08-11,7.731696128845215,7.621120929718018,7.689167022705078,7.706179141998291,281428
2000-08-14,7.876293182373047,7.680661201477051,7.680661201477051,7.808247089385986,718634
2000-08-15,7.893303871154785,7.774223804473877,7.774223804473877,7.884799003601074,655442
2000-08-16,7.910315990447998,7.740200996398926,7.850776195526123,7.910315990447998,380626
2000-08-17,8.131464004516602,7.79123592376709,7.876293182373047,7.893303871154785,742148
2000-08-18,7.935832977294922,7.8422698974609375,7.876293182373047,7.88267183303833,245423
2000-08-21,7.944338798522949,7.757213115692139,7.9273271560668945,7.757213115692139,413692
2000-08-22,7.816752910614014,7.740200996398926,7.774223804473877,7.740200996398926,196926
2000-08-23,7.765718936920166,7.6381330490112305,7.723189830780029,7.731696128845215,545956
2000-08-24,7.859281063079834,7.757213115692139,7.765718936920166,7.816752910614014,852368
2000-08-25,7.8422698974609375,7.7827301025390625,7.808247089385986,7.79123592376709,606945
2000-08-28,7.876293182373047,7.7827301025390625,7.876293182373047,7.825259208679199,263793
2000-08-29,7.816752910614014,7.774223804473877,7.774223804473877,7.808247089385986,211622
2000-08-30,7.816752910614014,7.621120929718018,7.816752910614014,7.629627227783203,330660
2000-08-31,7.689167022705078,7.6381330490112305,7.655144214630127,7.663650035858154,634867
2000-09-01,8.003878593444824,7.672155857086182,7.672155857086182,7.9868669509887695,672342
2000-09-05,7.978361129760742,7.689167022705078,7.799740791320801,7.748706817626953,338743
2000-09-06,7.79123592376709,7.689167022705078,7.757213115692139,7.7827301025390625,467333
2000-09-07,7.961349964141846,7.7827301025390625,7.7827301025390625,7.935832977294922,213092
2000-09-08,8.020890235900879,7.935832977294922,7.969855785369873,8.016636848449707,326251
2000-09-11,8.191003799438477,7.978361129760742,8.020890235900879,8.142095565795898,390914
2000-09-12,8.191003799438477,8.131464004516602,8.156981468200684,8.182498931884766,738474
2000-09-13,8.225027084350586,8.131464004516602,8.156981468200684,8.173993110656738,644420
2000-09-14,8.31859016418457,8.139969825744629,8.139969825744629,8.310084342956543,456311
2000-09-15,8.429163932800293,8.301579475402832,8.344106674194336,8.414278984069824,496725
2000-09-18,8.488703727722168,8.344106674194336,8.446175575256348,8.378129959106445,485703
2000-09-19,8.539738655090332,8.35261344909668,8.386635780334473,8.35261344909668,1082360
2000-09-20,8.35261344909668,8.284566879272461,8.35261344909668,8.293072700500488,745087
2000-09-21,8.378129959106445,8.259050369262695,8.267556190490723,8.369624137878418,1103670
2000-09-22,8.335601806640625,8.173993110656738,8.335601806640625,8.233532905578613,316699
2000-09-25,8.267556190490723,7.79123592376709,8.267556190490723,7.850776195526123,961853
2000-09-26,8.35261344909668,7.876293182373047,7.884799003601074,8.35261344909668,937605
2000-09-27,8.480198860168457,8.301579475402832,8.31859016418457,8.43766975402832,1164658
2000-09-28,8.539738655090332,8.446175575256348,8.47169303894043,8.531232833862305,483498
2000-09-29,8.633301734924316,8.514222145080566,8.565256118774414,8.626921653747559,554774
2000-10-02,8.752382278442383,8.641806602478027,8.692841529846191,8.650313377380371,725982
2000-10-03,8.675829887390137,8.616290092468262,8.616290092468262,8.641806602478027,406344
2000-10-04,8.641806602478027,8.573761940002441,8.607784271240234,8.607784271240234,464394
2000-10-05,8.607784271240234,8.556750297546387,8.607784271240234,8.556750297546387,540078
2000-10-06,8.658819198608398,8.539738655090332,8.565256118774414,8.556750297546387,968466
2000-10-09,8.675829887390137,8.522727012634277,8.556750297546387,8.675829887390137,229258
2000-10-10,8.760887145996094,8.641806602478027,8.675829887390137,8.675829887390137,792114
2000-10-11,8.701347351074219,8.582266807556152,8.641806602478027,8.641806602478027,341682
2000-10-12,8.701347351074219,8.505716323852539,8.658819198608398,8.505716323852539,532730
2000-10-13,8.658819198608398,8.505716323852539,8.539738655090332,8.658819198608398,643685
2000-10-16,8.709853172302246,8.624795913696289,8.66732406616211,8.675829887390137,426184
2000-10-17,8.709853172302246,8.488703727722168,8.709853172302246,8.497209548950195,517299
2000-10-18,8.539738655090332,8.412153244018555,8.463187217712402,8.429163932800293,469537
2000-10-19,8.556750297546387,8.412153244018555,8.43766975402832,8.429163932800293,518034
2000-10-20,8.684335708618164,8.369624137878418,8.446175575256348,8.378129959106445,746557
2000-10-23,8.650313377380371,8.301579475402832,8.344106674194336,8.624795913696289,503338
2000-10-24,8.607784271240234,8.182498931884766,8.607784271240234,8.191003799438477,922909
2000-10-25,8.191003799438477,7.978361129760742,8.191003799438477,7.978361129760742,994184
2000-10-26,7.969855785369873,7.774223804473877,7.961349964141846,7.825259208679199,889843
2000-10-27,7.961349964141846,7.723189830780029,7.859281063079834,7.9273271560668945,917030
2000-10-30,7.944338798522949,7.7827301025390625,7.944338798522949,7.79123592376709,632663
2000-10-31,7.893303871154785,7.689167022705078,7.825259208679199,7.893303871154785,2006004
2000-11-01,8.071924209594727,7.893303871154785,7.910315990447998,8.012384414672852,883964
2000-11-02,8.029396057128906,7.910315990447998,8.029396057128906,7.961349964141846,509216
2000-11-03,7.961349964141846,7.876293182373047,7.961349964141846,7.893303871154785,342417
2000-11-06,8.020890235900879,7.876293182373047,7.918820858001709,7.918820858001709,385770
2000-11-07,7.935832977294922,7.825259208679199,7.901810169219971,7.876293182373047,180761
2000-11-08,8.029396057128906,7.893303871154785,7.893303871154785,7.995372772216797,553304
2000-11-09,8.029396057128906,7.901810169219971,8.012384414672852,7.944338798522949,371074
2000-11-10,8.012384414672852,7.952844142913818,7.961349964141846,8.003878593444824,315229
2000-11-13,8.020890235900879,7.740200996398926,7.995372772216797,7.774223804473877,556978
2000-11-14,7.850776195526123,7.774223804473877,7.774223804473877,7.799740791320801,490112
2000-11-15,7.901810169219971,7.808247089385986,7.83376407623291,7.859281063079834,421040
2000-11-16,7.952844142913818,7.867786884307861,7.884799003601074,7.867786884307861,302738
2000-11-17,7.9273271560668945,7.859281063079834,7.901810169219971,7.884799003601074,129325
2000-11-20,7.9273271560668945,7.850776195526123,7.884799003601074,7.910315990447998,390179
2000-11-21,8.029396057128906,7.893303871154785,7.944338798522949,7.978361129760742,725248
2000-11-22,7.978361129760742,7.859281063079834,7.978361129760742,7.893303871154785,266732
2000-11-24,7.944338798522949,7.825259208679199,7.910315990447998,7.9273271560668945,246893
2000-11-27,8.029396057128906,7.944338798522949,7.944338798522949,8.020890235900879,788440
2000-11-28,8.165487289428711,7.978361129760742,8.029396057128906,8.037900924682617,1690040
2000-11-29,8.080430030822754,7.952844142913818,8.003878593444824,7.995372772216797,743618
2000-11-30,7.978361129760742,7.587099075317383,7.969855785369873,7.587099075317383,642215
2000-12-01,7.859281063079834,7.587099075317383,7.587099075317383,7.765718936920166,604740
2000-12-04,8.054912567138672,7.799740791320801,7.799740791320801,7.893303871154785,586370
2000-12-05,7.995372772216797,7.850776195526123,7.867786884307861,7.901810169219971,421040
2000-12-06,8.063419342041016,7.893303871154785,7.935832977294922,7.910315990447998,507012
2000-12-07,8.088935852050781,7.910315990447998,7.910315990447998,8.063419342041016,523178
2000-12-08,8.12295913696289,8.029396057128906,8.063419342041016,8.071924209594727,656176
2000-12-11,8.233532905578613,8.10594654083252,8.10594654083252,8.199509620666504,988306
2000-12-12,8.43766975402832,8.165487289428711,8.165487289428711,8.267556190490723,1140410
2000-12-13,8.335601806640625,8.250543594360352,8.293072700500488,8.250543594360352,556978
2000-12-14,8.284566879272461,8.020890235900879,8.267556190490723,8.029396057128906,218970
2000-12-15,8.182498931884766,8.029396057128906,8.063419342041016,8.088935852050781,717165
2000-12-18,8.24203872680664,8.054912567138672,8.054912567138672,8.139969825744629,969201
2000-12-19,8.301579475402832,8.148475646972656,8.148475646972656,8.225027084350586,473211
2000-12-20,8.386635780334473,8.097440719604492,8.259050369262695,8.097440719604492,1595986
2000-12-21,8.250543594360352,8.131464004516602,8.131464004516602,8.156981468200684,699530
2000-12-22,8.335601806640625,8.080430030822754,8.156981468200684,8.24203872680664,1472539
2000-12-26,8.522727012634277,8.27606201171875,8.27606201171875,8.497209548950195,1345419
2000-12-27,8.505716323852539,8.378129959106445,8.488703727722168,8.488703727722168,1534997
2000-12-28,9.050082206726074,8.454682350158691,8.47169303894043,8.973529815673828,3590233
2000-12-29,9.084104537963867,8.896979331970215,9.007553100585938,9.084104537963867,1939137
2001-01-02,9.07559871673584,8.675829887390137,9.07559871673584,8.777898788452148,1419634
2001-01-03,8.820426940917969,7.757213115692139,8.78640365600586,8.31859016418457,4622627
2001-01-04,8.335601806640625,7.536064147949219,8.233532905578613,7.731696128845215,1761316
2001-01-05,8.063419342041016,7.731696128845215,7.731696128845215,7.884799003601074,1257978
2001-01-08,8.10594654083252,7.867786884307861,7.918820858001709,8.071924209594727,1825243
2001-01-09,8.080430030822754,7.876293182373047,8.071924209594727,8.080430030822754,731126
2001-01-10,8.080430030822754,7.893303871154785,8.080430030822754,7.969855785369873,601801
2001-01-11,8.029396057128906,7.799740791320801,7.995372772216797,7.893303871154785,421040
2001-01-12,7.961349964141846,7.816752910614014,7.893303871154785,7.884799003601074,484968
2001-01-16,8.029396057128906,7.850776195526123,7.884799003601074,7.935832977294922,545956
2001-01-17,8.046406745910645,7.9273271560668945,7.935832977294922,7.935832977294922,1603334
2001-01-18,7.952844142913818,7.7827301025390625,7.935832977294922,7.867786884307861,840611
2001-01-19,7.910315990447998,7.663650035858154,7.867786884307861,7.731696128845215,1450495
2001-01-22,7.825259208679199,7.680661201477051,7.6976728439331055,7.816752910614014,1151432
2001-01-23,7.893303871154785,7.799740791320801,7.799740791320801,7.876293182373047,1003002
2001-01-24,8.088935852050781,7.859281063079834,7.859281063079834,8.054912567138672,1060316
2001-01-25,8.063419342041016,7.978361129760742,8.037900924682617,8.029396057128906,910417
2001-01-26,8.046406745910645,7.910315990447998,7.995372772216797,8.012384414672852,594453
2001-01-29,8.029396057128906,7.934132099151611,8.013065338134766,7.959989070892334,631928
2001-01-30,8.029396057128906,7.974958896636963,7.994011878967285,8.010342597961426,594453
2001-01-31,7.995372772216797,7.893303871154785,7.995372772216797,7.985846042633057,604740
2001-02-01,8.029396057128906,7.8674468994140625,7.961349964141846,8.011704444885254,379157
2001-02-02,8.1641263961792,7.893303871154785,8.011704444885254,8.060696601867676,1160249
2001-02-05,8.165487289428711,8.075667381286621,8.097440719604492,8.165487289428711,764192
2001-02-06,8.165487289428711,8.083831787109375,8.165487289428711,8.158682823181152,933196
2001-02-07,8.560152053833008,8.206315040588379,8.233532905578613,8.441753387451172,2564452
2001-02-08,8.524768829345703,8.36281967163086,8.43766975402832,8.458084106445312,963323
2001-02-09,8.620033264160156,8.43766975402832,8.464887619018555,8.485301971435547,817098
2001-02-12,8.498910903930664,8.43766975402832,8.483941078186035,8.492107391357422,471007
2001-02-13,8.519325256347656,8.341045379638672,8.492107391357422,8.385954856872559,1392446
2001-02-14,8.411812782287598,8.279804229736328,8.366903305053711,8.321991920471191,969201
2001-02-15,8.335601806640625,8.083831787109375,8.335601806640625,8.115133285522461,2084628
2001-02-16,8.199509620666504,8.104246139526367,8.104246139526367,8.165487289428711,926583
2001-02-20,8.179096221923828,8.111050605773926,8.179096221923828,8.138269424438477,537139
2001-02-21,8.198148727416992,7.9477410316467285,8.158682823181152,8.049809455871582,536404
2001-02-22,8.145072937011719,7.879694938659668,8.029396057128906,7.964072227478027,902334
2001-02-23,7.934132099151611,7.825259208679199,7.934132099151611,7.906912803649902,587105
2001-02-26,8.019868850708008,7.906912803649902,7.920523166656494,7.920523166656494,867064
2001-02-27,7.934132099151611,7.79123592376709,7.934132099151611,7.813010215759277,490112
2001-02-28,7.838868141174316,7.762657165527344,7.813010215759277,7.811648845672607,1168332
2001-03-01,8.029396057128906,7.8320631980896,7.8320631980896,7.893303871154785,1031659
2001-03-02,8.09063720703125,7.893303871154785,7.893303871154785,8.085192680358887,638541
2001-03-05,8.2648344039917,8.097440719604492,8.097440719604492,8.24714183807373,817098
2001-03-06,8.338322639465332,8.21175765991211,8.233532905578613,8.324713706970215,887638
2001-03-07,8.675829887390137,8.460805892944336,8.505716323852539,8.614588737487793,2329316
2001-03-08,8.893575668334961,8.648612022399902,8.648612022399902,8.885411262512207,2430718
2001-03-09,8.982035636901855,8.881327629089355,8.948013305664062,8.941207885742188,2100058
2001-03-12,9.036473274230957,8.900381088256836,8.9425687789917,8.907185554504395,1180089
2001-03-13,8.941207885742188,8.709853172302246,8.941207885742188,8.77109432220459,1019168
2001-03-14,8.689438819885254,8.560152053833008,8.682635307312012,8.576482772827148,737004
2001-03-15,8.77109432220459,8.59689712524414,8.62819766998291,8.689438819885254,1148492
2001-03-16,8.730266571044922,8.614588737487793,8.689438819885254,8.639084815979004,731861
2001-03-19,8.722101211547852,8.43766975402832,8.635003089904785,8.689438819885254,1022842
2001-03-20,8.935765266418457,8.675829887390137,8.723462104797363,8.928959846496582,1066930
2001-03-21,9.009254455566406,8.859554290771484,8.962983131408691,8.907185554504395,1206542
2001-03-22,8.907185554504395,8.573761940002441,8.907185554504395,8.689438819885254,1550428
2001-03-23,8.873163223266602,8.696244239807129,8.709853172302246,8.854109764099121,961118
2001-03-26,8.965704917907715,8.805116653442383,8.820087432861328,8.964344024658203,755374
2001-03-27,9.220195770263672,8.964344024658203,8.964344024658203,9.145345687866211,1323375
2001-03-28,9.594447135925293,9.293684959411621,9.49918270111084,9.368535995483398,10303366
2001-03-29,9.254219055175781,8.860915184020996,8.982035636901855,9.145345687866211,4665245
2001-03-30,9.390310287475586,9.11812686920166,9.240610122680664,9.390310287475586,18207609
2001-04-02,9.5604248046875,9.354927062988281,9.424332618713379,9.425694465637207,3664448
2001-04-03,9.635274887084961,9.34267807006836,9.376701354980469,9.606696128845215,3161844
2001-04-04,9.846217155456543,9.606696128845215,9.606696128845215,9.75911808013916,3179480
2001-04-05,10.070768356323242,9.744148254394531,9.764561653137207,10.01633071899414,2607805
2001-04-06,10.002721786499023,9.771366119384766,10.002721786499023,9.85982608795166,2066258
2001-04-09,10.063962936401367,9.85982608795166,9.85982608795166,9.948285102844238,997124
2001-04-10,10.292596817016602,10.01633071899414,10.070768356323242,10.292596817016602,1275613
2001-04-11,10.292596817016602,10.104789733886719,10.292596817016602,10.13200855255127,1793647
2001-04-12,10.20685863494873,10.063962936401367,10.13200855255127,10.194610595703125,1013289
2001-04-16,10.465433120727539,10.220467567443848,10.247686386108398,10.408273696899414,1620234
2001-04-17,10.547087669372559,10.321175575256348,10.39738655090332,10.547087669372559,1563654
2001-04-18,10.547087669372559,10.20685863494873,10.547087669372559,10.451824188232422,2720964
2001-04-19,10.451824188232422,10.213664054870605,10.451824188232422,10.34975528717041,2222035
