Date,High_FGR,Low_FGR,Open_FGR,Close_FGR,Volume_FGR
2001-04-02,3.8270299434661865,3.8270299434661865,3.8270299434661865,3.8270299434661865,0
2001-04-03,3.8846399784088135,3.8846399784088135,3.8846399784088135,3.8846399784088135,0
2001-04-04,3.78587007522583,3.78587007522583,3.78587007522583,3.78587007522583,0
2001-04-05,3.7694098949432373,3.7694098949432373,3.7694098949432373,3.7694098949432373,0
2001-04-06,3.629499912261963,3.629499912261963,3.629499912261963,3.629499912261963,0
2001-04-09,3.613039970397949,3.613039970397949,3.613039970397949,3.613039970397949,0
2001-04-10,3.5471999645233154,3.5471999645233154,3.5471999645233154,3.5471999645233154,0
2001-04-11,3.415519952774048,3.415519952774048,3.415519952774048,3.415519952774048,0
2001-04-12,3.5883500576019287,3.5883500576019287,3.5883500576019287,3.5883500576019287,0
2001-04-17,3.4978199005126953,3.4978199005126953,3.4978199005126953,3.4978199005126953,0
2001-04-18,3.580120086669922,3.580120086669922,3.580120086669922,3.580120086669922,0
2001-04-19,3.613039970397949,3.613039970397949,3.613039970397949,3.613039970397949,0
2001-04-20,3.670650005340576,3.670650005340576,3.670650005340576,3.670650005340576,0
2001-04-23,3.68710994720459,3.68710994720459,3.68710994720459,3.68710994720459,0
2001-04-24,3.744719982147217,3.744719982147217,3.744719982147217,3.744719982147217,0
2001-04-25,3.794100046157837,3.794100046157837,3.794100046157837,3.794100046157837,0
2001-04-26,3.7200300693511963,3.7200300693511963,3.7200300693511963,3.7200300693511963,0
2001-04-27,3.7035698890686035,3.7035698890686035,3.7035698890686035,3.7035698890686035,0
2001-04-30,4.082159996032715,3.621269941329956,3.621269941329956,3.621269941329956,0
2001-05-02,3.6048099994659424,3.6048099994659424,3.6048099994659424,3.6048099994659424,0
2001-05-03,3.563659906387329,3.563659906387329,3.563659906387329,3.563659906387329,0
2001-05-04,3.5965800285339355,3.5965800285339355,3.5965800285339355,3.5965800285339355,0
2001-05-08,3.6459600925445557,3.6459600925445557,3.6459600925445557,3.6459600925445557,0
2001-05-09,3.6624200344085693,3.6624200344085693,3.6624200344085693,3.6624200344085693,0
2001-05-10,3.5965800285339355,3.5965800285339355,3.5965800285339355,3.5965800285339355,0
2001-05-14,3.6624200344085693,3.6459600925445557,3.6624200344085693,3.6459600925445557,0
2001-05-15,3.571890115737915,3.571890115737915,3.571890115737915,3.571890115737915,0
2001-05-16,3.629499912261963,3.629499912261963,3.629499912261963,3.629499912261963,0
2001-05-17,3.6953399181365967,3.6953399181365967,3.6953399181365967,3.6953399181365967,0
2001-05-18,3.678879976272583,3.678879976272583,3.678879976272583,3.678879976272583,0
2001-05-21,3.8105599880218506,3.8105599880218506,3.8105599880218506,3.8105599880218506,0
2001-05-22,3.958709955215454,3.958709955215454,3.958709955215454,3.958709955215454,0
2001-05-23,4.1562299728393555,4.1562299728393555,4.1562299728393555,4.1562299728393555,0
2001-05-24,4.197380065917969,4.197380065917969,4.197380065917969,4.197380065917969,0
2001-05-25,4.279679775238037,4.279679775238037,4.279679775238037,4.279679775238037,0
2001-05-29,4.32082986831665,4.32082986831665,4.32082986831665,4.32082986831665,0
2001-05-30,4.361989974975586,4.361989974975586,4.361989974975586,4.361989974975586,0
2001-05-31,4.238530158996582,4.238530158996582,4.238530158996582,4.238530158996582,0
2001-06-01,4.197380065917969,4.197380065917969,4.197380065917969,4.197380065917969,0
2001-06-04,4.197380065917969,4.197380065917969,4.197380065917969,4.197380065917969,0
2001-06-05,4.4442901611328125,4.4442901611328125,4.4442901611328125,4.4442901611328125,0
2001-06-06,4.4442901611328125,4.4442901611328125,4.4442901611328125,4.4442901611328125,0
2001-06-07,4.567739963531494,4.567739963531494,4.567739963531494,4.567739963531494,0
2001-06-08,4.526589870452881,4.526589870452881,4.526589870452881,4.526589870452881,0
2001-06-11,4.4442901611328125,4.4442901611328125,4.4442901611328125,4.4442901611328125,0
2001-06-12,4.4442901611328125,4.4442901611328125,4.4442901611328125,4.4442901611328125,0
2001-06-13,4.361989974975586,4.361989974975586,4.361989974975586,4.361989974975586,0
2001-06-14,4.32082986831665,4.32082986831665,4.32082986831665,4.32082986831665,0
2001-06-15,4.279679775238037,4.279679775238037,4.279679775238037,4.279679775238037,0
2001-06-18,4.4442901611328125,4.4442901611328125,4.4442901611328125,4.4442901611328125,0
2001-06-19,4.361989974975586,4.361989974975586,4.361989974975586,4.361989974975586,0
2001-06-20,4.361989974975586,4.361989974975586,4.361989974975586,4.361989974975586,0
2001-06-21,4.485439777374268,4.485439777374268,4.485439777374268,4.485439777374268,0
2001-06-22,4.608890056610107,4.608890056610107,4.608890056610107,4.608890056610107,0
2001-06-25,4.567739963531494,4.567739963531494,4.567739963531494,4.567739963531494,0
2001-06-26,4.361989974975586,4.361989974975586,4.361989974975586,4.361989974975586,0
2001-06-27,4.526589870452881,4.526589870452881,4.526589870452881,4.526589870452881,0
2001-06-28,4.608890056610107,4.608890056610107,4.608890056610107,4.608890056610107,0
2001-06-29,4.691189765930176,4.691189765930176,4.691189765930176,4.691189765930176,0
2001-07-02,4.814640045166016,4.814640045166016,4.814640045166016,4.814640045166016,0
2001-07-03,4.650040149688721,4.650040149688721,4.650040149688721,4.650040149688721,0
2001-07-05,4.691189765930176,4.691189765930176,4.691189765930176,4.691189765930176,0
2001-07-06,4.732339859008789,4.732339859008789,4.732339859008789,4.732339859008789,0
2001-07-09,4.650040149688721,4.650040149688721,4.650040149688721,4.650040149688721,0
2001-07-10,4.608890056610107,4.608890056610107,4.608890056610107,4.608890056610107,0
2001-07-11,4.608890056610107,4.608890056610107,4.608890056610107,4.608890056610107,0
2001-07-12,4.526589870452881,4.526589870452881,4.526589870452881,4.526589870452881,0
2001-07-17,4.403140068054199,4.403140068054199,4.403140068054199,4.403140068054199,0
2001-07-18,4.32082986831665,4.32082986831665,4.32082986831665,4.32082986831665,0
2001-07-19,4.197380065917969,4.197380065917969,4.197380065917969,4.197380065917969,0
2001-07-20,4.361989974975586,4.361989974975586,4.361989974975586,4.361989974975586,0
2001-07-23,4.279679775238037,4.279679775238037,4.279679775238037,4.279679775238037,0
2001-07-24,4.115079879760742,4.115079879760742,4.115079879760742,4.115079879760742,0
2001-07-25,4.238530158996582,4.238530158996582,4.238530158996582,4.238530158996582,0
2001-07-26,4.115079879760742,4.115079879760742,4.115079879760742,4.115079879760742,0
2001-07-27,4.1562299728393555,4.1562299728393555,4.1562299728393555,4.1562299728393555,0
2001-07-30,4.115079879760742,4.115079879760742,4.115079879760742,4.115079879760742,0
2001-07-31,4.238530158996582,4.238530158996582,4.238530158996582,4.238530158996582,0
2001-08-01,4.238530158996582,4.238530158996582,4.238530158996582,4.238530158996582,0
2001-08-02,4.279679775238037,4.279679775238037,4.279679775238037,4.279679775238037,0
2001-08-03,4.361989974975586,4.361989974975586,4.361989974975586,4.361989974975586,0
2001-08-06,4.403140068054199,4.403140068054199,4.403140068054199,4.403140068054199,0
2001-08-07,4.361989974975586,4.361989974975586,4.361989974975586,4.361989974975586,0
2001-08-08,4.361989974975586,4.361989974975586,4.361989974975586,4.361989974975586,0
2001-08-09,4.32082986831665,4.32082986831665,4.32082986831665,4.32082986831665,0
2001-08-10,4.32082986831665,4.32082986831665,4.32082986831665,4.32082986831665,0
2001-08-13,4.32082986831665,4.32082986831665,4.32082986831665,4.32082986831665,0
2001-08-14,4.361989974975586,4.361989974975586,4.361989974975586,4.361989974975586,0
2001-08-15,4.361989974975586,4.361989974975586,4.361989974975586,4.361989974975586,0
2001-08-16,4.32082986831665,4.32082986831665,4.32082986831665,4.32082986831665,0
2001-08-17,4.403140068054199,4.403140068054199,4.403140068054199,4.403140068054199,0
2001-08-20,4.361989974975586,4.361989974975586,4.361989974975586,4.361989974975586,0
2001-08-21,4.361989974975586,4.361989974975586,4.361989974975586,4.361989974975586,0
2001-08-22,4.4442901611328125,4.4442901611328125,4.4442901611328125,4.4442901611328125,0
2001-08-23,4.403140068054199,4.403140068054199,4.403140068054199,4.403140068054199,0
2001-08-24,4.4442901611328125,4.4442901611328125,4.4442901611328125,4.4442901611328125,0
2001-08-27,4.526589870452881,4.526589870452881,4.526589870452881,4.526589870452881,0
2001-08-28,4.608890056610107,4.608890056610107,4.608890056610107,4.608890056610107,0
2001-08-29,4.567739963531494,4.567739963531494,4.567739963531494,4.567739963531494,0
2001-08-30,4.485439777374268,4.485439777374268,4.485439777374268,4.485439777374268,0
2001-08-31,4.526589870452881,4.361989974975586,4.361989974975586,4.526589870452881,0
2001-09-04,4.855800151824951,4.855800151824951,4.855800151824951,4.855800151824951,0
2001-09-05,4.9380998611450195,4.9380998611450195,4.9380998611450195,4.9380998611450195,0
2001-09-06,4.9380998611450195,4.9380998611450195,4.9380998611450195,4.9380998611450195,0
2001-09-07,4.9380998611450195,4.9380998611450195,4.9380998611450195,4.9380998611450195,0
2001-09-18,4.4442901611328125,4.4442901611328125,4.4442901611328125,4.4442901611328125,0
2001-09-19,4.608890056610107,4.608890056610107,4.608890056610107,4.608890056610107,0
2001-09-20,4.361989974975586,4.361989974975586,4.361989974975586,4.361989974975586,0
2001-09-21,4.4442901611328125,4.4442901611328125,4.4442901611328125,4.4442901611328125,0
2001-09-24,4.361989974975586,4.361989974975586,4.361989974975586,4.361989974975586,0
2001-09-25,4.526589870452881,4.526589870452881,4.526589870452881,4.526589870452881,0
2001-09-26,4.526589870452881,4.526589870452881,4.526589870452881,4.526589870452881,0
2001-09-27,4.526589870452881,4.526589870452881,4.526589870452881,4.526589870452881,0
2001-10-01,4.4442901611328125,4.4442901611328125,4.4442901611328125,4.4442901611328125,0
2001-10-02,4.485439777374268,4.485439777374268,4.485439777374268,4.485439777374268,0
2001-10-03,3.522510051727295,3.522510051727295,3.522510051727295,3.522510051727295,0
2001-10-04,3.958709955215454,3.958709955215454,3.958709955215454,3.958709955215454,0
2001-10-05,4.057469844818115,4.057469844818115,4.057469844818115,4.057469844818115,0
2001-10-08,4.115079879760742,4.115079879760742,4.115079879760742,4.115079879760742,0
2001-10-09,3.8105599880218506,3.8105599880218506,3.8105599880218506,3.8105599880218506,0
2001-10-10,4.041009902954102,4.041009902954102,4.041009902954102,4.041009902954102,0
2001-10-11,4.01632022857666,4.01632022857666,4.01632022857666,4.01632022857666,0
2001-10-12,3.859950065612793,3.859950065612793,3.859950065612793,3.859950065612793,0
2001-10-15,3.958709955215454,3.958709955215454,3.958709955215454,3.958709955215454,0
2001-10-17,3.9834001064300537,3.9834001064300537,3.9834001064300537,3.9834001064300537,0
2001-10-18,3.958709955215454,3.958709955215454,3.958709955215454,3.958709955215454,0
2001-10-19,4.032780170440674,4.032780170440674,4.032780170440674,4.032780170440674,0
2001-10-22,3.7118000984191895,3.7118000984191895,3.7118000984191895,3.7118000984191895,0
2001-10-23,3.6459600925445557,3.6459600925445557,3.6459600925445557,3.6459600925445557,0
2001-10-24,3.5883500576019287,3.5883500576019287,3.5883500576019287,3.5883500576019287,0
2001-10-25,3.613039970397949,3.613039970397949,3.613039970397949,3.613039970397949,0
2001-10-29,3.670650005340576,3.670650005340576,3.670650005340576,3.670650005340576,0
2001-10-30,3.6048099994659424,3.6048099994659424,3.6048099994659424,3.6048099994659424,0
2001-10-31,3.6459600925445557,3.6459600925445557,3.6459600925445557,3.6459600925445557,0
2001-11-01,3.670650005340576,3.670650005340576,3.670650005340576,3.670650005340576,0
2001-11-02,3.456670045852661,3.456670045852661,3.456670045852661,3.456670045852661,0
2001-11-05,3.3743700981140137,3.3743700981140137,3.3743700981140137,3.3743700981140137,0
2001-11-06,3.580120086669922,3.580120086669922,3.580120086669922,3.580120086669922,0
2001-11-07,3.3826000690460205,3.3826000690460205,3.3826000690460205,3.3826000690460205,0
2001-11-08,3.5307400226593018,3.5307400226593018,3.5307400226593018,3.5307400226593018,0
2001-11-09,3.78587007522583,3.78587007522583,3.78587007522583,3.78587007522583,0
2001-11-12,3.9257900714874268,3.9257900714874268,3.9257900714874268,3.9257900714874268,0
2001-11-13,3.73649001121521,3.73649001121521,3.73649001121521,3.73649001121521,0
2001-11-14,3.678879976272583,3.678879976272583,3.678879976272583,3.678879976272583,0
2001-11-15,3.8681800365448,3.8681800365448,3.8681800365448,3.8681800365448,0
2001-11-16,3.728260040283203,3.728260040283203,3.728260040283203,3.728260040283203,0
2001-11-19,3.7611799240112305,3.7611799240112305,3.7611799240112305,3.7611799240112305,0
2001-11-20,3.6624200344085693,3.6624200344085693,3.6624200344085693,3.6624200344085693,0
2001-11-21,3.5389699935913086,3.5389699935913086,3.5389699935913086,3.5389699935913086,0
2001-11-23,3.629499912261963,3.629499912261963,3.629499912261963,3.629499912261963,0
2001-11-26,3.5883500576019287,3.5883500576019287,3.5883500576019287,3.5883500576019287,0
2001-11-27,3.6459600925445557,3.6459600925445557,3.6459600925445557,3.6459600925445557,0
2001-11-28,3.571890115737915,3.571890115737915,3.571890115737915,3.571890115737915,0
2001-11-29,3.5389699935913086,3.5389699935913086,3.5389699935913086,3.5389699935913086,0
2001-11-30,3.6048099994659424,3.6048099994659424,3.6048099994659424,3.6048099994659424,0
2001-12-03,3.300290107727051,3.300290107727051,3.300290107727051,3.300290107727051,0
2001-12-04,3.6459600925445557,3.6459600925445557,3.6459600925445557,3.6459600925445557,0
2001-12-05,3.3743700981140137,3.3743700981140137,3.3743700981140137,3.3743700981140137,0
2001-12-06,3.3826000690460205,3.3826000690460205,3.3826000690460205,3.3826000690460205,0
2001-12-07,3.473129987716675,3.473129987716675,3.473129987716675,3.473129987716675,0
2001-12-10,3.357909917831421,3.357909917831421,3.357909917831421,3.357909917831421,0
2001-12-11,3.3414499759674072,3.3414499759674072,3.3414499759674072,3.3414499759674072,0
2001-12-12,3.3414499759674072,3.3414499759674072,3.3414499759674072,3.3414499759674072,0
2001-12-13,3.357909917831421,3.357909917831421,3.357909917831421,3.357909917831421,0
2001-12-14,3.399060010910034,3.399060010910034,3.399060010910034,3.399060010910034,0
2001-12-17,3.407289981842041,3.407289981842041,3.407289981842041,3.407289981842041,0
2001-12-18,3.5060501098632812,3.5060501098632812,3.5060501098632812,3.5060501098632812,0
2001-12-19,3.3167600631713867,3.3167600631713867,3.3167600631713867,3.3167600631713867,0
2001-12-20,3.399060010910034,3.399060010910034,3.399060010910034,3.399060010910034,0
2001-12-21,3.3414499759674072,3.3414499759674072,3.3414499759674072,3.3414499759674072,0
2001-12-27,3.7529499530792236,3.7529499530792236,3.7529499530792236,3.7529499530792236,0
2001-12-28,3.613039970397949,3.5554299354553223,3.5554299354553223,3.613039970397949,0
2002-01-02,3.514280080795288,3.514280080795288,3.514280080795288,3.514280080795288,0
2002-01-03,3.464900016784668,3.464900016784668,3.464900016784668,3.464900016784668,0
2002-01-04,3.571890115737915,3.571890115737915,3.571890115737915,3.571890115737915,0
2002-01-07,3.4813599586486816,3.4813599586486816,3.4813599586486816,3.4813599586486816,0
2002-01-08,3.5965800285339355,3.5965800285339355,3.5965800285339355,3.5965800285339355,0
2002-01-09,3.621269941329956,3.621269941329956,3.621269941329956,3.621269941329956,0
2002-01-10,3.4895899295806885,3.4895899295806885,3.4895899295806885,3.4895899295806885,0
2002-01-11,3.5471999645233154,3.5471999645233154,3.5471999645233154,3.5471999645233154,0
2002-01-14,3.5471999645233154,3.5471999645233154,3.5471999645233154,3.5471999645233154,0
2002-01-15,3.5554299354553223,3.5554299354553223,3.5554299354553223,3.5554299354553223,0
2002-01-16,3.522510051727295,3.522510051727295,3.522510051727295,3.522510051727295,0
2002-01-17,3.571890115737915,3.571890115737915,3.571890115737915,3.571890115737915,0
2002-01-18,3.5554299354553223,3.5554299354553223,3.5554299354553223,3.5554299354553223,0
2002-01-22,3.563659906387329,3.563659906387329,3.563659906387329,3.563659906387329,0
2002-01-23,3.5554299354553223,3.5554299354553223,3.5554299354553223,3.5554299354553223,0
2002-01-24,3.613039970397949,3.613039970397949,3.613039970397949,3.613039970397949,0
2002-01-25,3.5965800285339355,3.5965800285339355,3.5965800285339355,3.5965800285339355,0
2002-01-28,3.613039970397949,3.613039970397949,3.613039970397949,3.613039970397949,0
2002-01-29,3.5883500576019287,3.5883500576019287,3.5883500576019287,3.5883500576019287,0
2002-01-30,3.670650005340576,3.670650005340576,3.670650005340576,3.670650005340576,0
2002-01-31,3.6048099994659424,3.6048099994659424,3.6048099994659424,3.6048099994659424,0
2002-02-01,3.68710994720459,3.68710994720459,3.68710994720459,3.68710994720459,0
2002-02-04,3.621269941329956,3.621269941329956,3.621269941329956,3.621269941329956,0
2002-02-05,3.6624200344085693,3.6624200344085693,3.6624200344085693,3.6624200344085693,0
2002-02-06,3.7200300693511963,3.7200300693511963,3.7200300693511963,3.7200300693511963,0
2002-02-07,3.670650005340576,3.670650005340576,3.670650005340576,3.670650005340576,0
2002-02-08,3.563659906387329,3.563659906387329,3.563659906387329,3.563659906387329,0
2002-02-11,3.5554299354553223,3.5554299354553223,3.5554299354553223,3.5554299354553223,0
2002-02-12,3.5060501098632812,3.5060501098632812,3.5060501098632812,3.5060501098632812,0
2002-02-13,3.621269941329956,3.621269941329956,3.621269941329956,3.621269941329956,0
2002-02-14,3.6624200344085693,3.6624200344085693,3.6624200344085693,3.6624200344085693,0
2002-02-15,3.5554299354553223,3.5554299354553223,3.5554299354553223,3.5554299354553223,0
2002-02-19,3.5554299354553223,3.5554299354553223,3.5554299354553223,3.5554299354553223,0
2002-02-20,3.5554299354553223,3.5554299354553223,3.5554299354553223,3.5554299354553223,0
2002-02-21,3.4813599586486816,3.4813599586486816,3.4813599586486816,3.4813599586486816,0
2002-02-22,3.4319798946380615,3.4319798946380615,3.4319798946380615,3.4319798946380615,0
2002-02-25,3.069849967956543,3.069849967956543,3.069849967956543,3.069849967956543,0
2002-02-26,3.226219892501831,3.226219892501831,3.226219892501831,3.226219892501831,0
2002-02-27,3.234450101852417,3.234450101852417,3.234450101852417,3.234450101852417,0
2002-02-28,3.275599956512451,3.275599956512451,3.275599956512451,3.275599956512451,0
2002-03-01,3.275599956512451,3.275599956512451,3.275599956512451,3.275599956512451,0
2002-03-04,3.3085200786590576,3.3085200786590576,3.3085200786590576,3.3085200786590576,0
2002-03-05,3.226219892501831,3.226219892501831,3.226219892501831,3.226219892501831,0
2002-03-06,3.1933000087738037,3.1933000087738037,3.1933000087738037,3.1933000087738037,0
2002-03-07,3.07807993888855,3.07807993888855,3.07807993888855,3.07807993888855,0
2002-03-08,3.300290107727051,3.300290107727051,3.300290107727051,3.300290107727051,0
2002-03-11,3.2591400146484375,3.2591400146484375,3.2591400146484375,3.2591400146484375,0
2002-03-12,3.300290107727051,3.300290107727051,3.300290107727051,3.300290107727051,0
2002-03-13,3.357909917831421,3.357909917831421,3.357909917831421,3.357909917831421,0
2002-03-14,3.3743700981140137,3.3743700981140137,3.3743700981140137,3.3743700981140137,0
2002-03-15,3.3661398887634277,3.3661398887634277,3.3661398887634277,3.3661398887634277,0
2002-03-18,3.3661398887634277,3.3661398887634277,3.3661398887634277,3.3661398887634277,0
2002-03-19,3.292059898376465,3.292059898376465,3.292059898376465,3.292059898376465,0
2002-03-20,3.3661398887634277,3.3661398887634277,3.3661398887634277,3.3661398887634277,0
2002-03-21,3.5307400226593018,3.5307400226593018,3.5307400226593018,3.5307400226593018,0
2002-03-22,3.580120086669922,3.580120086669922,3.580120086669922,3.580120086669922,0
2002-03-25,3.580120086669922,3.580120086669922,3.580120086669922,3.580120086669922,0
2002-03-26,3.580120086669922,3.580120086669922,3.580120086669922,3.580120086669922,0
2002-03-27,3.6048099994659424,3.6048099994659424,3.6048099994659424,3.6048099994659424,0
2002-04-02,3.901099920272827,3.901099920272827,3.901099920272827,3.901099920272827,0
2002-04-03,3.958709955215454,3.909329891204834,3.909329891204834,3.958709955215454,0
2002-04-04,3.8928699493408203,3.8846399784088135,3.8846399784088135,3.8928699493408203,0
2002-04-05,3.8681800365448,3.851720094680786,3.8681800365448,3.851720094680786,0
2002-04-08,3.9422500133514404,3.9422500133514404,3.9422500133514404,3.9422500133514404,0
2002-04-09,3.8434898853302,3.8434898853302,3.8434898853302,3.8434898853302,0
2002-04-10,3.8434898853302,3.8434898853302,3.8434898853302,3.8434898853302,0
2002-04-11,3.8681800365448,3.8681800365448,3.8681800365448,3.8681800365448,0
2002-04-15,3.6541900634765625,3.6541900634765625,3.6541900634765625,3.6541900634765625,0
2002-04-16,3.678879976272583,3.678879976272583,3.678879976272583,3.678879976272583,0
2002-04-17,3.7035698890686035,3.7035698890686035,3.7035698890686035,3.7035698890686035,0
2002-04-18,3.728260040283203,3.728260040283203,3.728260040283203,3.728260040283203,0
2002-04-19,3.6541900634765625,3.6541900634765625,3.6541900634765625,3.6541900634765625,0
2002-04-22,4.032780170440674,4.032780170440674,4.032780170440674,4.032780170440674,0
2002-04-23,4.032780170440674,4.032780170440674,4.032780170440674,4.032780170440674,0
2002-04-24,4.197380065917969,4.197380065917969,4.197380065917969,4.197380065917969,0
2002-04-25,4.197380065917969,4.197380065917969,4.197380065917969,4.197380065917969,0
2002-04-26,4.197380065917969,4.197380065917969,4.197380065917969,4.197380065917969,0
2002-04-29,4.197380065917969,4.197380065917969,4.197380065917969,4.197380065917969,0
2002-04-30,4.115079879760742,4.115079879760742,4.115079879760742,4.115079879760742,0
2002-05-02,4.238530158996582,4.238530158996582,4.238530158996582,4.238530158996582,0
2002-05-03,4.526589870452881,4.526589870452881,4.526589870452881,4.526589870452881,0
2002-05-06,4.361989974975586,4.361989974975586,4.361989974975586,4.361989974975586,0
2002-05-07,4.361989974975586,4.361989974975586,4.361989974975586,4.361989974975586,0
2002-05-08,4.403140068054199,4.403140068054199,4.403140068054199,4.403140068054199,0
2002-05-09,4.279679775238037,4.279679775238037,4.279679775238037,4.279679775238037,0
2002-05-10,4.32082986831665,4.32082986831665,4.32082986831665,4.32082986831665,0
2002-05-13,3.9504799842834473,3.9504799842834473,3.9504799842834473,3.9504799842834473,0
2002-05-14,4.279679775238037,4.279679775238037,4.279679775238037,4.279679775238037,0
2002-05-15,4.197380065917969,4.197380065917969,4.197380065917969,4.197380065917969,0
2002-05-16,3.9504799842834473,3.9504799842834473,3.9504799842834473,3.9504799842834473,0
2002-05-17,3.7035698890686035,3.7035698890686035,3.7035698890686035,3.7035698890686035,0
2002-05-20,3.7035698890686035,3.7035698890686035,3.7035698890686035,3.7035698890686035,0
2002-05-21,3.9916300773620605,3.9916300773620605,3.9916300773620605,3.9916300773620605,0
2002-05-22,3.9916300773620605,3.9916300773620605,3.9916300773620605,3.9916300773620605,0
2002-05-23,3.9916300773620605,3.9916300773620605,3.9916300773620605,3.9916300773620605,0
2002-05-24,3.9916300773620605,3.9916300773620605,3.9916300773620605,3.9916300773620605,0
2002-05-28,3.9504799842834473,3.9504799842834473,3.9504799842834473,3.9504799842834473,0
2002-05-29,3.9504799842834473,3.9504799842834473,3.9504799842834473,3.9504799842834473,0
2002-05-30,3.9504799842834473,3.9504799842834473,3.9504799842834473,3.9504799842834473,0
2002-05-31,3.8928699493408203,3.8928699493408203,3.8928699493408203,3.8928699493408203,0
2002-06-03,3.909329891204834,3.909329891204834,3.909329891204834,3.909329891204834,0
2002-06-04,3.909329891204834,3.909329891204834,3.909329891204834,3.909329891204834,0
2002-06-05,3.78587007522583,3.78587007522583,3.78587007522583,3.78587007522583,0
2002-06-06,3.7035698890686035,3.7035698890686035,3.7035698890686035,3.7035698890686035,0
2002-06-07,3.744719982147217,3.744719982147217,3.744719982147217,3.744719982147217,0
2002-06-10,3.621269941329956,3.621269941329956,3.621269941329956,3.621269941329956,0
2002-06-11,3.621269941329956,3.621269941329956,3.621269941329956,3.621269941329956,0
2002-06-12,3.6624200344085693,3.6624200344085693,3.6624200344085693,3.6624200344085693,0
2002-06-13,3.6624200344085693,3.6624200344085693,3.6624200344085693,3.6624200344085693,0
2002-06-14,3.5554299354553223,3.5554299354553223,3.5554299354553223,3.5554299354553223,0
2002-06-17,3.5389699935913086,3.5389699935913086,3.5389699935913086,3.5389699935913086,0
2002-06-18,3.580120086669922,3.580120086669922,3.580120086669922,3.580120086669922,0
2002-06-19,3.5389699935913086,3.5389699935913086,3.5389699935913086,3.5389699935913086,0
2002-06-20,3.4978199005126953,3.4978199005126953,3.4978199005126953,3.4978199005126953,0
