Date,High_BLK,Low_BLK,Open_BLK,Close_BLK,Volume_BLK
2004-05-17,58.630001068115234,57.79999923706055,58.630001068115234,57.95000076293945,34100
2004-05-18,58.75,58.040000915527344,58.04999923706055,58.43000030517578,26300
2004-05-19,59.90999984741211,58.65999984741211,58.68000030517578,58.75,76700
2004-05-20,59.220001220703125,58.70000076293945,58.70000076293945,59.08000183105469,36800
2004-05-21,59.439998626708984,58.84000015258789,58.97999954223633,59.15999984741211,53100
2004-05-24,60.68000030517578,59.22999954223633,59.2599983215332,60.25,48600
2004-05-25,60.810001373291016,60.0,60.150001525878906,60.63999938964844,37800
2004-05-26,62.11000061035156,60.5,60.540000915527344,61.560001373291016,66600
2004-05-27,62.900001525878906,61.189998626708984,61.459999084472656,62.43000030517578,72100
2004-05-28,63.099998474121094,62.04999923706055,62.18000030517578,63.099998474121094,48900
2004-06-01,63.650001525878906,62.86000061035156,63.25,63.20000076293945,65200
2004-06-02,64.45999908447266,63.25,63.349998474121094,64.12999725341797,68300
2004-06-03,63.70000076293945,63.11000061035156,63.70000076293945,63.38999938964844,39800
2004-06-04,64.55000305175781,63.54999923706055,63.54999923706055,64.55000305175781,55400
2004-06-07,64.70999908447266,64.30000305175781,64.44999694824219,64.44000244140625,27600
2004-06-08,65.13999938964844,64.54000091552734,64.54000091552734,64.80999755859375,45000
2004-06-09,64.70999908447266,63.93000030517578,64.70999908447266,64.04000091552734,38100
2004-06-10,64.1500015258789,63.38999938964844,63.939998626708984,63.56999969482422,31100
2004-06-14,63.459999084472656,62.630001068115234,63.45000076293945,62.650001525878906,27400
2004-06-15,63.349998474121094,62.20000076293945,62.75,62.20000076293945,49700
2004-06-16,62.970001220703125,61.77000045776367,62.25,62.0099983215332,55400
2004-06-17,63.11000061035156,61.5099983215332,61.90999984741211,63.0,70000
2004-06-18,63.4900016784668,62.22999954223633,63.0099983215332,62.25,48100
2004-06-21,62.47999954223633,61.880001068115234,62.349998474121094,61.93000030517578,21500
2004-06-22,62.38999938964844,61.310001373291016,61.93000030517578,62.38999938964844,40500
2004-06-23,62.58000183105469,61.810001373291016,62.290000915527344,62.380001068115234,24900
2004-06-24,62.970001220703125,62.029998779296875,62.279998779296875,62.279998779296875,37200
2004-06-25,62.5,61.70000076293945,62.099998474121094,62.5,96500
2004-06-28,62.63999938964844,62.150001525878906,62.5,62.529998779296875,24700
2004-06-29,63.220001220703125,62.34000015258789,62.540000915527344,63.04999923706055,29500
2004-06-30,64.30999755859375,62.95000076293945,62.95000076293945,63.83000183105469,48800
2004-07-01,64.25,63.75,63.79999923706055,64.1500015258789,82800
2004-07-02,65.80000305175781,63.95000076293945,64.0999984741211,65.12999725341797,73300
2004-07-06,65.94000244140625,65.05000305175781,65.12999725341797,65.80000305175781,68700
2004-07-07,65.79000091552734,64.83999633789062,65.79000091552734,65.01000213623047,160000
2004-07-08,64.88999938964844,64.44999694824219,64.88999938964844,64.80000305175781,72800
2004-07-09,64.88999938964844,64.55000305175781,64.75,64.88999938964844,35800
2004-07-12,65.23999786376953,64.4800033569336,64.87999725341797,64.87000274658203,29400
2004-07-13,64.87000274658203,64.61000061035156,64.87000274658203,64.72000122070312,98300
2004-07-14,64.80000305175781,64.19999694824219,64.72000122070312,64.20999908447266,99700
2004-07-15,64.25,63.5,64.19999694824219,63.5,37600
2004-07-16,64.06999969482422,63.15999984741211,63.5099983215332,63.4900016784668,22200
2004-07-19,63.4900016784668,61.689998626708984,63.4900016784668,62.65999984741211,78400
2004-07-20,65.41000366210938,63.20000076293945,63.7599983215332,64.6500015258789,165900
2004-07-21,64.94999694824219,63.599998474121094,64.5999984741211,63.65999984741211,102000
2004-07-22,63.40999984741211,62.04999923706055,63.40999984741211,62.04999923706055,84600
2004-07-23,62.66999816894531,61.5,62.060001373291016,62.5099983215332,105300
2004-07-26,62.95000076293945,62.400001525878906,62.5,62.66999816894531,80400
2004-07-27,62.97999954223633,62.52000045776367,62.7599983215332,62.689998626708984,57000
2004-07-28,62.810001373291016,60.79999923706055,62.79999923706055,61.47999954223633,109100
2004-07-29,62.56999969482422,61.599998474121094,61.599998474121094,62.5,41700
2004-07-30,62.5,61.529998779296875,62.5,61.95000076293945,47300
2004-08-02,62.81999969482422,61.810001373291016,61.849998474121094,62.68000030517578,50500
2004-08-03,63.04999923706055,62.45000076293945,62.7400016784668,62.90999984741211,73600
2004-08-04,63.5099983215332,62.54999923706055,62.75,63.5099983215332,35500
2004-08-05,63.54999923706055,62.04999923706055,63.400001525878906,63.060001373291016,68100
2004-08-06,62.939998626708984,61.029998779296875,62.939998626708984,61.540000915527344,42600
2004-08-09,61.63999938964844,60.65999984741211,61.63999938964844,60.709999084472656,47700
2004-08-10,61.93000030517578,60.83000183105469,60.83000183105469,61.720001220703125,56600
2004-08-11,62.90999984741211,61.150001525878906,61.599998474121094,62.290000915527344,57500
2004-08-12,62.900001525878906,62.16999816894531,62.16999816894531,62.869998931884766,26500
2004-08-13,62.81999969482422,61.41999816894531,62.75,61.560001373291016,29000
2004-08-16,63.88999938964844,61.599998474121094,61.65999984741211,63.70000076293945,52200
2004-08-17,65.80000305175781,63.7400016784668,63.81999969482422,64.97000122070312,76500
2004-08-18,64.76000213623047,64.19999694824219,64.75,64.62999725341797,61900
2004-08-19,64.54000091552734,63.650001525878906,64.52999877929688,63.79999923706055,71100
2004-08-20,64.06999969482422,63.45000076293945,63.900001525878906,63.880001068115234,96100
2004-08-23,64.98999786376953,63.97999954223633,63.97999954223633,64.94000244140625,37200
2004-08-24,64.76000213623047,64.31999969482422,64.75,64.58999633789062,39300
2004-08-25,66.36000061035156,64.58999633789062,64.58999633789062,65.66000366210938,41100
2004-08-26,67.56999969482422,65.91000366210938,65.91000366210938,67.20999908447266,58000
2004-08-27,71.58999633789062,67.70999908447266,67.70999908447266,71.30999755859375,152900
2004-08-30,74.29000091552734,70.06999969482422,70.06999969482422,73.7300033569336,258200
2004-08-31,74.19999694824219,72.75,73.5999984741211,73.08999633789062,160600
2004-09-01,74.25,72.83999633789062,73.33999633789062,73.72000122070312,87700
2004-09-02,74.16000366210938,73.56999969482422,73.56999969482422,73.98999786376953,35800
2004-09-03,74.93000030517578,73.72000122070312,73.80000305175781,74.88999938964844,74700
2004-09-07,75.44000244140625,74.75,75.0,74.81999969482422,72300
2004-09-08,75.51000213623047,74.6500015258789,74.8499984741211,74.98999786376953,81600
2004-09-09,73.80000305175781,71.93000030517578,73.80000305175781,72.56999969482422,245600
2004-09-10,74.31999969482422,72.0,72.0,73.5999984741211,235200
2004-09-13,75.69999694824219,73.80000305175781,73.80000305175781,74.20999908447266,127900
2004-09-14,75.16000366210938,74.11000061035156,74.20999908447266,74.3499984741211,63800
2004-09-15,74.79000091552734,73.86000061035156,74.23999786376953,74.43000030517578,64400
2004-09-16,75.5,74.27999877929688,74.27999877929688,74.72000122070312,86200
2004-09-17,76.0,74.47000122070312,74.47000122070312,74.55000305175781,59000
2004-09-20,75.0,74.30000305175781,74.30000305175781,74.7300033569336,65300
2004-09-21,74.97000122070312,74.29000091552734,74.7300033569336,74.37999725341797,59800
2004-09-22,74.43000030517578,73.5,74.37999725341797,73.55999755859375,34800
2004-09-23,73.7699966430664,73.0,73.41000366210938,73.16999816894531,43800
2004-09-24,74.0,73.18000030517578,73.18000030517578,73.45999908447266,40100
2004-09-27,73.4000015258789,72.33000183105469,73.30999755859375,72.88999938964844,62800
2004-09-28,72.88999938964844,71.9000015258789,72.88999938964844,72.3499984741211,140600
2004-09-29,72.3499984741211,71.6500015258789,72.3499984741211,72.0199966430664,174200
2004-09-30,73.95999908447266,71.87000274658203,72.12000274658203,73.48999786376953,123700
2004-10-01,74.75,73.19999694824219,73.48999786376953,74.33999633789062,57200
2004-10-04,75.30000305175781,74.44000244140625,74.44000244140625,74.5,93400
2004-10-05,75.72000122070312,74.4800033569336,74.5,75.33000183105469,166800
2004-10-06,75.88999938964844,74.38999938964844,75.2699966430664,74.8499984741211,81500
2004-10-07,75.0,73.08000183105469,74.69999694824219,74.43000030517578,141600
2004-10-08,74.30000305175781,71.61000061035156,74.30000305175781,71.80000305175781,152600
2004-10-11,72.36000061035156,71.54000091552734,71.80999755859375,72.16000366210938,92000
2004-10-12,72.01000213623047,70.81999969482422,72.01000213623047,71.80999755859375,98700
2004-10-13,72.27999877929688,70.95999908447266,72.05000305175781,71.1500015258789,76400
2004-10-14,71.19999694824219,70.01000213623047,71.1500015258789,70.52999877929688,94300
2004-10-15,70.5,69.44999694824219,70.41000366210938,69.79000091552734,117000
2004-10-18,70.6500015258789,69.25,69.80000305175781,69.33000183105469,105600
2004-10-19,70.69999694824219,68.9000015258789,69.08000183105469,70.11000061035156,194300
2004-10-20,70.37000274658203,68.83000183105469,69.93000030517578,70.08999633789062,98200
2004-10-21,71.30000305175781,69.97000122070312,69.97000122070312,71.25,116900
2004-10-22,71.5999984741211,70.44999694824219,71.20999908447266,70.94000244140625,111800
2004-10-25,70.8499984741211,69.97000122070312,70.19000244140625,70.45999908447266,135800
2004-10-26,73.62000274658203,70.33000183105469,70.33000183105469,72.88999938964844,120600
2004-10-27,74.4000015258789,72.62999725341797,72.75,73.18000030517578,61400
2004-10-28,73.12000274658203,71.86000061035156,72.93000030517578,73.06999969482422,82300
2004-10-29,74.02999877929688,73.0,73.05000305175781,73.5,69100
2004-11-01,75.7300033569336,73.20999908447266,73.3499984741211,74.77999877929688,117100
2004-11-02,75.0,74.58000183105469,74.62999725341797,74.7699966430664,97900
2004-11-03,75.80999755859375,74.80999755859375,75.0,75.25,105600
2004-11-04,75.86000061035156,75.0,75.25,75.77999877929688,102500
2004-11-05,75.80999755859375,74.1500015258789,75.80000305175781,74.45999908447266,86200
2004-11-08,75.30000305175781,74.4000015258789,74.48999786376953,75.30000305175781,89000
2004-11-09,75.1500015258789,73.5,75.1500015258789,74.3499984741211,110800
2004-11-10,74.80000305175781,73.94000244140625,74.45999908447266,74.01000213623047,64900
2004-11-11,74.80000305175781,74.0,74.16000366210938,74.30000305175781,72000
2004-11-12,76.88999938964844,74.30000305175781,74.30000305175781,76.4000015258789,129900
2004-11-15,76.38999938964844,74.75,76.22000122070312,74.75,86500
2004-11-16,76.04000091552734,74.9000015258789,74.93000030517578,75.19999694824219,89300
2004-11-17,76.9000015258789,75.05000305175781,75.05000305175781,75.52999877929688,43200
2004-11-18,76.0,75.30000305175781,75.69999694824219,75.44999694824219,28300
2004-11-19,75.30000305175781,73.72000122070312,75.30000305175781,73.9000015258789,32900
2004-11-22,74.18000030517578,73.19999694824219,73.75,74.18000030517578,54400
2004-11-23,75.37999725341797,74.01000213623047,74.26000213623047,74.66000366210938,37700
2004-11-24,76.69999694824219,74.48999786376953,74.5,76.37999725341797,46400
2004-11-26,76.31999969482422,76.06999969482422,76.19999694824219,76.30999755859375,10400
2004-11-29,76.79000091552734,76.02999877929688,76.05999755859375,76.26000213623047,28300
2004-11-30,76.0999984741211,74.41000366210938,76.0999984741211,74.55999755859375,66100
2004-12-01,76.23999786376953,74.45999908447266,74.45999908447266,76.19999694824219,31700
2004-12-02,77.18000030517578,75.69999694824219,76.05000305175781,76.66000366210938,81500
2004-12-03,77.16999816894531,76.0,76.66000366210938,76.3499984741211,41000
2004-12-06,77.02999877929688,75.48999786376953,76.1500015258789,75.91999816894531,29400
2004-12-07,76.12999725341797,74.30999755859375,76.0,74.47000122070312,23200
2004-12-08,75.58000183105469,73.6500015258789,73.6500015258789,75.05000305175781,33400
2004-12-09,76.44000244140625,74.88999938964844,74.94999694824219,75.47000122070312,37100
2004-12-10,77.75,75.30000305175781,75.30000305175781,76.94999694824219,64100
2004-12-13,77.62000274658203,76.80000305175781,76.80000305175781,76.91999816894531,29700
2004-12-14,77.5,76.36000061035156,76.91999816894531,77.0999984741211,42100
2004-12-15,77.5,76.5,76.9000015258789,77.36000061035156,28500
2004-12-16,77.5999984741211,76.8499984741211,77.5999984741211,77.4000015258789,29700
2004-12-17,78.23999786376953,76.93000030517578,78.0,77.0,42300
2004-12-20,77.0,75.58999633789062,76.87000274658203,75.5999984741211,41400
2004-12-21,76.5,75.45999908447266,75.75,76.44000244140625,31200
2004-12-22,77.08999633789062,76.3499984741211,76.55000305175781,76.72000122070312,25200
2004-12-23,77.51000213623047,76.56999969482422,76.56999969482422,77.51000213623047,29200
2004-12-27,77.86000061035156,75.48999786376953,77.86000061035156,75.9000015258789,42500
2004-12-28,77.0999984741211,75.9000015258789,76.05000305175781,76.80999755859375,17200
2004-12-29,77.05000305175781,76.5999984741211,76.66000366210938,76.73999786376953,8800
2004-12-30,77.37999725341797,76.63999938964844,76.73999786376953,77.16999816894531,14200
2004-12-31,77.9800033569336,77.0199966430664,77.0199966430664,77.26000213623047,20400
2005-01-03,77.3499984741211,75.7699966430664,77.01000213623047,75.77999877929688,25900
2005-01-04,76.25,74.94999694824219,75.7699966430664,75.55000305175781,24500
2005-01-05,75.69999694824219,74.75,75.69999694824219,74.8499984741211,24600
2005-01-06,80.58000183105469,76.20999908447266,76.25,80.0,300600
2005-01-07,81.0,77.94999694824219,80.0,78.33999633789062,147300
2005-01-10,80.63999938964844,78.75,79.0,80.19000244140625,80400
2005-01-11,80.55000305175781,79.25,80.30000305175781,79.94999694824219,75200
2005-01-12,80.8499984741211,80.12999725341797,80.12999725341797,80.69999694824219,45000
2005-01-13,81.97000122070312,80.25,80.55000305175781,80.25,157400
2005-01-14,81.30000305175781,80.5,80.5,80.91000366210938,53400
2005-01-18,81.3499984741211,80.0999984741211,80.66000366210938,80.4800033569336,80300
2005-01-19,82.19999694824219,79.44000244140625,81.87999725341797,79.4800033569336,72400
2005-01-20,80.11000061035156,77.69999694824219,79.68000030517578,79.33999633789062,162200
2005-01-21,79.5999984741211,78.44999694824219,79.3499984741211,79.30999755859375,79500
2005-01-24,79.66000366210938,78.63999938964844,79.37999725341797,79.2300033569336,43200
2005-01-25,79.69999694824219,79.0,79.08000183105469,79.01000213623047,36500
2005-01-26,79.76000213623047,78.19999694824219,78.19999694824219,79.23999786376953,66200
2005-01-27,79.75,79.16000366210938,79.38999938964844,79.30000305175781,67600
2005-01-28,79.56999969482422,78.52999877929688,79.30000305175781,79.05000305175781,84300
2005-01-31,80.38999938964844,79.25,79.25,80.30000305175781,63300
2005-02-01,80.1500015258789,79.26000213623047,80.1500015258789,79.80000305175781,108300
2005-02-02,79.88999938964844,78.5999984741211,79.88999938964844,79.06999969482422,49100
2005-02-03,80.5,78.9000015258789,78.9000015258789,80.05000305175781,82400
2005-02-04,80.80000305175781,80.05000305175781,80.05000305175781,80.4000015258789,80300
2005-02-07,81.44999694824219,80.58999633789062,80.8499984741211,80.58999633789062,32100
2005-02-08,81.0,80.0,80.41000366210938,80.41000366210938,34700
2005-02-09,80.73999786376953,79.94000244140625,80.20999908447266,80.0,31400
2005-02-10,80.91000366210938,79.5999984741211,79.8499984741211,80.8499984741211,19700
2005-02-11,82.44999694824219,80.47000122070312,80.69999694824219,81.0,71400
2005-02-14,81.30999755859375,79.75,81.05000305175781,79.88999938964844,78700
2005-02-15,80.26000213623047,79.4000015258789,79.69000244140625,79.5,83600
2005-02-16,79.0,77.16000366210938,79.0,77.58000183105469,498700
2005-02-17,80.98999786376953,77.25,77.25,80.25,398600
2005-02-18,80.87000274658203,79.63999938964844,80.69999694824219,80.52999877929688,172700
2005-02-22,80.37999725341797,78.69999694824219,80.37999725341797,79.33000183105469,78500
2005-02-23,79.37000274658203,78.19999694824219,79.33000183105469,78.26000213623047,69400
2005-02-24,78.41000366210938,77.80000305175781,78.41000366210938,78.11000061035156,41900
2005-02-25,78.5,77.86000061035156,78.30999755859375,78.16999816894531,84900
2005-02-28,77.87000274658203,77.01000213623047,77.87000274658203,77.61000061035156,109700
2005-03-01,80.44000244140625,77.61000061035156,77.61000061035156,80.01000213623047,151200
2005-03-02,81.4000015258789,79.52999877929688,79.86000061035156,79.97000122070312,145100
2005-03-03,80.08999633789062,79.19999694824219,79.73999786376953,79.55999755859375,61700
2005-03-04,80.72000122070312,79.3499984741211,79.48999786376953,80.55000305175781,40500
2005-03-07,80.91000366210938,80.18000030517578,80.4000015258789,80.30999755859375,13800
2005-03-08,80.9800033569336,80.2300033569336,80.30999755859375,80.8499984741211,31600
2005-03-09,81.16999816894531,80.27999877929688,80.80000305175781,80.55000305175781,46500
2005-03-10,80.8499984741211,79.55999755859375,80.55000305175781,79.62999725341797,66200
2005-03-11,80.56999969482422,79.80000305175781,79.80000305175781,79.95999908447266,47700
2005-03-14,81.5199966430664,80.11000061035156,80.11000061035156,80.70999908447266,53200
2005-03-15,80.95999908447266,80.0999984741211,80.95999908447266,80.62000274658203,27400
2005-03-16,80.47000122070312,78.8499984741211,80.47000122070312,79.81999969482422,47300
2005-03-17,79.95999908447266,79.25,79.80000305175781,79.51000213623047,17100
2005-03-18,79.79000091552734,78.83000183105469,79.66000366210938,79.63999938964844,16100
2005-03-21,79.5,77.55000305175781,79.5,78.23999786376953,37700
2005-03-22,78.66000366210938,77.36000061035156,78.44999694824219,77.38999938964844,48200
2005-03-23,77.20999908447266,75.13999938964844,77.20999908447266,75.47000122070312,92400
2005-03-24,75.75,74.9000015258789,75.2699966430664,74.94999694824219,42600
2005-03-28,76.25,75.1500015258789,75.1500015258789,76.06999969482422,96300
2005-03-29,75.91999816894531,73.75,75.91999816894531,73.9800033569336,79900
2005-03-30,74.4000015258789,73.63999938964844,73.98999786376953,73.9800033569336,98800
2005-03-31,74.94999694824219,73.83999633789062,74.0,74.93000030517578,89100
2005-04-01,75.62999725341797,74.55000305175781,74.93000030517578,75.62999725341797,53100
2005-04-04,75.45999908447266,73.47000122070312,75.44999694824219,74.5999984741211,73500
2005-04-05,75.12000274658203,73.9000015258789,74.73999786376953,74.20999908447266,78100
2005-04-06,74.55999755859375,73.1500015258789,74.36000061035156,73.37000274658203,84000
2005-04-07,73.79000091552734,72.80000305175781,73.5199966430664,73.79000091552734,57500
2005-04-08,73.9000015258789,73.41999816894531,73.61000061035156,73.43000030517578,14700
2005-04-11,73.30000305175781,71.05000305175781,73.30000305175781,71.55999755859375,154000
2005-04-12,71.48999786376953,69.5,71.45999908447266,71.0,305900
2005-04-13,70.83999633789062,69.80000305175781,70.83999633789062,70.41999816894531,122400
2005-04-14,71.31999969482422,70.25,70.58000183105469,70.41999816894531,81700
2005-04-15,70.55999755859375,69.37999725341797,70.41999816894531,70.0,117000
2005-04-18,70.87000274658203,70.08999633789062,70.4000015258789,70.19000244140625,70900
2005-04-19,73.87000274658203,71.19000244140625,71.19000244140625,73.87000274658203,188100
2005-04-20,74.2699966430664,71.16000366210938,74.2699966430664,72.26000213623047,163100
2005-04-21,73.87999725341797,72.3499984741211,72.36000061035156,73.37999725341797,185300
2005-04-22,76.0,73.4000015258789,73.62999725341797,75.25,190800
2005-04-25,76.16000366210938,74.69999694824219,75.1500015258789,75.95999908447266,162600
2005-04-26,76.7300033569336,75.20999908447266,76.0,75.69999694824219,102200
2005-04-27,75.5199966430664,73.7300033569336,75.5199966430664,74.97000122070312,126000
2005-04-28,75.25,74.01000213623047,74.97000122070312,74.72000122070312,126300
2005-04-29,75.06999969482422,74.0,74.9000015258789,74.95999908447266,111900
2005-05-02,75.1500015258789,74.45999908447266,74.9000015258789,74.80000305175781,104800
2005-05-03,75.5,74.55999755859375,74.80000305175781,75.0,125500
2005-05-04,75.01000213623047,74.4000015258789,75.0,74.52999877929688,162700
2005-05-05,75.0,73.77999877929688,74.5,74.37000274658203,101200
2005-05-06,75.2699966430664,74.43000030517578,74.55000305175781,74.7699966430664,107200
2005-05-09,76.0999984741211,74.5,74.5199966430664,76.0199966430664,66200
2005-05-10,75.91999816894531,75.5,75.7699966430664,75.55000305175781,73900
2005-05-11,76.1500015258789,75.41000366210938,75.55000305175781,75.88999938964844,72200
2005-05-12,76.29000091552734,75.51000213623047,75.75,75.5999984741211,90600
2005-05-13,76.12000274658203,75.16000366210938,75.8499984741211,75.70999908447266,112000
2005-05-16,77.0999984741211,75.6500015258789,75.6500015258789,76.58999633789062,88400
2005-05-17,77.3499984741211,76.25,76.88999938964844,76.88999938964844,90300
2005-05-18,79.9800033569336,77.04000091552734,77.04000091552734,78.54000091552734,98600
2005-05-19,78.83999633789062,77.66999816894531,78.33999633789062,78.23999786376953,42000
2005-05-20,78.4000015258789,77.55000305175781,78.36000061035156,78.20999908447266,49300
2005-05-23,78.8499984741211,78.0,78.25,78.05000305175781,55200
2005-05-24,78.05000305175781,76.6500015258789,78.0,77.5,92400
2005-05-25,77.83999633789062,77.0999984741211,77.5,77.58000183105469,63500
2005-05-26,78.25,77.55000305175781,77.55000305175781,78.08999633789062,52600
2005-05-27,78.5999984741211,77.69000244140625,78.08999633789062,78.0999984741211,23400
2005-05-31,78.3499984741211,77.3499984741211,78.3499984741211,78.0199966430664,48100
2005-06-01,78.19999694824219,77.08999633789062,77.91999816894531,77.69999694824219,70700
2005-06-02,77.72000122070312,77.0,77.72000122070312,77.5,55900
2005-06-03,77.80999755859375,77.16000366210938,77.44999694824219,77.37999725341797,22300
2005-06-06,77.56999969482422,77.01000213623047,77.12999725341797,77.4800033569336,31500
2005-06-07,77.9000015258789,76.94999694824219,77.25,77.16999816894531,20500
2005-06-08,77.44999694824219,75.31999969482422,77.16999816894531,75.5999984741211,45300
2005-06-09,76.83999633789062,75.20999908447266,75.3499984741211,76.7699966430664,36800
2005-06-10,78.05000305175781,76.94000244140625,76.94999694824219,77.4800033569336,49700
2005-06-13,78.55000305175781,77.5999984741211,78.0,78.1500015258789,49900
2005-06-14,79.51000213623047,77.8499984741211,78.1500015258789,78.01000213623047,43300
2005-06-15,78.31999969482422,77.69999694824219,78.01000213623047,78.1500015258789,26400
2005-06-16,78.25,77.69999694824219,78.0,78.2300033569336,19300
2005-06-17,78.25,77.62000274658203,78.12999725341797,78.06999969482422,26500
2005-06-20,78.25,77.5,77.88999938964844,78.25,27600
2005-06-21,78.0999984741211,77.38999938964844,78.0999984741211,77.75,29700
2005-06-22,78.13999938964844,77.36000061035156,77.94999694824219,77.9000015258789,20800
2005-06-23,78.02999877929688,76.75,77.9000015258789,76.76000213623047,44300
2005-06-24,76.9000015258789,75.91999816894531,76.86000061035156,76.25,67500
2005-06-27,77.4800033569336,75.9800033569336,76.0,77.4800033569336,55500
2005-06-28,79.61000061035156,77.66000366210938,77.66000366210938,79.5,54100
2005-06-29,79.87999725341797,79.27999877929688,79.31999969482422,79.77999877929688,27900
2005-06-30,80.5199966430664,79.8499984741211,80.02999877929688,80.44999694824219,31000
2005-07-01,81.19999694824219,79.87000274658203,80.30000305175781,81.19999694824219,59400
2005-07-05,82.5199966430664,81.41000366210938,81.44999694824219,81.80000305175781,62900
2005-07-06,83.8499984741211,81.94999694824219,81.9800033569336,83.8499984741211,104300
2005-07-07,84.1500015258789,82.45999908447266,83.83999633789062,82.58999633789062,87200
2005-07-08,82.7300033569336,81.7699966430664,82.23999786376953,82.1500015258789,91500
2005-07-11,83.9800033569336,82.33000183105469,82.33000183105469,83.5199966430664,56800
2005-07-12,84.51000213623047,83.37000274658203,83.5199966430664,84.25,62600
2005-07-13,84.43000030517578,83.3499984741211,84.43000030517578,83.7300033569336,48400
2005-07-14,84.27999877929688,83.5,83.7699966430664,84.16000366210938,43400
2005-07-15,83.94999694824219,82.41999816894531,83.91000366210938,83.75,54400
2005-07-18,84.30999755859375,83.16000366210938,84.0,83.48999786376953,47100
2005-07-19,85.5,82.7300033569336,83.30999755859375,83.29000091552734,107100
2005-07-20,83.4000015258789,82.94999694824219,83.4000015258789,83.1500015258789,116000
2005-07-21,83.16000366210938,82.44999694824219,83.1500015258789,82.69000244140625,67700
2005-07-22,82.69999694824219,82.16999816894531,82.69000244140625,82.30000305175781,101700
2005-07-25,83.22000122070312,81.91000366210938,82.1500015258789,83.0,71100
2005-07-26,84.08999633789062,82.80000305175781,83.0,83.98999786376953,93000
2005-07-27,85.54000091552734,83.44999694824219,84.13999938964844,85.30000305175781,87800
2005-07-28,85.55000305175781,84.9000015258789,85.30999755859375,84.9000015258789,132500
2005-07-29,85.62000274658203,84.81999969482422,85.02999877929688,85.0,48400
2005-08-01,85.38999938964844,83.9800033569336,85.1500015258789,84.37000274658203,59700
2005-08-02,85.45999908447266,84.08000183105469,84.37000274658203,84.4800033569336,83000
2005-08-03,84.69000244140625,84.0999984741211,84.33000183105469,84.61000061035156,66000
2005-08-04,84.95999908447266,83.44000244140625,84.95999908447266,83.5999984741211,60600
2005-08-05,83.5999984741211,82.05000305175781,83.5999984741211,82.45999908447266,84100
2005-08-08,83.33000183105469,82.13999938964844,82.30999755859375,82.2300033569336,51700
2005-08-09,83.58000183105469,82.2300033569336,82.2300033569336,83.31999969482422,41300
2005-08-10,84.6500015258789,83.31999969482422,83.31999969482422,84.5,52600
2005-08-11,84.55999755859375,83.55000305175781,84.5,83.97000122070312,72700
2005-08-12,84.94999694824219,83.91999816894531,84.12000274658203,84.41000366210938,62400
2005-08-15,86.61000061035156,84.62000274658203,84.62000274658203,85.37999725341797,143200
2005-08-16,85.63999938964844,84.27999877929688,85.44999694824219,84.4000015258789,66600
2005-08-17,86.1500015258789,84.33999633789062,84.3499984741211,84.95999908447266,34500
2005-08-18,85.25,84.29000091552734,84.95999908447266,85.25,41600
2005-08-19,85.93000030517578,84.80999755859375,85.25,85.45999908447266,31100
2005-08-22,85.45999908447266,84.86000061035156,85.41000366210938,85.0,56400
2005-08-23,85.26000213623047,84.37999725341797,85.12999725341797,84.86000061035156,63500
2005-08-24,84.75,84.0999984741211,84.66000366210938,84.25,93100
2005-08-25,84.2699966430664,83.83999633789062,84.0999984741211,84.01000213623047,46500
2005-08-26,84.30000305175781,82.8499984741211,83.98999786376953,84.1500015258789,57700
2005-08-29,84.31999969482422,83.31999969482422,84.05000305175781,84.30000305175781,36500
2005-08-30,84.25,82.58999633789062,84.25,83.02999877929688,59400
2005-08-31,82.69999694824219,81.2300033569336,82.69999694824219,82.1500015258789,79000
2005-09-01,84.05000305175781,81.93000030517578,82.1500015258789,83.83000183105469,38300
2005-09-02,83.95999908447266,82.83999633789062,83.9000015258789,83.02999877929688,16600
2005-09-06,84.63999938964844,82.9800033569336,83.18000030517578,84.25,69300
2005-09-07,84.4000015258789,83.4800033569336,84.4000015258789,83.93000030517578,33900
2005-09-08,83.94000244140625,83.16999816894531,83.94000244140625,83.4000015258789,28300
2005-09-09,84.01000213623047,83.25,83.3499984741211,83.93000030517578,20400
2005-09-12,85.83999633789062,84.9000015258789,85.16999816894531,85.44999694824219,66000
2005-09-13,85.56999969482422,83.75,85.4000015258789,84.0,31000
2005-09-14,84.20999908447266,83.3499984741211,84.0,83.51000213623047,22000
2005-09-15,83.80000305175781,83.0199966430664,83.66000366210938,83.80000305175781,21000
2005-09-16,84.36000061035156,83.63999938964844,83.80000305175781,84.25,77000
2005-09-19,85.62000274658203,84.1500015258789,84.3499984741211,85.44000244140625,41800
2005-09-20,87.70999908447266,85.54000091552734,85.54000091552734,87.16000366210938,94000
2005-09-21,87.30000305175781,84.72000122070312,87.30000305175781,84.95999908447266,62000
2005-09-22,86.26000213623047,84.66000366210938,85.0199966430664,85.72000122070312,65100
2005-09-23,86.05999755859375,85.62000274658203,85.7300033569336,85.62000274658203,23300
2005-09-26,86.61000061035156,85.2300033569336,85.6500015258789,85.2300033569336,28100
2005-09-27,86.12000274658203,85.33000183105469,85.33000183105469,85.41999816894531,44100
2005-09-28,86.80000305175781,85.44000244140625,85.44000244140625,86.3499984741211,22200
2005-09-29,88.68000030517578,86.1500015258789,86.44999694824219,88.26000213623047,39800
2005-09-30,89.29000091552734,88.19999694824219,88.44000244140625,88.62000274658203,43000
2005-10-03,89.44999694824219,87.9000015258789,88.87000274658203,89.12000274658203,83200
