Date,High_RJF,Low_RJF,Open_RJF,Close_RJF,Volume_RJF
2000-03-09,5.703703880310059,5.481481075286865,5.537036895751953,5.685184955596924,440100
2000-03-10,5.814815044403076,5.629630088806152,5.740740776062012,5.629630088806152,657113
2000-03-13,5.648148059844971,5.5,5.648148059844971,5.592593193054199,310500
2000-03-14,5.6666669845581055,5.481481075286865,5.537036895751953,5.574073791503906,203850
2000-03-15,5.611111164093018,5.5,5.537036895751953,5.574073791503906,183263
2000-03-16,5.981481075286865,5.6666669845581055,5.6666669845581055,5.944444179534912,657788
2000-03-17,5.981481075286865,5.6666669845581055,5.6666669845581055,5.888888835906982,368213
2000-03-20,6.111111164093018,5.759259223937988,5.888888835906982,5.981481075286865,767475
2000-03-21,5.925926208496094,5.777778148651123,5.870369911193848,5.925926208496094,319613
2000-03-22,5.925926208496094,5.851851940155029,5.907406806945801,5.925926208496094,304763
2000-03-23,6.037036895751953,5.814815044403076,5.925926208496094,5.907406806945801,624375
2000-03-24,6.462963104248047,5.907406806945801,5.925926208496094,6.444444179534912,1316925
2000-03-27,6.444444179534912,5.962963104248047,6.370369911193848,6.111111164093018,737438
2000-03-28,6.148148059844971,5.685184955596924,6.148148059844971,5.962963104248047,1173488
2000-03-29,6.111111164093018,5.740740776062012,6.037036895751953,5.981481075286865,770175
2000-03-30,5.981481075286865,5.8333330154418945,5.981481075286865,5.907406806945801,705375
2000-03-31,6.1666669845581055,5.925926208496094,5.944444179534912,6.148148059844971,1048613
2000-04-03,6.296296119689941,5.962963104248047,6.111111164093018,6.055555820465088,471825
2000-04-04,5.944444179534912,5.351851940155029,5.759259223937988,5.685184955596924,1069875
2000-04-05,5.796296119689941,5.555555820465088,5.629630088806152,5.796296119689941,216000
2000-04-06,5.925926208496094,5.6666669845581055,5.6666669845581055,5.888888835906982,240300
2000-04-07,5.8333330154418945,5.592593193054199,5.8333330154418945,5.685184955596924,312525
2000-04-10,5.907406806945801,5.685184955596924,5.685184955596924,5.740740776062012,410063
2000-04-11,5.814815044403076,5.5,5.814815044403076,5.629630088806152,315225
2000-04-12,5.8333330154418945,5.537036895751953,5.703703880310059,5.611111164093018,502538
2000-04-13,5.629630088806152,5.481481075286865,5.611111164093018,5.5,189000
2000-04-14,5.444444179534912,4.740740776062012,5.444444179534912,5.018518924713135,1394550
2000-04-17,5.148148059844971,4.962963104248047,5.018518924713135,5.074073791503906,527513
2000-04-18,5.537036895751953,5.0,5.018518924713135,5.296296119689941,608850
2000-04-19,5.444444179534912,5.259259223937988,5.407406806945801,5.314815044403076,447863
2000-04-20,5.407406806945801,5.240740776062012,5.240740776062012,5.277778148651123,394875
2000-04-24,5.388888835906982,5.148148059844971,5.296296119689941,5.3333330154418945,335475
2000-04-25,5.722221851348877,5.370369911193848,5.370369911193848,5.6666669845581055,668925
2000-04-26,5.870369911193848,5.6666669845581055,5.685184955596924,5.777778148651123,786375
2000-04-27,5.870369911193848,5.592593193054199,5.6666669845581055,5.796296119689941,884250
2000-04-28,5.962963104248047,5.796296119689941,5.888888835906982,5.962963104248047,676350
2000-05-01,6.037036895751953,5.777778148651123,5.962963104248047,5.925926208496094,506588
2000-05-02,5.851851940155029,5.6666669845581055,5.851851940155029,5.740740776062012,420525
2000-05-03,5.796296119689941,5.481481075286865,5.629630088806152,5.555555820465088,358088
2000-05-04,5.685184955596924,5.462963104248047,5.481481075286865,5.629630088806152,308475
2000-05-05,5.796296119689941,5.518518924713135,5.574073791503906,5.703703880310059,236925
2000-05-08,5.796296119689941,5.574073791503906,5.6666669845581055,5.703703880310059,455625
2000-05-09,6.0,5.629630088806152,5.703703880310059,6.0,813038
2000-05-10,6.055555820465088,5.592593193054199,6.0,5.611111164093018,524138
2000-05-11,5.888888835906982,5.6666669845581055,5.6666669845581055,5.851851940155029,256500
2000-05-12,6.129630088806152,5.870369911193848,5.870369911193848,5.907406806945801,486000
2000-05-15,6.092593193054199,5.907406806945801,5.907406806945801,6.092593193054199,279788
2000-05-16,6.1666669845581055,6.037036895751953,6.092593193054199,6.1666669845581055,281475
2000-05-17,6.148148059844971,6.0,6.148148059844971,6.074073791503906,314888
2000-05-18,6.148148059844971,5.962963104248047,6.074073791503906,6.0,353025
2000-05-19,6.111111164093018,5.851851940155029,6.111111164093018,5.907406806945801,512325
2000-05-22,5.944444179534912,5.6666669845581055,5.944444179534912,5.870369911193848,248400
2000-05-23,5.907406806945801,5.722221851348877,5.8333330154418945,5.777778148651123,290250
2000-05-24,5.870369911193848,5.648148059844971,5.814815044403076,5.870369911193848,348638
2000-05-25,5.907406806945801,5.685184955596924,5.907406806945801,5.685184955596924,539663
2000-05-26,5.703703880310059,5.611111164093018,5.611111164093018,5.685184955596924,246038
2000-05-30,5.888888835906982,5.703703880310059,5.703703880310059,5.814815044403076,190350
2000-05-31,5.981481075286865,5.814815044403076,5.870369911193848,5.814815044403076,325013
2000-06-01,6.055555820465088,5.8333330154418945,5.870369911193848,6.0,314888
2000-06-02,6.314815044403076,6.0,6.0,6.296296119689941,435713
2000-06-05,6.3333330154418945,6.1666669845581055,6.3333330154418945,6.277778148651123,351338
2000-06-06,6.296296119689941,6.129630088806152,6.296296119689941,6.1666669845581055,135338
2000-06-07,6.388888835906982,6.185184955596924,6.203703880310059,6.3333330154418945,332775
2000-06-08,6.388888835906982,6.129630088806152,6.388888835906982,6.129630088806152,135000
2000-06-09,6.259259223937988,6.111111164093018,6.1666669845581055,6.222221851348877,206213
2000-06-12,6.259259223937988,6.129630088806152,6.240740776062012,6.129630088806152,112388
2000-06-13,6.259259223937988,6.055555820465088,6.1666669845581055,6.222221851348877,271688
2000-06-14,6.370369911193848,6.111111164093018,6.111111164093018,6.314815044403076,332100
2000-06-15,6.425926208496094,6.185184955596924,6.351851940155029,6.425926208496094,385088
2000-06-16,6.518518924713135,6.351851940155029,6.444444179534912,6.444444179534912,650025
2000-06-19,6.796296119689941,6.425926208496094,6.481481075286865,6.796296119689941,440438
2000-06-20,6.796296119689941,6.555555820465088,6.796296119689941,6.759259223937988,499163
2000-06-21,6.648148059844971,6.444444179534912,6.648148059844971,6.555555820465088,363488
2000-06-22,6.740740776062012,6.518518924713135,6.537036895751953,6.722221851348877,589950
2000-06-23,6.777778148651123,6.629630088806152,6.722221851348877,6.740740776062012,462713
2000-06-26,6.870369911193848,6.6666669845581055,6.740740776062012,6.8333330154418945,549113
2000-06-27,6.907406806945801,6.722221851348877,6.759259223937988,6.851851940155029,287213
2000-06-28,7.092593193054199,6.703703880310059,6.740740776062012,6.962963104248047,810000
2000-06-29,7.037036895751953,6.8333330154418945,7.037036895751953,6.888888835906982,271013
2000-06-30,7.037036895751953,6.648148059844971,6.814815044403076,6.662036895751953,1372275
2000-07-03,6.740740776062012,6.592593193054199,6.629630088806152,6.740740776062012,127913
2000-07-05,6.740740776062012,6.574073791503906,6.740740776062012,6.629630088806152,496125
2000-07-06,6.740740776062012,6.555555820465088,6.592593193054199,6.740740776062012,335138
2000-07-07,6.851851940155029,6.6666669845581055,6.740740776062012,6.814815044403076,202500
2000-07-10,6.981481075286865,6.740740776062012,6.814815044403076,6.981481075286865,342225
2000-07-11,7.518518924713135,6.925926208496094,6.981481075286865,7.1666669845581055,1014525
2000-07-12,8.203703880310059,7.814815044403076,8.148147583007812,8.129630088806152,2645325
2000-07-13,8.055556297302246,7.370369911193848,8.055556297302246,7.574073791503906,834300
2000-07-14,7.6666669845581055,7.481481075286865,7.592593193054199,7.481481075286865,422888
2000-07-17,7.555555820465088,7.277778148651123,7.537036895751953,7.296296119689941,277088
2000-07-18,7.407406806945801,7.129630088806152,7.296296119689941,7.296296119689941,382725
2000-07-19,7.259259223937988,7.148148059844971,7.259259223937988,7.148148059844971,204525
2000-07-20,7.444444179534912,7.148148059844971,7.148148059844971,7.296296119689941,328388
2000-07-21,7.3333330154418945,7.129630088806152,7.259259223937988,7.277778148651123,250763
2000-07-24,7.407406806945801,7.148148059844971,7.259259223937988,7.351851940155029,415800
2000-07-25,7.592593193054199,7.203703880310059,7.277778148651123,7.574073791503906,215325
2000-07-26,7.537036895751953,7.3333330154418945,7.537036895751953,7.388888835906982,217013
2000-07-27,7.388888835906982,6.981481075286865,7.388888835906982,7.055555820465088,429300
2000-07-28,7.111111164093018,6.703703880310059,7.037036895751953,6.907406806945801,832613
2000-07-31,7.407406806945801,6.944444179534912,7.018518924713135,7.407406806945801,407025
2000-08-01,7.370369911193848,6.981481075286865,7.351851940155029,7.203703880310059,277763
2000-08-02,7.555555820465088,7.203703880310059,7.203703880310059,7.518518924713135,449550
2000-08-03,7.592593193054199,7.388888835906982,7.481481075286865,7.574073791503906,363488
2000-08-04,7.888888835906982,7.592593193054199,7.592593193054199,7.814815044403076,340538
2000-08-07,8.055556297302246,7.6666669845581055,7.870369911193848,8.037036895751953,700313
2000-08-08,8.129630088806152,7.814815044403076,8.074073791503906,7.814815044403076,396225
2000-08-09,7.851851940155029,7.629630088806152,7.8333330154418945,7.8333330154418945,425250
2000-08-10,7.888888835906982,7.555555820465088,7.851851940155029,7.592593193054199,233550
2000-08-11,7.944444179534912,7.574073791503906,7.629630088806152,7.944444179534912,259875
2000-08-14,7.925926208496094,7.740740776062012,7.870369911193848,7.925926208496094,417825
2000-08-15,7.907406806945801,7.722221851348877,7.851851940155029,7.740740776062012,235238
2000-08-16,7.740740776062012,7.370369911193848,7.703703880310059,7.611111164093018,185625
2000-08-17,7.648148059844971,7.351851940155029,7.648148059844971,7.407406806945801,246713
2000-08-18,7.407406806945801,7.129630088806152,7.185184955596924,7.407406806945801,388125
2000-08-21,7.518518924713135,7.222221851348877,7.407406806945801,7.3333330154418945,468450
2000-08-22,7.851851940155029,7.222221851348877,7.259259223937988,7.851851940155029,441113
2000-08-23,7.870369911193848,7.629630088806152,7.851851940155029,7.8333330154418945,621338
2000-08-24,7.907406806945801,7.6666669845581055,7.907406806945801,7.851851940155029,489375
2000-08-25,7.888888835906982,7.722221851348877,7.851851940155029,7.722221851348877,199463
2000-08-28,8.037036895751953,7.777778148651123,7.777778148651123,8.037036895751953,499500
2000-08-29,9.444443702697754,8.037036895751953,8.037036895751953,8.555556297302246,3313238
2000-08-30,9.425926208496094,8.759259223937988,8.777777671813965,8.851852416992188,2480288
2000-08-31,9.0,8.444443702697754,8.851852416992188,8.444443702697754,817088
2000-09-01,8.722222328186035,8.462963104248047,8.481480598449707,8.629630088806152,257850
2000-09-05,9.055556297302246,8.555556297302246,8.555556297302246,8.666666984558105,567000
2000-09-06,8.925926208496094,8.666666984558105,8.666666984558105,8.925926208496094,662175
2000-09-07,9.074073791503906,8.777777671813965,8.88888931274414,8.870369911193848,342225
2000-09-08,9.11111068725586,8.629630088806152,8.870369911193848,9.11111068725586,634163
2000-09-11,9.333333015441895,8.981480598449707,9.11111068725586,9.259259223937988,865350
2000-09-12,9.333333015441895,8.9074068069458,9.333333015441895,9.037036895751953,439088
2000-09-13,9.277777671813965,8.962963104248047,9.11111068725586,9.018519401550293,353700
2000-09-14,9.240740776062012,9.055556297302246,9.0925931930542,9.222222328186035,362813
2000-09-15,9.222222328186035,8.851852416992188,9.11111068725586,9.018519401550293,658125
2000-09-18,8.944443702697754,8.370369911193848,8.944443702697754,8.648147583007812,672300
2000-09-19,8.981480598449707,8.685185432434082,8.740740776062012,8.962963104248047,588938
2000-09-20,9.037036895751953,8.814814567565918,8.981480598449707,8.814814567565918,368213
2000-09-21,8.722222328186035,8.277777671813965,8.666666984558105,8.5,364500
2000-09-22,8.703703880310059,8.129630088806152,8.462963104248047,8.648147583007812,395888
2000-09-25,8.814814567565918,8.518519401550293,8.666666984558105,8.648147583007812,217013
2000-09-26,8.740740776062012,8.38888931274414,8.722222328186035,8.5925931930542,194063
2000-09-27,8.851852416992188,8.351852416992188,8.5925931930542,8.351852416992188,429638
2000-09-28,9.185185432434082,8.4074068069458,8.518519401550293,9.055556297302246,1159988
2000-09-29,9.796296119689941,9.018519401550293,9.055556297302246,9.759259223937988,1653750
2000-10-02,9.88888931274414,9.222222328186035,9.796296119689941,9.296296119689941,839363
2000-10-03,9.740740776062012,9.166666984558105,9.296296119689941,9.370369911193848,796500
2000-10-04,9.574073791503906,9.3425931930542,9.4074068069458,9.555556297302246,428963
2000-10-05,9.851852416992188,9.518519401550293,9.518519401550293,9.759259223937988,638888
2000-10-06,9.833333015441895,9.037036895751953,9.833333015441895,9.259259223937988,735750
2000-10-09,9.296296119689941,8.9074068069458,9.166666984558105,9.203703880310059,439088
2000-10-10,9.425926208496094,8.925926208496094,9.277777671813965,8.962963104248047,344925
2000-10-11,9.055556297302246,8.61111068725586,8.88888931274414,8.944443702697754,667913
2000-10-12,9.0,8.296296119689941,9.0,8.648147583007812,689175
2000-10-13,9.481480598449707,8.5925931930542,8.648147583007812,9.481480598449707,657113
2000-10-16,9.666666984558105,9.259259223937988,9.481480598449707,9.666666984558105,385088
2000-10-17,9.5925931930542,8.833333015441895,9.5925931930542,9.166666984558105,600413
2000-10-18,9.148147583007812,8.4074068069458,9.018519401550293,9.148147583007812,628425
2000-10-19,9.462963104248047,9.166666984558105,9.222222328186035,9.351852416992188,287888
2000-10-20,9.796296119689941,9.518519401550293,9.555556297302246,9.777777671813965,645975
2000-10-23,9.722222328186035,9.425926208496094,9.703703880310059,9.685185432434082,144113
2000-10-24,9.685185432434082,9.38888931274414,9.685185432434082,9.518519401550293,328050
2000-10-25,9.481480598449707,9.240740776062012,9.481480598449707,9.314814567565918,380700
2000-10-26,9.314814567565918,8.759259223937988,9.296296119689941,8.981480598449707,590625
2000-10-27,9.166666984558105,9.0,9.0,9.074073791503906,515025
2000-10-30,9.703703880310059,9.018519401550293,9.037036895751953,9.703703880310059,549450
2000-10-31,10.018519401550293,9.555556297302246,9.703703880310059,10.018519401550293,539325
2000-11-01,9.814814567565918,9.5,9.796296119689941,9.759259223937988,534263
2000-11-02,10.240740776062012,9.796296119689941,9.833333015441895,10.203703880310059,998663
2000-11-03,10.259259223937988,10.055556297302246,10.203703880310059,10.148147583007812,411750
2000-11-06,10.148147583007812,9.777777671813965,10.148147583007812,9.870369911193848,607163
2000-11-07,9.962963104248047,9.796296119689941,9.962963104248047,9.88888931274414,552825
2000-11-08,9.925926208496094,9.75,9.777777671813965,9.851852416992188,664538
2000-11-09,9.962963104248047,9.555556297302246,9.833333015441895,9.648147583007812,405000
2000-11-10,9.666666984558105,9.4074068069458,9.537036895751953,9.4074068069458,413775
2000-11-13,9.351852416992188,8.740740776062012,9.333333015441895,9.185185432434082,619313
2000-11-14,9.722222328186035,9.277777671813965,9.277777671813965,9.38888931274414,303750
2000-11-15,9.796296119689941,9.259259223937988,9.4074068069458,9.5925931930542,360113
2000-11-16,9.777777671813965,9.555556297302246,9.555556297302246,9.61111068725586,208913
2000-11-17,9.851852416992188,9.61111068725586,9.722222328186035,9.666666984558105,278438
2000-11-20,9.555556297302246,9.185185432434082,9.555556297302246,9.296296119689941,247388
2000-11-21,9.259259223937988,8.777777671813965,9.222222328186035,8.88888931274414,365850
2000-11-22,8.870369911193848,8.629630088806152,8.814814567565918,8.703703880310059,162338
2000-11-24,9.037036895751953,8.722222328186035,8.722222328186035,9.037036895751953,366863
2000-11-27,9.037036895751953,8.759259223937988,8.962963104248047,8.814814567565918,173813
2000-11-28,8.833333015441895,8.38888931274414,8.833333015441895,8.481480598449707,392513
2000-11-29,8.722222328186035,8.462963104248047,8.555556297302246,8.703703880310059,348975
2000-11-30,8.666666984558105,8.277777671813965,8.648147583007812,8.370369911193848,491400
2000-12-01,8.759259223937988,8.4074068069458,8.425926208496094,8.648147583007812,672638
2000-12-04,8.944443702697754,8.462963104248047,8.61111068725586,8.944443702697754,550800
2000-12-05,9.5,8.851852416992188,8.88888931274414,9.425926208496094,488363
2000-12-06,9.740740776062012,9.11111068725586,9.38888931274414,9.129630088806152,319275
2000-12-07,9.314814567565918,9.11111068725586,9.148147583007812,9.185185432434082,155925
2000-12-08,9.703703880310059,9.240740776062012,9.240740776062012,9.703703880310059,449550
2000-12-11,10.074073791503906,9.5,9.555556297302246,10.074073791503906,570713
2000-12-12,10.037036895751953,9.11111068725586,10.037036895751953,9.38888931274414,1047938
2000-12-13,9.61111068725586,9.11111068725586,9.462963104248047,9.240740776062012,326700
2000-12-14,9.166666984558105,8.518519401550293,9.166666984558105,8.759259223937988,727313
2000-12-15,8.870369911193848,8.0925931930542,8.722222328186035,8.870369911193848,1263263
2000-12-18,9.555556297302246,8.981480598449707,8.981480598449707,9.38888931274414,707738
2000-12-19,9.666666984558105,9.296296119689941,9.296296119689941,9.38888931274414,580838
2000-12-20,9.38888931274414,8.851852416992188,9.240740776062012,8.851852416992188,698963
2000-12-21,9.703703880310059,8.833333015441895,8.9074068069458,9.4074068069458,612900
2000-12-22,9.962963104248047,9.4074068069458,9.4074068069458,9.814814567565918,411413
2000-12-26,10.018519401550293,9.833333015441895,9.925926208496094,9.88888931274414,402638
2000-12-27,11.037036895751953,9.925926208496094,9.962963104248047,11.037036895751953,1203188
2000-12-28,12.148147583007812,11.037036895751953,11.037036895751953,11.240740776062012,2524838
2000-12-29,11.4074068069458,10.333333015441895,11.018519401550293,10.333333015441895,1104300
2001-01-02,10.88888931274414,10.351852416992188,10.370369911193848,10.518519401550293,1032075
2001-01-03,11.481480598449707,10.370369911193848,10.481480598449707,11.203703880310059,1366875
2001-01-04,11.88888931274414,11.259259223937988,11.277777671813965,11.88888931274414,2372288
2001-01-05,11.814814567565918,11.074073791503906,11.814814567565918,11.185185432434082,844088
2001-01-08,11.222222328186035,10.814814567565918,11.166666984558105,11.222222328186035,694575
2001-01-09,11.296296119689941,10.981480598449707,11.203703880310059,11.148147583007812,451238
2001-01-10,11.5,11.055556297302246,11.074073791503906,11.444443702697754,775913
2001-01-11,11.685185432434082,11.314814567565918,11.444443702697754,11.370369911193848,499838
2001-01-12,11.537036895751953,11.351852416992188,11.444443702697754,11.481480598449707,447188
2001-01-16,11.462963104248047,11.0925931930542,11.370369911193848,11.222222328186035,1330088
2001-01-17,11.814814567565918,11.259259223937988,11.296296119689941,11.444443702697754,1285538
2001-01-18,11.648147583007812,11.296296119689941,11.351852416992188,11.648147583007812,478575
2001-01-19,11.629630088806152,11.314814567565918,11.462963104248047,11.5,603788
2001-01-22,11.703703880310059,11.333333015441895,11.574073791503906,11.370369911193848,652725
2001-01-23,11.333333015441895,10.962963104248047,11.296296119689941,11.333333015441895,1265963
2001-01-24,11.851852416992188,11.314814567565918,11.38888931274414,11.833333015441895,888638
2001-01-25,11.777777671813965,11.555556297302246,11.722222328186035,11.555556297302246,314888
2001-01-26,11.629630088806152,11.4074068069458,11.574073791503906,11.481480598449707,246038
2001-01-29,11.822221755981445,11.481480598449707,11.481480598449707,11.777777671813965,877500
2001-01-30,11.851852416992188,11.422222137451172,11.848889350891113,11.632593154907227,887288
2001-01-31,11.739258766174316,11.401480674743652,11.706666946411133,11.401480674743652,689513
2001-02-01,11.848889350891113,11.303704261779785,11.466667175292969,11.848889350891113,885938
2001-02-02,12.251852035522461,11.650369644165039,11.822221755981445,11.721481323242188,1431000
2001-02-05,11.721481323242188,11.259259223937988,11.721481323242188,11.62074089050293,549788
2001-02-06,11.614814758300781,11.377778053283691,11.614814758300781,11.463704109191895,237600
2001-02-07,11.51111125946045,11.271110534667969,11.51111125946045,11.321480751037598,383063
2001-02-08,11.451851844787598,10.856295585632324,11.321480751037598,10.974815368652344,714488
2001-02-09,11.001481056213379,10.518519401550293,10.814814567565918,10.945184707641602,803925
2001-02-12,11.404443740844727,10.945184707641602,10.945184707641602,11.365925788879395,536963
2001-02-13,11.765926361083984,11.36296272277832,11.36296272277832,11.466667175292969,705038
2001-02-14,11.437037467956543,11.185185432434082,11.437037467956543,11.36296272277832,386775
2001-02-15,11.401480674743652,11.277036666870117,11.288888931274414,11.336296081542969,365513
2001-02-16,11.262222290039062,11.105184555053711,11.262222290039062,11.105184555053711,418838
2001-02-20,11.167407035827637,10.654814720153809,11.140741348266602,10.903703689575195,623700
2001-02-21,10.995555877685547,10.479999542236328,10.844444274902344,10.58666706085205,728325
2001-02-22,10.512593269348145,9.985184669494629,10.468148231506348,10.337778091430664,1007775
2001-02-23,10.367406845092773,9.68592643737793,10.28148078918457,10.071110725402832,810000
2001-02-26,10.20444393157959,9.905184745788574,9.95555591583252,10.177778244018555,1027688
2001-02-27,10.414814949035645,10.157036781311035,10.251852035522461,10.17481517791748,476213
2001-02-28,10.278518676757812,9.76296329498291,10.248888969421387,9.80740737915039,464400
2001-03-01,9.80740737915039,9.31851863861084,9.80740737915039,9.768889427185059,613913
2001-03-02,10.050370216369629,9.454814910888672,9.555556297302246,9.925926208496094,579488
2001-03-05,9.973333358764648,9.585185050964355,9.899258613586426,9.682963371276855,339525
2001-03-06,10.035555839538574,9.564443588256836,9.564443588256836,9.925926208496094,640575
2001-03-07,10.177778244018555,9.822221755981445,9.92296314239502,10.002963066101074,635513
2001-03-08,10.118518829345703,9.644444465637207,10.0325927734375,9.644444465637207,456300
2001-03-09,9.644444465637207,9.431111335754395,9.644444465637207,9.525925636291504,451913
2001-03-12,9.451851844787598,8.918519020080566,9.451851844787598,8.930370330810547,516713
2001-03-13,9.155555725097656,8.740740776062012,9.004444122314453,9.087407112121582,888300
2001-03-14,9.051852226257324,8.595556259155273,8.79111099243164,8.797037124633789,637875
2001-03-15,9.185185432434082,8.797037124633789,8.856295585632324,8.933333396911621,569700
2001-03-16,9.155555725097656,8.654814720153809,9.007407188415527,8.773332595825195,1115438
2001-03-19,9.081480979919434,8.459259033203125,8.696295738220215,9.075555801391602,920025
2001-03-20,9.259259223937988,8.64888858795166,8.927407264709473,8.755556106567383,434363
2001-03-21,8.84148120880127,8.385185241699219,8.755556106567383,8.408888816833496,836663
2001-03-22,8.385185241699219,7.71851921081543,8.385185241699219,8.251852035522461,885600
2001-03-23,8.927407264709473,8.328888893127441,8.399999618530273,8.740740776062012,717188
2001-03-26,9.019259452819824,8.740740776062012,8.740740776062012,8.933333396911621,374963
2001-03-27,9.010370254516602,8.533332824707031,8.829629898071289,8.995555877685547,347288
2001-03-28,8.995555877685547,8.619258880615234,8.995555877685547,8.622221946716309,378000
2001-03-29,8.755556106567383,8.385185241699219,8.610369682312012,8.385185241699219,516038
2001-03-30,8.580740928649902,8.23703670501709,8.459259033203125,8.23703670501709,738788
2001-04-02,8.503704071044922,8.22518539428711,8.311111450195312,8.251852035522461,689850
2001-04-03,8.266667366027832,7.792593002319336,8.266667366027832,8.014815330505371,652388
2001-04-04,7.940741062164307,7.56148099899292,7.940741062164307,7.647407054901123,707738
2001-04-05,8.992592811584473,7.8251848220825195,7.8251848220825195,8.717037200927734,1708425
2001-04-06,8.68148136138916,8.222222328186035,8.642963409423828,8.33481502532959,810675
2001-04-09,8.829629898071289,8.399999618530273,8.399999618530273,8.654814720153809,542025
2001-04-10,9.333333015441895,8.800000190734863,8.814814567565918,9.01629638671875,1042538
2001-04-11,9.377778053283691,9.140741348266602,9.191110610961914,9.229630470275879,573413
2001-04-12,9.374814987182617,8.962963104248047,9.232592582702637,9.36296272277832,533250
2001-04-16,9.392593383789062,9.084444046020508,9.392593383789062,9.12592601776123,356400
2001-04-17,9.448888778686523,8.948147773742676,9.12592601776123,9.434074401855469,589275
2001-04-18,10.171852111816406,9.534814834594727,9.570369720458984,9.798519134521484,1390163
2001-04-19,10.074073791503906,9.481480598449707,9.748147964477539,9.863703727722168,838013
2001-04-20,9.863703727722168,9.555556297302246,9.863703727722168,9.58814811706543,322313
2001-04-23,9.644444465637207,9.247406959533691,9.644444465637207,9.469630241394043,406688
2001-04-24,9.51111125946045,9.268148422241211,9.469630241394043,9.297778129577637,244350
2001-04-25,9.297778129577637,8.90666675567627,9.297778129577637,9.134815216064453,845100
2001-04-26,9.463704109191895,9.185185432434082,9.20888900756836,9.288888931274414,657450
