Date,High_ORP,Low_ORP,Open_ORP,Close_ORP,Volume_ORP
2013-04-03,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-04-04,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-04-05,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-04-08,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-04-09,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-04-10,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-04-11,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-04-12,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-04-15,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-04-16,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-04-17,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-04-18,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-04-19,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-04-22,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-04-23,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-04-24,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-04-25,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-04-26,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-04-29,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-04-30,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-01,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-02,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-03,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-06,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-07,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-08,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-09,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-10,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-13,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-14,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-15,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-16,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-17,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-20,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-21,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-22,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-23,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-24,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-28,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-29,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-30,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-05-31,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-06-03,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-06-04,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-06-05,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-06-06,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-06-07,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-06-10,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-06-11,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-06-12,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-06-13,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-06-14,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-06-17,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-06-18,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-06-19,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-06-20,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-06-21,8.989999771118164,8.920000076293945,8.989999771118164,8.920000076293945,7
2013-06-24,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-06-25,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-06-26,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-06-27,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-06-28,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-01,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-02,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-03,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-05,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-08,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-09,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-10,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-11,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-12,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-15,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-16,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-17,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-18,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-19,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-22,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-23,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-24,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-25,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-26,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-29,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-30,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-07-31,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-01,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-02,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-05,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-06,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-07,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-08,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-09,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-12,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-13,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-14,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-15,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-16,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-19,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-20,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-21,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-22,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-23,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-26,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-27,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-28,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-29,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-08-30,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-09-03,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-09-04,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-09-05,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-09-06,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-09-09,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-09-10,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-09-11,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-09-12,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-09-13,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-09-16,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-09-17,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-09-18,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-09-19,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-09-23,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-09-24,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-09-25,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-09-26,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-09-27,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-09-30,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-01,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-02,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-03,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-04,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-07,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-08,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-09,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-10,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-11,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-14,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-15,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-16,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-17,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-18,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-21,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-22,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-23,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-24,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-25,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-28,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-29,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-30,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-10-31,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-11-01,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-11-04,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-11-05,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-11-06,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-11-07,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-11-08,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-11-11,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-11-12,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-11-13,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-11-14,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-11-15,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-11-18,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-11-19,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-11-20,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-11-21,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-11-22,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-11-25,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-11-26,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-11-27,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-11-29,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-12-02,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-12-03,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-12-04,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-12-05,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-12-06,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-12-09,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-12-10,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-12-11,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-12-12,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-12-13,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-12-16,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-12-17,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-12-18,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-12-19,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-12-20,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-12-23,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-12-24,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-12-26,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-12-27,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-12-30,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2013-12-31,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-01-02,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-01-03,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-01-06,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-01-07,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-01-08,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-01-09,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-01-10,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-01-13,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-01-14,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-01-15,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-01-16,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-01-17,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-01-21,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-01-22,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-01-23,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-01-24,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-01-27,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-01-28,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-01-29,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-01-30,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-01-31,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-02-03,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-02-04,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-02-05,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-02-06,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-02-07,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-02-10,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-02-11,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-02-12,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-02-13,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-02-14,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-02-18,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-02-19,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-02-20,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-02-21,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2014-02-24,8.020000457763672,7.800000190734863,8.020000457763672,8.0,2002
2014-02-25,8.039999961853027,7.800000190734863,8.039999961853027,7.800000190734863,1306
2014-02-26,7.849999904632568,6.940000057220459,7.849999904632568,6.940000057220459,13222
2014-02-27,7.679999828338623,6.96999979019165,7.349999904632568,7.349999904632568,3983
2014-02-28,7.5,7.389999866485596,7.389999866485596,7.5,3195
2014-03-03,7.239999771118164,6.510000228881836,7.239999771118164,6.519999980926514,13546
2014-03-04,7.03000020980835,6.199999809265137,6.519999980926514,6.199999809265137,47424
2014-03-05,6.690000057220459,6.21999979019165,6.400000095367432,6.690000057220459,2236
2014-03-06,6.5,5.570000171661377,6.5,6.150000095367432,17937
2014-03-07,7.150000095367432,6.010000228881836,6.010000228881836,6.980000019073486,74181
2014-03-10,6.96999979019165,6.800000190734863,6.96999979019165,6.800000190734863,2604
2014-03-11,7.0,6.800000190734863,7.0,6.860000133514404,2419
2014-03-12,6.699999809265137,6.420000076293945,6.699999809265137,6.619999885559082,1068
2014-03-13,6.619999885559082,6.400000095367432,6.420000076293945,6.619999885559082,1604
2014-03-14,6.599999904632568,6.210000038146973,6.360000133514404,6.599999904632568,617
2014-03-17,6.590000152587891,6.300000190734863,6.590000152587891,6.570000171661377,564
2014-03-18,6.800000190734863,6.599999904632568,6.599999904632568,6.599999904632568,3412
2014-03-19,6.599999904632568,6.349999904632568,6.590000152587891,6.349999904632568,7870
2014-03-20,6.5,6.099999904632568,6.5,6.449999809265137,3322
2014-03-21,6.420000076293945,6.25,6.289999961853027,6.409999847412109,1397
2014-03-24,6.409999847412109,6.269999980926514,6.409999847412109,6.28000020980835,1879
2014-03-25,6.389999866485596,6.230000019073486,6.389999866485596,6.300000190734863,1097
2014-03-26,6.360000133514404,6.300000190734863,6.360000133514404,6.300000190734863,3646
2014-03-27,6.360000133514404,6.300000190734863,6.360000133514404,6.300000190734863,1052
2014-03-28,6.449999809265137,6.329999923706055,6.449999809265137,6.329999923706055,352
2014-03-31,6.289999961853027,6.0,6.070000171661377,6.019999980926514,5406
2014-04-01,6.110000133514404,5.920000076293945,6.099999904632568,6.019999980926514,8938
2014-04-02,6.150000095367432,5.900000095367432,6.150000095367432,5.929999828338623,15444
2014-04-03,5.929999828338623,5.820000171661377,5.929999828338623,5.900000095367432,10738
2014-04-04,5.920000076293945,5.920000076293945,5.920000076293945,5.920000076293945,1723
2014-04-07,6.070000171661377,5.710000038146973,6.070000171661377,5.900000095367432,7099
2014-04-08,5.900000095367432,5.690000057220459,5.889999866485596,5.900000095367432,1431
2014-04-09,5.949999809265137,5.889999866485596,5.920000076293945,5.900000095367432,601
2014-04-10,5.96999979019165,5.75,5.96999979019165,5.920000076293945,4977
2014-04-11,5.96999979019165,5.75,5.96999979019165,5.840000152587891,3819
2014-04-14,5.840000152587891,5.710000038146973,5.840000152587891,5.78000020980835,1133
2014-04-15,6.389999866485596,5.78000020980835,5.78000020980835,6.0,245218
2014-04-16,6.349999904632568,5.78000020980835,6.349999904632568,5.920000076293945,13106
