Date,High_BDX,Low_BDX,Open_BDX,Close_BDX,Volume_BDX
2000-04-19,26.09756088256836,25.121950149536133,26.09756088256836,25.182926177978516,1325530
2000-04-20,25.609756469726562,24.329267501831055,25.365854263305664,24.939023971557617,1299700
2000-04-24,25.2439022064209,24.573171615600586,24.573171615600586,24.878049850463867,1315075
2000-04-25,25.426828384399414,24.878049850463867,25.121950149536133,25.365854263305664,1038325
2000-04-26,26.158536911010742,24.939023971557617,25.609756469726562,25.121950149536133,989125
2000-04-27,25.426828384399414,24.512195587158203,24.878049850463867,25.121950149536133,862230
2000-04-28,25.365854263305664,24.69512176513672,25.121950149536133,25.0,589478
2000-05-01,25.670732498168945,24.512195587158203,24.512195587158203,25.182926177978516,1289348
2000-05-02,26.158536911010742,24.878049850463867,25.0,25.54878044128418,1234920
2000-05-03,26.707317352294922,25.2439022064209,25.365854263305664,26.158536911010742,1528993
2000-05-04,26.341463088989258,25.060976028442383,26.341463088989258,25.365854263305664,737693
2000-05-05,26.585365295410156,25.365854263305664,25.365854263305664,26.280487060546875,715553
2000-05-08,26.341463088989258,25.54878044128418,26.280487060546875,26.09756088256836,693003
2000-05-09,26.463415145874023,25.426828384399414,25.85365867614746,26.219512939453125,1033508
2000-05-10,26.341463088989258,25.670732498168945,26.09756088256836,26.09756088256836,821640
2000-05-11,26.890243530273438,25.975610733032227,26.036584854125977,26.524389266967773,411230
2000-05-12,26.890243530273438,25.731706619262695,26.40243911743164,26.036584854125977,881500
2000-05-15,27.19512176513672,26.158536911010742,26.280487060546875,27.134145736694336,706738
2000-05-16,26.95121955871582,25.975610733032227,26.890243530273438,26.95121955871582,682958
2000-05-17,26.95121955871582,25.792682647705078,26.463415145874023,26.768293380737305,686648
2000-05-18,27.317073822021484,26.585365295410156,26.829267501831055,27.134145736694336,654975
2000-05-19,27.134145736694336,26.158536911010742,26.158536911010742,26.585365295410156,676295
2000-05-22,27.317073822021484,26.09756088256836,26.829267501831055,26.341463088989258,661945
2000-05-23,27.560976028442383,26.463415145874023,26.585365295410156,26.829267501831055,657640
2000-05-24,28.963415145874023,27.073171615600586,27.073171615600586,28.780487060546875,1801540
2000-05-25,28.780487060546875,27.7439022064209,28.780487060546875,28.04878044128418,865305
2000-05-26,28.109756469726562,27.317073822021484,27.987804412841797,27.5,460840
2000-05-30,29.268293380737305,27.621950149536133,27.7439022064209,28.59756088256836,920963
2000-05-31,28.719512939453125,27.926828384399414,28.292682647705078,28.475610733032227,601675
2000-06-01,28.292682647705078,27.7439022064209,28.292682647705078,27.926828384399414,277570
2000-06-02,28.35365867614746,27.378049850463867,28.35365867614746,27.865854263305664,483800
2000-06-05,28.475610733032227,27.7439022064209,27.865854263305664,28.292682647705078,561085
2000-06-06,28.780487060546875,27.560976028442383,28.170732498168945,28.59756088256836,562623
2000-06-07,28.536584854125977,27.2560977935791,28.536584854125977,27.439023971557617,691670
2000-06-08,27.439023971557617,26.829267501831055,27.439023971557617,27.19512176513672,272855
2000-06-09,27.865854263305664,27.134145736694336,27.2560977935791,27.439023971557617,455613
2000-06-12,27.439023971557617,26.768293380737305,27.317073822021484,26.768293380737305,499585
2000-06-13,27.2560977935791,26.64634132385254,26.707317352294922,26.95121955871582,687263
2000-06-14,27.560976028442383,26.95121955871582,27.012195587158203,27.19512176513672,997428
2000-06-15,27.987804412841797,27.19512176513672,27.2560977935791,27.560976028442383,1008498
2000-06-16,27.439023971557617,26.829267501831055,27.317073822021484,27.10365867614746,592655
2000-06-19,27.2560977935791,26.585365295410156,27.19512176513672,27.19512176513672,707558
2000-06-20,27.5,26.707317352294922,27.073171615600586,26.707317352294922,1499370
2000-06-21,27.621950149536133,26.829267501831055,27.073171615600586,27.073171615600586,1434283
2000-06-22,27.073171615600586,26.40243911743164,26.829267501831055,26.707317352294922,765265
2000-06-23,27.682926177978516,26.40243911743164,26.707317352294922,26.707317352294922,512910
2000-06-26,27.134145736694336,26.280487060546875,26.585365295410156,26.64634132385254,627198
2000-06-27,27.19512176513672,26.09756088256836,26.890243530273438,26.219512939453125,605160
2000-06-28,27.317073822021484,26.219512939453125,26.280487060546875,26.981706619262695,663688
2000-06-29,27.682926177978516,26.524389266967773,26.768293380737305,27.073171615600586,1320815
2000-06-30,28.04878044128418,26.707317352294922,26.829267501831055,27.987804412841797,1234818
2000-07-03,28.04878044128418,26.890243530273438,27.987804412841797,27.560976028442383,260453
2000-07-05,29.14634132385254,27.439023971557617,27.926828384399414,28.841463088989258,978465
2000-07-06,29.085365295410156,28.109756469726562,28.780487060546875,28.780487060546875,612028
2000-07-07,29.207317352294922,28.04878044128418,28.780487060546875,28.658536911010742,917068
2000-07-10,29.268293380737305,27.80487823486328,28.658536911010742,29.024389266967773,606698
2000-07-11,29.268293380737305,28.841463088989258,29.268293380737305,28.90243911743164,604750
2000-07-12,29.024389266967773,28.292682647705078,28.780487060546875,28.536584854125977,887958
2000-07-13,28.292682647705078,26.768293380737305,28.292682647705078,27.317073822021484,793965
2000-07-14,27.439023971557617,26.524389266967773,27.439023971557617,26.585365295410156,1137648
2000-07-17,27.012195587158203,25.792682647705078,26.219512939453125,26.890243530273438,1386210
2000-07-18,28.231706619262695,26.768293380737305,26.829267501831055,27.865854263305664,953865
2000-07-19,27.987804412841797,27.073171615600586,27.987804412841797,27.560976028442383,659690
2000-07-20,27.19512176513672,23.871950149536133,27.19512176513672,24.329267501831055,3369073
2000-07-21,24.878049850463867,24.14634132385254,24.329267501831055,24.878049850463867,2199343
2000-07-24,24.878049850463867,24.390243530273438,24.878049850463867,24.69512176513672,1307900
2000-07-25,24.69512176513672,24.085365295410156,24.634145736694336,24.14634132385254,1305030
2000-07-26,24.14634132385254,23.170732498168945,24.14634132385254,23.292682647705078,965858
2000-07-27,24.329267501831055,23.292682647705078,23.414634704589844,24.268293380737305,819898
2000-07-28,24.512195587158203,23.719512939453125,24.14634132385254,24.024389266967773,648723
2000-07-31,25.2439022064209,24.268293380737305,24.512195587158203,24.634145736694336,1358023
2000-08-01,25.609756469726562,24.573171615600586,24.878049850463867,25.609756469726562,999683
2000-08-02,26.219512939453125,25.609756469726562,26.219512939453125,25.85365867614746,990355
2000-08-03,26.219512939453125,25.121950149536133,25.609756469726562,25.670732498168945,875453
2000-08-04,25.792682647705078,25.121950149536133,25.670732498168945,25.365854263305664,999478
2000-08-07,25.487804412841797,24.817073822021484,25.2439022064209,25.182926177978516,941770
2000-08-08,25.365854263305664,24.512195587158203,25.30487823486328,25.121950149536133,798783
2000-08-09,25.2439022064209,24.085365295410156,25.0,24.14634132385254,1166245
2000-08-10,24.878049850463867,24.268293380737305,24.329267501831055,24.7560977935791,1174958
2000-08-11,25.060976028442383,24.69512176513672,24.878049850463867,24.939023971557617,1047960
2000-08-14,25.54878044128418,24.817073822021484,24.939023971557617,25.426828384399414,1319073
2000-08-15,25.731706619262695,25.365854263305664,25.54878044128418,25.426828384399414,1062618
2000-08-16,25.670732498168945,25.365854263305664,25.426828384399414,25.609756469726562,1268335
2000-08-17,25.85365867614746,25.609756469726562,25.609756469726562,25.85365867614746,735745
2000-08-18,26.09756088256836,25.54878044128418,25.609756469726562,25.85365867614746,640113
2000-08-21,27.865854263305664,25.975610733032227,25.975610733032227,27.682926177978516,1349413
2000-08-22,27.439023971557617,26.280487060546875,27.317073822021484,26.64634132385254,1403533
2000-08-23,27.012195587158203,26.40243911743164,26.64634132385254,26.829267501831055,922500
2000-08-24,27.317073822021484,26.585365295410156,26.890243530273438,27.134145736694336,523878
2000-08-25,27.317073822021484,26.829267501831055,26.890243530273438,27.134145736694336,855465
2000-08-28,27.80487823486328,27.134145736694336,27.134145736694336,27.80487823486328,680190
2000-08-29,27.7439022064209,27.19512176513672,27.7439022064209,27.317073822021484,383453
2000-08-30,28.658536911010742,27.926828384399414,28.04878044128418,28.292682647705078,1001425
2000-08-31,30.182926177978516,28.231706619262695,28.292682647705078,29.283536911010742,1557385
2000-09-01,29.45121955871582,27.19512176513672,29.390243530273438,28.231706619262695,766393
2000-09-05,28.231706619262695,27.378049850463867,28.170732498168945,27.987804412841797,394728
2000-09-06,27.926828384399414,26.768293380737305,27.7439022064209,27.865854263305664,1036788
2000-09-07,27.865854263305664,26.95121955871582,27.682926177978516,27.80487823486328,789455
2000-09-08,27.5,27.073171615600586,27.439023971557617,27.5,464428
2000-09-11,27.987804412841797,27.073171615600586,27.439023971557617,27.865854263305664,644828
2000-09-12,28.414634704589844,27.682926177978516,27.865854263305664,28.35365867614746,560778
2000-09-13,28.414634704589844,27.317073822021484,28.414634704589844,27.5,588145
2000-09-14,27.5,25.85365867614746,27.439023971557617,27.378049850463867,4976990
2000-09-15,27.378049850463867,26.707317352294922,26.829267501831055,27.378049850463867,1325325
2000-09-18,27.2560977935791,25.914634704589844,27.134145736694336,26.280487060546875,610388
2000-09-19,26.280487060546875,25.365854263305664,26.280487060546875,25.609756469726562,719448
2000-09-20,25.609756469726562,24.390243530273438,25.487804412841797,24.939023971557617,1331988
2000-09-21,25.30487823486328,24.512195587158203,25.182926177978516,24.939023971557617,921475
2000-09-22,24.817073822021484,24.390243530273438,24.69512176513672,24.817073822021484,920655
2000-09-25,24.939023971557617,24.268293380737305,24.878049850463867,24.390243530273438,1639180
2000-09-26,24.329267501831055,21.219512939453125,24.268293380737305,21.829267501831055,1428338
2000-09-27,25.792682647705078,24.7560977935791,24.878049850463867,25.731706619262695,5500458
2000-09-28,25.914634704589844,25.182926177978516,25.487804412841797,25.487804412841797,2698210
2000-09-29,25.975610733032227,24.939023971557617,25.2439022064209,25.792682647705078,1605560
2000-10-02,25.975610733032227,25.182926177978516,25.609756469726562,25.914634704589844,1333935
2000-10-03,26.463415145874023,25.670732498168945,25.731706619262695,26.158536911010742,938388
2000-10-04,26.707317352294922,26.036584854125977,26.219512939453125,26.341463088989258,1954470
2000-10-05,26.707317352294922,26.219512939453125,26.341463088989258,26.707317352294922,1224978
2000-10-06,27.439023971557617,26.707317352294922,26.707317352294922,27.073171615600586,944230
2000-10-09,27.317073822021484,26.341463088989258,27.317073822021484,26.64634132385254,589068
2000-10-10,27.317073822021484,26.341463088989258,26.585365295410156,27.317073822021484,835888
2000-10-11,28.658536911010742,26.95121955871582,27.073171615600586,27.865854263305664,1924028
2000-10-12,27.865854263305664,27.317073822021484,27.865854263305664,27.621950149536133,1233793
2000-10-13,28.841463088989258,27.378049850463867,27.621950149536133,28.536584854125977,1463495
2000-10-16,28.719512939453125,28.109756469726562,28.536584854125977,28.59756088256836,671785
2000-10-17,28.90243911743164,28.292682647705078,28.414634704589844,28.780487060546875,641343
2000-10-18,30.365854263305664,28.109756469726562,28.780487060546875,30.2439022064209,1487685
2000-10-19,30.060976028442383,28.59756088256836,30.0,29.024389266967773,1696785
2000-10-20,29.14634132385254,28.59756088256836,28.780487060546875,28.841463088989258,452948
2000-10-23,28.90243911743164,28.231706619262695,28.59756088256836,28.292682647705078,931828
2000-10-24,28.475610733032227,28.231706619262695,28.231706619262695,28.292682647705078,673323
2000-10-25,29.69512176513672,28.35365867614746,28.475610733032227,29.45121955871582,653643
2000-10-26,29.939023971557617,29.14634132385254,29.45121955871582,29.7560977935791,791608
2000-10-27,30.060976028442383,29.085365295410156,29.7560977935791,29.573171615600586,753478
2000-10-30,31.40243911743164,29.817073822021484,29.817073822021484,31.09756088256836,1229385
2000-10-31,33.23170852661133,31.09756088256836,31.219512939453125,32.682926177978516,1766485
2000-11-01,33.23170852661133,32.0121955871582,32.43902587890625,32.13414764404297,1447403
2000-11-02,33.10975646972656,31.524389266967773,31.890243530273438,32.378047943115234,894518
2000-11-03,33.04877853393555,31.95121955871582,32.19512176513672,32.5,805958
2000-11-06,32.743900299072266,31.890243530273438,32.743900299072266,32.19512176513672,1198328
2000-11-07,32.43902587890625,31.890243530273438,32.19512176513672,32.256099700927734,1052675
2000-11-08,32.86585235595703,32.13414764404297,32.256099700927734,32.43902587890625,946895
2000-11-09,32.5,30.487804412841797,32.19512176513672,31.09756088256836,2433043
2000-11-10,31.524389266967773,30.609756469726562,31.09756088256836,30.670732498168945,1348080
2000-11-13,30.670732498168945,29.817073822021484,30.609756469726562,30.426828384399414,548683
2000-11-14,30.487804412841797,29.817073822021484,30.2439022064209,30.2439022064209,897490
2000-11-15,30.426828384399414,30.182926177978516,30.2439022064209,30.2439022064209,735233
2000-11-16,30.54878044128418,29.817073822021484,30.30487823486328,30.182926177978516,1437665
2000-11-17,31.09756088256836,30.182926177978516,30.2439022064209,30.914634704589844,732260
2000-11-20,31.158536911010742,30.30487823486328,31.158536911010742,30.670732498168945,659895
2000-11-21,31.09756088256836,30.670732498168945,30.792682647705078,30.85365867614746,591528
2000-11-22,31.219512939453125,30.670732498168945,30.975610733032227,30.975610733032227,368795
2000-11-24,30.85365867614746,30.365854263305664,30.792682647705078,30.85365867614746,175173
2000-11-27,31.341463088989258,30.792682647705078,31.09756088256836,31.219512939453125,298173
2000-11-28,32.621952056884766,31.09756088256836,31.341463088989258,32.13414764404297,1257573
2000-11-29,33.414634704589844,32.13414764404297,32.19512176513672,33.17073059082031,1326453
2000-11-30,33.29268264770508,32.682926177978516,32.92683029174805,33.17073059082031,1523663
2000-12-01,33.10975646972656,32.19512176513672,33.04877853393555,33.04877853393555,701920
2000-12-04,33.10975646972656,32.682926177978516,32.682926177978516,32.92683029174805,946485
2000-12-05,33.353660583496094,32.13414764404297,32.9878044128418,32.92683029174805,1699450
2000-12-06,32.9878044128418,30.975610733032227,32.682926177978516,31.707317352294922,2008078
2000-12-07,32.743900299072266,31.463415145874023,31.463415145874023,32.378047943115234,421685
2000-12-08,32.92683029174805,31.585365295410156,32.07316970825195,32.621952056884766,561495
2000-12-11,32.743900299072266,31.707317352294922,32.682926177978516,31.829267501831055,459200
2000-12-12,32.621952056884766,31.524389266967773,31.829267501831055,32.5,486260
2000-12-13,32.621952056884766,32.07316970825195,32.256099700927734,32.378047943115234,510143
2000-12-14,32.07316970825195,30.975610733032227,31.95121955871582,31.09756088256836,872583
2000-12-15,30.914634704589844,29.878049850463867,30.85365867614746,30.30487823486328,1687355
2000-12-18,32.13414764404297,30.609756469726562,31.09756088256836,31.707317352294922,718320
2000-12-19,32.317073822021484,31.219512939453125,31.707317352294922,31.463415145874023,573590
2000-12-20,32.07316970825195,30.731706619262695,31.341463088989258,31.158536911010742,685213
2000-12-21,31.768293380737305,30.670732498168945,31.219512939453125,31.524389266967773,664713
2000-12-22,31.829267501831055,30.792682647705078,31.524389266967773,31.40243911743164,431628
2000-12-26,32.621952056884766,31.158536911010742,31.341463088989258,32.5,592143
2000-12-27,33.04877853393555,32.43902587890625,32.5,32.92683029174805,681420
2000-12-28,34.45122146606445,32.743900299072266,32.92683029174805,34.26829147338867,1146463
2000-12-29,34.20731735229492,33.475608825683594,34.146339416503906,33.780487060546875,783510
2001-01-02,34.32926940917969,33.10975646972656,33.53658676147461,33.353660583496094,1177828
2001-01-03,33.658538818359375,32.13414764404297,33.59756088256836,32.256099700927734,1043655
2001-01-04,32.56097412109375,30.609756469726562,32.317073822021484,31.09756088256836,975083
2001-01-05,31.036584854125977,30.182926177978516,30.85365867614746,30.54878044128418,787405
2001-01-08,30.85365867614746,30.2439022064209,30.487804412841797,30.792682647705078,580458
2001-01-09,32.0121955871582,30.609756469726562,30.792682647705078,31.829267501831055,588248
2001-01-10,31.829267501831055,30.914634704589844,31.829267501831055,31.158536911010742,541610
2001-01-11,32.621952056884766,31.219512939453125,31.40243911743164,32.317073822021484,897798
2001-01-12,32.256099700927734,31.158536911010742,32.19512176513672,31.707317352294922,412563
2001-01-16,32.80487823486328,31.64634132385254,31.707317352294922,32.19512176513672,542020
2001-01-17,32.5,31.524389266967773,32.317073822021484,31.707317352294922,521930
2001-01-18,33.353660583496094,30.792682647705078,31.585365295410156,32.92683029174805,1084348
2001-01-19,32.743900299072266,31.036584854125977,32.682926177978516,31.585365295410156,981950
2001-01-22,34.085365295410156,31.585365295410156,31.585365295410156,33.96341323852539,1307900
2001-01-23,33.658538818359375,33.23170852661133,33.23170852661133,33.353660583496094,645443
2001-01-24,34.26829147338867,32.92683029174805,33.53658676147461,34.024391174316406,1162965
2001-01-25,34.5121955871582,33.414634704589844,33.658538818359375,34.39024353027344,1540575
2001-01-26,34.20731735229492,33.719512939453125,34.146339416503906,34.146339416503906,886728
2001-01-29,34.878047943115234,33.90243911743164,34.53658676147461,34.20487976074219,955198
2001-01-30,34.185367584228516,33.56097412109375,34.146339416503906,33.9902458190918,965448
2001-01-31,33.95122146606445,33.03414535522461,33.95122146606445,33.54146194458008,630478
2001-02-01,34.185367584228516,33.317073822021484,33.78536605834961,33.9902458190918,876375
2001-02-02,35.39512252807617,34.43902587890625,34.43902587890625,35.36585235595703,2623488
2001-02-05,36.07804870605469,34.7609748840332,35.912193298339844,35.08292770385742,1867858
2001-02-06,36.1365852355957,35.024391174316406,35.56097412109375,35.70731735229492,2322138
2001-02-07,35.58048629760742,34.83902359008789,35.46341323852539,35.18048858642578,1059645
2001-02-08,36.087806701660156,35.190242767333984,35.219512939453125,36.07804870605469,858540
2001-02-09,36.273170471191406,35.60975646972656,35.970733642578125,36.126827239990234,1076660
2001-02-12,36.975608825683594,35.90243911743164,36.126827239990234,36.751220703125,1493118
2001-02-13,38.29268264770508,36.74146270751953,37.07316970825195,38.04877853393555,2227120
2001-02-14,37.717071533203125,36.0,37.70731735229492,36.468292236328125,1543138
2001-02-15,36.40975570678711,35.219512939453125,36.17560958862305,35.60975646972656,817233
2001-02-16,36.09756088256836,35.36585235595703,35.756099700927734,35.8634147644043,647493
2001-02-20,36.41951370239258,35.22926712036133,35.5121955871582,36.19512176513672,891853
2001-02-21,36.91707229614258,36.10731887817383,36.2634162902832,36.29268264770508,968215
2001-02-22,36.585365295410156,35.121952056884766,36.126827239990234,35.502437591552734,621663
2001-02-23,35.36585235595703,34.07804870605469,35.121952056884766,34.341461181640625,1489018
2001-02-26,35.95122146606445,34.17560958862305,34.17560958862305,35.66829299926758,1291808
2001-02-27,35.717071533203125,34.81951141357422,35.66829299926758,35.01463317871094,660613
2001-02-28,35.219512939453125,34.39024353027344,34.39024353027344,35.102439880371094,691260
2001-03-01,35.46341323852539,34.400001525878906,35.34634017944336,35.18048858642578,675988
2001-03-02,35.1121940612793,33.960975646972656,34.975608825683594,34.975608825683594,721805
2001-03-05,34.98536682128906,34.146339416503906,34.95609664916992,34.60487747192383,740870
2001-03-06,34.92683029174805,33.931705474853516,34.84878158569336,34.01951217651367,753683
2001-03-07,34.663414001464844,34.068294525146484,34.165855407714844,34.185367584228516,1376678
2001-03-08,34.995121002197266,34.21463394165039,34.42926788330078,34.780487060546875,881193
2001-03-09,35.219512939453125,34.44878005981445,34.63414764404297,35.121952056884766,882525
2001-03-12,35.32682800292969,34.156097412109375,35.024391174316406,34.64390182495117,1317945
2001-03-13,34.63414764404297,33.92195129394531,34.63414764404297,34.126827239990234,930803
2001-03-14,34.11707305908203,33.05365753173828,33.88292694091797,33.287803649902344,656820
2001-03-15,33.58048629760742,32.92683029174805,33.531707763671875,33.07316970825195,777565
2001-03-16,33.01463317871094,31.560976028442383,32.39024353027344,31.658536911010742,1690020
2001-03-19,33.756099700927734,31.970731735229492,32.156097412109375,33.66829299926758,1291295
2001-03-20,33.80487823486328,32.780487060546875,33.46341323852539,32.780487060546875,1184388
2001-03-21,33.45365905761719,32.31219482421875,32.93658447265625,33.03414535522461,1319278
2001-03-22,32.45853805541992,30.341463088989258,32.39024353027344,31.219512939453125,1491478
2001-03-23,32.23414611816406,31.141462326049805,31.356098175048828,32.20487976074219,1441868
2001-03-26,33.024391174316406,32.09756088256836,32.19512176513672,32.09756088256836,1093163
2001-03-27,32.370731353759766,31.970731735229492,32.19512176513672,32.19512176513672,759423
2001-03-28,32.6146354675293,31.912195205688477,32.0,32.341461181640625,1232050
2001-03-29,33.970733642578125,32.341461181640625,32.585365295410156,33.531707763671875,1009113
2001-03-30,35.05365753173828,33.70731735229492,33.756099700927734,34.45853805541992,1625445
2001-04-02,35.56097412109375,34.04877853393555,35.024391174316406,34.29268264770508,949048
2001-04-03,34.341461181640625,32.878047943115234,34.09756088256836,33.05365753173828,780333
2001-04-04,33.39512252807617,32.70243835449219,33.05365753173828,33.01463317871094,680088
2001-04-05,34.1365852355957,32.975608825683594,33.17073059082031,34.126827239990234,850135
2001-04-06,34.126827239990234,33.20000076293945,34.126827239990234,33.68780517578125,590913
2001-04-09,34.585365295410156,33.629268646240234,33.90243911743164,33.89268112182617,534743
2001-04-10,34.39024353027344,33.5121955871582,34.09756088256836,34.087806701660156,768648
2001-04-11,33.853660583496094,32.92683029174805,33.853660583496094,33.06341552734375,613668
2001-04-12,33.619510650634766,33.04390335083008,33.07316970825195,33.619510650634766,605263
2001-04-16,34.07804870605469,33.121952056884766,33.80487823486328,33.502437591552734,415330
2001-04-17,35.004878997802734,33.5121955871582,33.63902282714844,34.165855407714844,670043
2001-04-18,34.4878044128418,33.60975646972656,34.45853805541992,33.82439041137695,1194433
2001-04-19,34.029266357421875,32.4878044128418,33.658538818359375,33.024391174316406,1469953
2001-04-20,33.07316970825195,31.219512939453125,32.878047943115234,32.0,1724255
2001-04-23,32.273170471191406,31.219512939453125,31.707317352294922,31.54146385192871,1033713
2001-04-24,31.80487823486328,30.390243530273438,31.560976028442383,30.439023971557617,1633543
2001-04-25,31.073171615600586,30.536584854125977,30.682926177978516,30.809755325317383,2066195
