Date,High_VTR,Low_VTR,Open_VTR,Close_VTR,Volume_VTR
2000-03-22,4.496403217315674,4.068173885345459,4.068173885345459,4.282288074493408,142652
2000-03-23,4.4250311851501465,3.5685739517211914,4.282288074493408,3.7113170623779297,198784
2000-03-24,3.996803045272827,3.7113170623779297,3.7113170623779297,3.7113170623779297,50528
2000-03-27,3.7826879024505615,3.6399450302124023,3.7113170623779297,3.6399450302124023,42997
2000-03-28,3.7826879024505615,3.5685739517211914,3.6399450302124023,3.5685739517211914,68392
2000-03-29,3.7113170623779297,3.5685739517211914,3.7113170623779297,3.6399450302124023,18390
2000-03-30,3.7826879024505615,3.4258310794830322,3.5685739517211914,3.7826879024505615,91861
2000-03-31,3.854059934616089,3.5685739517211914,3.854059934616089,3.7826879024505615,61387
2000-04-03,3.7826879024505615,3.7113170623779297,3.7826879024505615,3.7826879024505615,12347
2000-04-04,3.9254310131073,3.7826879024505615,3.7826879024505615,3.9254310131073,72245
2000-04-05,3.996803045272827,3.854059934616089,3.854059934616089,3.854059934616089,21542
2000-04-06,4.068173885345459,3.7113170623779297,3.7113170623779297,3.9254310131073,24169
2000-04-07,4.068173885345459,3.7826879024505615,3.9254310131073,4.068173885345459,43697
2000-04-10,4.282288074493408,3.9254310131073,3.9254310131073,4.210916996002197,45274
2000-04-11,4.3536601066589355,4.282288074493408,4.282288074493408,4.282288074493408,13398
2000-04-12,4.496403217315674,4.282288074493408,4.282288074493408,4.4250311851501465,20316
2000-04-13,4.496403217315674,4.3536601066589355,4.3536601066589355,4.3536601066589355,44573
2000-04-14,4.3536601066589355,3.996803045272827,4.282288074493408,4.068173885345459,54118
2000-04-17,4.210916996002197,4.068173885345459,4.068173885345459,4.210916996002197,81265
2000-04-18,4.3536601066589355,4.139545917510986,4.139545917510986,4.282288074493408,21192
2000-04-19,4.4250311851501465,4.282288074493408,4.282288074493408,4.3536601066589355,9720
2000-04-20,4.4250311851501465,4.3536601066589355,4.4250311851501465,4.3536601066589355,9370
2000-04-24,4.4250311851501465,4.282288074493408,4.3536601066589355,4.282288074493408,15850
2000-04-25,4.4250311851501465,4.282288074493408,4.4250311851501465,4.4250311851501465,16901
2000-04-26,4.496403217315674,4.282288074493408,4.4250311851501465,4.4250311851501465,37305
2000-04-27,4.4250311851501465,4.3536601066589355,4.3536601066589355,4.4250311851501465,6918
2000-04-28,4.567773818969727,4.3536601066589355,4.3536601066589355,4.496403217315674,21104
2000-05-01,4.781888961791992,4.567773818969727,4.567773818969727,4.710516929626465,53155
2000-05-02,4.781888961791992,4.567773818969727,4.710516929626465,4.710516929626465,31613
2000-05-03,4.781888961791992,4.639145851135254,4.710516929626465,4.710516929626465,24695
2000-05-04,4.853260040283203,4.567773818969727,4.781888961791992,4.710516929626465,109287
2000-05-05,4.853260040283203,4.639145851135254,4.781888961791992,4.639145851135254,17602
2000-05-08,4.710516929626465,4.639145851135254,4.710516929626465,4.639145851135254,5692
2000-05-09,4.639145851135254,4.4250311851501465,4.639145851135254,4.4250311851501465,28811
2000-05-10,4.496403217315674,4.4250311851501465,4.4250311851501465,4.4250311851501465,11734
2000-05-11,4.496403217315674,4.3536601066589355,4.496403217315674,4.4250311851501465,21280
2000-05-12,4.496403217315674,4.210916996002197,4.210916996002197,4.4250311851501465,46412
2000-05-15,4.496403217315674,4.3536601066589355,4.4250311851501465,4.496403217315674,6130
2000-05-16,4.567773818969727,4.3536601066589355,4.496403217315674,4.3536601066589355,38093
2000-05-17,4.4250311851501465,4.282288074493408,4.3536601066589355,4.282288074493408,15500
2000-05-18,4.3536601066589355,4.282288074493408,4.282288074493408,4.282288074493408,16288
2000-05-19,4.3536601066589355,4.139545917510986,4.282288074493408,4.139545917510986,50090
2000-05-22,4.3536601066589355,4.139545917510986,4.139545917510986,4.3536601066589355,16113
2000-05-23,4.639145851135254,4.282288074493408,4.282288074493408,4.282288074493408,53330
2000-05-24,4.4250311851501465,4.282288074493408,4.282288074493408,4.4250311851501465,52717
2000-05-25,4.4250311851501465,4.282288074493408,4.4250311851501465,4.3536601066589355,22330
2000-05-26,4.3536601066589355,4.282288074493408,4.3536601066589355,4.3536601066589355,23907
2000-05-30,4.4250311851501465,4.282288074493408,4.4250311851501465,4.4250311851501465,8144
2000-05-31,4.496403217315674,4.282288074493408,4.3536601066589355,4.3536601066589355,32488
2000-06-01,4.3536601066589355,4.282288074493408,4.282288074493408,4.3536601066589355,5692
2000-06-02,4.4250311851501465,4.282288074493408,4.3536601066589355,4.3536601066589355,10333
2000-06-05,4.567773818969727,4.3536601066589355,4.3536601066589355,4.4250311851501465,101231
2000-06-06,4.4250311851501465,4.139545917510986,4.4250311851501465,4.282288074493408,59197
2000-06-07,4.210916996002197,3.996803045272827,4.139545917510986,4.210916996002197,323834
2000-06-08,4.3536601066589355,4.210916996002197,4.210916996002197,4.282288074493408,45099
2000-06-09,4.3536601066589355,4.282288074493408,4.282288074493408,4.3536601066589355,10508
2000-06-12,4.4250311851501465,4.139545917510986,4.3536601066589355,4.139545917510986,38531
2000-06-13,4.139545917510986,3.7826879024505615,4.139545917510986,3.854059934616089,150708
2000-06-14,3.854059934616089,3.5685739517211914,3.7826879024505615,3.5685739517211914,62963
2000-06-15,3.9254310131073,3.5685739517211914,3.5685739517211914,3.854059934616089,35816
2000-06-16,3.996803045272827,3.9254310131073,3.9254310131073,3.996803045272827,40983
2000-06-19,3.996803045272827,3.854059934616089,3.996803045272827,3.996803045272827,56220
2000-06-20,4.282288074493408,3.854059934616089,3.854059934616089,4.282288074493408,27935
2000-06-21,4.3536601066589355,4.210916996002197,4.282288074493408,4.3536601066589355,31700
2000-06-22,4.3536601066589355,4.210916996002197,4.282288074493408,4.282288074493408,12523
2000-06-23,4.3536601066589355,4.068173885345459,4.282288074493408,4.210916996002197,32138
2000-06-26,4.282288074493408,3.996803045272827,4.210916996002197,4.210916996002197,22505
2000-06-27,4.282288074493408,4.210916996002197,4.282288074493408,4.210916996002197,14974
2000-06-28,4.282288074493408,4.068173885345459,4.210916996002197,4.139545917510986,29073
2000-06-29,4.3536601066589355,4.139545917510986,4.210916996002197,4.3536601066589355,50090
2000-06-30,4.496403217315674,3.6221020221710205,4.4250311851501465,3.657788038253784,290995
2000-07-03,4.068173885345459,3.7113170623779297,3.7113170623779297,4.068173885345459,26621
2000-07-05,4.4250311851501465,3.9254310131073,3.996803045272827,4.4250311851501465,45536
2000-07-06,4.4250311851501465,4.282288074493408,4.4250311851501465,4.282288074493408,54118
2000-07-07,4.3536601066589355,4.210916996002197,4.282288074493408,4.282288074493408,56833
2000-07-10,4.282288074493408,4.068173885345459,4.139545917510986,4.139545917510986,16025
2000-07-11,4.282288074493408,3.996803045272827,4.210916996002197,4.139545917510986,25658
2000-07-12,4.3536601066589355,4.139545917510986,4.139545917510986,4.210916996002197,16113
2000-07-13,4.567773818969727,4.210916996002197,4.210916996002197,4.496403217315674,67429
2000-07-14,4.567773818969727,4.139545917510986,4.567773818969727,4.139545917510986,30387
2000-07-17,4.3536601066589355,4.139545917510986,4.139545917510986,4.282288074493408,12347
2000-07-18,4.639145851135254,4.3536601066589355,4.3536601066589355,4.567773818969727,24870
2000-07-19,4.639145851135254,4.496403217315674,4.567773818969727,4.567773818969727,357811
2000-07-20,4.781888961791992,4.567773818969727,4.567773818969727,4.781888961791992,82754
2000-07-21,4.853260040283203,4.710516929626465,4.710516929626465,4.781888961791992,68480
2000-07-24,4.853260040283203,4.781888961791992,4.781888961791992,4.853260040283203,32138
2000-07-25,4.853260040283203,4.710516929626465,4.781888961791992,4.781888961791992,50002
2000-07-26,5.067375183105469,4.710516929626465,4.710516929626465,5.067375183105469,25483
2000-07-27,4.996003150939941,4.710516929626465,4.9246320724487305,4.781888961791992,27059
2000-07-28,5.1387457847595215,4.853260040283203,4.853260040283203,4.853260040283203,73822
2000-07-31,5.210117816925049,4.9246320724487305,4.9246320724487305,5.210117816925049,29774
2000-08-01,6.066575050354004,5.1387457847595215,5.1387457847595215,6.066575050354004,52542
2000-08-02,6.137947082519531,5.852460861206055,5.995203971862793,6.066575050354004,59898
2000-08-03,5.995203971862793,5.424232006072998,5.995203971862793,5.995203971862793,29686
2000-08-04,5.923831939697266,5.495604038238525,5.923831939697266,5.566975116729736,30037
2000-08-07,5.638346195220947,5.210117816925049,5.638346195220947,5.352860927581787,28635
2000-08-08,5.852460861206055,5.424232006072998,5.424232006072998,5.852460861206055,34765
2000-08-09,5.852460861206055,5.709718227386475,5.852460861206055,5.852460861206055,34327
2000-08-10,5.852460861206055,5.781088829040527,5.852460861206055,5.852460861206055,13836
2000-08-11,5.709718227386475,5.638346195220947,5.709718227386475,5.709718227386475,53593
2000-08-14,5.638346195220947,5.495604038238525,5.638346195220947,5.638346195220947,15500
2000-08-15,5.638346195220947,5.566975116729736,5.638346195220947,5.638346195220947,17602
2000-08-16,5.709718227386475,5.495604038238525,5.638346195220947,5.638346195220947,13486
2000-08-17,5.638346195220947,5.495604038238525,5.566975116729736,5.638346195220947,25570
2000-08-18,5.638346195220947,5.424232006072998,5.638346195220947,5.638346195220947,13311
2000-08-21,5.638346195220947,5.566975116729736,5.566975116729736,5.566975116729736,19178
2000-08-22,5.638346195220947,5.566975116729736,5.638346195220947,5.566975116729736,16726
2000-08-23,5.638346195220947,5.566975116729736,5.566975116729736,5.566975116729736,19178
2000-08-24,5.566975116729736,5.566975116729736,5.566975116729736,5.566975116729736,15938
2000-08-25,5.638346195220947,5.495604038238525,5.566975116729736,5.495604038238525,34415
2000-08-28,5.566975116729736,5.210117816925049,5.495604038238525,5.28148889541626,24257
2000-08-29,5.28148889541626,5.1387457847595215,5.210117816925049,5.1387457847595215,38268
2000-08-30,5.638346195220947,4.9246320724487305,5.1387457847595215,5.638346195220947,40457
2000-08-31,5.638346195220947,5.424232006072998,5.566975116729736,5.638346195220947,48952
2000-09-01,5.638346195220947,5.352860927581787,5.566975116729736,5.495604038238525,18828
2000-09-05,5.709718227386475,5.495604038238525,5.638346195220947,5.709718227386475,91248
2000-09-06,5.709718227386475,5.566975116729736,5.709718227386475,5.709718227386475,32401
2000-09-07,5.995203971862793,5.638346195220947,5.709718227386475,5.995203971862793,79951
2000-09-08,6.209318161010742,5.709718227386475,6.066575050354004,6.209318161010742,37918
2000-09-11,6.637547016143799,6.42343282699585,6.4948039054870605,6.4948039054870605,88008
2000-09-12,6.566175937652588,6.42343282699585,6.4948039054870605,6.4948039054870605,53243
2000-09-13,6.4948039054870605,6.2806901931762695,6.42343282699585,6.42343282699585,49915
2000-09-14,5.781088829040527,5.638346195220947,5.709718227386475,5.638346195220947,64977
2000-09-15,5.781088829040527,5.495604038238525,5.566975116729736,5.638346195220947,60161
2000-09-18,5.781088829040527,5.566975116729736,5.638346195220947,5.709718227386475,74435
2000-09-19,5.995203971862793,5.781088829040527,5.781088829040527,5.781088829040527,161216
2000-09-20,5.995203971862793,5.781088829040527,5.852460861206055,5.923831939697266,67779
2000-09-21,5.923831939697266,5.709718227386475,5.852460861206055,5.709718227386475,50440
2000-09-22,5.709718227386475,5.495604038238525,5.566975116729736,5.709718227386475,43873
2000-09-25,5.923831939697266,5.495604038238525,5.781088829040527,5.709718227386475,62700
2000-09-26,5.709718227386475,5.495604038238525,5.566975116729736,5.495604038238525,13048
2000-09-27,5.638346195220947,5.424232006072998,5.566975116729736,5.495604038238525,5429
2000-09-28,5.852460861206055,5.566975116729736,5.638346195220947,5.781088829040527,35729
2000-09-29,5.995203971862793,5.566975116729736,5.923831939697266,5.709718227386475,264374
2000-10-02,5.781088829040527,5.566975116729736,5.638346195220947,5.709718227386475,36429
2000-10-03,5.638346195220947,5.495604038238525,5.566975116729736,5.566975116729736,81177
2000-10-04,5.566975116729736,5.495604038238525,5.495604038238525,5.566975116729736,38706
2000-10-05,5.709718227386475,5.495604038238525,5.495604038238525,5.566975116729736,12260
2000-10-06,5.638346195220947,5.495604038238525,5.566975116729736,5.566975116729736,35904
2000-10-09,5.638346195220947,5.495604038238525,5.566975116729736,5.566975116729736,15938
2000-10-10,5.566975116729736,5.424232006072998,5.495604038238525,5.424232006072998,45274
2000-10-11,5.566975116729736,5.424232006072998,5.495604038238525,5.424232006072998,19353
2000-10-12,5.566975116729736,5.424232006072998,5.495604038238525,5.495604038238525,38969
2000-10-13,5.923831939697266,5.495604038238525,5.495604038238525,5.781088829040527,69706
2000-10-16,5.852460861206055,5.709718227386475,5.709718227386475,5.709718227386475,15500
2000-10-17,5.852460861206055,5.638346195220947,5.852460861206055,5.638346195220947,32664
2000-10-18,5.709718227386475,5.424232006072998,5.566975116729736,5.709718227386475,23644
2000-10-19,5.852460861206055,5.495604038238525,5.709718227386475,5.638346195220947,20229
2000-10-20,5.852460861206055,5.566975116729736,5.638346195220947,5.852460861206055,47200
2000-10-23,5.852460861206055,5.566975116729736,5.566975116729736,5.852460861206055,52717
2000-10-24,5.781088829040527,5.709718227386475,5.781088829040527,5.781088829040527,31700
2000-10-25,5.781088829040527,5.638346195220947,5.709718227386475,5.709718227386475,44661
2000-10-26,5.709718227386475,5.566975116729736,5.638346195220947,5.566975116729736,15062
2000-10-27,5.709718227386475,5.424232006072998,5.566975116729736,5.709718227386475,18477
2000-10-30,5.709718227386475,5.566975116729736,5.709718227386475,5.709718227386475,10158
2000-10-31,5.781088829040527,5.495604038238525,5.566975116729736,5.709718227386475,69618
2000-11-01,5.709718227386475,5.424232006072998,5.709718227386475,5.566975116729736,68392
2000-11-02,5.495604038238525,5.1387457847595215,5.424232006072998,5.352860927581787,170937
2000-11-03,5.424232006072998,5.352860927581787,5.424232006072998,5.352860927581787,10684
2000-11-06,5.424232006072998,5.067375183105469,5.352860927581787,5.210117816925049,31350
2000-11-07,5.638346195220947,5.1387457847595215,5.1387457847595215,5.566975116729736,10771
2000-11-08,5.781088829040527,5.424232006072998,5.566975116729736,5.781088829040527,23031
2000-11-09,5.781088829040527,5.495604038238525,5.709718227386475,5.781088829040527,22856
2000-11-10,5.781088829040527,5.566975116729736,5.709718227386475,5.709718227386475,14624
2000-11-13,5.638346195220947,5.210117816925049,5.638346195220947,5.28148889541626,130742
2000-11-14,5.424232006072998,5.210117816925049,5.352860927581787,5.28148889541626,15938
2000-11-15,5.566975116729736,5.352860927581787,5.352860927581787,5.424232006072998,25045
2000-11-16,5.495604038238525,5.210117816925049,5.424232006072998,5.28148889541626,112965
2000-11-17,5.424232006072998,5.210117816925049,5.424232006072998,5.352860927581787,31613
2000-11-20,5.424232006072998,5.067375183105469,5.28148889541626,5.28148889541626,168572
2000-11-21,5.424232006072998,5.1387457847595215,5.28148889541626,5.28148889541626,62525
2000-11-22,5.352860927581787,5.1387457847595215,5.210117816925049,5.28148889541626,34853
2000-11-24,5.28148889541626,4.9246320724487305,5.28148889541626,5.210117816925049,5692
2000-11-27,5.352860927581787,5.1387457847595215,5.28148889541626,5.1387457847595215,16813
2000-11-28,5.424232006072998,5.1387457847595215,5.210117816925049,5.1387457847595215,38356
2000-11-29,5.28148889541626,4.996003150939941,5.1387457847595215,5.1387457847595215,62700
2000-11-30,5.28148889541626,5.067375183105469,5.1387457847595215,5.1387457847595215,48776
2000-12-01,5.210117816925049,5.067375183105469,5.1387457847595215,5.1387457847595215,40983
2000-12-04,5.638346195220947,5.424232006072998,5.424232006072998,5.495604038238525,96152
2000-12-05,5.852460861206055,5.495604038238525,5.495604038238525,5.709718227386475,245546
2000-12-06,6.066575050354004,5.781088829040527,5.781088829040527,5.995203971862793,126714
2000-12-07,5.923831939697266,5.852460861206055,5.852460861206055,5.852460861206055,9370
2000-12-08,5.995203971862793,5.852460861206055,5.852460861206055,5.995203971862793,244758
2000-12-11,6.566175937652588,5.995203971862793,5.995203971862793,6.4948039054870605,91949
2000-12-12,6.42343282699585,5.923831939697266,6.42343282699585,6.2806901931762695,48426
2000-12-13,6.209318161010742,5.852460861206055,6.209318161010742,6.137947082519531,25133
2000-12-14,6.2806901931762695,5.923831939697266,6.066575050354004,6.2806901931762695,66466
2000-12-15,6.209318161010742,5.995203971862793,6.137947082519531,6.066575050354004,58759
2000-12-18,6.137947082519531,5.995203971862793,5.995203971862793,6.066575050354004,54293
2000-12-19,6.066575050354004,5.709718227386475,6.066575050354004,6.066575050354004,103595
2000-12-20,6.137947082519531,5.923831939697266,5.995203971862793,6.137947082519531,83629
2000-12-21,6.137947082519531,5.781088829040527,6.137947082519531,6.066575050354004,81440
2000-12-22,6.209318161010742,5.852460861206055,5.923831939697266,6.209318161010742,45887
2000-12-26,6.137947082519531,5.923831939697266,6.066575050354004,5.995203971862793,94576
2000-12-27,6.066575050354004,5.495604038238525,5.566975116729736,6.066575050354004,117169
2000-12-28,6.209318161010742,5.923831939697266,5.995203971862793,6.066575050354004,150183
2000-12-29,6.42343282699585,5.852460861206055,5.995203971862793,6.42343282699585,402822
2001-01-02,6.780290126800537,6.352060794830322,6.352060794830322,6.708919048309326,228120
2001-01-03,7.708118915557861,6.780290126800537,6.780290126800537,7.565375804901123,595476
2001-01-04,7.565375804901123,7.208518981933594,7.49400520324707,7.208518981933594,394941
2001-01-05,7.49400520324707,7.137146949768066,7.279890060424805,7.49400520324707,80740
2001-01-08,7.565375804901123,7.422633171081543,7.422633171081543,7.422633171081543,43260
2001-01-09,7.565375804901123,7.422633171081543,7.49400520324707,7.422633171081543,29774
2001-01-10,7.565375804901123,7.422633171081543,7.49400520324707,7.49400520324707,32138
2001-01-11,7.708118915557861,7.208518981933594,7.49400520324707,7.708118915557861,39144
2001-01-12,7.779490947723389,7.63674783706665,7.63674783706665,7.779490947723389,77412
2001-01-16,7.8508620262146,7.779490947723389,7.779490947723389,7.8508620262146,125225
2001-01-17,7.8508620262146,7.708118915557861,7.8508620262146,7.779490947723389,228908
2001-01-18,7.779490947723389,7.63674783706665,7.779490947723389,7.708118915557861,60949
2001-01-19,7.779490947723389,7.565375804901123,7.63674783706665,7.63674783706665,16376
2001-01-22,7.779490947723389,7.565375804901123,7.708118915557861,7.708118915557861,148256
2001-01-23,8.136347770690918,7.63674783706665,7.63674783706665,8.136347770690918,849517
2001-01-24,8.279090881347656,8.064976692199707,8.279090881347656,8.136347770690918,68042
2001-01-25,8.136347770690918,7.993605136871338,8.136347770690918,8.136347770690918,10071
2001-01-26,8.136347770690918,7.993605136871338,8.064976692199707,8.064976692199707,307458
2001-01-29,8.142058372497559,8.062122344970703,8.073540687561035,8.130638122558594,97465
2001-01-30,8.187735557556152,8.016444206237793,8.050702095031738,8.187735557556152,86694
2001-01-31,8.15347671508789,8.005024909973145,8.073540687561035,8.10779857635498,90985
2001-02-01,8.10779857635498,7.947926998138428,8.10779857635498,7.993605136871338,241168
2001-02-02,8.130638122558594,7.879411220550537,7.993605136871338,8.005024909973145,500463
2001-02-05,8.096380233764648,8.016444206237793,8.016444206237793,8.096380233764648,26271
2001-02-06,8.324769020080566,8.119218826293945,8.164896965026855,8.313348770141602,504753
2001-02-07,8.359026908874512,8.30193042755127,8.313348770141602,8.347607612609863,50615
2001-02-08,8.929999351501465,8.336188316345215,8.336188316345215,8.85006332397461,774294
2001-02-09,8.952837944030762,8.598834991455078,8.85006332397461,8.85006332397461,1159952
2001-02-12,8.987095832824707,8.85006332397461,8.907159805297852,8.872901916503906,777884
2001-02-13,8.941417694091797,8.713029861450195,8.85006332397461,8.9185791015625,434260
2001-02-14,8.96425724029541,8.678771018981934,8.861481666564941,8.941417694091797,139937
2001-02-15,9.261161804199219,8.96425724029541,8.96425724029541,9.192646026611328,497485
2001-02-16,9.478132247924805,9.169807434082031,9.192646026611328,9.34109878540039,601606
2001-02-20,9.421034812927246,9.238324165344238,9.306839942932129,9.306839942932129,136959
2001-02-21,9.306839942932129,9.192646026611328,9.306839942932129,9.192646026611328,79076
2001-02-22,9.249743461608887,9.146967887878418,9.192646026611328,9.226903915405273,60949
2001-02-23,9.478132247924805,9.078452110290527,9.249743461608887,9.363937377929688,1135170
2001-02-26,9.592326164245605,9.421034812927246,9.421034812927246,9.535228729248047,451861
2001-02-27,9.592326164245605,9.478132247924805,9.535228729248047,9.535228729248047,764223
2001-02-28,9.706520080566406,9.592326164245605,9.649422645568848,9.62658405303955,638298
2001-03-01,9.649422645568848,9.592326164245605,9.62658405303955,9.60374641418457,343887
2001-03-02,9.683682441711426,9.535228729248047,9.60374641418457,9.569486618041992,148519
2001-03-05,9.797876358032227,9.569486618041992,9.592326164245605,9.752198219299316,439426
2001-03-06,9.832134246826172,9.683682441711426,9.775036811828613,9.706520080566406,95889
2001-03-07,9.797876358032227,9.535228729248047,9.763618469238281,9.592326164245605,934722
2001-03-08,9.706520080566406,9.580906867980957,9.580906867980957,9.706520080566406,284340
2001-03-09,9.706520080566406,9.535228729248047,9.649422645568848,9.649422645568848,59285
2001-03-12,9.706520080566406,9.535228729248047,9.535228729248047,9.615164756774902,95451
2001-03-13,9.695100784301758,9.546648025512695,9.592326164245605,9.62658405303955,312888
2001-03-14,9.62658405303955,9.478132247924805,9.62658405303955,9.546648025512695,332503
2001-03-15,9.649422645568848,9.55806827545166,9.592326164245605,9.638004302978516,41158
2001-03-16,9.649422645568848,9.546648025512695,9.649422645568848,9.546648025512695,73559
2001-03-19,9.649422645568848,9.535228729248047,9.580906867980957,9.615164756774902,58672
2001-03-20,9.649422645568848,9.535228729248047,9.649422645568848,9.535228729248047,146329
2001-03-21,9.706520080566406,9.478132247924805,9.592326164245605,9.523810386657715,128027
2001-03-22,9.84355354309082,9.51239013671875,9.546648025512695,9.592326164245605,145541
2001-03-23,9.706520080566406,9.535228729248047,9.649422645568848,9.592326164245605,54819
2001-03-26,9.820714950561523,9.569486618041992,9.569486618041992,9.592326164245605,57621
2001-03-27,9.763618469238281,9.592326164245605,9.706520080566406,9.649422645568848,208417
2001-03-28,9.649422645568848,9.535228729248047,9.649422645568848,9.569486618041992,21280
2001-03-29,9.649422645568848,9.546648025512695,9.62658405303955,9.546648025512695,231010
2001-03-30,9.706520080566406,9.546648025512695,9.592326164245605,9.706520080566406,150533
2001-04-02,9.980587005615234,9.706520080566406,9.706520080566406,9.889230728149414,343537
2001-04-03,9.957748413085938,9.877812385559082,9.912070274353027,9.923489570617676,173213
2001-04-04,10.049103736877441,9.923489570617676,9.923489570617676,10.049103736877441,125050
2001-04-05,10.163297653198242,9.992006301879883,10.037684440612793,10.049103736877441,204388
2001-04-06,10.106201171875,9.934908866882324,10.049103736877441,9.934908866882324,261572
2001-04-09,10.049103736877441,9.900650978088379,9.900650978088379,10.003425598144531,226368
2001-04-10,10.140459060668945,10.01484489440918,10.01484489440918,10.06052303314209,205264
2001-04-11,10.140459060668945,10.037684440612793,10.106201171875,10.140459060668945,496609
2001-04-12,10.277491569519043,10.106201171875,10.140459060668945,10.2203950881958,153860
2001-04-16,10.254652976989746,10.049103736877441,10.2203950881958,10.163297653198242,274707
2001-04-17,10.2203950881958,10.049103736877441,10.163297653198242,10.186137199401855,459130
