Date,High_BNP,Low_BNP,Open_BNP,Close_BNP,Volume_BNP
2002-11-27,22.0,22.0,22.0,22.0,1
2002-11-29,22.0,22.0,22.0,22.0,71
2002-12-02,22.5,22.5,22.5,22.5,1
2002-12-03,22.5,22.5,22.5,22.5,3
2002-12-04,22.0,21.200000762939453,21.200000762939453,22.0,67
2002-12-05,22.5,22.5,22.5,22.5,194
2002-12-06,38.04999923706055,36.0,37.70000076293945,37.15999984741211,47391
2002-12-09,22.0,22.0,22.0,22.0,60
2002-12-10,24.0,22.600000381469727,22.600000381469727,24.0,230
2002-12-11,23.100000381469727,23.100000381469727,23.100000381469727,23.100000381469727,6
2002-12-12,22.899999618530273,22.899999618530273,22.899999618530273,22.899999618530273,31
2002-12-13,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,82
2002-12-16,40.5,38.0,38.0,40.439998626708984,23862
2002-12-17,24.0,22.100000381469727,22.100000381469727,24.0,312
2002-12-18,41.0,39.25,41.0,39.5,17884
2002-12-19,24.899999618530273,24.5,24.5,24.899999618530273,128
2002-12-20,25.0,24.899999618530273,24.899999618530273,25.0,1261
2002-12-23,26.299999237060547,22.700000762939453,22.700000762939453,26.299999237060547,462
2002-12-24,38.15999984741211,38.15999984741211,38.15999984741211,38.15999984741211,0
2002-12-26,38.15999984741211,38.15999984741211,38.15999984741211,38.15999984741211,0
2002-12-27,26.899999618530273,26.899999618530273,26.899999618530273,26.899999618530273,50
2002-12-30,37.75,37.5,37.5,37.70000076293945,350
2002-12-31,29.899999618530273,27.5,27.5,29.899999618530273,509
2003-01-02,30.899999618530273,30.899999618530273,30.899999618530273,30.899999618530273,1
2003-01-03,30.899999618530273,30.899999618530273,30.899999618530273,30.899999618530273,1
2003-01-06,30.0,29.100000381469727,29.100000381469727,30.0,101
2003-01-07,41.720001220703125,40.29999923706055,41.0,40.75,9410
2003-01-08,28.899999618530273,28.899999618530273,28.899999618530273,28.899999618530273,1
2003-01-09,40.36000061035156,39.40999984741211,40.279998779296875,40.36000061035156,2563
2003-01-10,30.0,29.899999618530273,30.0,29.899999618530273,2
2003-01-13,29.899999618530273,25.5,25.5,29.899999618530273,2
2003-01-14,29.899999618530273,29.899999618530273,29.899999618530273,29.899999618530273,2
2003-01-15,41.619998931884766,40.5,41.599998474121094,40.65999984741211,21230
2003-01-16,40.790000915527344,40.04999923706055,40.779998779296875,40.43000030517578,35041
2003-01-17,40.18000030517578,38.380001068115234,40.18000030517578,38.790000915527344,18787
2003-01-21,29.200000762939453,29.200000762939453,29.200000762939453,29.200000762939453,1
2003-01-22,25.5,23.299999237060547,25.5,23.299999237060547,144
2003-01-23,37.599998474121094,36.02000045776367,36.5,36.939998626708984,33490
2003-01-24,24.5,24.5,24.5,24.5,53
2003-01-27,24.5,24.5,24.5,24.5,1
2003-01-28,35.41999816894531,34.150001525878906,35.11000061035156,34.150001525878906,17510
2003-01-29,24.5,24.5,24.5,24.5,1
2003-01-30,36.65999984741211,34.599998474121094,34.599998474121094,36.31999969482422,22811
2003-01-31,24.0,24.0,24.0,24.0,28
2003-02-03,37.79999923706055,37.0,37.04999923706055,37.29999923706055,19649
2003-02-04,37.189998626708984,36.220001220703125,36.70000076293945,36.47999954223633,28711
2003-02-05,38.06999969482422,36.36000061035156,37.220001220703125,37.9900016784668,24730
2003-02-06,38.65999984741211,37.29999923706055,37.29999923706055,38.0,15153
2003-02-07,24.5,23.0,23.0,24.5,2
2003-02-10,24.5,23.0,23.0,24.5,2
2003-02-11,24.5,24.5,24.5,24.5,3
2003-02-12,24.5,24.5,24.5,24.5,10
2003-02-13,24.5,24.5,24.5,24.5,1
2003-02-14,39.47999954223633,37.880001068115234,37.90999984741211,39.150001525878906,12529
2003-02-18,23.399999618530273,23.399999618530273,23.399999618530273,23.399999618530273,1
2003-02-19,24.5,23.399999618530273,23.399999618530273,24.5,2
2003-02-20,24.5,24.5,24.5,24.5,2
2003-02-21,24.5,23.399999618530273,23.399999618530273,24.5,18
2003-02-24,23.399999618530273,23.399999618530273,23.399999618530273,23.399999618530273,110
2003-02-25,37.619998931884766,36.5099983215332,37.619998931884766,37.029998779296875,7300
2003-02-26,37.220001220703125,36.369998931884766,37.0099983215332,36.83000183105469,7119
2003-02-27,23.0,23.0,23.0,23.0,1
2003-02-28,24.399999618530273,23.0,23.0,24.399999618530273,2
2003-03-03,24.399999618530273,24.399999618530273,24.399999618530273,24.399999618530273,2
2003-03-04,38.41999816894531,36.7400016784668,38.41999816894531,37.20000076293945,10463
2003-03-05,36.95000076293945,36.15999984741211,36.61000061035156,36.95000076293945,6975
2003-03-06,24.299999237060547,24.200000762939453,24.299999237060547,24.200000762939453,2
2003-03-07,35.959999084472656,34.93000030517578,35.75,35.959999084472656,16263
2003-03-10,24.200000762939453,24.200000762939453,24.200000762939453,24.200000762939453,2
2003-03-11,24.200000762939453,23.5,23.5,24.200000762939453,59
2003-03-12,33.90999984741211,32.70000076293945,33.900001525878906,32.70000076293945,15428
2003-03-13,24.0,22.700000762939453,22.700000762939453,24.0,31
2003-03-14,24.0,24.0,24.0,24.0,1
2003-03-17,40.599998474121094,36.88999938964844,37.790000915527344,39.90999984741211,59627
2003-03-18,24.0,24.0,24.0,24.0,2
2003-03-19,24.0,24.0,24.0,24.0,2
2003-03-20,24.0,24.0,24.0,24.0,2
2003-03-21,24.0,24.0,24.0,24.0,2
2003-03-24,24.0,23.600000381469727,24.0,23.600000381469727,9
2003-03-25,23.899999618530273,23.899999618530273,23.899999618530273,23.899999618530273,1
2003-03-26,24.0,24.0,24.0,24.0,2
2003-03-27,38.279998779296875,37.400001525878906,37.900001525878906,37.75,16875
2003-03-28,37.900001525878906,36.81999969482422,37.20000076293945,37.7599983215332,13481
2003-03-31,36.779998779296875,36.20000076293945,36.66999816894531,36.779998779296875,12677
2003-04-01,37.97999954223633,36.0099983215332,36.630001068115234,37.06999969482422,17378
2003-04-02,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,1
2003-04-03,39.95000076293945,38.47999954223633,38.47999954223633,39.20000076293945,9777
2003-04-04,40.880001068115234,39.18000030517578,39.400001525878906,40.34000015258789,16259
2003-04-07,42.97999954223633,41.77000045776367,41.77000045776367,41.95000076293945,20311
2003-04-08,23.5,22.200000762939453,22.200000762939453,23.5,34
2003-04-09,41.34000015258789,40.099998474121094,40.61000061035156,41.11000061035156,16133
2003-04-10,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,2
2003-04-11,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,127
2003-04-14,40.70000076293945,39.349998474121094,39.619998931884766,40.70000076293945,4877
2003-04-15,24.5,24.5,24.5,24.5,83
2003-04-16,24.5,24.5,24.5,24.5,227
2003-04-17,41.369998931884766,40.36000061035156,40.5,40.900001525878906,27509
2003-04-21,40.900001525878906,40.900001525878906,40.900001525878906,40.900001525878906,0
2003-04-22,23.5,23.5,23.5,23.5,333
2003-04-23,23.899999618530273,23.899999618530273,23.899999618530273,23.899999618530273,2
2003-04-24,23.899999618530273,23.799999237060547,23.799999237060547,23.899999618530273,2
2003-04-25,23.5,23.0,23.5,23.0,0
2003-04-28,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,163
2003-04-29,23.5,23.100000381469727,23.100000381469727,23.5,265
2003-04-30,22.899999618530273,22.899999618530273,22.899999618530273,22.899999618530273,226
2003-05-01,42.060001373291016,42.060001373291016,42.060001373291016,42.060001373291016,0
2003-05-02,23.5,22.899999618530273,22.899999618530273,23.5,31
2003-05-05,22.899999618530273,22.799999237060547,22.899999618530273,22.799999237060547,475
2003-05-06,22.799999237060547,22.0,22.799999237060547,22.0,5274
2003-05-07,22.899999618530273,22.0,22.0,22.899999618530273,76
2003-05-08,22.100000381469727,22.100000381469727,22.100000381469727,22.100000381469727,200
2003-05-09,41.75,40.77000045776367,41.599998474121094,41.75,12746
2003-05-12,22.299999237060547,22.100000381469727,22.100000381469727,22.299999237060547,109
2003-05-13,22.5,22.5,22.5,22.5,70
2003-05-14,23.0,22.5,22.5,23.0,98
2003-05-15,43.5,42.720001220703125,42.720001220703125,43.459999084472656,8523
2003-05-16,23.5,23.5,23.5,23.5,100
2003-05-19,42.790000915527344,40.97999954223633,42.790000915527344,41.0,9423
2003-05-20,24.399999618530273,24.399999618530273,24.399999618530273,24.399999618530273,1
2003-05-21,40.900001525878906,39.70000076293945,40.849998474121094,40.59000015258789,11245
2003-05-22,41.27000045776367,40.88999938964844,40.9900016784668,41.099998474121094,5440
2003-05-23,41.7400016784668,40.209999084472656,41.099998474121094,41.650001525878906,9787
2003-05-27,25.299999237060547,25.299999237060547,25.299999237060547,25.299999237060547,2299
2003-05-28,24.299999237060547,24.299999237060547,24.299999237060547,24.299999237060547,510
2003-05-29,42.25,41.599998474121094,41.599998474121094,42.189998626708984,17285
2003-05-30,42.529998779296875,41.43000030517578,41.43000030517578,42.25,30248
2003-06-02,43.040000915527344,42.150001525878906,42.91999816894531,42.150001525878906,37505
2003-06-03,43.33000183105469,42.439998626708984,42.720001220703125,43.33000183105469,15748
2003-06-04,44.09000015258789,42.93000030517578,43.20000076293945,43.439998626708984,13835
2003-06-05,25.799999237060547,25.799999237060547,25.799999237060547,25.799999237060547,301
2003-06-06,21.799999237060547,21.799999237060547,21.799999237060547,21.799999237060547,0
2003-06-09,25.299999237060547,25.299999237060547,25.299999237060547,25.299999237060547,250
2003-06-10,26.0,26.0,26.0,26.0,22
2003-06-11,46.380001068115234,45.34000015258789,45.349998474121094,46.02000045776367,73442
2003-06-12,25.0,24.399999618530273,24.399999618530273,25.0,52
2003-06-13,25.700000762939453,25.100000381469727,25.700000762939453,25.100000381469727,1554
2003-06-16,25.700000762939453,25.700000762939453,25.700000762939453,25.700000762939453,62
2003-06-17,25.299999237060547,25.100000381469727,25.100000381469727,25.299999237060547,175
2003-06-18,47.209999084472656,46.45000076293945,46.45000076293945,47.15999984741211,15329
2003-06-19,47.0,46.09000015258789,47.0,46.09000015258789,2777
2003-06-20,27.0,27.0,27.0,27.0,553
2003-06-23,27.200000762939453,27.200000762939453,27.200000762939453,27.200000762939453,1182
2003-06-24,27.5,27.299999237060547,27.299999237060547,27.5,852
2003-06-25,27.5,27.0,27.0,27.5,152
2003-06-26,45.29999923706055,44.7400016784668,44.75,45.130001068115234,11971
2003-06-27,45.119998931884766,44.86000061035156,45.119998931884766,44.86000061035156,9923
2003-06-30,27.399999618530273,27.399999618530273,27.399999618530273,27.399999618530273,100
2003-07-01,27.600000381469727,27.600000381469727,27.600000381469727,27.600000381469727,20
2003-07-02,45.189998626708984,44.56999969482422,44.58000183105469,45.189998626708984,3730
2003-07-03,27.600000381469727,27.5,27.600000381469727,27.5,57
2003-07-07,27.799999237060547,27.799999237060547,27.799999237060547,27.799999237060547,110
2003-07-08,46.41999816894531,45.540000915527344,45.540000915527344,46.099998474121094,5844
2003-07-09,28.100000381469727,28.100000381469727,28.100000381469727,28.100000381469727,467
2003-07-10,28.5,28.5,28.5,28.5,784
2003-07-11,27.200000762939453,27.200000762939453,27.200000762939453,27.200000762939453,614
2003-07-14,27.5,27.5,27.5,27.5,951
2003-07-15,27.5,27.5,27.5,27.5,50
2003-07-16,27.600000381469727,26.5,26.5,27.600000381469727,171
2003-07-17,27.200000762939453,27.200000762939453,27.200000762939453,27.200000762939453,2
2003-07-18,46.27000045776367,45.79999923706055,46.040000915527344,46.0,10351
2003-07-21,44.90999984741211,44.61000061035156,44.90999984741211,44.810001373291016,1633
2003-07-22,45.06999969482422,44.61000061035156,44.7599983215332,45.06999969482422,26885
2003-07-23,28.200000762939453,27.100000381469727,27.100000381469727,28.200000762939453,545
2003-07-24,28.600000381469727,28.600000381469727,28.600000381469727,28.600000381469727,661
2003-07-25,29.600000381469727,29.100000381469727,29.100000381469727,29.600000381469727,330
2003-07-28,27.899999618530273,27.899999618530273,27.899999618530273,27.899999618530273,36
2003-07-29,29.899999618530273,27.899999618530273,29.899999618530273,27.899999618530273,3
2003-07-30,29.5,28.0,29.5,28.0,6
2003-07-31,48.86000061035156,47.47999954223633,47.709999084472656,48.70000076293945,18737
2003-08-01,29.100000381469727,28.600000381469727,29.100000381469727,28.600000381469727,75
2003-08-04,29.799999237060547,29.0,29.799999237060547,29.0,2
2003-08-05,29.0,29.0,29.0,29.0,22
2003-08-06,30.0,29.200000762939453,30.0,29.200000762939453,989
2003-08-07,47.33000183105469,46.209999084472656,47.290000915527344,46.41999816894531,15541
2003-08-08,47.400001525878906,46.720001220703125,46.720001220703125,46.869998931884766,4060
2003-08-11,30.0,29.5,29.5,30.0,148
2003-08-12,48.08000183105469,47.16999816894531,47.18000030517578,47.79999923706055,5478
2003-08-13,30.5,30.399999618530273,30.5,30.399999618530273,1310
2003-08-14,30.5,30.5,30.5,30.5,854
2003-08-15,49.439998626708984,48.63999938964844,48.93000030517578,48.900001525878906,6359
2003-08-18,30.399999618530273,29.5,30.399999618530273,29.5,250
2003-08-19,49.349998474121094,48.47999954223633,49.349998474121094,48.5,3630
2003-08-20,48.33000183105469,47.72999954223633,48.0,48.11000061035156,18693
2003-08-21,47.970001220703125,46.90999984741211,47.939998626708984,47.13999938964844,19455
2003-08-22,46.95000076293945,46.25,46.81999969482422,46.470001220703125,14647
2003-08-25,30.799999237060547,29.5,30.799999237060547,29.5,4
2003-08-26,46.16999816894531,44.560001373291016,46.13999938964844,44.88999938964844,42101
2003-08-27,45.709999084472656,44.939998626708984,45.15999984741211,45.709999084472656,24336
2003-08-28,29.600000381469727,29.600000381469727,29.600000381469727,29.600000381469727,1
2003-08-29,31.600000381469727,31.600000381469727,31.600000381469727,31.600000381469727,50
2003-09-02,46.400001525878906,45.7599983215332,46.400001525878906,45.7599983215332,1458
2003-09-03,32.0,32.0,32.0,32.0,500
2003-09-04,31.100000381469727,31.100000381469727,31.100000381469727,31.100000381469727,50
2003-09-05,32.29999923706055,32.29999923706055,32.29999923706055,32.29999923706055,5
2003-09-08,32.400001525878906,32.0,32.400001525878906,32.0,205
2003-09-09,32.400001525878906,32.0,32.0,32.400001525878906,69
2003-09-10,33.0,32.5,32.5,33.0,991
2003-09-11,34.0,34.0,34.0,34.0,249
2003-09-12,36.0,36.0,36.0,36.0,215
2003-09-15,36.0,36.0,36.0,36.0,785
2003-09-16,36.70000076293945,36.0,36.0,36.70000076293945,558
2003-09-17,36.900001525878906,36.900001525878906,36.900001525878906,36.900001525878906,387
2003-09-18,38.0,38.0,38.0,38.0,112
2003-09-19,39.0,39.0,39.0,39.0,1209
2003-09-22,39.900001525878906,38.0,39.900001525878906,38.0,252
2003-09-23,45.0099983215332,43.70000076293945,45.0099983215332,44.54999923706055,22817
2003-09-24,40.400001525878906,40.0,40.0,40.400001525878906,780
2003-09-25,41.0,40.0,40.0,41.0,4461
2003-09-26,40.70000076293945,40.70000076293945,40.70000076293945,40.70000076293945,1460
2003-09-29,44.099998474121094,42.529998779296875,44.099998474121094,43.119998931884766,18257
2003-09-30,43.0099983215332,41.5,42.90999984741211,41.810001373291016,41838
2003-10-01,43.189998626708984,41.9900016784668,42.29999923706055,43.18000030517578,10042
2003-10-02,40.0,39.29999923706055,39.29999923706055,40.0,302
2003-10-03,41.0,41.0,41.0,41.0,1100
2003-10-06,45.88999938964844,45.27000045776367,45.45000076293945,45.400001525878906,23168
2003-10-07,41.099998474121094,41.0,41.099998474121094,41.0,401
2003-10-08,48.0,41.400001525878906,41.400001525878906,48.0,11906
2003-10-09,46.09000015258789,44.380001068115234,44.41999816894531,45.900001525878906,22408
2003-10-10,45.9900016784668,45.20000076293945,45.5,45.279998779296875,4760
2003-10-13,50.0,49.900001525878906,49.900001525878906,50.0,922
2003-10-14,52.0,52.0,52.0,52.0,571
2003-10-15,54.0,54.0,54.0,54.0,926
2003-10-16,54.900001525878906,54.900001525878906,54.900001525878906,54.900001525878906,810
2003-10-17,45.97999954223633,44.90999984741211,45.97999954223633,44.90999984741211,15498
2003-10-20,45.709999084472656,44.869998931884766,44.9900016784668,45.709999084472656,5585
2003-10-21,55.0,54.400001525878906,55.0,54.400001525878906,1963
2003-10-22,44.849998474121094,43.79999923706055,44.84000015258789,43.79999923706055,2351
2003-10-23,43.79999923706055,43.33000183105469,43.33000183105469,43.720001220703125,8055
2003-10-24,43.779998779296875,43.13999938964844,43.72999954223633,43.45000076293945,6289
2003-10-27,54.599998474121094,54.599998474121094,54.599998474121094,54.599998474121094,902
2003-10-28,54.0,54.0,54.0,54.0,2
2003-10-29,52.29999923706055,52.0,52.29999923706055,52.0,183
2003-10-30,46.06999969482422,45.0099983215332,45.0099983215332,45.650001525878906,5023
2003-10-31,45.380001068115234,44.720001220703125,45.0099983215332,45.33000183105469,944
2003-11-03,52.79999923706055,52.0,52.79999923706055,52.0,229
2003-11-04,52.29999923706055,52.29999923706055,52.29999923706055,52.29999923706055,3
2003-11-05,47.18000030517578,45.77000045776367,46.720001220703125,46.02000045776367,15883
2003-11-06,47.20000076293945,45.88999938964844,46.849998474121094,46.79999923706055,7518
2003-11-07,52.099998474121094,50.0,50.0,52.099998474121094,330
2003-11-10,46.75,46.0,46.16999816894531,46.0,4960
2003-11-11,45.72999954223633,45.4900016784668,45.720001220703125,45.599998474121094,5293
2003-11-12,52.0,52.0,52.0,52.0,602
2003-11-13,52.0,52.0,52.0,52.0,383
2003-11-14,52.20000076293945,52.099998474121094,52.20000076293945,52.099998474121094,3
2003-11-17,52.0,52.0,52.0,52.0,2
2003-11-18,45.529998779296875,44.83000183105469,45.400001525878906,44.83000183105469,8711
2003-11-19,45.04999923706055,44.060001373291016,44.33000183105469,45.04999923706055,12387
2003-11-20,45.18000030517578,44.22999954223633,45.13999938964844,44.849998474121094,31383
2003-11-21,50.0,49.5,50.0,49.5,101
2003-11-24,46.369998931884766,45.599998474121094,45.599998474121094,46.369998931884766,4083
2003-11-25,52.400001525878906,50.0,50.0,52.400001525878906,165
2003-11-26,52.900001525878906,52.400001525878906,52.400001525878906,52.900001525878906,230
2003-11-28,47.279998779296875,46.34000015258789,47.08000183105469,47.279998779296875,3957
2003-12-01,52.400001525878906,52.400001525878906,52.400001525878906,52.400001525878906,2
2003-12-02,52.900001525878906,52.900001525878906,52.900001525878906,52.900001525878906,1613
2003-12-03,55.900001525878906,55.900001525878906,55.900001525878906,55.900001525878906,650
2003-12-04,49.04999923706055,48.47999954223633,48.47999954223633,48.959999084472656,19483
2003-12-05,48.779998779296875,48.02000045776367,48.619998931884766,48.38999938964844,4541
2003-12-08,48.0,47.63999938964844,47.970001220703125,47.79999923706055,2121
2003-12-09,48.58000183105469,48.130001068115234,48.54999923706055,48.36000061035156,2934
2003-12-10,56.0,56.0,56.0,56.0,260
2003-12-11,56.0,53.0,53.0,56.0,255
2003-12-12,58.79999923706055,56.0,58.79999923706055,56.0,229
2003-12-15,49.599998474121094,49.0099983215332,49.599998474121094,49.0099983215332,14224
2003-12-16,56.400001525878906,56.0,56.400001525878906,56.0,0
2003-12-17,49.09000015258789,48.310001373291016,49.09000015258789,48.310001373291016,8452
2003-12-18,56.0,56.0,56.0,56.0,270
2003-12-19,55.79999923706055,54.0,55.79999923706055,54.0,47
2003-12-22,56.0,53.0,53.0,56.0,362
2003-12-23,56.0,54.0,54.0,56.0,1000
2003-12-24,48.959999084472656,48.959999084472656,48.959999084472656,48.959999084472656,0
2003-12-26,48.959999084472656,48.959999084472656,48.959999084472656,48.959999084472656,0
2003-12-29,56.0,55.0,55.0,56.0,280
2003-12-30,49.83000183105469,49.72999954223633,49.72999954223633,49.83000183105469,2992
2003-12-31,49.83000183105469,49.83000183105469,49.83000183105469,49.83000183105469,0
2004-01-02,56.79999923706055,56.0,56.79999923706055,56.0,0
2004-01-05,50.61000061035156,49.91999816894531,50.15999984741211,50.5099983215332,8904
2004-01-06,56.79999923706055,56.79999923706055,56.79999923706055,56.79999923706055,42
2004-01-07,50.90999984741211,49.9900016784668,50.59000015258789,50.02000045776367,4909
2004-01-08,51.20000076293945,50.459999084472656,50.459999084472656,50.689998626708984,7962
2004-01-09,56.79999923706055,56.79999923706055,56.79999923706055,56.79999923706055,3
2004-01-12,61.5,60.0,60.0,61.5,2020
2004-01-13,61.20000076293945,61.20000076293945,61.20000076293945,61.20000076293945,60
2004-01-14,60.0,59.70000076293945,60.0,59.70000076293945,178
2004-01-15,61.29999923706055,58.0,58.0,61.29999923706055,185
2004-01-16,64.5,64.5,64.5,64.5,1641
2004-01-20,50.84000015258789,50.29999923706055,50.5,50.369998931884766,8774
2004-01-21,60.5,60.0,60.0,60.0,80
2004-01-22,56.79999923706055,55.0,55.0,56.0,889
2004-01-23,51.79999923706055,51.400001525878906,51.400001525878906,51.77000045776367,3978
2004-01-26,55.400001525878906,53.70000076293945,54.0,55.400001525878906,1010
2004-01-27,56.0,52.5,53.099998474121094,56.0,1576
2004-01-28,56.0,55.79999923706055,56.0,56.0,260
2004-01-29,51.209999084472656,50.720001220703125,51.15999984741211,50.79999923706055,15471
2004-01-30,57.0,57.0,57.0,57.0,7
2004-02-02,55.900001525878906,54.599998474121094,55.79999923706055,55.5,497
2004-02-03,59.0,57.0,59.0,57.0,11
2004-02-04,60.0,57.79999923706055,57.79999923706055,60.0,401
2004-02-05,49.97999954223633,49.369998931884766,49.7599983215332,49.599998474121094,18642
2004-02-06,49.95000076293945,49.439998626708984,49.95000076293945,49.810001373291016,7905
2004-02-09,50.720001220703125,49.9900016784668,50.0,49.9900016784668,6757
2004-02-10,50.5,50.0,50.2599983215332,50.5,3826
2004-02-11,50.83000183105469,50.220001220703125,50.56999969482422,50.790000915527344,4055
2004-02-12,59.5,59.20000076293945,59.20000076293945,59.5,202
2004-02-13,51.93000030517578,51.099998474121094,51.810001373291016,51.45000076293945,3471
2004-02-17,51.97999954223633,51.560001373291016,51.97999954223633,51.77000045776367,6480
2004-02-18,64.0,58.29999923706055,58.29999923706055,64.0,297
2004-02-19,52.0,51.119998931884766,51.119998931884766,52.0,14747
2004-02-20,65.0,65.0,65.0,65.0,130
2004-02-23,52.13999938964844,51.900001525878906,52.0,52.099998474121094,1749
2004-02-24,66.0,63.099998474121094,63.099998474121094,66.0,82
2004-02-25,51.0,50.5,51.0,50.5,3410
2004-02-26,50.939998626708984,50.040000915527344,50.939998626708984,50.29999923706055,4770
2004-02-27,66.0,66.0,66.0,66.0,40
2004-03-01,66.0,66.0,66.0,66.0,40
2004-03-02,67.0,66.0,67.0,66.0,0
2004-03-03,66.0,65.0,65.0,66.0,125
2004-03-04,66.0,65.80000305175781,66.0,65.80000305175781,0
2004-03-05,66.0,65.0,65.0,66.0,116
2004-03-08,50.75,50.38999938964844,50.66999816894531,50.63999938964844,3804
2004-03-09,50.34000015258789,49.599998474121094,50.29999923706055,49.790000915527344,3180
2004-03-10,66.0,66.0,66.0,66.0,100
2004-03-11,49.40999984741211,48.20000076293945,49.400001525878906,48.7599983215332,11339
2004-03-12,66.0,60.0,65.0,66.0,258
2004-03-15,66.0,56.0,66.0,56.0,0
2004-03-16,66.0,63.0,63.0,66.0,102
2004-03-17,49.59000015258789,48.630001068115234,49.11000061035156,49.439998626708984,6558
2004-03-18,66.0,63.70000076293945,63.70000076293945,66.0,102
2004-03-19,66.0,65.9000015258789,66.0,65.9000015258789,0
2004-03-22,66.0,63.29999923706055,66.0,66.0,422
2004-03-23,66.0,65.9000015258789,66.0,65.9000015258789,0
2004-03-24,48.65999984741211,47.5,48.52000045776367,47.81999969482422,4060
2004-03-25,66.0,65.9000015258789,66.0,65.9000015258789,0
2004-03-26,66.0,66.0,66.0,66.0,122
2004-03-29,66.0,66.0,66.0,66.0,5
2004-03-30,66.0,66.0,66.0,66.0,4
2004-03-31,50.349998474121094,49.880001068115234,50.130001068115234,49.880001068115234,3748
2004-04-01,65.9000015258789,65.9000015258789,65.9000015258789,65.9000015258789,2
2004-04-02,66.0,66.0,66.0,66.0,5
2004-04-05,52.9900016784668,51.93000030517578,52.209999084472656,52.810001373291016,9957
2004-04-06,66.0,66.0,66.0,66.0,104
2004-04-07,66.0,64.5,64.5,66.0,500
2004-04-08,66.0,66.0,66.0,66.0,100
2004-04-12,52.369998931884766,52.369998931884766,52.369998931884766,52.369998931884766,0
2004-04-13,66.0,66.0,66.0,66.0,5
2004-04-14,66.0,64.19999694824219,64.19999694824219,66.0,102
2004-04-15,51.9900016784668,50.900001525878906,51.75,50.900001525878906,4919
2004-04-16,66.0,64.19999694824219,64.19999694824219,66.0,133
2004-04-19,51.5,51.20000076293945,51.5,51.47999954223633,891
2004-04-20,67.0,66.0,66.0,67.0,88
2004-04-21,51.68000030517578,51.41999816894531,51.41999816894531,51.599998474121094,3798
2004-04-22,67.30000305175781,64.30000305175781,64.5,67.30000305175781,199
2004-04-23,67.5,67.5,67.5,67.5,100
2004-04-26,67.5,65.0,65.0,67.5,105
2004-04-27,67.5,67.5,67.5,67.5,110
2004-04-28,67.5,67.4000015258789,67.5,67.4000015258789,0
2004-04-29,51.099998474121094,50.18000030517578,51.099998474121094,50.47999954223633,6375
2004-04-30,50.31999969482422,49.81999969482422,49.95000076293945,50.16999816894531,10240
2004-05-03,50.880001068115234,49.95000076293945,50.06999969482422,50.880001068115234,8110
2004-05-04,67.5,67.5,67.5,67.5,100
2004-05-05,71.0,67.5,67.5,71.0,288
2004-05-06,77.0,71.0,77.0,71.0,0
2004-05-07,77.9000015258789,71.0,71.0,77.9000015258789,55
2004-05-10,48.65999984741211,47.720001220703125,48.400001525878906,48.529998779296875,26175
2004-05-11,71.0,71.0,71.0,71.0,1
2004-05-12,71.0,71.0,71.0,71.0,8
2004-05-13,71.0,71.0,71.0,71.0,25
2004-05-14,71.0,71.0,71.0,71.0,2
2004-05-17,71.0,71.0,71.0,71.0,207
2004-05-18,78.9000015258789,71.0,78.9000015258789,71.0,0
2004-05-19,78.9000015258789,71.0,78.9000015258789,71.0,0
2004-05-20,73.5,73.5,73.5,73.5,20
2004-05-21,50.130001068115234,49.790000915527344,50.099998474121094,49.810001373291016,710
2004-05-24,50.810001373291016,50.130001068115234,50.130001068115234,50.29999923706055,2174
2004-05-25,49.86000061035156,49.599998474121094,49.599998474121094,49.86000061035156,4391
2004-05-26,50.880001068115234,50.400001525878906,50.880001068115234,50.720001220703125,5721
2004-05-27,73.80000305175781,71.0,73.80000305175781,71.0,65
2004-05-28,71.0,71.0,71.0,71.0,23
2004-06-01,50.16999816894531,49.630001068115234,50.029998779296875,50.16999816894531,2550
2004-06-02,50.72999954223633,50.099998474121094,50.720001220703125,50.099998474121094,10275
2004-06-03,50.630001068115234,49.84000015258789,50.369998931884766,50.630001068115234,5225
2004-06-04,51.619998931884766,51.099998474121094,51.099998474121094,51.58000183105469,7245
2004-06-07,75.80000305175781,71.0,75.80000305175781,71.0,0
2004-06-08,75.80000305175781,71.0,75.80000305175781,71.0,0
2004-06-09,75.80000305175781,71.0,75.80000305175781,71.0,0
2004-06-10,51.91999816894531,51.59000015258789,51.59000015258789,51.77000045776367,9762
2004-06-14,78.0,71.0,78.0,71.0,0
2004-06-15,51.0,50.130001068115234,50.130001068115234,51.0,4689
2004-06-16,75.9000015258789,71.0,75.9000015258789,71.0,0
2004-06-17,75.9000015258789,71.0,75.9000015258789,71.0,0
2004-06-18,52.20000076293945,51.22999954223633,51.22999954223633,52.20000076293945,3023
2004-06-21,52.22999954223633,51.58000183105469,52.130001068115234,51.68000030517578,2700
2004-06-22,71.0,71.0,71.0,71.0,338
2004-06-23,71.0,66.19999694824219,71.0,71.0,8978
2004-06-24,75.9000015258789,71.0,75.9000015258789,71.0,0
2004-06-25,76.9000015258789,71.0,76.9000015258789,71.0,0
2004-06-28,71.0,71.0,71.0,71.0,25
2004-06-29,73.0,71.0,73.0,71.0,0
