Date,High_GFS,Low_GFS,Open_GFS,Close_GFS,Volume_GFS
2022-02-08,56.46900177001953,53.417999267578125,53.79999923706055,56.04999923706055,3659100
2022-02-09,58.529998779296875,52.619998931884766,58.529998779296875,57.0,6095600
2022-02-10,60.9900016784668,54.5099983215332,56.029998779296875,57.790000915527344,3414000
2022-02-11,58.689998626708984,53.36000061035156,57.68000030517578,53.47999954223633,3109900
2022-02-14,55.439998626708984,53.029998779296875,53.14799880981445,54.470001220703125,1567700
2022-02-15,55.95000076293945,52.310001373291016,55.369998931884766,55.16999816894531,2983400
2022-02-16,54.959999084472656,51.71500015258789,54.959999084472656,52.93000030517578,2309600
2022-02-17,52.47999954223633,48.470001220703125,52.029998779296875,48.95000076293945,2529700
2022-02-18,51.22999954223633,48.5,49.0099983215332,49.709999084472656,2917100
2022-02-22,50.81999969482422,47.7400016784668,49.709999084472656,49.33000183105469,1577700
2022-02-23,50.790000915527344,47.65999984741211,49.880001068115234,47.95000076293945,1239800
2022-02-24,54.810001373291016,45.939998626708984,45.939998626708984,54.79999923706055,5208300
2022-02-25,57.040000915527344,52.47999954223633,54.040000915527344,57.029998779296875,4204100
2022-02-28,60.880001068115234,55.40999984741211,55.779998779296875,60.779998779296875,3105900
2022-03-01,60.63999938964844,57.599998474121094,60.5,58.220001220703125,1800100
2022-03-02,59.83000183105469,57.650001525878906,58.310001373291016,59.599998474121094,916600
2022-03-03,64.98999786376953,61.5099983215332,62.08000183105469,62.47999954223633,3400700
2022-03-04,62.56999969482422,59.75,61.38999938964844,60.689998626708984,1550500
2022-03-07,61.36000061035156,55.029998779296875,60.38999938964844,55.790000915527344,2190900
2022-03-08,58.189998626708984,52.77000045776367,55.29999923706055,56.439998626708984,1750000
2022-03-09,59.43000030517578,57.31999969482422,58.16999816894531,58.150001525878906,1425300
2022-03-10,59.58000183105469,54.959999084472656,56.939998626708984,58.880001068115234,1321300
2022-03-11,59.720001220703125,57.459999084472656,59.47999954223633,58.459999084472656,1139000
2022-03-14,59.22999954223633,56.56999969482422,58.349998474121094,58.40999984741211,1517300
2022-03-15,66.38999938964844,58.0099983215332,58.66999816894531,65.79000091552734,4094100
2022-03-16,70.54000091552734,65.26000213623047,65.30000305175781,70.26000213623047,3146000
2022-03-17,76.37999725341797,68.51100158691406,68.77999877929688,71.91000366210938,4791100
2022-03-18,77.0,71.76000213623047,72.05999755859375,76.77999877929688,3745000
2022-03-21,76.2020034790039,70.80999755859375,76.0,72.47000122070312,3083000
2022-03-22,75.41000366210938,72.77999877929688,73.0,73.87999725341797,2206700
2022-03-23,75.43000030517578,69.95999908447266,72.54000091552734,70.08999633789062,3641000
2022-03-24,77.47000122070312,70.62000274658203,71.62000274658203,76.22000122070312,3591500
2022-03-25,79.48999786376953,74.0999984741211,76.4000015258789,78.94000244140625,4247400
2022-03-28,78.69999694824219,71.30000305175781,78.69999694824219,73.9000015258789,3416600
2022-03-29,74.7699966430664,69.31999969482422,74.7699966430664,74.62999725341797,3797900
2022-03-30,75.4800033569336,66.54000091552734,74.44000244140625,67.0199966430664,4527400
2022-03-31,67.66899871826172,62.40999984741211,67.31999969482422,62.41999816894531,3846400
2022-04-01,63.529998779296875,59.47999954223633,62.79999923706055,60.7400016784668,2951100
2022-04-04,64.0,60.119998931884766,61.02000045776367,62.290000915527344,1872500
2022-04-05,61.97999954223633,57.220001220703125,61.369998931884766,58.400001525878906,3234900
2022-04-06,58.5099983215332,55.38999938964844,56.58000183105469,56.900001525878906,2510700
2022-04-07,57.95000076293945,55.70500183105469,56.5,56.189998626708984,2021000
2022-04-08,56.45000076293945,54.2599983215332,55.810001373291016,54.75,1563300
2022-04-11,55.439998626708984,51.86000061035156,53.599998474121094,54.040000915527344,1716000
2022-04-12,56.15999984741211,52.75,55.220001220703125,53.290000915527344,3008700
2022-04-13,54.84000015258789,52.93600082397461,53.560001373291016,54.83000183105469,1472700
2022-04-14,55.25,50.816001892089844,55.0,52.099998474121094,2125600
2022-04-18,53.09000015258789,51.150001525878906,52.0,52.650001525878906,1289000
2022-04-19,53.459999084472656,51.5,52.77000045776367,52.88999938964844,1180400
2022-04-20,54.28799819946289,52.060001373291016,54.2599983215332,53.189998626708984,2143200
2022-04-21,55.0,51.349998474121094,53.84000015258789,52.040000915527344,2490900
2022-04-22,53.224998474121094,50.220001220703125,51.40999984741211,50.7400016784668,1445800
2022-04-25,52.77000045776367,49.279998779296875,50.2400016784668,52.720001220703125,1538800
2022-04-26,52.95000076293945,49.439998626708984,52.7400016784668,49.5,2164700
2022-04-27,52.439998626708984,48.77000045776367,49.4900016784668,51.63999938964844,1845700
2022-04-28,54.54999923706055,51.91999816894531,52.56999969482422,54.060001373291016,1400600
2022-04-29,55.970001220703125,52.27000045776367,53.43000030517578,52.290000915527344,1353600
2022-05-02,53.86000061035156,50.0,52.060001373291016,53.77000045776367,1913500
2022-05-03,54.70000076293945,52.29999923706055,53.77000045776367,54.18000030517578,1177600
2022-05-04,56.529998779296875,52.540000915527344,54.540000915527344,56.5099983215332,1454400
2022-05-05,56.33000183105469,53.61000061035156,55.70000076293945,54.93000030517578,1386600
2022-05-06,57.11000061035156,53.13999938964844,53.88999938964844,56.369998931884766,1715200
2022-05-09,56.54999923706055,50.65999984741211,54.75,52.279998779296875,2574100
2022-05-10,55.34000015258789,49.029998779296875,53.33000183105469,52.72999954223633,3187900
2022-05-11,54.20000076293945,48.16999816894531,51.599998474121094,49.029998779296875,5131600
2022-05-12,50.7400016784668,46.189998626708984,48.0099983215332,49.70000076293945,3299400
2022-05-13,53.2400016784668,50.5,50.52000045776367,52.77000045776367,2418800
2022-05-16,54.349998474121094,50.33000183105469,51.529998779296875,53.099998474121094,2063500
2022-05-17,56.0,53.060001373291016,53.7400016784668,56.0,2879300
2022-05-18,57.09000015258789,53.040000915527344,54.20000076293945,53.689998626708984,1478100
2022-05-19,55.709999084472656,52.87099838256836,53.0,54.22999954223633,1732600
2022-05-20,55.119998931884766,52.29999923706055,55.0,55.0,1673800
2022-05-23,54.779998779296875,52.029998779296875,53.77000045776367,54.540000915527344,1429900
2022-05-24,55.720001220703125,51.400001525878906,52.689998626708984,55.47999954223633,3480700
2022-05-25,59.34000015258789,53.689998626708984,54.400001525878906,58.619998931884766,2768000
2022-05-26,60.0,56.599998474121094,57.529998779296875,59.4900016784668,2248400
2022-05-27,61.16999816894531,59.29999923706055,59.709999084472656,60.099998474121094,2701400
2022-05-31,60.40999984741211,58.0099983215332,58.95000076293945,59.689998626708984,2464400
2022-06-01,61.880001068115234,56.06999969482422,59.4900016784668,58.119998931884766,2554100
2022-06-02,60.33000183105469,57.08000183105469,57.11000061035156,59.61000061035156,1571900
2022-06-03,59.82400131225586,57.38999938964844,57.470001220703125,58.7599983215332,1285600
2022-06-06,60.689998626708984,57.0099983215332,59.470001220703125,57.22999954223633,1554300
2022-06-07,56.560001373291016,54.849998474121094,56.08000183105469,56.5099983215332,1641500
2022-06-08,56.900001525878906,54.2599983215332,55.439998626708984,54.7400016784668,1015500
2022-06-09,55.76499938964844,53.029998779296875,54.18000030517578,53.14500045776367,1197000
2022-06-10,52.060001373291016,50.25,51.65999984741211,51.75,2219900
2022-06-13,50.915000915527344,48.08000183105469,50.0,48.5099983215332,2348200
2022-06-14,49.34000015258789,47.16999816894531,48.630001068115234,47.38999938964844,1914600
2022-06-15,50.22999954223633,47.849998474121094,48.0,49.459999084472656,1609300
2022-06-16,48.08000183105469,44.94499969482422,47.630001068115234,45.43000030517578,1916200
2022-06-17,46.87799835205078,44.65999984741211,45.529998779296875,44.86000061035156,2845900
2022-06-21,47.45000076293945,45.349998474121094,45.709999084472656,45.439998626708984,1395600
2022-06-22,45.400001525878906,43.79999923706055,44.43000030517578,44.810001373291016,2779400
2022-06-23,45.68000030517578,43.130001068115234,45.619998931884766,43.65999984741211,3027300
2022-06-24,46.2599983215332,43.790000915527344,43.790000915527344,45.88999938964844,3116600
2022-06-27,46.266998291015625,44.88999938964844,45.7599983215332,45.41999816894531,1363400
2022-06-28,46.40999984741211,43.96500015258789,45.61000061035156,44.369998931884766,2291400
2022-06-29,43.90999984741211,42.52000045776367,43.900001525878906,43.060001373291016,1591200
2022-06-30,42.75,39.7599983215332,42.459999084472656,40.34000015258789,3134900
2022-07-01,39.5,37.599998474121094,39.47999954223633,38.810001373291016,3541500
2022-07-05,40.58000183105469,36.810001373291016,37.90999984741211,40.56999969482422,2375800
2022-07-06,42.47999954223633,40.18000030517578,40.18000030517578,41.08000183105469,2703500
2022-07-07,43.83000183105469,41.7599983215332,41.869998931884766,43.34000015258789,2169100
2022-07-08,45.439998626708984,41.68000030517578,42.369998931884766,45.27000045776367,2591500
2022-07-11,44.709999084472656,41.86000061035156,44.709999084472656,42.88999938964844,1854400
2022-07-12,43.0099983215332,40.9900016784668,42.349998474121094,41.47999954223633,3120900
2022-07-13,42.400001525878906,40.619998931884766,40.970001220703125,41.83000183105469,1999300
2022-07-14,44.459999084472656,41.310001373291016,41.97999954223633,44.41999816894531,1917000
2022-07-15,46.119998931884766,44.41999816894531,44.84000015258789,45.970001220703125,3298300
2022-07-18,47.090999603271484,44.59000015258789,46.939998626708984,45.09000015258789,2827900
2022-07-19,47.67499923706055,44.41999816894531,45.38999938964844,46.849998474121094,2672800
2022-07-20,48.68000030517578,46.16999816894531,46.59000015258789,48.52000045776367,1607300
2022-07-21,49.20000076293945,47.33100128173828,48.279998779296875,48.65999984741211,1767600
2022-07-22,48.900001525878906,47.61000061035156,48.38999938964844,48.15999984741211,1502100
2022-07-25,47.7599983215332,44.68600082397461,47.68000030517578,46.349998474121094,2869500
2022-07-26,46.21799850463867,45.18000030517578,46.09000015258789,46.130001068115234,1365300
2022-07-27,47.84000015258789,46.52000045776367,47.16999816894531,47.43000030517578,1911200
2022-07-28,48.66999816894531,46.0099983215332,47.439998626708984,47.400001525878906,1587000
2022-07-29,52.0,46.959999084472656,47.34000015258789,51.47999954223633,4238400
2022-08-01,58.279998779296875,51.1150016784668,51.18000030517578,54.540000915527344,6242900
2022-08-02,54.630001068115234,52.08000183105469,53.560001373291016,52.75,2538900
2022-08-03,54.540000915527344,52.19499969482422,52.619998931884766,54.09000015258789,1638300
2022-08-04,53.75,51.58000183105469,53.400001525878906,53.630001068115234,2531600
2022-08-05,53.599998474121094,51.84299850463867,52.93000030517578,53.09000015258789,1601000
2022-08-08,59.57500076293945,53.29999923706055,53.43000030517578,59.189998626708984,5421300
2022-08-09,62.08000183105469,54.349998474121094,61.900001525878906,55.66999816894531,4050400
2022-08-10,58.970001220703125,56.810001373291016,57.20000076293945,57.70000076293945,3277600
2022-08-11,60.4900016784668,57.34000015258789,57.70000076293945,58.04999923706055,2438700
2022-08-12,65.95999908447266,58.349998474121094,58.41999816894531,64.94999694824219,7078500
2022-08-15,64.94000244140625,62.18000030517578,63.5,63.22999954223633,2105200
2022-08-16,64.69000244140625,61.60100173950195,62.23500061035156,63.959999084472656,1692300
2022-08-17,63.400001525878906,60.83000183105469,62.06999969482422,61.470001220703125,1719900
2022-08-18,64.5,61.15999984741211,61.34000015258789,64.1500015258789,2081100
2022-08-19,62.97999954223633,60.54999923706055,61.97999954223633,61.20000076293945,1731600
2022-08-22,60.4900016784668,58.59000015258789,59.36000061035156,59.040000915527344,1455600
2022-08-23,61.595001220703125,59.0,59.0,59.86000061035156,987800
2022-08-24,61.334999084472656,59.4119987487793,59.540000915527344,60.400001525878906,815800
2022-08-25,64.73999786376953,60.63999938964844,60.63999938964844,64.5,2802200
2022-08-26,64.30000305175781,60.18000030517578,63.689998626708984,60.650001525878906,2303500
2022-08-29,61.32500076293945,58.90999984741211,59.650001525878906,59.040000915527344,1099400
2022-08-30,61.65999984741211,58.810001373291016,59.5099983215332,61.11000061035156,2187300
2022-08-31,62.334999084472656,58.900001525878906,60.9900016784668,59.81999969482422,1856800
2022-09-01,59.17499923706055,55.79999923706055,59.16999816894531,57.43000030517578,2405300
2022-09-02,58.79499816894531,56.36000061035156,58.099998474121094,57.880001068115234,1312000
2022-09-06,59.97999954223633,57.0,58.15999984741211,58.900001525878906,3869100
2022-09-07,60.57600021362305,58.02000045776367,58.400001525878906,59.77000045776367,1751500
2022-09-08,62.18000030517578,58.52000045776367,59.38999938964844,60.220001220703125,2558000
2022-09-09,62.189998626708984,59.869998931884766,60.630001068115234,60.18000030517578,1749300
2022-09-12,61.689998626708984,59.2599983215332,59.91999816894531,60.34000015258789,1694900
2022-09-13,59.369998931884766,56.619998931884766,58.25,56.880001068115234,1782400
2022-09-14,58.880001068115234,56.75,57.13999938964844,58.31999969482422,1300100
2022-09-15,59.25,57.36000061035156,58.209999084472656,58.4900016784668,983000
2022-09-16,58.70000076293945,56.529998779296875,58.38999938964844,57.61000061035156,4092800
2022-09-19,58.529998779296875,56.060001373291016,56.2599983215332,57.90999984741211,1433400
2022-09-20,57.97999954223633,56.5,57.119998931884766,56.81999969482422,752600
2022-09-21,59.09199905395508,56.2599983215332,57.209999084472656,56.290000915527344,1351300
2022-09-22,56.34000015258789,53.65999984741211,55.70000076293945,54.86000061035156,1819100
2022-09-23,54.47999954223633,51.45000076293945,53.88999938964844,53.25,1873100
2022-09-26,54.209999084472656,52.369998931884766,52.91999816894531,52.79999923706055,885100
2022-09-27,54.18000030517578,52.34000015258789,53.47999954223633,52.880001068115234,1161200
2022-09-28,52.709999084472656,51.47999954223633,52.08000183105469,52.45000076293945,1468100
2022-09-29,51.5,48.94499969482422,51.237998962402344,50.130001068115234,1805700
2022-09-30,50.88999938964844,48.279998779296875,49.709999084472656,48.349998474121094,1494200
2022-10-03,49.83000183105469,47.439998626708984,48.880001068115234,49.83000183105469,2024500
2022-10-04,52.7400016784668,51.220001220703125,51.2400016784668,52.06999969482422,1266000
2022-10-05,53.11000061035156,49.86000061035156,50.81999969482422,53.02000045776367,1148200
2022-10-06,54.5099983215332,52.65999984741211,52.939998626708984,53.529998779296875,1555300
2022-10-07,52.560001373291016,50.18000030517578,51.0,50.7400016784668,1273500
2022-10-10,50.790000915527344,49.150001525878906,50.599998474121094,49.279998779296875,1092300
2022-10-11,50.71900177001953,47.470001220703125,48.04999923706055,50.02000045776367,2034800
2022-10-12,50.380001068115234,49.060001373291016,50.09000015258789,49.91999816894531,930100
2022-10-13,51.0099983215332,46.52000045776367,47.439998626708984,50.4900016784668,2397500
2022-10-14,51.369998931884766,47.880001068115234,51.0,48.040000915527344,1679800
2022-10-17,49.959999084472656,48.5,49.18000030517578,49.709999084472656,1356500
2022-10-18,52.88999938964844,50.689998626708984,51.59000015258789,52.380001068115234,1666200
2022-10-19,53.459999084472656,51.630001068115234,51.814998626708984,52.63999938964844,1090600
2022-10-20,54.970001220703125,52.54999923706055,53.08000183105469,53.279998779296875,1212900
2022-10-21,55.459999084472656,52.279998779296875,52.7400016784668,55.279998779296875,1267800
2022-10-24,59.560001373291016,55.25,55.25,58.7599983215332,3119400
2022-10-25,61.13999938964844,58.38999938964844,58.560001373291016,58.41999816894531,2064400
2022-10-26,58.86000061035156,55.652000427246094,57.45000076293945,57.13999938964844,1615300
2022-10-27,57.880001068115234,55.45000076293945,57.16999816894531,55.66999816894531,1264000
2022-10-28,57.959999084472656,54.880001068115234,54.880001068115234,57.25,1662200
2022-10-31,56.939998626708984,54.880001068115234,56.709999084472656,56.70000076293945,1357800
2022-11-01,58.755001068115234,56.189998626708984,58.09000015258789,57.0099983215332,1292100
2022-11-02,58.4900016784668,56.060001373291016,57.029998779296875,56.369998931884766,1600800
2022-11-03,54.375,51.0099983215332,54.31999969482422,52.689998626708984,2483200
2022-11-04,54.78300094604492,51.84000015258789,54.279998779296875,54.16999816894531,1989800
2022-11-07,56.619998931884766,53.650001525878906,54.68000030517578,56.27000045776367,1921900
2022-11-08,62.97999954223633,56.41999816894531,61.119998931884766,61.119998931884766,4894800
2022-11-09,61.470001220703125,58.22200012207031,59.25,61.0,2736400
2022-11-10,63.689998626708984,60.20399856567383,62.900001525878906,62.70000076293945,4138100
2022-11-11,66.0,62.0099983215332,63.25,64.7699966430664,3547000
2022-11-14,65.63999938964844,63.39799880981445,64.0999984741211,65.02999877929688,1740200
2022-11-15,67.97000122070312,65.6259994506836,67.47000122070312,66.58000183105469,3108700
2022-11-16,65.52999877929688,62.90999984741211,65.48500061035156,64.23999786376953,1512100
2022-11-17,66.86000061035156,61.61000061035156,62.6150016784668,66.63999938964844,1673500
2022-11-18,67.83000183105469,66.13899993896484,67.66999816894531,67.44999694824219,1529400
2022-11-21,67.38999938964844,65.98999786376953,66.12999725341797,66.06999969482422,1006100
2022-11-22,68.125,65.43000030517578,66.19000244140625,67.31999969482422,1698800
2022-11-23,68.47000122070312,66.73999786376953,67.11000061035156,67.58000183105469,1283300
2022-11-25,68.0,66.41000366210938,67.04000091552734,67.61000061035156,452100
2022-11-28,67.27999877929688,63.599998474121094,66.87000274658203,63.900001525878906,1782700
2022-11-29,64.25,62.709999084472656,64.0999984741211,62.869998931884766,2061800
2022-11-30,64.44999694824219,60.45000076293945,62.5,64.3499984741211,2418500
2022-12-01,64.43000030517578,61.869998931884766,64.31999969482422,63.65999984741211,1617000
2022-12-02,62.689998626708984,60.720001220703125,61.880001068115234,62.540000915527344,1755200
2022-12-05,62.95000076293945,61.40999984741211,62.439998626708984,62.13999938964844,1340300
2022-12-06,62.2400016784668,60.22999954223633,61.77000045776367,60.810001373291016,1163300
2022-12-07,61.62300109863281,59.77000045776367,60.02000045776367,60.900001525878906,1125400
2022-12-08,62.63999938964844,60.709999084472656,61.29999923706055,62.41999816894531,1866400
2022-12-09,64.56500244140625,61.86000061035156,62.31999969482422,63.41999816894531,1297900
2022-12-12,66.86000061035156,63.814998626708984,64.05999755859375,66.81999969482422,3411800
2022-12-13,69.29499816894531,65.28500366210938,68.80000305175781,65.4000015258789,2776200
2022-12-14,67.40499877929688,65.30999755859375,65.97000122070312,65.5,2752300
2022-12-15,64.77999877929688,61.79999923706055,64.75,61.86000061035156,2738300
2022-12-16,63.40999984741211,58.790000915527344,61.316001892089844,60.029998779296875,25953400
2022-12-19,59.939998626708984,57.5,59.630001068115234,58.06999969482422,2072900
2022-12-20,58.310001373291016,57.0,57.4900016784668,57.59000015258789,1569300
2022-12-21,58.849998474121094,56.560001373291016,57.79999923706055,57.5,1694400
2022-12-22,56.720001220703125,53.900001525878906,56.22999954223633,55.18000030517578,1858100
2022-12-23,54.84000015258789,53.630001068115234,54.47999954223633,54.7400016784668,747100
2022-12-27,54.90999984741211,53.29999923706055,54.7400016784668,53.630001068115234,1072600
2022-12-28,53.965999603271484,52.150001525878906,53.209999084472656,52.290000915527344,853300
2022-12-29,54.16999816894531,52.54999923706055,52.939998626708984,53.810001373291016,1191500
2022-12-30,54.005001068115234,52.45000076293945,53.029998779296875,53.88999938964844,1246300
2023-01-03,54.11000061035156,50.400001525878906,53.93000030517578,51.70000076293945,2295700
2023-01-04,53.61000061035156,52.380001068115234,52.75,52.90999984741211,1462500
2023-01-05,52.40999984741211,50.900001525878906,51.05500030517578,51.02000045776367,1361800
2023-01-06,53.04999923706055,51.209999084472656,51.92499923706055,52.75,2145600
2023-01-09,56.268001556396484,53.310001373291016,53.61000061035156,55.380001068115234,1216300
2023-01-10,55.81999969482422,54.65999984741211,54.849998474121094,55.40999984741211,802500
2023-01-11,57.79999923706055,54.95000076293945,55.41999816894531,57.06999969482422,1354200
2023-01-12,58.439998626708984,55.529998779296875,57.0,58.290000915527344,1250500
2023-01-13,59.18000030517578,57.7400016784668,58.0,59.13999938964844,1108100
2023-01-17,59.29999923706055,58.02000045776367,58.404998779296875,59.040000915527344,1335400
2023-01-18,60.43000030517578,57.85499954223633,59.720001220703125,58.099998474121094,1371800
2023-01-19,57.599998474121094,55.5,57.0099983215332,55.54999923706055,1222900
2023-01-20,56.880001068115234,53.95000076293945,55.54999923706055,56.45000076293945,1764000
2023-01-23,59.75,56.209999084472656,56.779998779296875,58.65999984741211,2277600
2023-01-24,59.04999923706055,57.58000183105469,58.02000045776367,59.0099983215332,1360200
2023-01-25,59.189998626708984,56.84000015258789,57.84000015258789,58.70000076293945,1188000
2023-01-26,60.47999954223633,58.560001373291016,59.33000183105469,60.13999938964844,1089500
2023-01-27,59.95000076293945,59.08000183105469,59.22999954223633,59.2400016784668,1336900
2023-01-30,59.040000915527344,57.16999816894531,58.15999984741211,57.5099983215332,1177600
2023-01-31,59.31999969482422,56.619998931884766,57.41999816894531,59.279998779296875,1214900
2023-02-01,64.02999877929688,59.380001068115234,59.45000076293945,63.189998626708984,1634400
2023-02-02,65.33999633789062,62.13999938964844,63.69499969482422,64.79000091552734,2397900
2023-02-03,64.83000183105469,62.7599983215332,63.810001373291016,63.25,1716600
2023-02-06,62.599998474121094,61.25,61.4900016784668,61.4900016784668,865600
2023-02-07,63.43000030517578,61.13999938964844,61.59000015258789,63.0,2359400
2023-02-08,63.7599983215332,62.31999969482422,62.52000045776367,62.720001220703125,1778000
2023-02-09,66.43499755859375,63.849998474121094,63.849998474121094,64.9000015258789,2923700
2023-02-10,64.93000030517578,63.41999816894531,64.2699966430664,64.58999633789062,1725000
2023-02-13,66.30000305175781,64.65499877929688,65.41000366210938,66.1500015258789,2359400
2023-02-14,72.5,66.5999984741211,68.0,71.7300033569336,6877400
2023-02-15,70.48999786376953,66.77999877929688,69.12799835205078,69.91999816894531,4296600
2023-02-16,71.18000030517578,67.5999984741211,67.68000030517578,69.52999877929688,2370500
2023-02-17,69.41000366210938,66.66000366210938,68.62000274658203,67.16000366210938,1857300
2023-02-21,66.73999786376953,62.66999816894531,65.96199798583984,63.11000061035156,2560400
2023-02-22,64.3499984741211,62.52000045776367,63.08000183105469,63.220001220703125,1328400
2023-02-23,66.0,62.441001892089844,65.70999908447266,64.43000030517578,1342600
2023-02-24,64.94000244140625,62.779998779296875,62.900001525878906,64.69000244140625,1105100
2023-02-27,65.86499786376953,64.72000122070312,65.27999877929688,64.88999938964844,1161700
