Date,High_DTE,Low_DTE,Open_DTE,Close_DTE,Volume_DTE
2000-03-14,26.32978630065918,25.319149017333984,26.010637283325195,25.53191566467285,1288153
2000-03-15,27.180850982666016,25.53191566467285,25.585105895996094,26.755319595336914,1263360
2000-03-16,27.5,25.957447052001953,26.010637283325195,27.127660751342773,2837273
2000-03-17,26.914894104003906,25.69148826599121,26.648935317993164,25.904254913330078,681735
2000-03-20,26.32978630065918,25.851064682006836,26.06382942199707,26.117021560668945,533685
2000-03-21,26.32978630065918,25.159574508666992,26.32978630065918,25.585105895996094,467415
2000-03-22,25.53191566467285,24.20212745666504,25.53191566467285,24.893617630004883,866445
2000-03-23,25.744680404663086,25.053190231323242,25.053190231323242,25.4255313873291,809928
2000-03-24,25.478723526000977,24.946809768676758,25.372339248657227,25.319149017333984,636733
2000-03-27,25.904254913330078,25.319149017333984,25.478723526000977,25.319149017333984,410780
2000-03-28,25.744680404663086,25.212766647338867,25.319149017333984,25.53191566467285,748005
2000-03-29,25.744680404663086,25.319149017333984,25.372339248657227,25.319149017333984,679503
2000-03-30,25.851064682006836,25.106382369995117,25.478723526000977,25.212766647338867,955745
2000-03-31,25.319149017333984,24.5744686126709,25.319149017333984,24.840425491333008,2122990
2000-04-03,25.0,24.5744686126709,24.787233352661133,24.946809768676758,662700
2000-04-04,25.478723526000977,24.73404312133789,24.893617630004883,25.212766647338867,945875
2000-04-05,25.904254913330078,25.053190231323242,25.212766647338867,25.319149017333984,749063
2000-04-06,25.53191566467285,24.73404312133789,25.53191566467285,25.212766647338867,629565
2000-04-07,25.26595687866211,24.73404312133789,24.946809768676758,25.053190231323242,409135
2000-04-10,25.69148826599121,24.893617630004883,24.946809768676758,25.63829803466797,490563
2000-04-11,26.010637283325195,25.372339248657227,25.63829803466797,25.372339248657227,441800
2000-04-12,26.117021560668945,25.26595687866211,25.26595687866211,25.372339248657227,946345
2000-04-13,25.851064682006836,25.212766647338867,25.4255313873291,25.63829803466797,650715
2000-04-14,25.851064682006836,24.680850982666016,25.4255313873291,25.053190231323242,726738
2000-04-17,25.4255313873291,24.46808433532715,24.627660751342773,24.893617630004883,1327985
2000-04-18,25.957447052001953,24.946809768676758,25.0,25.79787254333496,1048335
2000-04-19,25.79787254333496,25.159574508666992,25.63829803466797,25.63829803466797,694190
2000-04-20,26.382978439331055,25.69148826599121,25.744680404663086,26.223403930664062,361430
2000-04-24,27.446809768676758,26.117021560668945,26.223403930664062,27.287233352661133,642373
2000-04-25,28.085105895996094,27.0744686126709,27.0744686126709,28.03191566467285,704883
2000-04-26,29.148935317993164,27.553190231323242,27.659574508666992,29.095745086669922,824145
2000-04-27,28.882978439331055,27.872339248657227,28.882978439331055,27.978723526000977,782668
2000-04-28,27.872339248657227,27.393617630004883,27.76595687866211,27.76595687866211,1108143
2000-05-01,27.819149017333984,27.23404312133789,27.553190231323242,27.287233352661133,824615
2000-05-02,27.5,26.595745086669922,27.180850982666016,26.648935317993164,368245
2000-05-03,26.648935317993164,26.17021369934082,26.648935317993164,26.223403930664062,426760
2000-05-04,28.351064682006836,26.43617057800293,26.43617057800293,26.595745086669922,1077475
2000-05-05,27.127660751342773,26.542552947998047,26.70212745666504,26.755319595336914,1058323
2000-05-08,27.978723526000977,26.542552947998047,26.648935317993164,27.712766647338867,834250
2000-05-09,27.9255313873291,27.340425491333008,27.712766647338867,27.446809768676758,902048
2000-05-10,27.446809768676758,26.86170196533203,27.446809768676758,26.96808433532715,906865
2000-05-11,27.446809768676758,26.86170196533203,26.86170196533203,27.446809768676758,931188
2000-05-12,27.76595687866211,27.0744686126709,27.5,27.3005313873291,1229285
2000-05-15,28.404254913330078,27.553190231323242,27.553190231323242,28.404254913330078,1204375
2000-05-16,28.404254913330078,27.712766647338867,28.29787254333496,28.351064682006836,1481558
2000-05-17,28.19148826599121,27.23404312133789,28.13829803466797,27.872339248657227,790893
2000-05-18,28.776596069335938,27.76595687866211,27.9255313873291,28.723403930664062,596078
2000-05-19,28.82978630065918,28.29787254333496,28.510637283325195,28.67021369934082,363780
2000-05-22,28.82978630065918,28.19148826599121,28.67021369934082,28.244680404663086,508540
2000-05-23,28.67021369934082,27.393617630004883,28.67021369934082,27.9255313873291,596665
2000-05-24,28.776596069335938,27.872339248657227,27.9255313873291,28.05851173400879,939295
2000-05-25,28.82978630065918,27.23404312133789,27.872339248657227,28.82978630065918,669280
2000-05-26,29.680850982666016,28.351064682006836,28.404254913330078,29.414894104003906,834133
2000-05-30,29.893617630004883,28.882978439331055,29.255319595336914,29.095745086669922,915678
2000-05-31,29.680850982666016,29.042552947998047,29.148935317993164,29.414894104003906,504193
2000-06-01,29.946809768676758,29.36170196533203,29.36170196533203,29.840425491333008,599250
2000-06-02,30.4255313873291,29.042552947998047,29.787233352661133,30.053190231323242,759990
2000-06-05,30.106382369995117,28.93617057800293,30.106382369995117,28.93617057800293,583505
2000-06-06,29.893617630004883,28.723403930664062,28.93617057800293,29.787233352661133,598663
2000-06-07,29.946809768676758,29.36170196533203,29.5744686126709,29.5744686126709,428640
2000-06-08,29.521276473999023,28.93617057800293,29.414894104003906,29.30851173400879,330528
2000-06-09,30.159574508666992,29.414894104003906,29.414894104003906,30.053190231323242,264963
2000-06-12,30.585105895996094,30.159574508666992,30.26595687866211,30.26595687866211,320540
2000-06-13,30.585105895996094,30.053190231323242,30.159574508666992,30.26595687866211,263200
2000-06-14,30.319149017333984,29.042552947998047,30.26595687866211,29.36170196533203,597723
2000-06-15,30.0,29.20212745666504,29.20212745666504,29.787233352661133,1760973
2000-06-16,29.521276473999023,28.93617057800293,29.095745086669922,29.148935317993164,2134505
2000-06-19,29.787233352661133,28.29787254333496,28.989362716674805,28.404254913330078,633795
2000-06-20,28.617021560668945,27.978723526000977,28.510637283325195,28.351064682006836,505955
2000-06-21,28.67021369934082,28.19148826599121,28.404254913330078,28.29787254333496,243930
2000-06-22,28.19148826599121,27.606382369995117,28.13829803466797,27.872339248657227,348388
2000-06-23,28.244680404663086,27.446809768676758,27.659574508666992,27.659574508666992,563060
2000-06-26,27.978723526000977,27.5,27.819149017333984,27.819149017333984,279180
2000-06-27,28.03191566467285,27.0744686126709,27.978723526000977,27.180850982666016,488918
2000-06-28,27.659574508666992,26.595745086669922,27.180850982666016,27.57978630065918,473525
2000-06-29,27.606382369995117,26.914894104003906,27.340425491333008,26.96808433532715,590790
2000-06-30,27.978723526000977,25.79787254333496,26.755319595336914,26.010637283325195,1181345
2000-07-03,26.648935317993164,26.010637283325195,26.010637283325195,26.648935317993164,714048
2000-07-05,27.23404312133789,26.17021369934082,26.86170196533203,26.276596069335938,375765
2000-07-06,26.755319595336914,25.904254913330078,26.382978439331055,26.595745086669922,475288
2000-07-07,26.914894104003906,26.489362716674805,26.595745086669922,26.80851173400879,258030
2000-07-10,27.180850982666016,26.542552947998047,26.648935317993164,26.914894104003906,336168
2000-07-11,27.0744686126709,26.542552947998047,26.96808433532715,27.021276473999023,221370
2000-07-12,27.021276473999023,26.70212745666504,26.80851173400879,26.80851173400879,200808
2000-07-13,27.127660751342773,26.648935317993164,26.914894104003906,27.0744686126709,256268
2000-07-14,27.393617630004883,26.86170196533203,27.180850982666016,26.96808433532715,463068
2000-07-17,27.180850982666016,26.80851173400879,26.80851173400879,26.96808433532715,289285
2000-07-18,27.446809768676758,26.86170196533203,27.180850982666016,27.127660751342773,389748
2000-07-19,27.76595687866211,27.127660751342773,27.287233352661133,27.446809768676758,445090
2000-07-20,27.659574508666992,27.340425491333008,27.553190231323242,27.659574508666992,296335
2000-07-21,27.819149017333984,27.393617630004883,27.659574508666992,27.446809768676758,329118
2000-07-24,27.5,27.021276473999023,27.340425491333008,27.287233352661133,355203
2000-07-25,27.659574508666992,27.021276473999023,27.446809768676758,27.180850982666016,313020
2000-07-26,27.180850982666016,26.648935317993164,27.021276473999023,26.994680404663086,440273
2000-07-27,27.76595687866211,26.648935317993164,27.180850982666016,26.86170196533203,580685
2000-07-28,27.180850982666016,26.70212745666504,27.021276473999023,26.914894104003906,518998
2000-07-31,27.340425491333008,26.489362716674805,27.021276473999023,26.80851173400879,427583
2000-08-01,27.819149017333984,26.648935317993164,26.70212745666504,27.606382369995117,504898
2000-08-02,27.9255313873291,27.340425491333008,27.393617630004883,27.712766647338867,367070
2000-08-03,28.29787254333496,27.76595687866211,27.819149017333984,27.832447052001953,263670
2000-08-04,28.085105895996094,27.021276473999023,27.76595687866211,27.9255313873291,459308
2000-08-07,28.82978630065918,27.76595687866211,27.9255313873291,28.73670196533203,1024365
2000-08-08,28.989362716674805,28.617021560668945,28.93617057800293,28.882978439331055,742953
2000-08-09,29.042552947998047,28.510637283325195,28.67021369934082,28.776596069335938,674215
2000-08-10,29.255319595336914,28.82978630065918,28.989362716674805,29.215425491333008,637320
2000-08-11,29.787233352661133,29.20212745666504,29.30851173400879,29.428190231323242,351560
2000-08-14,29.840425491333008,28.882978439331055,29.521276473999023,29.73404312133789,501138
2000-08-15,30.212766647338867,29.46808433532715,29.627660751342773,29.840425491333008,527575
2000-08-16,30.744680404663086,30.053190231323242,30.159574508666992,30.106382369995117,653888
2000-08-17,30.372339248657227,29.893617630004883,30.319149017333984,30.0,220783
2000-08-18,30.53191566467285,29.946809768676758,30.212766647338867,30.212766647338867,362135
2000-08-21,30.159574508666992,29.627660751342773,30.159574508666992,30.0,177543
2000-08-22,29.946809768676758,29.46808433532715,29.840425491333008,29.46808433532715,240993
2000-08-23,29.46808433532715,28.82978630065918,29.255319595336914,28.882978439331055,1054093
2000-08-24,29.148935317993164,28.617021560668945,29.095745086669922,28.723403930664062,405728
2000-08-25,28.93617057800293,27.978723526000977,28.93617057800293,28.56382942199707,413483
2000-08-28,29.30851173400879,28.404254913330078,28.457447052001953,29.20212745666504,503840
2000-08-29,29.255319595336914,28.776596069335938,28.989362716674805,29.095745086669922,288228
2000-08-30,29.521276473999023,28.93617057800293,29.042552947998047,29.36170196533203,282470
2000-08-31,29.787233352661133,29.36170196533203,29.36170196533203,29.5744686126709,303738
2000-09-01,29.787233352661133,29.30851173400879,29.627660751342773,29.46808433532715,170845
2000-09-05,30.372339248657227,29.414894104003906,29.46808433532715,30.372339248657227,657413
2000-09-06,31.010637283325195,30.159574508666992,30.159574508666992,30.904254913330078,365895
2000-09-07,31.276596069335938,30.372339248657227,30.79787254333496,31.223403930664062,1151030
2000-09-08,32.5,31.117021560668945,31.276596069335938,32.47340393066406,738018
2000-09-11,33.24468231201172,32.180850982666016,32.287235260009766,32.712764739990234,657765
2000-09-12,33.29787063598633,31.80851173400879,32.553192138671875,33.29787063598633,1006153
2000-09-13,34.25531768798828,33.29787063598633,33.29787063598633,33.29787063598633,742013
2000-09-14,33.3510627746582,32.287235260009766,33.191490173339844,32.5,618638
2000-09-15,33.9361686706543,32.34042739868164,32.34042739868164,33.25798034667969,1043988
2000-09-18,33.13829803466797,32.5,32.819149017333984,32.819149017333984,440625
2000-09-19,32.65957260131836,30.851064682006836,32.60638427734375,31.223403930664062,518645
2000-09-20,31.43617057800293,30.585105895996094,31.43617057800293,31.223403930664062,2489238
2000-09-21,31.43617057800293,30.53191566467285,30.744680404663086,31.06382942199707,2185500
2000-09-22,31.755319595336914,30.69148826599121,30.957447052001953,31.276596069335938,566350
2000-09-25,31.70212745666504,30.744680404663086,30.79787254333496,31.595745086669922,347095
2000-09-26,32.074466705322266,31.382978439331055,31.489362716674805,31.648935317993164,485863
2000-09-27,32.12765884399414,30.79787254333496,31.80851173400879,31.981382369995117,493500
2000-09-28,32.34042739868164,31.70212745666504,31.755319595336914,32.021278381347656,491268
2000-09-29,32.65957260131836,31.648935317993164,31.80851173400879,32.566490173339844,574223
2000-10-02,32.76595687866211,31.43617057800293,32.021278381347656,32.60638427734375,567525
2000-10-03,32.819149017333984,31.70212745666504,32.60638427734375,31.914894104003906,619225
2000-10-04,32.5,30.744680404663086,31.914894104003906,31.276596069335938,701240
2000-10-05,31.80851173400879,30.4255313873291,31.223403930664062,30.63829803466797,398913
2000-10-06,31.382978439331055,30.53191566467285,30.851064682006836,30.63829803466797,350033
2000-10-09,30.957447052001953,30.212766647338867,30.4255313873291,30.4255313873291,360373
2000-10-10,31.223403930664062,30.4255313873291,30.63829803466797,30.744680404663086,420180
2000-10-11,31.489362716674805,30.4255313873291,30.851064682006836,31.010637283325195,442740
2000-10-12,31.70212745666504,30.053190231323242,30.79787254333496,31.32978630065918,506543
2000-10-13,31.86170196533203,31.06382942199707,31.489362716674805,31.276596069335938,486450
2000-10-16,31.755319595336914,31.17021369934082,31.32978630065918,31.382978439331055,303973
2000-10-17,31.914894104003906,31.010637283325195,31.489362716674805,31.32978630065918,359080
2000-10-18,31.80851173400879,30.478723526000977,31.542552947998047,30.69148826599121,717925
2000-10-19,31.276596069335938,30.159574508666992,30.478723526000977,31.117021560668945,565410
2000-10-20,31.595745086669922,30.851064682006836,31.32978630065918,31.06382942199707,639318
2000-10-23,31.70212745666504,30.904254913330078,30.904254913330078,31.17021369934082,693250
2000-10-24,31.489362716674805,30.585105895996094,31.382978439331055,30.957447052001953,409723
2000-10-25,31.32978630065918,30.372339248657227,31.06382942199707,30.53191566467285,273775
2000-10-26,30.63829803466797,29.893617630004883,30.63829803466797,30.159574508666992,290460
2000-10-27,31.010637283325195,29.73404312133789,30.159574508666992,30.53191566467285,377410
2000-10-30,31.010637283325195,30.478723526000977,30.53191566467285,30.904254913330078,553073
2000-10-31,31.117021560668945,30.4255313873291,30.957447052001953,30.744680404663086,597018
2000-11-01,31.755319595336914,30.851064682006836,30.904254913330078,31.542552947998047,961738
2000-11-02,31.70212745666504,30.904254913330078,31.489362716674805,31.17021369934082,412073
2000-11-03,31.80851173400879,30.79787254333496,31.06382942199707,31.80851173400879,942468
2000-11-06,32.287235260009766,30.106382369995117,31.595745086669922,30.478723526000977,1234925
2000-11-07,30.851064682006836,30.478723526000977,30.478723526000977,30.744680404663086,548490
2000-11-08,31.010637283325195,30.4255313873291,30.63829803466797,30.69148826599121,546728
2000-11-09,31.010637283325195,30.212766647338867,30.69148826599121,30.904254913330078,672100
2000-11-10,31.595745086669922,30.79787254333496,30.904254913330078,31.06382942199707,545318
2000-11-13,31.43617057800293,30.957447052001953,31.223403930664062,31.382978439331055,883483
2000-11-14,31.32978630065918,30.63829803466797,31.17021369934082,30.69148826599121,608063
2000-11-15,31.223403930664062,30.53191566467285,30.79787254333496,31.17021369934082,578923
2000-11-16,31.70212745666504,31.223403930664062,31.276596069335938,31.648935317993164,511595
2000-11-17,32.021278381347656,31.43617057800293,31.70212745666504,31.80851173400879,556128
2000-11-20,32.34042739868164,31.648935317993164,31.96808433532715,31.96808433532715,340750
2000-11-21,32.021278381347656,31.276596069335938,32.021278381347656,31.755319595336914,343923
2000-11-22,32.074466705322266,31.43617057800293,31.96808433532715,31.542552947998047,486568
2000-11-24,31.80851173400879,30.904254913330078,31.382978439331055,31.595745086669922,176955
2000-11-27,31.648935317993164,30.69148826599121,31.43617057800293,31.489362716674805,566703
2000-11-28,32.074466705322266,31.489362716674805,31.489362716674805,31.755319595336914,494440
2000-11-29,32.34042739868164,31.648935317993164,31.755319595336914,32.12765884399414,497495
2000-11-30,32.5,32.021278381347656,32.12765884399414,32.287235260009766,1092750
2000-12-01,32.5,31.86170196533203,32.12765884399414,32.34042739868164,341808
2000-12-04,32.978721618652344,32.074466705322266,32.34042739868164,32.39361572265625,479283
2000-12-05,32.553192138671875,31.595745086669922,32.553192138671875,31.80851173400879,712873
2000-12-06,32.021278381347656,31.276596069335938,31.755319595336914,31.43617057800293,1060555
2000-12-07,31.70212745666504,31.17021369934082,31.648935317993164,31.489362716674805,680325
2000-12-08,31.32978630065918,30.63829803466797,31.32978630065918,30.79787254333496,380113
2000-12-11,31.010637283325195,30.319149017333984,31.010637283325195,30.69148826599121,507130
2000-12-12,30.851064682006836,30.372339248657227,30.79787254333496,30.585105895996094,590438
2000-12-13,31.276596069335938,30.319149017333984,30.69148826599121,31.117021560668945,444150
2000-12-14,31.276596069335938,30.79787254333496,31.223403930664062,31.010637283325195,404435
2000-12-15,31.648935317993164,30.904254913330078,31.223403930664062,31.382978439331055,880780
2000-12-18,31.914894104003906,31.382978439331055,31.382978439331055,31.914894104003906,1017433
2000-12-19,32.287235260009766,31.80851173400879,31.96808433532715,31.914894104003906,1852388
2000-12-20,32.180850982666016,31.276596069335938,31.43617057800293,32.021278381347656,2170108
2000-12-21,32.34042739868164,31.595745086669922,32.34042739868164,32.12765884399414,7711995
2000-12-22,32.712764739990234,31.80851173400879,32.074466705322266,32.712764739990234,615935
2000-12-26,33.40425491333008,32.553192138671875,32.712764739990234,33.3510627746582,439098
2000-12-27,33.45744705200195,32.87234115600586,33.40425491333008,33.13829803466797,697480
2000-12-28,33.3510627746582,32.76595687866211,33.24468231201172,33.13829803466797,492090
2000-12-29,33.40425491333008,32.819149017333984,33.13829803466797,33.13829803466797,530983
2001-01-02,32.978721618652344,32.287235260009766,32.925533294677734,32.553192138671875,629683
2001-01-03,33.085105895996094,31.276596069335938,32.76595687866211,31.489362716674805,1579553
2001-01-04,31.276596069335938,29.215425491333008,31.223403930664062,29.680850982666016,1280045
2001-01-05,30.372339248657227,29.36170196533203,29.680850982666016,30.212766647338867,1228110
2001-01-08,30.904254913330078,30.159574508666992,30.26595687866211,30.79787254333496,1005330
2001-01-09,31.17021369934082,30.478723526000977,30.63829803466797,31.17021369934082,1343965
2001-01-10,31.43617057800293,30.851064682006836,31.382978439331055,31.06382942199707,783843
2001-01-11,31.06382942199707,28.723403930664062,31.06382942199707,28.82978630065918,1326458
2001-01-12,29.5744686126709,28.776596069335938,29.148935317993164,29.36170196533203,1250435
2001-01-16,29.5744686126709,28.19148826599121,29.5744686126709,28.723403930664062,932245
2001-01-17,29.414894104003906,28.56382942199707,28.882978439331055,28.776596069335938,698303
2001-01-18,29.680850982666016,28.93617057800293,28.989362716674805,29.5744686126709,961385
2001-01-19,30.053190231323242,29.095745086669922,29.5744686126709,29.627660751342773,1115663
2001-01-22,31.06382942199707,29.46808433532715,29.627660751342773,30.957447052001953,993345
2001-01-23,31.489362716674805,30.585105895996094,30.904254913330078,31.06382942199707,1046103
2001-01-24,31.70212745666504,31.06382942199707,31.06382942199707,31.382978439331055,468943
2001-01-25,31.80851173400879,31.06382942199707,31.595745086669922,31.17021369934082,596665
2001-01-26,31.489362716674805,29.840425491333008,31.489362716674805,30.53191566467285,853755
2001-01-29,31.480850219726562,30.510637283325195,30.527660369873047,30.578723907470703,456840
2001-01-30,31.217021942138672,30.272340774536133,30.791488647460938,30.987234115600586,593845
2001-01-31,30.77446746826172,29.897872924804688,30.77446746826172,30.034042358398438,1223880
2001-02-01,30.62127685546875,29.489362716674805,30.382978439331055,29.872339248657227,957625
2001-02-02,30.17021369934082,29.514894485473633,30.042552947998047,29.591489791870117,649423
2001-02-05,30.348936080932617,29.617021560668945,29.617021560668945,29.770212173461914,1167715
2001-02-06,30.595745086669922,29.5744686126709,29.98297882080078,30.102127075195312,1447483
2001-02-07,31.642553329467773,30.4255313873291,30.4255313873291,31.49787139892578,3494568
2001-02-08,32.680850982666016,31.404254913330078,31.404254913330078,32.30638122558594,2310873
2001-02-09,32.74042510986328,31.914894104003906,32.30638122558594,32.65531921386719,2453283
2001-02-12,33.293617248535156,32.0,32.72340393066406,32.3659553527832,817448
2001-02-13,32.71489334106445,32.01702117919922,32.3659553527832,32.085105895996094,1071130
2001-02-14,32.0936164855957,31.06382942199707,32.085105895996094,31.37872314453125,1487785
2001-02-15,31.421276092529297,30.63829803466797,31.344680786132812,30.655319213867188,1351133
2001-02-16,31.276596069335938,30.382978439331055,30.868085861206055,30.63829803466797,1741938
2001-02-20,31.08085060119629,30.62127685546875,30.91914939880371,30.697872161865234,666225
2001-02-21,31.625532150268555,30.723403930664062,31.319149017333984,30.791488647460938,684555
2001-02-22,31.276596069335938,30.4255313873291,31.004255294799805,30.46808433532715,1003568
2001-02-23,30.93617057800293,29.744680404663086,30.510637283325195,29.957447052001953,895468
2001-02-26,31.140426635742188,29.940425872802734,30.17021369934082,30.13616943359375,531805
2001-02-27,30.706382751464844,30.00851058959961,30.13616943359375,30.357446670532227,467415
2001-02-28,31.489362716674805,30.212766647338867,30.46808433532715,30.672340393066406,3173323
2001-03-01,32.25531768798828,31.148935317993164,31.489362716674805,31.787233352661133,3591505
2001-03-02,32.63829803466797,31.82978630065918,31.914894104003906,32.45957565307617,1566745
2001-03-05,32.89361572265625,32.45957565307617,32.45957565307617,32.842552185058594,1376983
2001-03-06,33.174468994140625,32.78297805786133,32.78297805786133,32.90212631225586,1068545
2001-03-07,33.40425491333008,32.808509826660156,32.90212631225586,33.00425338745117,1454533
2001-03-08,33.54042434692383,33.021278381347656,33.174468994140625,33.53191375732422,848585
2001-03-09,33.54042434692383,32.953189849853516,33.54042434692383,32.99574661254883,663875
2001-03-12,33.27659606933594,32.689361572265625,32.689361572265625,32.808509826660156,867973
2001-03-13,33.68510437011719,32.808509826660156,32.808509826660156,33.26808547973633,1427743
2001-03-14,33.22553253173828,32.7574462890625,33.021278381347656,32.7574462890625,1242210
2001-03-15,33.446807861328125,32.46808624267578,32.76595687866211,33.22553253173828,1339265
2001-03-16,33.61701965332031,32.76595687866211,32.76595687866211,32.99574661254883,1163603
2001-03-19,33.34468078613281,33.00425338745117,33.00425338745117,33.2425537109375,914268
2001-03-20,33.25957489013672,32.553192138671875,32.71489334106445,32.64680862426758,749768
2001-03-21,33.39574432373047,32.46808624267578,32.46808624267578,32.62978744506836,591260
2001-03-22,32.76595687866211,31.23404312133789,32.62978744506836,31.957447052001953,2247188
2001-03-23,32.12765884399414,31.319149017333984,31.787233352661133,32.01702117919922,1601408
2001-03-26,33.08085250854492,31.957447052001953,32.01702117919922,33.08085250854492,1504470
2001-03-27,33.87234115600586,33.055320739746094,33.08085250854492,33.48936080932617,1990685
2001-03-28,33.82978820800781,32.52766036987305,33.28510665893555,33.446807861328125,1162075
2001-03-29,33.599998474121094,32.834041595458984,33.28510665893555,33.54042434692383,743893
2001-03-30,34.212764739990234,33.651065826416016,33.75319290161133,33.87234115600586,942350
2001-04-02,34.680850982666016,33.86383056640625,33.87234115600586,34.553192138671875,1778833
2001-04-03,35.13191604614258,33.931915283203125,34.425533294677734,35.038299560546875,1611865
2001-04-04,35.86383056640625,34.72340393066406,34.953189849853516,35.7276611328125,1759445
2001-04-05,36.12765884399414,35.27659606933594,36.12765884399414,36.0,1591773
2001-04-06,36.12765884399414,35.0638313293457,35.787235260009766,35.47233963012695,2777113
2001-04-09,36.348934173583984,35.70212936401367,35.87234115600586,36.01702117919922,1104735
2001-04-10,37.07233810424805,36.348934173583984,36.348934173583984,36.97021484375,1040463
2001-04-11,36.808509826660156,35.787235260009766,36.808509826660156,36.02553176879883,1046573
2001-04-12,36.12765884399414,35.3361701965332,35.940425872802734,35.778724670410156,734140
2001-04-16,36.9361686706543,35.787235260009766,35.87234115600586,36.9361686706543,1090048
2001-04-17,37.36170196533203,36.408512115478516,36.9361686706543,36.544681549072266,889240
2001-04-18,36.9361686706543,35.574466705322266,36.553192138671875,36.689361572265625,1327985
2001-04-19,37.021278381347656,35.48936080932617,36.689361572265625,35.48936080932617,933655
2001-04-20,35.914894104003906,34.9361686706543,35.48936080932617,35.53191375732422,898053
2001-04-23,35.84680938720703,34.961700439453125,35.53191375732422,35.71915054321289,529103
2001-04-24,36.16170120239258,35.54893493652344,35.931915283203125,35.95744705200195,652713
2001-04-25,36.34042739868164,35.53191375732422,36.17021179199219,36.051063537597656,722743
