Date,High_^NYA,Low_^NYA,Open_^NYA,Close_^NYA,Volume_^NYA
2020-03-03,13015.66015625,12432.51953125,12845.0595703125,12542.740234375,6376510000
2020-03-04,13011.4501953125,12673.900390625,12696.6103515625,13009.9599609375,5073020000
2020-03-05,12786.6396484375,12489.76953125,12740.8603515625,12593.0302734375,5579290000
2020-03-06,12593.0302734375,12106.740234375,12593.0302734375,12352.0302734375,6555240000
2020-03-09,11748.6103515625,11240.76953125,11748.6103515625,11298.4296875,8441290000
2020-03-10,11794.009765625,11246.51953125,11635.2197265625,11793.26953125,7642040000
2020-03-11,11523.9404296875,11053.7900390625,11523.9404296875,11177.2900390625,7431200000
2020-03-12,10646.919921875,10054.4697265625,10466.7001953125,10060.759765625,8850810000
2020-03-13,10851.75,10060.349609375,10445.4404296875,10851.740234375,8299070000
2020-03-16,10851.98046875,9559.23046875,10851.98046875,9567.5302734375,7805450000
2020-03-17,10154.16015625,9484.650390625,9726.1796875,10063.3603515625,8370250000
2020-03-18,9666.5703125,8953.599609375,9562.490234375,9384.599609375,8799300000
2020-03-19,9622.2099609375,9048.3603515625,9313.759765625,9461.3095703125,7956100000
2020-03-20,9676.9404296875,9108.150390625,9577.900390625,9133.16015625,9053950000
2020-03-23,9053.490234375,8664.9404296875,9014.580078125,8777.3798828125,7411380000
2020-03-24,9672.009765625,9276.6396484375,9276.6396484375,9658.3203125,7563150000
2020-03-25,10303.900390625,9591.740234375,9749.7998046875,9961.3798828125,8300010000
2020-03-26,10556.900390625,10060.48046875,10060.48046875,10536.2802734375,7766990000
2020-03-27,10449.2197265625,10064.5,10135.73046875,10187.2099609375,6201670000
2020-03-30,10455.76953125,10131.599609375,10238.1298828125,10434.740234375,5751120000
2020-03-31,10499.7998046875,10237.2197265625,10387.73046875,10301.8701171875,6576210000
2020-04-01,10029.0,9766.7998046875,9917.3095703125,9844.849609375,5964000000
2020-04-02,10142.009765625,9813.509765625,9815.26953125,10062.3701171875,6464190000
2020-04-03,10075.91015625,9774.240234375,10012.4697265625,9880.6298828125,6096970000
2020-04-06,10560.73046875,10233.0400390625,10264.1298828125,10515.240234375,6403840000
2020-04-07,10912.5595703125,10534.740234375,10894.2001953125,10537.0400390625,7050410000
2020-04-08,10939.9697265625,10538.650390625,10641.509765625,10902.58984375,5875710000
2020-04-09,11272.48046875,11019.8203125,11070.3203125,11136.6103515625,7899550000
2020-04-13,11136.6103515625,10817.150390625,11136.6103515625,10949.5302734375,5319530000
2020-04-14,11241.23046875,11064.6298828125,11151.16015625,11172.2001953125,5615730000
2020-04-15,10903.0595703125,10760.9599609375,10861.9697265625,10843.919921875,5208000000
2020-04-16,10891.6796875,10718.1298828125,10882.830078125,10818.0302734375,5228810000
2020-04-17,11231.26953125,11030.419921875,11101.3203125,11208.2900390625,5804810000
2020-04-20,11181.8095703125,10985.0595703125,11016.8798828125,11003.8798828125,5228630000
2020-04-21,10861.7900390625,10667.2900390625,10763.669921875,10706.4404296875,5121010000
2020-04-22,10955.5,10844.759765625,10919.9697265625,10908.5595703125,5084920000
2020-04-23,11099.0,10905.83984375,10961.240234375,10916.6796875,5773530000
2020-04-24,11050.009765625,10868.9296875,11000.7001953125,11017.900390625,5382810000
2020-04-27,11301.3095703125,11086.9599609375,11106.0302734375,11264.83984375,5203930000
2020-04-28,11481.2998046875,11272.7802734375,11462.3798828125,11319.7001953125,5691160000
2020-04-29,11675.2998046875,11513.080078125,11546.400390625,11618.23046875,6645640000
2020-04-30,11492.91015625,11326.2001953125,11473.23046875,11372.33984375,6544980000
2020-05-01,11187.76953125,11011.4599609375,11158.8701171875,11058.5703125,4759810000
2020-05-04,11061.9599609375,10900.3896484375,10965.76953125,11056.2802734375,4735930000
2020-05-05,11259.2001953125,11124.6904296875,11188.9697265625,11135.400390625,5140290000
2020-05-06,11204.5302734375,10999.990234375,11196.8701171875,10999.990234375,4892570000
2020-05-07,11228.25,11109.5595703125,11140.9296875,11121.669921875,5178790000
2020-05-08,11360.1103515625,11237.509765625,11281.2998046875,11354.33984375,4876030000
2020-05-11,11345.4296875,11205.400390625,11244.25,11281.3701171875,4819730000
2020-05-12,11343.3896484375,11055.580078125,11332.419921875,11055.580078125,5119630000
2020-05-13,11038.3798828125,10747.8095703125,11035.23046875,10829.4404296875,6151650000
2020-05-14,10927.849609375,10551.5498046875,10661.9296875,10927.41015625,5651130000
2020-05-15,10968.169921875,10817.1201171875,10927.41015625,10947.3203125,5507700000
2020-05-18,11454.349609375,11282.8896484375,11282.8896484375,11402.23046875,6373670000
2020-05-19,11409.66015625,11248.5400390625,11374.23046875,11248.9697265625,4984330000
2020-05-20,11477.330078125,11384.3603515625,11408.6103515625,11420.0400390625,5005380000
2020-05-21,11447.259765625,11287.4296875,11393.919921875,11351.599609375,4976620000
2020-05-22,11333.650390625,11247.2900390625,11325.080078125,11331.9697265625,3970860000
2020-05-26,11676.9599609375,11590.3095703125,11636.5400390625,11603.0,5848500000
2020-05-27,11837.5498046875,11602.4296875,11787.5595703125,11837.5302734375,6398000000
2020-05-28,11939.740234375,11783.2197265625,11935.8798828125,11804.91015625,5447020000
2020-05-29,11817.3896484375,11645.7099609375,11750.9697265625,11802.9501953125,7297550000
2020-06-01,11928.7998046875,11781.8798828125,11799.919921875,11900.240234375,4684170000
2020-06-02,12046.41015625,11900.240234375,11900.240234375,12046.41015625,5197150000
2020-06-03,12329.2900390625,12175.0595703125,12175.0595703125,12302.1904296875,6005560000
2020-06-04,12328.509765625,12202.3603515625,12236.740234375,12286.98046875,6451290000
2020-06-05,12752.1396484375,12600.7001953125,12640.98046875,12641.4404296875,8639300000
2020-06-08,12836.6796875,12688.5498046875,12734.5400390625,12836.599609375,8498300000
2020-06-09,12682.740234375,12578.5400390625,12635.599609375,12619.51953125,6410930000
2020-06-10,12628.91015625,12431.5595703125,12616.6298828125,12449.2197265625,6598870000
2020-06-11,12099.1796875,11636.009765625,12090.1298828125,11659.169921875,7037320000
2020-06-12,12030.9404296875,11640.58984375,11999.48046875,11867.169921875,5845330000
2020-06-15,11997.650390625,11525.3603515625,11565.8203125,11942.91015625,5757480000
2020-06-16,12318.75,11992.98046875,12304.1396484375,12161.4697265625,5845810000
2020-06-17,12202.580078125,12068.2099609375,12193.41015625,12086.490234375,4560450000
2020-06-18,12110.2001953125,11984.7099609375,11994.4599609375,12072.58984375,4448690000
2020-06-19,12240.3095703125,11946.9599609375,12240.3095703125,11980.1201171875,8346650000
2020-06-22,12045.650390625,11907.2197265625,11963.2998046875,12028.91015625,4686690000
2020-06-23,12176.4296875,12068.08984375,12157.3701171875,12077.740234375,4711850000
2020-06-24,11961.6201171875,11650.91015625,11956.2900390625,11726.5400390625,5597680000
2020-06-25,11866.2001953125,11640.01953125,11680.3896484375,11865.1103515625,4847690000
2020-06-26,11814.009765625,11578.8095703125,11796.400390625,11604.4296875,8107850000
2020-06-29,11777.6396484375,11605.4697265625,11683.0703125,11777.080078125,4473970000
2020-06-30,11934.9599609375,11724.5703125,11736.75,11893.7802734375,4705850000
2020-07-01,11982.23046875,11858.8203125,11907.830078125,11901.5498046875,4449230000
2020-07-02,12138.830078125,11970.7998046875,12088.7001953125,11991.51953125,4197720000
2020-07-06,12218.1904296875,12114.3203125,12181.2900390625,12160.009765625,4759160000
2020-07-07,12107.9501953125,11979.76953125,12056.2099609375,11990.1396484375,4571330000
2020-07-08,12095.1796875,11971.8896484375,12023.5703125,12086.3896484375,4937310000
2020-07-09,12103.16015625,11831.0400390625,12089.240234375,11928.6298828125,4843650000
2020-07-10,12079.1103515625,11906.2099609375,11935.2998046875,12075.580078125,4524190000
2020-07-13,12242.6796875,12000.98046875,12159.75,12014.669921875,4902440000
2020-07-14,12215.150390625,11963.5,11989.41015625,12014.669921875,4507140000
2020-07-15,12419.7998046875,12309.259765625,12377.650390625,12391.3203125,4686830000
2020-07-16,12381.3798828125,12295.6904296875,12310.1796875,12350.1103515625,3972860000
2020-07-17,12427.490234375,12339.8701171875,12395.759765625,12402.740234375,4012850000
2020-07-20,12432.76953125,12352.7197265625,12413.150390625,12392.98046875,3979340000
2020-07-21,12570.7099609375,12481.9697265625,12492.080078125,12508.6796875,4556610000
2020-07-22,12578.98046875,12480.73046875,12508.6796875,12569.0703125,4267160000
2020-07-23,12617.1796875,12459.0595703125,12567.169921875,12510.8701171875,4296760000
2020-07-24,12522.1904296875,12427.66015625,12488.6796875,12461.7802734375,3689410000
2020-07-27,12556.5595703125,12444.509765625,12481.009765625,12553.1298828125,3970310000
2020-07-28,12563.4501953125,12482.26953125,12515.83984375,12491.2197265625,4053180000
2020-07-29,12688.6904296875,12533.4599609375,12533.4599609375,12669.6201171875,4478200000
2020-07-30,12544.7998046875,12393.7998046875,12491.4599609375,12533.2802734375,4264920000
2020-07-31,12509.330078125,12320.73046875,12509.330078125,12465.0498046875,5007530000
2020-08-03,12562.26953125,12470.4697265625,12513.2099609375,12536.8095703125,4438940000
2020-08-04,12612.4697265625,12532.6103515625,12548.9296875,12612.1103515625,4414380000
2020-08-05,12751.3603515625,12612.08984375,12612.08984375,12731.5498046875,4535060000
2020-08-06,12731.2900390625,12659.3095703125,12702.8798828125,12729.169921875,4278930000
2020-08-07,12766.0498046875,12650.6796875,12655.7001953125,12765.83984375,4110030000
2020-08-10,12854.51953125,12794.5302734375,12797.7802734375,12844.01953125,4327920000
2020-08-11,13003.58984375,12826.8701171875,12996.4296875,12849.4296875,4880540000
2020-08-12,13010.8603515625,12944.7802734375,12984.900390625,12974.830078125,3772250000
2020-08-13,12965.58984375,12885.509765625,12914.7001953125,12919.150390625,3438730000
2020-08-14,12932.8896484375,12856.6904296875,12864.740234375,12902.5,3200060000
2020-08-17,12954.919921875,12917.7197265625,12942.3095703125,12936.1103515625,3460330000
2020-08-18,12975.5400390625,12877.1904296875,12967.9404296875,12910.330078125,3669550000
2020-08-19,12946.8095703125,12843.2802734375,12931.080078125,12859.8798828125,3679480000
2020-08-20,12832.330078125,12739.0,12751.2900390625,12812.8603515625,3431040000
2020-08-21,12814.1103515625,12762.9404296875,12782.0595703125,12809.0703125,3505010000
2020-08-24,12973.400390625,12881.400390625,12904.9501953125,12972.8798828125,3743410000
2020-08-25,13029.900390625,12943.150390625,13029.900390625,13001.990234375,3627650000
2020-08-26,13057.8603515625,12975.9599609375,13006.1796875,13042.5400390625,3780530000
2020-08-27,13111.4501953125,13012.9697265625,13066.150390625,13068.8095703125,3955890000
2020-08-28,13173.9697265625,13066.7197265625,13115.3701171875,13170.9599609375,3868510000
2020-08-31,13136.5498046875,13043.6298828125,13134.3896484375,13045.599609375,4348280000
2020-09-01,13113.9296875,13004.169921875,13032.0400390625,13113.740234375,4101490000
2020-09-02,13299.73046875,13112.8203125,13132.7099609375,13276.740234375,4295640000
2020-09-03,13285.08984375,12887.599609375,13253.7998046875,12966.1396484375,4911830000
2020-09-04,13069.9697265625,12723.7900390625,13022.4697265625,12966.1396484375,4438720000
2020-09-08,12816.0,12659.16015625,12777.5498046875,12688.0703125,4694330000
2020-09-09,12969.4599609375,12803.740234375,12806.240234375,12885.7998046875,3932520000
2020-09-10,12964.2001953125,12688.3203125,12924.5,12706.6904296875,4208630000
2020-09-11,12827.8603515625,12683.33984375,12779.98046875,12773.0400390625,3710090000
2020-09-14,12970.5703125,12858.1796875,12868.3095703125,12932.6904296875,3839580000
2020-09-15,13047.48046875,12942.51953125,13010.9697265625,12967.1796875,4057190000
2020-09-16,13128.6796875,12990.7001953125,13013.4599609375,12997.8603515625,4718900000
2020-09-17,12981.33984375,12824.4404296875,12866.169921875,12948.4501953125,4379840000
2020-09-18,12962.6396484375,12779.400390625,12937.599609375,12833.5703125,7076400000
2020-09-21,12833.5703125,12421.150390625,12617.4501953125,12833.5703125,4836070000
2020-09-22,12636.2099609375,12502.25,12575.1904296875,12602.5400390625,3974510000
2020-09-23,12657.2001953125,12355.4296875,12630.5302734375,12359.16015625,4378650000
2020-09-24,12476.1298828125,12228.9697265625,12314.580078125,12365.5400390625,4601920000
2020-09-25,12507.9296875,12281.98046875,12293.8896484375,12485.3798828125,3803330000
2020-09-28,12735.16015625,12642.9697265625,12650.0498046875,12677.5400390625,3950910000
2020-09-29,12688.7001953125,12562.5302734375,12660.9296875,12602.6396484375,3661590000
2020-09-30,12795.6298828125,12621.509765625,12643.4501953125,12701.8896484375,4738640000
2020-10-01,12792.6201171875,12656.3095703125,12759.66015625,12726.83984375,4076340000
2020-10-02,12803.51953125,12551.9697265625,12554.1201171875,12749.7900390625,3975180000
2020-10-05,12957.5595703125,12842.490234375,12842.490234375,12949.650390625,3692720000
2020-10-06,13083.2998046875,12824.2001953125,12995.9501953125,12837.8798828125,4453390000
2020-10-07,13073.0,12950.5595703125,12950.5595703125,13042.330078125,3814750000
2020-10-08,13191.009765625,13100.9697265625,13116.1298828125,13190.580078125,3867640000
2020-10-09,13297.0,13207.58984375,13256.8203125,13252.6201171875,3944090000
2020-10-12,13350.58984375,13274.9404296875,13289.5498046875,13324.8701171875,3435760000
2020-10-13,13280.1904296875,13181.58984375,13271.25,13211.9501953125,3611100000
2020-10-14,13267.16015625,13135.900390625,13222.3603515625,13143.16015625,3858510000
2020-10-15,13148.7001953125,12960.98046875,12974.1298828125,13137.25,3724550000
2020-10-16,13241.5302734375,13164.5400390625,13183.6103515625,13169.3203125,4688030000
2020-10-19,13247.75,12999.41015625,13169.3203125,13018.509765625,4091080000
2020-10-20,13198.01953125,13018.509765625,13018.509765625,13092.16015625,3917850000
2020-10-21,13153.419921875,13039.349609375,13092.16015625,13040.1298828125,4103960000
2020-10-22,13162.7998046875,13002.9599609375,13040.1298828125,13145.919921875,4172060000
2020-10-23,13215.58984375,13117.8203125,13145.919921875,13199.8603515625,3651600000
2020-10-26,13063.7998046875,12815.2802734375,13063.7998046875,12936.3896484375,4002210000
2020-10-27,12934.1103515625,12817.8701171875,12921.25,12817.8701171875,3962400000
2020-10-28,12617.580078125,12411.099609375,12575.2900390625,12415.419921875,5139970000
2020-10-29,12584.4697265625,12317.7998046875,12409.0400390625,12502.2900390625,4911860000
2020-10-30,12492.6201171875,12293.75,12448.6904296875,12429.330078125,4843930000
2020-11-02,12675.1298828125,12535.9296875,12573.33984375,12662.169921875,4314690000
2020-11-03,12936.900390625,12781.169921875,12781.169921875,12877.4501953125,4241380000
2020-11-04,13161.51953125,12868.6201171875,12916.23046875,12978.9501953125,4790400000
2020-11-05,13252.830078125,13125.75,13125.75,13199.1201171875,4858150000
2020-11-06,13270.4697265625,13188.240234375,13233.4501953125,13218.669921875,4842460000
2020-11-09,13930.8798828125,13608.3798828125,13726.2099609375,13611.650390625,8570510000
2020-11-10,13732.6201171875,13577.01953125,13663.1796875,13707.990234375,6037470000
2020-11-11,13779.9296875,13669.8896484375,13779.9296875,13724.7802734375,4635560000
2020-11-12,13675.240234375,13476.23046875,13645.4501953125,13551.4697265625,4909660000
2020-11-13,13787.7001953125,13644.9501953125,13644.9501953125,13761.3203125,4719580000
2020-11-16,13985.509765625,13879.1796875,13946.1904296875,13982.1904296875,5295510000
2020-11-17,13989.33984375,13818.759765625,13880.8095703125,13949.099609375,4812180000
2020-11-18,14004.6103515625,13808.3701171875,13986.41015625,13808.650390625,5284810000
2020-11-19,13871.259765625,13714.26953125,13765.51953125,13863.23046875,4363370000
2020-11-20,13883.4501953125,13810.240234375,13853.1201171875,13827.0,4236370000
2020-11-23,14029.330078125,13827.0,13827.0,13998.240234375,5057550000
2020-11-24,14271.08984375,14138.3798828125,14158.7099609375,14249.5,6280290000
2020-11-25,14249.5,14122.099609375,14249.5,14191.580078125,4910440000
2020-11-27,14229.1201171875,14165.7099609375,14191.580078125,14198.5,2778390000
2020-11-30,14140.9501953125,13977.0498046875,14140.9501953125,14006.4599609375,6308410000
2020-12-01,14233.4599609375,14131.330078125,14183.4501953125,14146.6396484375,5418480000
2020-12-02,14198.7900390625,14076.7099609375,14104.0595703125,14188.240234375,5041250000
2020-12-03,14283.73046875,14184.490234375,14210.5400390625,14217.1796875,5065340000
2020-12-04,14417.400390625,14297.73046875,14299.509765625,14417.330078125,5099620000
2020-12-07,14386.98046875,14314.4697265625,14375.5498046875,14354.9697265625,4804500000
2020-12-08,14424.98046875,14304.1396484375,14304.1396484375,14402.169921875,4584390000
2020-12-09,14476.6796875,14293.26953125,14466.0703125,14374.080078125,5232800000
2020-12-10,14413.0595703125,14290.9296875,14310.400390625,14394.33984375,4658480000
2020-12-11,14369.240234375,14260.8896484375,14332.9697265625,14355.2900390625,4375470000
2020-12-14,14459.650390625,14214.0302734375,14445.3603515625,14214.9296875,4623850000
2020-12-15,14410.150390625,14271.3603515625,14303.0302734375,14402.3203125,4387080000
2020-12-16,14442.8896484375,14370.509765625,14426.080078125,14408.9404296875,4067040000
2020-12-17,14519.990234375,14472.1904296875,14488.6904296875,14516.73046875,4192810000
2020-12-18,14529.8798828125,14394.349609375,14525.740234375,14467.8203125,7097100000
2020-12-21,14408.1103515625,14171.76953125,14257.73046875,14378.849609375,4748580000
2020-12-22,14368.990234375,14305.6201171875,14368.5595703125,14321.33984375,4053310000
2020-12-23,14457.2900390625,14397.009765625,14397.009765625,14398.6201171875,3779160000
2020-12-24,14398.6201171875,14324.76953125,14398.6201171875,14382.5,1883780000
2020-12-28,14481.48046875,14396.23046875,14476.349609375,14405.76953125,3535460000
2020-12-29,14515.8095703125,14371.8701171875,14500.0302734375,14397.919921875,3393290000
2020-12-30,14520.5703125,14447.9599609375,14447.9599609375,14477.48046875,3154850000
2020-12-31,14533.2099609375,14422.740234375,14469.0,14524.7998046875,3179040000
2021-01-04,14605.75,14258.25,14601.4501953125,14376.7001953125,5015000000
2021-01-05,14579.2802734375,14378.7001953125,14378.7001953125,14536.5302734375,4591020000
2021-01-06,14898.490234375,14590.41015625,14594.48046875,14788.83984375,6064110000
2021-01-07,14948.2998046875,14849.349609375,14866.919921875,14928.75,5099160000
2021-01-08,15006.16015625,14818.7998046875,14990.51953125,14966.830078125,4773040000
2021-01-11,14975.26953125,14817.740234375,14828.0302734375,14937.9599609375,4465430000
2021-01-12,15024.51953125,14923.8203125,14970.7802734375,15010.2900390625,4994950000
2021-01-13,15045.5400390625,14931.1201171875,15017.01953125,14983.6103515625,4602510000
2021-01-14,15129.1201171875,15037.2900390625,15063.5595703125,15044.3798828125,5198480000
2021-01-15,14952.33984375,14791.650390625,14949.33984375,14894.169921875,5369820000
2021-01-19,15037.490234375,14958.7197265625,15026.6396484375,14987.33984375,5014440000
2021-01-20,15114.1103515625,15029.2802734375,15067.8603515625,15097.2802734375,4566190000
2021-01-21,15102.5302734375,14998.8603515625,15102.5302734375,15019.0498046875,4501760000
2021-01-22,14979.9501953125,14881.3798828125,14895.73046875,14951.83984375,5110890000
2021-01-25,14957.98046875,14765.4296875,14951.83984375,14935.2900390625,7000840000
2021-01-26,14995.5498046875,14860.5595703125,14935.2900390625,14867.3701171875,6137500000
2021-01-27,14867.3701171875,14447.3603515625,14867.3701171875,14487.73046875,9976520000
2021-01-28,14767.5498046875,14487.73046875,14487.73046875,14669.51953125,6992770000
2021-01-29,14669.51953125,14328.4599609375,14669.51953125,14397.2001953125,6643370000
2021-02-01,14623.4404296875,14397.2001953125,14397.2001953125,14596.1796875,5436230000
2021-02-02,14830.7900390625,14596.1796875,14596.1796875,14768.580078125,5514090000
2021-02-03,14871.5703125,14753.3095703125,14768.580078125,14839.0595703125,4864870000
2021-02-04,14976.1796875,14839.0595703125,14839.0595703125,14975.4296875,4879240000
2021-02-05,15087.9697265625,14975.4296875,14975.4296875,15069.599609375,4879470000
2021-02-08,15226.650390625,15069.599609375,15069.599609375,15226.6103515625,4648360000
2021-02-09,15266.830078125,15168.669921875,15226.6103515625,15244.400390625,4568320000
2021-02-10,15343.7802734375,15183.9599609375,15244.400390625,15273.900390625,4837070000
2021-02-11,15341.33984375,15195.849609375,15273.900390625,15297.08984375,4590960000
2021-02-12,15373.76953125,15254.8701171875,15297.08984375,15369.599609375,4135060000
2021-02-16,15483.2001953125,15370.2197265625,15370.2197265625,15423.01953125,5058990000
2021-02-17,15423.01953125,15289.400390625,15423.01953125,15402.58984375,4730650000
2021-02-18,15402.58984375,15205.0400390625,15402.58984375,15290.6396484375,4793650000
2021-02-19,15418.5703125,15290.6396484375,15290.6396484375,15362.6904296875,4845320000
2021-02-22,15423.6298828125,15264.849609375,15362.6904296875,15340.4697265625,5917100000
2021-02-23,15404.6796875,15089.98046875,15340.4697265625,15359.1298828125,6296610000
2021-02-24,15566.4697265625,15326.669921875,15359.1298828125,15539.419921875,6012790000
2021-02-25,15555.900390625,15156.83984375,15539.419921875,15206.669921875,6547470000
2021-02-26,15209.76953125,14943.9697265625,15206.669921875,15010.4697265625,6526070000
2021-03-01,15396.51953125,15010.4697265625,15010.4697265625,15327.76953125,5114820000
2021-03-02,15366.919921875,15257.919921875,15327.76953125,15277.01953125,5536010000
2021-03-03,15336.349609375,15197.919921875,15277.01953125,15199.1904296875,6173660000
2021-03-04,15246.98046875,14765.5498046875,15199.1904296875,14959.41015625,7195400000
2021-03-05,15284.16015625,14818.5498046875,14959.41015625,15251.830078125,6851070000
2021-03-08,15471.91015625,15236.9296875,15251.830078125,15288.3798828125,5871710000
2021-03-09,15498.08984375,15288.3798828125,15288.3798828125,15375.6298828125,5513560000
2021-03-10,15573.26953125,15375.6298828125,15375.6298828125,15521.83984375,5847380000
2021-03-11,15701.8203125,15521.83984375,15521.83984375,15648.0,5312880000
2021-03-12,15717.8095703125,15607.7998046875,15648.0,15715.2099609375,4476280000
2021-03-15,15778.0400390625,15613.169921875,15715.2099609375,15775.5,4900100000
2021-03-16,15775.5,15639.349609375,15775.5,15669.2998046875,4613080000
2021-03-17,15746.0302734375,15579.5302734375,15669.2998046875,15731.150390625,4561660000
2021-03-18,15797.9404296875,15559.830078125,15731.150390625,15589.08984375,5118590000
2021-03-19,15636.1201171875,15454.1103515625,15589.0703125,15562.259765625,7757420000
2021-03-22,15595.599609375,15496.5595703125,15562.259765625,15551.5595703125,4316260000
2021-03-23,15551.580078125,15306.0703125,15551.580078125,15346.5302734375,4669010000
2021-03-24,15479.849609375,15276.5595703125,15346.5302734375,15276.5595703125,4783020000
2021-03-25,15439.08984375,15138.6904296875,15276.5595703125,15410.3701171875,4948340000
2021-03-26,15687.1796875,15410.3701171875,15410.3701171875,15682.5400390625,5483160000
2021-03-29,15682.5400390625,15522.66015625,15682.5400390625,15611.8798828125,4628180000
2021-03-30,15663.009765625,15551.5302734375,15611.8798828125,15626.1103515625,4121510000
2021-03-31,15681.91015625,15601.740234375,15626.1103515625,15601.740234375,4578050000
2021-04-01,15752.330078125,15601.740234375,15601.740234375,15751.7001953125,4162130000
2021-04-05,15882.099609375,15752.240234375,15752.240234375,15870.33984375,4005030000
2021-04-06,15920.2802734375,15842.25,15870.33984375,15877.9599609375,4081270000
2021-04-07,15905.25,15804.4501953125,15877.9599609375,15838.849609375,4120810000
2021-04-08,15894.7998046875,15812.3701171875,15838.849609375,15886.5595703125,3907100000
2021-04-09,15956.3798828125,15865.599609375,15886.5595703125,15956.3701171875,3640390000
2021-04-12,15986.3603515625,15933.73046875,15956.3701171875,15977.4599609375,3588900000
2021-04-13,15989.7998046875,15902.16015625,15977.4599609375,15962.33984375,3734720000
2021-04-14,16076.259765625,15962.33984375,15962.33984375,16000.150390625,3985350000
2021-04-15,16123.4697265625,16000.150390625,16000.150390625,16116.849609375,4033420000
2021-04-16,16207.099609375,16116.849609375,16116.849609375,16186.2900390625,4163820000
2021-04-19,16186.2900390625,16076.5703125,16186.2900390625,16107.5595703125,3810290000
2021-04-20,16107.5595703125,15887.3896484375,16107.5595703125,15944.6103515625,4342650000
2021-04-21,16128.900390625,15903.4599609375,15944.6103515625,16121.6103515625,3887250000
2021-04-22,16175.2001953125,15991.83984375,16121.6103515625,16030.6201171875,4245140000
2021-04-23,16246.3701171875,16030.6201171875,16030.6201171875,16206.0,3569880000
2021-04-26,16278.099609375,16206.0,16206.0,16241.2099609375,3748320000
2021-04-27,16287.6201171875,16212.75,16241.2099609375,16273.3095703125,3710700000
2021-04-28,16362.599609375,16273.3095703125,16273.3095703125,16322.1298828125,3787360000
2021-04-29,16413.279296875,16263.0400390625,16322.1298828125,16376.0,4298680000
2021-04-30,16376.0,16199.48046875,16376.0,16219.330078125,4300880000
2021-05-03,16375.0703125,16219.330078125,16219.330078125,16325.240234375,4070220000
2021-05-04,16325.240234375,16156.990234375,16325.240234375,16289.26953125,4452460000
2021-05-05,16394.619140625,16284.740234375,16289.26953125,16348.41015625,4230920000
2021-05-06,16462.439453125,16275.16015625,16348.41015625,16459.599609375,4511000000
2021-05-07,16598.01953125,16439.0390625,16459.599609375,16590.4296875,4016080000
2021-05-10,16685.890625,16516.80078125,16590.4296875,16516.830078125,4560700000
2021-05-11,16516.830078125,16211.5400390625,16516.830078125,16355.6201171875,4870710000
2021-05-12,16355.6201171875,16030.2998046875,16355.6201171875,16042.9697265625,4733070000
2021-05-13,16243.26953125,16035.490234375,16042.9697265625,16181.6298828125,4779540000
2021-05-14,16438.900390625,16181.6298828125,16181.6298828125,16415.359375,4008880000
2021-05-17,16434.25,16341.1796875,16415.359375,16422.9609375,4125050000
2021-05-18,16458.23046875,16337.2900390625,16422.9609375,16337.73046875,4398150000
2021-05-19,16337.73046875,16040.4296875,16337.73046875,16233.3203125,4247450000
2021-05-20,16398.76953125,16233.2998046875,16233.3203125,16350.4501953125,3978880000
2021-05-21,16475.0,16344.759765625,16350.4501953125,16375.0,3995250000
2021-05-24,16508.51953125,16375.0,16375.0,16464.689453125,3684800000
2021-05-25,16525.810546875,16375.150390625,16464.689453125,16390.189453125,4182250000
2021-05-26,16466.33984375,16388.3203125,16390.189453125,16451.9609375,4420890000
2021-05-27,16546.359375,16451.9609375,16451.9609375,16531.94921875,6406310000
2021-05-28,16588.689453125,16531.94921875,16531.94921875,16555.66015625,4649250000
2021-06-01,16718.669921875,16555.66015625,16555.66015625,16643.3203125,5074670000
2021-06-02,16691.9609375,16620.55078125,16643.3203125,16673.9609375,5833670000
2021-06-03,16673.9609375,16530.19921875,16673.9609375,16632.33984375,5587970000
2021-06-04,16718.009765625,16632.33984375,16632.33984375,16708.740234375,4139790000
2021-06-07,16725.55078125,16669.900390625,16708.740234375,16709.30078125,4476920000
2021-06-08,16704.48046875,16607.140625,16685.140625,16685.48046875,4659620000
2021-06-09,16691.01953125,16619.9609375,16685.48046875,16620.0,4713260000
2021-06-10,16726.94921875,16613.150390625,16620.0,16651.4296875,4408210000
2021-06-11,16696.509765625,16629.630859375,16651.4296875,16694.9296875,3815010000
2021-06-14,16694.9296875,16600.470703125,16694.9296875,16662.419921875,4151200000
2021-06-15,16685.0390625,16596.80078125,16662.419921875,16655.810546875,4048940000
2021-06-16,16655.810546875,16497.75,16655.810546875,16542.759765625,4538350000
2021-06-17,16562.189453125,16307.0703125,16542.759765625,16411.650390625,5312680000
2021-06-18,16411.650390625,16142.5,16411.650390625,16143.9501953125,6817010000
2021-06-21,16421.9296875,16143.9501953125,16143.9501953125,16411.98046875,4128950000
2021-06-22,16487.130859375,16349.2900390625,16411.98046875,16449.009765625,3828390000
2021-06-23,16511.560546875,16436.75,16449.009765625,16437.630859375,3730350000
2021-06-24,16573.310546875,16437.630859375,16437.630859375,16558.619140625,3816660000
2021-06-25,16678.0,16558.619140625,16558.619140625,16658.7890625,7341450000
2021-06-28,16658.7890625,16522.490234375,16658.7890625,16573.720703125,4147890000
2021-06-29,16627.44921875,16533.970703125,16573.720703125,16547.5703125,3707150000
2021-06-30,16568.919921875,16517.029296875,16547.5703125,16555.349609375,4266040000
2021-07-01,16649.099609375,16555.349609375,16555.349609375,16640.9609375,3788230000
